"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"434","2011-12-22 05:00:00-02","MO","MOBOT","268884","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Teodoro Rojas","Rojas 1017","1915","1",NA,"South America","Paraguay","Cordillera","Ciervo-Cué. Orilla monte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2014-04-04 05:43:00-03","MO","MOBOT","268947","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Rodolfo Vásquez","Vásquez Martínez 741","1980","11","13","South America","Peru","Loreto","Varadero (Río Amazonas), camino a Mazan (Río Napo). Bosque secundario inundable (tahuampa).",NA,NA,NA,NA,"Gerrit Davidse","115.00000000","Maynas","-73.16666","-3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"357","6",NA
"436","2014-04-04 05:44:00-03","MO","MOBOT","269087","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 42582","1983","7","5","South America","Peru","Loreto","Yanamono. Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo, seasonally inundated weedy area.",NA,NA,NA,NA,"Gerrit Davidse","120.00000000","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-165","4",NA
"437","2008-05-27 22:02:00-03","MO","MOBOT","269237","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Alwyn H. Gentry|Adrian Juncosa","Gentry 40604","1983","2","23","South America","Colombia","Cauca","Quebrada across Río Naya from El Pastico. Inundated swampy streamside.",NA,NA,NA,NA,"Gerrit Davidse","20.00000000",NA,"-77.36666","3.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-61","5",NA
"438","2018-05-28 05:22:00-03","MO","MOBOT","269952","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","H. J. Young|Don A. Stratton","Young 160","1984","11","11","South America","Peru","Madre de Dios","Tambopata Wildlife Reserve, 30 km S of Puerto Maldonado. above sea level.",NA,NA,NA,NA,"Gerrit Davidse","260.00000000","Tambopata","-69.28333","-12.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-17","6",NA
"439","2018-05-28 05:22:00-03","MO","MOBOT","269997","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","H. J. Young|Don A. Stratton","Young 280","1984","11","28","South America","Peru","Madre de Dios","Tambopata Wildlife Reserve, 30 km S of Puerto Maldonado.",NA,NA,NA,NA,"Gerrit Davidse","260.00000000","Tambopata","-69.2833333","-12.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-32","6",NA
"440","2015-06-18 06:28:00-03","MO","MOBOT","270155","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello","Holm-Nielsen 19992","1979","8","27","South America","Ecuador","Napo","Río Yasuní, Jatuncocha. Lake, lakeshore, and swamp in black water area with Macrolobium.",NA,NA,NA,NA,"P. Goetghebeur (GENT)","280.00000000",NA,"-75.46666","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2008-05-27 22:02:00-03","MO","MOBOT","271037","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","A. Ayala","Ayala 3132","1981","11","25","South America","Peru","Loreto",NA,NA,NA,NA,NA,"G. Davidse","100.00000000","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"442","2014-08-22 12:06:00-03","MO","MOBOT","274280","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Percy Núñez V.","Núñez Vargas 6478","1986","11","9","South America","Peru","Cusco","Río Tambopata, near Puerto Maldonado.",NA,NA,NA,NA,"Gerrit Davidse","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-76","4",NA
"443","2008-05-27 22:02:00-03","MO","MOBOT","272367","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","B. Løjtnant|Ulf Molau","Løjtnant 13277","1979","5","16","South America","Ecuador","Pastaza","Montalvo, along Río Bobonaza 0-1 km N of the military camp. Partly disturbed rain forest along the river.",NA,NA,NA,NA,NA,"250.00000000",NA,"-76.96666","-2.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2008-05-27 22:02:00-03","MO","MOBOT","272376","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","B. Løjtnant|Ulf Molau","Løjtnant 13402","1979","5","17","South America","Ecuador","Pastaza","Montalvo, within military camp. Fields, hedgerows, and lawns with small ditches.",NA,NA,NA,NA,NA,"250.00000000",NA,"-76.96666","-2.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2008-05-27 22:02:00-03","MO","MOBOT","274115","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","E.G. Holt|Wilhelm Gehriger","Holt 279",NA,NA,NA,"South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2008-05-27 22:02:00-03","MO","MOBOT","274124","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","E.G. Holt|Wilhelm Gehriger","Holt 264",NA,NA,NA,"South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2008-05-27 22:02:00-03","MO","MOBOT","274135","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","M. Fariñas|et al.","Fariñas 574",NA,NA,NA,"South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2008-05-27 22:02:00-03","MO","MOBOT","274144","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Bassett Maguire|et al.","Maguire 30460-A",NA,NA,NA,"South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2008-05-27 22:02:00-03","MO","MOBOT","274154","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Félix Cardona P.","Cardona Puig 1440",NA,NA,NA,"South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2017-02-11 05:13:00-02","MO","MOBOT","274164","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Volkmar Vareschi","Vareschi 6687",NA,NA,NA,"South America","Venezuela","Bolívar","Auyan-tepui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2008-05-27 22:02:00-03","MO","MOBOT","274175","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Franciso Delascio C.|et al.","Delascio Chitty 9677",NA,NA,NA,"South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2008-05-27 22:02:00-03","MO","MOBOT","274184","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Julian A. Steyermark","Steyermark 88782",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2008-05-27 22:02:00-03","MO","MOBOT","274194","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Julian A. Steyermark","Steyermark 87850",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","274203","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Julian A. Steyermark|Bassett Maguire","Steyermark 649",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2008-05-27 22:02:00-03","MO","MOBOT","274214","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Bassett Maguire|et al.","Maguire 53537","1962","9","12","South America","Venezuela","Bolívar","N part of Cerro Uroi",NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2013-08-23 04:12:00-03","MO","MOBOT","274224","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Llewelyn Williams","Williams 13369",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2013-04-09 08:12:00-03","MO","MOBOT","274235","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Tetsuo M. Koyama|Getulio Agostini","Koyama 7561","1967","3","11","South America","Venezuela","Bolívar","Near Kamarata.",NA,NA,NA,NA,"A.C. Araújo","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"458","2008-05-27 22:02:00-03","MO","MOBOT","274244","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Félix Cardona P.","Cardona Puig 3005",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2008-05-27 22:02:00-03","MO","MOBOT","274255","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Francisco Tamayo","Tamayo 2778",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2008-05-27 22:02:00-03","MO","MOBOT","274265","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Julian A. Steyermark","Steyermark 98201",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2008-05-27 22:02:00-03","MO","MOBOT","274274","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Julian A. Steyermark|John J. Wurdack","Steyermark 149","1955","1","17","South America","Venezuela","Bolívar","Chimantá Massif. Moist ledges of waterfall at Techiné-merú. Sandy shaded playa at base of falls.",NA,NA,NA,NA,"K. Camelbeke","395.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2015-08-12 05:57:00-03","MO","MOBOT","272356","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","H. Balslev|Cornelis C. Berg|Mauricio Gavilanes|A. Thygesen|D.E. Christensen|L. Ellemann|R. Brucculeri","Balslev 97336","1990","3","11","South America","Ecuador","Sucumbíos","Reserva Faunistica Cuyabeno. Laguna Grande and surroundings, including Río Cuyabeno from Pto. Bolívar to above Laguna Cañangueno.",NA,NA,NA,NA,"S. Lægaard, 1991 (AAU)","265.00000000",NA,"-76.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2008-05-27 22:02:00-03","MO","MOBOT","274395","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Ronald L. Liesner","Liesner 8483","1980","1","20","South America","Venezuela","Amazonas","San Carlos de Rio Negro; around the lagoona.",NA,NA,NA,NA,"K.Camelbeke&P.Goetghebeur (FVG)","120.00000000",NA,"-67.06666","1.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"158",NA,NA
"464","2014-08-22 11:48:00-03","MO","MOBOT","2774200","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 9086","1980","2","24","South America","Brazil","Pará","Conçeicão do Araguaia, outskirts of town along road 2 km west of town along PA-287.",NA,NA,NA,NA,"T. Koyama","300.00000000","Conceição do Araguaia","-49.3","-8.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","10",NA
"465","2016-12-02 05:30:00-02","MO","MOBOT","2827791","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","José Schunke V.|J.G. Graham","Schunke Vigo 15009","2002","3","12","South America","Peru","Ucayali","Dtto. Purús. Fundo ganadero L. & G., 8 km. Abajo del Puerto Esperanza, margen derecho del Río Purús. Campo abierto, terreno pantanoso.",NA,NA,NA,NA,"W. Thomas","150.00000000","Purus","-70.95","-10.2","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2012-06-20 13:36:00-03","MO","MOBOT","2904504","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Manuel Rimachi Y.","Rimachi Y. 11411","1995","10","31","South America","Peru","Loreto","Dtto. Punchana. Margen de Yarina Cocha, en chacra inundable, altura del km 4, de la Carretera de Nanay.",NA,NA,NA,NA,NA,"95.00000000","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"467","2011-06-08 12:20:00-03","MO","MOBOT","2904761","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Manuel Rimachi Y.","Rimachi Y. 10845","1994","2","9","South America","Peru","Loreto","Dtto. Punchana. Río Momón, de la boca del río hasta la altura del puerto de San Andrés, en orilla inundable.",NA,NA,NA,NA,NA,"90.00000000","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2009-08-24 12:35:00-03","MO","MOBOT","2905746","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Basil Stergios|Gerardo Aymard","Stergios 9135","1986","2","18","South America","Venezuela",NA,"Selvas pluviales en las orillas del caño Catirico, 1/2 vuelta abajo de la boca del Pasiba.",NA,NA,NA,NA,"T. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2009-12-13 15:17:00-02","MO","MOBOT","2905856","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Ligia Ramírez Orozco","Ramírez Orozco 004","1985","5","16","South America","Colombia","Antioquia","Vereda Margento, 70 m Zona de Vida: Bosque húmedo.",NA,NA,NA,NA,"Gerrit Davidse",NA,"Caucasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2008-05-27 22:02:00-03","MO","MOBOT","2912344","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Stephen F. Smith","Smith 560","1985","10","4","South America","Peru","Madre de Dios","Shoreline of Laguna Cocacocha, 5.1 km. down the Main Trail from Explorer's Inn, near the confluence of Rio Tambopata & Rio La Torre, 39 km. SW. of Puerto Moldonado.",NA,NA,NA,NA,NA,NA,NA,"-69.33333","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2008-05-27 22:02:00-03","MO","MOBOT","2912470","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Stephen F. Smith","Smith 560","1985","10","4","South America","Peru","Madre de Dios","Shoreline of Laguna Cocacocha, 5.1 km. down the Main Trail from Explorer's Inn, near the confluence of Rio Tambopata & Rio La Torre, 39 km. SW. of Puerto Moldonado.",NA,NA,NA,NA,NA,NA,NA,"-69.33333","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2009-06-28 10:39:00-03","MO","MOBOT","2920821","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Sidney T. McDaniel","McDaniel 19487","1974","12","19","South America","Peru","Loreto","Dtto. Iquitos. Rio Itaya, Nueva Esperanza, trail to Pena Negra, low forest, mostly never inundated, alluvial soil.",NA,NA,NA,NA,"S. McDaniel","110.00000000","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2011-06-08 12:20:00-03","MO","MOBOT","2921150","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Manuel Rimachi Y.","Rimachi Y. 4687","1979","11","23","South America","Peru","Loreto","Dtto. Indiana. Río Amazonas, Quebrada de Yanayacu, en orilla inundable.",NA,NA,NA,NA,"S. McDaniel","100.00000000","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2009-07-17 06:11:00-03","MO","MOBOT","2921161","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 21075","1977","1","8","South America","Peru","Loreto","Dtto. Indiana. Quebrada Yanayacu, between mouth & sacarita, low tahuampa with capirona, infreq. inundated; common.",NA,NA,NA,NA,"S. McDaniel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2008-08-07 03:32:00-03","MO","MOBOT","2921388","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Nur Ritter","Ritter 1624","1995","3","4","South America","Bolivia","Cochabamba","Town of Chimore. Small marsh; ca. 0.5 km east of the intersection with the road from Chimore to Senda F with the road from Busch Central. Growing along the edges of the system, adjacent to the road. Vegetation type: Bosque húmedo do illanura.",NA,NA,NA,NA,"N. Ritter","220.00000000","Carrasco","-65.12916","-16.875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2011-06-08 12:20:00-03","MO","MOBOT","2922520","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Manuel Rimachi Y.","Rimachi Y. 7260","1984","1","13","South America","Peru","Loreto","Dtto. Iquitos. Río Nanay, Quebrada de Momoncillo, en margen de pasto bajo inundable, terreno arcilloso.",NA,NA,NA,NA,"S. McDaniel","90.00000000","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2008-08-07 03:32:00-03","MO","MOBOT","2922975","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Nur Ritter","Ritter 1426","1994","11","26","South America","Bolivia","Cochabamba","Valle Sajta. Stream behind the University of San Simon reserve at Valle de Sajta. Growing in sandy soil in shallow, fast moving water. Vegetation type: Bosque Húmedo de Llanura.",NA,NA,NA,NA,"N. Ritter","230.00000000","Chapare","-64.73527","-17.11472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2008-08-07 03:32:00-03","MO","MOBOT","2923767","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Nur Ritter","Ritter 1402","1994","11","12","South America","Bolivia","Cochabamba","Town of Villa Tunari. Seasonal pond; adjacent to the highway, ca. 4 km S.W. of Villa. Tunari. Growing along the edges of the pond and in depths of up to 0.8 m. The site was visited shortly after the start of the rainy season. Vegetation type: Bosque Húmedo de Llanura.",NA,NA,NA,NA,"N. Ritter","300.00000000","Chapare","-65.44166","-17.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2013-06-25 10:33:00-03","MO","MOBOT","2929288","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Michael J.G. Hopkins|K.F. Rodrigues|E.S. Silva|R. Pereira de Lima|José Guedes|B. Lowy","Hopkins 864","1986","6","19","South America","Brazil","Roraima","IIha de Maracá, SEMA Estação. Damp open marsh in front of Estação.",NA,NA,NA,NA,"K. Bauters (GENT)",NA,"Alto Alegre","-61.3333333","3.3666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"480","2014-01-23 05:32:00-02","MO","MOBOT","2941699","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Ricardo S. Secco|Calvin R. Sperling|M. Condon|A.L. Mesquita|B.G. Ribeiro|Lucival R. Marinho","Secco 196","1982","5","14","South America","Brazil","Pará","Marabá, N5, arredores do lago, canga.",NA,NA,NA,NA,"T.M. Koyama",NA,NA,"-49.11777","-5.36861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2018-02-02 13:59:00-02","MO","MOBOT","2958164","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Howard L. Clark|Franciso Delascio C.|C. Rose Broome","Clark 7819","1981","3","23","South America","Venezuela","Amazonas","San Carlos de Rio Negro, ca. 20 km. S of confluence of Rio Negro and Brazo Casiquiare. (Average rainfall 3400-3600 mm/year). Secondary radar construction site, 5.3 km NNE on Solano road; bare white sand.",NA,NA,NA,NA,"K. Camelbeke","119.00000000","Río Negro","-67","1.9333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"482","2009-07-31 06:54:00-03","MO","MOBOT","2958230","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Jorge Velazco","Velazco 1639","1990","8",NA,"South America","Venezuela","Bolívar","Municipio Sucre. Noreste de Maripa. Sabana húmeda.",NA,NA,NA,NA,"K. Camelbeke","50.00000000",NA,"-65.3","7.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2018-02-02 14:00:00-02","MO","MOBOT","2958298","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Gerardo Aymard|Basil Stergios|Leo Nico","Aymard C. 3501","1985","4","12","South America","Venezuela","Amazonas","Dpto. Río Negro. Selvas pluviales a 8 km. al SE de San Carlos de Río Negro, por la carretera que va a Solano.",NA,NA,NA,NA,"K. Camelbeke",NA,"Río Negro","-67","1.9333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"484","2011-06-09 18:03:00-03","MO","MOBOT","2958394","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Gerardo Aymard","Aymard C. 5360","1987","3","15","South America","Venezuela","Delta Amacuro","Depto. A. Diaz. Bosques Húmedos primarios del medio Rio Grande. 60 km. al NE de El Palmar.",NA,NA,NA,NA,"K. Camelbeke","120.00000000",NA,"-61.75","8.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2008-05-27 22:02:00-03","MO","MOBOT","2958753","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Robert Kral","Kral 71797","1984","11","25","South America","Venezuela","Amazonas","Dto. Rio Negro. Frequent on sandy loam of recently cleared helipad by Rio Negro, W side of Sta. Lucia.",NA,NA,NA,NA,"K. Camelbeke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2014-10-28 22:29:00-02","MO","MOBOT","2959074","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Wilmer A. Díaz","Díaz 785","1992","5","20","South America","Venezuela","Bolívar","Mpio Raul Leoni. Zona minera Aza Karón. Sector Marabá. En cola de mina abandonado.",NA,NA,NA,NA,"G. Aymard","270.00000000",NA,"-63.52638","6.31944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
