"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"203","2008-05-27 22:02:00-03","MO","MOBOT","1528194","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","M. Nee","Michael H. Nee","Nee 43319",NA,NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","1531263","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","M. Nee","Michael H. Nee","Nee 40239",NA,NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,NA,NA,NA,"330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2008-05-27 22:02:00-03","MO","MOBOT","1531539","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","M. Nee","Michael H. Nee","Nee 47423",NA,NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2011-06-10 23:39:00-03","MO","MOBOT","153177","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey (Z)","Abundio Sagástegui A.","Sagástegui Alva 8302","1976","2","13","South America","Peru","San Martín","Fundo San Isidro (Tarapoto).","-76.35","-6.5",NA,NA,NA,"San Martín","426.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","42",NA
"207","2016-09-26 14:06:00-03","MO","MOBOT","1532271","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","M. Nee","Michael H. Nee","Nee 36069",NA,NA,NA,"South America","Bolivia","Santa Cruz","The llanura, at the Jardin Botanico de Santa Cruz","-63.06666","-17.78333",NA,NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","1532625","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","M. Nee","Michael H. Nee","Nee 50538",NA,NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2013-03-09 05:41:00-03","MO","MOBOT","155808","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R.L. Liesner (MO)","G. Navarro|Israel G. Vargas C.","Navarro Sánchez 291","1991","3","11","South America","Bolivia","Santa Cruz","Bañados del Izozog: Cachari: ACARARENDA. Bosque chaqueño encharcado de Bañado.","-62.16667","-18.8",NA,NA,NA,"Cordillera","340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA
"210","2012-09-12 05:06:00-03","MO","MOBOT","1722259","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","N.Paniagua, 97","Narel Paniagua Zambrana","Paniagua Zambrana 674","2000","9","16","South America","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","1833036","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","F. J. Roldan","Ortega","Ortega 29","1990","8","3","South America","Colombia","Antioquia","Vereda La Cadena",NA,NA,NA,NA,NA,"Carepa","30.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2011-02-10 17:48:00-02","MO","MOBOT","2033849","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","Santiago Venturi","Venturi 746","1919","12",NA,"South America","Argentina","Tucumán","Chanar pozo.",NA,NA,NA,NA,NA,"Leales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2011-02-18 21:15:00-02","MO","MOBOT","2199041","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","Pompert, M., //","Ricardo O. Vanni|Sergio Cáceres M.|G. López|Anita Radovancich","Vanni 1526","1990","2","28","South America","Argentina","Corrientes","12 Km NE de San Miguel, Ea.Curuzu Laurel",NA,NA,NA,NA,NA,"San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2010-05-16 08:12:00-03","MO","MOBOT","2248859","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"Aurelio Schinini","Schinini Cacace 27550","1993","1","19","South America","Argentina","Corrientes","Ruta 17. Ea. Curuzú Laurel. 11 km NE de San Miguel",NA,NA,NA,NA,NA,"San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2009-05-15 11:31:00-03","MO","MOBOT","2248890","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"Pedro Jörgensen","Jörgensen 2851","1918",NA,NA,"South America","Argentina","Formosa","Laishí",NA,NA,NA,NA,NA,"Laishí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2009-07-31 09:44:00-03","MO","MOBOT","2298073","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","Fortunato, R. H.","Renée H. Fortunato|Susana Crespo|Elisa G. Nicora|Colaboradores","Fortunato 3104","1992","3","24","South America","Argentina","Formosa","7 km de Sargento Leyes, por ruta 86 en direcc. a San Martín 2.",NA,NA,NA,NA,NA,"Patiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2009-08-21 07:12:00-03","MO","MOBOT","2402978","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","Eskuche, U. G.","Santiago Venturi","Venturi 5805","1928","1","16","South America","Argentina","Santiago del Estero","Río Urueña",NA,NA,NA,NA,NA,"Pellegrini","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2010-02-08 11:32:00-02","MO","MOBOT","2425949","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","Lourteig, A.","Santiago Venturi","Venturi 746","1919","12",NA,"South America","Argentina","Tucumán","Chañar Pozo",NA,NA,NA,NA,NA,"Leales","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"219","2011-12-22 05:01:00-02","MO","MOBOT","2488121","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","Bacigalupo, N. M.","Teodoro Rojas","Rojas 2188","1916",NA,NA,"South America","Paraguay","Alto Paraguay","Puerto Casado, Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2010-11-13 05:21:00-02","MO","MOBOT","2488136","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","Degen, R.","Fátima Mereles","Mereles H. 4807","1992","10","20","South America","Paraguay","Alto Paraguay","60 km NE de Tte. Montanía",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2014-01-03 08:59:00-02","MO","MOBOT","2919773","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","O. Ahumada","Ahumada 2898","1979","2","10","South America","Argentina","Corrientes","30 Km NE de Alvear, Ruta Nac. No. 40.",NA,NA,NA,NA,NA,"Alvear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"222","2009-07-10 17:57:00-03","MO","MOBOT","2919804","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","Troels M. Pedersen","Pedersen 1024","1951","2","22","South America","Argentina","Corrientes","Estancia ,,Santa Teresa. Found on wet sandy soil on the bank of the Santa Lucia river.",NA,NA,NA,NA,NA,"Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2014-01-03 08:59:00-02","MO","MOBOT","2919853","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","O. Ahumada","Ahumada 2305","1978","4","9","South America","Argentina","Corrientes","16 Km NE de Ituzaingó, costa río Paraná.",NA,NA,NA,NA,NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"224","2011-04-06 15:32:00-03","MO","MOBOT","2921998","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","R. Romero Castañeda","Romero Castañeda 11149","1971","8","3","South America","Colombia","Magdalena","Corregimiento de Santa Rosa, entre el caserío y el río Fundación.",NA,NA,NA,NA,NA,"Fundacion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2008-05-27 22:02:00-03","MO","MOBOT","2919909","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","G.L. Webster","Stephan G. Beck","Beck 9272","1983",NA,NA,"South America","Bolivia","La Paz","Subiendo el camino cerca a la orilla del rio Beni de Santa Ana de Alto Beni hacia el puente del rio Beni. Borde del camino.",NA,NA,NA,NA,NA,"Sud Yungas","500.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2008-08-07 03:32:00-03","MO","MOBOT","2919950","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","N. Ritter","Nur Ritter","Ritter 1618","1995","3","4","South America","Bolivia","Cochabamba","Town of Chimore. Intersection with the road from Chimore to Senda F with the road from Busch Central.","-65.12916","-16.875",NA,NA,NA,"Carrasco","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2008-08-07 03:32:00-03","MO","MOBOT","2919981","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","N. Ritter","Nur Ritter","Ritter 1612","1995","3","4","South America","Bolivia","Cochabamba","Town of Chimore. Road to Senda F; approximately 0.25 km north of Senda. Growing in a water-filled ditch beside the road.","-65.12916","-16.875",NA,NA,NA,"Carrasco","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2015-08-10 05:49:00-03","MO","MOBOT","2920014","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","Amaro Macedo","Macedo 2247","1950","4","5","South America","Brazil","Minas Gerais","Municipio Ituiutaba, S. Terezinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2008-05-27 22:02:00-03","MO","MOBOT","2920214","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","Gert G. Hatschbach","Hatschbach 29476","1972","4","14","South America","Brazil",NA,"Rod. Br 262, prox. ao rio Miranda (mun. Miranda) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2009-07-17 07:41:00-03","MO","MOBOT","2920257","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"Basil Stergios","Stergios 2041","1980",NA,NA,"South America","Venezuela","Portuguesa","Dtto. Guanare, carretera Guarae- Guanarito. Sabanas y bosque intervenido por los lados de la carretera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2009-07-17 07:41:00-03","MO","MOBOT","2920290","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"Basil Stergios","Stergios 1951","1980",NA,NA,"South America","Venezuela","Apure","Carretera Bruzual-Mantecal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2009-10-24 09:17:00-02","MO","MOBOT","2920976","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R.L. Liesner","Rosa Guaglianone|M. L. Sancho|Fernando O. Zuloaga","Guaglianone 579","1980",NA,NA,"South America","Argentina","Formosa","Ruta 86, al E Gral. Güemes.",NA,NA,NA,NA,NA,"Patiño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2016-11-15 05:15:00-02","MO","MOBOT","2921015","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 15392","1969",NA,NA,"South America","Argentina","Corrientes","Estancia Santa Teresa.",NA,NA,NA,NA,NA,"Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2008-05-27 22:02:00-03","MO","MOBOT","2921064","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","M.J. Huft","Daniel F. Austin","Austin 7038","1979","10","15","South America","Brazil","Amapá","Entre Mazagão Novo, Vila de Carvão. SW de Macapá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","2921106","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","Michael J. Huft","Edwin L. Tyson|Merle Kuns","Tyson 959","1964","3","8","South America","Bolivia","Beni","Common in moist parts of Bajio near water, 2' tall E. edge of San Joaquin.",NA,NA,NA,NA,NA,"Mamore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2011-02-18 15:11:00-02","MO","MOBOT","2921193","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","Apparicio P. Duarte","Duarte 1400","1948",NA,NA,"South America","Brazil","Ceará","Campo da Subestacão Experimental de Barbalhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2015-10-31 05:50:00-02","MO","MOBOT","2921313","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","Wilson Hoehne","Hoehne s.n.","1950","4","14","South America","Brazil","São Paulo","Jales.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2013-08-23 04:12:00-03","MO","MOBOT","2921356","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"Pastor Arenas Rodríguez","Arenas Rodríguez 2254","1983","2","21","South America","Argentina","Formosa","Ing. Q. N. Juárez, Toldeira Toba, 1 Km al N del pueblo.",NA,NA,NA,NA,NA,"Matacos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2015-07-26 05:59:00-03","MO","MOBOT","2921478","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R.L. Liesner","F.J. Breteler","Breteler 4669","1965",NA,NA,"South America","Venezuela","Monagas","± 35 km N.E. of Maturin. Bank of Guarapiche R. Open, moist site.",NA,NA,NA,NA,NA,NA,"0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2013-02-01 06:09:00-02","MO","MOBOT","2921843","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","C. Vogl","Vogl 1968","1933",NA,NA,"South America","Venezuela",NA,"Swampy area near Maracay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2008-05-27 22:02:00-03","MO","MOBOT","2921895","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","Albert C. Smith","Smith 3469","1938","3","31","South America","Guyana",NA,"Northwestern slopes of Kanuku Mountains, drainage of Moku-moku Creek (Takutu tributary); dense forest.",NA,NA,NA,NA,NA,NA,"150.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2009-08-04 16:54:00-03","MO","MOBOT","2921952","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","Francis W. Pennell","Pennell 3900","1918","1","15","South America","Colombia","Santander","Boca de Rosario Rio Magdalena. Banana field.",NA,NA,NA,NA,NA,NA,"90.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-09-04 04:40:00-03","MO","MOBOT","2922034","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"Herbert H. Smith","Smith 364","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"76.20000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2009-12-15 09:07:00-02","MO","MOBOT","2922311","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","J.G. Ramírez","Juan Guillermo Ramírez","Ramírez Arango 4694","1993","8","13","South America","Colombia","Bolívar","Correg. Canteras. Reserva Natural El Garcero. Finca La Floresta. Bh-T/Bs-T.","-74.08333","9",NA,NA,NA,"Margarita","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2008-05-27 22:02:00-03","MO","MOBOT","2922574","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R.L. Liesner","ROSSI","ROSSI 16744","1980",NA,NA,"South America","Brazil","Mato Grosso","Pantanal grossense. Reserva de Taiamã.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2015-10-31 05:50:00-02","MO","MOBOT","2922626","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","Wilson Hoehne","Hoehne 91-128","1950","1","18","South America","Brazil","São Paulo","Jales, Pastos do Retiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2011-12-22 14:38:00-02","MO","MOBOT","2922721","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"Getulio Agostini|Gilberto N. Morillo|Beatriz de Morillo","Agostini 1847","1973","7","12","South America","Venezuela","Yaracuy","Distrito San Felipe: Camino El Guayabo-La Hoya, 0.5 Km. N de El Guayabo.","-68.46666","10.45",NA,NA,NA,NA,"150.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2008-05-27 22:02:00-03","MO","MOBOT","2922792","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","August G. Schulz","Schulz 14965","1965",NA,NA,"South America","Argentina","Chaco","Alrededores de Basail.",NA,NA,NA,NA,NA,"San Fernando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2008-05-27 22:02:00-03","MO","MOBOT","2923112","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","M.S. Chrostowski","Chrostowski 69-203","1969","9","25","South America","Peru","San Martín","Granja El Porvenir near Juan Guerra. ppt.,1026 mm. 25 C.",NA,NA,NA,NA,NA,"San Martín","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2009-10-21 07:13:00-02","MO","MOBOT","2923212","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 37163","1972","3","18","South America","Brazil","Minas Gerais","Edge of lake. 15km N of Montalvânia; edge of lake, grazed field, and shrubby woods.",NA,NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2017-02-03 05:18:00-02","MO","MOBOT","2923363","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R.L. Liesner","Dairon Cárdenas L.","Cárdenas López 1961","1988","5","19","South America","Colombia","Chocó","Zona de Urabá. Cerros del Cuchillo. Sector La Eugenia (Nova). Bosque primario. bmh-T.","-76.84995","7.458176",NA,NA,NA,"Riosucio","100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2009-12-05 06:02:00-02","MO","MOBOT","2923630","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.",NA,"Gert G. Hatschbach|Luisa Z. Ahumada","Hatschbach 31474","1973","2","8","South America","Brazil","Espírito Santo","Cachoeira do Itapimirim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2008-05-27 22:02:00-03","MO","MOBOT","2923802","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","M.J. Huft","Julian A. Steyermark|Gerrit Davidse","Steyermark 116449","1978","3","18","South America","Venezuela","Miranda","Cerros del Bachiller, near east end: virgin semi-deciduous forest, low rolling topography, between Quebradas Corozal and Santa Cruz, south of Santa Cruz, (by air) west of Cúpira. Open waste ground.","-65.8","10.15",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2009-08-07 05:34:00-03","MO","MOBOT","2923855","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Frey","Thomas Morong","Morong 1047","1888",NA,NA,"South America","Paraguay",NA,"Pilcomayo River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","3437406","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","C. Girod","C. Delnatte","Delnatte 422","2005","12","30","South America","French Guiana",NA,"Cayenne-cité Castor. Zone rudérale et terrain vague. Ecologie: Terrain humide à marécageux. Localisation précise: Friche face à l'ONF.","-52.31388","4.94444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2008-05-27 22:02:00-03","MO","MOBOT","811700","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","S.F. Smith (US)","Elsa M. Zardini|Bonifacia Benítez B.","Zardini 38365","1994","2","16","South America","Paraguay","Presidente Hayes","Between Puerto Galileo and Fortín Nowak, 10 km W of Puerto Galileo. Dry forest.","-57.9","-25.03333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","878",NA
"257","2014-02-02 05:30:00-02","MO","MOBOT","958174","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","R. Liesner (MO)","Francisco J. Roldán|E. Arévalo","Roldán 1708","1991","11","1","South America","Colombia","Bolívar","Corregimiento La Ribona, Isla de Monpós, finca Buenaventura.","-74.08333","9",NA,NA,NA,"San Martin de Loba","5.00000000","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
