"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus"
"102","2013-10-07 13:42:00-03","MO","MOBOT","3320098","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R.Liesner (MO)","Luzmila Arroyo P.|M. Muñoz|F. Abasto|N. Ortuño|J. Hajdu|H. Pantoja","Arroyo Padilla 3115","South America","Bolivia","Santa Cruz","Sendero Quebrada el Fraile cerca del Chorro el Fraile. Bosque transicional con abundante Myrtaceas, Lauraceas & Capparidaceas.","1200.00000000",NA,NA,NA,NA,"Reissek","2005","11","10","Florida","-63.6730556","-18.3119444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2014-01-02 05:36:00-02","MO","MOBOT","3329871","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R.Liesner (MO)","D. Villarroel|Marcelo Vargas","Villarroel Segarra 279","South America","Bolivia","Santa Cruz","Localidad de Bella Vista, bosque semidecíduo con un dosel de entre 13 y 15 m, conformado por Astronium urundeuva, Parapiptadenia excelsa, Luehea herzogii, Anadenanthera colubrina, Myroxylum peruiferum.","1350.00000000",NA,NA,NA,NA,"Reissek","2005","11","9","Florida","-63.6583333","-18.3263889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2020-03-29 15:22:00-03","MO","MOBOT","3402423","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R.Liesner (MO)","Martha Serrano","Serrano 5038","South America","Bolivia","Tarija","Municipio Padcaya. Reserva Nacional de Flora y Fauna tariquia. Trayecto La Hondura-Pie de monte del Cerro Alisos. Vertiente W Cerro Alisos. Matorral abierto en valle semihúmedo. Con dominancia de Escallonia millegrana, y Condalia weberbaueri. En el margen de la quebrada. 21º59'21S, 64º37'38W","2600.00000000",NA,NA,NA,NA,"Reissek","2004","11","11","Arce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2013-03-19 09:39:00-03","MO","MOBOT","3402587","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R.Liesner (MO)","Martha Serrano","Serrano 5457","South America","Bolivia","Santa Cruz","Localidad Maírana. La Yunga de Mairana. Alrededores del Campamento de La Yunga de Mairana. Matorral abierto en Valle húmedo. entre las especies principales Condalia weberbaueri, Schinus myrtifolius, y Duranta serratifolia. 18º03'55S, 63º55'251W.","2180.00000000",NA,NA,NA,NA,"Reissek","2004","12","13","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"106","2016-03-25 06:58:00-03","MO","MOBOT","3403745","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R.Liesner (MO)","Christopher Davidson","Davidson 5127","South America","Bolivia","Santa Cruz","5.9 km E of Comarapa on Carretera Fundamental 4. Bottom of hot, dry wash. Clay soil. Acacia woodland with other spiny and thorny species. Lower montane subtropical dry forest (Holdridge). Assoc. with Aspidosperma.","1920.24000000",NA,NA,NA,NA,"Reissek","1976","11","21","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"107","2013-08-23 04:12:00-03","MO","MOBOT","3416739","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"Lázaro J. Novara","Novara 3012","South America","Argentina","Salta","Capital. Cerros al Oeste de Barrio.","1250.00000000","1300.00000000",NA,NA,NA,"Reissek","1982","12","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2013-10-07 13:43:00-03","MO","MOBOT","3429714","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R.D. Tortosa (BAA)","Luzmila Arroyo P.|M. Muñoz|F. Abasto|N. Ortuño|J. Hajdu|H. Pantoja","Arroyo Padilla 3117","South America","Bolivia","Santa Cruz","Sendero Quebrada el Fraile cerca del Chorro el Fraile. Bosque transicional con abundante Myrtaceas, Lauraceas, y Capparidaceas.","1200.00000000",NA,NA,NA,NA,"Reissek","2005","11","10","Florida","-63.6730556","-18.3119444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"109","2019-06-12 09:07:06-03","UFSM","HDCF","6345","S","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Figueira, M","Figueira, M","76","América","Brasil","Rio Grande do Sul","Guaritas",NA,NA,NA,"Arvoreta, rara, aprox. 3 m de alt., espinescente, frutos subglobosos, vináceos; Campo rupestre do Domínio Pampa, relevo forte-ondulado",NA,"Reissek","2011","12","29","Caçapava do Sul","-53.516111","-30.832222",NA,"2011","12","29",NA,NA,NA,"-53.516111","-30.832222",NA,NA,NA
"110","2019-03-29 10:41:37-03","UFSM","HDCF","6294","S","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Büneker, H. M.","Büneker, H. M.; Pontes, R.",NA,"América","Brasil","Rio Grande do Sul",NA,NA,NA,NA,"Em capão de mata de rochas",NA,"Reissek","2012","09","13","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,"2012","09","13","50525","auto",NA,NA,NA,NA,NA,NA
"111","2021-03-03 13:56:27-03","UFF","NIT","NIT646","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"L.G. Quintanilha","20",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"NIT00000645","Reissek","2012","05","04","Iguaba Grande","-42.2289009094238","-22.8391990661621",NA,NA,NA,NA,"5839","auto",NA,NA,NA,NA,NA,NA
"112","2020-09-12 05:00:02-03","US","US","2459167","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"L. Smith & R. M. Klein","13567","South America - Neotropics","Brazil","Água Doce","Rio Chapecó, 12 km south of Horizonte (Paraná)","1000","1100",NA,NA,"US01869477","Reissek","1964","12","4",NA,"-51.62","-26.68","US01869477_01 US01869477_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","1590163","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"S. Venturi","976","South America","Argentina","Tucuman","Departamento Capital, Barranca Colorada.","550",NA,NA,NA,"US03364980","Reissek","1920","10","3",NA,NA,NA,"US03364980_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","3238963","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"G. Hatschbach & J. M. Silva","52380","South America - Neotropics","Brazil","São Joaquim","Rod. para Lajes",NA,NA,NA,NA,"US01869478","Reissek","1988","10","4",NA,NA,NA,"US01869478_01 US01869478_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","255276","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"L. Riedel","s.n.","South America - Neotropics","Brazil","Rio de Janeiro","Tijuca",NA,NA,NA,NA,"US01869479","Reissek","1905","1","6",NA,NA,NA,"US01869479_01 US01869479_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","1515044","PreservedSpecimen","Plantae",NA,"Rhamnales","Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"S. Venturi","9583","South America","Argentina","Salta","Departamento Candelaria, Sierra de la Candelaria.","900",NA,NA,NA,"US03364979","Reissek","1929","10","7",NA,NA,NA,"US03364979_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"117","2020-09-02 16:38:36-03","Cenargen","CEN","112000","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Maurício Figueira","Maurício Figueira","76",NA,"Brasil","RS","Guaritas.",NA,NA,"Exsicatas","Campo rupestre do Domínio Pampa. Aprox. 3 m de alt., espinescente, frutos subgloboso. Doação Universidade Federal de Santa Maria - Herbário HDCF nº 6345.","CEN00112000","Reissek","2011","12","29","CACAPAVA DO SUL","-53.516111","-30.832222","CEN00112000",NA,NA,NA,NA,NA,NA,"-53.516111","-30.832222",NA,"1",NA
"118","2019-11-13 11:29:38-03","USP","SPF","198907","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Farney, C","Farney, C","3625",NA,"Brasil","Rio de Janeiro","Serra das Emerências",NA,NA,NA,NA,"SPF00198907","Reissek","1997","10","30","Armação dos Búzios",NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-13 11:29:38-03","USP","SPF","200725","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Farney, C","Farney, C","3825",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"SPF00200725","Reissek","1998","10","07","Armação dos Búzios",NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-13 11:29:38-03","USP","SPF","200738","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Farney, C","Farney, C","4388",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"SPF00200738","Reissek","2001","08","23","Armação dos Búzios",NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-13 11:29:38-03","USP","SPF","200590","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Farney, C","Farney, C","4817",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"SPF00200590","Reissek","2007","10","03","Araruama","-42.3431015014648","-22.8728008270264",NA,"2007","10",NA,"38914","auto",NA,NA,NA,NA,NA,NA
"122","2019-11-13 11:29:38-03","USP","SPF","200094","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Anônimo","Farág, PRC","60",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"SPF00200094","Reissek","1995","05","26","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA
"123","2019-11-13 11:29:38-03","USP","SPF","200734","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Anônimo","Lima, HC","5202",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"SPF00200734","Reissek","1995","11","10","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA
"124","2019-11-13 11:29:38-03","USP","SPF","200735","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Anônimo","Araújo, DSD","10297",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"SPF00200735","Reissek","1995","06","28","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA
"125","2019-11-13 11:29:38-03","USP","SPF","113242","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Kuhlmann, JG","Kuhlmann, JG","s.n.",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"SPF00113242","Reissek","1925","03","25","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"126","2019-11-13 11:29:38-03","USP","SPF","198906","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Farney, C","Farney, C","4141",NA,"Brasil","Rio de Janeiro","Serra de Sapiatiba",NA,NA,NA,NA,"SPF00198906","Reissek","2000","08","24","São Pedro da Aldeia","-42.1027984619141","-22.8391990661621",NA,"2000","08",NA,"20879","auto",NA,NA,NA,NA,NA,NA
"127","2019-10-07 09:36:32-03","UEFS","HUEFS","128770","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","L.P.de Queiroz","Queiroz, L.P.de","13246",NA,"Brasil","Bahia","Distrito de Ventura, ca. 26 Km E de Morro do Chapéu na estrada para Mundo Novo.","883","883",NA,"Caatinga.","HUEFS0128770","Reissek","2007","10","06","Morro do Chapéu","-40.983333","-11.616667","HUEFS0128770 HUEFS0128770_01","2012","05",NA,NA,NA,"Rosanae","40W59'","11S37'",NA,NA,NA
"128","2019-06-11 12:38:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","RRC ID Flag","M. Lillo","8578","South America","Argentina","Tucumán",NA,NA,NA,NA,NA,NA,NA,"1908","10","22",NA,"-65.5","-27",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"8578",NA,NA
"129","2019-01-23 11:24:51-02","F","FMNH-SEEDPLANTS","V0068129F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"J. Schucht","s.n.","South America","Brazil",NA,NA,NA,NA,NA,NA,"V0068129F",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0068129F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype"
"130","2020-07-23 12:19:46-03","CEPLAC","CEPEC","154260","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"Zamith",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"131","2020-08-20 20:41:57-03","UFSC","FLOR","3375","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Johnston, M.C.","Smith, L.B.; Klein, R.M.","13567",NA,"Brasil","Santa Catarina",NA,"1000","1000",NA,NA,"FLOR0003375","Reissek","1964","12","04","Água Doce","-51.5560989379883","-26.9978008270264",NA,"1971",NA,NA,"52743","auto",NA,NA,NA,NA,NA,NA
"132","2020-08-20 20:41:57-03","UFSC","FLOR","22386","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Falkenberg, D.B.","Falkenberg, D.B.; Sobral, M. & Zanin, A.","5749",NA,"Brasil","Santa Catarina","Floresta Nacional (FLONA) de Três Barras.","750","750",NA,"árvore, 6m altura. Estéril. Ramos espinhosos","FLOR0022386","Reissek","1992","04","11","Três Barras","-50.3222007751465","-26.1063995361328",NA,"1996",NA,NA,"22564","auto",NA,NA,NA,NA,NA,NA
"133","2020-08-20 20:41:57-03","UFSC","FLOR","55968","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Falkenberg, D.B.","Falkenberg, D.B.","8746",NA,"Brasil","Santa Catarina","Beira da estrada entre a SC 439 e Rio dos Bugres, na beira do Rio Canoas, a 1-1,5 km da SC 439.","950","950",NA,"Arbusto com espinhos, flor creme-esverdeado, fruto imaturo verde; 3m altura","FLOR0055968","Reissek","1996","11","03","Urubici","-49.5917015075684","-28.0149993896484",NA,"1997",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"134","2020-08-20 20:41:57-03","UFSC","FLOR","55970","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Falkenberg, D.B.","Falkenberg, D.B.","8302",NA,"Brasil","Santa Catarina","Estrada entre a SC 439 e Rio dos Bugres, junto ao rio Canoas, ca. 1-2 km da SC 439.","900","900",NA,"Arvoreta, ramos apicais transformam-se em espinhos com flores e folhas, em botão verde; 4m altura. Folhas discolores, com nervação muito evidente no hipofilo","FLOR0055970","Reissek","1996","09","25","Urubici","-49.5917015075684","-28.0149993896484",NA,"1997",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"135","2021-03-04 15:45:55-03","IF","SPSF","16721","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"G. Hatschbach & J.M.Silva","52380","América do Sul","Brasil","SC","rodovia para Lages",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1988","10","04","Sao Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"48290","auto","Magnoliopsida",NA,NA,NA,NA,NA
"136","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"Schüch (Barão de Capanema), G","s.n.","Southern America","Brazil","Rio de Janeiro","Habitat in prov. Rio de Janeiro",NA,NA,NA,NA,NA,"Reissek",NA,NA,NA,NA,NA,NA,"P11P1N0024 P11P1N0028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-08 12:45:02-03","UFRGS","ICN","199690","S","Plantae","Dicotyledon",NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Grings, M","Grings, M","1944","América do Sul","Brasil","RS","Lagoa do Bacupari, Camping do Chico",NA,NA,NA,"árvore em flor de coloração amarelo-esverdeada e com frutos imaturos; cerca de 5 m de altura e DAP de 25 cm de DAP.; em floresta de restinga",NA,"Reissek","2018","11","03","Mostaradas","-52.388056","-28.914444",NA,"2018","11","03",NA,NA,NA,"-52.388056","-28.914444",NA,NA,NA
"138","2021-02-08 12:45:02-03","UFRGS","ICN","163145","S","Plantae","Dicotyledon",NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Grings, M","Grings, M; Paniz, R; Both, R","906","América do Sul","Brasil","RS","Rincão do Inferno Cabanha Macanudo",NA,NA,NA,"arvoreta de 5 m de alt.; frutos imaturos verdes e alguns frutos maduros vermelhos; em capão com matacão",NA,"Reissek","2009","12","05","Lavras do Sul","-53.8950004577637","-30.8131008148193",NA,NA,NA,NA,"76406","auto",NA,NA,NA,NA,NA,NA
"139","2021-02-08 12:45:02-03","UFRGS","ICN","051085","S","Plantae","Dicotyledon",NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Sobral, M","Sobral, M; Brack, P","s.n.","América do Sul","Brasil","RS",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Arbusto ca. 2m de altura. Frutos verdes.; em beira de mata próximo à Lagoa do Gentil.",NA,"Reissek","1981","12","08","Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"21077","auto",NA,NA,NA,NA,NA,NA
"140","2021-02-08 12:45:02-03","UFRGS","ICN","048952","S","Plantae","Dicotyledon",NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Bastos, NR","Sobral, M","665","América do Sul","Brasil","RS","Lagoa da Custódia",NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Arbusto com 1m de altura; bastante esgalhado e espinhento.; crescendo em meio a um pequeno capão nos arredores da Lagoa da Custódia (próximo ao canal que liga esta lagoa à do Gentil).",NA,"Reissek","1981","03","08","Tramandaí","-50.1335983276367","-29.9846992492676",NA,"1989","03","28","21077","auto",NA,NA,NA,NA,NA,NA
"141","2021-02-08 12:45:02-03","UFRGS","ICN","178421","S","Plantae","Dicotyledon",NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Molz, M","Molz, M","s.n.","América do Sul","Brasil","RS","Próximo ao Rio Pelotas",NA,NA,NA,"573724, 6854203 WGS-84; Arvoreta em torno de 4 m de altura",NA,"Reissek","2009","09","29","Bom Jesus","-50.247222","-28.436667",NA,NA,NA,NA,NA,NA,NA,"-50.247222","-28.436667",NA,NA,NA
"142","2021-02-08 12:45:02-03","UFRGS","ICN","112672","S","Plantae","Dicotyledon",NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Sobral, M","Larocca, J; Rockett, J","s.n.","América do Sul","Brasil","RS","Joca Tavares",NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Frutos maduros roxo-escuros",NA,"Reissek","1995","12","31","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA
"143","2021-02-08 12:45:02-03","UFRGS","ICN","123089","S","Plantae","Dicotyledon",NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"Sobral, M; Larocca, J","8796","América do Sul","Brasil","RS",NA,NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; Arbusto 1,8m, em campo arbustivo; estéril.; Região de campos pedregosos entremeados com manchas de mata (sava arbórea aberta).",NA,"Reissek",NA,NA,NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA
"144","2021-02-08 12:45:02-03","UFRGS","ICN","159655","S","Plantae","Dicotyledon",NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Grings, M","Grings, M","425","América do Sul","Brasil","RS","Projeto de Assentamento Bamburral",NA,NA,NA,"arvoreta apoiante de flores amarelas; em beira de capão em topo de coxilha",NA,"Reissek","2006","09","27","Herval","-53.3955993652344","-32.0236015319824",NA,NA,NA,NA,"51680","auto",NA,NA,NA,NA,NA,NA
"145","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","44728","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"Mattos, J.","1135",NA,"Brasil","Rio Grande do Sul","a 6 km da cidade,",NA,NA,NA,"; arvoreta; 4m. de altura.","HAS0044728","Reissek","2004","12",NA,"Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA
