"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"1066","2008-05-27 22:02:00-03","MO","MOBOT","945277","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,NA,"Rubio Kayap","Kayap 268","1973","1","30","South America","Peru","Amazonas","Rio Cenepa region. Lugar Kayamas. Monte al lado de Kayamas.",NA,NA,NA,NA,NA,NA,"243.84000000",NA,"Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,NA
"1067","2008-05-27 22:02:00-03","MO","MOBOT","945452","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","Rubio Kayap","Kayap 393","1973","2","21","South America","Peru","Amazonas","Rio Cenepa region. Alrededor de shimpunts alto Rio Cenepa. Monte al lado shimpunts.","-78.18333","-4.16666",NA,NA,NA,NA,NA,NA,"Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38",NA,NA,NA
"1068","2008-08-22 15:39:00-03","MO","MOBOT","946233","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,NA,"Rubio Kayap","Kayap 1057","1974","7","5","South America","Peru","Amazonas","Rio Cenepa region. Quebrada Huampami. Monte.","-78.1666667","-4.4666667",NA,NA,NA,NA,"195.07200000",NA,"Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","1",NA,NA
"1069","2008-08-07 03:32:00-03","MO","MOBOT","979946","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","A. Rodríguez O.|Paul F. Foster","Rodríguez Olmos 724","1995","11","7","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado, camino a El Encanto Bosque alto húmedo.","-60.83361","-14.58222",NA,NA,NA,NA,"260.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"1070","2018-09-06 09:17:00-03","MO","MOBOT","988486","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","Rodolfo Vásquez|Nestor Jaramillo|Ricardo Apanú|R. Kugkumas","Vásquez Martínez 19607","1995","2",NA,"South America","Peru","Amazonas","Distrito Imaza: Región del Marañon. Comunidad de Yamayakat, Quebrada Kusu - Chapi, Río Marañon.","-78.3166667","-4.9166667",NA,NA,NA,NA,"550.00000000",NA,"Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"544","4",NA,NA
"1071","2018-09-06 09:17:00-03","MO","MOBOT","988489","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"R. Vasquez (MO)","Rodolfo Vásquez|Nestor Jaramillo|Ricardo Apanú|R. Kugkumas","Vásquez Martínez 19611","1995","2",NA,"South America","Peru","Amazonas","Distrito Imaza: Región del Marañon. Comunidad de Yamayakat, Quebrada Kusu - Chapi, Río Marañon.","-78.3166667","-4.9166667",NA,NA,NA,NA,"550.00000000",NA,"Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"544","4",NA,NA
"1072","2018-09-06 09:17:00-03","MO","MOBOT","988560","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","Rodolfo Vásquez|Nestor Jaramillo|Ricardo Apanú|R. Kugkumas","Vásquez Martínez 19684","1995","2",NA,"South America","Peru","Amazonas","Distrito Imaza: Región del Marañon. Comunidad de Yamayakat, Quebrada Kusu - Chapi, Río Marañon.","-78.3166667","-4.9166667",NA,NA,NA,NA,"550.00000000",NA,"Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"544","4",NA,NA
"1073","2008-05-27 22:02:00-03","MO","MOBOT","996686","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","Paul F. Foster|Pablo Solíz|K. Dickinson","Foster 494","1995","10","27","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercardo, Campamento Las Gamas. Bosque galeria formando islas en la pampa.","-60.38666","-14.80638",NA,NA,NA,NA,"850.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"1074","2008-05-27 22:02:00-03","MO","MOBOT","996946","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"P.F. Foster (USZ)","Paul F. Foster|Pablo Solíz|C. Dickinson","Foster 593","1995","11","3","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca I. Bosque de galeria al borde de cerrado/chaparel. Parcela Huanchaca I.","-60.86666","-14.26666",NA,NA,NA,NA,"600.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"1075","2008-05-27 22:02:00-03","MO","MOBOT","3299490","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","Bruce W. Nelson","Nelson 681","1980","10","11","South America","Brazil","Acre","Estrada Rio Branco/Porto Acre, km 33, mata primária de terra firme","-67.83333","-9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","2008-05-27 22:02:00-03","MO","MOBOT","3098410","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"Berg","Scott A. Mori","Mori 20192","1988","12","6","South America","Brazil","Amazonas","Distrito Agropecuário, Reserva 1501 (km 41) of the WWF/INPA MCS Project. Non-flooded moist forest.","-59.72777","2.40722",NA,NA,NA,NA,"50.00000000","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","2016-09-14 05:18:00-03","MO","MOBOT","3296682","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","Paul J. M. Maas|Hiltje Maas|L. Apaza","Maas 8752","1999","1","22","South America","Bolivia","Beni","Km 7 of road from Riberalta to Santa María. Secondary roadside vegetation.","-66","-11.05",NA,NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1078","2012-05-11 14:24:00-03","MO","MOBOT","3479467","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (L)","Wilson Quizhpe|C. Juanga|Lee Mayacu","Quizhpe 2842","2008","2","13","South America","Ecuador","Zamora-Chinchipe","Cordillera del Cóndor, vertiente occidental. Parroquia Tundayme. Cuenca del Río Wawaime, afluyente del Río Quimi. Terreno de la empresa minera EcuaCorriente. Camino al sitio futuro de la mina de cobre. Bosque muy húmedo en vertiente.","-78.4308334","-3.5691667",NA,NA,NA,NA,"1150.00000000",NA,"El Pangui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92","5",NA,NA
"1079","2008-05-27 22:02:00-03","MO","MOBOT","712803","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","David N. Smith","Smith 13217","1989","5","18","South America","Bolivia","Beni","Serrania del Pilón Lajas, vertiente oriental, 7 m de Yucumo. Bosque secundario y derecho de la carretera. Especimenes preservados en alcohol.","-67.03333","-15.15",NA,NA,NA,NA,"500.00000000",NA,"Gral. Ballivian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","2",NA,NA
"1080","2019-01-25 04:35:00-02","MO","MOBOT","2736741","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","Luis Valenzuela G.|Efraín Suclli|V. Chama|J. Latorre","Valenzuela Gamarra 4111","2004","10","14","South America","Peru","Madre de Dios","Dist. Mazuco, Puerto Maldonado por la carretera, Bosque Secundario.","-70.66138","-13.19833",NA,NA,NA,NA,"565.00000000",NA,"Manu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"1081","2010-11-02 16:08:00-02","MO","MOBOT","2204926","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","Isau Huamantupa","Huamantupa Chuquimaco 3464","2003","6","28","South America","Peru","Cusco","Dist. Qosñipata, Pillcopata, Pongo de K'conic, Bosque Primario","-71.36666","-12.9",NA,NA,NA,NA,"780.00000000",NA,"Paucartambo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1082","2010-11-02 16:08:00-02","MO","MOBOT","2204928","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","Isau Huamantupa","Huamantupa Chuquimaco 3466","2003","6","28","South America","Peru","Cusco","Dist. Qosñipata, Pillcopata, Pongo de K'conic, Bosque Primario","-71.36666","-12.9",NA,NA,NA,NA,"780.00000000",NA,"Paucartambo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1083","2014-06-10 05:49:00-03","MO","MOBOT","3297911","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","Douglas C. Daly|M.S. Silveira|R.S. Saraiva|F.C. Walthier|D.A.G. Silva|M. de Pardo","Daly 7864","1993","10","23","South America","Brazil","Acre","Mun. Sena Madureira. Basin of Rio Purus, Rio Iaco, right bank, Nova Olinda, between Igarapé Santo Antoñio and Ig. Boa Esperança. Forest next to or near logging road less than one year old.","-69.21666","-10.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","2015-01-24 15:57:00-02","MO","MOBOT","3095922","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"Ribeiro & Berg","M.A.S. Costa|José Eduardo L. da S. Ribeiro|P. A. Costa Lima Assunção|E. da C. Pereira","Costa 7","1994","10","18","South America","Brazil","Amazonas","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Floresta de Baixo. Árvore. Dossel, DAP 25cm, tronco circular, raiz suporte, ritidoma marrom claro, rígido, com pequenas lenticelas, desprendimento pulverulento, casca morta marrom e finíssima, casca viva avermelhada com 5cm, alburno fibroso.","-59.96666","-2.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","2010-01-03 05:53:00-02","MO","MOBOT","2080000","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","venezuelensis","Pourouma guianensis venezuelensis","(Cuatrec.) C.C. Berg & Heusden","C.C. Berg","Ronald L. Liesner|Vilealdo Medina","Liesner 13728","1982","4","15","South America","Venezuela","Carabobo","Ca. 18 km to 20 km S of Puerto Cabello. Ca. 9 to 14 km S of San Estaban on old trail to Valencia 0 to ca. 4 km S of colonial bridge.","-68.06666","10.38333",NA,NA,NA,NA,"350.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44",NA,NA,NA
"1086","2013-01-28 05:13:00-02","MO","MOBOT","933972","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","R.C. Quevedo|René Guillén V.|E. Gutiérrez|Antony Jardim|B. Vacadiez","Quevedo Sopepí 1076","1993","7","24","South America","Bolivia","Beni","El Puente de Picacho.","-62.05","-14.41666",NA,NA,NA,NA,"165.00000000",NA,"Itenez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","2013-03-08 17:47:00-03","MO","MOBOT","3338843","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","Juan Perea","Perea 2539","2006","6","30","South America","Peru","Cajamarca","Dist. San José de Lourdes. Caserio Rumichina, borde de chacra. Bosque secundario.","-78.2844444","-5.8191667",NA,NA,NA,NA,"1679.00000000",NA,"San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1088","2013-06-04 15:17:00-03","MO","MOBOT","3099228","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","R. Chávez de Michel","Michel 2433","1993","9","28","South America","Bolivia","Beni","Carretera de Riberalta hacia Cobija 6, 7 km después del río Geneshuaya Estancia El Porvenir.","-66.5202778","-11.5713889",NA,NA,NA,NA,"153.00000000",NA,"Vaca Diez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1089","2014-06-10 05:49:00-03","MO","MOBOT","3296545","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","M.S. Silveira|Douglas C. Daly|R.S. Saraiva|F.C. Walthier|D.A.G. Silva|M. de Pardo","Silveira 711","1993","11","2","South America","Brazil","Acre","Mun. Porto Acre. Bacia do Rio Purus, Reserva Florestal de Humaitá; margem esquerda do Rio Acre, ca. 4 horas de barco abaixo de Rio Branco. Floresta secundária em área de várzea.","-69.21666","-10.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","2008-05-27 22:02:00-03","MO","MOBOT","3225117","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","Douglas C. Daly|C.A. Cid Ferreira|J. Ramos|José Guedes|R. Pereira de Lima|F.C. Walthier","Daly 6938","1991","6","9","South America","Brazil","Acre","Mun. Rio Branco. BR 317 (Estrada Rio Branco-Brasiléia) approx. 10 km W of km 68. Primary moist forest on terra firme, undulating terrain. Occasional.","-67.75","-10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","2014-04-05 06:07:00-03","MO","MOBOT","100661658","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","C. Fernandes da Silva","Silva INPA/WWF 3304.3867.2","1989","11","7","South America","Brazil","Amazonas","Est. do Amazonas, ca. 90 km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, depois 7 km leste na ZF3, Fazenda Porto Alegre. Projeto Dinâmica Biológica de Fragmentos Florestais, Reserva No. 3304, Arv. No. 3867.","-59.95","-2.3666667",NA,NA,NA,NA,NA,NA,"Manaus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1092","2016-12-17 05:24:00-02","MO","MOBOT","100179373","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg (BG)","A.L. Moya|Alejandro Araujo M.|J. Gutiérrez|M.P. Paco|A. T. Fernández C.","Moya Huanca 74","2008","7","1","South America","Bolivia","La Paz","Parque Nacional Madidi, Sumpulo. Bosque Montano pluvial, con Garcinia macrophylla, Licania sp., Pouteria sp. & Pouroma guianensis.","-68.7769445","-14.5780556",NA,NA,NA,NA,"1005.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-01","4",NA,NA
"1093","2017-05-18 10:14:00-03","MO","MOBOT","100179880","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","A.L. Moya|Alejandro Araujo M.|J. Gutiérrez|M.P. Paco|A. T. Fernández C.","Moya Huanca 135","2008","7","13","South America","Bolivia","La Paz","Parque Nacional Madidi, Sumpulo. Parcela Permanente 34.","-68.7793056","-14.5719723",NA,NA,NA,NA,"1223.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-02","1",NA,NA
"1094","2013-11-26 05:40:00-02","MO","MOBOT","100218601","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","Javier Quisbert|Julia Gutiérrez R.|Concepción Miranda|Alejandro Noa","Quisbert Quispe 956","2008","7","8","South America","Bolivia","La Paz","Parque Nacional Madidi, Sumpulo, 8 km al NW de la comunidad Virgen del Rosario. Bosque de yungas montano pluvial, con Melastomataceae y Rubiaceae. Ladera levemente pronunciada, pendiente 25º, exposición NNW, parcela temporal de muestreo ( 0,1 ha), plantas secadas en campo.","-68.7761111","-14.5769445",NA,NA,NA,NA,"1100.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-10","3",NA,NA
"1095","2009-11-03 09:37:00-02","MO","MOBOT","100225054","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"C.C. Berg","Bruno Wallnöfer","Wallnöfer 13488","1997","11","11","South America","French Guiana",NA,"Inini: Saül and vicinity: Mont Galbao, W-WSW of Saül, south-side of summit of the NW peak.","-53.2913889","3.6133333",NA,NA,NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1096","2010-04-16 09:50:00-03","MO","MOBOT","100267759","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,NA,"Manuel Rimachi Y.","Rimachi Y. 2986A","1977","5","8","South America","Peru","Loreto","Dtto. Yurimaguas. Yurimaguas, Carretera del caserio de Munich, upland, mostly open.",NA,NA,NA,NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1097","2020-08-11 01:28:00-03","MO","MOBOT","100342658","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","Gabriel Arellano|Pablo Solíz|Torrez, Armando|J. Salas|Pinto, Honorato|Mamani, Juan|B. Apaza","Arellano Torres 595","2009","9","24","South America","Bolivia","La Paz","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8302493","-14.7261479",NA,NA,NA,NA,"1166.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-10","4",NA,NA
"1098","2013-12-03 05:36:00-02","MO","MOBOT","100343160","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","Gabriel Arellano|Pablo Solíz|Torrez, Armando|J. Salas|Pinto, Honorato|B. Apaza","Arellano Torres 1443","2009","10","17","South America","Bolivia","La Paz","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8472239","-14.7350303",NA,NA,NA,NA,"1341.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-18","4",NA,NA
"1099","2018-01-11 15:14:00-02","MO","MOBOT","100343212","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","Gabriel Arellano|Pablo Solíz|Torrez, Armando|J. Salas|B. Apaza|Pinto, Honorato","Arellano Torres 1211","2009","10","12","South America","Bolivia","La Paz","Culi, en Parque Nacional Madidi, cercanías del río Pelechuco, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.8509277","-14.7382951",NA,NA,NA,NA,"1254.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-16","4",NA,NA
"1100","2013-12-03 05:36:00-02","MO","MOBOT","100347902","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","Gabriel Arellano|Pablo Solíz|Óscar Quiroga|J. Salas|B. Apaza|Coda, Severino","Arellano Torres 2227","2010","5","7","South America","Bolivia","La Paz","Desde la comunidad de Quilapituni, subiendo por el camino antiguo Ingenio-Mapiri, hasta un lugar llamado Victopampa. Campamento a unas 3 horas a pie bajando hacia el río Chiñijo. Parcela temporal de muestreo (0,1 ha). Parcela nº 380. Plantas alcoholizadas.","-68.3553333","-15.4647752",NA,NA,NA,NA,"1299.00000000",NA,"Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-09","1",NA,NA
"1101","2013-12-03 05:36:00-02","MO","MOBOT","100348899","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","Gabriel Arellano|Pablo Solíz|J. Salas|Óscar Quiroga|B. Apaza|Coda, Severino","Arellano Torres 1854","2010","4","25","South America","Bolivia","La Paz","Desde la comunidad de Quilapituni, subiendo por el camino antiguo Ingenio-Mapiri, hasta un lugar llamado Victopampa. Campamento a unas 3 horas a pie bajando hacia el río Chiñijo. Parcela temporal de muestreo (0,1 ha). Parcela nº 376. Plantas alcoholizadas.","-68.3564074","-15.4608796",NA,NA,NA,NA,"1224.00000000",NA,"Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-05","2",NA,NA
"1102","2013-12-03 05:36:00-02","MO","MOBOT","100349739","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","Gabriel Arellano|Pablo Solíz|Coda, Severino|Óscar Quiroga|B. Apaza|J. Salas","Arellano Torres 1585","2010","4","17","South America","Bolivia","La Paz","Desde la comunidad de Quilapituni, subiendo por el camino antiguo Ingenio-Mapiri, hasta un lugar llamado Victopampa. Campamento a unas 3 horas a pie bajando hacia el río Chiñijo. Parcela temporal de muestreo (0,1 ha). Parcela nº 373. Plantas alcoholizadas.","-68.354824","-15.467488",NA,NA,NA,NA,"1489.00000000",NA,"Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-02","4",NA,NA
"1103","2013-12-03 05:36:00-02","MO","MOBOT","100349787","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","Gabriel Arellano|Pablo Solíz|Coda, Severino|Óscar Quiroga|B. Apaza|J. Salas","Arellano Torres 1569","2010","4","17","South America","Bolivia","La Paz","Desde la comunidad de Quilapituni, subiendo por el camino antiguo Ingenio-Mapiri, hasta un lugar llamado Victopampa. Campamento a unas 3 horas a pie bajando hacia el río Chiñijo. Parcela temporal de muestreo (0,1 ha). Parcela nº 373. Plantas alcoholizadas.","-68.354824","-15.467488",NA,NA,NA,NA,"1489.00000000",NA,"Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-02","2",NA,NA
"1104","2020-08-16 22:53:00-03","MO","MOBOT","100351131","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","P. Calvi|Alfredo F. Fuentes|I. Justo|L. Vaquiata|P. Miranda","Calvi Loza 69","2010","8","24","South America","Bolivia","La Paz","Región Madidi, Santo Domingo, Lechemayu. Luego de una terraza alta subiendo hacia el sur del rió Turiapo.","-68.6221667","-14.7773056",NA,NA,NA,NA,"1452.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-02","3",NA,NA
"1105","2020-07-28 11:01:00-03","MO","MOBOT","100354382","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","R. Villegas|I. Loza|L. Samo|F. Cruz|A. Cruz|F. Siripi","Villegas Huanca 625","2010","7","30","South America","Bolivia","La Paz","Parque Nacional Madidi, Santa Rosa, 500 m del encuentro entre el río Amantala y Pelechuco (Kachuropampa).","-68.7184861","-14.7763278",NA,NA,NA,NA,"1197.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-05","6",NA,NA
"1106","2020-07-28 11:29:00-03","MO","MOBOT","100354788","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","R. Villegas|I. Loza|L. Samo|A. Rojas|F. Cruz|R. Arias","Villegas Huanca 668","2010","8","8","South America","Bolivia","La Paz","Área de Manejo Integrado Madidi, Santa Rosa, cabecera río Santa Rosa, 500 m subiendo por la toma de agua.","-68.7090833","-14.6704445",NA,NA,NA,NA,"1324.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-06","4",NA,NA
"1107","2020-07-28 11:45:00-03","MO","MOBOT","100354938","PreservedSpecimen","Plantae",NA,NA,"Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis",NA,"A. Fuentes (LPB)","R. Villegas|I. Loza|L. Samo|A. Rojas|F. Cruz|I. Vale|R. Arias","Villegas Huanca 710","2010","8","10","South America","Bolivia","La Paz","Área Natural de Manejo Integrado Madidi, Santa Rosa, 20 m subiendo por la toma de agua antes de llegar a la cabecera de pie del cerro de Santa Rosa.","-68.7123056","-14.6698611",NA,NA,NA,NA,"1212.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-07","4",NA,NA
