"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","class","identifiedBy","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"96","2015-12-29 09:53:48-02","F","FMNH-PTERIDOPHYTES","C0660167F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0660167F",NA,"Pteridophyta","Polypodiales","(Fée) A. F. Tryon",NA,NA,"-74.14","-9.1839",NA,NA,"C0660167F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2015-12-29 09:53:48-02","F","FMNH-PTERIDOPHYTES","C0660168F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens",NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"C0660168F",NA,"Pteridophyta","Polypodiales","(Fée) A. F. Tryon",NA,NA,"-65.9119","7.0758",NA,NA,"C0660168F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-02-06 14:18:50-03","F","FMNH-PTERIDOPHYTES","C0660169F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0660169F","s.n. (28)","Pteridophyta","Polypodiales","(Fée) A. F. Tryon",NA,NA,"-74.14","-9.1839",NA,NA,"C0660169F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2016-01-27 15:30:51-02","F","FMNH-PTERIDOPHYTES","C0660170F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","G. S. Bryan","1923","6","19","South America","Peru",NA,NA,NA,"C0660170F","613","Pteridophyta","Polypodiales","(Fée) A. F. Tryon",NA,NA,"-74.14","-9.1839",NA,NA,"C0660170F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2016-01-27 15:31:27-02","F","FMNH-PTERIDOPHYTES","C0660171F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","G. S. Bryan","1923","6","19","South America","Peru",NA,NA,NA,"C0660171F","683","Pteridophyta","Polypodiales","(Fée) A. F. Tryon",NA,NA,"-74.14","-9.1839",NA,NA,"C0660171F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2016-01-27 15:31:56-02","F","FMNH-PTERIDOPHYTES","C0660172F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","J. F. Macbride","1923","6","5","South America","Peru",NA,NA,NA,"C0660172F","4302","Pteridophyta","Polypodiales","(Fée) A. F. Tryon",NA,NA,"-74.14","-9.1839",NA,NA,"C0660172F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2016-01-27 15:32:23-02","F","FMNH-PTERIDOPHYTES","C0660173F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","J. F. Macbride","1923","6","16","South America","Peru",NA,NA,NA,"C0660173F","4513","Pteridophyta","Polypodiales","(Fée) A. F. Tryon",NA,NA,"-74.14","-9.1839",NA,NA,"C0660173F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2016-01-27 15:33:10-02","F","FMNH-PTERIDOPHYTES","C0660174F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","A. D. A. Fay & L. Fay","1989","8","8","South America","Bolivia",NA,NA,NA,"C0660174F","2615","Pteridophyta","Polypodiales","(Fée) A. F. Tryon",NA,NA,"-64.435","-16.7261",NA,NA,"C0660174F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2016-01-27 15:34:26-02","F","FMNH-PTERIDOPHYTES","C0660176F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","H. van der Werff & E. Gudiño","1989","7","28","South America","Ecuador",NA,NA,NA,"C0660176F","10680","Pteridophyta","Polypodiales","(Fée) A. F. Tryon",NA,NA,"-78.1869","-1.4628",NA,NA,"C0660176F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2016-01-27 15:34:56-02","F","FMNH-PTERIDOPHYTES","C0660177F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","M. T. Madison","1979","5","5","South America","Ecuador",NA,NA,NA,"C0660177F","6935","Pteridophyta","Polypodiales","(Fée) A. F. Tryon",NA,NA,"-78.1869","-1.4628",NA,NA,"C0660177F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2016-01-27 15:35:44-02","F","FMNH-PTERIDOPHYTES","C0660178F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","L. B. Holm-Nielsen et al.","1973","5","15","South America","Ecuador",NA,NA,NA,"C0660178F","5472","Pteridophyta","Polypodiales","(Fée) A. F. Tryon",NA,NA,"-78.1869","-1.4628",NA,NA,"C0660178F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2016-01-27 15:56:33-02","F","FMNH-PTERIDOPHYTES","C0660179F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","L. B. Holm-Nielsen et al.","1973","5","19","South America","Ecuador",NA,NA,NA,"C0660179F","5919","Pteridophyta","Polypodiales","(Fée) A. F. Tryon",NA,NA,"-78.1869","-1.4628",NA,NA,"C0660179F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2016-01-27 15:56:55-02","F","FMNH-PTERIDOPHYTES","C0660180F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","M. T. Madison","1979","5","5","South America","Ecuador",NA,NA,NA,"C0660180F","6948","Pteridophyta","Polypodiales","(Fée) A. F. Tryon",NA,NA,"-78.1869","-1.4628",NA,NA,"C0660180F_01",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-09-12 05:00:02-03","US","US","1916444","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","J. A. Steyermark","1944","7","15","South America - Neotropics","Venezuela",NA,NA,NA,"US01476534","57346",NA,"Polypodiales","(Fée) Christenh.","Tachira","Rich moist woods at base of Páramo de Tamá, 4 - 10 kilometers above Betania",NA,NA,"2500","2895",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"110","2020-09-12 05:00:02-03","US","US","3253552","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","A. Fay & L. Fay","1989","8","8","South America - Neotropics","Bolivia",NA,NA,NA,"US01476539","2615",NA,"Polypodiales","(Fée) Christenh.","La Paz","Sud Yungas Provincia. Cotapata, north on trail on side of mountain.","-67.83","-16.25","3200",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"111","2020-09-12 05:00:02-03","US","US","1443916","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","R. Kanehira","1927","1","20","South America - Neotropics","Peru",NA,NA,NA,"US01476540","166",NA,"Polypodiales","(Fée) Christenh.",NA,"Pampayacu",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"112","2020-09-12 05:00:02-03","US","US","3309024","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","A. Fay & L. Fay","1990","8","15","South America - Neotropics","Bolivia",NA,NA,NA,"US01476546","3025",NA,"Polypodiales","(Fée) Christenh.","La Paz","Nor Yungas Province. Roadside bank between Cotapata and Chuspipata, south-facing. La Paz-Caranavi road.","-67.83","-16.28","3200",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"113","2020-09-12 05:00:02-03","US","US","1424814","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","ex herb. Lehmannianum","1970",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US01476531","6955",NA,"Polypodiales","(Fée) Christenh.",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"114","2020-09-12 05:00:02-03","US","US","1831566","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","C. Bues","1924","9",NA,"South America - Neotropics","Peru",NA,NA,NA,"US01476543","2142",NA,"Polypodiales","(Fée) Christenh.",NA,"Yunga Cahurina. Valle San Miguel. La Convención [interpreted]",NA,NA,"2743",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"115","2020-09-12 05:00:02-03","US","US","1694708","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","C. Bues",NA,NA,NA,"South America - Neotropics","Peru",NA,NA,NA,"US01476538","1951",NA,"Polypodiales","(Fée) Christenh.",NA,"Las Patritos. Cabeccera de Korábuí [interpreted]",NA,NA,"2713",NA,"US01476538_01",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"116","2020-09-12 05:00:02-03","US","US","2200956","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","F. R. Fosberg & F. Prieto","1945","2","5","South America - Neotropics","Ecuador",NA,NA,NA,"US01476536","22782",NA,"Polypodiales","(Fée) Christenh.","Cañar","Río Paute Drainage. Top of pass over Cerro Yanguang, east of Río Dudas, directly opposite Pindilic, 33 km. e.n.e. of Azoguess, prov. de Cañar","-78.57","-2.58","3260",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"117","2020-09-12 05:00:02-03","US","US","1193404","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","J. F. Macbride","1923","6","5","South America - Neotropics","Peru",NA,NA,NA,"US01476542","4302",NA,"Polypodiales","(Fée) Christenh.",NA,"Muña. Trail to Tambo de Vaca",NA,NA,"2438",NA,"US01476542_01",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US","1057790","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","W. Popenoe","1920","9","15","South America - Neotropics","Colombia",NA,NA,NA,"US01476532","1097",NA,"Polypodiales","(Fée) Christenh.","Cundinamarca","Near Fusagasugá",NA,NA,"1981",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","1424603","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","F. C. Lehmann",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US01476535","4427",NA,"Polypodiales","(Fée) Christenh.",NA,"La Ceja un Corrales, Central Andes y Popayán [interpreted]",NA,NA,"1800","2600","US01476535_01",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"120","2020-09-12 05:00:02-03","US","US","1515503","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","C. Bues","1920","10",NA,"South America - Neotropics","Peru",NA,NA,NA,"US01476544","972",NA,"Polypodiales","(Fée) Christenh.",NA,"Michihuañuei, Haadguiúa, Rocky Country [interpreted]",NA,NA,"3048",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"121","2020-09-12 05:00:02-03","US","US","1097126","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","O. Buchtien","1908","12","24","South America - Neotropics","Bolivia",NA,NA,NA,"US01476548","2165",NA,"Polypodiales","(Fée) Christenh.",NA,"Region: Andina. Unduavi, Nord-Yungas",NA,NA,"3300",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"122","2020-09-12 05:00:02-03","US","US","3253554","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","A. Fay & L. Fay","1990","8","8","South America - Neotropics","Bolivia",NA,NA,NA,"US01476547","2957",NA,"Polypodiales","(Fée) Christenh.","La Paz","Nor Yungas Province. Off the La Paz-Yolosa Road, along road, about 1 Km east of Cotapata gas station, and on trail left (from La Paz), roughly north.","-67.83","-16.28","3200",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"123","2020-09-12 05:00:02-03","US","US","827624","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","F. C. Lehmann",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US01476533","4427",NA,"Polypodiales","(Fée) Christenh.",NA,"Blaifft au fauiftan Tadneoushan um La Ceja muv Corrales, opgafanga das Cautral. Radan nou Popayán [interpreted]",NA,NA,"1800","2600",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"124","2020-09-12 05:00:02-03","US","US","1097132","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","O. Buchtien","1910","11",NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US01476549","2648",NA,"Polypodiales","(Fée) Christenh.",NA,"Andina. Unduavi, Nordyungas",NA,NA,"3300",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"125","2020-09-12 05:00:02-03","US","US","1879508","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","G. S. Bryan","1923","6","19","South America - Neotropics","Peru",NA,NA,NA,"US01476537","683",NA,"Polypodiales","(Fée) Christenh.",NA,"Cushi, trail to Pozuzo",NA,NA,"2591",NA,"US01476537_01",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"126","2020-09-12 05:00:02-03","US","US","1830076","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","C. Vargas Calderón","1942","8","5","South America - Neotropics","Peru",NA,NA,NA,"US01476545","2897",NA,"Polypodiales","(Fée) Christenh.","Cusco","Provincia Urubamba. Helecho en trail Puyupata to S Jacmarca [interpreted]",NA,NA,"3600",NA,"US01476545_01",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"127","2020-09-12 05:00:02-03","US","US","1193442","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","J. F. Macbride","1923","6","16","South America - Neotropics","Peru",NA,NA,NA,"US01476541","4513",NA,"Polypodiales","(Fée) Christenh.",NA,"Playapampa",NA,NA,"2743",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
