"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"327","2021-02-11 17:20:15-03","UFPR","UPCB","39406","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb & Baumgratz","Goldenberg, R.","Batista, E.R.","106","1999","01","10","Brasil","São Paulo","Iguape","Estação Ecológica de Chauás, acesso ao caxetal pelo povoado Capuava do Mumunha","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"UPCB0011586","UPCB0011586","Tricomas avermelhados. Floresta ombrófila densa, floresta de restinga paludosa..","2019",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"328","2021-02-11 17:20:15-03","UFPR","UPCB","51186","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb & Baumgratz","Goldenberg, R.","Lombardi, J.A.","5862","2004","03","07","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras","-40.1493988037109","-16.2488994598389",NA,NA,NA,NA,"UPCB0011648","UPCB0011648","Arbusto epífita trepador, folhas papiráceas, fruto imaturo vermelho, maduro lilás-esbranquiçado. Interior e borda de mata hidrófila em encosta e pasto adjacente..","2019",NA,NA,NA,NA,NA,NA,"24863","auto",NA,NA,NA,NA,NA,NA,NA
"329","2021-02-11 17:20:15-03","UFPR","UPCB","43570","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb","Goldenberg, R.","Kokubo, N.T.",NA,"1986","12","14","Brasil","Paraná","Guaraqueçaba","Fazenda Engenho","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0011584","UPCB0011584","Planta trepadeira..","2019",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"330","2021-02-11 17:20:15-03","UFPR","UPCB","77688","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz",NA,"Kollmann, L.","6420","2004","01","28","Brasil","Espírito Santo","Castelo","Fazenda Forno Grande. Alt.: 1100m.","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"UPCB0018463","UPCB0018463","Epífita na sombra. Frutos vermelhos. Pétalas brancas..",NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA,NA
"331","2021-02-11 17:20:15-03","UFPR","UPCB","31296","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb. & Baumgratz","Goldenberg, R.","Silva, S.M.",NA,"1997","04","08","Brasil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UPCB0011588","UPCB0011588","Epífita, fruto arroxeado, cálice vermelho. Floresta da planície litorânea..","2019",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"332","2021-02-11 17:20:15-03","UFPR","UPCB","66351","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Goldenberg, R.","Souza, J.P.","915","1996","12","15","Brasil","São Paulo","Cunha","Margens da Cachoeira do Barracão.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"UPCB0011632","UPCB0011632","Arbusto rasteiro, flores alvas. Floresta Ombrófila Densa..","2019",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"333","2021-02-11 17:20:15-03","UFPR","UPCB","66352","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Goldenberg, R.","Bertoncini, A.P.","737","1996","12","12","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar - Núcleo Cunha. Entorno da estrada.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"UPCB0011633","UPCB0011633","Folhas cartáceas, pecíolos com pilosidade vermelha, flores envolvidas por brácteas verdes com o ápice vermelho. Altura de 1,5m, próxima ao rio. Floresta Ombrófila Densa com ação antrópica..","2019",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"334","2021-02-11 17:20:15-03","UFPR","UPCB","78749","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Goldenberg, R.","Goldenberg, R.","1637","2012","02","14","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha do mirante (próximo ao mirante)","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UPCB0018466","UPCB0018466","Arbusto epifítico, a 0.5-1.5m sobre o solo. Inflorescências exclusivamente apicais; flores com hipanto avermelhado, pétalas brancas com o ápice rosado, e estames amarelos; conferir com Clidemia suffruticosa. Floresta Ombrófila Densa","2012",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"335","2021-02-11 17:20:15-03","UFPR","UPCB","44331","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Goldenberg, R.","Isernhagen, I.","332","2000","01","13","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"UPCB0011629","UPCB0011629","Epífita com flores branco-rosadas,coletada sobre árvore caída em floresta primária..","2019",NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"336","2021-02-11 17:20:15-03","UFPR","UPCB","64548","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Reginato, M.","Reginato, M.","729","2006","12","12","Brasil","Paraná","Tunas do Paraná","Parque Estadual das Lauráceas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"UPCB0011641","UPCB0011641","Epífita sobre tronco, flores verdes, brácteas avermelhadas. Floresta ombrófila densa..","2019",NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"337","2021-02-11 17:20:15-03","UFPR","UPCB","52103","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb & Baumgratz","Goldenberg, R.","Goldenberg, R.","806","2005","10","26","Brasil","Paraná","Morretes","Parque Estadual do Pico Marumbi, Morro do Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0011642","UPCB0011642","Epífita, estéril. Floresta ombrófila densa. Alt.: 670m s.n.m..","2019",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"338","2021-02-11 17:20:15-03","UFPR","UPCB","42689","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb. & Baumgratz","Goldenberg, R.","Pasdiora, A.L.","78","2000","04","29","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0011583","UPCB0011583","Epífita com inflorescência avermelhada, coletada em árvore caída. Floresta ombrófila densa montana..","2019",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"339","2021-02-11 17:20:15-03","UFPR","UPCB","67364","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb. & Baumgratz","Goldenberg, R.","Martinelli, G.","10764","1985","05","01","Brasil","Rio de Janeiro","Resende","Parque Nacional de Itatiaia, Rio Campo Belo, próximo da Cachoeira Véu de Noiva.","-44.4467010498047","-22.468900680542",NA,NA,"1150","1150","UPCB0011646","UPCB0011646","Epífita, robusta, escandente, ciófila, folhas discolores, pilosas, frutos imaturos vermelhos com cálice persistente vermelho, frutos maduros roxo-azulados..","2019",NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA,NA
"340","2021-02-11 17:20:15-03","UFPR","UPCB","67118","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Reginato, M.","Reginato, M.","1103","2010","01","18","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional Serra dos Órgãos.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"UPCB0018480","UPCB0018480","Epífita à 5m, pétalas alvas, frutos vermelhos. Margem do Rio Paquequer..","2010","01","01",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"341","2021-02-11 17:20:15-03","UFPR","UPCB","82768","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Goldenberg, R.","Manhães, V.C.","186","2009","01","15","Brasil","Espírito Santo","Divino de São Lourenço","Patrimônio da Penha, Subida das cachoeiras.","-41.6857986450195","-20.6200008392334",NA,NA,NA,NA,"UPCB0018470","UPCB0018470","Trepadeira na beira de rio em meia sombra, abundante no local. Folhas verdes. Frutos vermelhos..","2015",NA,NA,NA,NA,NA,NA,"16004","auto",NA,NA,NA,NA,NA,NA,NA
"342","2021-02-11 17:20:15-03","UFPR","UPCB","72934","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Reginato, M.","Reginato, M.","1327","2012","02","14","Brasil","São Paulo","São Paulo","P.E. da Serra do Mar, Núcleo Curucutu, trilha do campo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UPCB0018475","UPCB0018475","Epífita à 1m, interior da mata nebular. Pétalas alvas, filetes e anteras amarelas.","2012","03","01",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"343","2021-02-11 17:20:15-03","UFPR","UPCB","72904","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Reginato, M.","Reginato, M.","1253","2012","01","07","Brasil","Paraná","Guaratuba","Pedra Branca do Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"UPCB0018476","UPCB0018476","Epífita sobre árvore caída. Pétalas brancas, quando velhas róseas, anteras amarelas, filetes alvos. Floresta submontana..","2012","03","01",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"344","2021-02-11 17:20:15-03","UFPR","UPCB","81506","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Goldenberg, R.","Kollman, L.","8543","2006","01","18","Brasil","Espírito Santo","Santa Teresa","Penha, Tabajara.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"UPCB0011654","UPCB0011654","Epífita na sombra. Botões rosados, pétalas brancas..","2019",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"345","2021-02-11 17:20:15-03","UFPR","UPCB","72946","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Reginato, M.","Reginato, M.","1339","2012","02","15","Brasil","Rio de Janeiro","Itatiaia","P.N. do Itatiaia. Ultimo Adeus e trilha do Véu de Noiva","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"UPCB0018474","UPCB0018474","Arbusto epífita à 1m. Frutos jovens avermelhados, brácteas vermelhas, borda da mata..","2012","03","01",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"346","2021-02-11 17:20:15-03","UFPR","UPCB","79365","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Goldenberg, R.","Meirelles, J. et al.","815","2012","04","03","Brasil","Paraná","Tijucas do Sul","Próximo ao Posto da Polícia Rodoviária Alto da Serra. Chácara de Guilherme Meirelles.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"UPCB0018469","UPCB0018469","Epífita a 2m alt. Flores velhas e frutos imaturos vermelhos..","2015",NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"347","2021-02-11 17:20:15-03","UFPR","UPCB","86882","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Meyer, F.S.","Temponi, L.G.et al.","917","2010","12","09","Brasil","Paraná","Antonina","Reserva da Cachoeira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UPCB0034195","UPCB0034195","Epífita. Cálice vermelho, pétalas alvas.","2017",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"348","2021-02-11 17:20:15-03","UFPR","UPCB","92755","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Meyer, F.S.","Temponi, L.G.et al.","917","2010","12","09","Brasil","Paraná","Antonina","Reserva da Cachoeira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UPCB0034195","UPCB0034195","Epífita. Cálice vermelho, pétalas alvas.","2017",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"349","2021-02-11 17:20:15-03","UFPR","UPCB","40554","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb. & Baumgratz","Goldenberg, R.","Gatti, G.","563","1999","12","20","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Floresta Primária","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0011585","UPCB0011585","Epífita, coletada sobre árvore caída, flor cor rosa. Floresta ombrófila densa submontana, floresta primária pouco alterada, local muito sombreado..","2019",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"350","2021-02-11 17:20:15-03","UFPR","UPCB","38865","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb & Baumgratz","Goldenberg, R.","Gatti, G.",NA,"1998","10","10","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Floresta Primária","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0011582","UPCB0011582","Epífita, com flores. Floresta ombrófila densa submontana, floresta primária pouco alterada..","2019",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"351","2021-02-11 17:20:15-03","UFPR","UPCB","38856","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb & Baumgratz","Goldenberg, R.","Gatti, A.L.S.","249","1998","12","02","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Trilha da Figueira, Figueira do Rio do Engenho","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0011581","UPCB0011581","Epífita, coletada sobre Ficus gomelleira, com flores de pétalas alvas e estames amarelos ou pétalas amarelas com estames na cor vinho, mesófila. Floresta ombrófila densa submontana, capoeirão..","2019",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"352","2021-02-11 17:20:15-03","UFPR","UPCB","37979","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb & Baumgratz","Goldenberg, R.","Gatti, G.","244","1998","01","19","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Trilha do Bracinho","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0011587","UPCB0011587","Planta escandente, frutos vermelhos. Floresta ombrófila densa submontana..","2019",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"353","2021-02-11 17:20:15-03","UFPR","UPCB","21383","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb. & Baumgratz","Goldenberg, R.","Negrelle, R.R.B.","A677","1993","01","21","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"UPCB0011593","UPCB0011593","Liana, ramos escandentes, flor vermelha..","2019",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"354","2021-02-11 17:20:15-03","UFPR","UPCB","21384","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb. & Baumgratz","Goldenberg, R.","Negrelle, R.R.B.","A24","1992","01","11","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"UPCB0011596","UPCB0011596","Liana, flor vermelha..","2019",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"355","2021-02-11 17:20:15-03","UFPR","UPCB","36388","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb. & Baumgratz","Goldenberg, R.","Borgo, M.","245","1998","12","15","Brasil","Paraná","Guaratuba","Rio Vitório","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"UPCB0011590","UPCB0011590","Epífita a 2m do solo, com flores variando de brancas a róseas, com frutos vermelhos. Em árvore sobre o rio..","2019",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"356","2021-02-11 17:20:15-03","UFPR","UPCB","64559","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Goldenberg, R.","Reginato, M.","686","2006","03","25","Brasil","Paraná","Antonina","RPPN Rio Cachoeira, PR 405.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UPCB0011636","UPCB0011636","Epífita à 3m, frutos azulados e brácteas vermelhas. Floresta ombrófila densa..","2019",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"357","2021-02-11 17:20:15-03","UFPR","UPCB","64560","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Goldenberg, R.","Reginato, M.","682","2006","03","25","Brasil","Paraná","Antonina","RPPN Rio Cachoeira, PR 405.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UPCB0011637","UPCB0011637","Epífita à 2m, frutos azulados e brácteas vermelhas. Floresta ombrófila densa..","2019",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"358","2021-02-11 17:20:15-03","UFPR","UPCB","53600","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb & Baumgratz","Goldenberg, R.","Fiaschi, P.","2863","2005","03","18","Brasil","Bahia","Camacan","RPPN Serra Bonita, 15°23'30S 39°33'55W","-39.4958000183105","-15.4191999435425",NA,NA,"850","850","UPCB0011630","UPCB0011630","Epífita, fruto imaturo vermelho-vivo, pedicelos e sépalas persistentes idem. Floresta ombrófila densa montana..","2019",NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA,NA
"359","2021-02-11 17:20:15-03","UFPR","UPCB","33323","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb. & Baumgratz","Goldenberg, R.","Cervi, A.C.","6466","1997","12","04","Brasil","Paraná","Guaraqueçaba","Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0011589","UPCB0011589","Epífita das copas altas das árvores. Flores com cálice róseo e pétalas alvas. Interior da floresta..","2019",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"360","2021-02-11 17:20:15-03","UFPR","UPCB","82818","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Goldenberg, R.","Kollmann, L.","7307","2005","01","26","Brasil","Espírito Santo","Santa Teresa","Santo Henrique, beira de estrada.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"UPCB0018473","UPCB0018473","Rupícola na sombra, flores rosa choque. Frutos vermelhos..","2015",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"361","2021-02-11 17:20:15-03","UFPR","UPCB","81504","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Goldenberg, R.","Kollman, L.","7660","2005","04","15","Brasil","Espírito Santo","Santa Teresa","Santo Henrique, terreno Waldecir Frey.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"UPCB0011521","UPCB0011521","Escandente na meia sombra, frutos vermelhos..","2019",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"362","2021-02-11 17:20:15-03","UFPR","UPCB","67841","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb. & Baumgratz","Goldenberg, R.","Camargo, E.","187","2007","12","12","Brasil","Paraná","Morretes","Serra da Graciosa.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0011650","UPCB0011650","Epífita 30 cm, pétalas alvas e estames amarelos. Botões florais róseos..","2019",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"363","2021-02-11 17:20:15-03","UFPR","UPCB","67842","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb. & Baumgratz","Goldenberg, R.","Camargo, E.","188","2007","12","12","Brasil","Paraná","Morretes","Serra da Graciosa.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0011656","UPCB0011656","Epífita 40 cm, pétalas alvas e estames amarelos. Botões florais róseos..","2019",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"364","2021-02-11 17:20:15-03","UFPR","UPCB","52871","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb & Baumgratz","Goldenberg, R.","Amorim, A.M.","4774","2005","02","07","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7km de Barro Preto","-39.4714012145996","-14.809700012207",NA,NA,NA,NA,"UPCB0011631","UPCB0011631","Epífita, folhas verdes, face inferior brilhante, pétalas alvas tornando-se róseas, anteras amarelas, raque e frutos vermelhos..","2019",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"365","2021-02-11 17:20:15-03","UFPR","UPCB","11878","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb. & Baumgratz","Goldenberg, R.","Cervi, A.C.","2120","1983","02","25","Brasil","Paraná","Morretes","Serra do Mar, Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0011591","UPCB0011591","Epífita, flor rósea..","2019",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"366","2021-02-11 17:20:15-03","UFPR","UPCB","20496","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb. & Baumgratz","Goldenberg, R.","Cervi, A.C.","1991","1982","04","01","Brasil","Paraná","Morretes","Serra do Mar, Viaduto dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0011595","UPCB0011595","Arbusto. Interior da floresta..","2019",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"367","2021-02-11 17:20:15-03","UFPR","UPCB","53612","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R. Goldenb & Baumgratz","Goldenberg, R.","Goldenberg, R.","869","2006","04","14","Brasil","Bahia","Arataca","Serra do Peito-de-Moça, complexo Serra das Lontras, 15°10'25S 39°20'30W","-39.4143981933594","-15.2632999420166",NA,NA,"1000","1000","UPCB0011659","UPCB0011659","Epífita, inflorescência com brácteas e frutos vermelhos. Coletada no topo da encosta. Floresta ombrófila densa montana..","2019",NA,NA,NA,NA,NA,NA,"19859","auto",NA,NA,NA,NA,NA,NA,NA
"368","2021-02-11 17:20:15-03","UFPR","UPCB","81505","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Goldenberg, R.","Chamas, C.C.","101","1994","02","12","Brasil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia. Mata Atlântica de Encosta, altitude 500 a 950 m. s. m.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"UPCB0011660","UPCB0011660","Epífita, folha com pilosidade branca, inflorescência vermelho escuro. Trilha da divisa, próximo trilha Sagui.","2019",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","3213930","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","P. Dusén","Per Dusén","Dusén 14315","1914",NA,NA,"Brazil","Paraná",NA,"Serra do Mar. Porto de Cima in silva primaeva, on troncos arb. epiphytica.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","3213880","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","J.J. Wurdack","V. Nicolack","Nicolack 118","1990","1","16","Brazil","Paraná",NA,"Recanto Eng Lacerda (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
