"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","imagecode","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex","typeStatus"
"351","2008-05-27 22:02:00-03","MO","MOBOT","2867110","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Juan H. Hunziker","Hunziker 2244","South America","Argentina","Río de la Troya. Entre Vinchina y jagué.",NA,NA,NA,NA,"1947",NA,NA,"La Rioja","General Sarmiento","1600.00000000",NA,NA,NA,NA,NA,NA,NA,"L.","R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2008-05-27 22:02:00-03","MO","MOBOT","2871465","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Juan H. Hunziker","Hunziker 11651","South America","Argentina","Ruta 40, 85 km al N. de Jachal.",NA,NA,NA,NA,"1989","3","28","San Juan","Jáchal","1250.00000000",NA,NA,NA,NA,NA,NA,NA,"L.","James S. Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2011-06-24 16:08:00-03","MO","MOBOT","3281528","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Phylliis S. Bentley","Bentley 57","South America","Argentina","Charles Darwin Research Station. Area immediately around the administration building.",NA,NA,NA,NA,"1982","11","14","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","J.E. Madsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2011-07-06 13:42:00-03","MO","MOBOT","3282944","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","F. Javier Fernández Casas","Fernández Casas 7883","South America","Bolivia","Cerca de San Isidro.",NA,NA,NA,NA,"1982",NA,NA,"Santa Cruz","Manuel Maria Caballero","1670.00000000",NA,NA,NA,NA,NA,NA,NA,"L.","M. Nee (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"355","2020-03-20 16:46:00-03","MO","MOBOT","3316966","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","H. Maturo","Maturo 62","South America","Argentina","Estancia Guaycolec.",NA,NA,NA,NA,"2004","10","13","Formosa",NA,NA,NA,"-58.2","-25.9333333",NA,NA,NA,NA,"L.","H. Maturo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"356","2008-05-27 22:02:00-03","MO","MOBOT","3441634","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Donald Ugent","Ugent 387","South America","Peru","Juncture of Casma Valley Road and Pan American Highway. Southern edge of the City of Casma. Growing in roadside ditch.",NA,NA,NA,NA,"1987","3","6","Ancash",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2008-05-27 22:02:00-03","MO","MOBOT","436353","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Leongino Guerrero","Zardini 39416","South America","Paraguay","Between Cruce to Loma Plata and Fortín Teniente Manuel Irala Fernández. Dry forest and swamps.",NA,NA,NA,NA,"1994","5","26","Presidente Hayes",NA,NA,NA,"-59.63333","-22.75",NA,NA,NA,NA,"L.","James Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,"905","4",NA,NA
"358","2018-03-24 05:17:00-03","MO","MOBOT","437004","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Carlos E. Cerón|Wayne J. Elisens|Esteban Junak","Cerón Martínez 6733","South America","Ecuador","Entre San Vicente y Canoas. Bosque muy seco Tropical.",NA,NA,NA,NA,"1989","6","5","Manabí",NA,"30.00000000",NA,"-80.43333","-0.53333",NA,NA,NA,NA,"L.","J.S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-26","4",NA,NA
"359","2008-05-27 22:02:00-03","MO","MOBOT","437363","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Leongino Guerrero","Zardini 37363","South America","Paraguay","Loreto. 3 km south of Loreto. Cerrado scrub.",NA,NA,NA,NA,"1993","11","18","Concepción",NA,NA,NA,"-57.18333","-23.26666",NA,NA,NA,NA,"L.","J.S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"852","4",NA,NA
"360","2008-05-27 22:02:00-03","MO","MOBOT","437577","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Isabel Basualdo","Zardini 3549","South America","Paraguay","ruta Transchaco, entre Pozo Colorado y Filadelfia.",NA,NA,NA,NA,"1987","10","12","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","James S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-69","4",NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","438031","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Tulio Tillería","Zardini 33939","South America","Paraguay","Estero del Ypoá. Villeta - Puerto Guyrati. 10.5 km S of Villeta, W of Arroyo Pikysyry. Inundated savanna on clay.",NA,NA,NA,NA,"1992","11","27","Central",NA,NA,NA,"-57.56666","-25.6",NA,NA,NA,NA,"L.","J.S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"786","4",NA,NA
"362","2014-02-26 09:12:00-03","MO","MOBOT","438071","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|P. Aquino","Zardini 34299","South America","Paraguay","Estero del Ypoá. Villeta - Puerto Guyrati. 11 km S of Villeta, east of trail to Villa Oliva. Inundated savanna on clay soil with patches of forest.",NA,NA,NA,NA,"1992","12","16","Central",NA,NA,NA,"-57.5833333","-25.6",NA,NA,NA,NA,"L.","J.S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"792","4",NA,NA
"363","2011-06-09 17:28:00-03","MO","MOBOT","438086","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Tulio Tillería","Zardini 34553","South America","Paraguay","Estero del Ypoá. Villeta - Puerto Guyrati. Between 11.5 km S of Villeta and Puerto Guyrati. Inundated savanna on clay soil.",NA,NA,NA,NA,"1993","1","7","Central",NA,NA,NA,"-57.6","-25.6",NA,NA,NA,NA,"L.","J.S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"797","4",NA,NA
"364","2011-06-09 17:28:00-03","MO","MOBOT","438101","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Tulio Tillería","Zardini 34567","South America","Paraguay","Estero del Ypoá. Villeta - Puerto Guyrati. Between 11.5 km S of Villeta and Puerto Guyrati. Inundated savanna on clay soil.",NA,NA,NA,NA,"1993","1","7","Central",NA,NA,NA,"-57.6","-25.6",NA,NA,NA,NA,"L.","J.S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"797","4",NA,NA
"365","2008-05-27 22:02:00-03","MO","MOBOT","438126","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Leongino Guerrero","Zardini 34621","South America","Paraguay","Estero del Ypoá. Pureto Guyrati - Villa Oliva. 2 km S of Puerto Guyrati. Savanna and patches of forest on clay soil.",NA,NA,NA,NA,"1993","1","14","Central",NA,NA,NA,"-57.6","-25.61666",NA,NA,NA,NA,"L.","J.S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"798","4",NA,NA
"366","2011-06-09 17:35:00-03","MO","MOBOT","438207","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Tulio Tillería","Zardini 35551","South America","Paraguay","Estero del Ypoá: Puerto Guyratí-Villa Oliva, 4.5 km S of Puerto Guyratí on trail to Paraguay River. Savanna and patches of forest on clay soil.",NA,NA,NA,NA,"1992","3","13","Central",NA,NA,NA,"-57.61666","-25.63333",NA,NA,NA,NA,"L.","J.S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"815","4",NA,NA
"367","2008-05-27 22:02:00-03","MO","MOBOT","438278","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Leongino Guerrero","Zardini 36360","South America","Paraguay","Estero del Ypoá: Puerto Guyratí on Paraguay River. Gallery forest on clay soil.",NA,NA,NA,NA,"1993","6","22","Central",NA,NA,NA,"-57.6","-25.6",NA,NA,NA,NA,"L.","J.S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"830","4",NA,NA
"368","2020-02-26 07:22:00-03","MO","MOBOT","439095","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","James L. Zarucchi|Hermes Cuadros V.","Zarucchi 3935","South America","Colombia","Mun. de Cartagena; ca. 12 km SW of crossing of Canal del Dique at Pasacaballos, Isla Barú, Lat. 10º11'N, Long. 75º39'W, alt. 10 m, dry thorn scrub along road.",NA,NA,NA,NA,"1985","8","6","Bolívar",NA,"10.00000000",NA,"-75.5333333","10.25",NA,NA,NA,NA,"L.","J.S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-9","8",NA,NA
"369","2008-05-27 22:02:00-03","MO","MOBOT","439842","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Alwyn H. Gentry|Ghillean T. Prance","Gentry 16459","South America","Peru","Charillo Barranca District, base of sea cliffs at outskirts of Lima.",NA,NA,NA,NA,"1976","6","30","Lima",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,"L.","Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1007","1",NA,NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","439945","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Charles Darwin","Darwin s.n.","South America","Ecuador",NA,NA,NA,NA,NA,"1835","9",NA,"Galapagos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2016-09-13 15:42:00-03","MO","MOBOT","440344","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","L.B. Holm-Nielsen|et al.","Holm-Nielsen 2310","South America","Ecuador","Punta de Santa Elena, south coast with rocks and dunes, very dry.",NA,NA,NA,NA,"1973","3","21","Guayas",NA,"0E8","10.00000000","-81","-2.2",NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"372","2011-06-08 17:18:00-03","MO","MOBOT","440351","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","L.B. Holm-Nielsen|et al.","Holm-Nielsen 2517","South America","Ecuador","Pacoa, 10 km N of San Pablo. Beach area with dunes and hollows.",NA,NA,NA,NA,"1973","3","26","Guayas",NA,"0E8","3.00000000","-80.75","-2.1",NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2008-05-27 22:02:00-03","MO","MOBOT","440360","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Jens E. Madsen","Madsen 63903","South America","Ecuador","Isla Punà. From Punà Vieja to Poza de Lechusa. Semi-deciduous forest and border of lake.",NA,NA,NA,NA,"1987","9","4","Guayas",NA,"0E8",NA,"-80.15","-2.93333",NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2011-06-08 17:18:00-03","MO","MOBOT","440368","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","L.B. Holm-Nielsen|et al.","Holm-Nielsen 7317","South America","Ecuador","Isla La Plata, 23 km off the coast, ca 55 km SW of Manta. Dry xerotermic vegetation inland and steep rocks along the Pacific.",NA,NA,NA,NA,"1973","6","26","Manabí",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2008-05-27 22:02:00-03","MO","MOBOT","441510","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","A.S. Barfod|et al.","Barfod 48450","South America","Ecuador","Salinas. Dry slopes along the coast.",NA,NA,NA,NA,"1983","11","2","Guayas",NA,"0E8",NA,"-80.96666","-2.21666",NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","441516","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Ramón A. Palacios","Palacios 1864","South America","Paraguay","Ruta Concepción-Pozo Colorado. A 28 km del puente.",NA,NA,NA,NA,"1990","2","18","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","James S. Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2",NA,NA
"377","2008-05-27 22:02:00-03","MO","MOBOT","811703","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Bonifacia Benítez B.","Zardini 38368","South America","Paraguay","Between Puerto Galileo and Fortín Nowak, 10 km W of Puerto Galileo. Dry forest.",NA,NA,NA,NA,"1994","2","16","Presidente Hayes",NA,NA,NA,"-57.9","-25.03333",NA,NA,NA,NA,"L.","J.Miller (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"878","4",NA,NA
"378","2017-03-16 11:23:00-03","MO","MOBOT","884856","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|M. Vera","Zardini 40260","South America","Paraguay","Río Aguará-Guazú, southern side.",NA,NA,NA,NA,"1994","7","30","Presidente Hayes",NA,NA,NA,"-58.0358333","-24.5780556",NA,NA,NA,NA,"L.","James Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,"929","4",NA,NA
"379","2008-05-27 22:02:00-03","MO","MOBOT","884894","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Leongino Guerrero","Zardini 40290","South America","Paraguay","Río Aguará-Guazú, northern side. Gallery forest.",NA,NA,NA,NA,"1994","7","30","Presidente Hayes",NA,NA,NA,"-58.03583","-24.57805",NA,NA,NA,NA,"L.","James Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,"930","4",NA,NA
"380","2008-05-27 22:02:00-03","MO","MOBOT","885043","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|M. Vera","Zardini 40393","South America","Paraguay","Laguna Capitán. Salt lake and forest along border.",NA,NA,NA,NA,"1994","8","9","Presidente Hayes",NA,NA,NA,"-59.67555","-22.53944",NA,NA,NA,NA,"L.","James Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,"933","4",NA,NA
"381","2008-05-27 22:02:00-03","MO","MOBOT","885763","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Leongino Guerrero","Zardini 40605","South America","Paraguay","Río Pilcomayo Basin, between Puerto Galileo and Fortín Bruguez. Palm forest.",NA,NA,NA,NA,"1994","8","13","Presidente Hayes",NA,NA,NA,"-58.17833","-24.92805",NA,NA,NA,NA,"L.","James Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,"937","4",NA,NA
"382","2008-05-27 22:02:00-03","MO","MOBOT","970814","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Elsa M. Zardini|Leongino Guerrero","Zardini 41626","South America","Paraguay","Pilcomayo River basin. Inundated savanna and patches of forest on clay.",NA,NA,NA,NA,"1994","10","29","Presidente Hayes",NA,NA,NA,"-57.92111","-25.03222",NA,NA,NA,NA,"L.","James S. Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,"978","6",NA,NA
"383","2016-08-10 13:26:00-03","MO","MOBOT","100922106","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","E. Haene","Haene 1052","South America","Argentina","Bañados de Los Pantanos.",NA,NA,NA,NA,"1991","1","29","La Rioja","Arauco",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","R.L. Pérez Moreau",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,"1",NA,NA
"384","2012-04-18 11:26:00-03","MO","MOBOT","2188127","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Juan H. Hunziker","Hunziker 1997","South America","Argentina","Sierra de Famatina: Trancas",NA,NA,NA,NA,"1998","3","9","La Rioja","Famatina",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,"1",NA,NA
"385","2009-06-25 14:15:00-03","MO","MOBOT","2188165","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker","Hunziker 18970","South America","Argentina","Laguna Santa Lucía, a unos 300 m del límite interprovincial con Córdoba, a casi 20 km al este de Camilo Aldao",NA,NA,NA,NA,"1966","12","1","Santa Fé","Caseros",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"386","2010-04-06 21:13:00-03","MO","MOBOT","2188192","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker|Alfredo E. Cocucci","Hunziker 17762","South America","Argentina","Ruta nacional nº 34: Entre el límite con Santa Fe y Selva",NA,NA,NA,NA,"1964","12","17","Santiago del Estero","Rivadavia",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"387","2011-03-26 05:46:00-03","MO","MOBOT","2188203","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker|Rosa Subils|Teresa Di Fulvio","Hunziker 16896","South America","Argentina","Unos 7 km al norte de Villa Concepción del Tío",NA,NA,NA,NA,"1964","2","9","Córdoba","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Di Fulvio, T. E.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"388","2011-01-21 22:20:00-02","MO","MOBOT","2188229","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Teresa Di Fulvio","Di Fulvio 180","South America","Argentina","Miramar, frente a Laguna Mar Chiquita",NA,NA,NA,NA,"1966","2","12","Córdoba","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"389","2009-06-25 14:15:00-03","MO","MOBOT","2188255","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker","Hunziker 16805","South America","Argentina","Jeanmaire, entre la estación ferroviaria y la ruta 19",NA,NA,NA,NA,"1964","1","31","Córdoba","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"390","2015-01-31 00:13:00-02","MO","MOBOT","2188286","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Rosa Subils|Ana María Antón","Subils 1608","South America","Argentina","Ruta provincial nº 1: Proximidades de La Playosa",NA,NA,NA,NA,"1972","11","2","Córdoba","General San Martín",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"391","2009-06-25 14:15:00-03","MO","MOBOT","2188306","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker","Hunziker 18956","South America","Argentina","Barrancas del Río Carcarañá: Casi 30 km al sur de Marcos Juárez, al cruzar el río por la ruta a Inrivillle",NA,NA,NA,NA,"1966","11","30","Córdoba","Marcos Juárez",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"392","2015-01-31 00:13:00-02","MO","MOBOT","2188338","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Rosa Subils|Ana María Antón","Subils 1640","South America","Argentina","Ruta provincial nº 13: Entre Las Varillas y El Arañado",NA,NA,NA,NA,"1972","11","2","Córdoba","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"393","2011-03-27 07:03:00-03","MO","MOBOT","2250437","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker|Rosa Subils|G. Bernardello","Hunziker 23464","South America","Argentina","Salina del Bebedero, alrededores del Establecimiento CIBA",NA,NA,NA,NA,"1979","1","27","San Luis","La Capital",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"394","2012-05-01 15:35:00-03","MO","MOBOT","2250461","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","José F. Pensiero","Pensiero 223a","South America","Argentina",NA,NA,NA,NA,NA,"1984",NA,NA,"Santa Fé","San Javier",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pensiero, J. F.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"395","2011-01-21 22:26:00-02","MO","MOBOT","2250489","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker|Teresa Di Fulvio","Hunziker 21287","South America","Argentina","Sobre ruta 9, atravesando Salinas Grandes, entre el Río Saladillo e Isla Verde",NA,NA,NA,NA,"1971","7","5","Santiago del Estero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"396","2011-01-21 22:26:00-02","MO","MOBOT","2250514","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker|Teresa Di Fulvio","Hunziker 21275","South America","Argentina","Sobre ruta 9, atravesando Salinas Grandes, antes de cruzar el Río Saladillo",NA,NA,NA,NA,"1971","7","5","Santiago del Estero","Ojo de Agua",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"397","2011-03-26 05:52:00-03","MO","MOBOT","2250535","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker|Luis Ariza Espinar|Rosa Subils","Hunziker 21537","South America","Argentina","Entre Loreto y Nueva Francia, a orillas de la ruta 9 (km 1085/1086)",NA,NA,NA,NA,"1971","11","12","Santiago del Estero",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"398","2011-03-26 05:46:00-03","MO","MOBOT","2250561","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker|Rosa Subils|Teresa Di Fulvio","Hunziker 23001","South America","Argentina","Entre Chazón y Pascanas (ruta 11)",NA,NA,NA,NA,"1977","11","10","Córdoba","Unión",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"399","2011-03-27 07:01:00-03","MO","MOBOT","2250578","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Rosa Subils|G. Bernardello","Subils 2497","South America","Argentina","Ruta provincial nº 6: Lagunitas cercanas a Ordónez",NA,NA,NA,NA,"1977","11","22","Córdoba","Unión",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"400","2011-01-21 22:26:00-02","MO","MOBOT","2250606","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker|Teresa Di Fulvio","Hunziker 21457","South America","Argentina","Cauce seco del Río Quinto, en los alrededores del cruce con la ruta 35, entre Huinca Renancó y Vicuña Mackenna",NA,NA,NA,NA,"1971","11","3","Córdoba","General Roca",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"401","2009-06-25 14:16:00-03","MO","MOBOT","2250629","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Armando T. Hunziker","Hunziker 20757","South America","Argentina","Sierra Chica (Falda O): Carlos Paz, a orillas del Lago San Roque, en las inmediaciones del Club de Pescadores",NA,NA,NA,NA,"1970","11","15","Córdoba","Punilla",NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnst.","Pérez-Moreau, R. L.",NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
