"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","identifiedBy","scientificNameAuthorship","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","typeStatus","coordinatePrecision","geoFlag","individualCount"
"285","2008-05-27 22:02:00-03","MO","MOBOT","31864","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Benjamin Øllgaard|Suzanne Roth|Calvin R. Sperling","Øllgaard 35980","1980","8","11","South America","Ecuador","Napo","Road bank c. 3 km S of Baeza, on road to Tena.","1900.00000000",NA,NA,NA,NA,"-77.86666","-0.46666",NA,NA,"B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2008-05-27 22:02:00-03","MO","MOBOT","31873","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 3626","1973","4","16","South America","Ecuador","Zamora-Chinchipe","Road Loja-Zamora, km 17.","2400.00000000",NA,NA,NA,NA,"-79.13333","-3.98333",NA,NA,"B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2008-05-27 22:02:00-03","MO","MOBOT","31882","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","John S. Brandbyge","Brandbyge 42302","1983","9","24","South America","Ecuador","Loja",NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","31890","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","John S. Brandbyge","Brandbyge 42616","1984","4","2","South America","Ecuador","Napo",NA,"2700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2008-05-27 22:02:00-03","MO","MOBOT","31916","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Bente Eriksen|B.B. Larsen","Eriksen 45752","1983","11","17","South America","Ecuador","Azuay",NA,"3350.00000000",NA,NA,NA,NA,NA,NA,"3400.00000000",NA,"B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2008-05-27 22:02:00-03","MO","MOBOT","31933","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Benjamin Øllgaard|Simon Lægaard|Karsten Thomsen|J. Korning|Thea Illum","Øllgaard 58088","1985","2","24","South America","Ecuador","Loja","Parque Nacional Podocarpus, S of Loja, above Centrode información, E of Nudo de Cajanuma. Mountain crest with low scrub and paramo.","3050.00000000",NA,NA,NA,NA,"-79.16666","-4.08333","3420.00000000",NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","31942","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Benjamin Øllgaard|Simon Lægaard|Karsten Thomsen|J. Korning|Thea Illum","Øllgaard 58385","1985","2","28","South America","Ecuador","Loja","Parque Nacional Podocarpus. The pass on road Yangana Valladolid, (Nudo de Sabanilla). Montane forest and treeless vegetation on mountain ridge.","2750.00000000",NA,NA,NA,NA,"-79.13333","-4.45","2900.00000000",NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2008-05-27 22:02:00-03","MO","MOBOT","32111","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","B. Løjtnant|Ulf Molau","Løjtnant 11378","1979","3","26","South America","Ecuador","Napo","Quito-Naeza road, between Papallacta and Cuyuja. Steep shrubby slopes and rocks along road.","2850.00000000",NA,NA,NA,NA,"-78.03333","-0.33333","2900.00000000",NA,"B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2008-05-27 22:02:00-03","MO","MOBOT","31970","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","P.M. Jørgensen","Jørgensen 65064","1988","2","22","South America","Ecuador","Zamora-Chinchipe",NA,"2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"B. Øllgaard (AAU)","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2008-05-27 22:02:00-03","MO","MOBOT","31979","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","P.M. Jørgensen|Madsen","Jørgensen 65705","1988","12","28","South America","Ecuador","Loja",NA,"3200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"B. Øllgaard (AAU)","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","31997","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Benjamin Øllgaard|Jens E. Madsen|Lars J. Christensen","Øllgaard 74611","1988","6","2","South America","Ecuador","Loja","Parque Nacional Podocarpus. Around entrance to the park on road Yangana - Cerro Toledo.","2600.00000000",NA,NA,NA,NA,"-79.13333","-4.38333","2800.00000000",NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","32006","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Benjamin Øllgaard|Jens E. Madsen","Øllgaard 74744","1988","6","11","South America","Ecuador","Zamora-Chinchipe","Parque Nacional Podocarpus, at pass on road Loja-Zamora.","2850.00000000",NA,NA,NA,"Zamora","-79.11666","-3.96666","2960.00000000",NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2008-05-27 22:02:00-03","MO","MOBOT","32024","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Jens E. Madsen","Madsen 75366","1988","9","17","South America","Ecuador","Loja","Road Loja - Zamora, app. km 10. Secondary montane forest on finca.","2400.00000000",NA,NA,NA,NA,"-79.16666","-3.98333","2600.00000000",NA,"B. Øllgard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","32032","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Jens E. Madsen|et al.","Madsen 75812","1988","12","2","South America","Ecuador","Zamora-Chinchipe","Parque Nacional Podocarpus. Road Yangana - Valladolid, km 21. Wet montane forest. Collections outside sample plot.","2650.00000000",NA,NA,NA,NA,"-79.15","-4.46666","2750.00000000",NA,"B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2008-05-27 22:02:00-03","MO","MOBOT","32040","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Benjamin Øllgaard","Øllgaard 90624","1989","2","17","South America","Ecuador",NA,"Mountain crest N of the road Loja-Zamora, 1 km E of the pass.","2800.00000000",NA,NA,NA,NA,"-79.13333","-3.98333","2900.00000000",NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2008-05-27 22:02:00-03","MO","MOBOT","32049","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Benjamin Øllgaard","Øllgaard 90643","1989","2","18","South America","Ecuador","Zamora-Chinchipe","Parque Nacional Podocarpus. Road Yangana-Valladolid, just S and E of the pass (Nudo de Sabanilla). Muletrack from pass toward Quebrada Honda.","2750.00000000",NA,NA,NA,NA,"-79.13333","-4.45","2950.00000000",NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2008-05-27 22:02:00-03","MO","MOBOT","32057","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Benjamin Øllgaard|P.M. Jørgensen|Carmen Ulloa","Øllgaard 98629","1990","12","28","South America","Ecuador","Azuay","Road Gima-Gualaquiza (under construction), km 20.1. Relatively dry páramo and adjacent elfin forest.","3330.00000000",NA,NA,NA,NA,"-78.91666","-3.26666",NA,NA,"B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","32067","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Benjamin Øllgaard","Øllgaard 8301","1976","7","31","South America","Ecuador","Carchi","Road Tulcán-Maldonado, 53-54 km from Tulcán. Steep rocky road banks, with herbs, mosses and low scattered shrubs.","3100.00000000",NA,NA,NA,NA,"-78.05","0.83333","3200.00000000",NA,"B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2008-05-27 22:02:00-03","MO","MOBOT","32076","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Benjamin Øllgaard","Øllgaard 8323","1976","8","1","South America","Ecuador","Carchi","Road Tulcán-Maldonado, 49 km from Tulcán. Bunch grass páramo with shrubs and Espeletia and adjacent cloud forest in ravines.","3200.00000000",NA,NA,NA,NA,"-78.03333","0.81666","3350.00000000",NA,"B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2015-08-12 05:57:00-03","MO","MOBOT","32085","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Benjamin Øllgaard|H. Balslev","Øllgaard 9358","1976","9","11","South America","Ecuador","Azuay","Sevilla de Oro, old road 10-12 km N of the village. W-exposed montane forest, overgrown road and old road banks.","2750.00000000",NA,NA,NA,NA,"-78.61666","-2.76666","2850.00000000",NA,"B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2015-08-12 05:57:00-03","MO","MOBOT","32094","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Benjamin Øllgaard|H. Balslev","Øllgaard 9575","1976","9","16","South America","Ecuador","Morona-Santiago","Muletrack Sevilla de Oro - Méndez, at the pass and adjacent slopes (Páramo de Castillo). Windswept ridges with recently burnt grass páramo and adjacent scrubby forest.","3250.00000000",NA,NA,NA,NA,"-78.6","-2.8","3500.00000000",NA,"B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2015-08-12 05:57:00-03","MO","MOBOT","32103","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Benjamin Øllgaard|H. Balslev","Øllgaard 9790","1976","9","23","South America","Ecuador","Loja","Amaluza. 10-12 km ENE of the village (near Laguna Negra). Páramo with dry areas, sloping bogs and low scrub in protected habitats.","3000.00000000",NA,NA,NA,NA,"-79.38333","-4.56666","3400.00000000",NA,"B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","32148","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","B. Løjtnant|Ulf Molau","Løjtnant 14630","1979","6","12","South America","Ecuador","Morona-Santiago","General Plaza (Limón) - Gualaceo road, km 18-20 from Limón.","2200.00000000",NA,NA,NA,NA,"-78.5","-3","2250.00000000",NA,"B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-04-30 04:37:00-03","MO","MOBOT","3293946","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","RODRÍGUEZ","RODRÍGUEZ 4699","2004","11","11","South America","Colombia","Antioquia",NA,"3220.00000000",NA,NA,NA,"Bolivar","-76.05361","5.77194","3550.00000000",NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2010-04-15 17:51:00-03","MO","MOBOT","3343662","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Alice Fay","Fay 1556","1986","12","24","South America","Venezuela","Trujillo","Peak above Bocono Mun. Park/ Roadside banks, sunny or part sun; common down road also.","2590.80000000",NA,NA,NA,NA,NA,NA,"2895.60000000",NA,"A.R. Smith","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","3343898","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Julian A. Steyermark","Steyermark 62649","1945","5","7","South America","Venezuela","Sucre","Cerro Turumuquire, between headwaters of Río Colorado and summit of southern peak,","2200.00000000",NA,NA,NA,NA,NA,NA,"2400.00000000",NA,"Morton","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2009-10-12 20:47:00-03","MO","MOBOT","3344012","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Harvey E. Stork|Ovid B. Horton","Stork 10143","1938","12","10","South America","Peru","Cajamarca","10 km north-west of Socota, ceja de la montana; in deep forest, ordinarily moist, now dry.","3200.00000000",NA,NA,NA,"Cutervo",NA,NA,NA,NA,"Paul C. Standley","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2013-08-23 04:12:00-03","MO","MOBOT","3344093","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Knud Rahn","Rahn 00244","1958","5","30","South America","Peru","Huánuco","C. 50 km from Huanuco along the road to Tingo Maria, a little E of the pass Carpich. Rocky slope. Trop.","2750.00000000",NA,NA,NA,NA,"-76.1","-9.7",NA,NA,"R. Ferreyna","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2009-08-04 16:54:00-03","MO","MOBOT","3344237","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Francis W. Pennell","Pennell 4367","1918","2","24","South America","Colombia","Bolívar","Shrub zone,","2800.00000000",NA,NA,NA,NA,NA,NA,"3100.00000000",NA,"Joseph M. Beitel","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2011-11-08 05:06:00-02","MO","MOBOT","3344357","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","James L. Luteyn|Ricardo Callejas|John James Pipoly, III","Luteyn 10419","1984","5","13","South America","Colombia","Chocó","Ansermanuevo-San José del Palmar, ca. 51-53 km W of Ansermanuevo. Low montane forest.","1925.00000000",NA,NA,NA,NA,"-76.43333","4.66666","2000.00000000",NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2009-08-23 08:16:00-03","MO","MOBOT","3344465","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Calaway H. Dodson|Alwyn H. Gentry","Dodson 12090","1982","2","5","South America","Ecuador","Carchi","4.8 km west of Caramelo. Along road from Tulcan to Alegra via Carmelo and Santa Barbara.","2900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Benjamin Ollgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2010-10-22 17:13:00-02","MO","MOBOT","3344769","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Timothy Flynn|Edgar Gudiño|Roger Peckenpaugh|Roy Yamakawa","Flynn 4092","1990",NA,NA,"South America","Ecuador","Azuay","Along road between Mendez and Quenca.",NA,NA,NA,NA,NA,"-79.158333","-2.7583",NA,NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2011-08-04 16:24:00-03","MO","MOBOT","3345036","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Mariana Alem","Alem Zabalaga 185","2004","2","13","South America","Bolivia","Cochabamba","El Limbo. Borde del camino. Saxícola.","2960.00000000",NA,NA,NA,"Arani","-65.6394444","-17.1605556",NA,NA,"M. Alem Zabalaga","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"318","2009-07-14 16:48:00-03","MO","MOBOT","3345083","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Ira L. Wiggins","Wiggins 11001","1944","10","10","South America","Ecuador","Loja","Summit of road over Loma del Oro,","3200.40000000",NA,NA,NA,NA,NA,NA,NA,NA,"Maxon & Morton","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2009-06-25 13:26:00-03","MO","MOBOT","3345180","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Paul E. Berry","Berry 156","1974","7","23","South America","Venezuela","Zulia","Campamento Frontera VI, on tepuí-like sandstone ridge 4x0.5-1 km running E-W, east of the international border, between the headwaters of Río del Norte and the southermost branch of Río Aricuaisa; Distrito Perijá,","2400.00000000",NA,NA,NA,NA,"-73.1","9.5",NA,NA,"Steyermark 74","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2009-06-25 21:30:00-03","MO","MOBOT","3345269","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Colombia",NA,"New Granada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. Beitel","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2009-08-23 08:26:00-03","MO","MOBOT","3345272","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Calaway H. Dodson|L.B. Thien","Dodson 679","1961","9","18","South America","Ecuador",NA,"Prov. Zamora. Road from Loja to Zamora;","2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Benjamin Ollgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2011-06-09 17:54:00-03","MO","MOBOT","3345307","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","C. Vargas C.","Vargas Calderón 2900","1942","7","27","South America","Peru","Cusco","Entre Pujapata, Sajacmarea. Suelo humedo.","3600.00000000",NA,NA,NA,"Urubamba",NA,NA,NA,NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2012-01-31 11:51:00-02","MO","MOBOT","3345323","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Calaway H. Dodson|L.B. Thien","Dodson 610","1961","9","15","South America","Ecuador","Loja","Road from Loja to Saragucho at summit of Loma del Oro;","3200.00000000",NA,NA,NA,NA,"-79.25","-3.6666",NA,NA,"Benjamin Ollgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"324","2013-05-07 06:03:00-03","MO","MOBOT","3345370","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Ynés Mexia","Mexia 8146","1936","9","8","South America","Peru","Huánuco","Distrito Churubamba; Pampa Hermosa; trail Puente Durand to Exito; open bank by trail side.","1400.00000000",NA,NA,NA,"Huánuco",NA,NA,NA,NA,"Copeland","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2012-04-17 17:09:00-03","MO","MOBOT","3345410","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","E. Junge","Junge 449","1932",NA,NA,"South America","Chile",NA,"Tilmaiguen. 300 m. in da. Meere.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","3345517","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","A.H.G. Alston","Alston 6877","1939","2","4","South America","Venezuela","Mérida","Sierra Nevada above Merida. Baniz.","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2015-12-18 05:22:00-02","MO","MOBOT","3345588","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Arnaldo López M.|Abundio Sagástegui A.","López Miranda 5379","1965","5","24","South America","Peru",NA,"La Pucarilla(Socota-San Andres). En borde de camino; monte.","2420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2011-06-09 17:54:00-03","MO","MOBOT","3345664","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","C. Vargas C.","Vargas Calderón 2900","1942","8","5","South America","Peru","Cusco","On trail Puyo, .. On soil, humid .","3600.00000000",NA,NA,NA,"Urubamba",NA,NA,NA,NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2012-12-22 13:31:00-02","MO","MOBOT","3345734","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Francisco J. Ortega|Basil Stergios|W. Stergios","Ortega 1935","1983","11","29","South America","Venezuela","Trujillo","Cerro Guaramacál, Boconó. Selva nublaba.","2000.00000000",NA,NA,NA,NA,"-70.21666","9.25",NA,NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2009-07-30 06:42:00-03","MO","MOBOT","3345840","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Francisco J. Ortega|H. van der Werff","Ortega 2256","1984","11","22","South America","Venezuela","Trujillo","Montañas y paramo de Guaramacal Selvas nubladas, sub-paramo y paramo de Guara macal.","2500.00000000",NA,NA,NA,NA,"-70.15","9.2","3000.00000000",NA,"H.v.D. Werff 85","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2009-11-17 07:47:00-02","MO","MOBOT","3345970","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Julian A. Steyermark|Franciso Delascio C.","Steyermark 129271","1983","3","30","South America","Venezuela","Amazonas","Rastrero, terrestre y tambien en matorral denso en bosquecitos.","2580.00000000",NA,NA,NA,NA,"-65.46666","3.83333","2600.00000000",NA,"Ollgard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2012-01-04 14:33:00-02","MO","MOBOT","3346061","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","José Bono","Bono 4770","1985","3","22","South America","Venezuela","Táchira","Cerca de la encrucijada de la carretera La Grita-Pregonero Bailadores 1 km aprox. hacia Pregonero.","2800.00000000",NA,NA,NA,NA,NA,NA,"2900.00000000",NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2012-12-22 13:28:00-02","MO","MOBOT","3346156","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Francisco J. Ortega|Gerardo Aymard|Robbin C. Moran","Ortega 1993","1984","7","23","South America","Venezuela","Trujillo","Entre las antenas de relevo en el Páramo de Guaramacal y la Vega de Guaramacal.","1200.00000000",NA,NA,NA,NA,"-70.15","9.2","3200.00000000",NA,"A. Smith","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2011-02-23 10:10:00-03","MO","MOBOT","3346368","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Luis E. Ruiz-Terán","Ruíz-Terán 9216","1973","9","2","South America","Venezuela","Trujillo","Dto. Boconó. Páramo de Guaramacal, unos 15 km. al E. de Boconó","2850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"D.B. Lellinger","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2009-11-17 07:47:00-02","MO","MOBOT","3346485","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Julian A. Steyermark|Franciso Delascio C.","Steyermark 129271","1983","3","30","South America","Venezuela","Amazonas","Departmento Atabapo: Cerro Marahuaca: Cumbre, extremo noreste,","2580.00000000",NA,NA,NA,NA,"-65.46666","3.83333","2600.00000000",NA,"Ollgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2008-05-27 22:02:00-03","MO","MOBOT","3347332","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","* MACFADYEN","MACFADYEN s.n.","1836",NA,NA,"South America","Peru",NA,"In the province of Chacapoyas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2008-05-27 22:02:00-03","MO","MOBOT","3347378","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Julian A. Steyermark","Steyermark 57235","1944","7","15","South America","Venezuela","Táchira","Rich moist woods at base of Páramo de Tamá 4-10 kilometers above Betania,","2500.00000000",NA,NA,NA,NA,NA,NA,"2895.00000000",NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
