"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"717","2020-09-12 05:00:02-03","US","US","2198884","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","R. E. Schultes & I. Cabrera","17162","1952","9","3","South America - Neotropics","Colombia","Vaupés",NA,"Río Piraparaná. Caño Oo-moó-ña.",NA,NA,NA,NA,"US03844273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"718","2020-09-12 05:00:02-03","US","US","3344105","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","S. R. Hill & C. N. Horn","27118","1995","8","13","South America - Neotropics","Guyana","Demerara-Mahaica",NA,"Timehri to Linden road, 1.3 km SE of junc. with airport road","-58.16","6.5",NA,NA,"US00619019",NA,NA,NA,"Hill, S. R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"719","2020-09-12 05:00:02-03","US","US","1190433","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. S. de la Cruz","2006","1922","9","3","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Bartica, vic., on the Essequibo River","-58.61","6.41",NA,NA,"US00693978",NA,NA,NA,"Moldenke, H. N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"720","2020-09-12 05:00:02-03","US","US","1571714","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","É. F. André","3387","1876","3","22","South America - Neotropics","Ecuador",NA,NA,"San Pablo.",NA,NA,NA,NA,"US03844251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"721","2020-09-12 05:00:02-03","US","US","2573050A","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","G. T. Prance, J. F. Ramos, L. F. Coelho, J. F. Ramos & L. G. Farias","5839","1968","7","10","South America - Neotropics","Brazil","Rondônia",NA,"Basin of Rioadeira. km 216-219 Madeira-Mamoré railroad-near Abunã",NA,NA,NA,NA,"US01933442","US01933442_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"722","2020-09-12 05:00:02-03","US","US","1901850","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. A. Steyermark","60953","1944","12","18","South America - Neotropics","Venezuela","Bolivar",NA,"Vicinity of Tumeremo, between south of town and airport.",NA,NA,NA,NA,"US03844240",NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"723","2020-09-12 05:00:02-03","US","US","1444132","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","E. H. Graham","399","1924","7","31","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Kartabo Station vic., Camaria Road, junction of Mazaruni and Cuyuni Rivers","-58.68","6.38",NA,NA,"US00693975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"724","2020-09-12 05:00:02-03","US","US","2025763","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Bro. Daniel","4272","1950","10",NA,"South America - Neotropics","Colombia","Antioquia",NA,"Dept. Antioquia: Amayá.",NA,NA,NA,NA,"US03844281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"725","2020-09-12 05:00:02-03","US","US","1770254","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","E. P. Killip & H. Garcia","33298","1939","2","15","South America - Neotropics","Colombia","Valle del Cauca",NA,"Dept. El Valle: Dens forest near highway bridge over Río Dagua, about 20 kilometers east of Buenaventura.",NA,NA,NA,NA,"US03844297",NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"726","2020-09-12 05:00:02-03","US","US","1496610","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Ll. Williams","3779","1929","10",NA,"South America - Neotropics","Peru","Loreto",NA,"Iquitos and Vicinity. Dept. Loreto.",NA,NA,NA,NA,"US03844245",NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"727","2020-09-12 05:00:02-03","US","US","3516566","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","F. Delascio C., R. Montes & G. Davidse","11091","1981","12",NA,"South America - Neotropics","Venezuela","Guarico",NA,"Dtto. Infante: Parque Nacional Aguaro-Guariquito: Sabanas de Juan Paulino, via Los Arroyuelos.",NA,NA,NA,NA,"US03844233",NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"728","2020-09-12 05:00:02-03","US","US","2320915","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. J. Wurdack & L. S. Adderley","43288","1959","7","2","South America - Neotropics","Venezuela","Amazonas",NA,"Río Guainia. Along Yavita-Pimichin trail near Pimichin.",NA,NA,NA,NA,"US03844238",NA,"100","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"729","2020-09-12 05:00:02-03","US","US","3426464","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","C. N. Horn & J. H. Wiersema","11065","1996","10","22","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Rupununi Northern Savanna, Mackiedon Dam, just South of large airstrip, 3 mi. NW of Karanambo","-59.16","3.75",NA,NA,"US00706068",NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"730","2020-09-12 05:00:02-03","US","US","1142065","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","F. W. Pennell & E. P. Killip","6252","1922","6","3","South America - Neotropics","Colombia","Cauca",NA,"Department of El Cauca. Aganche. Cauca Valley.",NA,NA,NA,NA,"US03844307",NA,"1150","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"731","2020-09-12 05:00:02-03","US","US","3320384","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","G. Hatschbach, M. M. Hatschbach & J. Motta","62954","1995","8","11","South America - Neotropics","Brazil","Espírito Santo","Pedro Canário","Rod. BR-101, 1km S de Pedro Canário","-40.1506004333496","-18.0303001403809",NA,NA,"US01933427","US01933427_01",NA,NA,NA,NA,NA,"47378","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"732","2020-09-12 05:00:02-03","US","US","1878945","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. T. Baldwin","3553","1944","3","15","South America - Neotropics","Brazil","Amazonas",NA,"Bella Vista, Rio Uaupés",NA,NA,NA,NA,"US01933445","US01933445_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"733","2020-09-12 05:00:02-03","US","US","3109668","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","W. Devia A. & F. Prado","2547",NA,NA,NA,"South America - Neotropics","Colombia","Valle del Cauca",NA,"Valle. Dpto. del Valle, Mpio. Restrepo Camino Chancos-Cusumbo.",NA,NA,NA,NA,"US03844263",NA,"680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"734","2020-09-12 05:00:02-03","US","US","2144050","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","R. E. Schultes & I. Cabrera","15611","1952","2","25","South America - Neotropics","Colombia","Amazônas",NA,"Río Popeyacá (affluent of Río Apaporis): lower course.",NA,NA,NA,NA,"US03844274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"735","2020-09-12 05:00:02-03","US","US","2820752","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","L. Cumana & W. Lampe","0776",NA,NA,NA,"South America - Neotropics","Venezuela","Monagas",NA,"Laguna Grande.",NA,NA,NA,NA,"US03844234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"736","2020-09-12 05:00:02-03","US","US","2105178","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","E. L. Core","347","1944","3","1","South America - Neotropics","Colombia","Chocó",NA,"Intendencia of Choco. Weed in wet place, Alto de Guaduas, near Carmen.",NA,NA,NA,NA,"US03844291",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"737","2020-09-12 05:00:02-03","US","US","2435311","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","H. S. Irwin, J. M. Pires & L. Y. T. Westra","47902","1960","8","28","South America - Neotropics","Brazil","Amapá",NA,"First Cachoeira on Rio Iaue, 0.5 km east of confluence with Rio Oiapoque.","-52.37","2.88",NA,NA,"US01933444","US01933444_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"738","2020-09-12 05:00:02-03","US","US","3270406","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","E. L. Little Jr.","16757","1955","8","29","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara",NA,"Boerasirie R., 5-25 mi. W of Georgetown","-58.41","6.75",NA,NA,"US00693971",NA,NA,"3","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"739","2020-09-12 05:00:02-03","US","US","2708451","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","G. T. Prance, W. C. Steward, A. A. Atchley, W. C. Steward, D. B. Woolcott & et al.","14471","1971","7","20","South America - Neotropics","Brazil","Amazonas",NA,"Rio Curuquetê, São Paulo aboveouth of Rio Coti",NA,NA,NA,NA,"US01933440","US01933440_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"740","2020-09-12 05:00:02-03","US","US","1069986","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. S. de la Cruz","1130","1921","9","13","South America - Neotropics","Guyana","Barima-Waini",NA,"Waini R., NW District","-59.7","8.3",NA,NA,"US00693980",NA,NA,NA,"Moldenke, H. N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"741","2020-09-12 05:00:02-03","US","US","2988103","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","C. A. Cid Ferreira, C. D. Mota & J. F Ramos","2246","1980","9","7","South America - Neotropics","Brazil","Pará","Oriximiná","Rio Paru do Oeste, cachoeira Chuvisco","-55.8661003112793","-1.76556003093719",NA,NA,"US01933431","US01933431_01",NA,NA,NA,NA,NA,"479450","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"742","2020-09-12 05:00:02-03","US","US","2105357","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","E. L. Core","851","1944","6","22","South America - Neotropics","Colombia","Antioquia",NA,"Department of Antioquia. Cruces de Caceres.",NA,NA,NA,NA,"US03844288",NA,"570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"743","2020-09-12 05:00:02-03","US","US","3427691","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","P. Vincelli","949","1978","12","12","South America - Neotropics","Colombia","Vichada",NA,"Territorio Faunístico del Tuparro Gallery Forest along Caño Hormiga, 1 km. North of El Tapón.",NA,NA,NA,NA,"US03844265",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"744","2020-09-12 05:00:02-03","US","US","3417170","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","C. N. Horn, J. H. Wiersema, T. McDowell & M. Gopaul","4524","1991","3","4","South America - Neotropics","Guyana","Pomeroon-Supenaam",NA,"Kabakaburi, Pomeroon R., downsream from Tapakuma R., 75 km NW of Georgetown","-58.71","7.25",NA,NA,"US00655185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"745","2020-09-12 05:00:02-03","US","US","1471417","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","B. E. Dahlgren & E. Sella","725","1929","3","1","South America - Neotropics","Brazil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,"US01933451","US01933451_01",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"746","2020-09-12 05:00:02-03","US","US","3336248","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","D. W. Stevenson & J. F. Ramos","1067","1987","11","27","South America - Neotropics","Peru","Amazonas",NA,"Rio Negro, road from São Gabriel da Cachoeira to Cucuí at km 153 from convent in Sã Gabriel da Cachoeira","-66.63","-1.4",NA,NA,"US01933428",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"747","2020-09-12 05:00:02-03","US","US","2928661","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","A. P. Duarte","6070","1961","8","27","South America - Neotropics","Brazil","Bahia","Porto Seguro","Pedro Deiró","-39.0647010803223","-16.4496994018555",NA,NA,"US01933443","US01933443_01",NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"748","2020-09-12 05:00:02-03","US","US","1564306","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. Cuatrecasas","19801","1945","11","13","South America - Neotropics","Colombia","Valle del Cauca",NA,"Departamento del Valle. Cordillera Occidental, vertiente occidental; Hoya del río Anchicayá: Sabaletas.",NA,NA,NA,NA,"US03844286",NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"749","2020-09-12 05:00:02-03","US","US","2931225","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","C. E. Calderón, O. P. Monteiro & J. Guedes","2954","1979","8","6","South America - Neotropics","Brazil","Amazonas",NA,"Rio Urubú, Iracema waterfall and nearby stream",NA,NA,NA,NA,"US01933434","US01933434_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"750","2020-09-12 05:00:02-03","US","US","3322799","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","T. Henkel & R. James","3972","1994","8","3","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"South Rupununi savanna; Aishalton village","-59.3333","2.51667",NA,NA,"US00512413",NA,"200",NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"751","2020-09-12 05:00:02-03","US","US","1774037","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. Cuatrecasas","4498","1938","11","9","South America - Neotropics","Colombia","Meta",NA,"Los Llanos. Int. El Meta: Villavicencio.",NA,NA,NA,NA,"US03844299",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"752","2020-09-12 05:00:02-03","US","US","2837700","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. Bruijn","1475","1967","11","10","South America - Neotropics","Venezuela","Zulia",NA,"On open site near secondary forest near 'campamento El Rosario', ± 60 km W.N.W. of Santa Barbara-San Carlos del Zulia.",NA,NA,NA,NA,"US03844236",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"753","2020-09-12 05:00:02-03","US","US","3019448","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","B. W. Nelson, D. G. Campbell, S. P. Nelson & P. Almeida","918","1980","12","21","South America - Neotropics","Brazil","Amazonas","Manaus","Igapó arenoso do rio Branquinho, perto do rio Cuieiras","-60.0250015258789","-3.10193991661072",NA,NA,"US01933430","US01933430_01",NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"754","2020-09-12 05:00:02-03","US","US","1455307","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","G. Klug","305","1929","10",NA,"South America - Neotropics","Peru","Loreto",NA,"Dept. Loreto: Mishuyacu, near Iquitos.",NA,NA,NA,NA,"US03844243",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"755","2020-09-12 05:00:02-03","US","US","1909005","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","H. F. Pittier","15163","1944","1","25","South America - Neotropics","Venezuela","Anzoategui",NA,"Morichal de Guaraguara.",NA,NA,NA,NA,"US03844241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"756","2020-09-12 05:00:02-03","US","US","3474198","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. J. Pipoly & G. Gharbarran","10003","1987","1","26","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Kaieteur National Park; N of Menzie's Landing and Kaieteur Falls","-59.4833","5.18333",NA,NA,"US00808331",NA,"400",NA,"Giulietti, A. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"757","2020-09-12 05:00:02-03","US","US","3322475","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","A. .R. A. Görts-van Rijn, L. van der Wollenberg & D. Gopaul","461","1992","11","29","South America - Neotropics","Guyana","Demerara-Mahaica",NA,"Santa Mission, near","-58.38","6.5",NA,NA,"US00693964",NA,NA,"200","Lindeman, J. C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"758","2020-09-12 05:00:02-03","US","US","3106998","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & Weitzman","10074","1987","9","6","Southern America","French Guiana","Cayenne",NA,"Guyane Francaise. Monpé Soula - Bassin du Haut-Marouini. Autour du saut.",NA,NA,NA,NA,"US00693967",NA,"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"759","2020-09-12 05:00:02-03","US","US","3307910","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","T. McDowell & A. Stobey","3833","1991","2","5","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Basecamp, headwaters of Eping River, near diamond miner's camps","-60.1667","6",NA,NA,"US00474543",NA,"122",NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"760","2020-09-12 05:00:02-03","US","US","3599542","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","K. M. Redden, C. Perry, K. J. Wurdack, E. Liverpool, P. Benjamin & C. E. Hinchliff","4258","2006","9","15","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Micobe road outside of village","-58.9808","5.34139",NA,NA,"US00999229",NA,"22",NA,"Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"761","2020-09-12 05:00:02-03","US","US","1594892","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","F. E. Drouet","2558","1935","10","4","South America - Neotropics","Brazil","Ceará","Fortaleza","At east end of Avenida Heradito Graça.","-38.543098449707","-3.71722006797791",NA,NA,"US01933447","US01933447_01",NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"762","2020-09-12 05:00:02-03","US","US","2817463","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. Cuatrecasas","21430","1946","5","29","South America - Neotropics","Colombia","Chocó",NA,"Intendencia del Chocó. Río San Juan, orilla izquierda; loma frente a Palestina.",NA,NA,NA,NA,"US03844284",NA,NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"763","2020-09-12 05:00:02-03","US","US","1772077","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","E. P. Killip","35358","1939","4","27","South America - Neotropics","Colombia","Chocó",NA,"Corcovada region. Intendencia El Chocó: Bank of Río San Juan.",NA,NA,NA,NA,"US03844295",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"764","2020-09-12 05:00:02-03","US","US","531139","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","H. F. Pittier","945","1906","1","9","South America - Neotropics","Colombia","Cauca",NA,"La Esmeralda near Jamundí, Cauca Valley.",NA,NA,NA,NA,"US03844310",NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"765","2020-09-12 05:00:02-03","US","US","1142001","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","F. W. Pennell & E. P. Killip","5982","1922","5","5","South America - Neotropics","Colombia","Valle del Cauca",NA,"Department of El Valle. Buenaventura. Pacific Coast. Moist grassy place along railroad.",NA,NA,NA,NA,"US03844308",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"766","2020-09-12 05:00:02-03","US","US","1231859","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J. S. de la Cruz","3967","1923","5","10","South America - Neotropics","Guyana","Barima-Waini",NA,"Wanama R., NW District","-60.25","7.75",NA,NA,"US00693976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"767","2020-09-12 05:00:02-03","US","US","3512692","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","S. McDaniel, M. Rimachi Y., W. Holmes & J. Bruza","21619","1978","5","25","South America - Neotropics","Peru","Loreto",NA,"Maynas. Dtto. Iquitos. Carretera de Pena Negra, 1 km beyond.",NA,NA,NA,NA,"US03844242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"768","2020-09-12 05:00:02-03","US","US","3223199","PreservedSpecimen","Plantae",NA,"Eriocaulales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","R. Rondeau","217","1982","12","26","South America - Neotropics","Venezuela","Guarico",NA,"Ca. 39 km south-southwest of Calabozo on Hato Masaguaral. Ca. 200 m west of corral.",NA,NA,NA,NA,"US03844232",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
