"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"94","2017-10-25 05:23:00-02","MO","MOBOT","1432822","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Eric F. Rodríguez Rodríguez|et al.","Rodríguez Rodríguez 1209","1996","6","22","South America","Peru",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","A. Smith (UC)","Amazonas","Bagua","Distrito Imaza, Comunidad Aguaruna de Putuim. Bosque primario, en borde de rio Shimutaz.","-78.31666","-4.91666","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"95","2014-04-04 05:51:00-03","MO","MOBOT","1553701","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","José Campos de la Cruz|Rodolfo Vásquez","Campos de la Cruz 6364","2000","2","12","South America","Peru",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","R.S. Fernandes (BHCB)","Cajamarca","San Ignacio","San José de Lourdes. Crucero. Bosque de Galeria","-78.93583","-5.07638","790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"96","2016-04-28 08:13:00-03","MO","MOBOT","1748934","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Alfredo F. Fuentes|Juan Cerda|S. Vidaurre","Fuentes Claros 3614","2002","1","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","R.S. Fernandes","La Paz","Franz Tamayo","Parque Nacional Madidi, río Quendeque, arroyo Retama, caminando hacia el norte por el arroyo mismo.","-67.7230556","-14.9797223","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","02-03"
"97","2016-06-06 14:28:00-03","MO","MOBOT","1750737","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","D. De la Quintana|Alfredo F. Fuentes|Vicente Lipa","De la Quintana 358","2002","2","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","M. Kessler","La Paz",NA,"Parque Madidi, orilla izquierda del Río Quendeque, al frente de la embocadura del Río Pascual, terraza aluvial, plana. Bosque ribereño en terraza aluvial. Parcela Temporal de Muestreo (0.1 ha) 11.","-67.8269445","-14.97","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","02-09"
"98","2014-01-26 16:38:00-02","MO","MOBOT","1806665","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Ramiro Fonnegra G.|Francisco J. Roldán|Julio C. Betancur B.","Fonnegra G. 2984","1989","6","13","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","R.C. Moran","Antioquia","San Luis","Corregimiento Alto de Samaná, Vereda Miraflores, Quebrada La Miranda,",NA,NA,"820.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","1862327","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Stephan G. Beck","Beck 24117","1997","4","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","León B.","La Paz",NA,NA,"-68.06666","-14.25","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","1862348","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Stephan G. Beck","Beck 24123","1997","4","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","León B.","La Paz",NA,NA,"-68.06666","-14.25","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","1863114","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Stephan G. Beck","Beck 24117","1997","4","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor",NA,"La Paz","Abel Iturralde","Cantón San José de Chupiamonas. Dentro del bosque submontano estacional. Arroyo afluente del río Eslabon. En el lecho pedregoso del arroyo, con partes arenosas","-68.06666","-14.25","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","1863134","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Stephan G. Beck","Beck 24123","1997","4","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor",NA,"La Paz","Abel Iturralde","Cantón San José de Chupiamonas. Dentro del bosque submontano estacional. Arroyo afluente del río Eslabon. En el lecho pedregoso del arroyo, con partes arenosas","-68.06666","-14.25","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-06-16 21:55:00-03","MO","MOBOT","1866942","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Alejandro Araujo M.|Alfredo F. Fuentes|V. Cardona|B. Guili","Araujo Murakami 50","2002","3","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","M. Kessler","La Paz","Franz Tamayo","Parque Nacional Madidi, rio Hondo, arroyo Negro. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en planicie ondulada.","-67.7944444","-14.6475","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","02-01"
"104","2008-08-07 03:32:00-03","MO","MOBOT","1869286","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Lourdes Vargas","Vargas Ramírez 1279","1994","9","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","J. Gonzales","La Paz","Larecaja","Localidad Muchanes. Al borde del arroyo, Chinendo","-67.65","-15.23333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2014-04-13 05:22:00-03","MO","MOBOT","1881948","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Gerrit Davidse|Alwyn H. Gentry|Fany Llanos","Davidse 5738","1974","1","11","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","M.T. Murillo","Caquetá",NA,"10 km SW of San José del Frague (SW of Florencia); tall rain forest in hill above river.","-76.16666","1.18333","320.00000000","340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1273"
"106","2020-02-26 09:59:00-03","MO","MOBOT","21147","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Alan E. Brant|Julio C. Betancur B.|Ana V. Ayala","Brant 1676","1987","11","5","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","Robbin C. Moran (MO)","Antioquia","San Carlos","47.5 km E of San Carlos; Lake Punchina; secondary forest along streams feeding the lake. (Quebradas La Villa y El Macho).","-74.8666667","6.2333333","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","87-53"
"107","2008-05-27 22:02:00-03","MO","MOBOT","22128","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","David N. Smith","Smith 5311","1983","9","27","South America","Peru",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","A.R. Smith (UC)","Pasco","Oxapampa","Gran Pajonal, vicinity of Chequitavo. Primary forest, part on steepslope dropping to river.","-74.38333","-10.75","1000.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","83-165"
"108","2013-10-16 05:39:00-03","MO","MOBOT","2522987","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Hamilton Beltrán|Robin B. Foster","Beltrán 1079","1994","7","19","South America","Peru",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor",NA,"Amazonas","Condorcanqui","Cordillera del Cóndor. Puesto de Vigilancia 'Alfonso Ugarte' (PV3). Cabeceras del Río Comainas, tributario al oeste del Río Cenepa. Valle abajo del campamento.","-78.42333","-3.91666","1000.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"109","2009-10-28 17:02:00-02","MO","MOBOT","2744592","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","R. Bonino","Bonino 380","2002","3",NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","A.R. Smith (UC)","Amazonas","Condorcanqui","Dist. Imaza. Comunidad Nativa de Yamayakat. Bosque primario.","-78.33805","-5.05666","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"110","2017-10-05 06:30:00-03","MO","MOBOT","27859","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Carlos E. Cerón|Ayala, Judith|G. Mosquera","Cerón Martínez 9402","1990","3","30","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","Robbin C. Moran (MO)","Sucumbíos","Gonzalo Pizarro","Campo Bermejo 6 Norte, 2 km al norte del Campo, 30 km al noroeste de Lago Agrio.","-77.2166667","0.2333333","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","90-15"
"111","2008-05-27 22:02:00-03","MO","MOBOT","31571","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Barry E. Hammel|Bernardo R. Ramírez Padilla|Jill Trainer","Hammel 15929","1986","12",NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","Robbin C. Moran","Putumayo",NA,"Mocoa, east of town towards Río Afan and on west slope of Alto de Afan; ca 3 km east of town.","-76.7","1.16666","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","86-154"
"112","2008-05-27 22:02:00-03","MO","MOBOT","3299784","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","W. Rodriguez","Rodríguez Duque 4529","2004","1","22","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor",NA,"Antioquia","Anorí",NA,"-75.05","7.28333","610.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-01-25 04:35:00-02","MO","MOBOT","3341056","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Luis Valenzuela G.","Valenzuela Gamarra 7424","2006","8","17","South America","Peru",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","R.S. Fernandes (BHCB)","Cusco","La Convención","Dist. Echarate, Kiteni, Santa Ana. Bosque primario montano","-73.36083","-12.72305","964.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"114","2015-03-19 23:01:00-03","MO","MOBOT","3377731","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","M.R.P. da Silva|L.C. Foss|C.E. Apoio","Silva 1268","1994","2","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","R. S. Fernandes (BHCB)","Mato Grosso do Sul",NA,"Munic. Rio Verde De Mato Grosso, Serra Pimenteira, Cachoeira do Cervo.","-54.8833333","-18.9166667","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"115","2010-04-28 22:09:00-03","MO","MOBOT","3377982","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Santiago Madriñán|César E. Barbosa","Madriñán R. 217","1989","7","13","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","R.C. Moran","Magdalena",NA,"Alto Río Buritaca Alto de Mira; por el camino a la Quebrada Julepia.","-73.8","11.08333","700.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","3378512","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Henry León","León 713","1976",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","van der Werff","Chocó",NA,"Municipio de Riosucio; Parque Natural Nal. Los Katyos. Cacaricas quebrada Tembladera.",NA,NA,"80.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-07 09:48:00-03","MO","MOBOT","3378594","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","José Schunke V.","Schunke Vigo 4665","1971","1","17","South America","Peru",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","R. Stolze","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo. A orilla de la quebrad en bosque alto, con mucha sombra, crece sobre piedras húmedas. Puerto Pizana (margen derecha del rio Huallaga).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"118","2020-09-04 04:40:00-03","MO","MOBOT","3378758","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Herbert H. Smith","Smith 1053","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor",NA,NA,NA,"Plants of Santa Marta.",NA,NA,"609.60000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2011-03-14 16:23:00-03","MO","MOBOT","3378934","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Arthur Schott","Schott 14","1858","11",NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","Daniel F. Austin","Chocó",NA,"Vericolse. Rio ..,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"120","2011-02-18 15:11:00-02","MO","MOBOT","3379170","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Apparicio P. Duarte","Duarte 3041","1950",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","M. Ponce 95","Minas Gerais",NA,"Cascata-Patos de Minas.",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","3379279","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","R.P. Stevens","Stevens 1406","1869",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor",NA,"Bolívar",NA,"Eastern Venezuela. Mariqucla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2013-10-05 06:35:00-03","MO","MOBOT","3379487","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 119740","1979","11","9","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","A.R. Smith","Táchira",NA,"Forested, steep sandstone slopes of Cerro de Cuite, along Quebrada La Colorada, 4-6 km south of Campamento Colorada,","-72.09166","7.49166","450.00000000","630.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2009-12-01 06:53:00-02","MO","MOBOT","3379748","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Julian A. Steyermark|José E. Fernández","Steyermark 99809","1967","8","26","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","Alan R. Smith","Zulia",NA,"Along small stream tributary to Río Yasa. vecindad de Guasáma, arriba deKasmera(Estación Biológica de la Universidad del Zulia), al Suroeste de Machiques.",NA,NA,"500.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2010-10-07 15:39:00-03","MO","MOBOT","3380053","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11943a","1966","1","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","J.T. Mickel","Goiás",NA,"Serra Dourada, Wet creek bank. Gallery forest, lower slopes Dourada, ca. 30 km. S.E. of Goiás.","-50.00021","-14.00089","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2015-03-19 23:03:00-03","MO","MOBOT","3380367","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","C.E. Rodrigues|M.R. Silva","Rodrigues 351","1992",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","R. S. Fernandes (BHCB)",NA,NA,"Estado de Mato Grosso, Munic. Alto Garça, Estrada de Terra direção Alto garça-Vila Diamantino, Rio do Garça, ca. 62 km sentido Vila Diamantino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"126","2012-02-29 14:19:00-03","MO","MOBOT","3380891","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","E. Kohn","Kohn 1175","1990","4","30","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","R.C.Moran","Napo",NA,"Canton Tena. Rio Blanco community. Headwaters of Rio Huambuno, 6 km NNW of Ahuano. Tropical Wet Forest life zone. Irregular hilly terrain.","-77.66666","-1","440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2010-10-22 17:13:00-02","MO","MOBOT","3382119","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Timothy Flynn|Edgar Gudiño|Roger Peckenpaugh|Roy Yamakawa","Flynn 4050","1990",NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","Robbin C. Moran","Pastaza",NA,"Canelos road, 2.35 km from junction with Puyo Macas road.",NA,NA,"890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2011-06-08 11:54:00-03","MO","MOBOT","3382439","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","José Schunke V.","Schunke Vigo 14090","1984","8","3","South America","Peru",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","K.U. Kramer","San Martín","Mariscal Cáceres","Caserio Dos de Mayo (Quebrada Cachiyacu de Huaquisha. Dtto. Tocache Nuevo. Al borde de la quebrada, sobre rocas húmdeas.",NA,NA,"600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2009-06-28 10:40:00-03","MO","MOBOT","3382943","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Sidney T. McDaniel","McDaniel 13943","1970","7","20","South America","Peru",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","Smith","Ucayali",NA,"Pucallpa-Lima Highway, Km 85, rainforest along creek, (over rock with shoals), on soft rock bank subject to innudation.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","3449674","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Douglas C. Daly","Daly 10196","2000","11","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","R.C. Moran","Acre",NA,"Mun. Marechal Thaumaturgo: Basin of Rio Juruá, Rio Tejo, between Rio Bagé and confluence with Rio Juruá. Salão: herbaceous vegetation on steep, seasonably inundated riverbanks composed of concretions. Ferns, mosses, Poaceae, Cyperaceae.","-72.56611","-8.9325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2012-01-20 05:01:00-02","MO","MOBOT","3455415","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Wilson Quizhpe|Abel Wisum","Quizhpe 2624","2007","3","10","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","A.R. Smith (UC)","Zamora-Chinchipe","Palanda","Región del Río Chinchipe; en la unión del Río Numbala y Río Palanda. Bosque húmedo premontano. Bosque disturbado.","-79.0936111","-4.7536111","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","85"
"132","2013-06-04 10:50:00-03","MO","MOBOT","3485702","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Abel Monteagudo|Antonio Peña|J.L. Mateo|J. Figueroa|G. Castillo|L. Hernani|M. Ureta|A. Sebastián","Monteagudo Mendoza 14245","2007","7","12","South America","Peru",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","Alan R, Smith (UC)","Pasco","Oxapampa","Distrito Palcazú. Parque Nacional Yanachaga-Chemillén, trocha desde la estación biológica de Paujil a Pozo Tigre. Bosque primario muy húmedo tropical.","-75.26666","-10.33194","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"133","2019-11-14 04:36:00-03","MO","MOBOT","39965","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","W. Scott Hoover|Ruth Ann Lorentzen|P. Gelpi","Hoover 4050","1988","2","13","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","Robbin C. Moran","Esmeraldas",NA,"Stream entering from north, approximately 300 m downsteam from Río Palví Awá encampment, forest area along banks of stream.","-78.61666","1.11666","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","37"
"134","2013-05-13 13:43:00-03","MO","MOBOT","765715","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Alice Fay|Louis Fay","Fay 3999","1993","6","7","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","R. S. Fernandes (BHCB)","Morona-Santiago","Morona","Near the city of Macas. Forest and roadside.","-78.1333333","-2.3333333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"135","2013-05-13 13:41:00-03","MO","MOBOT","765745","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Alice Fay|Louis Fay","Fay 4028","1993","9","7","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","R. S. Fernandes (BHCB)","Morona-Santiago","Morona","Near the city of Macas. Forest and roadside.","-78.1333333","-2.3333333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"136","2014-08-22 09:41:00-03","MO","MOBOT","769633","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Philip J. Barbour","Barbour 4399","1978","11","3","South America","Peru",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","A.R. Smith (UC)","Amazonas","Bagua","Along roadside from Chiriaco to Puente Venezuela, 43 km. (by road) northeast Chiriaco.","-78.1938889","-4.9419444","320.04000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","53"
"137","2011-06-18 05:22:00-03","MO","MOBOT","7821","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","John S. Brandbyge|Eduardo Asanza C.","Brandbyge 32067","1980","6","19","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor",NA,"Morona-Santiago",NA,"Taisha. Río Guambime. Riverside forest.","-77.5","-2.38333","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2011-06-18 05:22:00-03","MO","MOBOT","7830","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","John S. Brandbyge|Eduardo Asanza C.","Brandbyge 32086","1980","6","19","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor",NA,"Morona-Santiago",NA,"Taisha. Río Guambime. Riverside forest.","-77.5","-2.38333","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","7848","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Benjamin Øllgaard|Eduardo Asanza C.|John S. Brandbyge|Suzanne Roth|Calvin R. Sperling","Øllgaard 34575","1980","7","17","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor",NA,"Pastaza",NA,"Río Bobonaza. Quilloallpa, below Montalvo. Riverbank vegetation, partly above high water level.","-76.88333","-2.16666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","7857","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Benjamin Øllgaard|Eduardo Asanza C.|John S. Brandbyge|Suzanne Roth|Calvin R. Sperling","Øllgaard 35422","1980","7","28","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","A. R. Smith","Pastaza",NA,"Montalvo, on the Río Bobonaza. Disturbed rain forest around the military camp.","-76.96666","-2.08333","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","7865","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Benjamin Øllgaard|Eduardo Asanza C.|John S. Brandbyge|Suzanne Roth|Calvin R. Sperling","Øllgaard 35430","1980","7","28","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor",NA,"Pastaza",NA,"Montalvo, on the Río Bobonaza. Disturbed rain forest around the military camp.","-76.96666","-2.08333","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","7873","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Benjamin Øllgaard|Suzanne Roth|Calvin R. Sperling","Øllgaard 35568A","1980","7","30","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","A. R. Smith","Pastaza",NA,"C. 5 km E of Mera, on road to Shell Mera. Rocky escarpment, road bank and riverside vegetation.","-78.08333","-1.46666","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
