"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","order","dayIdentified","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber","sex"
"95","2019-10-09 11:07:55-03","UFBA","ALCB","123701","PreservedSpecimen","Plantae","Briófitas","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll.Hal.","Costa, DP","Santos, M","2058","2007","10","12","Southern America","Brasil","Bahia","Miguel Calmon","Parque Estadual das Sete Passagens, Cachoeira do Sinvaldo.","-40.883333","-11.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-40.883333","-11.65",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 13:20:10-03","IAP","PACA-BRYOPHYTES","98220","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Krieger, L.","15622","1970","05","15",NA,"Brasil","MG","Ibitipoca","Parque Estadual de Ibitipoca.",NA,NA,NA,NA,NA,"Verde acastanhado. Habitat: Ambiente úmido.","PACA098220",NA,NA,NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83921","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","7807","1961","01","17",NA,"Brasil","RS","Aparados da Serra","Serra da Rocinha",NA,NA,NA,NA,NA,"Habitat: In fruticeto in terra.","PACA083921",NA,NA,NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83913","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","6369","1953","02","03",NA,"Brasil","RS","Aparados da Serra","Serra da Rocinha",NA,NA,NA,NA,NA,"Habitat: In paludoso campo.","PACA083913",NA,NA,NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83920","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","7806","1961","01","16",NA,"Brasil","RS","Aparados da Serra","Serra da Rocinha",NA,NA,NA,NA,NA,"Habitat: In silvula.","PACA083920",NA,NA,NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 13:20:10-03","IAP","PACA-BRYOPHYTES","98232","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Krieger, L.","15639","1970","06","15",NA,"Brasil","MG","Ibitipoca","Parque Estadual de Ibitipoca.",NA,NA,NA,NA,NA,"Amarelo-arrocheado. Habitat: Em lugares úmidos.","PACA098232",NA,NA,NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","117797","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Peralta, D. F.","Yano, O.","17168","1992","10","25",NA,"Brasil","SP","Praia Grande","bairro cidadde ocean","-46.402778","-24.005833",NA,NA,NA,"duplicata sp242304 Habitat: no barranco arenoso, umiso na beira da restinga","PACA117797",NA,NA,NA,NA,NA,"2017","12","46º24'10W","24º00'21S",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","117493","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Peralta, D. F.","Yano, O.","5201","1983","01","12",NA,"Brasil","SP","Itaberá","ribeirão lageado da vaca","-49.137222","-23.861944","651","651",NA,"duplicata sp172594 Habitat: nos paredões escorrendo agua na margem do ribeirãozinho","PACA117493",NA,NA,NA,NA,NA,"2015","12","49º08'14.0W","23º51'43.0S",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 13:20:10-03","IAP","PACA-BRYOPHYTES","98219","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Krieger, L.","13930","1974","04","03",NA,"Brasil","MG","Ibitipoca","Parque Estadual de Ibitipoca.",NA,NA,NA,NA,NA,"Planta verde alaranjada e avermelhada. Tipo menor do que os outros encontrados. Habitat: Sobre arenito à beira do rio do salto.","PACA098219",NA,NA,NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","118093","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Peralta, D. F.","Gonzatti, F.","3186","2016","12","11",NA,"Brasil","SC","Urubici","morro da igreja","-49.483333","-28.116944","1703","1703",NA,"hucs 45875 Habitat: formando tufos em bordos de paredão umido","PACA118093",NA,NA,NA,NA,NA,"2017","05","49º29'00W","28º07'01S",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","117496","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Peralta, D. F.","Yano, O.","17167","1992","10","25",NA,"Brasil","SP","Praia Grande","bairro cidade ocean","-46.402778","-24.005833",NA,NA,NA,"duplicata sp242303 Habitat: no barranco arenoso, úmido na beira da restinga","PACA117496",NA,NA,NA,NA,NA,"2017","12","46º24'10W","24º00'21S",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83905","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","E.B. Bartram","Sehnem, A.","4823","1950","01","19",NA,"Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,"Habitat: In dumeto.","PACA083905",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83912","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","6555","1953","12","29",NA,"Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,"Habitat: In campo paludoso.","PACA083912",NA,NA,NA,"76715","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83918","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","7323","1959","02","28",NA,"Brasil","RS","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Habitat: In dumetoso.","PACA083918",NA,NA,NA,"76715","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","84002","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","5312","1950","12","19",NA,"Brasil","RS","São Francisco de Paula","Taimbé.","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Habitat: In dumetoso.","PACA084002",NA,NA,NA,"76715","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","84006","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","6773","1954","12","14",NA,"Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,"Habitat: In planitie paludosa.","PACA084006",NA,NA,NA,"20837","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83911","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Reitz, R.","1241","1943","12","30",NA,"Brasil","SC","Araranguá","Serra da Pedra","-49.4858016967773","-28.934700012207",NA,NA,NA,"Habitat: In paludoso in campo.","PACA083911",NA,NA,NA,"19353","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","84537","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","7040","1957","01","18",NA,"Brasil","SC","Bom Retiro","Campo dos Padres","-49.489200592041","-27.7971992492676",NA,NA,NA,"Habitat: In campo.","PACA084537",NA,NA,NA,"35974","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83915","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","7075","1957","01","18",NA,"Brasil","SC","Bom Retiro","Campo dos Padres.","-49.489200592041","-27.7971992492676",NA,NA,NA,"Habitat: In campo","PACA083915",NA,NA,NA,"35974","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","84012","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","12653","1971","12","13",NA,"Brasil","SC","Lauro Müller",NA,"-49.3967018127441","-28.3927993774414",NA,NA,NA,"Habitat: In graminosis humidis.","PACA084012",NA,NA,NA,"15992","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","118094","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Gonzatti, F.","1490c","2014","06","29",NA,"Brasil","RS","Osório","lagoa das trairas","-50.186944","-29.868889","6","6",NA,"hucs 42771 Habitat: terricola em banhado, pleno sol","PACA118094",NA,NA,NA,NA,NA,"2017","11","50º11'13w","29º52'08s",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","117494","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Peralta, D. F.","Yano, O.","19014","1993","05","01",NA,"Brasil","MG","Itamonte","parque nacional do itatiaia","-44.869722","-22.284167",NA,NA,NA,"duplicata sp261298 Habitat: no barranco úmido do paredão","PACA117494",NA,NA,NA,NA,NA,"2017","08","44º52'11W","22º17'03S",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83903","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","4793","1950","01","18",NA,"Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,"Habitat: In paludoso.","PACA083903",NA,NA,NA,"55856","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83904","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","4805","1950","01","18",NA,"Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,"Habitat: In dumetoso.","PACA083904",NA,NA,NA,"55856","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","84531","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","6820","1956","02","14",NA,"Brasil","RS","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Habitat: In campo paludoso.","PACA084531",NA,NA,NA,"76715","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83917","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","7322","1959","02","28",NA,"Brasil","RS","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Habitat: Ad rupem iuxta rivum.","PACA083917",NA,NA,NA,"76715","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-09 17:05:16-03","IAP","PACA-BRYOPHYTES","117492","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Peralta, D. F.","Yano, O.","5236","1983","01","12",NA,"Brasil","PR","Jaguariaiva",NA,"-49.705833","-24.251111","850","850",NA,"duplicata sp172623 Habitat: barranco úmido","PACA117492",NA,NA,NA,NA,NA,"2017","12","49º42'21.0W","24º15'04.0S",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","118095","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Gonzatti, F.","1490a","2014","11","29",NA,"Brasil","RS","Osório","lagoa das traíras","-50.186944","-29.868889","6","6",NA,"hucs 45216 Habitat: em bordo de mata paludosa, pleno sol","PACA118095",NA,NA,NA,NA,NA,NA,NA,"50º11'13w","29º52'08s",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","117495","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Peralta, D. F.","Yano, O.","19017","1993","05","01",NA,"Brasil","MG","Itamonte","Parque Nacional do Itatiaia","-44.87","-22.283889",NA,NA,NA,"duplicata sp261300 Habitat: no barranco umido do paredão","PACA117495",NA,NA,NA,NA,NA,"2016","08","44º52'12.0W","22º17'02.0S",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83914","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","6375","1953","02","03",NA,"Brasil","RS","Aparados da Serra","Serra da Rocinha",NA,NA,NA,NA,NA,"Habitat: Ad ripam silvae nebulari.","PACA083914",NA,NA,NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 13:20:10-03","IAP","PACA-BRYOPHYTES","117498","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Peralta, D. F.","Vianna, M.C.","4868","1974","09","24",NA,"Brasil","RJ","Resende","parque nacional do itatiaia","-44.264722","-22.280833","410","410",NA,"duplicata sp125725 Habitat: on a humid gentle slopping place","PACA117498",NA,NA,NA,NA,NA,"2017","12","44º15'53w","22º16'51s",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 13:20:10-03","IAP","PACA-BRYOPHYTES","98248","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Krieger, L.","15660","1969","12","30",NA,"Brasil","PR","Guaratuba","Antiga praia.","-48.5746994018555","-25.8827991485596",NA,NA,NA,"Avermelhado. Habitat: Terreno alagadiço.","PACA098248",NA,NA,NA,"41937","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83910","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","239","1942","01","14",NA,"Brasil","RS","Bom Jesus","Aparados","-50.4166984558105","-28.6678009033203",NA,NA,NA,"Habitat: In campo in loco paludoso.","PACA083910",NA,NA,NA,"55856","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83916","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","7321","1959","02","28",NA,"Brasil","RS","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Habitat: Ad rupem ad rivum.","PACA083916",NA,NA,NA,"76715","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","84529","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","6817","1956","02","14",NA,"Brasil","RS","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Habitat: In campo paludoso.","PACA084529",NA,NA,NA,"76715","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","83919","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Sehnem, A.","7324","1959","02","28",NA,"Brasil","RS","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Habitat: Ad rupem ad rivum.","PACA083919",NA,NA,NA,"76715","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","47635","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","Costa, D. P.","Reitz, R.","1471","1943","12","30",NA,"Brasil","SC","Araranguá","Serra da Pedra","-49.4858016967773","-28.934700012207",NA,NA,NA,"Habitat: Banhados de campo.","PACA047635",NA,NA,NA,"19353","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-09 17:05:18-03","IAP","PACA-BRYOPHYTES","117520","PreservedSpecimen","Plantae",NA,"Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Pirani, J.R.","Vital, D.M.","3673","1974","06","27",NA,"Brasil","RJ","Itatiaia","parque nacional de itatiaia","-44.563333","-22.496111","2250","2250",NA,"duplicata sp125210 Habitat: on dripping banks, in itatiaia mountain","PACA117520",NA,NA,NA,NA,NA,"1983","03","44º33'48.0W","22º29'46.0S",NA,NA,"15",NA,NA,NA,NA,NA
"133","2020-02-08 10:40:55-03","NBC","NL-BOTANY","U 0015671","PreservedSpecimen","Plantae",NA,"Musci-Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Zielman HR","Hoffman B; et al.",NA,"1992","10","13","Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200015671 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0015671",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Musci",NA,NA,NA,NA,NA,NA,NA
"134","2020-02-08 10:40:55-03","NBC","NL-BOTANY","U 0015673","PreservedSpecimen","Plantae",NA,"Musci-Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Zielman HR","Maas PJM; Westra LYT",NA,"1979","11","12","Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200015673 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0015673",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Musci",NA,NA,NA,NA,NA,NA,NA
"135","2020-02-08 10:40:55-03","NBC","NL-BOTANY","U 0015674","PreservedSpecimen","Plantae",NA,"Musci-Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Zielman HR","Maas PJM; et al.",NA,"1981","10","16","Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200015674 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0015674",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Musci",NA,NA,NA,NA,NA,NA,NA
"136","2020-02-08 10:40:55-03","NBC","NL-BOTANY","U 0071271","PreservedSpecimen","Plantae",NA,"Musci-Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Griffin III DG","Cleef AM",NA,"1973","03","31","Southern America","Colombia","Boyacá",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200071271 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0071271",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Musci",NA,NA,NA,NA,NA,NA,NA
"137","2020-02-08 10:40:55-03","NBC","NL-BOTANY","U 0071274","PreservedSpecimen","Plantae",NA,"Musci-Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","Reenen G van","Reenen G van; Aguirre Ceballos J",NA,"1983","02","10","Southern America","Colombia","Chocó",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200071274 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0071274",NA,NA,NA,NA,NA,"1985","01",NA,NA,"Musci",NA,"01",NA,NA,NA,NA,NA
"138","2019-11-21 14:51:11-03","UFJF","CESJ","71132","PreservedSpecimen","Plantae","Musgo","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll.Hal.","D.F. Peralta","O. Yano; et al.","15234","1991","06","18","América do Sul","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar","-46.335278","-23.413889","760","760",NA,"Entre as gramíneas no brejo, duplicata SP240056","CESJ071132",NA,NA,NA,NA,NA,"2017","11","-46.335278","-23.413889",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 14:51:11-03","UFJF","CESJ","70707","PreservedSpecimen","Plantae","Musgo","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll.Hal.","D.F. Peralta","O. Yano","2432","1980","04","16","América do Sul","Brasil","Santa Catarina","Porto Belo","BR 101, Trevo para Porto Belo","-48.331111","-27.092778","1","1",NA,"No charco perto da lagoa, duplicata SP148548","CESJ070707",NA,NA,NA,NA,NA,"2017","12","-48.331111","-27.092778",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 14:51:11-03","UFJF","CESJ","71154","PreservedSpecimen","Plantae","Musgo","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll.Hal.","D.F. Peralta","O. Yano; M.P. Marcelli","17167","1992","10","25","América do Sul","Brasil","São Paulo","Praia Grande","Bairro Cidade Ocean","-46.241111","-24.002222",NA,NA,NA,"No barranco arenoso úmido na beira da restinga, duplicata SP242303","CESJ071154",NA,NA,NA,NA,NA,"2017","12","-46.241111","-24.002222",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-21 14:51:11-03","UFJF","CESJ","71155","PreservedSpecimen","Plantae","Musgo","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll.Hal.","D.F. Peralta","O. Yano; M.P. Marcelli","17168","1992","10","25","América do Sul","Brasil","São Paulo","Praia Grande","Bairro Cidade Ocean","-46.241111","-24.002222",NA,NA,NA,"No barranco arenoso úmido na beira da restinga, duplicata SP242304","CESJ071155",NA,NA,NA,NA,NA,"2017","12","-46.241111","-24.002222",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 14:51:11-03","UFJF","CESJ","70991","PreservedSpecimen","Plantae","Musgo","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll.Hal.","D.F. Peralta","O. Yano; D.P. Santos; J.R. Pirani","5201","1983","01","12","América do Sul","Brasil","São Paulo","Itaberá","Ribeirão Lageado da Vaca","-49.081389","-23.514167","651","651",NA,"Nos paredões escorrendo água na margem do ribeirãozinho, duplicata SP172594","CESJ070991",NA,NA,NA,NA,NA,"2015","12","-49.081389","-23.514167",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-21 14:51:11-03","UFJF","CESJ","70931","PreservedSpecimen","Plantae","Musgo","Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","J.R. Pirani; D.P. Santos","D.M. Vital","3676","1974","06","27","América do Sul","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.334722","-22.294722","2250","2250",NA,"On dripping banks in Itatiaia montain, duplicata SP125213","CESJ070931",NA,NA,NA,NA,NA,"1983","03","-44.334722","-22.294722",NA,NA,"22",NA,NA,NA,NA,NA
"144","2019-11-21 14:51:11-03","UFJF","CESJ","70655","PreservedSpecimen","Plantae","Musgo","Sphagnaceae","Sphagnum","oxyphyllum","Sphagnum oxyphyllum","Warnst.","D.F. Peralta","D.M. Vital","1499","1969","03","02","América do Sul","Brasil","São Paulo","Itirapina","Ubá","-47.492222","-22.151111","770","770",NA,"No brejo ao longo do riacho do Cabeça, duplicata SP089901","CESJ070655",NA,NA,NA,NA,NA,"2011","05","-47.492222","-22.151111",NA,NA,NA,NA,NA,NA,NA,NA
