"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"388","2012-10-18 09:22:00-03","MO","MOBOT","2975052","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","Rudolph F. Hohenacker","Hohenacker 410","1842",NA,NA,"South America","Suriname",NA,NA,"In sylvis paludosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"389","2010-02-09 16:13:00-02","MO","MOBOT","2975123","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","Enrique Forero|Roberto Jaramillo M.","Forero 1945","1976","6","8","South America","Colombia","Chocó",NA,"Municipio de Acandí Corregimiento de Unguia. Reserv igena Cuna de Arquía.",NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2010-02-23 06:33:00-03","MO","MOBOT","2975195","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","E. Judziewicz","Stephan G. Beck","Beck 8024","1982",NA,NA,"South America","Bolivia","La Paz",NA,"Límite de los Dptos. La Paz / Beni, Prov. Ballivián; Rio Quiquibey. Bosque sobre terraza alta del rio Quiquibey.",NA,NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2011-02-25 16:06:00-03","MO","MOBOT","2975203","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","E. Essed","Essed 46","1914","8",NA,"South America","Suriname",NA,NA,"Kabelstation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2009-11-20 17:19:00-02","MO","MOBOT","2975233","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","E.J.J.","George S. Bunting|Ronald L. Liesner|Romer León|Victor M. Ibarra Z.","Bunting 12397","1982","11","16","South America","Venezuela","Zulia",NA,"Dtto. Mara: cuenca del río Guasare, alrededores del Destacamento Guasare N|1 1 (La Yolanda), en las laderas del cerro ca. 5 km. al SSE del Destacamento, entre el caño Indio y la fila arriba de su orilla izquierda, en bosque húmedo original.","-72.49166","10.86944",NA,NA,NA,NA,"350.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2015-03-03 21:23:00-03","MO","MOBOT","2975288","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"O.O. Miller","Miller 170","1901",NA,NA,"South America","Venezuela",NA,NA,"El Valle.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2009-08-23 08:16:00-03","MO","MOBOT","2975328","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Judziewicz","Calaway H. Dodson|Alwyn H. Gentry","Dodson 12704","1982","2","20","South America","Ecuador","Los Ríos",NA,"Estacion Biologica Pedro Franco Davila at Jauneche on road from Mocachi to Palenque on Estero Penafiel.","-79.7","-1.2667",NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2012-04-06 10:17:00-03","MO","MOBOT","2975344","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","J.J. de Granville","Granville 4721","1981","8","2","South America","Guyana",NA,NA,"Haute Crique Baboune á 15 km de son confluent avec la Mana. Forêt dans un bas fond marécageux, rive droite.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"396","2014-01-11 13:32:00-02","MO","MOBOT","2975351","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","Ximena Londoño|I. Quintero","Londoño 287","1987","5","16","South America","Colombia","Meta",NA,"Mpio. San Juán de Arama, uda. La Cloria; mata de monte a orilla de caño y cerca a la vía. Craminea en el sotobosque.",NA,NA,NA,NA,NA,NA,"490.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2009-10-18 08:08:00-02","MO","MOBOT","2975490","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","J.J. de Granville","Granville 7185","1984","12","9","South America","Guyana",NA,NA,"Haute Camopi - Mont Belvédére Forêt de flat, basse broussailleuse, sur la rive droite.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2009-11-29 17:06:00-02","MO","MOBOT","2975502","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","Andrew M. Sugden","Sugden 1051","1982","11","16","South America","Venezuela",NA,NA,"Cloud forest. Cerro Copey.",NA,NA,NA,NA,NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2015-03-03 21:23:00-03","MO","MOBOT","2975546","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"O.O. Miller","Miller 170","1901",NA,NA,"South America","Venezuela",NA,NA,"El Valle.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2011-06-13 13:45:00-03","MO","MOBOT","2975646","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","John P. Janovec","Janovec 1978","2001","5","10","South America","Peru","Madre de Dios","Tambopata","Madre de Díos, Manu Province, Puerto Maldonado.Los Amigos Biological Station, Madre de Dios River, ca. 7.0 km upriver from mouth of Río Los Amigos. Collections made in vicinity of the trail to Cocha Loba, starting from lower garden and working towards Coca Llena. Old growth, lowland tropical to subtropical moist forest, lower terrace, younger floodplain, some areas seasonally inundated. Soil moist to wet, sandy, alluvial.","-70.0166667","-12.95",NA,NA,NA,NA,"270.00000000","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"401","2016-10-13 06:00:00-03","MO","MOBOT","2975655","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","EJJ","David A. Neill|Marc A. Baker|Walter A. Palacios|Jorge Zaruma","Neill 6043","1985","3","10","South America","Ecuador","Napo",NA,"9 km rio abajo de Puerto Musahualli y 2 km al Sur de la cuenca del Rio Chinuipino. Bosque primario. Bosque Muy Humedo Tropical. Suelo lateritico, terreno accidentado.","-77.6","-1.08333",NA,NA,NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2012-04-24 05:05:00-03","MO","MOBOT","2975707","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Judziewicz","Christian P.G.-A. Feuillet","Feuillet 626","1983","2","7","South America","Guyana",NA,NA,"Région de Paul Isnard: Citron Pied du Décou Décou, côte Citron.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"403","2013-10-05 06:35:00-03","MO","MOBOT","2975714","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","Ángel C. González|Francisco J. Ortega","González 1346","1977","9","2","South America","Venezuela","Miranda",NA,"Dto. Paéz: Fila La Tigra, Qda. San Juan; 18 kms al SO de Cúpira; bosque humedo. Crece en el sotobosque.","-65.75","10.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2010-02-25 22:33:00-03","MO","MOBOT","2975836","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","Peter J. Edwards","Edwards 202","1969","9",NA,"South America","Ecuador",NA,NA,"Nueva Roca fuerte, Eastern Ecuador. In 2 forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2009-11-27 00:34:00-02","MO","MOBOT","2975916","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"Julian A. Steyermark|George S. Bunting|Carlos A. Blanco","Steyermark 102026","1968","4","9","South America","Venezuela","Barinas",NA,"Reserva Forestal Caparo: Bosque tropófito, unidad I, parte sur entre pica 7 y 9, 16-18 kms. sureste del Campamento Cachicamo, este de El Cantón.",NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2012-04-23 10:44:00-03","MO","MOBOT","2975947","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","Folke Fagerlind|Per-Göran Wibom","Fagerlind 349","1952",NA,NA,"South America","Ecuador","Guayas",NA,"Forest S of Palme, between Balzar and Acevado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2009-11-27 00:34:00-02","MO","MOBOT","2976003","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"Julian A. Steyermark|George S. Bunting|Carlos A. Blanco","Steyermark 102065","1968","4","10","South America","Venezuela","Barinas",NA,"Reserva Forestal Caprao: bosque tropófito, unidad I, parte norte entre pica 6 y 7, este de El Cantón, 18-20 kms. sureste del Campamento Cachicamo.",NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2009-11-10 16:51:00-02","MO","MOBOT","2976117","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","S.F. Smith","Pedro Acevedo-Rodríguez","Acevedo-Rodríguez 8853","1997","1","17","South America","Peru","Cusco","Cusco","Dist. Camisea. Campamento San Martín-C, Camisea Production Unit. West of camp site. Primary, moist, lowland, nonflooded forest dominated by bamboo (Guadua). Wet season.","-72.69916","-11.78555",NA,NA,NA,NA,"467.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2009-12-30 06:27:00-02","MO","MOBOT","2976228","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Judz.","George S. Bunting|Alexander Stoddart","Bunting 8881","1980","2","14","South America","Venezuela","Zulia",NA,"Dtto. Bolívar: entre Las Tres Marías (área 8 km al este de El Pensado, o sea 12 km de Quirós, y el río Chiquito, trayecto de unos 8 km al sureste de Las Tres Marías, en bosque macotérmico e higrófilo con áreas ocasionales con elementos deciduous. En macolla. Hoja apergaminada. Estéril.","-70.91666","10.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-04-22 08:33:00-03","MO","MOBOT","2976278","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"R.C. Wingfield","Wingfield 7127","1979","11","1","South America","Venezuela","Falcón",NA,"Paraguaná, Cerro Sta. Ana, arriba de Sta. Ana. Selva siempreverde, loma sur.",NA,NA,NA,NA,NA,NA,"580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"411","2009-09-24 14:05:00-03","MO","MOBOT","2976311","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Judz.","George S. Bunting","Bunting 9550","1980","8","5","South America","Venezuela","Zulia",NA,"Dtto. Bolívar: Cuenca del Embalse Burro Negro (Pueblo Viejo): sector entre Quirós-El Pensado y el pie de Cerro Socopo, en el área aprox. 10 km en línea recta al este de Churuguarita; en bosque siempreverde.",NA,NA,NA,NA,NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2012-05-08 09:01:00-03","MO","MOBOT","2976323","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"Charles M. Evrard","Evrard 9575","1982","11","14","South America","Peru","Madre de Dios","Tambopata","Ál' entreé de lo réserve de la Torre. Forêt, dominée far Huberodendron swietenioioles et falmérs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2015-09-25 06:24:00-03","MO","MOBOT","2976428","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","René Chávez A.","Chávez Alfaro 1815","1973","11","19","South America","Peru","Madre de Dios","Tambopata","Puerto Maldonado. Bosque humedo tropical.",NA,NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2011-06-08 11:53:00-03","MO","MOBOT","2976444","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","José Schunke V.","Schunke Vigo 7873","1974","7","29","South America","Peru","San Martín","Mariscal Cáceres","Dtto. Tecache Nuevo. Rio de la Plata, 1 km. abajo de Tecache, (márgen derecha del río Huallaga) En bosque alto, con mucha sembra.",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2011-06-08 11:53:00-03","MO","MOBOT","2976569","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","José Schunke V.","Schunke Vigo 7071","1974","6","30","South America","Peru","San Martín","Mariscal Cáceres","Tocache Nuevo. En bosque alto. Quebrada de Huaquisha, (márgen derecha del río Huallaga).",NA,NA,NA,NA,NA,NA,"400.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","2976626","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","Guillermo Klug","Klug 4180","1935","12",NA,"South America","Peru","San Martín",NA,"Juan Jui, Alto Río Huallaga. Forest.","-76.75","-7.18333",NA,NA,NA,NA,"400.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2013-01-01 14:05:00-02","MO","MOBOT","2976663","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","J.J. de Granville|Georges Cremers","Granville b5076","1973","10","4","South America","French Guiana",NA,NA,"Saül, Tracé Orstom  Belvédère- Est Forêt au bord de la Crique Belvédère.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"418","2009-06-28 11:36:00-03","MO","MOBOT","2977211","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","John D. Dwyer|John E. Simmons","Dwyer 9750","1972","3","30","South America","Ecuador","Napo",NA,"Santa Cecilia, rainforest off runway/",NA,NA,NA,NA,NA,NA,"340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2008-05-27 22:02:00-03","MO","MOBOT","2977238","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewcz","* GORLDI","GORLDI 132","1917","9",NA,"South America","Brazil","Pará",NA,"Rubben Estate San Francisco,Moji River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2014-10-30 08:25:00-02","MO","MOBOT","2977252","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"André Goeldi","Goeldi 190","1918","5",NA,"South America","Brazil","Pará",NA,"In forest. Estate Gauinhs Marajo Island.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"421","2009-10-30 07:48:00-02","MO","MOBOT","2977262","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","Boris A. Krukoff","Krukoff 6461","1934","9","14","South America","Brazil","Amazonas",NA,"Municipality Humayta, near Tres Casas. on low terra firma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2012-10-17 05:07:00-03","MO","MOBOT","2977276","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","José L. Hage","Hage 224","1979","1","4","South America","Brazil","Bahia",NA,"Municipio de Ilhéus. Ãrea do CEPEC (Centro de Pesq. do Cacau), km 22 rodovia llhéus/ Itabuna - BR 415. Região de Mata Higráfila Sul Baiana. 50 m de alt. Reserva Botânica. Mata.",NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2008-05-27 22:02:00-03","MO","MOBOT","2977305","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","Ghillean T. Prance","Prance 10224","1969","2","25","South America","Brazil","Amazonas",NA,"Basin of Rio Demeni, Vicinity of Tototobí. Varzea forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2012-10-17 05:07:00-03","MO","MOBOT","2977489","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","José L. Hage","Hage 524","1981","3","5","South America","Brazil","Bahia",NA,"Municipio de Ilhéus. Ãrea do Cepec (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Região de Mata Higrófila Sul Baiana.",NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2012-10-17 05:07:00-03","MO","MOBOT","2977508","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","E. Judziewicz","Thomas R. Soderstrom|George F. Russell|José L. Hage","Soderstrom 2209","1976","5","14","South America","Brazil","Bahia",NA,"Municipio Porto Seguro: Parque Nacional Monte Pascoal, located 14 km east of BR 101 at a point 13 km north of Itamarajú. Shaded primary forest.",NA,NA,NA,NA,NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","2977746","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","Ghillean T. Prance","Prance 7813","1968","10","4","South America","Brazil","Amazonas",NA,"State of Acre. Municipality of Sena Madureira. East of Rio Iaco, 10 km. above Sena Madureira Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2015-08-13 05:51:00-03","MO","MOBOT","2977807","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","A.S. Hitchcock","Hitchcock 17205","1919","12","11","South America","Guyana",NA,NA,"Kartabo, near Bartica: small clearing in forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2012-05-04 05:16:00-03","MO","MOBOT","2977874","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","Cyril Allen","Allen 270","1924","8","5","South America","Colombia","Valle del Cauca",NA,"Forest, RIncon Hondo, Magdalena Valley.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2010-07-07 18:33:00-03","MO","MOBOT","2977965","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","Luis E. Forero","Forero Pinto 370","1976","6","12","South America","Colombia","Chocó","Acandi","Corregimiento de Unguia; Reserva Indígena Cuna de Arquía","-77.1","8.0186111",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1",NA,NA
"430","2012-09-14 17:30:00-03","MO","MOBOT","2978005","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","Orlando Marulanda","Marulanda 723","1988","8","10","South America","Colombia","Meta",NA,"Alto Guayabero: Un día en lancha río arriba del Municipio de la Macarena, vegetación asociada a claros ocasionados por tala y quema del bosque.","-74.18333","2.53333",NA,NA,NA,NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2008-05-27 22:02:00-03","MO","MOBOT","2978011","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","Franz G. Seidenschwarz","Seidenschwarz 41012","1983","6","11","South America","Peru",NA,NA,"Panguana. Inside primary-forrest on footpath.","-74.93333","-9.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-09-04 04:40:00-03","MO","MOBOT","2978052","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","Herbert H. Smith","Smith 172","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"457.20000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2015-10-31 05:50:00-02","MO","MOBOT","2978132","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Wilson Hoehne","Wilson Hoehne","Hoehne 5603",NA,NA,NA,"South America","Brazil","São Paulo",NA,"Estado da Guanabaara, Rio de Janeiro, Cávea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2010-07-07 17:25:00-03","MO","MOBOT","2978172","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","Luis E. Forero","Forero Pinto 584","1976","7","6","South America","Colombia","Chocó","Acandi","Corregimiento de Unguia; Reserva Indígena Cuna de Arquía","-77.1","8.0186111",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","1",NA,NA
"435","2011-05-18 16:37:00-03","MO","MOBOT","2978177","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","N.A. Rosa","Nelson A. Rosa|M.R. dos Santos","Rosa 2170","1977","6","23","South America","Brazil","Mato Grosso",NA,"Mato Grosso, margin direita do R. Juruena, fazaenda Ariel municipio de Aripuanãn. floresta mista com babaçu, terreno rochoso, SC 21 VC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2013-05-07 06:03:00-03","MO","MOBOT","2978190","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","J. Judziewicz","Ynés Mexia","Mexia 6130a","1931","11","21","South America","Peru","Loreto","Loreto","Above Pongo de Manseriche. Mouth of Rio Santiago; in partial shade.",NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2010-03-15 10:30:00-03","MO","MOBOT","2978289","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"Cleofé E. Calderón","Calderón 2032","1968","1","11","South America","Brazil","Bahia",NA,"Municipio de Ubaitaba; km 5 rodovía Lages Ubaitaba, lado norte.","-39.325","-14.30916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2014-01-18 12:33:00-02","MO","MOBOT","2978290","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Davidse & Judziewicz","L.H. Emmons","Emmons 144","1982","11","12","South America","Peru","Madre de Dios","Manu","Parque Nacional de Manú, Cocha Cashu Biological Station.","-71.36666","-11.86666",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2011-02-12 13:01:00-02","MO","MOBOT","2978435","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"Cleofé E. Calderón|R.S. Pinheiro","Calderón 2203","1972","4","6","South America","Brazil","Bahia",NA,"Mun. Pôrto Seguro: Parque Nacional de Monte Pascoal: Monte Pascoal.","-39.4","-16.9",NA,NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2012-01-18 05:06:00-02","MO","MOBOT","2978467","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","Tatsuyuki Ohba","Ohba jc1992-1161","1992","1","26","South America","Colombia",NA,NA,"Departamento del Macarena: Rio Duda. Rio Duda: CIPM- Filo oeste.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2008-05-27 22:02:00-03","MO","MOBOT","2977940","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","J.J. Strudwick","Strudwick 3992","1981","8","2","South America","Brazil","Pará",NA,"Lageira, airstrip on Rio Maicuru. Dry forest.","-54.43333","0.91666",NA,NA,NA,NA,"243.84000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2008-05-27 22:02:00-03","MO","MOBOT","2978474","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"John James Pipoly, III","Pipoly 8278","1986","8","9","South America","Guyana",NA,NA,"Barima-Waini Region: Barima River head; small rapids 1.5 mi W Eclipse Falls; W of Arakaka. Tall wet forest on granite rocks and red clay.","-60.08333","7.63333",NA,NA,NA,NA,"1.00000000","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
