"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","decimalLongitude","decimalLatitude","imagecode","day","minimumElevationInMeters","county","identifiedBy","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"100","2019-11-13 11:23:35-03","USP","SPF","157257","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","1345",NA,"Brasil","Amazonas",NA,NA,NA,NA,"SPF00157257",NA,NA,"Sm.","2002","04","-60.0250015258789","-2.03444004058838","SPF00157257","08","100","Presidente Figueiredo","Rivadavia, F","100","2002",NA,NA,"229398","auto",NA,NA,NA,NA,NA,NA
"101","2019-11-13 11:23:35-03","USP","SPF","93291","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","176",NA,"Brasil","Goiás",NA,NA,NA,NA,"SPF00093291",NA,NA,"Sm.","1993","01","-47.5099983215332","-14.1324996948242","SPF00093291","30",NA,"Alto Paraíso de Goiás","Rivadavia, F",NA,"1993",NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA
"102","2019-11-13 11:23:35-03","USP","SPF","171995","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","2131",NA,"Brasil","Minas Gerais","Parque Nacional do Itatiaia",NA,NA,NA,"SPF00171995",NA,NA,"Sm.","2005","11","-44.8699989318848","-22.283899307251","SPF00171995","19","2450","Itamonte","Rivadavia, F","2450","2005",NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA
"103","2019-11-13 11:23:35-03","USP","SPF","73354","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","23",NA,"Brasil","Minas Gerais","Parque Nacional do Itatiaia, Serra das Prateleiras.",NA,NA,NA,"SPF00073354",NA,NA,"Sm.","1991","11","-44.8699989318848","-22.283899307251","SPF00073354","15",NA,"Itamonte","Rivadavia, F",NA,"1991",NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA
"104","2019-11-13 11:23:35-03","USP","SPF","110500","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","498",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca",NA,NA,NA,"SPF00110500",NA,NA,"Sm.","1995","10","-43.793098449707","-21.8425006866455","SPF00110500","18",NA,"Lima Duarte","Rivadavia, F",NA,"1995",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"105","2019-11-13 11:23:35-03","USP","SPF","138730","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","112",NA,"Brasil","Minas Gerais","Parque Natural do Caraça",NA,NA,NA,"SPF00138730",NA,NA,"Sm.","1992","03","-43.4152984619141","-19.959400177002","SPF00138730","02","1300","Santa Bárbara","Rivadavia, F","1300","1992",NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA
"106","2019-11-13 11:23:35-03","USP","SPF","157256","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","1332",NA,"Brasil","Minas Gerais","Serra Negra.",NA,NA,NA,"SPF00157256",NA,NA,"Sm.","2001","11","-43.7022018432617","-21.9591999053955","SPF00157256","25","1000","Santa Bárbara do Monte Verde","Rivadavia, F","1000","2001",NA,NA,"16174","auto",NA,NA,NA,NA,NA,NA
"107","2019-11-13 11:23:35-03","USP","SPF","158121","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","1489",NA,"Brasil","Roraima","Monte Roraima",NA,NA,NA,"SPF00158121",NA,NA,"Sm.","2003","01","-60.1678009033203","4.59556007385254","SPF00158121","01","2750","Uiramutã","Rivadavia, F","2750","2003",NA,NA,"95341","auto",NA,NA,NA,NA,NA,NA
"108","2019-09-04 19:26:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","peltata","Utricularia peltata","Type [status unknown]","R. Spruce","2569","South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"109","2019-07-09 11:30:33-03","F","FMNH-SEEDPLANTS","V0062002F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","peltata","Utricularia peltata","Isotype","R. Spruce","2569","South America","Brazil",NA,NA,NA,NA,NA,"V0062002F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0062002F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"110","2019-09-04 19:20:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","puberula","Utricularia puberula","Type [status unknown]","G. Gardner","5838","South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"111","2019-06-07 12:49:05-03","F","FMNH-SEEDPLANTS","V0488805F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"W. R. Anderson","13434","South America","Venezuela",NA,NA,NA,NA,NA,"V0488805F","Spermatophyta",NA,NA,"1984","11","-65.9119","7.0758","V0488805F_01","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"112","2019-06-07 12:49:05-03","F","FMNH-SEEDPLANTS","V0488806F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"J. A. Steyermark","57844","South America","Venezuela",NA,NA,NA,NA,NA,"V0488806F","Spermatophyta",NA,NA,"1944","8","-65.9119","7.0758","V0488806F_01","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"113","2019-06-07 12:49:05-03","F","FMNH-SEEDPLANTS","V0488807F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"J. A. Steyermark","60218","South America","Venezuela",NA,NA,NA,NA,NA,"V0488807F","Spermatophyta",NA,NA,"1944","11","-65.9119","7.0758","V0488807F_01","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"114","2019-09-12 16:36:21-03","F","FMNH-SEEDPLANTS","V0488930F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"B. Maguire & D. B. Fanshawe","23240","South America","British Guiana [Guyana]",NA,"Kaieteur Plateau",NA,NA,NA,"V0488930F","Spermatophyta",NA,NA,"1944","5",NA,NA,"V0488930F_01","5",NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"23240",NA,NA
"115","2019-07-09 11:30:33-03","F","FMNH-SEEDPLANTS","V0062006F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subpeltata","Utricularia subpeltata","Holotype","J. A. Steyermark","60477","South America","Venezuela",NA,NA,NA,NA,NA,"V0062006F","Spermatophyta",NA,NA,"1944","11","-65.9119","7.0758","V0062006F_01","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"116","2019-09-12 16:36:21-03","F","FMNH-SEEDPLANTS","V0488931F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subpeltata","Utricularia subpeltata","Paratype","J. A. Steyermark","60217","South America","Venezuela","Bolívar","Salto de Iwaracaru-meru, at western end of Sororopan-tepui",NA,NA,NA,"V0488931F","Spermatophyta",NA,NA,"1944","11",NA,NA,NA,"15","1615",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"117","2019-09-05 16:34:29-03","F","FMNH-SEEDPLANTS","V0062009F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","venezuelana","Utricularia venezuelana","Holotype","J. A. Steyermark","59625a","South America","Venezuela",NA,NA,NA,NA,NA,"V0062009F","Spermatophyta",NA,NA,"1944","11","-65.9119","7.0758","V0062009F_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"118","2016-08-23 10:59:43-03","NHMLondon","NHM-LONDON-BOT","BM000953474","S","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens","Type","J. Gardner","5838",NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:431150","<a href=http://www.nhm.ac.uk/services/media-store/asset/b5a270a34289d6a38367f0e50998696d08f49c01/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Sm.","1841","03","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA
"119","2016-08-23 10:59:43-03","NHMLondon","NHM-LONDON-BOT","BM000953475","S","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens","Type","Richard Spruce; b.1817; d.1893; Spruce","2569",NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:431151","<a href=http://www.nhm.ac.uk/services/media-store/asset/65aed79d588597e659ff38a889c62ac8ec67fb26/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Sm.","1852","10","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA
"120","2020-03-05 09:44:42-03","IBt","SP","357747","S","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Nicolau, SA; et al.","3080",NA,"Brasil","São Paulo","São José dos Alpes, divisa com Campos do Jordão",NA,NA,NA,NA,NA,NA,"Sm.","2000","03","-45.4599990844727","-22.9200000762939",NA,"02",NA,"Pindamonhangaba","Guedes, FM",NA,"2018","04","13","24176","auto",NA,NA,NA,NA,NA,NA
"121","2010-08-16 16:36:02-03","GH","HU-HERB","GH 00093389","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","peltata","Utricularia peltata","Type","R. Spruce","2569","South America","Brazil",NA,"Prope Panurè ad Rio Uaupès","Sheet",NA,NA,NA,NA,NA,"Spruce ex Oliver","1852","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2569",NA,"undetermined"
"122","2019-12-02 15:56:57-03","GH","HU-HERB","GH 01976622","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"George Gardner","5838.","South America","Brazil",NA,"Organ Mts.","Sheet",NA,NA,NA,NA,NA,"Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5838.",NA,"undetermined"
"123","2019-12-02 15:55:29-03","GH","HU-HERB","GH 01976623","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"R. E. Schultes, R. E. D. Baker & I. Cabrera","18259","South America","Colombia","Vaupés","Rio Guainía: Caño del Caribe (between Isla del Venado and San José) and vicinity.","Sheet",NA,NA,NA,NA,NA,"Smith","1952","11",NA,NA,NA,"2","850",NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"18259",NA,"undetermined"
"124","2014-09-23 10:58:16-03","G","G","G00368509","S","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens","ISOTYPUS of Utricularia peltata Spruce","Spruce, R.","2569","AMERIQUE DU SUD","Brazil",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00368509",NA,NA,"Sm.",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA
"125","2014-09-23 10:58:16-03","G","G","G00368506","S","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens","ISOTYPUS of Utricularia puberula Benj.","Gardner, G.","5838","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site","G00368506",NA,NA,"Sm.","1842",NA,"-43","-22.4333333",NA,"00",NA,"Serra dos Orgãos","Taylor, P.",NA,"1973","01","01",NA,NA,NA,"-43.0","-22.4333333",NA,NA,NA
"126","2014-09-23 10:58:16-03","G","G","G00368508","S","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens","ISOTYPUS of Utricularia peltata Spruce","Spruce, R.","2569","AMERIQUE DU SUD","Brazil",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00368508",NA,NA,"Sm.",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"Taylor, P.",NA,"1973","01","01",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA
"127","2014-09-23 10:58:16-03","G","G","G00368513","S","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens","ISOTYPUS of Utricularia peltata Spruce","Spruce, R.","2569","AMERIQUE DU SUD","Brazil",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00368513",NA,NA,"Sm.",NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA
"128","2014-09-23 10:58:16-03","G","G","G00368507","S","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens","ISOTYPUS of Utricularia puberula Benj.","Gardner, G.","5838","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,NA,"Coordinate uncertainty: In a radius bigger than 3'500 m. Image URL: No picture available on the institution's web site","G00368507",NA,NA,"Sm.","1842",NA,"-43","-22.4333333",NA,"00",NA,"Serra dos Orgãos","?",NA,NA,NA,NA,NA,NA,NA,"-43.0","-22.4333333",NA,NA,NA
