"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","monthIdentified","typeStatus","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"99","2015-08-12 05:58:00-03","MO","MOBOT","2636511","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.","Laegaard, S. (AAU)",NA,"H. Balslev","1982","8","20","Ecuador","Napo",NA,"-76.55","-0.46666",NA,NA,"200.00000000",NA,NA,NA,NA,NA,"Balslev 2877","South America","Southern shore of Río Napo a few km below Itaya. Garden of native house and surrounding tropical rainforest. Etnobotanic information given by Sr. Antonio Coquinche and translated by licenciado Santos Dea from Pompeya mission.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2009-09-16 19:49:00-03","MO","MOBOT","2654972","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.",NA,NA,"Simon Lægaard|A.L. Dávalos|C. Buddenhagen|J.L. Escandon","2003","4","15","Ecuador","Galapagos",NA,"-90.4","-0.66666",NA,NA,"350.00000000",NA,NA,NA,NA,NA,"Lægaard 22454","South America","Finca at road Belavista - Sta Rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2009-06-27 16:39:00-03","MO","MOBOT","2659009","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.","Laegaard, S. (AAU)",NA,"Simon Lægaard","1984","7","7","Ecuador","Pichincha",NA,"-79.03333","0.1",NA,NA,"600.00000000",NA,NA,NA,NA,NA,"Lægaard 52475","South America","NE of Vicente Maldonado, Reserva de ENDESA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2009-06-27 16:39:00-03","MO","MOBOT","2659016","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.","Renvoize, S. (K)",NA,"Simon Lægaard","1984","7","10","Ecuador","Pichincha",NA,"-78.83333","0.01666",NA,NA,"1500.00000000","1700.00000000",NA,NA,NA,NA,"Lægaard 52478","South America","Road Quito - Puertoquito, between Santa Rosa and Los Bancos. Roadside.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2009-06-27 16:39:00-03","MO","MOBOT","2661103","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.","Renvoize, S. (K)",NA,"Simon Lægaard","1984","12","2","Ecuador","Pastaza",NA,"-77.91666","-1.55",NA,NA,"950.00000000",NA,NA,NA,NA,NA,"Lægaard 53404","South America","Road Puyo - Macas, km 15. Secondary forest along small sideroad to E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-06-27 16:39:00-03","MO","MOBOT","2661147","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.","Renvoize, S. (K)",NA,"Simon Lægaard","1984","12","3","Ecuador","Pastaza",NA,"-78.03333","-1.55",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,"Lægaard 53427","South America","At Río Pastaza. At km 5 on road Shell - Palora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-06-27 16:40:00-03","MO","MOBOT","2664822","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.","Renvoize, S. (K)",NA,"Simon Lægaard","1985","12","14","Ecuador","Napo",NA,"-77.83333","-0.93333",NA,NA,"600.00000000",NA,NA,NA,NA,NA,"Lægaard 55795","South America","Napo. Archidona. Roadside and swamp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2009-06-27 16:40:00-03","MO","MOBOT","2664878","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.","Renvoize, S. (K)",NA,"Simon Lægaard","1985","12","14","Ecuador","Napo",NA,"-77.66666","-1.05",NA,NA,"450.00000000",NA,NA,NA,NA,NA,"Lægaard 55828","South America","Río Napo below Mishauali. Secondary forest, cultivated fields, disturbed ground.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2009-06-27 16:40:00-03","MO","MOBOT","2665030","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.","Renvoize, S. (K)",NA,"Simon Lægaard","1986","1","6","Ecuador","Pastaza",NA,"-77.91666","-1.45",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,"Lægaard 55897","South America","Near 10.de Augusto E of Puyo. Along trail in secondary forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2009-06-27 16:40:00-03","MO","MOBOT","2665700","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.","Renvoize, S. (K)",NA,"Simon Lægaard","1988","2","21","Ecuador","El Oro",NA,"-79.58333","-3.5",NA,NA,"1950.00000000","2200.00000000",NA,NA,NA,NA,"Lægaard 70286","South America","Near Tambillo 25 km NE of Zaruma and along muletrach to Manú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2015-08-23 05:45:00-03","MO","MOBOT","2667148","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.","Laegaard, S. (AAU)",NA,"Simon Lægaard|S.A. Renvoize","1988","4","16","Ecuador","Napo",NA,"-77.8","-1.05",NA,NA,NA,NA,NA,NA,NA,NA,"Lægaard 70936","South America","Km 2.5 Pto Napo - Tena, disturbed ground at new road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2013-03-08 17:44:00-03","MO","MOBOT","2668231","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.",NA,NA,"Simon Lægaard|Onore Riväre","1999","4","15","Ecuador","Loja",NA,"-79.78333","-4.05",NA,NA,"900.00000000",NA,NA,NA,NA,NA,"Lægaard 19924","South America","Experimental cultivations at Estaciùn Experimental Zapotepamba de UNL.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2013-03-08 17:44:00-03","MO","MOBOT","2668255","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.",NA,NA,"Simon Lægaard|Onore Riväre","1999","4","15","Ecuador","Loja",NA,"-79.78333","-4.05",NA,NA,"900.00000000",NA,NA,NA,NA,NA,"Lægaard 19932","South America","Experimental cultivations at Estaciùn Experimental Zapotepamba de UNL.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-06-27 16:40:00-03","MO","MOBOT","2668728","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.",NA,NA,"Simon Lægaard","1999","5","13","Ecuador","Esmeraldas",NA,"-78.58333","0.91666",NA,NA,"500.00000000",NA,NA,NA,NA,NA,"Lægaard 20095","South America","San Lorenzo - Lita, ca km 55-60.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-06-27 16:40:00-03","MO","MOBOT","2669139","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.","Laegaard, S. (AAU)",NA,"Simon Lægaard","1999","6","4","Ecuador","Loja",NA,"-79.56666","-3.85",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,"Lægaard 20243","South America","Las Chinchas - Portovelo ca 18 km below Zumbe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-03-30 10:50:00-03","MO","MOBOT","100176929","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","O. Morrone",NA,"Osvaldo Morrone|Manuel J. Belgrano","2004","3","20","Bolivia","La Paz","Nor Yungas","-67.8272223","-16.2302778",NA,NA,"2815.00000000",NA,NA,NA,NA,NA,"Morrone 4832","South America","Camino de Unduavi a Coroico por la carretera nueva Los Yungas [13 km lineales al NW de Unduavi].",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"115","2019-07-18 15:27:00-03","MO","MOBOT","100176999","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","O. Morrone",NA,"Osvaldo Morrone|Manuel J. Belgrano","2004","3","21","Bolivia","La Paz","Nor Yungas","-67.7111111","-16.1241667",NA,NA,"1079.00000000",NA,NA,NA,NA,NA,"Morrone 4888","South America","Pasando Quenallata 2 km camino a Coroico, vía Chálla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"116","2019-07-11 11:06:00-03","MO","MOBOT","100177243","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse (MO)",NA,"Osvaldo Morrone|Manuel J. Belgrano","2004","3","19","Bolivia","La Paz","Murillo","-68.0811111","-16.1208334",NA,NA,"2215.00000000",NA,NA,NA,NA,NA,"Morrone 4821","South America","Valle del Zongo, camino de La Paz a Zongo, ca. 5 km de Zongo [24.4 km lineales de Huayna Potosí]. Río Zongo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"117","2020-05-16 17:01:00-03","MO","MOBOT","100223900","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse",NA,"H. Huaylla|Alfredo F. Fuentes|A. Pareja","2008","6","11","Bolivia","La Paz","Franz Tamayo","-68.9855833","-14.7720278",NA,NA,"2239.00000000",NA,NA,NA,NA,NA,"Huaylla 2707","South America","Area Natural de Manejo Integrado Apolobamba, hacienda abandonada Coranara, primera quebrada Santa Ana, camino herradura Pelechuco-Apolo, bordeando río de Pelechuco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-11","5"
"118","2020-05-12 11:22:00-03","MO","MOBOT","100287194","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse",NA,"Alfredo F. Fuentes|J. Salas|R. Huasurco","2009","6","17","Bolivia","La Paz","Franz Tamayo","-68.9493333","-14.7476111",NA,NA,"1820.00000000",NA,NA,NA,NA,NA,"Fuentes Claros 14391","South America","Parque Nacional Madidi. Unión de los ríos Tanhuara y Pelechuco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-82","6"
"119","2013-09-24 05:28:00-03","MO","MOBOT","100430334","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","E. Judziewicz",NA,"James F. Smith|Martha P. Galeano","1989","3","4","Colombia","Nariño",NA,NA,NA,NA,NA,"1040.00000000","1120.00000000",NA,NA,NA,NA,"Smith 1542","South America","Road Tuquerres-Tumaco, ca 80 km from Tuquerres, collections made on roadside through Altaquer to ca 84-85 km past Tuquerres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"120","2008-05-27 22:02:00-03","MO","MOBOT","1005581","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Otto Buchtien","1920","3",NA,"Bolivia",NA,NA,NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,"Buchtien 5324","South America","Haienda Simaco sobre el camino a Tipuani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","1005583","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"William G. D'Arcy|Gastón Bejarano","1980","5","21","Bolivia","La Paz",NA,"-67.9","-16.31666",NA,NA,NA,NA,NA,NA,NA,NA,"D'Arcy 13901","South America","Road from Coroico to divide leading to La Paz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","1005584","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","R. Seidel",NA,"Renate Seidel","1987","5","30","Bolivia","La Paz","Sud Yungas",NA,NA,NA,NA,"2120.00000000",NA,NA,NA,NA,NA,"Seidel 999","South America","2.5 km N-W de Yanacachi. Pequeño bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","1005585","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","T. Killeen",NA,"Stephan G. Beck","1986","3","31","Bolivia","La Paz","Nor Yungas",NA,NA,NA,NA,"1120.00000000",NA,NA,NA,NA,NA,"Beck 13379","South America","del puente sobre el Río Beni, 17 kms hacia Caranavi. Gramineas comunes del alto Beni.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","1005587","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","S.A. Renvoize",NA,"Tassilo Feuerer","1981","4","4","Bolivia","La Paz","Nor Yungas",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"Feuerer 5838","South America","An der Strabe im Tal unterhalb Coroico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-07-23 03:32:00-03","MO","MOBOT","1007346","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","D. Giraldo (COL)",NA,"Julio C. Betancur B.","1986","10","3","Colombia","Antioquia","Mutatá",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,"Betancur B. 370","South America","Carretera Pavarando Grande, 6 km después de Mutata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","1008080","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Rubén A. Montes","1981","6","15","Venezuela","Miranda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montes 476","South America","via Poso Rosa a Granja Aqua amarillo. Los Teques.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","1008084","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Gerrit Davidse","1971","11","19","Venezuela","Barinas",NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,"Davidse 3195","South America","43 km NW of the Mérida intersection (outside of Barinas) along road to Mérida, steep, partially forested hillside.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"619",NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","1008085","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"Victor M. Badillo","1965","11","26","Venezuela",NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,"Badillo Franceri 4234","South America","Entre Rio Negro y Zarzayaco, Prov. Napo, mis o menos 700 m Rep. Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","1008092","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"Bradley C. Bennett|Patricia Gómez A.","1988","11","5","Ecuador","Morona-Santiago",NA,"-78.41666","-3.36666",NA,NA,"950.00000000","1000.00000000",NA,NA,NA,NA,"Bennett 3500","South America","Central Shuar Yukutais. South of Centro. Secondary forest. Dominant (monospecific in some old chacras).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2012-01-17 05:05:00-02","MO","MOBOT","1008095","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Felipe Marin","1950","7",NA,"Peru","Cusco","La Convención",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,"Marin 2245","South America","Choquellohuanca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2018-10-03 04:36:00-03","MO","MOBOT","1008096","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"Alwyn H. Gentry|Carmen Bonifaz B.|Jorge Loor C.","1981","1","27","Ecuador","Morona-Santiago",NA,"-78.458","-3.16",NA,NA,"1540.00000000","1600.00000000",NA,NA,NA,NA,"Gentry 30851","South America","9-10 km SE of San Juan Bosco, forest edge along stream.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1978","4"
"132","2012-04-05 15:16:00-03","MO","MOBOT","1008097","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"Walter A. Palacios|et al.","1985","2","20","Ecuador","Pastaza","Mera","-78.1","-1.45",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"Palacios Cuenca 143","South America","Hacienda San Antonio de Baron von Humboldt, 2 km al NE de Mera. Bosque pluvial premontano. Bosque perturbado y margenes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"133","2008-10-23 10:09:00-02","MO","MOBOT","1008099","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"José Schunke V.","1975","5","11","Peru","San Martín","Mariscal Cáceres","-76.3522222","-8.2963889",NA,NA,"500.00000000","600.00000000",NA,NA,NA,NA,"Schunke Vigo 8461","South America","Quebrada de Cachiyacu, afluente de la quebrada de Huaquisha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106","1"
"134","2008-05-27 22:02:00-03","MO","MOBOT","1008410","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","A. Chase",NA,"R.D. Metcalf","1942","5","22","Peru","Puno","Sandia",NA,NA,NA,NA,"1800.00000000","2100.00000000",NA,NA,NA,NA,"Metcalf 30593","South America","2-6 km from Oconeque, on trail. Dry open hillside, among granite boulders, much fog.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2015-09-25 06:24:00-03","MO","MOBOT","1008411","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"René Chávez A.","1975","3","22","Peru","Cusco","Urubamba",NA,NA,NA,NA,"2100.00000000",NA,NA,NA,NA,NA,"Chávez Alfaro 3126","South America","Pampacchahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","1008571","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"Manuel Rimachi Y.","1983","11","11","Peru","Loreto","Maynas",NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,"Rimachi Y. 7190","South America","Dtto. Iquitos. Carretera de Peña Negra, km 3 de Quisto Cocha al Varillal, en purma, terreno arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2009-07-15 23:35:00-03","MO","MOBOT","1008589","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"Bernie Peyton|S.Tilney Peyton","1982","6","16","Peru","Cusco","Urubamba",NA,NA,NA,NA,"2440.00000000",NA,NA,NA,NA,NA,"Peyton 637","South America","Machu Picchu', on the slopes of Altillero, 2.5 km from km 99 of the Urubamba railroad line.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA
"138","2020-09-15 14:54:00-03","MO","MOBOT","101221930","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Edwin Becerra González|Juan Perea","2006","3","3","Peru","Huánuco","Puerto Inca","-75.5583333","-9.6916666",NA,NA,"450.00000000",NA,NA,NA,NA,NA,"Becerra González 1149","South America","Distrito Codo del Pozuzo. Caserio La Unión. Fundo de Erasmo Evangelista Weistraicher.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"139","2008-05-27 22:02:00-03","MO","MOBOT","1064302","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Carlos E. Cerón|Gladys Benavides","1991","4","13","Ecuador","Morona-Santiago",NA,"-78.43333","-2.6",NA,NA,"1000.00000000","1300.00000000",NA,NA,NA,NA,"Cerón Martínez 14099","South America","Parroquia El Copal. San José Grande, cuenca del río Paute entre el río Cardenillo Grande y Cardenillo Chico. Bosque húmedo PreMontano. Topografía colinada, suelo rocoso. Transecto 50x2m. Informantes: Rómulo y Kléber Rivera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2012-04-02 12:32:00-03","MO","MOBOT","1231526","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Joaquina Albán C.|et al.","1996","11","23","Peru","Amazonas","Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albán Castillo 9396","South America","Imazita; Imazita, Nuevo Horizonte. Cultivated areas near road (km 124 of road Chiriaco - Bagua Chica)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"141","2013-10-05 06:35:00-03","MO","MOBOT","1877009","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse",NA,"Gerrit Davidse|Ángel C. González","1982","11","15","Venezuela","Táchira",NA,"-72.41666","7.55",NA,NA,"1800.00000000","2000.00000000",NA,NA,NA,NA,"Davidse 22267","South America","Distrito Junín, road to El Reposa, SE of Delicias-Rubio Hwy. Road embankments along cultivated fields.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1529",NA
"142","2011-03-29 14:14:00-03","MO","MOBOT","1313415","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"José Campos de la Cruz|S. Corrales","1997","4","5","Peru","Cajamarca","San Ignacio","-78.88333","-5.03333",NA,NA,"1700.00000000","1800.00000000",NA,NA,NA,NA,"Campos de la Cruz 3769","South America","San José de Lourdes. Alrrededores de Camaná, camino a la quebrada La Plata. Bosque primario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"143","2011-03-29 14:14:00-03","MO","MOBOT","1315460","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"José Campos de la Cruz|et al.","1997","3","28","Peru","Amazonas","Luya","-78.33416","-6.13472",NA,NA,"1800.00000000","1950.00000000",NA,NA,NA,NA,"Campos de la Cruz 3673","South America","Camporredondo. Localidad Condorpuñuna - Las Aguas. Relictos de Bosque primario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"144","2019-09-03 04:36:00-03","MO","MOBOT","1427040","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Homero Vargas|Efraín Freire|J.C. Valenzuela|Carlos Morales|H. Ricachi","1999","8","11","Ecuador","Sucumbíos","Cascales","-77.15","0.08333",NA,NA,"360.00000000",NA,NA,NA,NA,NA,"Vargas López 3860","South America","Colecciones entre Lago Agrio y Cascales, ruta del nuevo oleoducto de crudos pesados. Bosque húmedo tropical, vegetación secundaria y con cultivos, suelo relativamente plano, aluvial y bien drenado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","1533449","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","M. Nee",NA,"Michael H. Nee","1998","3","1","Bolivia","Santa Cruz","Ichilo","-64","-17.4",NA,NA,"350.00000000",NA,NA,NA,NA,NA,"Nee 48547","South America","2.5 km SW of turnoff at Villa San Isidro from new highway from Buena Vista to Río Ichilo. Flat, originally tropical evergreen forest, now mostly fields and pastures and secondary growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","1576789","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse",NA,"Otto Buchtien","1927","2","13","Bolivia",NA,NA,NA,NA,NA,NA,"880.00000000",NA,NA,NA,NA,NA,"Buchtien 2","South America","San Carlos (Mapinri Region)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","1576792","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Laegaard, (AAU)",NA,"Simon Lægaard","1984","4","7","Ecuador","Pichincha",NA,"-79.03333","0.08333",NA,NA,"600.00000000",NA,NA,NA,NA,NA,"Lægaard 51908","South America","NE of Vicente Maldonado. Reserva de ENDESA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","1576793","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Souza","1968","8","15","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Souza s.n.","South America","Mun. de Pindamonhangaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2014-04-13 05:22:00-03","MO","MOBOT","1576794","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse",NA,"Gerrit Davidse|Alwyn H. Gentry|Fany Llanos","1974","1","12","Colombia","Caquetá",NA,"-75.6208334","1.7116667",NA,NA,"560.00000000",NA,NA,NA,NA,NA,"Davidse 5762","South America","23 km N of Florencia along the main road to Garz|4on, Eastern slope of the Eastern Cordillera; steep rocky mountain slope and weedy roadside.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"950","1"
