"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount"
"90","2008-05-27 22:02:00-03","MO","MOBOT","2697","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Walter A. Palacios","Palacios Cuenca 6859","1991","1","22","South America","Ecuador","Napo","Quijos","Laguna de Papallacta. Rocas de lava volcánica. Vegetación sobre flujo de lava. Bosque muy húmedo Montano.","-78.11666","-0.38333","3400.00000000",NA,NA,NA,"R. Moran, 1991 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-11","3"
"91","2018-06-15 05:26:00-03","MO","MOBOT","2742080","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Abel Monteagudo|Antonio Peña|Rolando Francis|Carlos Arias C.|César Rojas","Monteagudo Mendoza 7669","2004","11","15","South America","Peru","Pasco","Oxapampa","Dist. Oxapampa. Carretera Oxapampa-Tsachopem. Bosque secundario.","-75.42638","-10.55388","1850.00000000",NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"92","2008-05-27 22:02:00-03","MO","MOBOT","30741","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Bente Eriksen","Eriksen 59297","1985","9","8","South America","Ecuador","Imbabura",NA,NA,NA,NA,"600.00000000",NA,NA,NA,"B. Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","3263","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Walter A. Palacios","Palacios Cuenca 3114","1988","10","6","South America","Ecuador","Napo",NA,"Estación Biológica JATUN SACHA. Bosque muy húmedo Tropical. Bosque primario sobre suelos rojos de colinas.","-77.61666","-1.06666","450.00000000",NA,NA,NA,"Robbin C. Moran (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-30","5"
"94","2008-05-27 22:02:00-03","MO","MOBOT","33199","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Hermes Cuadros V.|Alwyn H. Gentry","Cuadros Villalobos 2831","1986","8","18","South America","Colombia","La Guajira",NA,"Pueblo de San Antonio. Cuchilla de San Antonio. Alt. 900-1060 m.","-72.714","11.487","900.00000000",NA,NA,NA,"Robbin C. Moran","1060.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-4","2"
"95","2009-09-24 11:05:00-03","MO","MOBOT","3323794","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Julian A. Steyermark|Ronald L. Liesner","Steyermark 121667","1980","2","23","South America","Venezuela","Sucre",NA,"Ditr. Arismendi: Peninsula De Paria: between Tacarigua and headwaters of Río Tacarigua, east of Cerro Humo. North of Río Grande Arriba.","-62.61027","10.695","900.00000000",NA,NA,NA,"B. Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2012-04-30 13:07:00-03","MO","MOBOT","3323914","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Luis A. Mille","Mille 30","1921",NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B. Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2012-12-22 13:57:00-02","MO","MOBOT","3324153","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Francisco J. Ortega|Raúl Rivero|Gerardo Aymard","Ortega 2734","1985","10","23","South America","Venezuela","Portuguesa",NA,"Sucre. Localidad conocida como La Divisoria de la Concepción. Selvas nubladas entre los.","-70.1","9.3","1500.00000000",NA,NA,NA,"A. Smith","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","3324257","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Augustus Fendler","Fendler 319","1854",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B. Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2011-09-19 12:57:00-03","MO","MOBOT","3324380","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Franciso Delascio C.","Delascio Chitty 12272","1984","7",NA,"South America","Venezuela","Nueva Esparta",NA,"Isla de Margarita, Cerro Copey.",NA,NA,"500.00000000",NA,NA,NA,"Delascio","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2012-12-22 13:57:00-02","MO","MOBOT","3324554","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Francisco J. Ortega|Raúl Rivero|Gerardo Aymard","Ortega 2734","1985","10","23","South America","Venezuela","Portuguesa",NA,"Localidad conocida como La Divisoria de la Concepción. Selvas nubladas entre los.","-70.1","9.3","1500.00000000",NA,NA,NA,"A. Smith","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2010-01-15 06:27:00-02","MO","MOBOT","3324812","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Julian A. Steyermark|Basil Stergios","Steyermark 126711","1982","10","29","South America","Venezuela","Portuguesa",NA,"Selva nublada, 15 kms al Este de Chabasquén, 67 kms al NNO de Guanare.","-69.91527","9.44083","1450.00000000",NA,NA,NA,"B. Øllgaard","1520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2014-01-28 21:09:00-02","MO","MOBOT","3325397","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Douglas C. Daly|Ricardo Callejas","Daly 3014","1989","5","16","South America","Colombia","Valle del Cauca",NA,"Bajo Calima; Concesion Pulpapel/Buenaventura. Bosque Pluvial Tropical. Suelos en nutrients principalmente en P, Ca, K, Mg y un alto porcentaje de saturación de Al Carretera Canalete.","-77","3.91666","100.00000000",NA,NA,NA,"R.C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2012-05-21 14:33:00-03","MO","MOBOT","3325674","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Joseph M. Beitel","Beitel 85172","1985","2","10","South America","Venezuela","Amazonas",NA,"Camp VII: Cerro de la Neblina. 5.1m NE Pico Phelps. East side of Caño Gardner. On west-facing slope almost up to base of escarpment of east wall of valley, and tree ferns.","-65.96944","0.84444","1850.00000000",NA,NA,NA,"B. Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2010-03-18 22:04:00-03","MO","MOBOT","3326248","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Francisco J. Ortega|H. van der Werff","Ortega 2946","1985","11","24","South America","Venezuela","Mérida",NA,"Dtto. Campos Elias, La Carbonera, en la localidad conocida como El Palmarito.","-71.35","8.65","2300.00000000",NA,NA,NA,"A.Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2010-06-07 15:59:00-03","MO","MOBOT","3326532","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Alban N. Stewart","Stewart 1023","2007","1","3","South America","Ecuador","Galapagos",NA,"James Bay.","-90.83835","-0.20139","2150.00000000",NA,NA,NA,"B. Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2010-06-07 15:59:00-03","MO","MOBOT","3326616","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Alban N. Stewart","Stewart 1022","2007","5","15","South America","Ecuador","Galapagos",NA,"Charles Island.","-90.43333","-1.28333","1700.00000000",NA,NA,NA,"B. Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","3341","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Walter A. Palacios","Palacios Cuenca 7064","1991","4","14","South America","Ecuador","Napo","Tena","Estación Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque muy húmedo Tropical. Suelos rojos de colinas.","-77.6","-1.06666","400.00000000",NA,NA,NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-26","3"
"108","2015-03-12 06:15:00-03","MO","MOBOT","3484244","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Abel Monteagudo|Antonio Peña|J.L. Mateo|L. Chuck|César Rojas","Monteagudo Mendoza 15164","2007","9","20","South America","Peru","Pasco","Oxapampa","Distrito Oxapampa. Zona de Amortiguamiento del Parque Nacional Yanachaga-Chemillén, borde de carretera Oxapampa-Huancabamba. Bosque húmedo montano secundario.","-75.48861","-10.40222","2100.00000000",NA,NA,NA,"Alan R, Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"109","2016-10-13 05:55:00-03","MO","MOBOT","3577","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Walter A. Palacios|David A. Neill","Palacios Cuenca 7130","1991","4","26","South America","Ecuador","Imbabura","Otavalo","Cerro Blanco, loma con antenas por la carretera entre Otavalo y San José de Minas. Bosque muy húmedo Montano.","-78.33333","0.2","3350.00000000",NA,NA,NA,"R. Moran, 1991 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-27","2"
"110","2008-05-27 22:02:00-03","MO","MOBOT","36694","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Thomas B. Croat","Croat 59416","1984","11","29","South America","Venezuela","Amazonas",NA,"Cerro Neblina; camp #7, south slopes of Cañon Grande, 1900 m, vicinity of landing pad in dense stand of bromeliads; aprox. coordinates. 0º55'N, 66º0'W.","-66","0.91666","1900.00000000",NA,NA,NA,"B. Ollgaard (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-201","7"
"111","2008-05-27 22:02:00-03","MO","MOBOT","39523","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Luis A. Mille","Mille s.n.",NA,NA,NA,"South America","Ecuador","Pichincha",NA,NA,NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","4269","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Alice Fay|Louis Fay","Fay 2793A","1990","12","18","South America","Ecuador","Napo","Tena","Parroquia Misahualli. Jatun Sacha Biological Station. Alcohol used.","-77.6","-1.06666","450.00000000",NA,NA,NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"107","2"
"113","2015-04-02 14:27:00-03","MO","MOBOT","804942","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","John M. MacDougal|Francisco J. Roldán|Julio C. Betancur B.","MacDougal 4464","1989","3","2","South America","Colombia","Antioquia",NA,"Mpio. de Urrao: Páramo de Frontino: Llano Grande and hill to north; small areas of dense mossy forest intermixed with open Espeletia páramo.","-76.0833333","6.4666667","3320.00000000",NA,NA,NA,"J. Santa","3450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","3"
"114","2012-03-02 05:15:00-03","MO","MOBOT","8334","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","H. van der Werff|Bruce Gray|Galo A. Tipaz","van der Werff 12257","1991","7","9","South America","Ecuador","Pichincha",NA,"Along road Nanegal-Nanegalito, pastureland with scattered trees or small thickets.","-78.66666","0.08333","1200.00000000",NA,NA,NA,"Robbin C. Moran","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96","2"
"115","2008-05-27 22:02:00-03","MO","MOBOT","989866","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Calaway H. Dodson|et al.","Dodson 13954","1983","6","12","South America","Ecuador","Cotopaxi",NA,"Tenefuerste. Río Pilalo, km 52-53, Quevedo-Latacunga.","-79.092","-0.868","750.00000000",NA,NA,NA,"B. Øllgaard (AAU)","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","2923","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","taxifolium","Lycopodium taxifolium","Sw.","A.S. Barfod|et al.","Barfod 48573","1983","11","16","South America","Ecuador","Carchi",NA,"Chical, farmland and disturbed rain forest south of the village.","-78.28333","1.08333","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2012-02-24 05:06:00-02","MO","MOBOT","11689","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","taxifolium","Lycopodium taxifolium","Sw.","H. van der Werff|Rafael E. Ortiz","van der Werff 5989","1983","8","6","South America","Venezuela","Mérida",NA,"Distr. Rangel; Road Santo Domingo - Apartaderos, lower part of Paramo, heavily grazed. Much Espeletia, most ferns collected on shrubs along stream.","-70.76666","8.83333","2700.00000000",NA,NA,NA,"A.R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-29","5"
"118","2008-05-27 22:02:00-03","MO","MOBOT","1248838","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","taxifolium","Lycopodium taxifolium","Sw.","Harriet G. Barclay","Barclay 6928","1959","2","13","South America","Colombia","Magdalena","Santa Marta","Paramo de Macotundra and higher tundra on mountains to SE.",NA,NA,"3560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","14984","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","taxifolium","Lycopodium taxifolium","Sw.","H. van der Werff","van der Werff 6095","1984","11","22","South America","Venezuela",NA,NA,"FEDERAL DISTRICT: IVIC-CARACAS: D. F. Elev. 1500 m. Cloud forest.",NA,NA,"1500.00000000",NA,NA,NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-9","1"
"120","2011-06-09 17:10:00-03","MO","MOBOT","17642","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","taxifolium","Lycopodium taxifolium","Sw.","Calaway H. Dodson|et al.","Dodson 6022",NA,NA,NA,"South America","Ecuador","Los Ríos",NA,"Río Palenque Biological Station.","-79.36666","-0.58333","150.00000000",NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2009-06-25 13:34:00-03","MO","MOBOT","2056324","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","taxifolium","Lycopodium taxifolium","Sw.","Paul C. Hutchison|J. Kenneth Wright","Hutchison 3825","1964","1","27","South America","Peru","Amazonas","Bongará","Vicinity of Campomiento Ingenio 1 to3 km. up road to Pomacocha, and Rioja, from camp along the Río Ingenio.",NA,NA,"1300.00000000",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"159",NA
"122","2009-07-29 21:34:00-03","MO","MOBOT","2137539","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","taxifolium","Lycopodium taxifolium","Sw.","Paul C. Hutchison|K. von Bismarck","Hutchison 6379A","1964","8","31","South America","Peru","Cajamarca","Hualgayoc","Hacienda Taulis. 5.5 km above Casa Hacienda, road to Palmito.","-79.26666","-6.33333","2000.00000000",NA,NA,NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"574",NA
"123","2017-08-01 15:13:00-03","MO","MOBOT","1924365","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Alfredo F. Fuentes|Narel Paniagua Zambrana|L. Cayola|Susan Whitehead|Ramiro Cuevas|Rolando Cuevas|Lander Cuevas|Evert Cuevas","Fuentes Claros 6010","2003","11","12","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Piedra Blanca, 10,4 km en linea recta al S de Pata, camino a Santa Cruz del Valle Ameno.","-68.6719445","-14.6288889","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-16","3"
"124","2013-08-02 16:17:00-03","MO","MOBOT","2331164","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Thorsten Krömer","Krömer 881",NA,NA,NA,"South America","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,"B. Øllgaard (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"125","2017-08-01 15:13:00-03","MO","MOBOT","3119","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Marko Lewis","Lewis 40458","1991","9","23","South America","Bolivia","La Paz","Inquisivi","Cerro Choro - - Along the trail on the ridge leading to Cerro Choro, between Río Isi Taxaña (Río Khenwani on map) and Río Quinhuani (Río Choro on map). Between Parillada at 2150 m, and 3000 m. 20 km NNW of Choquetanga. Habitats as follows: 2300 m and below grasslands with scattered Bombaceae, 2300 to 2900 m shrublands dominated by fern heath and Mimosa thorn scrub, 2900-3000 m woodlands dominated by Weinmannia with Podocarpus and other cloud forest trees.","-67.38333","-16.66666","2900.00000000",NA,NA,NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136","4"
"126","2016-01-06 14:49:00-02","MO","MOBOT","100561542","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Narel Paniagua Zambrana|Rainer W. Bussmann|Carlos Vega Ocaña","Paniagua Zambrana 8619","2012","11","2","South America","Peru","La Libertad",NA,"Dist. Uchumarca. Cloud forest east of Laguna Huayllabamba.","-77.7186111","-6.9916666","3140.00000000",NA,NA,NA,"Carolina Romero (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","1"
"127","2020-08-31 09:18:34-03","INPA","INPA","263358","S","Plantae","Lycopodiopsida","Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á.Löve & D.Löve","Almeida, TE","3743","2014","10","20","Southern America","Brasil","Amazonas","Tapauá","Reserva Biológica do Abufari, Trilha às margens do rio Purus. Floresta Ombrófila Densa Aluvial com dossel emergente e Floresta Ombrófila Aberta aluvial com palmeiras (UPN 5)","-63.007583","-5.412028","43",NA,NA,"INPA0263358","Almeida, TE","43",NA,"2019","04",NA,NA,NA,NA,NA,"-63.007583","-5.412028",NA,NA,NA
"128","2021-03-04 11:06:46-03","UFRB","HURB","25128","PreservedSpecimen","Plantae","Pteridófitas",NA,"Lycopidiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Aona, L.Y.S.; Costa, G.; Souza, E.H.; Vitório, C.D.P & Fonseca, W.O.","5324","2019","01","23",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"PM 13","HURB000025128",NA,NA,"HURB000025128",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"129","2021-03-04 11:06:46-03","UFRB","HURB","25129","PreservedSpecimen","Plantae","Pteridófitas",NA,"Lycopidiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Costa, G.; Aona, L.Y.S.; Souza, E.H.; Vitório, C.D.P & Fonseca, W.O.","3797","2018","12","09",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"PM 34; PM 43; PM 31;","HURB000025129",NA,NA,"HURB000025129",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"130","2015-12-09 08:55:06-02","F","FMNH-PTERIDOPHYTES","C0658761F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.",NA,NA,NA,NA,NA,"South America","Venezuela","Mérida",NA,NA,"-71.1667","8.5",NA,NA,NA,"C0658761F",NA,NA,"C0658761F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"131","2015-12-09 08:55:06-02","F","FMNH-PTERIDOPHYTES","C0658763F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.",NA,NA,NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,"-63.5","6.3333",NA,NA,NA,"C0658763F",NA,NA,"C0658763F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"132","2015-12-09 08:55:07-02","F","FMNH-PTERIDOPHYTES","C0658764F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.",NA,NA,NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,"-63.5","6.3333",NA,NA,NA,"C0658764F",NA,NA,"C0658764F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"133","2015-12-09 08:55:07-02","F","FMNH-PTERIDOPHYTES","C0658765F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.",NA,NA,NA,NA,NA,"South America","Venezuela","Mérida",NA,NA,"-71.1667","8.5",NA,NA,NA,"C0658765F",NA,NA,"C0658765F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"134","2015-12-09 08:55:07-02","F","FMNH-PTERIDOPHYTES","C0658766F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.",NA,NA,NA,NA,NA,"South America","Venezuela","Mérida",NA,NA,"-71.1667","8.5",NA,NA,NA,"C0658766F",NA,NA,"C0658766F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"135","2015-12-09 08:55:08-02","F","FMNH-PTERIDOPHYTES","C0658767F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.",NA,NA,NA,NA,NA,"South America","Venezuela","Aragua",NA,NA,"-67.1667","10",NA,NA,NA,"C0658767F",NA,NA,"C0658767F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"136","2015-12-09 08:55:08-02","F","FMNH-PTERIDOPHYTES","C0658768F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.",NA,NA,NA,NA,NA,"South America","Venezuela","Monagas",NA,NA,"-63","9.3333",NA,NA,NA,"C0658768F",NA,NA,"C0658768F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"137","2015-12-09 08:55:09-02","F","FMNH-PTERIDOPHYTES","C0658771F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.",NA,NA,NA,NA,NA,"South America","Venezuela","Amazonas",NA,NA,"-66","3.5",NA,NA,NA,"C0658771F",NA,NA,"C0658771F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"138","2015-12-09 08:55:09-02","F","FMNH-PTERIDOPHYTES","C0658772F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.",NA,NA,NA,NA,NA,"South America","Venezuela","Amazonas","Rio Negro",NA,NA,NA,NA,NA,NA,"C0658772F",NA,NA,"C0658772F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"139","2015-12-09 08:55:10-02","F","FMNH-PTERIDOPHYTES","C0658773F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.",NA,NA,NA,NA,NA,"South America","Venezuela","Amazonas","Rio Negro",NA,NA,NA,NA,NA,NA,"C0658773F",NA,NA,"C0658773F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"140","2015-12-09 08:55:10-02","F","FMNH-PTERIDOPHYTES","C0658775F","PreservedSpecimen","Plantae","Lycopodiophyta",NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.",NA,NA,NA,NA,NA,"South America","Venezuela","Amazonas",NA,NA,"-66","3.5",NA,NA,NA,"C0658775F",NA,NA,"C0658775F_01",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
