"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","maximumElevationInMeters","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","previousCatalogNumber"
"354","2010-02-11 22:15:00-02","MO","MOBOT","3253006","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"Enrique Forero|Roberto Jaramillo M.|Jeffrey B. McElroy","Forero 1372","1975","4","30","South America","Colombia","Chocó","Rio Serrano ,a fleunte rio Atrato. 4-6 km. Arriba de Guayabal.",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","3253320","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"Richard H. Warner","Warner 80","1973",NA,NA,"South America","Colombia","Chocó","Confluence of Rio Catru and Rio Dubasop; steep sloe of advanced secondary forest .",NA,NA,"50.00000000",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2008-05-27 22:02:00-03","MO","MOBOT","3253508","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"M. Fariñas","Fariñas 398","1969","1",NA,"South America","Venezuela","Amazonas","A lo largo del Orinoco, Territorio Federal Amazonas.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-07-21 14:26:00-03","MO","MOBOT","3253677","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J.J Wurdack","Renate Seidel","Seidel 2631","1989","2","18","South America","Bolivia","La Paz","Nor Yungas, Alto Beni, de San Antonio Subeindo a la concesion de Tropical. Yungas, Monte alto.","-67.3333333","-15.4166667","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"358","2009-10-21 21:00:00-02","MO","MOBOT","3253797","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J.J. Wurdack","Julian A. Steyermark|Ronald L. Liesner","Steyermark 120860","1979","12","1","South America","Venezuela","Sucre","Peninsula de Paria. ; virgin cloud forst, above Las Melenas, North of Rio Grande Arriba, Southeast of Cerro De Humo.","-62.61666","10.7","730.00000000",NA,NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2008-05-27 22:02:00-03","MO","MOBOT","3253960","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. J. Wurdack","Julian A. Steyermark","Steyermark 2795587","1979","11","29","South America","Venezuela","Sucre","Peninsula de Paria; Cloud forest in tributary headwaters of Rio Cumana, Southwest of Cerro de humo, Vicinity of Manacal, Northwest of Irapa,","-62.65138","10.68472","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2010-07-06 15:47:00-03","MO","MOBOT","3254217","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J.J. Wurdack","Francesca T. Grifo|James C. Solomon","Grifo 795","1988","1","24","South America","Bolivia","La Paz","3.2 kilometers fromTipuani.",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"361","2009-07-17 10:54:00-03","MO","MOBOT","3254403","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. Wurdack","Hólguer Lugo S.","Lugo Sánchez 3229","1973",NA,NA,"South America","Ecuador","Napo","Rio Aguarico, ca. 5km southof Lago Agrio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2009-07-17 10:54:00-03","MO","MOBOT","3254518","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"Hólguer Lugo S.","Lugo Sánchez 4565","1974",NA,NA,"South America","Ecuador","Pastaza","Parayacu, ca. 10 km east of Canelos.","-77.6","-1.633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","3254572","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","j.J Wurdack","W. Wayt Thomas","Thomas 5476","1987","7","19","South America","Colombia","Antioquia","Remedios, ca. 10 km SSW of Remedios on rd to Yolombo, ca. 4 km SSW of Otu. Rich forest to 30-35 m tall ons teep sloeps above quebrada.","-75.33333","6.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2009-11-20 12:08:00-02","MO","MOBOT","3254807","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"Julio C. Betancur B.","Betancur B. 1635","2007","1","29","South America","Colombia","Caquetá","Municipio San Vicente del caguan; Sabans del yari, vereda ElRecreo, Hato Varsovia, finca Ucrania, Quebrada, la Sal, bosque selvatico que dirige sus aguas al Rio Losada, bosqu bien conservado y selva que limita con la sabana.","-74.15027","1.00222","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2011-10-27 09:18:00-02","MO","MOBOT","3254895","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. Wurdack","Brian M. Boom|Euler Marín","Boom 10648","1992","3","22","South America","Venezuela","Bolívar","Distrito Cedeno. Along a small tributary of the Rio Erebato. 04'60'N; 66'02'W.",NA,NA,"410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2013-08-23 04:12:00-03","MO","MOBOT","3255189","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"Jaime L. Jaramillo","Jaramillo Asanza 3014","1980","7","10","South America","Ecuador","Napo","Dureno-Poblacion Cofanes, en margen derecha del Rio Aguarico, colecciones al Sur-este de la localidad, en pica de caseria, en bosqu intervenido,primario y chacras, zona tropical humeda no pantanosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2009-10-21 21:09:00-02","MO","MOBOT","3255972","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J.J Wurdack","Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121654","1980","2","23","South America","Venezuela","Sucre","Distrito Arismendi; Peninsula; de Paria; Between tacarigua and headwaters f Rio Tacarigua and headwaters of Rio Tacariagua, east of Cerro Humo, North of Rio Grande Arriba.","-62.61027","10.695","700.00000000",NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2008-05-27 22:02:00-03","MO","MOBOT","3255973","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. Wurdack","L. Garcia","Garcia 20","1985","10","14","South America","Colombia","Chocó","Departamento del Choco; Municipio de Quibdo, corregimiento de Guayabal, rio Hugon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2013-05-20 09:18:00-03","MO","MOBOT","3256038","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","G. Lozano","Jorge H. Torres|Polidoro Pinto","Torres R. 2903","1985","11","19","South America","Colombia",NA,"Departamento. del Cesar; Entre La Paz Y Manaure.",NA,NA,"1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-07-29 08:04:00-03","MO","MOBOT","325612","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. Wurdack (US)","Walter A. Palacios","Palacios Cuenca 7054","1991","4","14","South America","Ecuador","Napo","Estación Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque muy húmedo Tropical. Suelos rojos de colinas.","-77.6","-1.0666667","400.00000000",NA,NA,NA,NA,"Tena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-26","6",NA
"371","2011-06-15 12:42:00-03","MO","MOBOT","3256204","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J.W. Wurdack","Deborah Bell|S. Wiser","Bell 88-68","1988","3","9","South America","Peru",NA,"Plot # 6. Upland forest. Ancient alluvial terraces with very sand, reddish, well drained soils.","-69.28333","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2008-05-27 22:02:00-03","MO","MOBOT","3256287","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J Wurdack","MONTENEGRO","MONTENEGRO 16","1987","3","4","South America","Colombia","Cundinamarca","Municipio de Medina.",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2016-10-13 06:00:00-03","MO","MOBOT","3256474","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. Wurdack","Walter A. Palacios|David A. Neill|Marc A. Baker|Jorge Zaruma","Palacios Cuenca 21","1985","2","20","South America","Ecuador","Pastaza","Hacienda San Antonio de Baron von Humboldt, 2 km al Ne de Mera. Bosque pluvial premontano. Bosque perturbado y margenes.","-78.1","-1.45","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2011-06-22 21:16:00-03","MO","MOBOT","3256848","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"Euler Marín","Marín 64","1988","3",NA,"South America","Venezuela","Bolívar","Municipio Raul Leoni. Frente no. 28.","-62.66666","4.36666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2011-06-08 11:54:00-03","MO","MOBOT","3257493","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","R. Liesner","José Schunke V.","Schunke Vigo 8072","1974","8","5","South America","Peru","San Martín","Fundo Geroglifoco, del Sr. Luis Ludena, Quebarada de Ishichimi. En bosque alto, con mucha sombra.",NA,NA,NA,NA,NA,NA,NA,"Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","3257540","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. Wurdack","Josefina Espina Z.","Espina Z. 1106","1982","10","10","South America","Colombia","Chocó","Municipio de Tado, carretera a Playa de Oro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2011-06-08 11:54:00-03","MO","MOBOT","3257561","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"José Schunke V.","Schunke Vigo 6347","1973","7","22","South America","Peru","San Martín","Tocache Nuevo. Enbosque alto.","-76.5125","-8.18416","350.00000000",NA,NA,NA,NA,"Mariscal Cáceres","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2008-05-27 22:02:00-03","MO","MOBOT","327055","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J.J. Wurdack","Alwyn H. Gentry|Bruce A. Stein","Gentry 46537","1984","4","12","South America","Venezuela","Amazonas","Trail S from Cerro Neblina, Camp # 5, Wet forest dominated by Iriartea and Burseraceae.","-66.16666","0.81666","1200.00000000",NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-70","5",NA
"379","2013-08-27 08:01:00-03","MO","MOBOT","327109","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. J. Wurdack (US)","Walter A. Palacios","Palacios Cuenca 7499","1991","6","26","South America","Ecuador","Napo","Estación Biológica Jatun Sacha. Río Napo, 8 km al este de Misahuallí. Bosque primario. Suelo rojo arcilloso, en colinas.","-77.6","-1.0666667","400.00000000",NA,NA,NA,NA,"Tena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-55","6",NA
"380","2015-08-23 05:45:00-03","MO","MOBOT","327266","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","P.E.Berry (FVG)","Ronald L. Liesner|B.L. Stannard","Liesner 16886","1984","3","21","South America","Venezuela","Amazonas","Río Negro. Cerro de La Neblina Camp V. Valley north base of Pico Cardona. Elev. 1250 m. 0º49'N, 66º0'W.","-66.16666","0.81666","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-61","7",NA
"381","2008-05-27 22:02:00-03","MO","MOBOT","327706","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","P.E.Berry (FVG)","Ronald L. Liesner","Liesner 18196","1985","3","4","South America","Venezuela","Amazonas","Atabapo. Forested slope of Huachamacari. 3º39'N, 65º42'W, elev. 600 m to 750 m.","-65.7","3.65","600.00000000",NA,NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-20","3",NA
"382","2008-05-27 22:02:00-03","MO","MOBOT","327722","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","P.E.Berry (FVG)","Ronald L. Liesner","Liesner 18235","1985","3","5","South America","Venezuela","Amazonas","Atabapo. Base of cliff and forest below it on slope of Huachamacari. 3º39'N, 65º43'W, elev. 1000 m. to 1300 m.","-65.71666","3.65","1000.00000000",NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-21","3",NA
"383","2008-05-27 22:02:00-03","MO","MOBOT","3286776","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","R. Goldenberg","W. Wayt Thomas","Thomas 13425","2003","3","19","South America","Brazil","Bahia","Mun. Ibirapitanga: 22 km N of Itamarati on BR 101, then 6.8 km E on road to Embratel Tower. Reserva Municipal Cachoeira do Pau. Southern Bahian wet forest.","-39.45916","-13.89083","690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2008-05-27 22:02:00-03","MO","MOBOT","3296047","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","R. Goldenberg","Pedro Fiaschi","Fiaschi 1735","2003","10","23","South America","Brazil","Bahia","Uruçuca. Rodovia Ilheus-Itacaré, entrada a esquerda, na rotatoria de acesso a Uruçuca, ca 9.5 km, ramal a esq. Parque Estadual Serra do Conduru.","-39.1","-14.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2008-05-27 22:02:00-03","MO","MOBOT","329661","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J.J. Wurdack (US)","Ronald L. Liesner","Liesner 25453","1988","10","26","South America","Venezuela","Amazonas","ATABAPO In saddle between Duida and Marahuaca near base of Duida. Medium height forest.","-65.53333","3.56666","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-61","5",NA
"386","2014-04-24 11:25:00-03","MO","MOBOT","329733","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J.J. Wurdack (US)","Ronald L. Liesner","Liesner 25660","1988","11","2","South America","Venezuela","Amazonas","Cerro Huachamacarí, E slope.","-65.7","3.8166667","600.00000000",NA,NA,NA,NA,"Atabapo","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-67","5",NA
"387","2014-01-07 13:43:00-02","MO","MOBOT","330340","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. Wurdack, 1990 (US)","Alberto Angel Alvarado","Alvarado 289","1989","5","3","South America","Ecuador","Napo","Cantón Archidona. Faldas al sur del Volcán Sumaco. Carretera Hollín-Loreto, km 50. Comuna Huahua Sumaco. Bosque pluvial Pre Montano. Suelos de origen volcánico.","-77.5666667","-0.7333333","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-6","6",NA
"388","2016-10-13 05:56:00-03","MO","MOBOT","331403","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. Wurdack","Marc A. Baker|David A. Neill|Walter A. Palacios|Jorge Zaruma","Baker 5406","1985","3","3","South America","Ecuador","Pastaza","Hacienda San Antonio del Barón Von Humboldt, 2 km al NE de Mera. Bosque pluvial premontano. Bosque secundario. DIRECCION NACIONAL FORESTAL - MAG Herbarios MO-NY-QAME; apoyo de USAID","-78.1","-1.45","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-2","10",NA
"389","2013-01-15 13:35:00-02","MO","MOBOT","333265","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","F.Almeda & F.Michelangeli (CAS)","Cesár A. Grández","Grández Rios 2100","1990","11","22","South America","Peru","Loreto","Carretera Nauta-Iquitos. Bosque primario suelo arcilloso.","-73.5833333","-4.4833333","150.00000000",NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93","2",NA
"390","2008-05-27 22:02:00-03","MO","MOBOT","334537","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J.J. Wurdack (US)","James L. Zarucchi","Zarucchi 3362","1984","10","2","South America","Colombia","Antioquia","Valley of Río Anorí between Dos Bocas and Anorí, Planta Providencia and vicinity (7º21'N, 75º03'W). Tropical Wet/Very Wet forest; primary forest ca 2 km below Planta Providencia, alt. 500-550 m.","-75.05","7.35","550.00000000",NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-10","8",NA
"391","2011-06-08 12:01:00-03","MO","MOBOT","335210","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J.J. Wurdack (US)","José Schunke V.","Schunke Vigo 10893","1979","3","1","South America","Peru","San Martín","Dtto. Tocache Nuevo; Pal Blanco, cerca al Fundo de Manuel Araujo.","-76.5125","-8.18416","700.00000000",NA,NA,NA,NA,"Mariscal Cáceres","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","5",NA
"392","2013-07-23 14:36:00-03","MO","MOBOT","335410","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J.Wurdack","José Schunke V.","Schunke Vigo 9922","1978","2",NA,"South America","Peru","Huánuco","Dtto. Rupa Rupa; Al Este de Tingo Maria, cerca al Cerro Queniado.","-75.9977777","-9.3055556","672.00000000",NA,NA,NA,NA,"Leoncio Prado","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","8",NA
"393","2014-06-10 11:35:00-03","MO","MOBOT","335687","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J.J. Wurdack (US)","Galo A. Tipaz|Jorge Zuleta|N. Guanga","Tipaz 1264","1992","6","19","South America","Ecuador","Carchi","Parroquia Tobar Donoso. Sector Sabalera. Reserva Indígena Awá. Bosque primario Noreste Casa Comunal.","-78.4","1","650.00000000",NA,NA,NA,NA,"Tulcán","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-19","4",NA
"394","2009-08-26 13:58:00-03","MO","MOBOT","3411855","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"Kevin D. Janni","Janni 424","2004","9","1","South America","Bolivia","La Paz","Carmen Pampa. Primary forest.",NA,NA,"1800.00000000",NA,NA,NA,NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"395","2011-06-08 11:54:00-03","MO","MOBOT","3452496","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J.J. Wurdack","José Schunke V.","Schunke Vigo 12330","1980","10","7","South America","Peru","San Martín","Dtto. Tocache Nuevo. Puerto Pizana, en bosque alto.",NA,NA,"350.00000000",NA,NA,NA,NA,"Mariscal Cáceres","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2014-12-08 05:12:00-02","MO","MOBOT","793938","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. Wurdack (US)","Milton Tirado|E. Albuja|M. Chapiro","Tirado 296","1993","9","20","South America","Ecuador","Esmeraldas","Reserva Ecológica Cotacachi-Cayapas. Charco Vicente. Río San Miguel. Bosque húmedo Tropical. Bosque primario.","-78.88333","0.71666","200.00000000",NA,NA,NA,NA,"Eloy Alfaro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","885892","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"Victor Huashikat","Huashikat 1941","1980","2","4","South America","Peru","Amazonas","Monte virgin, 2 km. atrás de la comunidad de Caterpiza, banda este de la Quebrada Caterpiza, Río Santiago. Aprox. 65 km. al norte de Pinglo.","-77.7","-3.916667","200.00000000",NA,NA,NA,NA,"Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98",NA,NA
"398","2008-05-27 22:02:00-03","MO","MOBOT","908925","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"Ernesto Ancuash Atsut","Ancuash Atsut 167","1973","4","6","South America","Peru","Amazonas","Río Cenepa. Quebrada Kayamas, lugar Cenepa. Monte al lado de Kayamas.",NA,NA,"219.45600000",NA,NA,NA,NA,"Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"399","2013-04-05 14:57:00-03","MO","MOBOT","930926","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","R. Vasquez & R. Rojas (MO)","Vandi Hodges|Jeff Gorham","Hodges 3","1995","1",NA,"South America","Peru","Amazonas","Disitrito Imaza. Rio Cenepa region. Region nor oriental del Marañon. Communidad Yamayakat.","-78.3166667","-4.9166667","300.00000000",NA,NA,NA,NA,"Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6",NA
"400","2008-08-05 15:18:00-03","MO","MOBOT","932692","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"Brent Berlin","Berlin 577","1972","12","16","South America","Peru","Amazonas","Río Cenepa region. Above Quebrada tuhusik, 5 minutes down river from Chavez Valdivia. Primary forest","-78.1563889","-4.4580556","213.36000000",NA,NA,NA,NA,"Condorcanqui","243.84000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","1",NA
"401","2015-10-30 14:56:00-02","MO","MOBOT","943857","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"Brent Berlin","Berlin 1738","1974","7","18","South America","Peru","Amazonas","Rio Cenepa region. Trail north of Cenepa, toward headwaters of Kayamas Creek, between mouth of Huampami.","-78.1666667","-4.4666667","182.88000000",NA,NA,NA,NA,"Condorcanqui","243.84000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","1",NA
"402","2008-08-05 15:39:00-03","MO","MOBOT","944052","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"Brent Berlin","Berlin 1934","1974","8","1","South America","Peru","Amazonas","Río Cenepa region. Trail east of Huampami to Shaim.","-78.1666667","-4.4666667","182.88000000",NA,NA,NA,NA,"Condorcanqui","533.40000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106","1",NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","329867","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"S.S. Renner","Renner 69080","1988","5","13","South America","Ecuador","Napo","Reserva Faunistica Cuyabeno, just north of Laguna Grande. Tropical rain forest on terra firme.","-76.18333","0.01666","205.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","3256411","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. wurdack","Walter A. Palacios","Palacios Cuenca 21","1985","2","20","South America","Ecuador","Pastaza","Hacineda San Antonio de Baron von Humboldt, 2 km al Ne de Mera, Bosque perturbado y margenes.","-78.1","1.45","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
