"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","locality","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"293","2015-08-13 05:50:00-03","MO","MOBOT","2971226","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Howard S. Irwin|R.M. Harley|Gary L. Smith","1971","3","24","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1250.00000000",NA,"Campo. Cerrado on outcrops with adjacent wet campo (brejo), ca. 10km N of Alto do Paráiso.",NA,"Irwin 33101",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2009-07-31 17:15:00-03","MO","MOBOT","2971311","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","1968","1","15","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1150.00000000",NA,"In cerrado. 15 km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Corumbá. Cerrado and low woods on sandstone slopes.",NA,"Irwin 18639",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2014-08-23 05:35:00-03","MO","MOBOT","2971485","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","1969","3","20","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1000.00000000",NA,"Wet campo, ca. 10km south of Alto do Paraíso (formerly Veadeiros).",NA,"Irwin 24723",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2009-07-31 17:15:00-03","MO","MOBOT","2971632","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","1968","1","22","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,"Cerrado. 75km N. of Corumbá de Goiás on road to Niquelâdia, Goiás in valley of Rio Maranhão. Gallery forest and margin with cerrado.",NA,"Irwin 19001",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2011-02-18 17:33:00-02","MO","MOBOT","2971647","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Gerardo Aymard|R. Schargel","1987","5","28","Venezuela","Apure",NA,"-69.55","7.5",NA,NA,NA,NA,"Gerrit Davidse",NA,"150.00000000",NA,"Dtto. Muñoz Fernando Corrales de la UNELLEZ, En sabanas de",NA,"Aymard C. 6200",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2009-10-21 07:13:00-02","MO","MOBOT","2971816","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","1972","2","18","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1225.00000000",NA,"In dense grass at egde of forest. Serra do Cipó, rocky campo and cerrado, sloping down to wet-sand meadow adjacent to galley forest along stream; sandy soil with sandstone outcrops.",NA,"Anderson 36214",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2015-05-20 10:36:43-03","UFERSA","MOSS","11593","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Chacon, R.G.","2008","02","15","Brasil","Distrito Federal","Lago Sul","-47.903333","-15.923889","47W54'12","15S55'26",NA,NA,"Chacon, R.G.","2008","1043","1043","área do Cristo Redentor; Mata do Taquara.","erva perene, cespitosa, com cerca de 1,1 metros de altura; coletada em campo limpo úmido; muito frequente; espigueta vináceo; tricomas claros na base da inflorescencia; ráquis verde; flor vinácea.","331",NA,NA,"América do Sul",NA,"02",NA,NA,NA,"01",NA,NA,NA,NA
"300","2015-05-20 10:36:43-03","UFERSA","MOSS","11592","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Chacon, R.G.","2008","02","13","Brasil","Distrito Federal","Lago Sul","-47.899444","-15.920833","47W53'58","15S55'15",NA,NA,"Chacon, R.G.","2008","1071","1071","área do Cristo Redentor- campo em frente a Mata do Taquara.","erva com cerca de 1 metro de altura; coletada em campo limpo úmido; ráquis vinácea; estigma preto.","318",NA,NA,"América do Sul",NA,"02",NA,NA,NA,"01",NA,NA,NA,NA
"301","2020-08-31 09:21:36-03","INPA","INPA","142663","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Davidse, G","1979","03","07","Venezuela","Apure",NA,"-69.666667","6.8","-69.666667","6.8","INPA0142663","INPA0142663 INPA0142663_e",NA,"2013","90","90","Distrito Rómulo Gallegos, area between the Laguna del Termino and the Río Capanaparo, 24-32 airline Km SW of Elorza. Seasonally marshy grassland.",NA,"16115","Monocotyledon","Poales","Southern America",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-12-13 08:11:48-03","ICAUFMG","MCCA","1998","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","H.I.R., SILVA","2017","11","16","Brasil","Minas Gerais","Bonito de Minas","-44.7543983459473","-15.3233003616333",NA,NA,"MCCA02057","MCCA02057","H.I.R., SILVA","2018",NA,NA,NA,"Vereda Almescla",NA,NA,NA,NA,NA,"03","95199","auto",NA,"26",NA,NA,NA,NA
"303","2017-11-24 14:12:07-02","UFLA","ESAL","1372","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"Regina Célia de Oliveira",NA,NA,NA,NA,"; ; ;","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2017-11-24 14:12:07-02","UFLA","ESAL","1371","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Valls, J",NA,NA,NA,"Brasil","Goiás","Goiás","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,"J. Valls",NA,NA,NA,NA,"; ; ;","6.716",NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA,NA,NA
"305","2018-10-09 16:32:06-03","UFLA","ESAL","14756","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Lourenço, RA",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"Regina Célia de Oliveira",NA,NA,NA,"Parque Ecologico Quedas do Rio Bonito","erva; 0.70; ;; cerrado","332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2018-10-09 16:32:06-03","UFLA","ESAL","437","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Black",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"Regina Célia de Oliveira",NA,NA,NA,NA,"; ; ;","729-B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2017-11-24 14:12:07-02","UFLA","ESAL","1373","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Valls",NA,NA,NA,"Brasil","Goiás","Goiás","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,"Regina Célia de Oliveira",NA,NA,NA,NA,"; ; ;","676",NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA,NA,NA
"308","2020-10-20 15:00:18-03","FUVATES","HVAT","5582","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","M. Caumo","2017","02","11","Brasil","Rio Grande do Sul","Pantano Grande","-52.485833","-30.324722","-52º29'9''W","-30º19'29''S","HVAT00005582",NA,"I. Boldrini; D. Lucas","2017",NA,NA,"Horto Tarumã CMPC - Vila Capivarita.","Herbácea.; APP com vegetação campestre.","134",NA,NA,NA,NA,"07",NA,NA,NA,"20",NA,NA,NA,NA
"309","2020-10-20 15:00:18-03","FUVATES","HVAT","5579","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","M. Caumo","2017","01","26","Brasil","Rio Grande do Sul","Pantano Grande","-52.485833","-30.324722","-52º29'9''W","-30º19'29''S","HVAT00005579",NA,"I. Boldrini; D. Lucas","2017",NA,NA,"Horto Tarumã CMPC - Vila Capivarita.","Herbácea.; APP com vegetação campestre.","130",NA,NA,NA,NA,"08",NA,NA,NA,"20",NA,NA,NA,NA
"310","2019-12-19 11:20:08-03","UFG","UFG","44121","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Resende, I.L.M.","2008","12","15","Brasil","Goiás","Bela Vista de Goiás","-48.801389","-17.024167","-48.801389","-17.024167","UFG0044121","UFG0044121","Resende, I.L.M.","2010",NA,NA,NA,NA,"808",NA,NA,NA,NA,"04",NA,NA,NA,"20",NA,NA,NA,NA
"311","2019-12-19 11:20:08-03","UFG","UFG","44122","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Resende, I.L.M.","2008","12","15","Brasil","Goiás","Bela Vista de Goiás","-48.859886","-16.956731","-48.859886","-16.956731","UFG0044122","UFG0044122","Resende, I.L.M.","2010",NA,NA,NA,NA,"837",NA,NA,NA,NA,"04",NA,NA,NA,"20",NA,NA,NA,NA
"312","2019-12-19 11:20:09-03","UFG","UFG","44133","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Resende, I.L.M.","2008","12","15","Brasil","Goiás","Bela Vista de Goiás","-48.7925","-17.0175","-48.7925","-17.0175","UFG0044133","UFG0044133","Resende, I.L.M.","2010",NA,NA,NA,NA,"901",NA,NA,NA,NA,"04",NA,NA,NA,"20",NA,NA,NA,NA
"313","2019-12-19 11:20:09-03","UFG","UFG","44145","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Resende, I.L.M.","2009","01","13","Brasil","Goiás","Bela Vista de Goiás","-48.7925","-17.0175","-48.7925","-17.0175","UFG0044145","UFG0044145","Resende, I.L.M.","2010",NA,NA,NA,NA,"982",NA,NA,NA,NA,"04",NA,NA,NA,"20",NA,NA,NA,NA
"314","2019-12-19 11:20:09-03","UFG","UFG","44153","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Resende, I.L.M.","2009","01","13","Brasil","Goiás","Bela Vista de Goiás","-48.786944","-17.008056","-48.786944","-17.008056","UFG0044153","UFG0044153","Resende, I.L.M.","2010",NA,NA,NA,NA,"1045",NA,NA,NA,NA,"04",NA,NA,NA,"20",NA,NA,NA,NA
"315","2019-12-19 11:20:09-03","UFG","UFG","44156","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Resende, I.L.M.","2009","01","13","Brasil","Goiás","Bela Vista de Goiás","-48.801389","-17.024167","-48.801389","-17.024167","UFG0044156","UFG0044156","Resende, I.L.M.","2010",NA,NA,NA,NA,"1097",NA,NA,NA,NA,"04",NA,NA,NA,"20",NA,NA,NA,NA
"316","2019-12-19 11:20:09-03","UFG","UFG","44162","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Resende, I.L.M.","2009","02","03","Brasil","Goiás","Bela Vista de Goiás","-48.7925","-17.0175","-48.7925","-17.0175","UFG0044162","UFG0044162","Resende, I.L.M.","2010",NA,NA,NA,NA,"1137",NA,NA,NA,NA,"04",NA,NA,NA,"20",NA,NA,NA,NA
"317","2019-12-19 11:20:09-03","UFG","UFG","44169","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Resende, I.L.M.","2009","02","03","Brasil","Goiás","Bela Vista de Goiás","-48.801389","-17.024167","-48.801389","-17.024167","UFG0044169","UFG0044169","Resende, I.L.M.","2010",NA,NA,NA,NA,"1218",NA,NA,NA,NA,"04",NA,NA,NA,"20",NA,NA,NA,NA
"318","2019-12-19 11:20:09-03","UFG","UFG","44177","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Resende, I.L.M.","2009","03","03","Brasil","Goiás","Bela Vista de Goiás","-48.7925","-17.0175","-48.7925","-17.0175","UFG0044177","UFG0044177","Resende, I.L.M.","2010",NA,NA,NA,NA,"1265",NA,NA,NA,NA,"04",NA,NA,NA,"20",NA,NA,NA,NA
"319","2019-12-19 11:20:09-03","UFG","UFG","44190","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Resende, I.L.M.","2009","03","03","Brasil","Goiás","Bela Vista de Goiás","-48.801389","-17.024167","-48.801389","-17.024167","UFG0044190","UFG0044190","Resende, I.L.M.","2010",NA,NA,NA,NA,"1399",NA,NA,NA,NA,"04",NA,NA,NA,"20",NA,NA,NA,NA
"320","2019-12-19 11:20:08-03","UFG","UFG","25583","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Santos, A.A.","2011","02","07","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"UFG0025583","UFG0025583","Oliveira, R.C.","2001",NA,NA,"Parque Nacional de Brasília, Campo sujo; relevo levemente inclinado; solo argiloso.","Erva ereta; fruto paleáceo.","892",NA,NA,NA,NA,"02","70570","auto",NA,NA,NA,NA,NA,NA
"321","2019-06-10 10:11:27-03","FZB-BH","BHZB","802","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum",NA,"Grandi, T.S.M.","1990","01","24","Brasil","MG","Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,"P.L.Viana","2004",NA,NA,"Serra da Moeda","Coletada na 3ª estação. Com duplicata.",NA,NA,NA,NA,NA,"11","14750","auto",NA,NA,NA,NA,NA,NA
"322","2020-09-12 05:00:02-03","US","US","1910984","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","F. Tamayo","1946","2","21","Venezuela","Bolívar",NA,"-61.05","4.7",NA,NA,NA,NA,NA,NA,NA,NA,"Gran Sabana, Hato Divina Pastora",NA,"2880",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"323","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","P. M. Peterson & D. Gopaul","1989","6","20","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"Judziewicz, E. J.",NA,"350","400","Rupununi District, 2-7 miles south of Sand Creek along road to Dadanawana, east of Rupununi River.",NA,"07552",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"324","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","P. M. Peterson & D. Gopaul","1989","6","20","Guyana","U. Takutu-U. Essequibo",NA,"-59.4667","2.81667",NA,NA,NA,NA,"Judziewicz, E. J.",NA,"115","135","Along road to Dadanawa ±2-7 mi. S of Sand Creek; E of Rupununi River",NA,"7552",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"325","2020-09-12 05:00:02-03","US","US","1913182","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","H. Fraser","1946","4",NA,"Guyana","U. Demerara-Berbice",NA,"-57.78","5.56",NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,"Ebini Experimental Station, Berbice River",NA,"s.n.",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"326","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","P. M. Peterson, D. Gopaul & L. J. Gillespie","1989","6","23","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"350",NA,"Rupununi District, 2-4 miles south of Sand Creek.",NA,"07596",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"327","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","P. M. Peterson, D. Gopaul & L. J. Gillespie","1989","6","23","Guyana","U. Takutu-U. Essequibo",NA,"-59.5167","3",NA,NA,NA,NA,"Judziewicz, E. J.",NA,"120",NA,"2-4 mi. S of Sand Creek",NA,"7596",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"328","2020-09-12 05:00:02-03","US","US","3392827","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","M. J. Jansen-Jacobs, B. Welle, C. G. Gustafsson & V. James","1995","6","6","Guyana","U. Takutu-U. Essequibo",NA,"-59.51","2.81",NA,NA,NA,NA,"Judziewicz, E. J.",NA,"120",NA,"Dadanawa, Rupununi River, Rupununi District",NA,"3941",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"329","2020-09-12 05:00:02-03","US","US","1298458","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","H. Melville",NA,NA,NA,"Guyana","U. Takutu-U. Essequibo",NA,"-59.5","3",NA,NA,NA,NA,"Judziewicz, E. J.",NA,NA,NA,"Rupununi Savanna",NA,"s.n.",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"330","2020-09-12 05:00:02-03","US","US","2855797","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","G. H. von Langsdorff",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US00140516","US00140516_01",NA,NA,NA,NA,NA,NA,"---",NA,"Cyperales","South America - Neotropics",NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,"Type fragment",NA
"331","2020-09-02 16:37:27-03","Cenargen","CEN","41807","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Bruno Machado Teles Walter","2001","12","12","Brasil","BA","COCOS","-44.5344009399414","-14.1838998794556","-45844166.0","-14681944.0","CEN00041807","CEN00041807","G. H. Rua","2005","830","830","Fazendas Trijunção, estrada velha da sede administrativa para a sede do Guará, estrada ladeada por grandes veredas.","Inflorescência esverdeada. Coleção oriunda da faixa campestre (campo limpo). Doação do Herbário do IBGE - Reserva Ecológicado IBGE. Plantas do Brasil - Bahia.","4938",NA,NA,NA,"Exsicatas","09","199742","auto",NA,NA,"1",NA,NA,NA
"332","2020-09-02 16:37:27-03","Cenargen","CEN","47709","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Aécio Amaral-Santos","2002","11","27","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","-4737944.0","-1593389.0","CEN00047709","CEN00047709","R. C. Oliveira","2017",NA,NA,"DF - 100 sentido BsB - Formosa, fazenda Só Frango, ao lado da fazenda Itapeti.","Área de influência da AHE Queimado.","1719",NA,NA,NA,"Exsicatas","03","70570","auto",NA,NA,"5",NA,NA,NA
"333","2020-09-02 16:37:24-03","Cenargen","CEN","102158","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Desirée Marques Ramos","2013","03","28","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00102158","CEN00102158","J. F. M. Valls","2013","1148","1148","Parque Nacional de Brasília. Em frente à Estação Sismológica.",NA,"133",NA,NA,NA,"Exsicatas","03","70570","auto",NA,NA,"3",NA,NA,NA
"334","2020-09-02 16:37:24-03","Cenargen","CEN","26039","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Glocimar Pereira-Silva","1992","03","02","Brasil","DF","BRASILIA","-47.9296989440918","-15.7797002792358","-4818333.0","-1591667.0","CEN00026039","CEN00026039","T. S. Filgueiras","1997","1000","1000","Rodovia BR - 060 - Santo Antônio do Descoberto, km 2.",NA,"941",NA,NA,NA,"Exsicatas",NA,"70570","auto",NA,NA,"3",NA,NA,NA
"335","2020-09-02 16:37:27-03","Cenargen","CEN","69935","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Cássia Beatriz Rodrigues Munhoz","2007","05","01","Brasil","GO","ALTO PARAISO DE GOIAS","-47.5099983215332","-14.1324996948242","-47509444.0","-14069166.0","CEN00069935","CEN00069935","C. U. O. Eugênio","2007","1482","1482","Fazenda Água Fria. 14°04'8,83 e 47°30'33,1","Campo limpo úmido, entre vereda, mata de galeria e cerrado rupestre. Folhas novas e maduras. Doação do IBGE- Goiás.","3235",NA,NA,NA,"Exsicatas","07","44724","auto",NA,NA,"1",NA,NA,NA
"336","2020-09-02 16:37:24-03","Cenargen","CEN","40939","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Glocimar Pereira-Silva","2001","01","24","Brasil","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","-4806333.0","-1357806.0","CEN00040939","CEN00040939","R. C. Oliveira","2001","440","440","Cerca de 4 km na estrada para o rio Macacão na direção da Serra Branca.","Área de influência da futura Hidrelétrica de Cana Brava.","4619",NA,NA,NA,"Exsicatas","02","92497","auto",NA,NA,"4",NA,NA,NA
"337","2020-09-02 16:37:24-03","Cenargen","CEN","40955","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Glocimar Pereira-Silva","2001","01","25","Brasil","GO","CAVALCANTE","-47.4583015441895","-13.7974996566772","-4806222.0","-1352667.0","CEN00040955","CEN00040955","R. C. Oliveira","2001","335","335","Margem esquerda do rio São Félix (fazenda abandonada).","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","4635",NA,NA,NA,"Exsicatas","02","92497","auto",NA,NA,"2",NA,NA,NA
"338","2020-09-02 16:37:24-03","Cenargen","CEN","24770","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Regina Célia Oliveira","1994","06","22","Brasil","GO","COCALZINHO DE GOIAS","-48.7757987976074","-15.7944002151489","-48716666.0","-15083333.0","CEN00024770","CEN00024770","R. C. Oliveira","1994","800","800","Serra dos Pirineus.",NA,"274",NA,NA,NA,"Unicata","06","56114","auto",NA,NA,"1",NA,NA,NA
"339","2020-09-02 16:37:24-03","Cenargen","CEN","29250","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Regina Célia Oliveira","1997","09","12","Brasil","GO","COLINAS DO SUL","-48.0783004760742","-14.1513996124268",NA,NA,"CEN00029250","CEN00029250","R. C. Oliveira",NA,NA,NA,"Ca. de 2,5km de Colinas do Sul-Canteiro da AHE Serra da Mesa.","Única touceira em final de floração. Doação - Sistema herbário HEPH 13226-8.","827",NA,NA,NA,"Exsicatas",NA,"58154","auto",NA,NA,"1",NA,NA,NA
"340","2020-09-02 16:37:27-03","Cenargen","CEN","46658","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Gert Guenther Hatschbach","1992","01","21","Brasil","GO","NIQUELANDIA","-48.4597015380859","-14.4738998413086",NA,NA,"CEN00046658","CEN00046658","G. H. Rua","2007",NA,NA,"GO-327, 19km a leste de Niquelândia.","Encosta de colina. Prefeitura Municipal de Curitiba. Museu Botânico Municipal.","56279",NA,NA,NA,"Exsicatas","04","74171","auto",NA,NA,"1",NA,NA,NA
"341","2020-09-02 16:37:24-03","Cenargen","CEN","2173","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Antônio Costa Allem","1978","03","21","Brasil",NA,NA,NA,NA,NA,NA,"CEN00002173","CEN00002173","J. F. M. Valls","1980",NA,NA,"Rio Grande do Sul; Mun. Livramento; BR-158 Rosário - Livramento.","Estenofila, inflorescência divaricada. Simula P. notatum, porém é espécie distinta.","1973",NA,NA,NA,"Exsicatas","02",NA,NA,NA,NA,"2",NA,NA,NA
"342","2020-09-02 16:37:24-03","Cenargen","CEN","27850","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Bruno Machado Teles Walter","1996","02","09","Brasil","GO","URUACU","-49.1","-14.366666","-49.1","-14.366666","CEN00027850","CEN00027850","R. C. Oliveira","1996","480","480","Norte de cidade de Uruaçu, estrada de terra da BR - 153 para vila Água Branca. Cerca de 8 km da BR.","Sementes castanha. Futuro resrvatório do AHE Serra da Mesa.","3209",NA,NA,NA,"Exsicatas","02",NA,NA,NA,NA,"4",NA,NA,NA
"343","2020-09-02 16:37:27-03","Cenargen","CEN","64279","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Gabriel Hugo Rua","2005","12","08","Brasil","TO","MATEIROS","-46.616388","-10.385","-46.616388","-10.385","CEN00064279","CEN00064279",NA,NA,"479","479","Região do Jalapão, estrada Mumbuca - Boa Esperança, vereda do Velho.",NA,"678",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"3",NA,NA,NA
"344","2020-09-02 16:37:27-03","Cenargen","CEN","99662","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Glocimar Pereira-Silva","2009","04","24","Brasil","TO","GUARAI","-48.424166","-8.7919444","-48.424166","-8.7919444","CEN00099662","CEN00099662","J. F. M. Valls","2018","270","270","Margem esquerda da ferrovia Norte Sul, estrada vicinal Guaraí - Itupiratins, margeando a ferrovia.","Área de influência indireta. Campo úmido sujeito a inundação sazonal.","14232",NA,NA,NA,"Exsicatas","01",NA,NA,NA,NA,"4",NA,NA,NA
"345","2020-09-02 16:37:24-03","Cenargen","CEN","100034","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Glocimar Pereira-Silva","2010","01","20","Brasil","MA","CAROLINA","-47.508055","-7.2577777","-47.508055","-7.2577777","CEN00100034","CEN00100034","G. P. Silva","2010","170","170","Estrada Carolina - Babaçulândia via balsa, km 08. Área úmida às margens da estrada. Kms marcados à partir do bairro Brejinho.","Área de influência indireta.","14969",NA,NA,NA,"Exsicatas","01",NA,NA,NA,NA,"4",NA,NA,NA
"346","2020-09-02 16:37:24-03","Cenargen","CEN","100594","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Terezinha Aparecida Borges Dias","1993","05","24","Brasil","DF","BRASILIA","-47.933333","-15.733333","-47.933333","-15.733333","CEN00100594","CEN00100594","G. Pereira-Silva",NA,NA,NA,"Próximo da sede do Parque Nacional de Brasília.","Material coletado para tese de revegetação - UnB.","575",NA,NA,NA,"Unicata",NA,NA,NA,NA,NA,"1",NA,NA,NA
