"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","individualCount","relatedCatalogItem","sex"
"93","2020-07-23 12:06:15-03","CEPLAC","CEPEC","32045","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"D. S. Carneiro-Torres","R. M. Harley","22868","1980","05","31",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Rio do Ferro Doido. 19.5Km ao SE da cidade, BA-052, estrada p/ Mundo Novo.","-41.033333","-11.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W2'","11S38'",NA,NA,NA,NA,"30/10/1999",NA
"94","2020-07-23 12:06:15-03","CEPLAC","CEPEC","37080","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"D. S. Carneiro-Torres","L. R. Noblick","3531","1983","04","20",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Ao sul leste da cidade.","-41.15","-11.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W9'","11S33'",NA,NA,NA,NA,"30/10/1999",NA
"95","2020-07-23 12:06:15-03","CEPLAC","CEPEC","37123","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"D. S. Carneiro-Torres","R. M. Harley","19202","1977","03","01",NA,"Brasil","Bahia","MORRO DO CHAPÉU","19,5Km ao SE da cidade BA-052, Rod. p/ Mundo Novo. Prox. Ao Rio do Ferro Doido.","-41.033333","-11.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W2'0","11S38'0",NA,NA,NA,NA,"30/10/1999",NA
"96","2020-07-23 12:06:15-03","CEPLAC","CEPEC","47006","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"I. Cordeiro","R. M. Harley","27386","1988","12","24",NA,"Brasil","Bahia","MORRO DO CHAPÉU","19Km ao leste cidade, BA-052.","-41.033333","-11.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W2'","11S39'",NA,NA,NA,NA,"30/12/1989",NA
"97","2020-07-23 12:06:15-03","CEPLAC","CEPEC","71456","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"D. S. Carneiro-Torres","N. Hind","3148","1996","06","28",NA,"Brasil","Bahia","MORRO DO CHAPÉU","12Km na estrada Morro do Chapéu/Ferro Doido.","-41.1","-11.581944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W6'0","11S34'55",NA,NA,NA,NA,"30/10/1999",NA
"98","2020-07-23 12:06:15-03","CEPLAC","CEPEC","71514","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"D. S. Carneiro-Torres","M. L. Guedes","2723","1996","03","31",NA,"Brasil","Bahia","JACOBINA","Sem informação.","-40.809167","-11.154167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W48'33","11S9'15",NA,NA,NA,NA,"30/03/2004",NA
"99","2020-07-23 12:06:15-03","CEPLAC","CEPEC","72296","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"D. S. Carneiro-Torres","A. M. Giulietti","3267","1996","06","29",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Estrada Morro do Chapéu/Jacobina.","-41.084444","-11.482778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W5'4","11S28'58",NA,NA,NA,NA,"30/10/1999",NA
"100","2020-07-23 12:06:15-03","CEPLAC","CEPEC","72515","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"D. S. Carneiro-Torres","H. P. Bautista","3416","1996","07","05",NA,"Brasil","Bahia","JACOBINA","Serra da Jacobina (Toca da Areia).","-40.504444","-11.1525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W30'16","11S9'9",NA,NA,NA,NA,"30/03/2004",NA
"101","2020-07-23 12:06:15-03","CEPLAC","CEPEC","79043","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"D. S. Carneiro-Torres","P. Gasson","5936","1997","01","01",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Sem informação.","-41.207222","-11.590556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W12'26","11S35'26",NA,NA,NA,NA,"30/10/1999",NA
"102","2020-07-23 12:06:15-03","CEPLAC","CEPEC","82445","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"D. Carneiro","F. França","2789","1999","05","01",NA,"Brasil","Bahia","MORRO DO CHAPÉU","22Km a leste da cidade. leito seco do Rio Ferro Doido.","-41.001944","-11.626667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W0'7","11S37'36",NA,NA,NA,NA,"30/05/1999",NA
"103","2020-07-23 12:06:15-03","CEPLAC","CEPEC","91173","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"F. Hurbath","W. W. Thomas","12933","2002","03","11",NA,"Brasil","Bahia","MORRO DO CHAPÉU","12K ao NE de Morro do Chapéu, na Rodovia para Jacobina.","-41.083333","-11.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W5'","11S29'",NA,NA,NA,NA,"30/10/2013",NA
"104","2020-07-23 12:06:15-03","CEPLAC","CEPEC","92106","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"F. Hurbath","W. W. Thomas","12793","2002","03","10",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Cachoeira de Ferro Doido, 29.1Km a E da cidade, na Rodovia para Mundo Novo.","-41","-11.616667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W0'","11S37'",NA,NA,NA,NA,"30/10/2013",NA
"105","2020-07-23 12:06:15-03","CEPLAC","CEPEC","82853","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"D. S. Carneiro-Torres","R. C. Forzza","1289","1999","04","23",NA,"Brasil","Bahia","JACOBINA","Estrada para a torre nova.","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,"30/03/2004",NA
"106","2020-07-23 12:06:15-03","CEPLAC","CEPEC","46569","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"D. S. Carneiro-Torres","A. M. de Carvalho","2848",NA,NA,NA,NA,"Brasil","Bahia","MORRO DO CHAPÉU","ca. 3 a 18Km na estrada para Mundo Novo.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,"30/10/1999",NA
"107","2021-04-08 17:12:39-03","UESB","HUESB","4022","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizz.","D.S.Carneiro-Torres","Lemos, M.J.S.; T.S.Nunes; B.M.Silva.; T.S.Nunes; B.M.Silva.","176","2001","04","12",NA,"Brasil","Bahia","Morro do Chapéu","Descida da Cachoeira do Ferro doido.","-41.019444","-11.627778","968","968",NA,"Erva ca. 0,10m de altura. Flores amarelas.",NA,NA,NA,NA,NA,"-41.019444","-11.627778","2001","05",NA,NA,NA,NA
"108","2021-04-08 17:12:39-03","UESB","HUESB","12450","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizz.","Guedes, M.L.","Guedes, M.L.; Veloso, E.; Casaes, M.; Araujo, F.; Costa; Veloso, E.; Casaes, M.; Araujo, F.; Costa","24492","2016","05","24",NA,"Brasil","Bahia","Morro do Chapéu","Monumento do Ferro Doido","-41.000556","-11.627778",NA,NA,NA,"Herbácea de ca. 20 cm. Látex leitosa. Áfila. Inflorescência em ciátio.; Campo ruopestre","HUESB000012450",NA,NA,NA,NA,"-41.000556","-11.627778","2016","05",NA,NA,NA,NA
"109","2021-04-08 17:12:39-03","UESB","HUESB","12826","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizz.","Hurbath, F.","Hurbath, F.; Silva, O.L.M.; Seixas, F.C.; Silva, O.L.M.; Seixas, F.C.","647","2014","08","23",NA,"Brasil","Bahia","Morro do Chapéu","Rodovia Morro do Chapéu, Jacobina, Vale do Rio Ligeiro (Associação Vale do Rio Ligeiro e Mangabinha).","-41.0775","-11.481667",NA,NA,NA,"Erva, ca 20 cm alt. Áfila, ramos verdes com manchas vináceas. Flor invólucro do ciátio amarelado com glândulas creme. Látex alvo.; Campo rupestre.","HUESB000012826",NA,NA,NA,NA,"-41.0775","-11.481667","2014","08",NA,NA,NA,NA
"110","2021-04-08 17:12:39-03","UESB","HUESB","4314","S","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizz.","D.S.Carneiro-Torres","Oliveira, M.N.","5","2008","07","11",NA,"Brasil","Bahia","Morro do Chapéu","Caminho para cachoeira do ferro doido.","-41.1561012268066","-11.5500001907349",NA,NA,NA,"Planta suculenta.; Erva. Fruto tricocos.",NA,NA,NA,"98143","auto",NA,NA,"2009","11",NA,NA,NA,NA
"111","2019-11-01 14:57:45-03","UnB","UB","150761","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Cordeiro, I","Irwin, HS","32288","1971","02","16","Southern America","Brasil","Bahia","Serra do Tombador","Ca. 7km S. of the toen of Morro do Chapéu.",NA,NA,NA,NA,NA,"Fleshy stemmed subshrub to ca. 15cm tall. Flowers red brown. Locally common on rocks; Summit of Morro do Chapéu. Sandstone with sand-filled depressions and crevices elev. ca. 1150m.",NA,NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA
"112","2019-11-01 14:57:45-03","UnB","UB","174834","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Silva, OLM","Ribeiro, ARO; Munhoz, CBR; Silva, AS; Lima, AS; Amorim, PRF","253","2011","10","29","Southern America","Brasil","Goiás","Cavalcante","RPPN Serra do Tombador.","-47.818333","-13.634444","857","857",NA,"Brácteas alvas.; Erva, brácteas alvas.; Cerrado Rupestre, solo arenito.",NA,NA,NA,NA,NA,"-47.818333","-13.634444","2014","01",NA,NA,NA,NA
"113","2020-08-20 14:57:18-03","UFSC","FLOR","46715","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Carneiro, D.S.","Queiroz, L.P. de; Nascimento, N.S.","4036","1994","06","19",NA,"Brasil","Bahia","Morro do Chapéu","Morrão, em torno da estação retransmissora da Telebahia, ca. 6km W da BA-046 (Morro do Chapéi-Utinga), entrando a ca. 1,5 Km do entroncamento para Morro do Chapéu.","-41.1561012268066","-11.5500001907349",NA,NA,NA,"erva suculenta latescente, látex abundante, branco leitoso, caule ramificado, com artículos sulcados, verdes-claros, ápice dos articulos apicais vináceos, flor ciátio com brácteas creme-amarelados, 0,2m altura","FLOR0046715",NA,NA,"98143","auto",NA,NA,"1997","05",NA,NA,NA,NA
"114","2021-04-05 12:33:04-03","UNIVASF","HVASF","501","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","M.J. Silva","J.A. Siqueira Filho","1878","2007","04","29","América do Sul","Brasil","Bahia","Morro do Chapéu","Fazenda Korea","-41.097944","-11.583222","946","946",NA,"Erva saxícola, latescente, suculenta. Caule segmentado em cladódios, com intersecções avermelhadas. Flores diminutas, alvas.","HVASF000501","HVASF000501_v01",NA,NA,NA,"-41.097944","-11.583222","2007","05","30",NA,NA,"U"
"115","2021-04-05 12:33:04-03","UNIVASF","HVASF","5407","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Marcondes Oliveira","Marcondes Oliveira","4245","2009","05","28","América do Sul","Brasil","Bahia","Morro do Chapéu","Morrão, Piemont da Chapada Diamantina, Campo Rupestre, próximo às torres de telefonia","-41.207416","-11.590722","1278","1278",NA,"Arbusto. Frutos esverdeados. Freqüente.","HVASF005407",NA,NA,NA,NA,"-41.207416","-11.590722","2010","11","23",NA,NA,"U"
"116","2021-04-05 12:33:04-03","UNIVASF","HVASF","22403","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","J.A. Siqueira Filho","J.A. Siqueira Filho","3272","2015","01","27","América do Sul","Brasil","Bahia","Morro do Chapéu","Nos arredores do Monumento Natural Cachoeira do Ferro Doido","-41.000444","-11.627805","901","901",NA,"Erva rara, ca. de 10 cm alt., raiz pivotante, caule suculento, latex branco. Flores diminutas amareladas.","HVASF022403","HVASF022403_01 HVASF022403_v02 HVASF022403_v03",NA,NA,NA,"-41.000444","-11.627805","2015","01","27",NA,NA,"U"
"117","2019-11-21 10:04:11-03","IBt","SP","344025","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini",NA,"Cordeiro, I; et al.","2216","2000","04","09",NA,"Brasil","Bahia","Morro do Chapéu","Morrão (antena de TV), afloramento rochoso.&nf;Solo arenoso entre rochas areníticas.","-41.207222","-11.591111","1275","1275",NA,NA,NA,NA,NA,NA,NA,"-41.207222","-11.591111",NA,NA,NA,NA,NA,NA
"118","2021-01-07 09:34:03-03","IBt","SP","359802","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Carneiro-Torres, DS","Gasson, P; et al.","PCD5936","1997","03","02",NA,"Brasil","Bahia","Morro do Chapéu","Campo rupestre","-41.207222","-11.590556","1151","1151",NA,"Frequente.&nf;Xiloteca.",NA,NA,NA,NA,NA,"-41.207222","-11.590556","1999","03",NA,NA,NA,NA
"119","2021-01-07 09:34:03-03","IBt","SP","360711","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Carneiro-Torres, DS","Giulietti, AM; et al.","PCD3267","1996","06","29",NA,"Brasil","Bahia","Morro do Chapéu","Estrada Morro do Chapéu - Jacobina.&nf;Campo rupestre.","-41.084444","-11.482778","950","950",NA,"Ocasional",NA,NA,NA,NA,NA,"-41.084444","-11.482778","1999","03",NA,NA,NA,NA
"120","2019-11-21 10:04:11-03","IBt","SP","210121","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Cordeiro, I","Wanderley, MGL; et al.","s.n.","1985","09","25",NA,"Brasil","Bahia","Morro do Chapéu","20 Km Morro do Chapéu - Salvador.&nf;Lage de arenito da Cachoeira do Furo Doido.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-01-07 09:34:03-03","IBt","SP","339866","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Carneiro-Torres, DS","Carneiro, DS; et al.","53","1998","11","11",NA,"Brasil","Bahia","Morro do Chapéu","lado esquerdo da torre&nf;Campo rupestre","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,"1999","08",NA,NA,NA,NA
