"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"247","2008-05-27 22:02:00-03","MO","MOBOT","1864920","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","R. Haase","Haase 133","South America","Bolivia","Luisita. Sabana húmeda, al W del río Beni",NA,NA,NA,NA,"(Trin.) Chase","S. Renvoize","1984","6","3","La Paz","Abel Iturralde",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2018-06-14 08:18:00-03","MO","MOBOT","218366","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Ronald L. Liesner","Liesner 24196","South America","Venezuela","San Ignacio de Yuruaní.",NA,NA,NA,NA,"(Trin.) Chase","E.Judziewicz (FVG 2004)","1988","5","4","Bolívar","Gran Sabana","-61.1666667","5","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-31",NA,NA
"249","2008-05-27 22:02:00-03","MO","MOBOT","218697","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Ronald L. Liesner|Franciso Delascio C.","Liesner 22230","South America","Venezuela","RIO NEGRO: Slope of Cerro Aracamuni. Aracamuni. Quebrade camp. In area of rapids flowing over laja (stone).",NA,NA,NA,NA,"(Trin.) Chase","G.Davidse(MO)","1987","10","20","Amazonas",NA,"-65.63333","1.4","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","87-41",NA,NA
"250","2008-05-27 22:02:00-03","MO","MOBOT","232922","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Dearinas","Dearinas 11","South America","Venezuela",NA,NA,NA,NA,NA,"(Trin.) Chase",NA,NA,NA,NA,"Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2008-05-27 22:02:00-03","MO","MOBOT","232995","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Julian A. Steyermark","Steyermark 57859","South America","Venezuela",NA,NA,NA,NA,NA,"(Trin.) Chase",NA,NA,NA,NA,"Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2008-05-27 22:02:00-03","MO","MOBOT","233005","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Francisco Tamayo","Tamayo 2927","South America","Venezuela",NA,NA,NA,NA,NA,"(Trin.) Chase",NA,NA,NA,NA,"Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2013-05-16 13:30:00-03","MO","MOBOT","2992088","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","R.C. Quevedo","Quevedo Sopepí 442","South America","Bolivia","San Ramón, Puqio Sur-Ladera Norte.",NA,NA,NA,NA,"(Trin.) Chase","G. Davidse","1991",NA,NA,"Santa Cruz","Nuflo de Chavez","-62.45","-16.6375","505.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2008-05-27 22:02:00-03","MO","MOBOT","233022","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Julian A. Steyermark","Steyermark 98202","South America","Venezuela","Selva de galeria y sabana a lo largo del Rio Kanarakuni, norte y noroeste de la Mision de Campamento Sanidad del Rio Kanarakuni. Stems 1 m tall.",NA,NA,NA,NA,"(Trin.) Chase","G. Davidse","1967","3","17","Bolívar",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","243514","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Baltasar Trujillo","Trujillo 11645","South America","Venezuela","Carretera crucero El guri-Ciudad Piar. 1 m alto. En macollas.",NA,NA,NA,NA,"(Trin.) Chase","G. Davidse","1972","9","13","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2008-05-27 22:02:00-03","MO","MOBOT","243720","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","H. van der Werff","van der Werff 7773","South America","Venezuela","Distr. Cedeno; km 103 road Caicara-Pto. Ayacucho. Serrania la Cerbatana; in dry forest along stream on laja. Very few epiphytes, almost no terrestrial ferns, herb layer open. Grass. On laja.",NA,NA,NA,NA,"(Trin.) Chase","G. Davidse","1985","11","5","Bolívar",NA,"-66.5","7","100.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2014-09-11 10:59:00-03","MO","MOBOT","248815","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Gerrit Davidse|Otto Huber","Davidse 22746","South America","Venezuela","Guayaraca, between escarpment and Río Guayaraca, southern base of Auyan-tepui.",NA,NA,NA,NA,"(Trin.) Chase","G. Davidse","1982","11","25","Bolívar","Piar","-62.5333333","5.7333333","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","82-8",NA,NA
"258","2014-04-05 06:07:00-03","MO","MOBOT","3500041","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Rodrigo Duno de Stefano|Ricarda Riina|Otto Huber","Duno de Stefano 1265","South America","Venezuela","Camino de San Pedro a Barbacoas. Arbustal y bosque bajo degradado sobre un afloramiento rocoso; estrato herbáceo dominado por Trachypogon sp. y Axonopus sp.; estrato arbóreo dominado por Miconia spp., Rapanea sp. y Byrsonima sp.",NA,NA,NA,NA,"(Trin.) Chase","G. Davidse (MO)","2000","2","20","Lara",NA,NA,NA,"1400.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2013-02-13 05:33:00-02","MO","MOBOT","934317","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho","Killeen 6054","South America","Bolivia","Parque Nacional Noel Kempff Mercado. Flor de Oro; parcela permanente; 2 km hacia el Norte de la casa de Guardabosques. Pampa húmeda con termiteros.",NA,NA,NA,NA,"(Trin.) Chase","Gerrit Davidse (MO)","1993","11","13","Santa Cruz","Velasco","-61.01805","-13.54444","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2008-05-27 22:02:00-03","MO","MOBOT","937111","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Timothy J. Killeen|S.N. Panfil|Luzmila Arroyo P.","Killeen 5408","South America","Bolivia","Parque Nacional Noel Kempff Mercado. serranía de Caparuch, sobre farellon en el norte. Bosque deciduo sobre suelos superficiales y rocas areniscas o quartzitas. Arboles de hasta 20 m de alto. Entre las rocas.",NA,NA,NA,NA,"(Trin.) Chase","Gerrit Davidse (MO)","1993","4","21","Santa Cruz","Velasco","-60.9","-13.65","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2013-01-28 05:13:00-02","MO","MOBOT","937948","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","René Guillén V.|S. Coria","Guillén Villarroel 2072","South America","Bolivia","Campameto EL REFUGIO, a 1900 m al SW de la casa, yendo hacia los Cusis. Pampa con islas de bosques. Suelos arcillosos con presencia de limo.",NA,NA,NA,NA,"(Trin.) Chase",NA,"1994","7","5","Santa Cruz","Velasco","-61.05194","-14.78416","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2008-05-27 22:02:00-03","MO","MOBOT","939086","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Bonifacio Mostacedo C.|R.C. Quevedo|E. Gutiérrez|S. Cabrera|H. Gonzáles","Mostacedo C. 1400","South America","Bolivia","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros, 10 km E y 1 km S. Vegetacion cerrado, presencia de arboles, Curatella americana, Kielmeyera, Salvertia, Byrsonima. En el estrato herbaceo predominancia de gramineas.",NA,NA,NA,NA,"(Trin.) Chase","Gerrit Davidse (MO)","1994","4","30","Santa Cruz","Velasco","-60.85","-14.6","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2008-05-27 22:02:00-03","MO","MOBOT","939208","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Bonifacio Mostacedo C.|R.C. Quevedo|E. Gutiérrez|S. Cabrera|H. Gonzáles","Mostacedo C. 1417","South America","Bolivia","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros, 10 km E y 1 km S. Vegetacion cerrado, presencia de arboles, Curatella americana, Kielmeyera, Salvertia, Byrsonima. En el estrato herbaceo predominancia de gramineas.",NA,NA,NA,NA,"(Trin.) Chase","T. Killeen (MO)","1994","4","30","Santa Cruz","Velasco","-60.85","-14.6","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","939329","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Bonifacio Mostacedo C.|R.C. Quevedo|E. Gutiérrez|S. Cabrera|H. Gonzáles","Mostacedo C. 1441","South America","Bolivia","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros, 10 km E y 1 km S. Vegetacion cerrado, presencia de arboles: Curatella americana, Kielmeyera, Salvertia, Byrsonima. En el estrato herbaceo predominancia de gramineas.",NA,NA,NA,NA,"(Trin.) Chase","Gerrit Davidse (MO)","1994","4","30","Santa Cruz","Velasco","-60.85","-14.6","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2008-05-27 22:02:00-03","MO","MOBOT","941712","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Bonifacio Mostacedo C.|Luzmila Arroyo P.|S. Cabrera|H. Gonzáles|Juan Surubí","Mostacedo C. 1758","South America","Bolivia","Parque Nacional Noel Kempff Mercado. Meseta de Caparuch, 1,5 km S de la pista. Vegetación cerrado alto, ecótono entre bosque alto y sabana arbolada (cerrado abierto). Con Duguetia furfuracea, Aristida riparia, Jacaranda sp. Suelo rojizo arenoso.",NA,NA,NA,NA,"(Trin.) Chase","Gerrit Davidse (MO)","1994","5","12","Santa Cruz","Velasco","-60.81277","-13.89861","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2011-10-13 10:44:00-03","MO","MOBOT","942599","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","E. Gutiérrez|Timothy J. Killeen|R.C. Quevedo","Gutiérrez Crespo 514","South America","Bolivia","Parque Nacional Noel Kempff Mercado. Campamento Flor de Oro. Bosque de ribera y Pampa húmeda. Sobre Río Itenez.",NA,NA,NA,NA,"(Trin.) Chase","T. Killeen (USZ)","1993","11","17","Santa Cruz","Velasco","-61.0186111","-13.5458333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"267","2009-06-24 18:36:00-03","MO","MOBOT","2991866","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa ciliata","Agnes Chase","Chase 10391","South America","Brazil","Diamantina, Serra De San Antonio,",NA,NA,NA,NA,"A.G. Burm.","E. Judziewicz","1929","12","27","Minas Gerais",NA,NA,NA,"1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ciliata",NA
"268","2020-08-31 09:21:43-03","INPA","INPA","120345","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Plowman, T","9131","Southern America","Brasil","16 Km west of Piquizeiro along GO-70. In cerrado savanna.",NA,NA,"INPA0120345","INPA0120345 INPA0120345_e","(Trin.) Chase","Prance, GT","1980","02","25","Goiás","Couto de Magalhães","-49.166667","-8.333333","400","400","-49.166667","-8.333333","2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-08-31 09:21:43-03","INPA","INPA","131925","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Carreira, LMM","576","Southern America","Brasil","Buriti, Buriti.",NA,NA,"INPA0131925","INPA0131925 INPA0131925_e","(Trin.) Chase",NA,"1983","03","20","Mato Grosso","Chapada dos Guimarães","-55.77825","-15.432",NA,NA,"-55.77825","-15.432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-08-31 09:21:43-03","INPA","INPA","136334","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Silva, ASL da","1865","Southern America","Brasil","Serra dos Carajás, Serra dos Carajás N-4, mina piloto para exploração de ferro. Local onde foi realizado inventário em 05/83; na lagoa; campo rupestre, solo de canga.",NA,NA,"INPA0136334","INPA0136334 INPA0136334_e","(Trin.) Chase",NA,"1984","03","17","Pará","Marabá","-50.4","-5.8",NA,NA,"-50.4","-5.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-08-31 09:21:43-03","INPA","INPA","221261","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Viana, PL","2651","Southern America","Brasil","Joana D'Arce, Campina ca. 20 km depois de Joana D'Arce, de estrada de barro. Formação savânica. Mancha de cerrado.",NA,NA,"INPA0221261",NA,"(Trin.) Chase","Prance, GT","2007","04","24","Amazonas","Canutama","-64.360917","-8.657361","95","95","-64.360917","-8.657361","2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-08-31 09:21:43-03","INPA","INPA","221266","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Viana, PL","2656","Southern America","Brasil","Joana D'Arce, Campina ca. 20 km depois de Joana D'Arce, de estrada de barro. Formação savânica. Mancha de cerrado.",NA,NA,"INPA0221266","INPA0221266 INPA0221266_e","(Trin.) Chase","Prance, GT","2007","04","24","Amazonas","Canutama","-64.360917","-8.657361","95","95","-64.360917","-8.657361","2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-08-31 09:21:43-03","INPA","INPA","95350","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Janssen, AS","134","Southern America","Brasil","Humaitá, Campo I, 500 m ao Norte da BR 230, km 2.",NA,NA,"INPA0095350","INPA0095350 INPA0095350_e","(Trin.) Chase",NA,"1980","01","06","Amazonas","Humaitá","-63.166667","-7.516667",NA,NA,"-63.166667","-7.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-08-31 09:21:43-03","INPA","INPA","97570","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Coradin, L","862","Southern America","Venezuela","Santa Elena, Southeastern Venezuela, vicinity of Santa Elena.",NA,NA,"INPA0097570","INPA0097570 INPA0097570_e","(Trin.) Chase",NA,"1977","10","26",NA,NA,"-59.254167","0.737222","870","870","-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-08-31 09:21:43-03","INPA","INPA","97587","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Coradin, L","905","Southern America","Brasil","BR174, Km 194, Along Boa Vista - BV 8 road (BR 174) Km 194.",NA,NA,"INPA0097587","INPA0097587 INPA0097587_e","(Trin.) Chase",NA,"1977","10","26","Roraima","Boa Vista","-61.166667","4.666667","520","520","-61.166667","4.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-08-31 09:21:43-03","INPA","INPA","119988","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Plowman, T","8517","Southern America","Brasil","Range of low hills ca. 20 Km west of redenção, near Côrrego São João and Troncamento Santa Teresa; on rocky outcrop on steep hillside.",NA,NA,"INPA0119988","INPA0119988 INPA0119988_e","(Trin.) Chase",NA,"1980","02","08","Pará","Conceição do Araguaia","-50.166667","-8.05","350","620","-50.166667","-8.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-08-31 09:21:43-03","INPA","INPA","120215","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Plowman, T","8961","Southern America","Brasil","Redenção; área of cerrado vegetation about 4 Km west of town center along highway &nf;PA-150.",NA,NA,"INPA0120215","INPA0120215 INPA0120215_e","(Trin.) Chase",NA,"1980","02","20","Pará","Conceição do Araguaia","-50.066667","-8.033333","200","200","-50.066667","-8.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-08-31 09:21:43-03","INPA","INPA","174554","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Sanaiotti, TM","230","Southern America","Brasil","BR174, Km 11, BR 174, 11 Km sul do Rio Surumu.",NA,NA,"INPA0174554","INPA0174554 INPA0174554_e","(Trin.) Chase","Prance, GT","1993","09","07","Roraima","Boa Vista","-61","4.166667",NA,NA,"-61","4.166667","2014","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-06-25 16:06:25-03","FUVATES","HVAT","5216","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","H. Longhi-Wagner","3910",NA,"Brasil","Entrada para a barragem.",NA,"Erva.; Beira de estrada","HVAT00005216",NA,"(Trin.) Chase","H. Longhi-Wagner","1997","02","23","Goiás","Cristalina","-48.026667","-17.290556",NA,NA,"-48º1'36''W","-17º17'26''S","1997","02",NA,NA,NA,NA,"23",NA,NA,NA,NA
"280","2019-12-19 11:20:07-03","UFG","UFG","61805","S","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Graciano Ribeiro, D.","26",NA,"Brasil","Parque Nacional das Emas",NA,"Erva 1,20 metros de altura. Inflorescência arroxeada. Ocacional.","UFG0061805","UFG0061805","S. Denham","Filgueiras, T.S.","2005","03","15","Goiás","Mineiros","-52.9375","-17.996111","868","868","-52.9375","-17.996111","2005","03",NA,NA,NA,NA,"30",NA,NA,NA,NA
"281","2021-01-13 11:21:12-03","UFG","UFG","8918","S","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Rizzo, J.A.","8859",NA,"Brasil","A 20km do ribeirão Ariranha, campo-serrinha; estrada de Jataí para Serranópolis.",NA,NA,"UFG0008918",NA,"(Trin.) Chase","Filgueiras, T.S.","1973","02","20","Goiás","Jataí","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"1979","05","75073","auto",NA,NA,"30",NA,NA,NA,NA
"282","2019-12-19 11:20:09-03","UFG","UFG","6735","S","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Rizzo, J.A.","6735",NA,"Brasil","A 9km de Goiânia, a esquerda da estrada GOM-1 para Leopoldo de Bulhões.",NA,"Inflorescência branca.","UFG006735",NA,"(Trin.) Chase","Filgueiras, T.S.","1970","04","02","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"1995",NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA
"283","2021-01-13 11:21:12-03","UFG","UFG","12100","S","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Heringer, E.P.; Filgueiras, T.S.; Mendonça, R.C.; et al.","3516",NA,"Brasil","Campo rupestre.",NA,"Capim alto; raquis verde formando toucerias vigorosas; raquis muito atacado por insetos.","UFG0012100",NA,"(Trin.) Chase","Filgueiras, T.S.","1980","02","26","Goiás","Santo Antônio do Descoberto","-48.2550010681152","-15.9397001266479",NA,NA,NA,NA,"1985","04","42587","auto",NA,NA,NA,NA,NA,NA,NA
"284","2019-12-19 11:20:09-03","UFG","UFG","8056","S","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Rizzo, J.A.","8019",NA,"Brasil","Serra Grande, Formoso para Campinaçú, no alto da serra, ocorre um córrego, cerrado.",NA,"1,20m.","UFG008056",NA,"(Trin.) Chase","Filgueiras, T.S.","1972","04","13","Goiás","Formoso","-48.8819007873535","-13.6535997390747",NA,NA,NA,NA,"1995",NA,"32129","auto",NA,NA,NA,NA,NA,NA,NA
"285","2021-01-13 11:21:12-03","UFG","UFG","25834","S","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Silva, R.R.","54",NA,"Brasil","ARIE Sant. da Vida Sil. do Riacho Fundo, Centro Oeste, brejo, rara no local, campo cerrado.",NA,"Erva; planta perene; cespitosa; estigmas plumosos marrons.","UFG0025834",NA,"(Trin.) Chase","Silva, R.R.","1998","03","25","Distrito Federal","Brasiília","-47.947222","-15.847222","1000","1000","-47.947222","-15.847222","2000","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-01-26 13:57:36-03","IMA","MAC","6086","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","E.P.Heringer; et al.","3582",NA,"Brasil","bacia do Rio São Bartolomeu. margem de mata",NA,"Capim alto, ráquis longo, verde, frequente.","MAC0006086",NA,"(Trin.) Chase","T.S.Filgueiros","1980","02","29","Distrito","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1985","01","70570","auto",NA,NA,NA,NA,NA,NA,NA
"287","2021-01-26 13:57:36-03","IMA","MAC","6085","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","E.P.Heringer; et al.","3582",NA,"Brasil","bacia do Rio São Bartolomeu. margem de mata",NA,"Capim alto, ráquis longo, verde, frequente.","MAC0006085",NA,"(Trin.) Chase","T.S.Filgueiros","1980","02","29","Distrito","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1989","09","70570","auto",NA,NA,"20",NA,NA,NA,NA
"288","2020-09-12 05:00:02-03","US","US","1539475","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","J. Myers","2995","South America - Neotropics","Guyana","Pakaraima Mts., Upper Ireng River",NA,NA,NA,NA,"(Trin.) Chase","Thompson, R.","1932",NA,NA,"Cuyuni-Mazaruni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"289","2020-09-12 05:00:02-03","US","US","1913170","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","H. Fraser","s.n.","South America - Neotropics","Guyana","Upper Mazaruni River, Waramadang",NA,NA,NA,NA,"(Trin.) Chase","Thompson, R.","1945","10",NA,"Cuyuni-Mazaruni",NA,"-60.75","5.81",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"290","2020-09-12 05:00:02-03","US","US","3039684","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","G. Davidse","2742","South America - Neotropics","Venezuela","Puerto Ayacucho, 8 km S of and just S of the Río Carinagua, between the Río Orinoco and the road",NA,NA,NA,NA,"(Trin.) Chase","Davidse, G.","1971","10","31","Amazonas",NA,"-67.6","5.59","90",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"291","2020-09-12 05:00:02-03","US","US","1869586","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","J. A. Steyermark","59058","South America - Neotropics","Venezuela","Gran Sabana, between Kun and Uaduara-parú, Río Kukenán Valley, S of Mt. Roraima",NA,NA,NA,NA,"(Trin.) Chase","Thompson, R.","1944","10","1","Bolívar",NA,"-60.75","5.1","1065","1220",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"292","2020-09-12 05:00:02-03","US","US","3378544","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","T. Henkel & M. Chin","5845","South America - Neotropics","Guyana","Pakaraima Mtns; Upper Ireng River, Orinduik Falls",NA,NA,NA,NA,"(Trin.) Chase","Judziewicz, E. J.","1994","7","28","Potaro-Siparuni",NA,"-60.0222","4.71667","700",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"293","2020-09-12 05:00:02-03","US","US","1911005","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","F. Tamayo","2927","South America - Neotropics","Venezuela","Gran Sabana, Hato Divina Pastora, Cerro Ceitá",NA,NA,NA,NA,"(Trin.) Chase","Burman, A. G.","1946","2","23","Bolívar",NA,"-61.05","4.7",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"294","2020-09-12 05:00:02-03","US","US","2151193","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","A. Semple","368","South America - Neotropics","Suriname","Poika Savanna",NA,NA,NA,NA,"(Trin.) Chase","Thompson, R.","1951","7","4",NA,NA,"-55.36","5.7",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"295","2020-09-12 05:00:02-03","US","US","2927260","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","L. Coradin & M. Cordeiro","862","South America - Neotropics","Venezuela","Santa Elena, vic., SE Venezuela",NA,NA,NA,NA,"(Trin.) Chase","Thompson, R.","1977","10","26","Bolívar",NA,"-61.13","4.78","870",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
"296","2020-09-12 05:00:02-03","US","US","2182185","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Thrasya","petrosa","Thrasya petrosa","B. Maguire & C. K. Maguire","40250","South America - Neotropics","Brazil","Fazenda Natal, 10-12 km NE of Fazenda Vista Geral, Río Cotinga; frontier between territorío Río Branco, Brazil and estado Bolívar, Venezuela",NA,NA,NA,NA,"(Trin.) Chase","Coradin, L.","1954","12","13",NA,NA,NA,NA,"720","750",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA,NA
