"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","county","imagecode","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"90","2021-03-16 17:56:20-03","UCS","HUCS","48037","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Gonzatti, F.","2973","2016","11","15",NA,"Brasil","Paraná","Pico Paraná, Trilha de acesso ao pico","-48.847722","-25.230083","1350",NA,"Erva rizomatosa em tronco de árvore, interior de mata nebular, Trilha do Pico Paraná","HUCS005296","Gonzatti, F.","Campina Grande do Sul","HUCS005296","1350",NA,NA,"2018","06",NA,NA,NA,NA,"-48.847722","-25.230083",NA,NA,NA,NA
"91","2021-03-16 17:56:20-03","UCS","HUCS","49227","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Gonzatti, F.","4343","2018","04","29",NA,"Brasil","São Paulo","Serra de Bocaina, Parque Nacional","-44.616639","-22.733889","1513",NA,"Erva rastejante no solo e em base de Cyathea, em barranco de arroio, solo arenoso, à sombra","HUCS005309","Gonzatti, F.","São José do Barreiro","HUCS005309","1513",NA,NA,"2019","02",NA,NA,NA,NA,"-44.616639","-22.733889",NA,NA,NA,NA
"92","2021-03-16 17:56:20-03","UCS","HUCS","49228","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Gonzatti, F.","4374","2018","04","30",NA,"Brasil","São Paulo","Serra de Bocaina, Parque Nacional","-44.616639","-22.733889","1513",NA,"Erva epífito e terrestre em solo humoso e úmido, pendente, em mata ciliar de arroio ambiente úmido","HUCS005322","Gonzatti, F.","São José do Barreiro","HUCS005322","1513",NA,NA,"2019","02",NA,NA,NA,NA,"-44.616639","-22.733889",NA,NA,NA,NA
"93","2021-03-16 17:56:20-03","UCS","HUCS","49267","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Gonzatti, F.","4698","2018","12","09",NA,"Brasil","Bahia","Parque Nacional da Serra do Lontra, Serra do Peito de Moça","-39.346389","-15.180556","760",NA,"Erva rizomatosa, epífito em base de troncos humosos na mata nebular, abundante","HUCS005335","Gonzatti, F.","Arataca","HUCS005335","760",NA,NA,"2019","02",NA,NA,NA,NA,"-39.346389","-15.180556",NA,NA,NA,NA
"94","2021-03-16 17:56:20-03","UCS","HUCS","50981","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Gonzatti, F.","5411","2019","12","12",NA,"Brasil","Minas Gerais","Serra do Funil, Complexo Cachoeira Água Vermelha e Cachoeira Ninho da Égua.","-43.886667","-21.990278","1000",NA,"Rupestre em face rochosa úmida. Junto à cachoeira Água Vermelha.","HUCS005098","Gonzatti, F.","Rio Preto","HUCS005098","1000",NA,NA,"2019","12",NA,NA,NA,NA,"-43.886667","-21.990278",NA,NA,NA,NA
"95","2019-08-16 08:39:36-03","UTFPR","HCF","20772","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","A. Korte","310","2009","09","24",NA,"Brasil","SC","Cinema","-49.23","-27.27","526",NA,"erva terrícola. Floresta Ombrófila Densa, estágio avançado de sucessão.",NA,"A.L. de Gasper","Botuverá",NA,"526",NA,NA,"2009","10",NA,NA,"10",NA,"49°13'48 W","27°16'12 S",NA,NA,NA,NA
"96","2019-08-16 08:39:36-03","UTFPR","HCF","12195","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","C. Michelon","1341","2012","03","26",NA,"Brasil","PR",NA,"-50.6156005859375","-24.3239002227783",NA,NA,"rupícola, interior de floresta, beira de rio (Resgate de Flora da UHE Mauá).",NA,"C. Michelon","Telêmaco Borba",NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-08-16 08:39:36-03","UTFPR","HCF","27185","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","J. Cordeiro","2201","2002","03","15",NA,"Brasil","PR","São João do Piraí","-49.1988983154297","-25.9281005859375",NA,NA,"rupícola. Beira de cascata.",NA,"F. Gonzatti","Tijucas do Sul",NA,NA,NA,NA,"2017",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:29:30-03","MBM","MBM","168566","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Silva, J.M.; Barboza, E.; Barboza, E.","1355","1994","03","15","Southern America","Brazil","Pará","Rio das Orquídeas",NA,NA,NA,NA,NA,"MBM168566","Smith, A.R.","Garuva","MBM168566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:29:30-03","MBM","MBM","253682","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Mickel, I.T.; et al.; et al.","4892","1970","09","22","Northern America","Mexico",NA,NA,NA,NA,NA,NA,NA,"MBM253682",NA,NA,"MBM253682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:29:30-03","MBM","MBM","35040","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Brade, A.C.","6618","1913","08",NA,"Southern America","Brazil","São Paulo","Rio Grande para São Paulo",NA,NA,NA,NA,NA,"MBM035040","Brade, A.C.",NA,"MBM035040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:29:30-03","MBM","MBM","393019","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Labiak, P.H.; Goldenberg, R.; Barboza, E.; Camargo, E.; Goldenberg, R.; Barboza, E.; Camargo, E.","3891","2007","04","21","Southern America","Brazil","Paraná","estrada de Tunas do Paraná para a Fazenda Berneck","-48.788333","-24.895278","990",NA,"Terrestre.; , no interior da mata.","MBM393019","Matos, F.B.; Labiak, P.H.","Tunas do Paraná","MBM393019","990",NA,NA,"2007","05",NA,NA,NA,NA,"-48.788333","-24.895278",NA,NA,NA,NA
"102","2020-12-21 16:29:30-03","MBM","MBM","429667","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Canestraro, B.K.; Lozano, E.D.; Lozano, E.D.","1215","2018","06","01","Southern America","Brazil","São Paulo","Reserva Biológica Alto da Serra de Paranapiacaba, trilha 9","-46.312972","-23.775639","780",NA,"Epífita em Cyathea, interior de floresta, beira da trilha, ciófita.; Floresta Ombrófila Densa.","MBM429667","Canestraro, B.K.","Santo André",NA,"780",NA,NA,"2018",NA,NA,NA,NA,NA,"-46.312972","-23.775639",NA,NA,NA,NA
"103","2020-12-21 16:29:30-03","MBM","MBM","18575","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Hatschbach, G.","11725","1964","10","17","Southern America","Brazil","Paraná","Pedra Brancas de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM018575","Sehnem, A.","Guaratuba","MBM018575",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:29:30-03","MBM","MBM","18574","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Hatschbach, G.","2293","1951","06","17","Southern America","Brazil","Paraná","Serrinha","-49.7158012390137","-25.7696990966797",NA,NA,NA,"MBM018574","Brade, A.C.","Lapa","MBM018574",NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:29:30-03","MBM","MBM","167730","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Clark, L.; Cordeiro, J.; Deodato, F.; Cordeiro, J.; Deodato, F.","1208","1994","03","09","Southern America","Brazil","Paraná","Estrada da Graciosa, caminho dos Jesuítas","-49.0769004821777","-25.3656005859375",NA,NA,NA,"MBM167730","Dittrich, VA de O","Quatro Barras","MBM167730",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:29:30-03","MBM","MBM","35039","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Brade, A.C.","8357","1925","10",NA,"Southern America","Brazil","São Paulo","Serra de Paranapiacaba, Rio Travessão","-47.5499992370605","-24.7000007629395",NA,NA,NA,"MBM035039","Rosenstock","Iguape","MBM035039",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:29:30-03","MBM","MBM","351317","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Viana, P.L.; et al.; et al.","2012","2006","01","01","Southern America","Brazil","Minas Gerais","Serra Negra, Ninho da Égua","-43.8278007507324","-22.0891990661621",NA,NA,"Planta rupícola em beira de riacho","MBM351317","Souza, F.S.","Rio Preto","MBM351317",NA,NA,NA,"2006","08","20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:29:30-03","MBM","MBM","255967","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Dittrich, VA de O; et al.; et al.","664","2000","01","09","Southern America","Brazil","Paraná","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,"MBM255967","Dittrich, VA de O","Adrianópolis","MBM255967 MBM255967_2",NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:29:30-03","MBM","MBM","204769","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Barboza, E.; Silva, J.M.; Silva, J.M.","55","1997","01","14","Southern America","Brazil","Santa Catarina","Fazenda do Rio do Meio","-48.8549995422363","-26.0266990661621",NA,NA,NA,"MBM204769","Smith, A.R.","Garuva","MBM204769",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:29:30-03","MBM","MBM","320185","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","5021","2006","10","05","Southern America","Brazil","Paraná","Usina Hidrelétrica Parigot de Souza, Cota 800","-48.7118988037109","-25.4286003112793",NA,NA,"Na base de paredões sombrios.","MBM320185","Gonzatti, F.","Antonina","MBM320185",NA,NA,NA,"2017",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:29:30-03","MBM","MBM","6651","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Hatschbach, G.","19245","1968","05","28","Southern America","Brazil","Paraná","Rio Cambará","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM006651","Sehnem, A.","Paranaguá","MBM006651",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:29:30-03","MBM","MBM","386046","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spr.","Michelon, C.; et al.; et al.","901","2010","07","14","Southern America","Brazil","Paraná","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","840",NA,"Rupícola.; Beira de riacho. Interior de Floresta de Galeria.","MBM386046","Michelon, C.","Tibagi","MBM386046","840",NA,NA,"2010","07","56988","auto","26",NA,NA,NA,NA,NA,NA,NA
"113","2015-09-21 09:38:39-03","MNHN","RECOLNAT_MNHN_P","P00622068","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Sellow",NA,NA,NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622068' target='other'> <mi>dwc_moreinfo</mi></a>","P00622068","Cremers",NA,"P00622068_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2016-12-21 14:19:35-02","MNHN","RECOLNAT_MNHN_P","P01324330","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Sellow, F.",NA,NA,NA,NA,NA,"Brasilia",NA,"s.l.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324330' target='other'> <mi>dwc_moreinfo</mi></a>","P01324330",NA,NA,"P01324330_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2016-11-29 10:38:13-02","MNHN","RECOLNAT_MNHN_P","P01324331","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Wettstein, R. v.|Schiffner, V.",NA,"1901","7",NA,NA,"Brasilia",NA,"Prov. Sao Paulo. Prope Rio grande ad Sao Paulo railway",NA,NA,"800","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324331' target='other'> <mi>dwc_moreinfo</mi></a>","P01324331",NA,NA,"P01324331_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2016-11-29 10:38:14-02","MNHN","RECOLNAT_MNHN_P","P01324332","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Dusén, P.",NA,"1904","2","1",NA,"Brésil",NA,"Paraná, Serra do Mar, Ypiranga, in rupibus muscosis",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324332' target='other'> <mi>dwc_moreinfo</mi></a>","P01324332",NA,NA,"P01324332_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3362",NA,NA
"117","2016-11-29 10:38:16-02","MNHN","RECOLNAT_MNHN_P","P01324334","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Schenck, H.",NA,"1887","4","11",NA,"Brasil",NA,"An feuchten felsen. Ouro Preto, Prov. Minas",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324334' target='other'> <mi>dwc_moreinfo</mi></a>","P01324334",NA,NA,"P01324334_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3612",NA,NA
"118","2016-11-29 10:38:20-02","MNHN","RECOLNAT_MNHN_P","P01324336","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Spannagel, L.C.",NA,"1912","1",NA,NA,"Brésil",NA,"Est. Sta Catharina, Lages",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324336' target='other'> <mi>dwc_moreinfo</mi></a>","P01324336",NA,NA,"P01324336_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2016-11-29 10:38:14-02","MNHN","RECOLNAT_MNHN_P","P01324337","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Spannagel, L.C.",NA,"1912","1",NA,NA,"Brésil",NA,"Est. Sta Catharina, Lages",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324337' target='other'> <mi>dwc_moreinfo</mi></a>","P01324337",NA,NA,"P01324337_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2016-11-29 10:38:23-02","MNHN","RECOLNAT_MNHN_P","P01324338","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Damazio, L.",NA,"1907","5",NA,NA,"Brésil",NA,"Serra do Frasao",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324338' target='other'> <mi>dwc_moreinfo</mi></a>","P01324338",NA,NA,"P01324338_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1862",NA,NA
"121","2016-11-29 10:38:18-02","MNHN","RECOLNAT_MNHN_P","P01324339","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Ule, E.",NA,"1884","8",NA,NA,"Brasilien",NA,"Prov. St. Catharina: feuchte Felsenhänge des Pao d'Assucar überzichend, an noch feuchteren Stellen wie das gesellige Hymenophyllum n°79",NA,NA,NA,"hb","1ere feuille <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324339' target='other'> <mi>dwc_moreinfo</mi></a>","P01324339",NA,NA,"P01324339_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80",NA,NA
"122","2016-11-29 10:38:17-02","MNHN","RECOLNAT_MNHN_P","P01324340","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Sellow, F.",NA,NA,NA,NA,NA,"Brasilia",NA,"s.l.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324340' target='other'> <mi>dwc_moreinfo</mi></a>","P01324340",NA,NA,"P01324340_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2016-11-29 10:38:19-02","MNHN","RECOLNAT_MNHN_P","P01324341","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Ule, E.",NA,"1884","8",NA,NA,"Brasilien",NA,"Prov. St. Catharina: feuchte Felsenhänge des Pao d'Assucar überzichend, an noch feuchteren Stellen wie das gesellige Hymenophyllum n°79",NA,NA,NA,"hb","2eme feuille <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324341' target='other'> <mi>dwc_moreinfo</mi></a>","P01324341",NA,NA,"P01324341_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80",NA,NA
"124","2016-11-29 10:38:21-02","MNHN","RECOLNAT_MNHN_P","P01324358","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Beyrich, H.K.",NA,"1823","2",NA,NA,"Brasilia",NA,"in truncis arborum pr. Corvopico, Serra d'Estrella",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324358' target='other'> <mi>dwc_moreinfo</mi></a>","P01324358","Rosenstock",NA,"P01324358_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2016-11-29 10:38:27-02","MNHN","RECOLNAT_MNHN_P","P01324360","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Glaziou, A.",NA,"1872","10",NA,NA,"Brésil",NA,"Rio Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324360' target='other'> <mi>dwc_moreinfo</mi></a>","P01324360",NA,NA,"P01324360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4451",NA,NA
"126","2016-11-29 10:38:23-02","MNHN","RECOLNAT_MNHN_P","P01324364","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","s.c.",NA,NA,NA,NA,NA,"Brésil",NA,"s.l.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324364' target='other'> <mi>dwc_moreinfo</mi></a>","P01324364",NA,NA,"P01324364_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2016-11-29 10:38:15-02","MNHN","RECOLNAT_MNHN_P","P01324366","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Damazio, L.B.",NA,NA,NA,NA,NA,"Brésil",NA,"Vellozo - Ouro Preto",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324366' target='other'> <mi>dwc_moreinfo</mi></a>","P01324366",NA,NA,"P01324366_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"749",NA,NA
"128","2016-11-29 10:38:22-02","MNHN","RECOLNAT_MNHN_P","P01324367","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Damazio, L.",NA,"1907","5",NA,NA,"Brésil",NA,"Serra do Frasao",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324367' target='other'> <mi>dwc_moreinfo</mi></a>","P01324367",NA,NA,"P01324367_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1862",NA,NA
"129","2016-11-29 10:38:24-02","MNHN","RECOLNAT_MNHN_P","P01324368","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Mexia, Y.",NA,"1930","2","1",NA,"Brésil",NA,"State of Minas Geraes. Districto Carangola, Northeast slope of Serra da Grama",NA,NA,"1200","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324368' target='other'> <mi>dwc_moreinfo</mi></a>","P01324368","Copeland",NA,"P01324368_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4299",NA,NA
"130","2016-11-29 10:38:26-02","MNHN","RECOLNAT_MNHN_P","P01324370","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil",NA,"In rupibus ad ripas fluvii Taceré in campis altis provinciae S. Pauli dictis Campos Geraes",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324370' target='other'> <mi>dwc_moreinfo</mi></a>","P01324370",NA,NA,"P01324370_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Voyage d'Auguste de Saint-Hilaire de 1816 à 1821/C2 1403",NA,NA
"131","2016-12-16 14:24:17-02","MNHN","RECOLNAT_MNHN_P","P01324374","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Glaziou, A.",NA,"1870","4","4",NA,"Brésil",NA,"Haut des Orgues. Rio Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324374' target='other'> <mi>dwc_moreinfo</mi></a>","P01324374",NA,NA,"P01324374_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4451",NA,NA
"132","2016-11-29 10:38:25-02","MNHN","RECOLNAT_MNHN_P","P01324375","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,"s.l.",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324375' target='other'> <mi>dwc_moreinfo</mi></a>","P01324375",NA,NA,"P01324375_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2016-11-29 10:38:12-02","MNHN","RECOLNAT_MNHN_P","P01324376","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Glaziou, A.",NA,"1872","10",NA,NA,"Brésil",NA,"Rio Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324376' target='other'> <mi>dwc_moreinfo</mi></a>","P01324376",NA,NA,"P01324376_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4451",NA,NA
"134","2015-09-21 09:38:58-03","MNHN","RECOLNAT_MNHN_P","P00622067","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans amplum","C.V.Morton","Steyermark, J.A.",NA,"1944","4","26",NA,"Venezuela",NA,"State of Mérida : between Hacienda Agua Blanca above La Azulita and Rio Capaz",NA,NA,"975","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622067' target='other'> <mi>dwc_moreinfo</mi></a>","P00622067",NA,NA,"P00622067_01",NA,"amplum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56146",NA,NA
"135","2016-11-29 10:38:21-02","MNHN","RECOLNAT_MNHN_P","P01324359","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","elegans","Hymenophyllum elegans stierii","Rosenst.","Stier",NA,"1904",NA,NA,NA,"[Brésil]",NA,"Sta. Cruz, Rio Grande do Sul",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01324359' target='other'> <mi>dwc_moreinfo</mi></a>","P01324359",NA,NA,"P01324359_01",NA,"stierii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2015-09-21 14:53:01-03","MNHN","RECOLNAT_MNHN_P","P00622180","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","silveirae","Hymenophyllum silveirae","Christ","Silveira",NA,"1897",NA,NA,NA,"Brésil",NA,"Minas : Serra do Campestre",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622180' target='other'> <mi>dwc_moreinfo</mi></a>","P00622180","Cremers & al",NA,"P00622180_01",NA,NA,"lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2332",NA,NA
"137","2015-09-05 08:03:43-03","MNHN","RECOLNAT_MNHN_P","P00622181","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Hymenophyllum","silveirae","Hymenophyllum silveirae","Christ","Schwacke",NA,"1896","9","20",NA,"Brésil",NA,"Itacolumy",NA,NA,"1750","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622181' target='other'> <mi>dwc_moreinfo</mi></a>","P00622181","Cremers & al",NA,"P00622181_01",NA,NA,"paralectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12528",NA,NA
