"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","individualCount","sex"
"198","2020-09-12 05:00:02-03","US","US","3169149","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J.-J. de Granville","3503","1980","8","19","South America - Neotropics","French Guiana","Sommet Tabulaire, ±50 km SE de Saül",NA,NA,"US00318028","Skog, L. E.",NA,NA,"-52.83","3.25","750",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"199","2020-09-12 05:00:02-03","US","US","3404202","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"L. J. Dorr, B. G. Stergios & S. M. Niño","8631","2000","12","26","South America - Neotropics","Venezuela","Parque Nacional Guaramacal. Slope forests of El Pumar, SE of Boconó, between camp (UTM: 19-364614E; 1021651N) on Roberto's finca near Pozo Verde at 1920 m and 2120 m on old mule trail to caserío de Guaramacal",NA,NA,"US00655833","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Trujillo","Boconó",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"200","2020-09-12 05:00:02-03","US","US","3023815","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"R. L. Liesner","18234","1985","3","5","South America - Neotropics","Venezuela","On slope of Huachamacarl.",NA,NA,"US01287029",NA,"Amazonas","Atabapo","-65.72","3.65","1000","1300",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US","3147654","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. C. Solomon","18453","1988","5","27","South America - Neotropics","Bolivia","Prov. Nor Yungas; 13.0 km al NW del camino entre Yolosa y Caranavi, por el camino a Suapi; al lado del Río Khusillani (ca. 1 km antes de la comunidad Khusillani)",NA,NA,NA,"Skog, L. E.","La Paz",NA,"-67.77","-16.13","1500",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","3090388","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"G. Davidse & A. C. González","19837","1981","12","2","South America - Neotropics","Venezuela","Distrito Freites, Cerro Peonia above Los Pajaritos, NE of Bergantin",NA,NA,NA,NA,"Anzoátegui",NA,NA,NA,"1800",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","3090367","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"R. L. Liesner & J. A. Steyermark","12384","1982","3","4","South America - Neotropics","Venezuela","N of Salom",NA,NA,NA,NA,"Yaracuy",NA,NA,NA,"1200","1300",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","2652729","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. A. Steyermark, F. Delascio C., G. C. K. Dunsterville & E. Dunsterville","103498","1970","8","6","South America - Neotropics","Venezuela","Distrito Jiménez: Parque Nacional Yacambú, selva nublada a lo largo del río de la Quebrada Cedral, región de El Blanquito, 17 km SSE de Sanare",NA,NA,NA,"Skog, L. E.","Lara",NA,NA,NA,"1660",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","3406957","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"W. Meier, L. Cortéz, R. Morán & D. Elsner","6585","2000","3","19","South America - Neotropics","Venezuela","Cordillera de la Costa: al este de Caripe, al noreste de Quebrada Grande: terreno de Rolf Struppek",NA,NA,NA,"Skog, L. E.","Monagas",NA,"-63.4167","10.225","1200","1400",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"K. M. Redden, C. Perry, D. Singh & P. Benjamin","5729","2007","3","21","South America - Neotropics","Guyana","Meamu Mnt. Base",NA,NA,NA,"Feuillet, C.","Cuyuni-Mazaruni",NA,"-60.4192","6.28331","233",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","3442824","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. L. Clark & M. Zeballos","6851","2002","8","7","South America - Neotropics","Bolivia","Murillo, Valle de Zongo; 35 km below (north) of dam at Lago Zongo.",NA,NA,NA,"Clark, J. L., (UNA), University of Alabama (UNITED STATES)","La Paz",NA,"-68.0573","-16.099","1800",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","3066336","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J.-J. de Granville","2414","1975","3","12","South America - Neotropics","French Guiana","Monts Galbao, à 10 km env. au SW de Saül; haut de pente et sommet",NA,NA,NA,NA,NA,NA,NA,NA,"650",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","3090362","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"R. L. Liesner & M. Guariglia","11708","1981","5","3","South America - Neotropics","Venezuela","Cazadero Park, Quebrada Cazadero, SW of San Cristobal",NA,NA,NA,NA,"Táchira",NA,NA,NA,"650","900",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","1952293","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"L. Uribe","1883","1949","1","3","South America - Neotropics","Colombia","Narino, Paramitos",NA,NA,"US00245571",NA,"Antioquia",NA,NA,NA,"2100",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","2908690","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"L. E. Ruíz-Terán & L. Ruiz-Perez","15031","1977","12","30","South America - Neotropics","Venezuela","Dto. Libertador; El Maciegal, arriba de La Pedregosa, unos 10 km al NW de Mérida",NA,NA,"US00609364","Skog, L. E.","Mérida",NA,NA,NA,"1800",NA,"US00609364_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","2251990","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. Correa & M. Velasquez V.","69","1948","5","1","South America - Neotropics","Colombia","Near San Jose de San Andres",NA,NA,"US00245570",NA,"Antioquia",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","3146378","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"L. J. Dorr, L. C. Barnett & S. Bakach","5434","1988","6","6","South America - Neotropics","Venezuela","Dist. Bolivar, Mun. of Altamira, La Galleneta, Caserio El Celoso near feldspar mine",NA,NA,"US00318077",NA,"Barinas",NA,NA,NA,"1500","1700","US00318077_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","3542614","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"H. J. Wiehler & J. A. Steyermark","72410","1972","12","2","South America - Neotropics","Venezuela","Miranda: Parque National Guatopo",NA,NA,"US00962190","Skog, L. E.","Miranda",NA,NA,NA,NA,NA,"US00962190_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","2728832","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"T. B. Croat","21405","1973","2","8","South America - Neotropics","Venezuela","Parque Nacional de Henry Pittier, Paraiso trail to Pico Perquito",NA,NA,"US00245822",NA,"Aragua",NA,NA,NA,"1200","1300",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","3290585","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"W. Meier","1142","1991","12","31","South America - Neotropics","Venezuela","El Volcan, Caracas",NA,NA,"US00444543",NA,"Mérida",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US","3492749","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"S. G. Beck, K. Bach, A. Pareja & M. Villca","28555","2002","8","12","South America - Neotropics","Bolivia","Depto. La Paz, Prov. Nor Yungas, Cantón Pacallo, Comunidad El Chairo, entre Bajo Hornuni y Cedroni",NA,NA,"US00817932","Skog, L. E.","La Paz",NA,"-67.88","-16.2","2000",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","3144474","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. C. Solomon","17387","1987","11","12","South America - Neotropics","Bolivia","Prov. Nor Yungas; 1 km al O de Yolosa por el camino a Unduavi, bado del Río Cedro",NA,NA,"US00609201","Skog, L. E.","La Paz",NA,"-67.75","-16.22","1400",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"219","2020-09-12 05:00:02-03","US","US","2948330","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Flora Falcón","292","1979","2","1","South America - Neotropics","Venezuela","Sierra San Luis, arriba en Sta María",NA,NA,"US00245812","Skog, L. E.","Falcón",NA,NA,NA,"1080",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"220","2020-09-12 05:00:02-03","US","US","2980815","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J.-J. de Granville","1595","1973","5","10","South America - Neotropics","French Guiana","Monts Galbao, à 10 km WSW de Saül, sommet NW",NA,NA,"US00318022","Skog, L. E.",NA,NA,"-53.25","3.58","650",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","1833513","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"F. Fernandez","99","1942","6","14","South America - Neotropics","Venezuela","La Cumbre, Km 25, Carretera Maracay-Choroni",NA,NA,"US00245797","Skog, L. E.","Aragua",NA,NA,NA,"1775",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"222","2020-09-12 05:00:02-03","US","US","2198592","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. A. Steyermark","75032","1953","4","15","South America - Neotropics","Venezuela","Vicinity of camp 4, southwestern edge of Apacara-tepui",NA,NA,"US00325358",NA,"Bolívar",NA,NA,NA,"1600","1800",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"223","2020-09-12 05:00:02-03","US","US","3169151","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J.-J. de Granville","2260","1974","3","30","South America - Neotropics","French Guiana","Chemin des Emérillon, à 5 km environ de Dégrad Claude",NA,NA,"US00318024","Skog, L. E.",NA,NA,NA,NA,NA,NA,"US00318024_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"224","2020-09-12 05:00:02-03","US","US","3454548","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"W. Meier & N. Flauger","8818","2001","12","31","South America - Neotropics","Venezuela","Distrito Bejuma. Cordillera de la Costa: norte de Bejuma, entre Cerro San Isidro y Cerro de Paja (Cariaprima), a lo largo de la carretera",NA,NA,"US00738295","Skog, L. E.","Carabobo",NA,"-68.225","10.275","1400","1650",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"225","2020-09-12 05:00:02-03","US","US","1352728","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"E. P. Killip & A. C. Smith","17079","1927","1","11","South America - Neotropics","Colombia","Eastern Cordillera, vicinity of California",NA,NA,"US00245561",NA,"Santander",NA,NA,NA,"2300",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","3120091","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"B. K. Holst & R. L. Liesner","3160","1987","2","24","South America - Neotropics","Venezuela","Atures Dept., Rio Coro-Coro, W of Serrania de Yutaje, 8 km N of settlement of Yutaje",NA,NA,"US00325353",NA,"Amazonas",NA,NA,NA,"450",NA,"US00325353_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","3139692","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"R. Callejas & O. D. Escobar","3279","1987","3","26","South America - Neotropics","Colombia",NA,NA,NA,"US00245601",NA,"Antioquia",NA,NA,NA,NA,NA,"US00245601_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","3036381","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"L. O. A. Teixeira, A. Fife, K. McFarland, C. D. A. Mota, J. L. Santos, S. P. Gomes & B. W. Nelson","474","1982","5","15","South America - Neotropics","Brazil","Município de Ariquemes, Mineração Mibrasa, Setor Alto Candeias, km 128, dusoeste de Ariquemes",NA,NA,"US00245958","Skog, L. E.","Rondonia",NA,"-63.58","-10.58",NA,NA,"US00245958_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","2982952","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"O. Huber","6253","1982","1","26","South America - Neotropics","Venezuela","Crespo",NA,NA,"US00444691","Skog, L. E.","Lara",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","3095774","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J.-J. de Granville, L. Allorge, G. Cremers, A. .R. A. Görts-van Rijn & J. Kodjoed-Bonneton","7516","1985","8","15","South America - Neotropics","French Guiana","Montagnes Bellevue de l'Inini; extrémité SW versant NW",NA,NA,"US00318029","Skog, L. E.",NA,NA,"-53.58","3.05","650",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"231","2020-09-12 05:00:02-03","US","US","3183143","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. E. Ramos, P. A. Silverstone-Sopkin, L. Ramos & et al.","1201","1988","8","12","South America - Neotropics","Colombia","San Jose del Palmar",NA,NA,"US00422547",NA,"Chocó",NA,NA,NA,"1800",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"232","2020-09-12 05:00:02-03","US","US","2548150","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. A. Steyermark & M. Rabe","96167","1966","8","9","South America - Neotropics","Venezuela","Peninsula de Paria, Cerro de Rio Arriba, along Rio Santa Isabel, above Santa Isabel, W of Cerro de Humo",NA,NA,"US00245820",NA,"Sucre",NA,NA,NA,"600","700",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"233","2020-09-12 05:00:02-03","US","US","3634326","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"S. Gonzalez","2084","2010","3","9","South America - Neotropics","French Guiana","Mont Itoupe",NA,NA,"US01106971","Gonzalez, S.","Cayenne",NA,"-53.0827","3.0214","700",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"234","2020-09-12 05:00:02-03","US","US","3109114","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"A. Fernández","3439","1986","9",NA,"South America - Neotropics","Venezuela","Mun. of Raul Leoni, 78 km by air Sur de Uriman tepuy",NA,NA,"US00325363",NA,"Bolívar",NA,NA,NA,"450",NA,"US00325363_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US","3064863","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. S. Miller","1695","1984","7","4","South America - Neotropics","Venezuela","Depto. Rio Negro, Neblina Base Camp on Rio Mawarinuma.",NA,NA,"US01287035",NA,"Amazonas",NA,"-66.25","0.83","140",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"236","2020-09-12 05:00:02-03","US","US","3169152","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J.-J. de Granville","410","1970","4","20","South America - Neotropics","French Guiana","Mont Gauthiot, rive droite du Yaroupi (affluent de l'Oyapock), en amont du Saut des Polissoirs",NA,NA,"US00318019","Skog, L. E.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"237","2020-09-12 05:00:02-03","US","US","3090349","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. L. Zarucchi & B. Echeverry","4679","1987","3","13","South America - Neotropics","Colombia","Salgar - Hacienda El Dauro",NA,NA,"US00422548",NA,"Chocó",NA,NA,NA,"2260",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US","2990453","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"T. C. Plowman, P. Berry & R. Wingfield","13373","1984","3","28","South America - Neotropics","Venezuela","Dist. Petit, Sierra de San Luis, Paraguariba, 3 km E-NE of Cerro Galicia, 2-3 km NW of town of Curimagua",NA,NA,"US00245825",NA,"Falcón",NA,NA,NA,"1200","1400",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US","3139346","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. C. Betancur, F. J. Roldán & O. D. Escobar","863","1988","9","29","South America - Neotropics","Colombia","Amalfi",NA,NA,"US00422543",NA,"Antioquia",NA,NA,NA,"1590","1650",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","3421661","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"W. W. Thomas, J. Jardim & S. C. Sant'Ana","12306","2000","10","15","South America - Neotropics","Brazil","Bova Nova: Fazenda Riachão, 7.8 km east of Boa Nova",NA,NA,"US00661757","Skog, L. E.","Bahia",NA,"-40.1583","-14.3983","780","850","US00661757_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"241","2020-09-12 05:00:02-03","US","US","2028771","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. A. Steyermark","57447","1944","7","18","South America - Neotropics","Venezuela","Alto de Lirio, between Bramón and Las Delicias",NA,NA,"US00245856","Skog, L. E.","Táchira",NA,NA,NA,"1890","2285",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"242","2020-09-12 05:00:02-03","US","US","2652874","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. W. Robinson","66","1962","7","19","South America - Neotropics","Colombia","Rio Bravo, NW of Darien",NA,NA,"US00245609",NA,"Valle del Cauca",NA,NA,NA,"1676",NA,"US00245609_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"243","2020-09-12 05:00:02-03","US","US","3194466","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"H. J. Wiehler","79370","1979","6","11","South America - Neotropics","Venezuela",NA,NA,NA,"US00297319",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"244","2020-09-12 05:00:02-03","US","US","3446796","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"R. Seidel & E. Richter","1101","1987",NA,NA,"South America - Neotropics","Bolivia","Prov.Nor Yungas, Valle del río Unduavi, 5.5 km de La Florída, arribe de la Mina de Oro, San Silvestre-Santa Rosa",NA,NA,"US00737711","Clark, J. L., (UNA), University of Alabama (UNITED STATES)","La Paz",NA,NA,NA,"1350",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"245","2020-09-12 05:00:02-03","US","US","2948331","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"H. van der Werff & R. Wingfield","3037","1978","9","3","South America - Neotropics","Venezuela","Sierra San Luis, arriba del Hotel Parador",NA,NA,"US00245811","Skog, L. E.","Falcón",NA,NA,NA,"1500",NA,"US00245811_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"246","2020-09-12 05:00:02-03","US","US","3542642","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"H. J. Wiehler","72455","1972","12","15","South America - Neotropics","Venezuela","Lara: ca. 10 km outside Sanare",NA,NA,"US00962193","Skog, L. E.","Lara",NA,NA,NA,NA,NA,"US00962193_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"247","2020-09-12 05:00:02-03","US","US","3290586","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"W. Meier","1207","1992","1","4","South America - Neotropics","Venezuela","El Junquito",NA,NA,"US00444544",NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"248","2020-09-12 05:00:02-03","US","US","2028796","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. A. Steyermark","61995","1945","4","11","South America - Neotropics","Venezuela","Northeast of Guácharo",NA,NA,"US00245800","Skog, L. E.","Monagas",NA,NA,NA,"1300","1400",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"249","2020-09-12 05:00:02-03","US","US","2622576","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. A. Steyermark & G. S. Bunting","97268","1967","3","11","South America - Neotropics","Venezuela","Cerro Picacho, N of Nirgua",NA,NA,"US00245821",NA,"Yaracuy",NA,NA,NA,"1200","1360",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
