"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","order","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","previousCatalogNumber","sex"
"548","2020-09-29 14:53:20-03","UFPR","UPCB","2040","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","strictum","Elaphoglossum strictum","(Raddi) Moore","Labiak, P.H.","1994","06",NA,"Labiak, P.H.","106","1994","04","21","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564","18121",NA,"Epífita. Estrato inferior da floresta..","auto",NA,NA,NA,NA,NA,NA,NA,"UPCB0004370","UPCB0004370",NA,NA,NA,NA,NA,NA,NA
"549","2020-09-29 14:53:21-03","UFPR","UPCB","2030","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","strictum","Elaphoglossum strictum","(Raddi) T.Moore","Kieling-Rubio, M.A.","2012","03",NA,"Labiak, P.H.","75","1994","03","26","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564","18121",NA,"Epífita, estrato inferior da floresta..","auto",NA,NA,NA,NA,NA,NA,NA,"UPCB0004382","UPCB0004382",NA,NA,NA,NA,NA,NA,NA
"550","2020-09-29 14:53:21-03","UFPR","UPCB","92463","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","strictum","Elaphoglossum strictum","(Raddi) T.Moore",NA,NA,NA,NA,"Campos Porto, P.","3016","1937","02","20","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363","21048",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,"UPCB0037145","UPCB0037145",NA,NA,NA,NA,NA,NA,NA
"551","2020-09-29 14:53:21-03","UFPR","UPCB","57374","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","strictum","Elaphoglossum strictum","(Raddi) T.Moore","Kieling-Rubio, M.A.","2012","03",NA,"Labiak, P.H.","990","1999","02","14","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455","18032",NA,"Epífita, em local sombreado e úmido..","auto",NA,NA,"900","900",NA,NA,NA,"UPCB0004366","UPCB0004366",NA,NA,NA,NA,NA,NA,NA
"552","2020-09-29 14:53:21-03","UFPR","UPCB","69368","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","strictum","Elaphoglossum strictum","(Raddi) Moore","Michelon, C.","2009","11","18","Kersten, R.","1405","2009","11","06","Brasil","Paraná","Piraquara","Parque Estadual Pico do Marumbi - Mananciais da Serra","-49.0633010864258","-25.4416999816895","12577",NA,"Epífita em local aberto, 8m acima do nível do solo. Próximo ao reservatório Carvalho. Ecótono entre as florestas ombrófilas mista e densa..","auto",NA,NA,"1030","1030",NA,NA,NA,"UPCB0004373","UPCB0004373",NA,NA,NA,NA,NA,NA,NA
"553","2020-09-29 14:53:21-03","UFPR","UPCB","31754","PreservedSpecimen","Plantae","Polypodiophyta","Dryopteridaceae","Elaphoglossum","strictum","Elaphoglossum strictum","(Raddi) Moore","Labiak, P.H.","1997","09",NA,"Labiak, P.H.","34","1992","12","15","Brasil","Paraná","Guaraqueçaba","Trilha da Vila de Superagüi ao Morro do Rio das Pacas","-48.3288993835449","-25.3066997528076","37295",NA,"Epífita, folhas notadamente pilosas, escamas castanho-claras, chegando a alvas..","auto",NA,NA,NA,NA,NA,NA,NA,"UPCB0004367","UPCB0004367",NA,NA,NA,NA,NA,NA,NA
"554","2020-09-29 14:53:48-03","UFPR","UPCB","68731","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Matos, F.B.","2006","01","01","Matos, F.B.","915","2006","02","08","Brasil","Minas Gerais","Santa Maria do Salto","Divisa entre Bahia e Minas Gerais. Fazenda Duas Barras. Reserva do Alto Cariri. Trilha da caixa d'água.","-40.533333","-16.406389",NA,NA,"Terrestre no interior da mata. Floresta Ombrófila Densa Montana.",NA,"-40.533333","-16.406389","950","950",NA,NA,NA,"UPCB0010000","UPCB0010000",NA,NA,NA,NA,NA,NA,NA
"555","2020-09-29 14:53:48-03","UFPR","UPCB","56792","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Labiak, P.H. & Matos, F.B.","2007","07",NA,"Labiak, P.H.","3950","2007","06","25","Brasil","Paraná","Antonina","Reserva Natural do Cachoeira - SPVS","-48.673056","-25.241111",NA,NA,"Terrestre. Topo do morro. Floresta Ombrófila Densa submontana..",NA,"-48.673056","-25.241111","350","350",NA,NA,NA,"UPCB0009985","UPCB0009985",NA,NA,NA,NA,NA,NA,NA
"556","2020-09-29 14:53:48-03","UFPR","UPCB","57085","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Matos, F.B.","2006","01","01","Matos, F.B.","1119","2006","03","25","Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira (SPVS). Trilha do Mirante.","-48.683333","-25.3",NA,NA,"Terrestre no interior da mata, em solo orgânico. Floresta Ombrófila Densa.",NA,"-48.683333","-25.3","300","300",NA,NA,NA,"UPCB0009981","UPCB0009981",NA,NA,NA,NA,NA,NA,NA
"557","2020-09-29 14:53:48-03","UFPR","UPCB","57519","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Labiak, P.H. & Matos, F.B.","2007","07",NA,"Labiak, P.H.","4129","2007","07","13","Brasil","Espírito Santo","São Roque do Canaã","BLOQUEADO",NA,NA,NA,NA,"Terrestre no interior da mata nebular. (Sílica) Afloramentos rochosos, com vales úmidos de mata de encosta..",NA,"9999","9999","1130","1130",NA,NA,NA,"UPCB0009987","UPCB0009987",NA,NA,NA,NA,NA,NA,NA
"558","2020-09-29 14:53:48-03","UFPR","UPCB","58268","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Labiak, P.H. & Prado, J.","2007","01",NA,"Labiak, P.H.","3882","2006","12","18","Brasil","Paraná","Matinhos","Parque Estadual do Rio da Onça.","-48.520833","-25.745556",NA,NA,"Terrestre, em solo arenoso. Restinga..",NA,"-48.520833","-25.745556","10","10",NA,NA,NA,"UPCB0009990","UPCB0009990",NA,NA,NA,NA,NA,NA,NA
"559","2020-09-29 14:53:48-03","UFPR","UPCB","69080","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Matos, F.B.","2008","08",NA,"Matos, F.B.","1411","2007","04","19","Brasil","Bahia","Almadina","Serra Corcovado, 9,8 km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833",NA,NA,"Terrestre no interior da mata. Floresta Sub-montana/Montana com algumas áreas perturbadas..",NA,"-39.603333","-14.705833","750","750",NA,NA,NA,"UPCB0010004","UPCB0010004",NA,NA,NA,NA,NA,NA,NA
"560","2020-09-29 14:53:48-03","UFPR","UPCB","69187","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Matos, F.B.","2010","05",NA,"Borges, R.A.X.","798","2007","02","13","Brasil","Bahia","Itamaraju","Assentamento Pedra Bonita, aproximadamente 20 km da rodovia vicinal de Itamaraju sentido Jucuruçu.","-39.631389","-16.838611",NA,NA,"Erva ca. 0,5m de altura. Folíolos levemente discolores, soros castanhos. Mata de Tabuleiro em formações graníticas..",NA,"-39.631389","-16.838611",NA,NA,NA,NA,NA,"UPCB0009999","UPCB0009999",NA,NA,NA,NA,NA,NA,NA
"561","2020-09-29 14:53:48-03","UFPR","UPCB","78903","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Mazziero, F.F.F.","2012","02","20","Mazziero, F.F.F.","961","2012","02","15","Brasil","São Paulo","Iporanga/Apiaí","Parque Estadual Turístico do Alto Ribeira (PETAR). Núcleo Ouro Grosso. Floresta ombrófila densa.","-48.693","-24.539",NA,NA,"Terrícola. Crescendo no interior da floresta em local sombreado..",NA,"-48.693","-24.539",NA,NA,NA,NA,NA,"UPCB0010047","UPCB0010047",NA,NA,NA,NA,NA,NA,NA
"562","2020-09-29 14:53:48-03","UFPR","UPCB","69223","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Matos, F.B.","2007","03",NA,"Amorim, A.M.","4089","2004","04","26","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7km de Barro Preto, na estrada que passa pela Fazenda São Miguel e sobe até o acesso à serra.","-39.202778","-14.770278",NA,NA,"Erva, umbrófila. Floresta Ombrófila Densa Montana..",NA,"-39.202778","-14.770278",NA,NA,NA,NA,NA,"UPCB0009997","UPCB0009997",NA,NA,NA,NA,NA,NA,NA
"563","2020-09-29 14:53:48-03","UFPR","UPCB","82093","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Labiak, P. H.","2014","10",NA,"Labiak, P.H.","5624","2014","04","17","Brasil","Amazonas","Barcelos","Margens do rio Aracá, próximo à Comunidade de Bacuquara. Afloramento de granito localmente chamado de Serrinha","-63.178","-0.154",NA,NA,"Terrestre no interior da mata. Habitat: Mata de Terra Firme.",NA,"-63.178","-0.154","50","80",NA,NA,NA,"UPCB0010051","UPCB0010051",NA,NA,NA,NA,NA,NA,NA
"564","2020-09-29 14:53:48-03","UFPR","UPCB","91661","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Matos, F.B.","2017","07",NA,"Völtz, R.R","1318","2017","03","03","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.293056","-25.160278",NA,NA,"Interior de Floresta Ombrófila Densa Submontana de topo de morro.. Erva terrestre 0,8m alt; soros novos verdes, vermelhos amarronzados.",NA,"-48.293056","-25.160278","350","350",NA,NA,NA,"UPCB0035272","UPCB0035272 UPCB0035272_1",NA,NA,NA,NA,NA,NA,NA
"565","2021-02-11 17:21:44-03","UFPR","UPCB","94670","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Matos, F.B.","2017","09",NA,"Matos, F.B. | Labiak, P.H.","2594","2017","08","27","Brasil","Paraná","Antonina","Reserva Natural Guaricica (antiga Reserva Natural Rio Cachoeira, SPVS). Trilha Do Mirante","-48.655278","-25.239722",NA,NA,"Atlantic rainforest . Terrestrial",NA,"-48.655278","-25.239722","350","350",NA,NA,NA,"UPCB0044385",NA,NA,NA,NA,NA,NA,NA,NA
"566","2021-02-11 17:21:44-03","UFPR","UPCB","95445","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Carvalho, F.A.","2009","06","24","Carvalho, F.A. | Terra-Araujo, M.H. | Dávila, N.C. | Hopkins, M.J.G. | Caddah, M.K.","1695","2009","06","24","Brasil","Amazonas","São Gabriel da Cachoeira","Rio Içana - Comunidade Boa Vista","-67.207222","-0.283333",NA,NA,"Campina semi-aberta. Erva terrestre crescendo na base de árvores até 4 m de altura",NA,"-67.207222","-0.283333","96","96",NA,NA,NA,"UPCB0035596",NA,NA,NA,NA,NA,NA,NA,NA
"567","2021-02-11 17:21:44-03","UFPR","UPCB","95599","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl.) Sw.","Prado, J.","2001","06",NA,"Chiea, S. A. C.","206","1982","09","21","Brasil","São Paulo","Ilha do Cardoso","Morro do Sambaqui-Mirim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0033684","UPCB0033684",NA,NA,NA,NA,NA,NA,NA
"568","2020-09-29 14:53:48-03","UFPR","UPCB","69212","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Matos, F.B.","2007","03",NA,"Borges, R.A.X.","490","2007","01","16","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel e sobe até o acesso a serra. Caminhada ao topo da serra.","-39.536111","-14.770278",NA,NA,"Erva terrestre, ramos nigrescentes. Folíolos verdes. Soros castanhos. Floresta Ombrófila Densa Montana..",NA,"-39.536111","-14.770278",NA,NA,NA,NA,NA,"UPCB0009989","UPCB0009989",NA,NA,NA,NA,NA,NA,NA
"569","2020-09-29 14:53:48-03","UFPR","UPCB","63308","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Labiak, P.H.","2008","04",NA,"Goldenberg, R.","1012","2007","11","16","Brasil","Acre","Cruzeiro do Sul","BR 317, Belo Monte","-72.6699981689453","-7.63111019134521","123037",NA,"Herbácea à maia sombra. Campina aberta, sobre areia branca.","auto",NA,NA,NA,NA,NA,NA,NA,"UPCB0009982","UPCB0009982",NA,NA,NA,NA,NA,NA,NA
"570","2020-09-29 14:53:48-03","UFPR","UPCB","71587","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Xavier, S.R.S.","2007","10","03","Santo, F.S.E.","70","2007","09","29","Brasil","Bahia","Pindobaçu","Cachoeira da Fumaça.","-40.3608016967773","-10.7417001724243","20730",NA,"Erva, fértil, ereta, ca. 25cm altura. Coletada em ambiente sombreado e úmido..","auto",NA,NA,NA,NA,NA,NA,NA,"UPCB0010003","UPCB0010003",NA,NA,NA,NA,NA,NA,NA
"571","2020-09-29 14:53:48-03","UFPR","UPCB","7984","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Sehnem, A.","1969","01","01","Hatschbach, G.","22088","1969","08","03","Brasil","Paraná","Guaratuba","Divisa","-48.5746994018555","-25.8827991485596","41937",NA,"Terrícola. Mata pluvial encosta de morro..","auto",NA,NA,"50","50",NA,NA,NA,"UPCB0010049","UPCB0010049",NA,NA,NA,NA,NA,NA,NA
"572","2020-09-29 14:53:48-03","UFPR","UPCB","43938","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Sakagami, C.R.","2005","06",NA,"Kozera, C.","1063","1999","04","23","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5092010498047","-25.5200004577637","24916",NA,"Herbácea terrícola, no sub-bosque. Floresta Ombrófila Densa das Terras Baixas..","auto",NA,NA,NA,NA,NA,NA,NA,"UPCB0010053","UPCB0010053",NA,NA,NA,NA,NA,NA,NA
"573","2020-09-29 14:53:48-03","UFPR","UPCB","37953","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Salino, A.","1998","10",NA,"Gatti, G.","280","1998","09","22","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito, Floresta de 100 anos","-48.5092010498047","-25.5200004577637","24916",NA,"Erva terrestre 50cm, fértil, terço posterior das folhas castanho-claro. Floresta ombrófila densa das terras baixas, em local sombreado..","auto",NA,NA,NA,NA,NA,NA,NA,"UPCB0009983","UPCB0009983",NA,NA,NA,NA,NA,NA,NA
"574","2020-09-29 14:53:48-03","UFPR","UPCB","23943","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Salino, A.","1997","02",NA,"Salino, A.","1540","1992","10","11","Brasil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica","-48.5092010498047","-25.5200004577637","24916",NA,"Terrestre, rara. Interior da floresta da planície litorânea..","auto",NA,NA,NA,NA,NA,NA,NA,"UPCB0010048","UPCB0010048",NA,NA,NA,NA,NA,NA,NA
"575","2020-09-29 14:53:48-03","UFPR","UPCB","41848","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Dittrich, V.A.O.","1999","05",NA,"Kozera, C.","1078","1999","05","01","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637","24916",NA,"Herbácea terrícola. Sub-bosque, floresta ombrófila densa de encosta..","auto",NA,NA,NA,NA,NA,NA,NA,"UPCB0010052","UPCB0010052",NA,NA,NA,NA,NA,NA,NA
"576","2020-09-29 14:53:48-03","UFPR","UPCB","41847","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Dittrich, V.A.O.","1999","10",NA,"Kozera, C.","1205","1999","08","28","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637","24916",NA,"Terrícola. Sub-bosque, floresta ombrófila densa de encosta..","auto",NA,NA,NA,NA,NA,NA,NA,"UPCB0010045","UPCB0010045",NA,NA,NA,NA,NA,NA,NA
"577","2020-09-29 14:53:48-03","UFPR","UPCB","63296","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Labiak, P.H.","2008","04",NA,"Goldenberg, R.","934","2007","11","10","Brasil","Acre","Mâncio Lima","Parque Nacional da Serra do Divisor, Serra do Moa, Trilha do Mirante","-72.8957977294922","-7.61417007446289","120292",NA,"Erva 30cm, crescendo à meia-sombra. Floresta Ombrófila Densa.","auto",NA,NA,NA,NA,NA,NA,NA,"UPCB0009986","UPCB0009986",NA,NA,NA,NA,NA,NA,NA
"578","2020-09-29 14:53:48-03","UFPR","UPCB","6525","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Sehnem, A.","1967","10",NA,"Hatschbach, G.","15128","1966","11","17","Brasil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596","41937",NA,"Terrícola. Mata pluvial sombrio úmida das margens de rio..","auto",NA,NA,"50","100",NA,NA,NA,"UPCB0010050","UPCB0010050",NA,NA,NA,NA,NA,NA,NA
"579","2020-09-29 14:53:48-03","UFPR","UPCB","31274","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Salino, A.","1997","02",NA,"Silva, S.M.",NA,"1995","09","01","Brasil","Paraná","Paranaguá","Planície da Praia Grande, Ilha do Mel","-48.5092010498047","-25.5200004577637","24916",NA,"Herbácea terrestre, desenvolvendo-se em meio a serrapilheira, floresta da planície litorânea..","auto",NA,NA,NA,NA,NA,NA,NA,"UPCB0010046","UPCB0010046",NA,NA,NA,NA,NA,NA,NA
"580","2020-09-29 14:53:48-03","UFPR","UPCB","57921","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Labiak, P.H.","2007","01",NA,"Paciencia, M.L.B.","2118","2005","01","26","Brasil","Paraná","Pontal do Paraná","Praia de Leste","-48.511100769043","-25.6735992431641","19508",NA,"Restinga baixa, solo arenoso..","auto",NA,NA,"2","2",NA,NA,NA,"UPCB0009988","UPCB0009988",NA,NA,NA,NA,NA,NA,NA
"581","2020-09-29 14:53:48-03","UFPR","UPCB","52973","PreservedSpecimen","Plantae","Polypodiophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","Matos, F.B.","2005","12",NA,"Matos, F.B.","370","2005","02","08","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 km de Barro Preto, na estrada que passa pela Faz. São Miguel em direção à Serra.","-39.4714012145996","-14.809700012207","17116",NA,"Terrestre no interior da mata. Abundante apenas nos pontos mais altos do morro..","auto",NA,NA,NA,NA,NA,NA,NA,"UPCB0009984","UPCB0009984",NA,NA,NA,NA,NA,NA,NA
"582","2021-02-11 17:21:44-03","UFPR","UPCB","94828","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaeae","elegans","Schizaeae elegans","(Vahl) Sw.","Matos, F.B.","2019","06",NA,"Matos, F.B. | Pereira, J.B.S. | Veiga, A.","2636","2019","06","12","Brasil","Paraná","Antonina","Reserva Natural Guaricica (antiga Reserva Natural Rio Cachoeira, SPVS). Morro do Queimado, próximo ao cume","-48.694167","-25.391389",NA,NA,"Atlantic rainforest. Terrestrial, growing on the leaf litter near the summit",NA,"-48.694167","-25.391389","303","303",NA,NA,NA,"UPCB0044486",NA,NA,NA,NA,NA,NA,NA,NA
"583","2010-10-02 12:59:00-03","MO","MOBOT","2453748","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","strictum","Elaphoglossum strictum","(Raddi) T. Moore","Labiak, P. H.",NA,NA,NA,"Paulo H. Labiak","Labiak 106","1994","4","21","Brazil","Santa Catarina",NA,"Itapoá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2009-12-11 12:42:00-02","MO","MOBOT","3315671","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","strictum","Elaphoglossum strictum","(Raddi) T. Moore","Cremers",NA,NA,NA,"Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","Irwin 54779","1963","8","14","Suriname",NA,NA,"Common on tall tree, forested lower slopes of Juliana Top 14 km north of Lucie River.","-56.5","3.6",NA,NA,NA,NA,NA,NA,"500.00000000","600.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-11-10 04:40:00-03","MO","MOBOT","100933338","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","H. van der Werff (MO)",NA,NA,NA,"Pedro L. R. de Moraes|H. van der Werff|Tiago Arruda Pontes|M. Cruz","Moraes 4694","2015","1","26","Brazil","Espírito Santo","Santa Teresa","Reserva Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617","23813","1",NA,"auto",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2013-10-05 06:31:00-03","MO","MOBOT","12771","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","H. van der Werff",NA,NA,NA,"H. van der Werff|Ángel C. González","van der Werff 4938","1983","7","6","Venezuela","Táchira",NA,"Dist. Uribante; Empresa Las Cuevas near La Fundación, evergreen forest on sandstone or sand - many ferns and melastomes Rather rich in epiphytic ferns, bryophytes and lichens, several plants indicate poor soil: Eriocaulaceae, terrestrial Utricularia, Schizaea, Lindsaea ssp.","-71.78333","8.83333",NA,"5",NA,NA,NA,NA,"900.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"83-9",NA,NA
"587","2009-04-11 14:40:00-03","MO","MOBOT","3075511","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","H. van der Werff (MO)",NA,NA,NA,"Carlos Morales|Diego Reyes","Morales 1995","2006","10","9","Ecuador","Zamora-Chinchipe","El Pangui","Cordillera del Cóndor. Cantón El Pangui. Parroquia Tundayme. Valle del Wawaime, afluyente del Río Quimi. Bosque muy húmedo premontano. Bosque maduro, intervenido por actividad ganadera y minera. Desbroce de la nueva carretera hacia la futura mina de EcuaCorriente.","-78.4277778","-3.5705556",NA,"4",NA,NA,NA,NA,"1210.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"19",NA,NA
"588","2012-03-02 05:16:00-03","MO","MOBOT","3173450","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","A.R. Smith (UC)",NA,NA,NA,"H. van der Werff|Bruce Gray|Wilson Quizhpe","van der Werff 21683","2006","10","25","Ecuador","Zamora-Chinchipe","El Pangui","Cordillera del Cóndor. Ridge in upper Río Wawaime watershed; tributary of Río Quimi. Along trail below sandstone summit plateau, low forest on peaty soil.","-78.43555","-3.57777",NA,"3",NA,NA,NA,NA,"1300.00000000","1600.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"429",NA,NA
"589","2008-05-27 22:02:00-03","MO","MOBOT","14429","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.",NA,NA,NA,NA,"David N. Smith","Smith 6777","1984","4","6","Peru","Junín","Satipo","Gran Pajonal, vecinity of Chequitavo. Primary forest dominated by Pourouma; understory has a heavy pad of litter.","-74.38333","-10.75",NA,"10",NA,NA,NA,NA,"1200.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"84-206",NA,NA
"590","2008-05-27 22:02:00-03","MO","MOBOT","3375822","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","J.T. Mickel",NA,NA,NA,"Douglas C. Daly","Daly 4355","1986","11","18","Brazil","Amazonas",NA,"Mun. Tonantins, Vila Velha, Rio Tonantins, @15 min. upstream by motorboat from confluence with Rio Solimões. Low forest on white sand. Canopy @12 m, with emergents (Humiriaceae & Legum.) to 20 m. Litter on surface 5-20 cm deep. Herb layer dominated by Araceae & tree seedlings, some Marantaceae. Upper Rio Solimões.","-67.83333","-2.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2013-11-15 14:01:00-02","MO","MOBOT","100653593","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sm.","R.C. Moran (NY)",NA,NA,NA,"Rosa Ortiz","Ortiz 13","1994","7","21","Peru","Amazonas","Condorcanqui","Región Nororiental del Marañón, Distrito de Imaza.",NA,NA,NA,"1",NA,NA,NA,NA,"350.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"592","2020-04-30 04:37:00-03","MO","MOBOT","3299781","PreservedSpecimen","Plantae",NA,"Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"RODRÍGUEZ","RODRÍGUEZ 4626","2004","11","6","Colombia","Antioquia","Betania",NA,"-76.005","5.74694",NA,NA,NA,NA,NA,NA,"2100.00000000","2200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
