"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"475","2019-12-19 11:18:43-03","UFG","UFG","49013","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Allem, A.C.; et al.","4606","1996","11","11",NA,"Brasil",NA,NA,NA,"UFG0049013","Goiás",NA,NA,"Pohl","Allem, A.C.","Iporá",NA,"-51.1178016662598","-16.4419002532959",NA,NA,"UFG0049013",NA,NA,"35243","auto","1996","11",NA,"-50590","-16200",NA,NA,NA,NA
"476","2019-12-19 11:18:43-03","UFG","UFG","8627","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","J.A. Rizzo","8616","1972","11","29",NA,"Brasil",NA,NA,NA,"UFG0008627","Goiás",NA,NA,"Pohl",NA,"Itumbiara",NA,"-49.2153015136719","-18.4192008972168",NA,NA,"UFG0008627",NA,NA,"77216","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-12-19 11:18:43-03","UFG","UFG","48991","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","A.C. Allem; V.S. Silva","4568","1995","02","15",NA,"Brasil",NA,NA,NA,"UFG0048991","Minas Gerais",NA,NA,"Pohl",NA,"Capitão Enéas",NA,"-43.7106018066406","-16.3243999481201",NA,NA,"UFG0048991",NA,NA,"60323","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-12-19 11:18:43-03","UFG","UFG","48998","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Allem, A.C.; Silva, V.S.","4578","1995","02","16",NA,"Brasil",NA,NA,NA,"UFG0048998","Minas Gerais",NA,NA,"Pohl","Allem, A.C.","Januária",NA,"-44.3616981506348","-15.4881000518799",NA,NA,"UFG0048998",NA,NA,"148972","auto","1995","02",NA,"-44160","-15180",NA,NA,NA,NA
"479","2019-12-19 11:18:43-03","UFG","UFG","20261","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Gomes- Klein, V.L.; et al.","3384","1997","10","28",NA,"Brasil",NA,NA,NA,"UFG0020261","Goiás",NA,NA,"Pohl",NA,"Mossâmedes","Parque Estadual da Serra Dourada","-50.2150001525879","-16.1266994476318",NA,NA,"UFG0020261",NA,NA,"30139","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-06-10 10:10:41-03","FZB-BH","BHZB","4562","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Fernandes, M.G.C. et al.",NA,"2004","03","19",NA,"Brasil",NA,NA,"16°03'33S - 41°17'26W, Anteriormente identificada como Cnidoscolus sp e Jatropha sp.",NA,"MG",NA,NA,NA,"I, Cordeiro","Pedra Azul","Fazenda Bom Jardim","-41.290556","-16.059167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W 17' 26","16S 03' 33",NA,NA,NA,NA
"481","2014-09-09 14:08:38-03","UNIVILLE","JOIW","505","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","J.C.F.Melo Jr.","625","2007","03","07",NA,"Brasil",NA,NA,"Árvore, h=3m, CAP= 8cm. Fruto imaturo verde. Látex branco. Madeira de galho",NA,"MG",NA,NA,"Pohl",NA,"Matozinhos","Fazenda Cauaia- arredores da Lapa do Santo. Interior da Mata semidecídua","-44.015167","-19.477194","678","678",NA,NA,NA,NA,NA,NA,NA,NA,"44º00'54,6'' W","19º28'37,9'' S",NA,NA,NA,NA
"482","2021-02-04 10:27:36-03","UFRPE","HST","19683","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","L.P. de Queiroz; R.M.Harley, B.S.Andrade, A.S.Carneiro & B.M.Silva","6550","2001","04","26",NA,"Brasil",NA,NA,"Árvore ca. 4 m alt., latescente, látex branco; folhas papiráceas semi suculentas com pecíolo vináceo; flores com perianto verde; frutos imaturos verdes.","HST019683","Bahia",NA,NA,"Pohl","L.H.P.Kiill","Glória","ca. 4 Km de Olhos d'Água de Souza","-38.315833","-9.343611","373","373",NA,NA,NA,NA,NA,NA,NA,NA,"38W18'57''","9S20'37''",NA,NA,NA,NA
"483","2019-07-31 14:32:35-03","CPATSA","HTSA","2775","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","S/C","2775","2002","12","06",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,"Pohl","D.S.carneiro torres","Iaçu",NA,"-40.2117004394531","-12.7672004699707",NA,NA,NA,NA,NA,"50006","auto","2011","02",NA,NA,NA,NA,NA,NA,NA
"484","2019-07-31 14:32:35-03","CPATSA","HTSA","2776","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Dias Martins, C.T.V. de","09","2003","02",NA,NA,"Brasil",NA,NA,NA,NA,"Pernambuco",NA,NA,"Pohl","D.S.carneiro torres","Petrolina","CPATSA","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,"90462","auto","2011","02",NA,NA,NA,NA,NA,NA,NA
"485","2019-07-31 14:32:35-03","CPATSA","HTSA","1675","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Lima, J.L.S.","456 a","1984","06","06",NA,"Brasil",NA,NA,"Tipo de vegetação: Savana Arbustiva a Arborea/ Cerrado. Tipo biológico: Arbusto. Fenologia: Com fruto- tricoca.",NA,"Piauí",NA,NA,"Pohl","D.S.carneiro torres","Castelo do Piauí","15 Km Leste de Castelo do Piauí.","-41.451944","-5.535278",NA,NA,NA,NA,NA,NA,NA,"2011","02",NA,"-41.451944","-5.535278",NA,NA,NA,NA
"486","2020-09-12 05:00:02-03","US","US","2824864","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pubescens","H. S. Irwin, R. Souza & R. Reis dos Santos","11316","1965","12","15","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304741","Federal District",NA,"Euphorbiales",NA,NA,NA,"Corrego Landim, ca. 20 km. N. of Brasilia.",NA,NA,"950",NA,"US01304741_01","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"487","2020-09-12 05:00:02-03","US","US","3119100","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala anomala","G. Hatschbach","35911","1975","2","6","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304723","Mato Grosso do Sul",NA,"Euphorbiales",NA,NA,NA,"Rio Sta. Luzia (mun. Rio Brilhante)",NA,NA,NA,NA,"US01304723_01","anomala",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"488","2020-09-12 05:00:02-03","US","US","2824862","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pubescens","H. S. Irwin, R. Souza & R. Reis dos Santos","10344","1965","11","16","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304739","Goias",NA,"Euphorbiales",NA,NA,NA,"ca. 14 km. E. of Cabeceiras",NA,NA,"1000",NA,"US01304739_01","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"489","2020-09-12 05:00:02-03","US","US","2840058","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala anomala","G. Hatschbach & C. Koczicki","33282","1973","11","16","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304722","Mato Grosso",NA,"Euphorbiales",NA,NA,NA,"Rio Araguaia (mun. Alto Araguaia)",NA,NA,NA,NA,"US01304722_01","anomala",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"490","2020-09-12 05:00:02-03","US","US","2484157","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala anomala","A. Krapovickas, C. L. Cristóbal & R. Palacios","12287","1966","1","31","South America","Paraguay",NA,NA,"Transcribed by digital volunteers","US01304719","Central",NA,"Euphorbiales",NA,NA,NA,"Yaguaron. Base del Monte Oratorio.",NA,NA,NA,NA,NA,"anomala",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"491","2020-09-12 05:00:02-03","US","US","1590021","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","S. Venturi","2685","1924","2","16","South America","Argentina",NA,NA,"Transcribed by digital volunteers","US01306002","Tucumán",NA,"Euphorbiales","Pohl","Mendoza, M.",NA,"Capital",NA,NA,"600",NA,"US01306002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"492","2020-09-12 05:00:02-03","US","US","2057633","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pavoniana","R. A. Ferreyra","2747a",NA,NA,NA,"South America - Neotropics","Peru",NA,NA,"Transcribed by digital volunteers","US01304732",NA,NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,NA,"US01304732_01","pavoniana",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"493","2020-09-12 05:00:02-03","US","US","3517089","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","L. Bernardi","19215","1978","12","16","South America","Paraguay",NA,NA,"Transcribed by digital volunteers","US01306257","Amambay",NA,"Euphorbiales","Pohl","Mendoza, M.",NA,"per viam orientalim de regione Cerro Guazu versus Capitan Bado, km 18 circa,",NA,NA,NA,NA,"US01306257_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"494","2020-09-12 05:00:02-03","US","US","2249261","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pubescens","A. Macedo","4417","1956","2","24","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304738","Goiás",NA,"Euphorbiales",NA,NA,NA,"Jacuba, Niquelandia",NA,NA,NA,NA,"US01304738_01","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"495","2020-09-12 05:00:02-03","US","US","2929097","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pubescens","B. A. S. Pereira","13","1980","12","25","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304746","Federal",NA,"Euphorbiales",NA,NA,NA,"Corrego Forquilha.",NA,NA,NA,NA,"US01304746_01","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"496","2020-09-12 05:00:02-03","US","US","2951902","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pubescens","E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas e Silva","5958","1981","1","13","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304747","District Federal",NA,"Euphorbiales",NA,NA,NA,"Bacia do Rio São Bartolomeu.",NA,NA,NA,NA,"US01304747_01","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"497","2020-09-12 05:00:02-03","US","US","2249107","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala anomala","A. Macedo","4126","1956","1","10","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304727","Minas Gerais",NA,"Euphorbiales",NA,NA,NA,"Ituiutaba",NA,NA,NA,NA,"US01304727_01","anomala",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"498","2020-09-12 05:00:02-03","US","US","2824861","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala anomala","H. S. Irwin, R. Souza & R. Reis dos Santos","11896","1966","1","21","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304720","Goiás",NA,"Euphorbiales",NA,NA,NA,"Serra Dourada, ca. 30 km. S.E. of Goias Velho.","-50","-14","700",NA,"US01304720_01","anomala",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"499","2020-09-12 05:00:02-03","US","US","1175157","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pavoniana","O. Buchtien","4251","1917","12",NA,"South America - Neotropics","Bolivia",NA,NA,"Transcribed by digital volunteers","US01304728","La Paz",NA,"Euphorbiales",NA,NA,NA,"Millng naya in Nord-Yungas (Nor Yungas)",NA,NA,NA,NA,NA,"pavoniana",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"500","2020-09-12 05:00:02-03","US","US","3080579","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala anomala","E. P. Heringer & C. T. Rizzini","17614","1980","1","29","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304724","Minas Gerais",NA,"Euphorbiales",NA,NA,NA,"Paracatu, MG",NA,NA,NA,NA,"US01304724_01","anomala",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"501","2020-09-12 05:00:02-03","US","US","3518119","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","M. Bernardi","19215 bis","1978","12","16","South America","Paraguay",NA,NA,"Transcribed by digital volunteers","US01306256","Amambay",NA,"Euphorbiales","Pohl","Mendoza, M.",NA,"de regione Cerro Guazu versus Capitan Bado, km 18 circa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"502","2020-09-12 05:00:02-03","US","US","3688350","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","T. Killeen, -. Saldias, -- Guillen, Gutiérrez, -- & M. Menacho","6053","1993","11","13","South America - Neotropics","Bolivia",NA,NA,NA,NA,"Santa Cruz",NA,"Euphorbiales","Pohl",NA,NA,"Velasco Parque Nacional Noel Kempff M. Flor de Oro; parcela permanente; 2 km hacia el Norte de la casa de Guardabosques.","-61.0181","-13.5444","160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"503","2020-09-12 05:00:02-03","US","US","2824860","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala anomala","H. S. Irwin, R. Souza & R. Reis dos Santos","11896","1966","1","21","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304721","Goiás",NA,"Euphorbiales",NA,NA,NA,"Gallery forest, Serra Dourada, ca. 30 km. S.E. of Goias Velho.","-50","-14","700",NA,"US01304721_01","anomala",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"504","2020-09-12 05:00:02-03","US","US","3217302","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala anomala","G. Schmeda","1387","1991","2",NA,"South America","Paraguay",NA,NA,"Transcribed by digital volunteers","US01304725","Alto Paraguay",NA,"Euphorbiales",NA,NA,NA,"Sineneha, Chovoreca",NA,NA,NA,NA,NA,"anomala",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"505","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pavoniana","S. Venturi","1690b","1923","12","29","South America","Argentina",NA,NA,"Transcribed by digital volunteers",NA,"Tucumán",NA,"Euphorbiales",NA,NA,NA,"Tafi",NA,NA,"700",NA,NA,"pavoniana",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"506","2020-09-12 05:00:02-03","US","US","2665954","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pavoniana","Collector unknown","431",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Transcribed by digital volunteers","US01304735","Santa Cruz",NA,"Euphorbiales",NA,NA,NA,"Experiment Station near General Saavedra, 80 km N of Sta. Cruz.",NA,NA,"300","400",NA,"pavoniana",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"507","2020-09-12 05:00:02-03","US","US","1590023","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pavoniana","S. Venturi","1690","1922","1","28","South America","Argentina",NA,NA,"Transcribed by digital volunteers","US01304729","Tucumán",NA,"Euphorbiales",NA,NA,NA,"Capital",NA,NA,"550",NA,"US01304729_01","pavoniana",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"508","2020-09-12 05:00:02-03","US","US","1590024","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pavoniana","S. Venturi","10191","1930","2","23","South America","Argentina",NA,NA,"Transcribed by digital volunteers","US01304731","Tucumán",NA,"Euphorbiales",NA,NA,NA,"Burruyacú, Cerro del Campo",NA,NA,"1500",NA,NA,"pavoniana",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"509","2020-09-12 05:00:02-03","US","US","2057632","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pavoniana","R. A. Ferreyra","2747a","1947","11","20","South America - Neotropics","Peru",NA,NA,"Transcribed by digital volunteers","US01304733","Cusco",NA,"Euphorbiales",NA,NA,NA,"Entre Cusco y Abancay",NA,NA,NA,NA,NA,"pavoniana",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"510","2020-09-12 05:00:02-03","US","US","2824866","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pubescens","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","14004","1966","3","16","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304743","Federal District",NA,"Euphorbiales",NA,NA,NA,"Côrrego Landim, ca. 25 km N of Brasilia",NA,NA,"950",NA,"US01304743_01","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"511","2020-09-12 05:00:02-03","US","US","2824863","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pubescens","H. S. Irwin, R. Souza & R. Reis dos Santos","11862","1966","1","20","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304742","Goiás",NA,"Euphorbiales",NA,NA,NA,"lower slopes of Serra Dourada, ca. 30 km. E of Goiás Velho","-50","-14","650",NA,"US01304742_01","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"512","2020-09-12 05:00:02-03","US","US","289449","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pubescens","E. Warming","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Transcribed by digital volunteers","US01304748",NA,NA,"Euphorbiales",NA,NA,NA,"Lagoa Santa",NA,NA,NA,NA,"US01304748_01","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"513","2020-09-12 05:00:02-03","US","US","2196571","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pubescens","A. Macedo","1409","1948","12","2","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304737","Minas Gerais",NA,"Euphorbiales",NA,NA,NA,NA,NA,NA,NA,NA,"US01304737_01","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"514","2020-09-12 05:00:02-03","US","US","2824859","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pubescens","H. S. Irwin, H. Maxwell & D. C. Wasshausen","19430","1968","2","2","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304745","Federal District",NA,"Euphorbiales",NA,NA,NA,"Limestone outcrop (Companhia Fercal) near Corrego Landim, ca. 25km N.E. of Brasilia.",NA,NA,"1000",NA,"US01304745_01","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"515","2020-09-12 05:00:02-03","US","US","2824858","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pubescens","H. S. Irwin, H. Maxwell & D. C. Wasshausen","19200","1968","1","25","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304744","Goias",NA,"Euphorbiales",NA,NA,NA,"75 km N. of Corumba de Goias on road to Niquelandia, Goias in valley of Rio Maranhao.",NA,NA,"700",NA,"US01304744_01","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"516","2020-09-12 05:00:02-03","US","US","1185374","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pubescens","A. Glaziou","22125","1895","2","2","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304736","Goiás",NA,"Euphorbiales",NA,NA,NA,"Formoza, Goyaz [Formosa, Goiás]",NA,NA,NA,NA,"US01304736_01","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"517","2020-09-12 05:00:02-03","US","US","2824865","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala pubescens","H. S. Irwin, R. Souza & R. Reis dos Santos","11316","1965","12","15","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01304740","Federal",NA,"Euphorbiales",NA,NA,NA,"Gallery forest and creek margin, Córrego Landím, ca. 20 km. N. of Brasília",NA,NA,"950",NA,"US01304740_01","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"518","2020-09-02 16:24:56-03","Cenargen","CEN","41998","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","aff. anomala","Manihot aff. anomala","Glocimar Pereira-Silva","4803","2001","03","13",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00041998","GO",NA,NA,"Pohl","M. Mendoza","MINACU","Cerca de 200 m antes do portão de entrada da obra á jusante da barragem.",NA,NA,"350","350","CEN00041998",NA,NA,NA,NA,"2013","10",NA,"-4813889.0","-1335611.0",NA,NA,NA,"4"
"519","2020-09-02 16:24:56-03","Cenargen","CEN","40226","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","aff. anomala","Manihot aff. anomala","Bruno Machado Teles Walter","4490","2000","11","06",NA,"Brasil","Exsicatas",NA,"Anteras alvas, filetes e corolas esverdeados. Área de influência do AHE Cana Brava.","CEN00040226","GO",NA,NA,"Pohl","M. Mendoza","MINACU","Estrada do Porto do Rubão para a cidade de Minaçu, a cerca de 4 km do rio Tocantins.","-48.161388","-13.716944","390","390","CEN00040226",NA,NA,NA,NA,"2013","10",NA,"-48.161388","-13.716944",NA,NA,NA,"3"
"520","2020-09-02 16:24:56-03","Cenargen","CEN","11288","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","aff. anomala","Manihot aff. anomala","Antônio Costa Allem","3651","1986","12","10",NA,"Brasil","Exsicatas",NA,"Arbusto ereto pubescente. Racemo com brácteas subfoliáceas. Fruto liso, pubescente.","CEN00011288","GO",NA,NA,"Pohl","M. Mendoza","ALEXANIA","Km 78 da rodovia BR-060 Brasília - Anápolis.",NA,"-16.133333",NA,NA,"CEN00011288",NA,NA,NA,NA,"2013","10",NA,"-4841667.0","-16.133333",NA,NA,NA,"5"
"521","2020-09-02 16:24:56-03","Cenargen","CEN","30769","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","aff. anomala","Manihot aff. anomala","Hamilton Garboggini Pinho dos Santos","513","1998","01","29",NA,"Brasil","Exsicatas",NA,"Pedicelos vináceos.","CEN00030769","GO",NA,NA,"Pohl","M. Mendoza","CAMPINACU","Vale do rio. Rio Boa Nova. Reservatório em formação do AHE Serra da Mesa.",NA,NA,NA,NA,"CEN00030769",NA,NA,NA,NA,"2013","10",NA,NA,NA,NA,NA,NA,"5"
"522","2020-09-02 16:24:56-03","Cenargen","CEN","43939","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","aff. anomala","Manihot aff. anomala","Glocimar Pereira-Silva","5653","2001","10","17",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava. Influência direta (lago).","CEN00043939","GO",NA,NA,"Pohl","M. Mendoza","CAVALCANTE","Balsa Morro Branco (rio Tocantins) Vila Veneno, cerca de 500 m da balsa (entrada á direita).","-48.105555",NA,"320","320","CEN00043939",NA,NA,NA,NA,"2013","10",NA,"-48.105555","-1357833.0",NA,NA,NA,"4"
"523","2020-09-02 16:24:56-03","Cenargen","CEN","44973","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","aff. anomala","Manihot aff. anomala","Júlio Antônio Lombardi","2174","1998","02","15",NA,"Brasil","Exsicatas",NA,"folhas herbáceas, - Herbário do Departamento de Botânica (BHCB) - ICB - UFMG - (BHCB 40.722)","CEN00044973","MG",NA,NA,"Pohl","M. Mendoza","JANUARIA","Distrito de Fabião, Boqueirão da Onça","-44.265555","-15.1125",NA,NA,"CEN00044973",NA,NA,NA,NA,"2016","04",NA,"-44.265555","-15.1125",NA,NA,NA,"1"
"524","2020-09-02 16:24:56-03","Cenargen","CEN","68445","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","aff. anomala","Manihot aff. anomala","Glocimar Pereira-Silva","12887","2008","01","25",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00068445","TO",NA,NA,"Pohl","M. Mendoza","PALMEIROPOLIS","Estrada de acesso ao rio Tocantins, via fazenda do Sr. Anderson, km 22.","-48.278055","-12.9425","350","350","CEN00068445",NA,NA,NA,NA,"2013","10",NA,"-48.278055","-12.9425",NA,NA,NA,"4"
"525","2020-09-02 16:24:56-03","Cenargen","CEN","40209","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","aff. anomala","Manihot aff. anomala","Glocimar Pereira-Silva","4530","2000","12","14",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00040209","GO",NA,NA,"Pohl","M. Mendoza","CAVALCANTE","Canterio da obra, próximo à subestação.","-47.4583015441895","-13.7974996566772","350","350","CEN00040209",NA,NA,"92497","auto","2013","10",NA,"-4813917.0","-1339972.0",NA,NA,NA,"3"
"526","2020-09-02 16:24:56-03","Cenargen","CEN","25674","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","aff. anomala","Manihot aff. anomala","Marta Camargo de Assis","117","1994","12","18",NA,"Brasil","Exsicatas",NA,"Bordo dos lobos da corola brancos; internamente vinho; estames brancos. Botões verdes.","CEN00025674","GO",NA,NA,"Pohl","M. Mendoza","IPAMERI","Fazenda Fundão (Córrego Santo Antônio, do lado direito).","-48.1596984863281","-17.7219009399414","760","760","CEN00025674",NA,NA,"102542","auto","2013","10",NA,"-4815000.0","-1771667.0",NA,NA,NA,"2"
