"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"776","2008-05-27 22:02:00-03","MO","MOBOT","266864","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","K.Camelbeke&P.Goetghebeur (FVG)",NA,NA,NA,"Ronald L. Liesner","Liesner 19985","1985","11","13","Venezuela","Bolívar",NA,"3 km W of El Pauji and 0 to 4 km S of road. Independencia along Río Pauji. Forest, secondary areas and savannah. Elev. 800 to 900 m, 4º30'N, 61º36'W.","-61.6","4.5",NA,NA,"800.00000000","900.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","85-58",NA
"777","2008-05-27 22:02:00-03","MO","MOBOT","267028","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Renée H. Fortunato|et al.","Fortunato 973","1986","12","20","Paraguay","Amambay",NA,"Parq. Nac. Cerro Cora, Cerro Pero en sotobosque de ca. 15-18 m alt.","-56","-22.66666",NA,NA,"15.00000000","18.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2016-08-31 15:55:00-03","MO","MOBOT","267526","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","O.Ahumada (SI)",NA,NA,NA,"Elsa M. Zardini|C. Benítez","Zardini 3412","1987","10","3","Paraguay","San Pedro",NA,"Calle ovetense. 12 kms al NE de Choré.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","87-51",NA
"779","2008-05-27 22:02:00-03","MO","MOBOT","267538","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"A. Aguayo","Aguayo 522","1989","6","24","Paraguay","Guairá",NA,"A 4 km de Melgarejo hacia cerro Acatí. Bosque ribereñ0 arroyo Tacuara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","18",NA
"780","2013-10-09 05:40:00-03","MO","MOBOT","267573","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 13580","1989","7","23","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Polilla. Cerro Acatí. Forest.","-56.16666","-25.91666",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","125",NA
"781","2008-05-27 22:02:00-03","MO","MOBOT","267646","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","K.Camelbeke&P.Goetghebeur (FVG)",NA,NA,NA,"Ronald L. Liesner","Liesner 23501","1988","4","21","Venezuela","Bolívar",NA,"Gran Sabana; ca 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa).","-61.05","5.31666",NA,NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","88-13",NA
"782","2008-05-27 22:02:00-03","MO","MOBOT","267973","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","K.Camelbeke&P.Goetghebeur (FVG)",NA,NA,NA,"Ronald L. Liesner|Bruce K. Holst","Liesner 21513","1987","3","1","Venezuela","Amazonas",NA,"ATURES Top of plateau, west side of valley of Río Coro-Coro. 8 km NNW of settlement of Yutaje. Sandstone lajas and adjacent forest. W of Serranía de Yutaje.","-66.14166","5.68333",NA,NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","87-15",NA
"783","2012-12-27 12:42:00-02","MO","MOBOT","268785","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","S. Kristel (GENT)",NA,NA,NA,"James C. Solomon","Solomon 10818","1983","9","12","Bolivia","La Paz","Murillo","44.0 km below the Lago Zongo dam. Vicinity of Cahua hydroelectric plant. Moist forest, disturbed, alternating with chacos and secondary forest.","-68.0166667","-16.05",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"8","83-84",NA
"784","2008-05-27 22:02:00-03","MO","MOBOT","269690","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Simon Lægaard","Lægaard 55814","1985","12","14","Ecuador","Napo",NA,"Río Napo below Misahuali. Primary forest, on ridge in lateritic area.","-77.66666","-1.05",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2008-05-27 22:02:00-03","MO","MOBOT","269698","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse",NA,NA,NA,"Alwyn H. Gentry|M.G. Vieira|A. Calos","Gentry 59140","1987","9","7","Brazil","Minas Gerais",NA,"Mata Hygrophila 5, Fazenda Queimada Grande. Municipio Monte Belo, brejo.","-46.28333","-21.4",NA,NA,"760.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","87-222",NA
"786","2008-05-27 22:02:00-03","MO","MOBOT","270294","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 23269","1990","9","1","Paraguay","Central",NA,"Estero del Ypoá, 5 km S of Pindoty, 2 km E of lake. Inundated savanna.","-57.46666","-25.33333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","431",NA
"787","2008-05-27 22:02:00-03","MO","MOBOT","270526","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 6757","1988","8","25","Paraguay","Cordillera",NA,"Serranía Tobatí. Meseta Ybitú Silla. In spring.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5","88-78",NA
"788","2008-05-27 22:02:00-03","MO","MOBOT","270581","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse",NA,NA,NA,"MILLIKEN","MILLIKEN 82","1984","8","29","Venezuela",NA,NA,"Peninsula de Paria: Summit of Cerro Patao. Cloud forest. 62º03'W, 10º41'N. Elev. 3400 m.","-62.05","10.68333",NA,NA,"1037.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","84-10",NA
"789","2014-07-31 12:44:00-03","MO","MOBOT","270900","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 10964","1989","2","17","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró 1 km W of Destacamento Tororo. On cave on western slope of mountain with small waterfalls.","-56.25","-25.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","55",NA
"790","2008-05-27 22:02:00-03","MO","MOBOT","271954","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 15344","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Cerrado forest in Northwestern corner of park.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","163",NA
"791","2008-05-27 22:02:00-03","MO","MOBOT","272673","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 11359","1989","3","5","Paraguay","Guairá",NA,"Road Melgarejo-Antena. Forest along western slopes, 8 kms S of Melgarejo.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","68",NA
"792","2008-05-27 22:02:00-03","MO","MOBOT","272772","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|et al.","Zardini 15511","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along tributary of Arroyo Minas, 5 kms North of Administration.","-56.8","-26.05",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","168",NA
"793","2008-05-27 22:02:00-03","MO","MOBOT","272826","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 7259","1988","9","15","Paraguay","Paraguarí",NA,"Parque Nacional Ybicu'í. Road to César Barrientos. On cerrado vegetación.","-56.83333","-26.05",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","88-93",NA
"794","2008-05-27 22:02:00-03","MO","MOBOT","273088","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Julian A. Steyermark|Sven Nilssen","Steyermark 833","1960","4","30","Venezuela","Bolívar",NA,"Along trail between km 109 and km 125, between El Dorado and Cerro Uei.",NA,NA,NA,NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2012-04-16 12:45:00-03","MO","MOBOT","273123","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Julian A. Steyermark","Steyermark 75436","1953","5","16","Venezuela","Bolívar",NA,"Southwestern-facing slopes of Chimanta-tepui (torono-tepui) above valley of Rio Tirica. In flat area above steep slopes before final ascent to bluffs.",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"796","2008-05-27 22:02:00-03","MO","MOBOT","273170","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 15630","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along tributary of Arroyo Minas, 4 kms North of Administration.","-56.8","-26.06666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","171",NA
"797","2008-05-27 22:02:00-03","MO","MOBOT","273442","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 7419","1988","9","22","Paraguay","Cordillera",NA,"Meseta Ybytú Silla, Serranía Tobatí. On forest.","-57.11666","-25.2",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","88-97",NA
"798","2013-07-30 13:45:00-03","MO","MOBOT","273478","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Zardini 9493","1989","1","13","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest on western side of Cerro Peró, around cave.","-56.25","-25.9166667",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","8",NA
"799","2008-05-27 22:02:00-03","MO","MOBOT","273703","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|E. Velázquez","Zardini 21977","1990","7","7","Paraguay","Cordillera",NA,"Road Eusebio Ayala - Parque Nacional Vapor Cué. Arroyo Yakare'y. Gallery forest.","-56.83333","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","383",NA
"800","2008-05-27 22:02:00-03","MO","MOBOT","273757","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 15780","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Trail to Mirador; tall forest.","-56.83333","-26.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","174",NA
"801","2008-05-27 22:02:00-03","MO","MOBOT","273856","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|A. Salina","Zardini 26153","1991","2","8","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Southern area. Inundated savanna.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","531",NA
"802","2013-10-05 06:31:00-03","MO","MOBOT","273930","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 16297","1979","3","28","Venezuela","Delta Amacuro",NA,"Departamento Tucupita; 5-14 km ESE of Los Castillos de Guayana.","-62.2833333","8.4666667",NA,NA,"50.00000000","200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1","79-36",NA
"803","2008-05-27 22:02:00-03","MO","MOBOT","273940","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Julian A. Steyermark|G.C.K. Dunsterville","Steyermark 92808",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2008-05-27 22:02:00-03","MO","MOBOT","273948","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Bassett Maguire","Maguire 33123",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2008-05-27 22:02:00-03","MO","MOBOT","273951","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"David R. Brunner","Brunner 1501","1985","11","18","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Campos abiertos de suelo muy humedo al lado el Arroyo Aquidaban-ningüi con matas de bosque humedo de 25 m de altura.","-56.06666","-22.63333",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","85-28",NA
"806","2013-10-05 06:31:00-03","MO","MOBOT","273955","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","K.Camelbeke&P.Goetghebeur (FVG)",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 5948","1978","8","1","Venezuela","Bolívar",NA,"20 to 35 km SW of Monteco on road to San Pedro de las Dos Bocas; disturbed primary forest.","-62.91666","7.16666",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"498",NA
"807","2008-05-27 22:02:00-03","MO","MOBOT","274005","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Zardini 15839","1989","10","31","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along Arroyo Minas near La Rosada.","-56.78333","-26.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","176",NA
"808","2008-05-27 22:02:00-03","MO","MOBOT","274082","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 7567","1988","10","21","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Tall forest near road to César Barrientos.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","88-100",NA
"809","2013-10-09 05:40:00-03","MO","MOBOT","274252","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 11751","1989","3","18","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Gallery forest along tributary of Arroyo Mina, 8 kms N of administration area.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","77",NA
"810","2008-05-27 22:02:00-03","MO","MOBOT","274528","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|et al.","Zardini 11819","1989","3","18","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Border forest - cerrado.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3","79",NA
"811","2008-05-27 22:02:00-03","MO","MOBOT","274628","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 28393","1991","8","20","Paraguay","Paraguarí",NA,"National Park Ybycu'í. 6 km S of northwestern corner of park along tributary of Arroyo Mina. Gallery forest.","-56.76666","-26.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","604",NA
"812","2008-05-27 22:02:00-03","MO","MOBOT","274728","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 15998","1989","11","11","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Northwestern corner of park. Gallery forest.","-56.76666","-26.01666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2","180",NA
"813","2008-05-27 22:02:00-03","MO","MOBOT","274931","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 16032","1989","11","11","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Trail to Arroyo Corrientes. Tall forest.","-56.78333","-26.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"4","181",NA
"814","2008-05-27 22:02:00-03","MO","MOBOT","2827591","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","W. Thomas",NA,NA,NA,"Jomar G. Jardim","Jardim 1989","1999","2","10","Brazil","Bahia",NA,"Mun. de Una, 6 km N do Distrito de Comamdatuba; Faz. Bolandeira. RESTINGA ARBÓREA. Solo arenoso.","-39.005","-15.30555",NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2008-05-27 22:02:00-03","MO","MOBOT","2904298","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","M.T. Strong",NA,NA,NA,"Terry W. Henkel","Henkel 5599","1994","7","13","Guyana",NA,NA,"Region: Potaro-Siparuni. Pakaraima Mtns; Upper Ireng R. watershed; Malakwalai-Tipu summit on narrow ridge to SE escarpment. Low open forest.","-60.3","4.8",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2014-06-16 14:02:00-03","MO","MOBOT","2914149","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","R. Gonto",NA,NA,NA,"Reina Gonto","Gonto 687","2002",NA,NA,"Venezuela","Aragua",NA,"Estación Biológica Rancho Grande. Subiendo por el sendero hasta la Cumbre. Vegetación boscosa. Intervenida.","-67.68333","10.35",NA,NA,"1070.00000000","1400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2011-11-08 05:06:00-02","MO","MOBOT","2924038","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","R. Gonto",NA,NA,NA,"Ricardo Callejas|et al.","Callejas Posada 9180",NA,NA,NA,"Colombia","Antioquia","Amalfi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2014-08-23 05:35:00-03","MO","MOBOT","2941964","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","M. Alves",NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 23564","1969","2","19","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Wet places. Sandy cerrado, ca. 18 km west of Grão Mogol.",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2009-12-03 09:26:00-02","MO","MOBOT","2958886","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","K. Camelbeke (GENT)",NA,NA,NA,"Nelson Ramírez","Ramírez 414","1981","3","13","Venezuela","Bolívar",NA,"Primera Quebrada regresando de Kavanayen, bosque de Galería a 300 m del camino. Gran Sabana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2011-06-09 18:03:00-03","MO","MOBOT","2959137","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","K. Camelbeke (GENT)",NA,NA,NA,"Gerardo Aymard","Aymard C. 4820","1986","10","23","Venezuela","Bolívar",NA,"Dtto. Sifontes. Bosques húmedos primarios, en la base de los tepuyes. (Peraytepuy y Guytepuy) del sector La Hoyada. (Parytepuy), 7 km. al N-W del Caserío El Pilón. 58 km. al W de Sta. Elena de Uairén.","-61.55","4.66666",NA,NA,"850.00000000","1100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2011-03-24 17:51:00-03","MO","MOBOT","2959173","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. Koyama",NA,NA,NA,"Calvin R. Sperling|Ricardo S. Secco|M. Condon|A.L. Mesquita","Sperling 5861","1982","5","28","Brazil","Pará",NA,"Serra dos Carajás. 1-4 km. along road from camp AZUL toward AMZA camp N-1. Forest on terra firme.","-50.28333","-6.1",NA,NA,"550.00000000","600.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2008-05-27 22:02:00-03","MO","MOBOT","2959543","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","K. Camelbeke",NA,NA,NA,"Basil Stergios","Stergios 5970","1983","7","13","Venezuela","Bolívar",NA,"Reserva Forestal Imataca. Pica de la CVG que conduce al medio río Botanamo, cerca de la confluencia con el río Corumo, desde la carretera Casa Blanca Anacoco. Selva pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2010-12-12 06:25:00-02","MO","MOBOT","2959615","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","K. Camelbeke",NA,NA,NA,"Basil Stergios|Gerardo Aymard|Olivia Palacios","Stergios 3989","1982","5","20","Venezuela","Bolívar",NA,"Tumeremo, alrededores del caño Aliviadero, camino Tumeremo-Fuerte Tarabay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2008-08-07 03:32:00-03","MO","MOBOT","3132003","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","Foster's catalog note file",NA,NA,NA,"Otto Buchtien","Buchtien 7161",NA,NA,NA,"Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2008-05-27 22:02:00-03","MO","MOBOT","3133723","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"P. Martins","Martins s.n.","1980","5","14","Brazil","Ceará",NA,"Sítio Brejo, Aratuba-CE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2009-06-25 21:30:00-03","MO","MOBOT","3133724","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","G. Davidse",NA,NA,NA,"Anonymous","Anonymous s.n.","1946","6","14","Brazil","Ceará",NA,"Sítio Monte Alegre (Ponta Alta). Serra de Maranguape-CE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2012-12-25 18:30:00-02","MO","MOBOT","3133725","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"Angelina Licata|Santos M. Niño|Y. Graterol|M. Jménez|Alex González","Licata 765","1996","4","20","Venezuela","Portuguesa",NA,"Mun. Ospino. Parque Nacional Guache. Vía hacia la Montaña La Estrella, en las cercanias a la laguna amarilla.","-69.57666","9.49611",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
