"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","yearIdentified","monthIdentified","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"464","2015-09-24 18:20:49-03","MNHN","RECOLNAT_MNHN_P","P00635611","PreservedSpecimen",NA,NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Hekking","Saint-Hilaire, A. de",NA,"1822","8","1",NA,"Brésil","Rio de Janeiro",NA,"Au Corcovado, près Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635611' target='other'> <mi>dwc_moreinfo</mi></a>","P00635611","P00635611_01 P00635611_02 P00635611_03 P00635611_04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 98",NA,NA,NA
"465","2015-09-05 06:43:35-03","MNHN","RECOLNAT_MNHN_P","P00635612","PreservedSpecimen",NA,NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Hekking","Saint-Hilaire, A. de",NA,"1822","8","1",NA,"Brésil","Rio de Janeiro",NA,"Au Corcovado, près Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635612' target='other'> <mi>dwc_moreinfo</mi></a>","P00635612","P00635612_01 P00635612_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 98",NA,NA,NA
"466","2016-12-01 11:34:42-02","MNHN","RECOLNAT_MNHN_P","P00635613","PreservedSpecimen",NA,NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Hekking","Saint-Hilaire, A. de",NA,"1822","8","1",NA,"Brésil","Rio de Janeiro",NA,"Au Corcovado, près Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00635613' target='other'> <mi>dwc_moreinfo</mi></a>","P00635613","P00635613_01 P00635613_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 98",NA,NA,NA
"467","2015-10-10 16:12:28-03","MNHN","RECOLNAT_MNHN_P","P02141294","PreservedSpecimen",NA,NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Hekhing","Martius",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02141294' target='other'> <mi>dwc_moreinfo</mi></a>","P02141294","P02141294_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1219",NA,NA,NA
"468","2015-10-28 19:23:53-02","MNHN","RECOLNAT_MNHN_P","P02141295","PreservedSpecimen",NA,NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"Kappler, A.",NA,"1843","12",NA,NA,"Surinam",NA,NA,"In sylvis pr. stationem Victoriam.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02141295' target='other'> <mi>dwc_moreinfo</mi></a>","P02141295","P02141295_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1345",NA,NA,NA
"469","2015-09-05 06:39:35-03","MNHN","RECOLNAT_MNHN_P","P04733155","PreservedSpecimen",NA,NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"Granville, J.J.|Crozier, F.",NA,"1998","1","11",NA,"Guyane française",NA,NA,"Montagnes de la Trinité, zone sud, Bassin de la Mana.","53.35","4.56667","100",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04733155' target='other'> <mi>dwc_moreinfo</mi></a>","P04733155","P04733155_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13512",NA,NA,NA
"470","2021-02-11 17:22:02-03","UFPR","UPCB","12891","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","Spreng.","Markgraf, F.","Hatschbach, G.","46737","1983","08","05",NA,"Brasil","Espírito Santo","Linhares","BLOQUEADO",NA,NA,NA,NA,NA,"Arbusto ramoso, 2,50m, flor alva. Mata pluvial..",NA,NA,NA,NA,NA,"9999","1984","01","9999","01",NA,NA,NA,NA,NA,NA
"471","2008-05-27 22:02:00-03","MO","MOBOT","254940","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","latifolia","Amphirrhox latifolia","Mart. & Eichler","P. Berry","Paul E. Berry","Berry 4753","1989","11","17","South America","Venezuela","Amazonas",NA,"Río Orinoco at Raudal Dickey, along river and adjacent slopes. EXPEDICÍON CORAVEN a las cebeceras del Río Orinoco. (CORAVEN EXPEDITION to the headwaters of the Orinoco).","-63.76666","2.2","315.00000000","330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","3",NA,NA
"472","2008-05-27 22:02:00-03","MO","MOBOT","254950","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","latifolia","Amphirrhox latifolia","Mart. & Eichler","P. Berry","Paul E. Berry","Berry 4758","1989","11","18","South America","Venezuela","Amazonas",NA,"Río Orinoco, Raudales Siro Vasquez, above confluence with Río Ugueto. EXPEDICÍON CORAVEN a las cabeceras del Río Orinoco. (CORAVEN EXPEDITION to the headwaters of Orinoco).","-63.76666","2.21666","330.00000000","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","3",NA,NA
"473","2013-08-23 04:12:00-03","MO","MOBOT","3114967","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","latifolia","Amphirrhox latifolia","Mart. & Eichler","P. Berry, 5/94","Gustavo A. Romero G.","Romero-González 2352","1992","2","9","South America","Venezuela","Amazonas",NA,"Riveras del Río Gavilán, 3 Km aguas arriba del Raudal Gavilancito.","-67.36666","5.61666","80.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2013-12-22 20:51:00-02","MO","MOBOT","3116515","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","latifolia","Amphirrhox latifolia","Mart. & Eichler","R. Liesner","Judith Rosales","Rosales 2045","1995","7","5","South America","Venezuela","Bolívar",NA,"Bosque ribereño inundable. Municipio Aripao Río Caura, 2 km aprox. aguas abajo de Tricheras.","-65.01527","7.13833","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2013-12-22 20:51:00-02","MO","MOBOT","3116664","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","latifolia","Amphirrhox latifolia","Mart. & Eichler","R. Liesner","Judith Rosales","Rosales 1621","1995","8","21","South America","Venezuela","Bolívar",NA,"Bosque ribereño. Municipio Aripao Río Caura, aguas abajo del Campamento de Edelca.","-64.77444","6.34333","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2011-06-08 12:20:00-03","MO","MOBOT","3144552","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","latifolia","Amphirrhox latifolia","Mart. & Eichler","S. McDaniel","Manuel Rimachi Y.","Rimachi Y. 3353","1978","2","9","South America","Peru","Loreto","Maynas","Dtto. Iquitos. Río Itaya, Quebrada del caserio de Munich, lowland freq. inundated.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2011-06-08 12:20:00-03","MO","MOBOT","3144707","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","latifolia","Amphirrhox latifolia","Mart. & Eichler","S. McDaniel","Manuel Rimachi Y.","Rimachi Y. 5037","1980","4","9","South America","Peru","Loreto","Maynas","Dtto. Iquitos. Río Momón (tribu. Río Nanay), a little below Puerto de Balcón, low inundatable forest over clay.",NA,NA,"110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2011-06-08 12:20:00-03","MO","MOBOT","3145436","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","latifolia","Amphirrhox latifolia","Mart. & Eichler",NA,"Manuel Rimachi Y.","Rimachi Y. 7778","1985","2","21","South America","Peru","Loreto","Maynas","Dtto. Iquitos. Río Nanay, orilla de Mamacamiri hasta el caserio de Santa Rita, en terreno bajo.",NA,NA,"95.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2011-06-08 12:20:00-03","MO","MOBOT","3147400","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","latifolia","Amphirrhox latifolia","Mart. & Eichler","S. McDaniel","Manuel Rimachi Y.","Rimachi Y. 5064","1980","5","6","South America","Peru","Loreto","Maynas","Dtto. Iquitos. Río Amazonas, Quebrda del caserio de Sinchicuy, margin of creek.",NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2017-07-27 15:49:00-03","MO","MOBOT","3240167","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","latifolia","Amphirrhox latifolia","Mart. & Eichler","G. Aymard","Gerardo Aymard","Aymard C. 6671","1988","4","29","South America","Venezuela","Bolívar",NA,"Mun. Foraneo Aripao. Alto Rio Caura. 15 km aguas arriba de la comunidad Y'ekuana Araguaña, Bosque transicional entre bosque de rebalse y bosque de lomerio. 4º74'N? 64º12'W.","-64.2","4.8666667","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"481","2011-06-22 21:16:00-03","MO","MOBOT","3240201","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","latifolia","Amphirrhox latifolia","Mart. & Eichler","A. Licata","Euler Marín","Marín 1592",NA,NA,NA,"South America","Venezuela","Amazonas",NA,"Dpto Atabapo. 5 km al N de la desembocadura del Rio Orinoquito en el Rio Orinoco. Lomerio entre 30%-60%.","-64.4","2.4","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2008-05-27 22:02:00-03","MO","MOBOT","3240305","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","latifolia","Amphirrhox latifolia","Mart. & Eichler","N. Cuello & A. Licata","Yajaira Fernández","Fernández 360","1989","3",NA,"South America","Venezuela","Bolívar",NA,"Mun. Cedeño. Valle del rio Tabaro. Bosque medio medio. Aprox 25 km aguas arriba de la desemb del Tabaro en el Nichare.","-65.98333","6.35","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2013-07-17 09:22:00-03","MO","MOBOT","3241471","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","latifolia","Amphirrhox latifolia","Mart. & Eichler",NA,"Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 17029","1973","3","13","South America","Peru","Loreto","Maynas","Morona Cocha near Iquitos, innundated marginal disturbed scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"484","2020-04-20 14:30:00-03","MO","MOBOT","3410582","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","latifolia","Amphirrhox latifolia","Mart. & Eichler","N, Cuello","Elio Sanoja|Silvino Elcoro","Sanoja 3392","1990","2",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"485","2013-04-08 13:06:00-03","MO","MOBOT","100582310","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking","William C. Steward|José F. Ramos","Steward P17640","1973","11","9","South America","Brazil","Amazonas",NA,"CEPLAC, cocoa research station, Manaus-Itacoatiara Road, km 31.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"486","2011-03-19 06:43:00-03","MO","MOBOT","1000425","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","R. Liesner(MO)","Randall J. Evans|Sylva Koemar|Joyce Ramlal|Dorothy Traag","Evans 2492","1995","11","29","South America","Suriname","Sipaliwini",NA,"Vicinity of Blanche Marie Waterfall on the Nickerie River.","-56.88055","4.75833","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"327","10",NA,NA
"487","2011-03-19 06:43:00-03","MO","MOBOT","1000452","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","R. Liesner (MO)","Randall J. Evans|Sylva Koemar|Joyce Ramlal|Dorothy Traag","Evans 2510","1995","12","3","South America","Suriname","Sipaliwini",NA,"Vicinity of Blanche Marie Waterfall on the Nickerie River.","-56.88055","4.75833","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"331","17",NA,NA
"488","2009-11-20 16:11:00-02","MO","MOBOT","100230593","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Zappi & Frisby","Daniela C. Zappi","Zappi 1274","2008","8","19","South America","Brazil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino. Serra do Rochedo, acesso pela Fazenda AJJ.","-55.2294445","-9.6672223","311.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"489","2020-11-16 15:41:00-03","MO","MOBOT","100365713","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Hekking","August Kappler","Kappler 1345","1843","12",NA,"South America","Suriname",NA,NA,"In sylvis pr. stationem Victoriam",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"490","2008-05-27 22:02:00-03","MO","MOBOT","1081926","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","A. Fernandez (PORT)","Walter A. Palacios","Palacios Cuenca 13746","1995","3",NA,"South America","Ecuador","Esmeraldas","Muisne","Muisne. Sitio San Salvador, orillas del Río Sucio. Bosque húmedo Tropical.","-80.33333","0.6","100.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2017-02-03 05:18:00-02","MO","MOBOT","1095205","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","H.E. Ballard (BHO)","Dairon Cárdenas L.|G. Politis|et al.","Cárdenas López 6593","1995","8","30","South America","Colombia","Guaviare",NA,"Mpio. San José del Guaviare, inspección de Tomachipán. Río Inírida. Raudal Golondrinas, 40.7 km de Tomachipán, Bmh-T, orilla de Río y zona perturbada.","-71.53944","2.2275","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2008-05-27 22:02:00-03","MO","MOBOT","1215690","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","G. Aymard","Paul E. Berry|et al.","Berry 6635","1998","2","19","South America","Venezuela","Amazonas",NA,"Evergreen lowland forest on sandy ultisol soil, 3.5 km from Yavita along Yavita-Maroa Road (bearing 233º). GPS unit used. Field work supported by World Wildlife Fund.","-67.4575","2.90166","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"254","5",NA,NA
"493","2008-05-27 22:02:00-03","MO","MOBOT","1225401","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Angel Fernandez del Valle(FVG 2005)","Ronald L. Liesner|Gilberto N. Morillo","Liesner 13935","1982","5","8","South America","Venezuela","Bolívar",NA,"Caño Pablo, tributary of Río Caura, ca. 6 km ESE of Las Pavas (Salto Para). Primary forest and river edge.","-64.4","6.23333","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49",NA,NA,NA
"494","2008-05-27 22:02:00-03","MO","MOBOT","1244658","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking (U)","Pablo A. Palacios|et al.","Palacios 1551","1986","6","2","South America","Colombia","Amazonas",NA,"Tra. 29 Margen izquierda del Río Caquetá, 6-8 km abajo de la isla El Sol, a 600 m de la orilla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2008-05-27 22:02:00-03","MO","MOBOT","1359749","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Angel Fernandez del Valle(FVG 2005)","Ronald L. Liesner","Liesner 8537","1980","1","21","South America","Venezuela","Amazonas",NA,"03 km SE of San Carlos de Rio Negro; unflooded area.","-67.06666","1.91666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"161",NA,NA,NA
"496","2008-05-27 22:02:00-03","MO","MOBOT","1361146","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Angel Fernandez del Valle(FVG 2005)","Ronald L. Liesner","Liesner 8652","1980","1","24","South America","Venezuela","Amazonas",NA,"IVIC Study site 4 km NE of San Carlos de Rio Negro.","-67.03333","1.86666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"166",NA,NA,NA
"497","2008-05-27 22:02:00-03","MO","MOBOT","137030","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Angel Fernandez del Valle(FVG 2005)","Ronald L. Liesner","Liesner 17391","1984","11","30","South America","Venezuela","Amazonas",NA,"Río Negro. Trail across the river from the base camp. 0 to 2 Km North of Cerro de La Neblina Base Camp which is on Río Mawarinuma. Elev. 140 m. 0º50'N, 66º10'W.","-66.16666","0.83333","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-85","2",NA,NA
"498","2008-09-30 10:24:00-03","MO","MOBOT","1423665","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","G. Aymard","Paul E. Berry|Gerardo Aymard","Berry 7022","2000","3","23","South America","Venezuela","Amazonas",NA,"Bosque de tierra firme de ladera (bosque de yévaro), ca. 1 km al norte de la entrada de la parcela principal del IVIC por la carretera San Carlos de Río Negro-Solano, a unos 4 km de San Carlos.","-67.0344444","1.925","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"264","3",NA,NA
"499","2008-09-30 10:24:00-03","MO","MOBOT","1424412","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","G. Aymard","Paul E. Berry|Gerardo Aymard","Berry 7481","2000","4","1","South America","Venezuela","Amazonas",NA,"Bosque de tierra firme de ladera, ca. 1.5 km al este de la boca del caño frente a Laja Viento, por el Río Guainía. (Parcela 9).","-67.0891666","2.0830556","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"279","4",NA,NA
"500","2019-10-03 04:12:00-03","MO","MOBOT","1425559","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","A. Fernandez, COL","J. Murillo|et al.","Murillo Aldana 1061","1998","3","24","South America","Colombia","Guainía",NA,"Mpio. Puerto INirida, resguardo indigena Almidon-La Ceiba, margenes del rio INirida a la altura de la comunidad La Ceiba.","-67.86666","3.63333","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-10-03 04:12:00-03","MO","MOBOT","1425561","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","A. Fernandez","J. Murillo|et al.","Murillo Aldana 1073","1998","3","24","South America","Colombia","Guainía",NA,"Mpio. Puerto Inirida, resguardo indigena Almidon-La Ceiba, margenes del rio Inirida a la altura de la comunidad La Ceiba.","-67.86666","3.63333","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2008-05-27 22:02:00-03","MO","MOBOT","1425562","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","A. Fernandez","Gloria A. Galeano|et al.","Galeano Garcés 5962","1998","3","22","South America","Colombia","Guainía",NA,"Mpio. Puerto Inirida, resguardo indigena Almidon-La Ceiba, cano Caiman, orilla izquierda.","-67.95","3.61666","85.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2008-05-27 22:02:00-03","MO","MOBOT","1910667","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking","Ronald L. Liesner","Liesner 6177","1979","4","5","South America","Venezuela","Amazonas",NA,"4.5 km NE of San Carlos de Río Negro; 0.5 km beyond IVIC study site. Roadside and forest.","-67.03333","1.93333","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"186",NA,NA,NA
"504","2009-11-17 12:02:00-02","MO","MOBOT","1910713","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking","Ronald L. Liesner","Liesner 6206","1979","4","5","South America","Venezuela","Amazonas",NA,"0.5 km S of San Carlos de Río Negro along river. Ca. 20 km S of confluence of Río Negro and brazo Casiquiare. [original coord. 1º56'N, 67º03'W]","-67.0666667","1.9166667","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"187","1",NA,NA
"505","2019-02-19 04:30:00-03","MO","MOBOT","1917631","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking","C.F.P. Martius","Martius 1219","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"506","2008-05-27 22:02:00-03","MO","MOBOT","1938635","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking","Ronald L. Liesner","Liesner 3791","1977","11","24","South America","Venezuela","Amazonas",NA,"Study Area cleared by Germans and adjacent forest. IVIC Study Area. 4 km E of San Carlos de Río Negro.","-67.05","1.91666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"366",NA,NA,NA
"507","2013-10-05 06:35:00-03","MO","MOBOT","1942597","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Hekking","Ronald L. Liesner|Ángel C. González","Liesner 5411","1978","7","23","South America","Venezuela","Bolívar",NA,"20 km E of La Paragua. Disturbed primary forest.","-63.25","6.93333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"482",NA,NA,NA
"508","2008-08-22 14:15:00-03","MO","MOBOT","251757","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking (U)","Thomas B. Croat","Croat 20154","1972","9","14","South America","Peru","Loreto",NA,"Near mouth of Río Napo; forest.","-72.6536111","-3.4591667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"315","1",NA,NA
"509","2008-05-27 22:02:00-03","MO","MOBOT","251773","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","W.H.A. Hekking (U)","Thomas B. Croat","Croat 20213","1972","9","15","South America","Peru","Loreto",NA,"Río Mazan, ca. 5 miles above mouth.","-73.16833","-3.51277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"317","17",NA,NA
"510","2008-05-27 22:02:00-03","MO","MOBOT","251972","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","A. Fernandez (PORT)","Thomas B. Croat","Croat 73067","1992","3","16","South America","Ecuador","Esmeraldas","Muisne","Along road between Esmeraldas and El Sucio, 7.2 km S of main Atacames to Muisne Road, 43.2 km S of Sua.","-79.9","0.61666","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"180","6",NA,NA
"511","2008-05-27 22:02:00-03","MO","MOBOT","252517","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A. St.-Hil.) Spreng.","Angel Fernandez del Valle(FVG 2005)","Ronald L. Liesner","Liesner 17422","1984","12","2","South America","Venezuela","Amazonas",NA,"Río Negro, 1.5 km East of Cerro de La Neblina Base Camp which is on Río Mawarinuma. 0 to 3 km South of main river. Elev. 140 m. 0º50'N, 66º10'W.","-66.16666","0.83333","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-86","3",NA,NA
