"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"373","2011-01-26 13:43:00-02","MO","MOBOT","100341981","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Stephan G. Beck","Beck 23483","South America","Bolivia","Prov. Ignacio Warnes, al N del aeropuerto de Viru Viru, camino a Chuchio, entrando unos 2 km.",NA,NA,NA,NA,"1998","1","10",NA,NA,"Cham.","H. Förther","Santa Cruz",NA,"-63.1333333","-17.6","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"374","2012-03-20 10:11:00-03","MO","MOBOT","100459657","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"José Steinbach","Steinbach G. 1103","South America","Bolivia","Canton de Buenavista",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cham.","Foster Catalogue Note File","Santa Cruz",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"375","2012-03-21 08:39:00-03","MO","MOBOT","100460085","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"José Steinbach","Steinbach G. 5178","South America","Bolivia","Buenavista",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cham.","I.M. Johnston","Santa Cruz","Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"376","2012-03-21 09:42:00-03","MO","MOBOT","100460105","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"José Steinbach","Steinbach G. 5718","South America","Bolivia","Buenavista",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cham.","Foster Catalogue Note File","Santa Cruz","Sara",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"377","2012-03-21 11:27:00-03","MO","MOBOT","100460106","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"José Steinbach","Steinbach G. 6153","South America","Bolivia","Buenavista",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cham.","Foster Catalogue Note File","Santa Cruz","Sara",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"378","2012-03-21 14:38:00-03","MO","MOBOT","100460195","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"José Steinbach","Steinbach G. 1993","South America","Bolivia",NA,NA,NA,NA,NA,"1916","4","24",NA,NA,"Cham.","Foster Catalogue Note File","Santa Cruz","Sara",NA,NA,"460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"379","2012-03-21 14:45:00-03","MO","MOBOT","100460197","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"José Steinbach","Steinbach G. 1998","South America","Bolivia","Campo de Buenavista",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cham.","Foster Catalogue Note File","Santa Cruz","Sara",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"380","2014-01-02 05:36:00-02","MO","MOBOT","100629644","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"D. Villarroel","Villarroel Segarra 523","South America","Bolivia","Bella Vista, salida del sendero ecológico el Cañadón, suelos poco profundos rojizos, con afloramientos de rocas de areniscas poco consolidadas, sabanas arboladas con especies de Tabebuia impetiginosa, T. ochracea, Tecoma tenuiflora.",NA,NA,NA,NA,"2006","4","13",NA,NA,"Cham.","Daniel Villarroel S","Santa Cruz","Florida","-63.8055556","-18.1966666","1461.00000000","1560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"381","2016-08-10 13:36:00-03","MO","MOBOT","100922114","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"José E. Montes","Montes 2417","South America","Argentina","San Ignacio.",NA,NA,NA,NA,"1946","12","29",NA,NA,"Cham.","R.L. Pérez Moreau","Misiones","San Ignacio","-55.3383333","-27.1597222","224.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"382","2016-08-10 13:39:00-03","MO","MOBOT","100922115","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"José E. Montes","Montes 6929","South America","Argentina","Delicia, Alto Paraná.",NA,NA,NA,NA,"1949","9","16",NA,NA,"Cham.","R.L. Pérez-Moreau","Misiones","Iguazú",NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"383","2016-08-10 13:41:00-03","MO","MOBOT","100922116","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"José E. Montes","Montes 15055","South America","Argentina","Yabebiry.",NA,NA,NA,NA,"1950","11","16",NA,NA,"Cham.","R.L. Pérez Moreau","Misiones","Candelaria","-55.5930555","-27.4394444","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"384","2008-05-27 22:02:00-03","MO","MOBOT","1009551","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"M. Menacho|E. Gutiérrez","Menacho Viruez 464","South America","Bolivia","Pampa de Viru-Viru a 17 km al N de ciudad Sta. Cruz, Aeropuerto Int. Viru-Viru. Sabana con islas de bosque y dunas de arena estabilizadas, quemas frecuentes; suelos arenosos.",NA,NA,NA,NA,"1994","2","13",NA,NA,"Cham.","A. Fuentes","Santa Cruz","Warnes","-63.15861","-17.65833","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"385","2018-04-05 13:34:00-03","MO","MOBOT","101038248","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Michael H. Nee","Nee 58553","South America","Bolivia","7.4 km (by air) NNW of Colpa Planta de Gas, 12 km (by air) NW of bridge over Río Piraí at La Bélgica.",NA,NA,NA,NA,"2011","12","14",NA,NA,"Cham.",NA,"Santa Cruz","Sara","-63.2925","-17.4622222","317.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"386","2019-05-23 14:54:00-03","MO","MOBOT","101132670","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Michael H. Nee|D. Villarroel|A. Molina O.","Nee 58923","South America","Bolivia","14 km NW (by air) of El Torno, ridgetop on sandstone above and W of the waterfalls at Espejillos.",NA,NA,NA,NA,"2012","1","3",NA,NA,"Cham.","M. Nee","Santa Cruz","Andrés Ibáñez","-63.4638889","-17.8925","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"387","2012-03-18 05:12:00-03","MO","MOBOT","1195861","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"J. Richard Abbott|Antony Jardim|Fabiana Mamani M.","Abbott 16562","South America","Bolivia","Just west of Concepción on road to San Javier. Disturbed roadside cerrado remnant. Sandy red soil.",NA,NA,NA,NA,"1995","4","4",NA,NA,"Cham.","J.R. Abbott (BEREA)","Santa Cruz","Nuflo de Chavez","-62","-16.03333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","1264892","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Elsa M. Zardini|M. Vera","Zardini 47834","South America","Paraguay","Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni. Cerrado scrub.",NA,NA,NA,NA,"1998","1","14",NA,NA,"Cham.","James S. Miller","Canindeyú",NA,"-55.27916","-24.18777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1127","5",NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","1430669","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Elsa M. Zardini|D. Quintana","Zardini 53866","South America","Paraguay","Estancia Lapuri, between Estancia Arrecife and road to Valle Mi. Cerrado forest and scrubs on granites.",NA,NA,NA,NA,"2000","1","15",NA,NA,"Cham.","H. Forther (M)","Concepción",NA,"-57.47611","-22.35972","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1200","4",NA
"390","2012-04-16 14:56:00-03","MO","MOBOT","1525101","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Michael H. Nee","Nee 43124","South America","Bolivia","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,NA,NA,"1992","12","17",NA,NA,"Cham.","M. Nee","Santa Cruz",NA,"-63.2","-17.74166","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"391","2011-07-06 10:40:00-03","MO","MOBOT","1527965","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Michael H. Nee","Nee 39026","South America","Bolivia","3 km N of Pedro Lorenzo on road from Santa Cruz to Ibapo.",NA,NA,NA,NA,"1990","9","30",NA,NA,"Cham.","M. Nee (NY)","Santa Cruz","Andrés Ibáñez","-63.25","-17.9333333","475.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","1535549","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Michael H. Nee","Nee 40516","South America","Bolivia","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cham.","M. Nee","Santa Cruz",NA,"-63.2","-17.74166","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2016-11-15 05:15:00-02","MO","MOBOT","2337768","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 46213","South America","Argentina","Sierra de Guasayán. Ruta 64, km 78",NA,NA,NA,NA,"1994","11","17",NA,NA,"Cham.","A. Schinini","Santiago del Estero","Guasayán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2009-07-27 09:22:00-03","MO","MOBOT","2427822","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6543","South America","Argentina","Cruce de Ruta Prov. 103 y Ruta Prov. 4, campo quemado al borde del camino",NA,NA,NA,NA,"1997","9","26",NA,NA,"Cham.","Pérez-Moreau, R.L.","Misiones","Candelaria","-55.51666","-27.4","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2015-12-14 20:29:00-02","MO","MOBOT","2491066","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Belén Jiménez","Jiménez 1705","South America","Paraguay","Reserva Natural del Bosque Mbaracayú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cham.",NA,"Canindeyú",NA,"-55.41666","-24.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2012-04-25 11:33:00-03","MO","MOBOT","2859148","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Gert G. Hatschbach","Hatschbach 23681","South America","Brazil","Entroncamento (mun Rio Brilhante) mato Grosso.",NA,NA,NA,NA,"1970","2","16",NA,NA,"Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"397","2009-07-17 14:12:00-03","MO","MOBOT","2859216","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11014","South America","Brazil","Frequent, Cerrado, ca 20 km. S of Corumbá de Goiás.",NA,NA,NA,NA,"1965","12","3",NA,NA,"Cham.","S.R. Hill",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2008-05-27 22:02:00-03","MO","MOBOT","2859264","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"P.I. Oliveira","Oliveira 470","South America","Brazil","Anapolis, 16km N (mun. Anapolis)",NA,NA,NA,NA,"1982","2","26",NA,NA,"Cham.","James S. Miller","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2009-06-25 13:32:00-03","MO","MOBOT","2859325","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"William R. Anderson","Anderson 9557","South America","Brazil","Ca. 16 Km (straight line) S of Caiapônia; forest traversed by stream and adjacent cerrado.",NA,NA,NA,NA,"1973","5","1",NA,NA,"Cham.","J. Kallunki",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2011-02-22 16:57:00-03","MO","MOBOT","2859420","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Scott A. Mori|Brian M. Boom","Mori 14479","South America","Brazil","Mun. Morro do Chapeu, Telebahia Tower, ca 6 km S of Morro do Chapeu. Campo Rupestre.",NA,NA,NA,NA,"1981","6","16",NA,NA,"Cham.","J.Kallunki","Bahia",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2013-02-01 06:09:00-02","MO","MOBOT","2859547","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"C. Vogl","Vogl 447","South America","Venezuela","Maracay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cham.","K. Suessenguth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2014-08-23 05:35:00-03","MO","MOBOT","2859580","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22244","South America","Brazil","Cerrado on rocky slopes , ca. 16km S.W. of Diamantina",NA,NA,NA,NA,"1969","1","19",NA,NA,"Cham.","S.R. Hill","Minas Gerais",NA,NA,NA,"1370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2012-05-04 05:16:00-03","MO","MOBOT","2859595","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Cyril Allen","Allen 24","South America","Colombia","Savana, Chiriguana, Magdalena Valley",NA,NA,NA,NA,"1924","7","15",NA,NA,"Cham.","R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2015-08-13 05:50:00-03","MO","MOBOT","2859648","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 30904","South America","Brazil","Cerrado and occasional tree islands, ca. 23km N. of Sebra, road to Agua de Rega",NA,NA,NA,NA,"1971","2","24",NA,NA,"Cham.","S.R. Hill","Bahia",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2011-07-06 14:35:00-03","MO","MOBOT","2859829","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Renate Seidel","Seidel 49","South America","Bolivia","San Bartolo, cerca de la orilla del atajado",NA,NA,NA,NA,"1986",NA,NA,NA,NA,"Cham.","M. Nee (NY)","Santa Cruz","Velasco",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"406","2019-07-23 11:09:00-03","MO","MOBOT","2859888","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"B. Bruderreck","Bruderreck 393","South America","Bolivia","San Ignacio 16km hacia N, arboleda cerca del camino, suelo arenoso",NA,NA,NA,NA,"1988",NA,NA,NA,NA,"Cham.","M. Nee (NY)","Santa Cruz","Velasco",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","2859909","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Augustus Fendler","Fendler 907","South America","Venezuela",NA,NA,NA,NA,NA,"1854",NA,NA,NA,NA,"Cham.","R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2009-11-19 16:06:00-02","MO","MOBOT","2859942","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Ellsworth P. Killip","Killip 15228","South America","Colombia","Mesa de los Santos",NA,NA,NA,NA,"1926","12","11",NA,NA,"Cham.",NA,"Santander",NA,"-73.0833333","6.7666667","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"409","2009-07-10 17:57:00-03","MO","MOBOT","2859946","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Troels M. Pedersen","Pedersen 3273","South America","Paraguay","Dry, hilly grasslands with rocky outcrops.",NA,NA,NA,NA,"1955","2","5",NA,NA,"Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2009-10-24 06:14:00-02","MO","MOBOT","2859950","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Ezechias P. Heringer|George Eiten","Heringer 14189","South America","Brazil","Município de Caldas Novas; 12km due west of city of Caldas Novas. 5.1 km N of entrance to hotel, Pousada d Rio Quente, along side road from hotel to main Morrinho- Caldas Novas highway. (several km W of foot of west slope of Serra de Caldas.)",NA,NA,NA,NA,"1974","12","23",NA,NA,"Cham.","R. Liesner","Goiás",NA,"-48.75","-17.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","2859958","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Jardim","Jardim 321","South America","Brazil","Estado de Sergipe. Rod BR 101, no trecho Estancia/Aracaju, entrada no km 10 á direita. 28 km da BR 101. Praia do Abais.. Restinga, solo arenoso com Dunas.",NA,NA,NA,NA,"1993","10","8",NA,NA,"Cham.","J.S. Miller",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2008-05-27 22:02:00-03","MO","MOBOT","2859978","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Troels M. Pedersen","Pedersen 9545","South America","Paraguay","Near Caapucú, Dep. Paraguan",NA,NA,NA,NA,"1969","12","12",NA,NA,"Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2011-07-06 14:36:00-03","MO","MOBOT","2859988","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Stephan G. Beck","Beck 6500","South America","Bolivia","Santa Cruz ca. 22kms. hacia Abapó (Sud)",NA,NA,NA,NA,"1981",NA,NA,NA,NA,"Cham.","M. Nee (NY)","Santa Cruz","Andrés Ibáñez",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"414","2009-06-24 17:55:00-03","MO","MOBOT","2860030","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"George R. Proctor","Proctor 46854","South America","Bolivia","Road to Laguna Madrejón, c. 3km N. of Buena Vista",NA,NA,NA,NA,"1991","5","19",NA,NA,"Cham.",NA,"Santa Cruz","Ichilo","-63.66666","-17.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","2860081","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Gert G. Hatschbach","Hatschbach 27476","South America","Brazil","mendanha (mun. Cunha Magalhães)",NA,NA,NA,NA,"1971","9","8",NA,NA,"Cham.","James S. Miller","Minas Gerais",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","2860143","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Erik L. Ekman","Ekman 1778","South America","Argentina","Posadas; Loreto, in campo ad San Ignacio",NA,NA,NA,NA,"1908",NA,NA,NA,NA,"Cham.","Johnst. 29","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2018-05-17 05:29:00-03","MO","MOBOT","2860153","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"María E. Múlgura","Múlgura 2266","South America","Argentina","Camino hacia Ruta Prov. 12, unos 500 mtrs. desde el Penal. Campo quemado.",NA,NA,NA,NA,"2000","9","22",NA,NA,"Cham.","Múlgura de Romero, M.E.","Misiones","Candelaria","-55.525","-27.34722","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2009-09-03 17:37:00-03","MO","MOBOT","2860198","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Gert G. Hatschbach|William R. Anderson|Rupert C. Barneby|Bronwen Gates","Hatschbach 36330","South America","Brazil","Go-12, Chapada dos Veadeiros (mun. Alto Paraiso)",NA,NA,NA,NA,"1975","2","20",NA,NA,"Cham.",NA,"Goiás",NA,NA,NA,"1300.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2016-11-15 05:15:00-02","MO","MOBOT","2860206","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Antonio C. Krapovickas","Krapovickas 18287","South America","Argentina","Loreto, Ruta 12",NA,NA,NA,NA,"1971",NA,NA,NA,NA,"Cham.","R. Perez Moreau f,. VI-","Misiones",NA,"-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2014-12-30 21:34:00-02","MO","MOBOT","2860228","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Troels M. Pedersen","Pedersen 3092","South America","Argentina","Estancia Santa Rosalia.",NA,NA,NA,NA,"1955","1","3",NA,NA,"Cham.",NA,"Corrientes","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2009-11-20 06:16:00-02","MO","MOBOT","2860271","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Gert G. Hatschbach|R. Kummrow","Hatschbach 37300","South America","Brazil","Rod. GO-12 (mun. Planaltina)",NA,NA,NA,NA,"1975","9","17",NA,NA,"Cham.","James S. Miller","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2018-05-17 05:29:00-03","MO","MOBOT","2860311","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"María E. Múlgura|et al.","Múlgura 1661","South America","Argentina","alrededores casa H. Quiroga",NA,NA,NA,NA,"1997","12","9",NA,NA,"Cham.","Pérez-Moreau, R.L.","Misiones","San Ignacio",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2012-04-25 11:53:00-03","MO","MOBOT","2860315","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Gert G. Hatschbach","Hatschbach 39592","South America","Brazil","Morro do Chapeu, aredores",NA,NA,NA,NA,"1977","1","14",NA,NA,"Cham.","James S. Miller","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"424","2011-03-24 17:46:00-03","MO","MOBOT","2860340","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Sara G. Tressens|Sergio Cáceres M.|M. Silvia Ferrucci|Aurelio Schinini|Ricardo O. Vanni","Tressens 2158","South America","Argentina","11 km NW de Santa Rosa.",NA,NA,NA,NA,"1983","12","1",NA,NA,"Cham.",NA,"Corrientes","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2008-05-27 22:02:00-03","MO","MOBOT","2860372","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"D. Philcox","Philcox 4133","South America","Brazil","km 220, Xavantina-Cachimbo road.",NA,NA,NA,NA,"1968","1","20",NA,NA,"Cham.",NA,NA,NA,"-51.76666","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2011-03-30 20:38:00-03","MO","MOBOT","2860406","PreservedSpecimen","Plantae","Heliotropiaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Sara G. Tressens|et al.","Tressens 1018","South America","Argentina","11 km NWde Santa Rosa.",NA,NA,NA,NA,"1977","12","16",NA,NA,"Cham.",NA,"Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
