"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","sex"
"191","2021-04-07 11:41:05-03","UFMS","CGMS","50227","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","M.A.O. Bezerra; J.S. Damaceno","14","2012","04","13",NA,"Brasil","Sergipe","Angico - MNGA (Unidade de Conservação Estadual Monumento Natural Grota do Angico), Barreiro Luiz 1.","-37.6894444","-9.6661111",NA,"Lemnoideae Material em solução Transeau com gotas de solução de sulfato de cobre. Habitat: Lagoas temporárias. Habito: Erva aquática flutuante livre.","CGMS002890",NA,"V.J. Pott","186","186","Poço Redondo","-37,6894444","-9,6661111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-04-07 11:41:05-03","UFMS","CGMS","50856","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","8592","2006","02","04",NA,"Brasil","Mato Grosso do Sul","Rodovia MS-419, próximo ao rio Taboco e Fazenda Taboco.","-55.7213889","-20.1766667",NA,"Estéril. Habitat: Caixa de empréstimo rasa (10-20cm de profundidade). Solo argiloso. Relevo plano. Habito: Erva aquática flutuante livre. Dominante.","CGMS002886",NA,"V.J. Pott","145","145","Aquidauana","-55,7213889","-20,1766667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-04-07 11:41:05-03","UFMS","CGMS","54575","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","G. Catian","102","2014","12","15",NA,"Brasil","Mato Grosso do Sul","Fazenda Arara Azul - Estrada Parque Sub-região Abobral.","-57.0458333","-19.3263889",NA,"Fruto ausente. Habitat: Lagoa temporária. Solo argiloso. Habito: Erva aquática flutuante livre.","CGMS1084540",NA,"G. Catian","90","90","Corumbá","-57,0458333","-19,3263889",NA,NA,"2014","12",NA,NA,"15",NA,NA,NA
"194","2021-04-07 11:41:05-03","UFMS","CGMS","76945","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","9290","2007","06","05",NA,"Brasil","Mato Grosso do Sul","Hotel Passo do Lontra, próximo à entrada do alpendre, Pantanal do Abobral.","-57.0325","-19.5755556",NA,"Flor ausente. Fruto ausente. Habitat: Caixa de empréstimo. Solo arenoso. Relevo plano. Habito: Erva aquática flutuante livre. Freqüente.","CGMS1109933",NA,"V.J. Pott","90","90","Corumbá","-57,0325","-19,5755556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-04-07 11:41:05-03","UFMS","CGMS","76951","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","9385","2007","06","12",NA,"Brasil","Mato Grosso","Rodovia MT-370, 36 km de Poconé e 14 km de Porto Cercado.","-56.4452777","-16.3872222",NA,"Flor ausente. Fruto ausente. Habitat: Campo de murundus alagado, com Curatella e Vochysia divergens, 30 - 40 cm de profundidade. Solo argiloso. Relevo plano. Habito: Erva aquática. Mancha ocasional.","CGMS1109939",NA,"V.J. Pott","117","117","Poconé","-56,4452777","-16,3872222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-04-07 11:41:05-03","UFMS","CGMS","50224","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","M.A.O. Bezerra; J.C.V. Souto-Junior","11","2012","03","09",NA,"Brasil","Sergipe","Angico - MNGA (Unidade de Conservação Estadual Monumento Natural Grota do Angico), Barreiro Bonita.","-37.6941666","-9.6666667",NA,"Lemnoideae Material em solução Transeau com gotas de solução de sulfato de cobre. Habitat: Lagoas temporárias. Habito: Erva aquática flutuante livre.","CGMS002892",NA,"V.J. Pott","199","199","Poço Redondo","-37,6941666","-9,6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-04-07 11:45:19-03","UFMS","CGMS","43354","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott; G. Hatschbach; J. Silva","6027","2002","11","19",NA,"Brasil","Mato Grosso do Sul","Sede da fazenda Santa Cruz, borda sudeste do Pantanal, no antigo chiqueiro de porco.","-56.1161111","-20.1569444",NA,"Duplicata CPAP, CEN, MBM. Habitat: Lagoa pequena. Solo argiloso. Relevo plano. Habito: Erva aquática flutuante livre. Dominante.","CGMS1073340",NA,NA,NA,NA,"Aquidauana","-56,1161111","-20,1569444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-04-07 11:41:05-03","UFMS","CGMS","48031","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott","10533","2009","06","03",NA,"Brasil","Mato Grosso do Sul","Baía do Bom Fim, próxima á Baía Mandioré.","-57.4769445","-18.2102778",NA,"Flor ausente. Fruto esverdeado. Mancha ocasional. Material em álcool 70%. Presença de Wolffiella lingulata, Polygonum ferrugineum. Habitat: Vegetação aquática de margem de rio com Paspalum repens e Polygonum ferrugineum. Habito: Erva","CGMS1077990",NA,"A.C. Araujo","90","90","Corumbá","-57,4769445","-18,2102778",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"199","2021-04-07 11:41:05-03","UFMS","CGMS","43355","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","6039","2003","03","01",NA,"Brasil","Mato Grosso do Sul","Local Estância Caiman, próximo à sede.","-56.3033333","-19.9527778",NA,"Flor branca. Fruto castanho-claro. Fruto castanho-claro. Duplicata CPAP, CEN, MBM. Habitat: Lagoa rasa próximo ao curral. Solo argiloso. Relevo depressão. Habito: Erva aquática flutuante livre. Dominante.","CGMS1073341",NA,"V.J. Pott","110","110","Miranda","-56,3033333","-19,9527778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-04-07 11:41:05-03","UFMS","CGMS","57730","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott; C.N. da Cunha; E.C. de Arruda; L. Rebellato","6081","2003","03","28",NA,"Brasil","Mato Grosso do Sul","Baía Marguerita, próximo a casa do Sr Thomazi e Fazenda Jaguaribe; lagoa ligada a baía (lagoa) Gaíva, Pantanal do Rio Paraguai.","-57.6894444","-17.8211111",NA,"Flor ausente. Material em líquido. Habitat: Lagoa com plantas emergentes/anfíbias, 1,2-1,6m de profundidade. Solo argiloso. Relevo plano. Rara. Habito: Erva aquática flutuante livre.","CGMS002876",NA,"V.J. Pott","95","95","Corumbá","-57,6894444","-17,8211111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-04-07 11:41:05-03","UFMS","CGMS","66549","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","N.B. Cavalcante; V.D. Silva; U.S. Pesqueira; M.P. Ferreira","14","2008","07","02",NA,"Brasil","Pernambuco","Reservatório Tucutu.","-39.4791667","-8.4597222",NA,NA,"CGMS1099510",NA,"V.J. Pott","364","364","Cabrobó","-39,4791667","-8,4597222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-04-07 11:41:05-03","UFMS","CGMS","27249","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","S.N. Moreira; V.A. Assunção; L.S. Rodrigues; B. Bueno","250","2009","06","03",NA,"Brasil","Mato Grosso do Sul","Paraguai Mirim - Pantanal do Paraguai.","-59.3402777","-18.4841666",NA,NA,"CGMS1056688",NA,"V.J. Pott","400","400","Corumbá","-59,3402777","-18,4841666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-04-07 11:41:05-03","UFMS","CGMS","59867","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","B.A. Coutinho; C. Aoki, C.H. Simão","202","2012","02","19",NA,"Brasil","Mato Grosso do Sul","Baía Grande - Estância Pôr-do-Sol.","-55.8644444","-20.3013889",NA,"Flor ausente. Fruto ausente. Habitat: Pantanal. Habito: Planta aquática flutuante livre.","CGMS1089771",NA,"V.J. Pott","140","140","Aquidauana","-55,8644444","-20,3013889",NA,NA,"2013","05",NA,NA,"12",NA,NA,NA
"204","2021-04-07 11:41:05-03","UFMS","CGMS","57734","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; L.C.P. Lima","4508","2001","04","04",NA,"Brasil","Mato Grosso do Sul","Hotel dos Camalotes (próximo a cerca da entrada, lado esquerdo).","-57.8994444","-21.7136111",NA,"FlorEstéril.Presença de Spirodela intermedia e Wolffia brasiliensis. Habitat: Vale antropizado ao longo de dique marginal da cidade. Solo argiloso. Relevo plano. Dominante. Habito: Erva aquática flutuante livre.","CGMS002872",NA,"V.J. Pott",NA,NA,"Porto Murtinho","-57,8994444","-21,7136111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-04-07 11:41:05-03","UFMS","CGMS","76950","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","9322","2007","06","08",NA,"Brasil","Mato Grosso","Rodovia BR-158, Km 569, córrego que atravessa a rodovia em Água Boa.","-52.1530556","-14.0691667",NA,"Flor ausente. Fruto ausente. Presença de Eichhornia crassipes. Local usado para pesca. Habitat: Córrego assoreado, com troncos remanescentes de buriti. Solo argilo-siltoso. Relevo plano. Habito: Erva aquática flutuante livre. Ocasion","CGMS1109938",NA,"V.J. Pott","425","425","Água Boa","-52,1530556","-14,0691667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-04-07 11:41:05-03","UFMS","CGMS","66548","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.M. Cotarelli; E.S. Araújo; I.F. Lima; E.S. Barboza","1017","2011","07","29",NA,"Brasil","Pernambuco","Lote 01, Riacho do Estreito, localizado antes do Reservatório Terra Nova, na margem do canal.","-39.3569444","-8.2858333",NA,NA,"CGMS1099509",NA,"V.J. Pott","349","349","Cabrobó","-39,3569444","-8,2858333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-04-07 11:41:05-03","UFMS","CGMS","50222","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","M.A.O. Bezerra; J.C.V. Souto-Junior","9","2012","03","10",NA,"Brasil","Sergipe","Angico - MNGA (Unidade de Conservação Estadual Monumento Natural Grota do Angico), Barreiro Sede.","-37.6855555","-9.6655556",NA,"Lemnoideae Material em solução Transeau com gotas de solução de sulfato de cobre. Habitat: Lagoas temporárias. Habito: Erva aquática flutuante livre.","CGMS002894",NA,"V.J. Pott","176","176","Poço Redondo","-37,6855555","-9,6655556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-04-07 11:45:19-03","UFMS","CGMS","43348","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","6038","2003","03","01",NA,"Brasil","Mato Grosso do Sul","Estância Caiman, ao longo do aterro (estrada) próximo a ponte na entrada da fazenda (500 m).","-56.3105556","-19.955",NA,"Flor branca. Fruto castanho-claro. Fruto castanho-claro. Sombreado por 'sardinheira (Banara arguta). Material em líquido. Duplicata CPAP, CEN, MBM. Habitat: Borda rasa de lagoa, semi-sombreada. Solo argiloso. Relevo depressão. Habito","CGMS1073333",NA,"V.J. Pott","110","110","Miranda","-56,3105556","-19,955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-04-07 11:41:05-03","UFMS","CGMS","48032","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; S.N. Moreira","10534","2009","06","03",NA,"Brasil","Mato Grosso do Sul","Braço da Baía Vermelha, Pantanal do Rio Paraguai.","-57.4475","-18.4530556",NA,"Flor esbranquiçada. Fruto castanho claro. Fruto castanho claro. Mancha ocasional. Material em álcool 70%. Habitat: Arrozal de Oryza glumaepatula e Hymenachne amplexicaulis. Habito: Erva aquática flutuante livre.","CGMS1077991",NA,"V.J. Pott","86","86","Corumbá","-57,4475","-18,4530556",NA,NA,"2009","06",NA,NA,"11",NA,NA,NA
"210","2021-04-07 11:45:19-03","UFMS","CGMS","70685","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","9249","2007","05","20",NA,"Brasil","Mato Grosso do Sul","Fazenda Nhumirim (lagoa da sede), Nhecolândia, Pantanal.","-56.6188889","-18.9866666",NA,NA,"CGMS1103093",NA,"V.J. Pott","100","100","Corumbá","-56,6188889","-18,9866666",NA,NA,"2007","05",NA,NA,"20",NA,NA,NA
"211","2021-04-07 11:41:05-03","UFMS","CGMS","61016","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","A. Pott","6450","1993","06","10",NA,"Brasil","Mato Grosso do Sul","Fazenda Firme, estrada MS-228, Nhecolândia, Pantanal.","-57.0166667","-19.2666667",NA,"Flor branca. Habitat: Pequena lagoa rasa (0-50 cm de profundidade) com Pistia stratiotes, Sesbania virgata, Ceratophyllum echinatum, Limnobium laevigatum associadas a Wolffia brasiliensis e Wolffia columbiana. Solo arenoso fértil. Re","CGMS1094012",NA,"V.J. Pott","90","90","Corumbá","-57,0166667","-19,2666667",NA,NA,"1993","06",NA,NA,"10",NA,NA,NA
"212","2021-04-07 11:41:05-03","UFMS","CGMS","76946","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","9418","2007","06","16",NA,"Brasil","Mato Grosso do Sul","Rodovia BR-267, 1 km N da Serra da Bocaina.","-57.5641667","-21.7455555",NA,"Flor ausente. Presença de Wolffiella lingulata. Habitat: Caixa de empréstimo com Eichhornia azurea. Solo argiloso com matéria orgânica. Relevo plano. Habito: Erva aquática flutuante livre. Esparsa.","CGMS1109934",NA,"V.J. Pott","160","160","Porto Murtinho","-57,5641667","-21,7455555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-04-07 11:41:05-03","UFMS","CGMS","22760","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","10279","2008","06","27",NA,"Brasil","Mato Grosso do Sul","Base de Estudos do Pantanal (BEP), Passo do Lontra.","-57.0191667","-19.5766667",NA,"Flor branca. Fruto castanho-claro. Habitat: Lagoa temporária antropizada. Habito: Erva flutuante livre","CGMS1052177",NA,"V.J. Pott","92","92","Corumbá","-57,0191667","-19,5766667",NA,NA,"2008","06",NA,NA,"27",NA,NA,NA
"214","2021-04-07 11:45:19-03","UFMS","CGMS","24975","PreservedSpecimen","Plantae",NA,NA,"Lemnaceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","S.N. Moreira","220","2009","05","08",NA,"Brasil","Mato Grosso do Sul","Fazenda Alegria, Pantanal da Nhecolândia.","-57.5341666","-18.59",NA,"Flor ausente. Fruto ausente. Habitat: Lagoa temporária. Habito: Erva aquática flutuante livre.","CGMS1054398",NA,NA,NA,NA,"Corumbá","-57,5341666","-18,59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-04-07 11:41:05-03","UFMS","CGMS","57727","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott; L.C.P. Lima","6221","2003","05","06",NA,"Brasil","Mato Grosso","Estrada transpantaneira, metade do trajeto entre Porteira do IBAMA e Porto do Jofre.","-56.8286111","-16.8677778",NA,NA,"CGMS002879",NA,NA,"94","94","Poconé","-56,8286111","-16,8677778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-04-07 11:41:05-03","UFMS","CGMS","57726","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott; A.C.M. Cristaldo; E.C. de Arruda; J.F. Santos","5546","2002","05","28",NA,"Brasil","Mato Grosso do Sul","Chácara Vieira, próximo a estação ferroviária Cachoeirão.","-55.2941666","-20.4355555",NA,"Presença de Wolffia brasiliensis. Habitat: Pequeno açude aterrado, perturbado, 20-30cm profundidade. Solo argiloso. Relevo plano deprimido. Dominante. Habito: Erva aquática flutuante livre.","CGMS002880",NA,"V.J. Pott","160","160","Terenos","-55,2941666","-20,4355555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-04-07 11:41:05-03","UFMS","CGMS","27237","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","S.N. Moreira; V.A. Assunção; L.S. Rodrigues; B. Bueno","238","2009","06","02",NA,"Brasil","Mato Grosso do Sul","Baía Vermelha - Pantanal do Paraguai.","-57.4608333","-18.4994444",NA,NA,"CGMS1056676",NA,"V.J. Pott","400","400","Corumbá","-57,4608333","-18,4994444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-04-07 11:41:05-03","UFMS","CGMS","57733","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","6108","2003","03","29",NA,"Brasil","Mato Grosso do Sul","Fazenda Gaíva (Jaguaribe), Pantanal do rio Paraguai.","-57.6705556","-17.8413889",NA,NA,"CGMS002873",NA,"V.J. Pott",NA,NA,"Corumbá","-57,6705556","-17,8413889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-04-07 11:41:05-03","UFMS","CGMS","57731","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott; C.N. da Cunha; E.C. de Arruda; M.C.V. Santos; L. Rebellato","6137","2003","04","01",NA,"Brasil","Mato Grosso do Sul","Fazenda Mandioré (lado Norte, próximo a sede), oeste da Serra do Amolar.","-57.6355555","-17.9227778",NA,"Flor ausente. Habitat: Brejo temporário. Relevo plano. Frequente. Habito: Erva aquática flutuante livre.","CGMS002875",NA,"V.J. Pott","132","132","Corumbá","-57,6355555","-17,9227778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-04-07 11:41:05-03","UFMS","CGMS","57728","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","4253","2000","09","19",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Ana, próximo a invernada onze.","-57.6833333","-21.2166667",NA,NA,"CGMS002878",NA,"V.J. Pott",NA,NA,"Porto Murtinho","-57,6833333","-21,2166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-04-07 11:41:05-03","UFMS","CGMS","66551","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.M. Cotarelli; A.C.C.P. Silva; G.P. Granja; H.L.C. Silva; J.E.F. Silva; L.S. Damascena; N.M.P. Braga; R.A. Castro","808","2011","07","11",NA,"Brasil","Pernambuco","Lote 11, Aqueduto Branco, margem do canal.","-37.5766667","-8.1655556",NA,NA,"CGMS1099512",NA,"V.J. Pott","501","501","Custódia","-37,5766667","-8,1655556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-04-07 11:41:05-03","UFMS","CGMS","66249","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; S.N. Moreira","11569","2013","07","08",NA,"Brasil","Mato Grosso do Sul","Rio Paraguai, próximo ao futuro Puerto Busch.","-58.0391666","-20.0936111",NA,"Material em álcool 70%. Presença de Salvinia auriculata e Salvinia minima. Habitat: Camalote de Pontederia rotundifolia, Eichhornia azurea e Polygonum acuminatum. Solo argiloso. Relevo plano. Habito: Erva aquática flutuante livre. Es","CGMS1099210",NA,"V.J. Pott","82","82","Corumbá","-58,0391666","-20,0936111",NA,NA,"2013","07",NA,NA,"08",NA,NA,NA
"223","2021-04-07 11:41:05-03","UFMS","CGMS","66550","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.M. Cotarelli; H.L.C. Silva; J.W.B. Leite","1049","2011","08","17",NA,"Brasil","Pernambuco","Estrada de acesso ao Lote 11 que passa pelo cemitério da cidade. Açude na margem da estrada.","-37.625","-8.1247223",NA,NA,"CGMS1099511",NA,"V.J. Pott","524","524","Custódia","-37,625","-8,1247223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-04-07 11:41:05-03","UFMS","CGMS","50225","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","M.A.O. Bezerra; J.C.V. Souto-Junior","12","2012","03","11",NA,"Brasil","Sergipe","Angico - MNGA (Unidade de Conservação Estadual Monumento Natural Grota do Angico), Barreiro Luiz 1.","-37.6894444","-9.6661111",NA,"Lemnoideae Material em solução Transeau com gotas de solução de sulfato de cobre. Habitat: Lagoas temporárias. Habito: Erva aquática flutuante livre.","CGMS002889",NA,"V.J. Pott","186","186","Poço Redondo","-37,6894444","-9,6661111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-04-07 11:41:05-03","UFMS","CGMS","33519","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","A.R.Q. Paredes; S.S. Lima; M. Torres; W. Vargas; E. Semidei","15","2011","07","02",NA,"Brasil","Mato Grosso do Sul","Fazenda Rio Bonito, Rio Bonito.","-56.5166667","-20.9002778",NA,NA,"CGMS1062913",NA,"V.J. Pott","405","405","Bonito","-56,5166667","-20,9002778",NA,NA,"2011","07",NA,NA,"02",NA,NA,NA
"226","2021-04-07 11:41:05-03","UFMS","CGMS","53836","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","B.A. Coutinho; C. Aoki, B.A. Arrua","136","2015","04","23",NA,"Brasil","Mato Grosso do Sul","Baía Grande - Estância Pôr-do-Sol.","-55.8644444","-20.3013889",NA,"Flor ausente. Fruto ausente. Habitat: Pantanal. Habito: Planta aquática flutuante livre.","CGMS002885",NA,"V.J. Pott","140","140","Aquidauana","-55,8644444","-20,3013889",NA,NA,"2015","09",NA,NA,"29",NA,NA,NA
"227","2021-04-07 11:41:05-03","UFMS","CGMS","57732","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott; L.C.P. Lima; S.V. Boff","6494","2003","09","04",NA,"Brasil","Mato Grosso do Sul","Parque Municipal da Cachoeira Grande, na Foz do Rio Perdido no Rio Apa.","-57.8886111","-21.7063889",NA,NA,"CGMS002874",NA,"V.J. Pott","85","85","Porto Murtinho","-57,8886111","-21,7063889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-04-07 11:41:05-03","UFMS","CGMS","57729","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; G.A. Damasceno-Junior; I.H. Ishii; E. Assis; G. Fernandes","4645","2001","05","06",NA,"Brasil","Mato Grosso do Sul","Sede da Fazenda Boa Esperança, Morro Caracará lado Sul.","-57.4638889","-17.9022222",NA,"FlorEstéril. Habitat: Mata Ciliar, seguida de área de inundação com Oryza latifolia, próximo a residência. Solo argiloso. Relevo plano. Dominante. Habito: Erva aquática flutuante livre.","CGMS002877",NA,"V.J. Pott",NA,NA,"Corumbá","-57,4638889","-17,9022222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-04-07 11:41:05-03","UFMS","CGMS","68940","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","11818","2015","07","11",NA,"Brasil","Mato Grosso do Sul","Fazenda Rancho Grande, 2 Km da Estrada Rio Negro - Aquidauana.","-55.1877777","-19.3391666",NA,"Flor ausente. Fruto ausente. Plantas jovens. Material em álcool 70%. Habitat: Pequena caixa de empréstimo, rasa, com lama e pisoteio de gado. Solo argiloso com esterco de gado. Relevo plano. Habito: Erva aquática flutuante fixa.","CGMS1101898",NA,"V.J. Pott","151","151","Aquidauana","-55,1877777","-19,3391666",NA,NA,"2015","07",NA,NA,"11",NA,NA,NA
"230","2021-04-07 11:41:05-03","UFMS","CGMS","76949","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","V.J. Pott; A. Pott","9294","2007","06","05",NA,"Brasil","Mato Grosso do Sul","Rodovia BR-262, Km 462, próximo ao Buraco das Piranhas.","-57.0125","-19.6730556",NA,"Flor esbranquiçada. Fruto transparente, imaturo. Habitat: Caixa de empréstimo em meio a arbustos e árvores. Solo argiloso. Relevo plano. Habito: Erva aquática flutuante livre. Dominante.","CGMS1109937",NA,"V.J. Pott","92","92","Corumbá","-57,0125","-19,6730556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-04-07 11:41:05-03","UFMS","CGMS","50226","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","M.A.O. Bezerra; J.C.V. Souto-Junior","13","2012","03","09",NA,"Brasil","Sergipe","Angico - MNGA (Unidade de Conservação Estadual Monumento Natural Grota do Angico), Barreiro Escola.","-37.6811111","-9.6769445",NA,"Lemnoideae Material em solução Transeau com gotas de solução de sulfato de cobre. Habitat: Lagoas temporárias. Habito: Erva aquática flutuante livre.","CGMS002893",NA,"V.J. Pott","175","175","Poço Redondo","-37,6811111","-9,6769445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-04-07 11:41:05-03","UFMS","CGMS","50223","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","M.A.O. Bezerra; J.S. Damaceno","10","2012","07","22",NA,"Brasil","Sergipe","Angico - MNGA (Unidade de Conservação Estadual Monumento Natural Grota do Angico), Barreiro Escola.","-37.6811111","-9.6769445",NA,"Lemnoideae Material em solução Transeau com gotas de solução de sulfato de cobre. Habitat: Lagoas temporárias. Habito: Erva aquática flutuante livre.","CGMS002891",NA,"V.J. Pott","175","175","Poço Redondo","-37,6811111","-9,6769445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
