"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"414","2014-10-07 11:45:00-03","MO","MOBOT","1115849","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"E. Tameirão Neto","Tameirão Neto 458","1991","4","2","Brazil","Minas Gerais","Belo Horizonte","Est. Ecologica, UFMG.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"17082","auto",NA,NA,NA,NA,"2"
"415","2014-09-10 10:51:00-03","MO","MOBOT","2967510","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35575","1972","2","6","Brazil","Minas Gerais","Datas","Serra do Espinhaço. Ca. 11 km N of Gouveia, Km 286 on M.G. 259.","-43.6557998657227","-18.4456005096436",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,"South America",NA,"23532","auto",NA,NA,NA,NA,"1"
"416","2014-09-10 10:20:00-03","MO","MOBOT","2964441","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Per Dusén","Dusén 16353","1915","1","13","Brazil","Paraná","Jaguariaíva","Jaguariaíva, in campo subuliginoso.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"740.00000000",NA,NA,NA,NA,"South America",NA,"44368","auto",NA,NA,NA,NA,"1"
"417","2014-10-07 10:57:00-03","MO","MOBOT","2966480","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"Jason R. Swallen","Swallen 8774","1946","3","15","Brazil","Paraná","Ponta Grossa","Fazenda de Criaçao.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"46557","auto",NA,NA,NA,NA,"1"
"418","2014-09-10 11:21:00-03","MO","MOBOT","2965066","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"T.S. da Silva","Silva 285","1977","11","9","Brazil","São Paulo","Cananéia","Ilha do Cardoso, praia de Maruja.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"37574","auto",NA,NA,NA,NA,"1"
"419","2014-09-10 15:21:00-03","MO","MOBOT","231563","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"David R. Brunner|S. Caballero","Brunner 1893","1986","4","18","Paraguay","Alto Paraná",NA,"Reserva Biológica Limoy de Itaipu Binacional. Turbera de Sphagnum rodeada por bosque bajo, inundado, de trancición al bosque de suelo alto.","-54.55","-25.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"86-11","2"
"420","2014-09-10 10:36:00-03","MO","MOBOT","230031","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","Zardini 31339","1992","3","18","Paraguay","Paraguarí",NA,"Estero Ypoá. Between Nueva Italia and Yuquyty on a hill. Inundated savanna.","-57.4333333","-25.6166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"672","4"
"421","2014-10-29 11:41:00-02","MO","MOBOT","100751741","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga",NA,NA,NA,"W. Egler","Egler 921","1959","7","17","Brazil","Pará",NA,"Rio Cururú, Tapajós",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Holotype",NA,NA,NA,"1"
"422","2020-05-27 04:37:00-03","MO","MOBOT","1195610","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"J.R.I. Wood|Moises Mendoza|H. Huaylla","Wood 26765","2010","5","14","Bolivia","Santa Cruz","Velasco","P.N. Nacional Noel Kempff Mercado, south of rock outcrops south of trail between Camp Huanchaca 2 y La Palmera.","-60.7377777","-14.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"423","2017-05-09 10:26:00-03","MO","MOBOT","1302901","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Camilo Díaz S.|Henry Ramirez","Díaz Santibáñez 9436","1997","10","9","Peru","Madre de Dios","Tambopata","Parque Nacional Bahuaja-Sonere. Ex Santuario Nacional Pampa de Heath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"331","6"
"424","2014-10-07 11:54:00-03","MO","MOBOT","1323023","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"Lupita Sánchez A.","Sánchez Acebo 490","1998","8","14","Bolivia","Santa Cruz","Velasco",NA,NA,NA,NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2"
"425","2018-07-24 05:29:00-03","MO","MOBOT","1542742","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"Kriste Ericsson","Ericsson 563","1988","2","28","Paraguay","Central",NA,"On the grounds of the National University of Paraguay in San Lorenzo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"13","1"
"426","2016-06-03 05:55:00-03","MO","MOBOT","1631602","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"José Barbosa|A. Usteri","Barbosa 668","1907","5","5","Brazil","São Paulo",NA,"Sudlich der Avenida Paulista dicht neben der Stadt São Paulo.",NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"427","2014-10-07 12:09:00-03","MO","MOBOT","1723978","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"Santiago Castroviejo|José M. Cardiel|Gloria A. Galeano|F. González","Castroviejo Bolíbar 12068","1991","12","13","Colombia","Caquetá",NA,"Sierra de Chiribiquete, Campamento Norte. Recorrido por el cauce casi seco de un arroyo al NE del campamento.","-72.8333333","1.1166667",NA,NA,NA,NA,"350.00000000","500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"428","2018-06-26 15:28:00-03","MO","MOBOT","1742065","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Gerrit Davidse","Davidse 3777","1973","11","6","Venezuela","Guárico",NA,"Ca. 32 km SSE of Calabozo on Finca Becerra.",NA,NA,NA,NA,NA,NA,"65.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"666","3"
"429","2014-09-10 11:42:00-03","MO","MOBOT","1809566","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11351","1976","3","15","Brazil","Paraná",NA,"Ca. 25 km W of Ponta Grossa, just W of the intersection of Highway BR-373 and Rio Tibagi.",NA,NA,NA,NA,NA,NA,"740.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1176","1"
"430","2014-10-07 12:17:00-03","MO","MOBOT","1813055","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11508","1976","3","29","Brazil","Minas Gerais",NA,"Ca. 22 km S of Padre Paraíso along Highway BR-116.",NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1190","1"
"431","2014-09-10 11:40:00-03","MO","MOBOT","1813923","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11583","1976","3","30","Brazil","Minas Gerais",NA,"21 km N of Medina along Highway BR-116. Marsh with open water in center and grassy margin.",NA,NA,NA,NA,NA,NA,"670.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1194","1"
"432","2014-09-10 11:46:00-03","MO","MOBOT","1813934","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11592","1976","3","30","Brazil","Minas Gerais",NA,"21 km N of Medina along Highway BR-116. Marsh with open water in center and grassy margin.",NA,NA,NA,NA,NA,NA,"670.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1194","1"
"433","2014-09-11 10:55:00-03","MO","MOBOT","1827300","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 13000","1977","5","10","Venezuela","Apure","Pedro Camejo","4 km directly (in a straight line) NE of El Betun along the banks of the Río Capanaparo.","-67.8166667","6.9666667",NA,NA,NA,NA,"55.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1269","1"
"434","2014-10-07 12:18:00-03","MO","MOBOT","1833898","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","Davidse 18005","1980","4","7","Brazil","Pará",NA,"Mun. de Bragança: 7 km E of Bragança along road to Augusto Correa.","-46.6666667","-1.05",NA,NA,NA,NA,"25.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1375","1"
"435","2014-11-11 11:15:00-02","MO","MOBOT","1833900","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","Davidse 17874","1980","4","3","Brazil","Pará",NA,"Mun. de Marapanim: just E of the fishing village of Camara, which is ca. 11 km NW of Marudá.","-47.6833333","-0.6166667",NA,NA,NA,NA,"2.00000000","20.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"80-8","1"
"436","2014-09-10 11:42:00-03","MO","MOBOT","1833905","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Gerrit Davidse|Ángel C. González|R.A. León","Davidse 18562","1980","6","25","Venezuela","Zulia",NA,"Distrito Colón: western margin of Ciénaga Juan Manuel de Aguas Claras, 22 km by road E of the intersection of the Río Oro and the Maracaibo-La Fria Hwy. (Hwy. 6) (8 km E of El Rosario).","-72.5333333","9.2333333",NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1412","1"
"437","2015-05-05 12:34:00-03","MO","MOBOT","1833909","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 14634","1978","2","28","Venezuela","Apure","Pedro Camejo","Northern end of the Galeras de Cinaruco, ca. 62 airline km NNE of Puerto Páez.","-67.3333333","6.7333333",NA,NA,NA,NA,"60.00000000","100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1302","1"
"438","2014-09-10 10:35:00-03","MO","MOBOT","1833911","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga",NA,NA,NA,"Gerrit Davidse","Davidse 4303","1973","11","21","Venezuela","Guárico",NA,"28 km N of Santa Rita along Highway 12 between Chagauramas and Cabruta.",NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"830","1"
"439","2018-04-03 11:28:00-03","MO","MOBOT","1833913","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 16074","1979","3","6","Venezuela","Apure","Rómulo Gallegos","Láguna del Termino, on Hato San Felipe, 18 airline km SSW of Elorza.","-69.6","6.8833333",NA,NA,NA,NA,"90.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1353","1"
"440","2017-09-14 13:25:00-03","MO","MOBOT","1833914","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 15801","1979","2","27","Venezuela","Apure",NA,"Distrito Pedro Camejo; Río Juriepe, ca. 25 airline km NW of Mata de Guanábana, tributary of the Río Cinaruco. Gallery forest along the southern bank.","-68.4","6.3166667",NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1340","1"
"441","2014-09-10 11:47:00-03","MO","MOBOT","1833915","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Gerrit Davidse|Fany Llanos","Davidse 5224","1973","12","26","Colombia","Vichada",NA,"Ca. 51 E of Las Gaviotas along the unimproved dirt road to Santa Rita. In area around a lake.","-70.45","4.43333",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"909","1"
"442","2014-09-10 11:47:00-03","MO","MOBOT","1833918","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Gerrit Davidse|Fany Llanos","Davidse 5401","1973","12","30","Colombia","Meta",NA,"73 km W of Las Gaviotas along the road to Puerto Gaitán. Low lying savanna along drainage channel now dried to a mud at this time of year.","-71.38333","4.56666",NA,NA,NA,NA,"210.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"916","1"
"443","2014-10-07 11:59:00-03","MO","MOBOT","1841367","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 14192","1978","2","16","Venezuela","Apure",NA,"Distrito Pedro Camejo; near the Río Meta at Fundo El Algarrobo, 25 airline km WNW of Buena Vista, Morichal de La Madera.","-68.8166667","6.2166667",NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1289","1"
"444","2014-09-10 10:44:00-03","MO","MOBOT","1914673","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Ronald L. Liesner","Liesner 6889","1979","4","23","Venezuela","Amazonas",NA,"Bana (white sand area with shrubs and small trees) 3 km E of San Carlos de Río Negro; 20 km S of confluence of Río Negro & Brazo Casiquiare","-67.05","1.9166667",NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"216","1"
"445","2014-10-07 12:12:00-03","MO","MOBOT","213781","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"Gerrit Davidse|Otto Huber","Davidse 22799","1982","11","25","Venezuela","Bolívar","Piar","Guayaraca, between escarpment and Río Guayaraca, southern base of Auyan-tepui.","-62.5333333","5.7333333",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"82-8","3"
"446","2019-05-17 12:58:00-03","MO","MOBOT","214474","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"Gerrit Davidse|Otto Huber","Davidse 23097","1982","12","2","Venezuela","Bolívar","Piar","Urimán. (georgr. coordinates from Adelca hydrological station).","-62.6166667","5.35",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"82-15","3"
"447","2014-10-07 10:58:00-03","MO","MOBOT","215243","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"Teodoro Rojas","Rojas 9608","1942","2","3","Paraguay","Cordillera",NA,"Pirareta-Piribebuy.","-57.05","-25.4833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"448","2014-09-10 15:05:00-03","MO","MOBOT","215866","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Bruce A. Stein|et al.","Stein 1466","1984","4","7","Venezuela","Amazonas",NA,"16 km NE of San Carlos de Río Negro on road to Solano at Caño de cholo. Elev. 120 m. Seasonally inundated forest.",NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"84-2","5"
"449","2014-09-10 11:48:00-03","MO","MOBOT","215902","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Bruce A. Stein","Stein 1504","1984","4","9","Venezuela","Amazonas",NA,"3 km NE of San Carlos de Río Negro along road to Solana. Elev. 120 m. Low Bana forest on white sand.",NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"84-7","4"
"450","2014-10-07 12:13:00-03","MO","MOBOT","217282","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"Gerrit Davidse|James S. Miller","Davidse 26669","1984","6","26","Venezuela","Amazonas","Río Negro","San Carlos de Río Negro.","-67.0666667","1.9166667",NA,NA,NA,NA,"65.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"84-50","2"
"451","2014-10-07 11:20:00-03","MO","MOBOT","217319","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"Ronald L. Liesner|Bruce K. Holst","Liesner 20639","1986","5","5","Venezuela","Bolívar",NA,"Piar, Río Acanán, Guarumo. 5 km W of Amaruay-tepui. 1 to 2 km S of base camp at Guadequen. Wet savanna and forest edge. Alt. 470 m, 5º56'N, 62º17'W.","-62.2833333","5.9333333",NA,NA,NA,NA,"470.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"86-18","4"
"452","2014-10-07 12:14:00-03","MO","MOBOT","217402","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"Gerrit Davidse|James S. Miller","Davidse 26769","1984","6","28","Venezuela","Amazonas","Río Negro","Mucuriapi, small laja along the lower part of the Río Baria.","-66.4333333","1.3333333",NA,NA,NA,NA,"80.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"84-54","2"
"453","2014-10-07 11:04:00-03","MO","MOBOT","217678","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"Ronald L. Liesner","Liesner 19728","1985","11","8","Venezuela","Bolívar",NA,"3 km S of El Pauji. Morichal, forest, savannah and lower forested slope. Elev. 900 m, 4º30'N, 61º35'W.","-61.5833333","4.5",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-52","3"
"454","2014-09-11 14:03:00-03","MO","MOBOT","218826","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Ronald L. Liesner","Liesner 24362","1988","5","8","Venezuela","Bolívar","Gran Sabana","San Ignacio de Yuruaní.","-61.1666667","5",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"88-35","5"
"455","2014-09-10 15:11:00-03","MO","MOBOT","223367","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Otto Huber|Clara Alarcón","Huber 7828","1983","7","25","Venezuela","Bolívar","Roscio","Sabanas abiertas en la llanura aluvial del Río Uairén en el Hato La Divina Pastor, 8 km al N de Santa Elena de Uairén.","-61.0333333","4.7",NA,NA,NA,NA,"830.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"456","2014-09-10 15:13:00-03","MO","MOBOT","223474","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Julian A. Steyermark","Steyermark 59275","1944","10","3","Venezuela","Bolívar",NA,"Between Divine Pastora and Santa Elena, Gran Savana, S of Mount Rorarma.",NA,NA,NA,NA,NA,NA,"914.40000000","1005.84000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1"
"457","2014-09-10 11:46:00-03","MO","MOBOT","223495","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Gerrit Davidse|Otto Huber","Davidse 22582","1982","11","24","Venezuela","Bolívar",NA,"Distrito Piar: Río Ocoine, Pie de la Roca, southeastern base of Auyan-tepui.","-62.5","5.7",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"82-6","1"
"458","2014-09-10 15:10:00-03","MO","MOBOT","223505","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 11427","1981","4","9","Venezuela","Bolívar",NA,"5 km north of Ciudad Piar. Pond formed by road damming morichal (stream with Mauritia flexuosa).","-63.2833333","7.4666667",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"102","1"
"459","2016-11-30 13:06:00-02","MO","MOBOT","225099","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga",NA,NA,NA,"C. de Jelski","Jelski 403","1878","3","18","Peru","Ayacucho","Huamanga","Tambillo.","-74.1","-13.1833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Holotype",NA,NA,NA,"1"
"460","2014-09-10 13:23:00-03","MO","MOBOT","228757","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","F.O. Zuloaga & O. Morrone (SI)",NA,NA,NA,"Felix Woytkowski","Woytkowski 6229","1961","1","18","Peru","San Martín","Rioja","Rio Negro.","-77.2252778","-6.1338889",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3"
"461","2014-10-07 11:01:00-03","MO","MOBOT","229940","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gerrit Davidse (MO)",NA,NA,NA,"Thomas B. Croat","Croat 59643","1984","12","6","Venezuela","Amazonas",NA,"Vicinity of San Carlos de Rio Negro; along road between San Carlos and Solano, ca. 8 km NE of San Carlos.","-67.0333333","1.95",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"84-211","3"
