"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount"
"97","2008-05-27 22:02:00-03","MO","MOBOT","1164207","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Elsa M. Zardini|Leongino Guerrero","1996","10","29","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.","P. Acevedo (US)","Zardini 45555","San Pedro",NA,"Between Santa Rosa and Santa Barbara. Cerrado scrub on red sandy soil.","-56.39416","-23.84222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1077","4"
"98","2008-05-27 22:02:00-03","MO","MOBOT","1164268","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Elsa M. Zardini|S. Zavala","1996","10","30","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.","P. Acevedo (US)","Zardini 45602","San Pedro",NA,"Yaguarete Forest (Sustainable Forest Systems site): around aserradero. Cerrado scrub on red sandy soil.","-56.21138","-23.79611",NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1078","4"
"99","2017-03-16 11:26:00-03","MO","MOBOT","1226659","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Elsa M. Zardini|Leongino Guerrero","1997","2","26","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.","P. Acevedo (US)","Zardini 46439","Amambay",NA,"Parque Nacional Cerro Corá. Buffer zone.","-56.0105556","-22.6861111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1094","5"
"100","2008-05-27 22:02:00-03","MO","MOBOT","1227761","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Elsa M. Zardini|Leongino Guerrero","1997","5","28","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.","P. Acevedo (US)","Zardini 46928","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems site): trail to Céspedes Cué. Cerrado scrub. Collecting area: 200 m 2 of removed soil adjacent to a 1 hectare cleared land.","-56.11305","-23.81027",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1103","4"
"101","2008-05-27 22:02:00-03","MO","MOBOT","1265067","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Elsa M. Zardini|Leongino Guerrero","1998","1","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.","P. Acevedo (US)","Zardini 47970","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moises Bertoni. Cerrado scrub.","-55.27916","-24.18777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1128","4"
"102","2016-08-29 16:08:00-03","MO","MOBOT","1281800","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Elsa M. Zardini|M. Vera","1998","3","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.","P. Acevedo-Rdgz.","Zardini 48205","San Pedro",NA,"Yaguarete Forest (Sustainable Forest Systems site):trail to Céspedes Cué. Cerrado scrub. Same spot as Zardini #46904-46969 (May) border of one hectare; collecting area: one hectare which had been cleared in May 1997.","-56.1130556","-23.8102778",NA,"182.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1134","2"
"103","2008-05-27 22:02:00-03","MO","MOBOT","1430235","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","W.J. Burchell",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Radlk.",NA,"Burchell 6195","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","1559761","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Luzmila Arroyo P.|Pablo Solíz|Carlos Vargas","1999","6","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Radlk.","L. Arroyo","Arroyo Padilla 1511","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Serrania de Huanchaca, subiendo por Huanchaca II entre el campamento 6 y 7. Bosque Continuo. Parcela permanente de estudio. Abundante regeneracion de Phenakospermum guianensis y Guadua sp en el estrato herbaceo.","-60.53333","-14.3",NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","1884745","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Émile Hassler","1905",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.","P. Acevedo-Rdgz.","Hassler 9503",NA,NA,"In regione fluminis Yhú.",NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-03-15 06:25:00-03","MO","MOBOT","3012264","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Ricardo O. Vanni|Lidia I. Ferraro|M. Silvia Ferrucci","1989",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.","Acevedo-Rdgz","Vanni 1308","Amambay",NA,"Parque Nacional Cerro Corá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2009-08-21 06:48:00-03","MO","MOBOT","3012353","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Howard S. Irwin|Thomas R. Soderstrom","1964","10","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"Radlk.","G. Guan","Irwin 7451","Goiás",NA,"In mats ca. 2m. across. Cerrado. 60 km S. of Caiaponia on road to Jataí, Goias.",NA,NA,NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","3015259","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Ghillean T. Prance","1971","4","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Radlk.","Acevedo, 99","Prance 11874","Acre",NA,"Estrada Alemanha, Cruzeiro do Sul. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-08-25 00:00:00-03","MO","MOBOT","3015409","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Howard S. Irwin|Thomas R. Soderstrom","1964","10","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"Radlk.","Acevedo-Rdgz","Irwin 7581","Goiás",NA,"Cerrado island, ca. 60 km. S. of Caiaponia on road to Jatai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","3015462","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Gert G. Hatschbach","1965",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Radlk.","Acevedo-Rdgz","Hatschbach 13002","Paraná",NA,"Campo Nourao, Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","3015655","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Karl U. Kramer","1975",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Radlk.","Acevedo-Rdgz","Kramer 976",NA,NA,"Fda. pouradinho ( mun. Nova Andradrina). Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","801814","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","1982","2","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.","Acevedo-Rdgz (US)","Solomon 6856","Amambay",NA,"Parque Nacional Cerro Corá. Many isolated, flat-topped sandstone hills, 100-150 m tall, with level areas of sandy soil between. Vegetation of open campos often shrubby and 15-25 m forest, lightly to heavily disturbed. Open sandy campo with low shrubs, NE of park headquarters.","-56.05","-22.65",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"263","8"
"113","2010-04-02 20:17:00-03","MO","MOBOT","2519341","PreservedSpecimen","Plantae","Sapindaceae","Talisia","pygmaea","Talisia pygmaea","Aurelio Schinini|Eugenia Bordas","1980",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.","Ferrucci, M. S.","Schinini Cacace 20706","Concepción",NA,"Ruta 3, 7 km N del Río Ipané",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","3012641","PreservedSpecimen","Plantae","Sapindaceae","Talisia","pygmaea","Talisia pygmaea","Nélida Soria","1994",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.",NA,"Soria Rey 6354","Amambay",NA,"Parque Nacional Ceror Cora Camino al Cerro Muralla.En el cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2011-11-08 05:06:00-02","MO","MOBOT","3012651","PreservedSpecimen","Plantae","Sapindaceae","Talisia","pygmaea","Talisia pygmaea","Gert G. Hatschbach|Ricardo Callejas","1983",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Radlk.","M.S. Ferrucci","Hatschbach 47313","Mato Grosso do Sul",NA,"Tucuru, 5 km. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2011-02-09 17:11:00-02","MO","MOBOT","3414348","PreservedSpecimen","Plantae","Sapindaceae","Talisia","pygmaea","Talisia pygmaea","Isabel Basualdo","1997","10","31","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.","W.D. Stevens","Basualdo 6300","Amambay",NA,"Parque Nacional Cerro Cora. Camino a Colonia Aceite.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"117","2011-02-09 17:15:00-02","MO","MOBOT","3414380","PreservedSpecimen","Plantae","Sapindaceae","Talisia","pygmaea","Talisia pygmaea","Nélida Soria","1996","6","5","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.","W.D. Stevens","Soria Rey 7565","Amambay",NA,"Parque Nacional Cerro Cora, 3 km del Cementario de Lorito, camino a Colonia Aceite.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"118","2008-05-27 22:02:00-03","MO","MOBOT","3414486","PreservedSpecimen","Plantae","Sapindaceae","Talisia","pygmaea","Talisia pygmaea","Troels M. Pedersen","1969","11","22","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.",NA,"Pedersen 9357","San Pedro",NA,"Distr. San Estanislao. ''La Manina''. Dwarf shrub or undershrub, only the hips of the shoots appearing above ground.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2011-02-09 17:13:00-02","MO","MOBOT","3414518","PreservedSpecimen","Plantae","Sapindaceae","Talisia","pygmaea","Talisia pygmaea","Nélida Soria","1994","8","30","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Radlk.","W.D. Stevens","Soria Rey 6728","San Pedro",NA,"Desvio a Cap. Bado Estancia Nelly Isabel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"120","2014-11-26 22:27:00-02","MO","MOBOT","3417589","PreservedSpecimen","Plantae","Sapindaceae","Talisia","pygmaea","Talisia pygmaea","Gert G. Hatschbach|et al.","1988","10","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"Radlk.",NA,"Hatschbach 52622","Mato Grosso do Sul",NA,"Rod. BR-267, 20 km O de Maracaju.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-07-15 14:43:42-03","UNESP-RC","HRCB","74532","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Borgiani",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Radlk.","R. Borgiani",NA,"São Paulo","Itirapina","Fragmento de cerrado sensu stricto na Rodovia Municipal Ayrton Senna, próximo ao posto de combustível","-47.868889","-22.1775",NA,NA,NA,NA,NA,NA,NA,"47º52'08W","22º10'39S",NA,NA,NA,NA,NA,NA
"122","2019-12-19 11:20:26-03","UFG","UFG","3250","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Rizzo, J.A.; Barbosa, A.","1968","10","03",NA,"Brasil",NA,NA,"Subarbsuto (moita), 30cm de altura, corola branca.",NA,NA,NA,"Radlk.","Germano, G.N.","2454","Goiás","Goiânia","À esquerda da estrada de Goiânia para Guapó. 10km de Goiânia. Cerrado.","-49.2538986206055","-16.6786003112793",NA,NA,NA,"25250","auto",NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-12-19 11:20:26-03","UFG","UFG","13343","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Ferreira, H.D.","1989","10","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Radlk.","Ferreira, H.D.","2098","Goiás","Mineiros","Parque Nacional das Emas, Área 1A. Campo sujo.","-52.5511016845703","-17.5694007873535",NA,NA,NA,"100343","auto",NA,"1997",NA,NA,NA,NA,"08","13",NA,NA
"124","2020-09-12 05:00:02-03","US","US","3447266","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","E. M. Zardini & L. Guerrero","1996","1","18","South America","Paraguay",NA,NA,NA,NA,NA,"Sapindales","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","44300","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems site). Around Asserradero","-56.2128","-23.7939",NA,"150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"125","2020-09-12 05:00:02-03","US","US","1573104","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","P. Jörgensen","1932","2",NA,"South America","Paraguay",NA,NA,"F, US",NA,NA,"Sapindales","Radlk.",NA,"4594",NA,NA,"Campo Estancia Primera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"126","2020-09-12 05:00:02-03","US","US","2572214A","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","H. S. Irwin & T. R. Soderstrom","1964","10","30","South America - Neotropics","Brazil",NA,NA,"US, MO","US00595444",NA,"Sapindales","Radlk.",NA,"7581","Goiás",NA,"Serro du Caiapo, S. of Caiaponia, road to Jatai","-51.78","-17.2","US00595444_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"127","2020-09-12 05:00:02-03","US","US","2564882","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","G. Hatschbach","1965","10","14","South America","Brazil",NA,NA,"US, WIS, MO","US00594957",NA,"Sapindales","Radlk.",NA,"13002","Paraná",NA,"Campo Mourao","-52.4","-24.02","US00594957_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"128","2020-09-12 05:00:02-03","US","US","2631542","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","J. C. Lindeman & J. H. Haas","1967","1","26","South America","Brazil",NA,NA,"US, K","US00521445",NA,"Sapindales","Radlk.",NA,"4504","Paraná",NA,"Campo Mourao","-52.4","-24.17","US00521445_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"129","2020-09-12 05:00:02-03","US","US","3188991","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","G. Hatschbach & et al.","1988","10","25","South America - Neotropics","Brazil",NA,NA,NA,"US00594961",NA,"Sapindales","Radlk.",NA,"52622","Mato Grosso do Sul",NA,"Rod. BR-267, 20 km O de Maracaju","-55","-21.6","US00594961_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"130","2020-09-12 05:00:02-03","US","US","2755493","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","H. S. Irwin & T. R. Soderstrom","1964","10","27","South America - Neotropics","Brazil",NA,NA,"US, K","US00594959",NA,"Sapindales","Radlk.",NA,"7451","Goiás",NA,"Serro du Caiapo, S. of Caiaponia, road to Jatai","-51.78","-17.2","US00594959_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"131","2020-09-12 05:00:02-03","US","US","2691541","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","G. Hatschbach","1967","1","25","South America","Brazil",NA,NA,NA,"US00594960",NA,"Sapindales","Radlk.",NA,"15911","Paraná",NA,"Campo Mourao","-52.4","-24.02","US00594960_01","40",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"132","2020-09-12 05:00:02-03","US","US","2755943","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","M. Kuhlmann","1954","11","10","South America - Neotropics","Brazil",NA,NA,NA,"US00521446",NA,"Sapindales","Radlk.",NA,"59056","São Paulo",NA,"Sao Carlos","-47.88","-22.03","US00521446_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"133","2020-09-12 05:00:02-03","US","US","3034521","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","G. Hatschbach & R. Callejas","1983","12","6","South America - Neotropics","Brazil",NA,NA,NA,"US00594962",NA,"Sapindales","Radlk.",NA,"47313","Mato Grosso do Sul",NA,"Tacuru","-54.7833","-23.7167","US00594962_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","3682720","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","E. M. Zardini & P. Báez","1999","11","11","South America","Paraguay",NA,NA,NA,NA,NA,"Sapindales","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","52532","Amambay",NA,"National Park Cerro Corá, around Lorito Picada","-56.0069","-22.6886",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","3447265","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","E. M. Zardini & L. Guerrero","1996","1","18","South America","Paraguay",NA,NA,NA,NA,NA,"Sapindales","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","44293","San Pedro",NA,"Yaguareté Forest (Sustainable Forest Systems site). Around Asserradero","-56.2128","-23.7939",NA,"150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","3447260","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","E. M. Zardini & L. Guerrero","1996","10","29","South America","Paraguay",NA,NA,NA,NA,NA,"Sapindales","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","45555","San Pedro",NA,"Between Santa Rosa and Santa Barbara.","-56.3942","-23.8472",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","2755942","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","J. F. Toledo & A. Gehrt","1940","9","24","South America - Neotropics","Brazil",NA,NA,"NY, US","US00521447",NA,"Sapindales","Radlk.",NA,"43167","São Paulo",NA,"Campo Alegre","-44.2","-20.32","US00521447_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"138","2020-09-12 05:00:02-03","US","US","2404919","PreservedSpecimen","Plantae","Sapindaceae","Talisia","humilis","Talisia humilis","G. M. Felippe","1962","9","13","South America - Neotropics","Brazil",NA,NA,NA,"US00386328",NA,"Sapindales","Mattos",NA,"43","São Paulo","Itirapina","5 km da Rodovia Washington Luiz, Na estrada Itirapina - Rio Claro.","-47.8199996948242","-22.25","US00386328_01",NA,NA,"22843","auto","Isotype",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","2757919","PreservedSpecimen","Plantae","Sapindaceae","Talisia","humilis","Talisia humilis","G. M. Felippe","1962","9","13","South America - Neotropics","Brazil",NA,NA,"Herb. No. 65097.","US00594958",NA,"Sapindales","Mattos",NA,"43","São Paulo",NA,"Estado do São Paulo: Município de Itirapina, 5 km da rodovia Washington Luiz, na estrada Itirapina-Rio Claro.",NA,NA,"US00594958_01",NA,NA,NA,NA,"Isotype",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","3517140","PreservedSpecimen","Plantae","Sapindaceae","Talisia","pygmaea","Talisia pygmaea","M. Bernardi","1978","12","10","South America","Paraguay",NA,NA,NA,NA,NA,"Sapindales","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","19101","Amambay",NA,"Sat frequens uno loco in savanna trans rivulum Akidaban Cerro Corá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"141","2020-09-02 16:39:38-03","Cenargen","CEN","74219","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Vinícius Castro Souza","1995","11","10",NA,"Brasil","Exsicatas",NA,"Pétalas alvas. Sépalas verde-claras. Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA 25937","CEN00074219",NA,NA,"Radlk.","M. S. Ferrucci","9344","SP","SAO CARLOS","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal.","-47.8899993896484","-22.0100002288818","CEN00074219",NA,NA,"45913","auto",NA,"2001",NA,NA,NA,NA,NA,NA,NA,"1"
"142","2019-06-05 10:34:04-03","UFG","HJ","5495","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Souza, L.F.","2005","01","26",NA,"Brasil",NA,NA,NA,"HJ00005495",NA,NA,"Radlk.",NA,"1877","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA
"143","2019-06-05 10:34:04-03","UFG","HJ","5492","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Souza, L.F.","2005","01","26",NA,"Brasil",NA,NA,NA,"HJ00005492",NA,NA,"Radlk.",NA,"1906","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA
"144","2019-06-05 10:34:04-03","UFG","HJ","5494","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Souza, L.F.","2004","10","29",NA,"Brasil",NA,NA,NA,"HJ00005494",NA,NA,"Radlk.",NA,"1300","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA
"145","2019-06-05 10:34:04-03","UFG","HJ","5493","S","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Souza, L.F.","2004","10","29",NA,"Brasil",NA,NA,NA,"HJ00005493",NA,NA,"Radlk.",NA,"1385","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444",NA,NA,NA,NA,NA,NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:31:42-03","USP","SPF","131625","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Batalha, MA","1995","12","14",NA,"Brasil",NA,NA,NA,"SPF00131625",NA,NA,"Radlk.","Batalha, MA","914","São Paulo","Santa Rita do Passa Quatro","ARIE Cerrado Pé-de-Gigante","-47.578056","-21.612222",NA,NA,NA,NA,NA,NA,NA,"-47.578056","-21.612222",NA,NA,NA,NA,NA,NA
"147","2021-03-15 18:30:05-03","USP","SPF","224368","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Antar, GM","2015","10","13",NA,"Brasil",NA,NA,"Subarbusto xilopodífero. Cálice verde, corola alva. Comum.; Campo sujo. Solo arenoso seco.","SPF00224368",NA,NA,"Radlk.","Antar, GM","859","São Paulo","Itirapina","Estação Ecológica de Itirapina","-47.91","-22.25",NA,"763","763",NA,NA,NA,"2016","-47.91","-22.25",NA,NA,"01",NA,NA,NA
"148","2019-11-13 11:31:42-03","USP","SPF","195849","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Paula-Souza, J","2006","10","11",NA,"Brasil",NA,NA,NA,"SPF00195849",NA,NA,"Radlk.","Coelho, RLG","8275","Goiás","Chapadão do Céu","Parque Nacional das Emas","-52.548900604248","-18.4074993133545",NA,NA,NA,"44163","auto",NA,"2018",NA,NA,NA,NA,"04",NA,NA,NA
"149","2019-11-13 11:31:42-03","USP","SPF","19207","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Hatschbach, G","1965","10","14",NA,"Brasil",NA,NA,NA,"SPF00019207",NA,NA,"Radlk.","Kramer, KU","13002","Paraná","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,"28572","auto",NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:31:42-03","USP","SPF","200643","PreservedSpecimen","Plantae","Sapindaceae","Talisia","angustifolia","Talisia angustifolia","Farney, C","1996","11","22",NA,"Brasil",NA,NA,NA,"SPF00200643",NA,NA,"Radlk.","Somner, GV","3552","Rio de Janeiro","Saquarema","Reserva Ecológica Estadual de Jacarepiá","-42.5102996826172","-22.9200000762939",NA,NA,NA,"17036","auto",NA,"2004",NA,NA,NA,NA,"03","15",NA,NA
