"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"105","2008-05-27 22:02:00-03","MO","MOBOT","606110","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","R.C. Tardivo(UPCB)","Elsa M. Zardini|M. Velázquez","Zardini 10770","1989","2","8","South America","Paraguay","Caaguazú",NA,"Arroyo Yakare'í, along southern side from route 2. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","2"
"106","2008-05-27 22:02:00-03","MO","MOBOT","607823","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Elsa M. Zardini|V. Jara","Zardini 36402","1993","6","22","South America","Paraguay","Central",NA,"Estero del Ypoá: Villeta-Puerto Guyratí 10,5 km S of Villeta on Arroyo Pikysyry. Gallery Forest on clay soil.","-57.56666","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"831","2"
"107","2008-05-27 22:02:00-03","MO","MOBOT","608602","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","W. Till (WU)","Elsa M. Zardini|P. Aquino","Zardini 34746","1993","1","14","South America","Paraguay","Central",NA,"Estero del Ypoá. Puerto Guyrati - Villa Oliva. 4.5 km S of Puerto Guyrati. Savanna and patches of forest on clay soil.","-57.61666","-25.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"799","4"
"108","2011-06-09 17:35:00-03","MO","MOBOT","608657","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","Bruce Holst (SEL)","Elsa M. Zardini|Tulio Tillería","Zardini 35555","1992","3","13","South America","Paraguay","Central",NA,"Estero del Ypoá: Puerto Guyratí-Villa Oliva, 4.5 km S of Puerto Guyratí on trail to Paraguay River. Savanna and patches of forest on clay soil.","-57.61666","-25.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"815","4"
"109","2011-06-09 17:35:00-03","MO","MOBOT","608679","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","Bruce Holst (SEL)","Elsa M. Zardini|Tulio Tillería","Zardini 35685","1993","5","19","South America","Paraguay","Central",NA,"Estero del Ypoá: Villeta-Puerto Guyratí, between 11.5 km S of Villeta and Puerto Guyratí. Inundated savanna on clay soil.","-57.6","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"816","4"
"110","2008-05-27 22:02:00-03","MO","MOBOT","608733","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 35848","1993","5","25","South America","Paraguay","Paraguarí",NA,"Arroyo Aguay on road Route 1-Yeré. Gallery forest.","-57.15","-26.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"820","2"
"111","2008-05-27 22:02:00-03","MO","MOBOT","608763","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 36142","1993","6","10","South America","Paraguay","Central",NA,"Acosta Ñu: Creek, affluent of Paraguay River. Gallery forest.","-57.53333","-25.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"827","2"
"112","2008-05-27 22:02:00-03","MO","MOBOT","608791","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","Bruce Holst (SEL)","Elsa M. Zardini|Tulio Tillería","Zardini 36310","1993","6","22","South America","Paraguay","Central",NA,"Estero del Ypoá: Puerto Guyratí-Villa Oliva, 4.5 km S of Puerto Guyratí on trail to Paraguay River. Savanna and forest on clay soil.","-57.61666","-25.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"829","4"
"113","2008-05-27 22:02:00-03","MO","MOBOT","608800","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 36327","1993","6","22","South America","Paraguay","Central",NA,"Estero del Ypoá: Puerto Guyratí on Paraguay River. Gallery forest on clay soil.","-57.6","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"830","2"
"114","2011-06-09 17:35:00-03","MO","MOBOT","811795","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 38442","1994","2","22","South America","Paraguay","Misiones",NA,"Between San Juan Bautista and road San Ignacio-Pilar. Arroyo Aguaray, 30 km SE of San Juan Bautista. Gallery forest.","-57.38333","-26.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"880","2"
"115","2008-05-27 22:02:00-03","MO","MOBOT","884643","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 40103","1994","7","28","South America","Paraguay","Misiones",NA,"Río Tebicuary. Gallery forest.","-57.12916","-26.39527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"926","2"
"116","2008-05-27 22:02:00-03","MO","MOBOT","885333","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 40504","1994","8","13","South America","Paraguay","Presidente Hayes",NA,"Río Pilcomayo Basin, between Puerto Galileo and Fortín Bruguez. Palm forest.","-58.17833","-24.92805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"937","2"
"117","2008-05-27 22:02:00-03","MO","MOBOT","886806","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 39210","1994","5","24","South America","Paraguay","Boquerón",NA,"Boquerón (ex Nueva Asunción). Parque Nacional Teniente Agripino Enciso Eastern Area, Km 680. Dry forest.","-61.65","-21.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"210.00000000",NA,NA,NA,"942","2"
"118","2020-09-12 05:00:02-03","US","US","3372951","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","Luther, Hans E.","P. Acevedo-Rodriguez, L. Arroyo & B. Mostacedo","4467","1991","8","9","South America - Neotropics","Bolivia","Santa Cruz","Florida","6.8 km N of Pampa Grande.",NA,NA,NA,NA,"US00619976",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1550",NA,NA,NA,NA,"1"
"119","2019-10-07 09:20:39-03","UEFS","HUEFS","144146","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker",NA,"González, A.M.","87","2006","06","10",NA,"Argentina","Chaco",NA,"Machagai.",NA,NA,NA,NA,"HUEFS0144146","HUEFS0144146",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-10-07 09:20:39-03","UEFS","HUEFS","71747","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker",NA,"Pedersen, T.M.","13391","1982","04","24",NA,"Argentina","Corrientes","Concepción","Carambola.",NA,NA,NA,NA,"HUEFS0071747","HUEFS0071747",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-10-07 09:20:42-03","UEFS","HUEFS","174340","PreservedSpecimen","Plantae","Angiospermae","Poales","Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Barbosa, E.","1537","2006","06","14",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Dona Gertrudes, rodovia Porto Murinho para Bonito.","-57.8824996948242","-21.6989002227783",NA,"Cerrado.","HUEFS0174340","HUEFS0174340",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,"185577","auto",NA,NA
"122","2019-07-09 12:55:22-03","F","FMNH-SEEDPLANTS","V0411668F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0411668F","V0411668F_01",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-07-09 12:55:22-03","F","FMNH-SEEDPLANTS","V0411669F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0411669F","V0411669F_01",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-07-09 12:55:22-03","F","FMNH-SEEDPLANTS","V0411670F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0411670F","V0411670F_01",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-07-09 12:55:22-03","F","FMNH-SEEDPLANTS","V0411671F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0411671F","V0411671F_01",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-07-09 12:56:10-03","F","FMNH-SEEDPLANTS","V0411672F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia",NA,NA,"P. Jörgensen","3966","1931","7",NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0411672F","V0411672F_01",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-07-23 12:01:00-03","CEPLAC","CEPEC","109019","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis",NA,"Sem Informação","Amorim, A. M.","4684","2005","01","30",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado. 13,8 km ao SW de Coaraci na estrada para Almadina, Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833",NA,"UNICATA.",NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,"650","650",NA,NA,NA,NA
"128","2020-07-23 12:01:00-03","CEPLAC","CEPEC","110016","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis",NA,"Sem Informação","Jardim, J. G.","4895","2005","12","18",NA,"Brasil","Bahia","arataca","Rod. Arataca/Una entrada à direta no assentamento Santo Antônio 9,5 km, vicinal para a Fazenda Palmeira 8,9km da entrada. Serra do Peito de Moça, RPPN Palmeira/IESB. Coletas efetuadas próximo ao córrega ca. 2km da sede. Topo da serra.","-39.343611","-15.161944",NA,NA,NA,NA,NA,"39W20'37","15S9'43",NA,NA,NA,NA,"800","800",NA,NA,NA,NA
"129","2020-07-23 12:01:00-03","CEPLAC","CEPEC","117541","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis",NA,"Sem Informação","Ferreira, F. M.","1315","2007","08","25",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. Trilha da pousada.","-39.565278","-15.391667",NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,"835","835",NA,NA,NA,NA
"130","2020-07-23 12:01:00-03","CEPLAC","CEPEC","69795","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis",NA,"T. Wendt","J. G. Jardim","772","1996","03","23",NA,"Brasil","Bahia","RIO DE CONTAS","Pico das Almas. Ca. 25Km ao W da cidade.","-41.95","-13.516667",NA,NA,NA,NA,NA,"41W57'","13S31'",NA,"31/03/2003",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-07-23 12:01:00-03","CEPLAC","CEPEC","91007","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis",NA,"T. Wendt","W. W. Thomas","12553","2001","10","23",NA,"Brasil","Bahia","JEQUIÉ","Serra do castanhão. 14,5Km ao S de Jequié na BR-116 p/ Rodovia (Churrascaria Corujão), depois 7.2Km ao W.","-40.183333","-13.933333",NA,NA,NA,NA,NA,"40W11'","13S56'",NA,"31/03/2003",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-07-23 12:01:00-03","CEPLAC","CEPEC","92052","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis",NA,"T. Wendt","W. W. Thomas","1287","2002","03","11",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Serra da Boa Esperança, 29.3Km ao S de Morro do Chapéu Rod. p/ Bonito, depois a 12.9Km a E na Rod. P/ Duas Barras, depois 2.9Km ao S da Rod. p/ Bonito, depois 4.2Km p/ Serra Boa Esperança.","-41.116667","-11.9",NA,NA,NA,NA,NA,"41W7'","11S54'",NA,"31/03/2003",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-07-23 12:01:00-03","CEPLAC","CEPEC","17611","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis",NA,"T. Wendt","G. Martinelli","6111","1979","07","27",NA,"Brasil","Bahia","ILHÉUS","Estrada Olivença/Vila Brasil, próximo de Maruim.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,"31/03/2003",NA,NA,NA,NA,"61245","auto",NA,NA
"134","2020-07-23 12:01:00-03","CEPLAC","CEPEC","56586","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis",NA,"T. Wendt","A. M. Amorim","823","1992","10","08",NA,"Brasil","Bahia","UNA","Estrada São José/Una. Coletas erfetuadas entre os Kms 40 e 45 a partir da BR.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"31/03/2003",NA,NA,NA,NA,"36070","auto",NA,NA
"135","2020-07-23 12:01:00-03","CEPLAC","CEPEC","80163","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis",NA,"T. Wendt","L. A. Mattos-Silva","3862","2003","10","02",NA,"Brasil","Bahia","UNA","Fazenda Juerana. Ramal com entrada no Km 18 Rod. Una/São José.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"31/03/2003",NA,NA,NA,NA,"36070","auto",NA,NA
"136","2020-08-20 20:41:00-03","UFSC","FLOR","24758","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","Falkenberg, D.B.","Falkenberg, D.B.; Amaral, M.C.E.","6765","1994","11","07",NA,"Brasil","São Paulo","Campinas","Zona Residencial.","-47.060001373291","-22.8999996185303",NA,"epífita sobre ramo, corola esbranquiçada","FLOR0024758",NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA
"137","2021-02-08 12:50:46-03","UFRGS","ICN","024947","S","Plantae","Monocotyledon",NA,"Bromeliaceae","Tillandsia","aff. recurvifolia","Tillandsia aff. recurvifolia","Hook.","Büneker, H","Porto, ML","614","1973","12","04","América do Sul","Brasil","RS","Jaguari","Estrada Jaguari - Santiago, 12 km após Jaguari.","-54.689998626709","-29.4974994659424",NA,NA,"ICN00030273",NA,"2012",NA,NA,NA,NA,"11","26",NA,NA,"27649","auto",NA,NA
"138","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","66474","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Strehl, T.","2015","1994","11",NA,NA,"Brasil","Rio Grande do Sul","Quaraí","Cerro do Jarau,","-56.4514007568359","-30.3875007629395",NA,"cravo-do-mato; Flores brancas.","HAS0066474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74636","auto",NA,NA
"139","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","28163","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"krapovickas, A.","18419","1971","04",NA,NA,"Argentina","Buenos Aires","Corrientes","Molina Punta,",NA,NA,NA,"cravo-do-mato; epífito Brácteas rosadas, petálos blancos.","HAS0028163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","78385","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Nilson, A.D.","392","1995","04",NA,NA,"Brasil","Rio Grande do Sul","Santiago","Br 285, Km 449","-54.8671989440918","-29.1916999816895",NA,"cravo-do-mato;","HAS0078385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56006","auto",NA,NA
"141","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","66574","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Nilson, A.D.","392",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Santiago","Br 287, Km 449","-54.8671989440918","-29.1916999816895",NA,"cravo-do-mato; Planta cultivada no JB sob número 367. Pétalas brancas.","HAS0066574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56006","auto",NA,NA
"142","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","66209","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","Strehl, T.","Vasconcellos, J.","129","1984","08",NA,NA,"Brasil","Rio Grande do Sul","Santiago","Missões; km 202, estrada para São Borja.","-54.8671989440918","-29.1916999816895",NA,"cravo-do-mato; Epífita; Brácteas rosadas, pétalas brancas; Em Perigo.","HAS0066209",NA,"2000",NA,NA,NA,NA,"06","08",NA,NA,"56006","auto",NA,NA
"143","2020-02-28 17:39:18-03","MCN-FZBRS","HAS","101040","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Strehl, T.","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Itapecerica da Serra","Itapicirica","-46.8400001525879","-23.7099990844727",NA,"cravo-do-mato; Pétalas brancas. Floresceu em Dez/1998","HAS0101040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12011","auto",NA,NA
"144","2020-09-10 10:17:49-03","IBt","SP","31195","S","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","Buneker, HM","Hossens","s.n.","1933","11","18","Southern America","Argentina","Misiones","Iguazú","Cataratas do Iguassú.",NA,NA,NA,NA,"SP053046","SP053046","2013",NA,NA,NA,NA,"03","06",NA,NA,NA,NA,NA,NA
