"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","previousCatalogNumber","individualCount","relationshipType","relatedCatalogItem","class","typeStatus","infraspecificEpithet","sex"
"89","2020-12-21 16:21:28-03","MBM","MBM","265035","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Freitas, A.L.; et al.; et al.","s.n.","1998","05","17","Southern America","Brazil","Mato Grosso do Sul","Corixo Preza","-57.6533012390137","-19.0091991424561",NA,NA,"MBM265035","MBM265035","Damasceno Jr.","Corumbá",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2015-09-04 12:53:12-03","MNHN","RECOLNAT_MNHN_P","P03536042","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,"Ad ripas lacus Ypa carai. Paraguai",NA,NA,"hb",". II 19.. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03536042' target='other'> <mi>dwc_moreinfo</mi></a>","P03536042","P03536042_01","Simão-Bianchini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3932",NA,NA,NA,NA,NA,NA,NA,NA
"91","2015-09-04 12:53:12-03","MNHN","RECOLNAT_MNHN_P","P03536043","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Hassler, E.",NA,NA,NA,NA,NA,"Paraguai",NA,"Ad ripam lacus Ypacarai. Paraguai",NA,NA,"hb","Plantae Paraguarienses. Febr. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03536043' target='other'> <mi>dwc_moreinfo</mi></a>","P03536043","P03536043_01","Simão-Bianchini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3932",NA,NA,NA,NA,NA,NA,NA,NA
"92","2015-09-04 12:55:49-03","MNHN","RECOLNAT_MNHN_P","P03547953","PreservedSpecimen",NA,NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Balansa, B.",NA,"1874","6","1",NA,"Paraguai",NA,"L´ Assomption. Paraguai","-57.6351","-25.2822","hb","Pl. du Paragauy. . Reçu çe 12 Février 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03547953' target='other'> <mi>dwc_moreinfo</mi></a>","P03547953","P03547953_01","Simão-Bianchini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1054",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-11-16 13:23:08-03","UFT","HTO","4898","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","A. Amaral Jr.; J.O. Mendonça; S.B. Barbosa; C.J. Campos","392","1999","04","11",NA,"Brasil","SP","Panorama - Caiuá. Margem esquerda do Rio Paraná. Rio do Peixe, ilha de vegetação inundada no meio do rio","-51.951917","-21.53",NA,"Doação do herbário BOTU",NA,NA,NA,"Panorama","51°57'06,9W","21°31'48,0S",NA,NA,NA,NA,NA,NA,NA,NA,"BOTU",NA,NA,NA,NA,NA,NA,NA
"94","2020-11-16 13:23:08-03","UFT","HTO","4571","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","E.A. Soares et al.","698","2000","06","08",NA,"Brasil","TO","Rio Crixás. Fazenda Santa Agelina. Mata ciliar","-48.246583","-11.132528",NA,NA,NA,NA,NA,"Brejinho de Nazaré","48°14'47,7W","11°07'57,1S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-11-16 13:23:08-03","UFT","HTO","4224","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","E.A. Soares","570","2000","01","29",NA,"Brasil","TO","Rio Tocantins. Mata ciliar","-48.4171981811523","-10.7081003189087",NA,NA,NA,NA,"M.A. da Silva","Porto Nacional",NA,NA,"2001","09","00","77281","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-11-16 13:23:08-03","UFT","HTO","4825","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","P.E. Nogueira; M. Richter","746","2000","01","22",NA,"Brasil","TO","Parque Estadual do Cantão, na margem do rio. Transecto T6 e T8","-49.9556007385254","-9.27832984924316",NA,"Doação do herbário IBGE",NA,NA,"T.S. Filgueiras","Caseara",NA,NA,"2000","00","00","46097","auto",NA,NA,NA,"IBGE",NA,NA,NA,NA,NA,NA,NA
"97","2013-07-23 05:55:00-03","MO","MOBOT","3269480","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Adriana Sanjinés","Sanjinés Asturizaga 181","1999","5","17","South America","Bolivia","Beni","Borde de laguna.","-64.91666","-14.53333",NA,NA,NA,NA,"A. Sanjines (LPB)","Cercado",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2014-03-06 08:40:00-03","MO","MOBOT","100678247","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","J.R.I. Wood|H. Huaylla","Wood 20754",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"J.R.I. Wood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"99","2019-10-12 04:36:00-03","MO","MOBOT","101138307","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Pedro Acevedo-Rodríguez|M. R. Pace|G.M. Antar|J.R. Fabri|R. Velasques","Acevedo-Rodríguez 16691","2017","9","3","South America","Brazil","Mato Grosso do Sul","Along road MS-228, ca. 50 m from Paraguay River.","-57.2322223","-19.2611111",NA,NA,NA,NA,"M.T. Strong","Corumbá",NA,NA,NA,NA,NA,NA,NA,"85.00000000",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"100","2013-11-13 21:31:00-02","MO","MOBOT","1091461","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Alfredo F. Fuentes","Fuentes Claros 1421","1995","12","12","South America","Bolivia","Santa Cruz","Estancia San Miguelito, 200 km NE de la ciudad de Santa Cruz; puesto San Pablo. Vegetación saxícola con Deuterocohnia longipetala 3 km al NW del puesto.","-61.66666","-17.15",NA,NA,NA,NA,"J.R.I. Wood (OXF)","Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,"270.00000000",NA,NA,NA,"7",NA,NA,NA,NA,NA,NA
"101","2013-11-13 21:02:00-02","MO","MOBOT","1323019","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Lupita Sánchez A.","Sánchez Acebo 486","1998","8","14","South America","Bolivia","Santa Cruz","Vegetación de pantano inundado con predominancia de acuáticas graminoides y palmeras marfil.","-61.0333333","-14.4666667",NA,NA,NA,NA,"J.R.I. Wood (OXF)","Velasco",NA,NA,NA,NA,NA,NA,NA,"240.00000000",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
"102","2013-05-20 09:15:00-03","MO","MOBOT","1326984","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Jorge E. Ramos|et al.","Ramos Pérez 1738","1988","12","10","South America","Colombia","Cauca","Santander de Qulichao. Bosque de San Jualián, Hacienda Nanaluisa, ca 15 km de Santander de Quilichao, cerca al río Cauca.",NA,NA,NA,NA,NA,NA,"D.F. Austin",NA,NA,NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2017-12-05 09:21:00-02","MO","MOBOT","1479318","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Cesar Del Carpio","Del Carpio 2275","1993",NA,NA,"South America","Peru","Loreto","Distritos Nauta--Parimari. Reserva Nacional Pacaya-Samiria. Centro de Datos Para La Conservacion.","-73.8333333","-4.85",NA,NA,NA,NA,"J.R.I. Wood (OXF)","Loreto",NA,NA,NA,NA,NA,NA,NA,"90.00000000",NA,"24",NA,"1",NA,NA,NA,NA,NA,NA
"104","2013-11-13 15:44:00-02","MO","MOBOT","1486173","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Luis E. Forero|Julio C. Betancur B.","Forero Pinto 193","1998","11","27","South America","Colombia","Arauca","Caño Limón, campo petrolero de la Occidental de Colombia.","-71.1666667","6.9333333",NA,NA,NA,NA,"J.R.I. Wood (OXF)","Arauca",NA,NA,NA,NA,NA,NA,NA,"230.00000000",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"105","2019-03-26 04:30:00-03","MO","MOBOT","2403556","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Carlos A. O'Donell","O'Donell 5601","1948","3","27","South America","Argentina","Misiones","Posadas, zona portuaria","-55.9","-27.38333",NA,NA,NA,NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-03-15 06:34:00-03","MO","MOBOT","2439240","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Gloria E. Barboza|Franco E. Chiarini|E. Marini","Barboza 990","2004","5","13","South America","Argentina","Corrientes","En las playas del Río Paraná, entrando por INTA El Sombrerito",NA,NA,NA,NA,NA,NA,"Chiarini, F.","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2014-01-15 11:41:00-02","MO","MOBOT","2833618","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 114834","1977","10","17","South America","Venezuela","Delta Amacuro","Wet cut-over land of abandoned rice field, now overgrown with herbaceous plants, vines, and low bushes, along Caño Araguao.","-61.1","9.0833333",NA,NA,NA,NA,"J.R.I. Woods (OXF)","Antonio Díaz",NA,NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"108","2009-07-31 08:59:00-03","MO","MOBOT","2837622","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 114834","1977","10","1","South America","Venezuela","Delta Amacuro","Depto. Antonio Diaz: wet cutover land of abandoned rice field, now overgrown with herbaceous plants, vines, and low bushes, along Caño Araguao.","-61.1","9.08333",NA,NA,NA,NA,"R. Simão-Bianchini",NA,NA,NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","2838226","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Nur Ritter","Ritter 4633","1998","7","19","South America","Bolivia","Santa Cruz","Prov. of Herman Busch. Laguna Cáceres. The northern edge of the system. Approximate center.","-57.72416","-18.975",NA,NA,NA,NA,"N. Ritter",NA,NA,NA,NA,NA,NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-05-05 11:22:00-03","MO","MOBOT","2838416","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Émile Hassler","Hassler 12183",NA,"4",NA,"South America","Paraguay","Central","In regione lacus Ypacaray.","-57.35","-25.33",NA,NA,NA,NA,"P. Wilkin, 10/4/92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","2838575","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Fátima Mereles","Mereles H. 459","1986","2","26","South America","Paraguay","Central","Aregua, costa del lago Ypacarai.",NA,NA,NA,NA,NA,NA,"D.F. Austin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","431851","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","R. Frey|Paolo Bettella|R.C. Quevedo","Frey 494","1990","5","5","South America","Bolivia","Santa Cruz","Southern border of Laguna Cáceres. Las Piedritas, zona militar, 500 m NNE of the plaza central of Puerto Suarez.","-57.79166","-18.96666",NA,NA,NA,NA,"P. Wilkin (RNG)","Chiquitos",NA,NA,NA,NA,NA,NA,NA,"80.00000000",NA,"7",NA,"6",NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","432072","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Elsa M. Zardini","Zardini 2690","1987","5","27","South America","Paraguay","Central","Limpio, Ricon El Peñón. Collected with: I. Basualdo, R. Degen, F. Merelles, M. Ortiz, & N. Soria",NA,NA,NA,NA,NA,NA,"D. Austin (FAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-21",NA,"5",NA,NA,NA,NA,NA,NA
"114","2013-11-18 14:28:00-02","MO","MOBOT","432082","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Elsa M. Zardini","Zardini 2692","1987","5","27","South America","Paraguay","Central","Limpio, Ricon El Peñón. Collected with: I. Basualdo, R. Degen, F. Merelles, M. Ortiz, & N. Soria",NA,NA,NA,NA,NA,NA,"J.R.I. Wood (OXF)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-21",NA,"5",NA,NA,NA,NA,NA,NA
"115","2014-12-11 12:42:00-02","MO","MOBOT","432200","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Elsa M. Zardini|C. Velázquez","Zardini 27555","1991","6","18","South America","Paraguay","Central","Tavarory. Avaí River near confluence with Paraguay River.","-57.5","-25.5",NA,NA,NA,NA,"D.F. Austin (FAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"585",NA,"6",NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","432318","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Elsa M. Zardini|R. Velázquez","Zardini 27592","1991","6","18","South America","Paraguay","Central","Tavarory. Paraguay River. Gallery forest with patches of inundated savanna.","-57.5","-25.5",NA,NA,NA,NA,"D.F. Austin (FAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"586",NA,"4",NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","432437","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Elsa M. Zardini|C. Velázquez","Zardini 23504","1990","11","9","South America","Paraguay","Central","Tavarory, Arroyo Avaí near confluence with Río Paraguay. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,"D.F. Austin (FAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"442",NA,"4",NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","432989","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","James C. Solomon","Solomon 18575","1988","6","30","South America","Bolivia","Santa Cruz","3 km al sureste de la Refineria El Palmar por el camino a las Lomas de Arena (ca. 13 km al sureste de Santa Cruz). Bosque bajo sobre arena, muy tocado.","-63.1","-17.88333",NA,NA,NA,NA,"Daniel F. Austin (FAU)","Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,"88-104",NA,"2",NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","433446","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Elsa M. Zardini|C. Velázquez","Zardini 24133","1990","11","17","South America","Paraguay","Central","Tavarory, Río Paraguay. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,"D.F. Austin (FAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"468",NA,"3",NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","434018","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Elsa M. Zardini|C. Velázquez","Zardini 24396","1990","11","30","South America","Paraguay","Central","Tavarory. Arroyo Avaí near confluence with Río Paraguay. Inundated savanna.","-57.5","-25.5",NA,NA,NA,NA,"D.F. Austin (FAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"476",NA,"4",NA,NA,NA,NA,NA,NA
"121","2014-12-11 11:52:00-02","MO","MOBOT","434149","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Elsa M. Zardini|C. Velázquez","Zardini 22412","1990","8","3","South America","Paraguay","Central","Tavarory, on Río Paraguay. Along tributary of Río Paraguay, Arroyo Abaí.","-57.5","-25.5",NA,NA,NA,NA,"D.F. Austin (FAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"400",NA,"4",NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","434538","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Elsa M. Zardini|E. Velázquez","Zardini 22567","1990","8","3","South America","Paraguay","Central","San Antonio, on Río Paraguay. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,"D.F. Austin (FAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"405",NA,"2",NA,NA,NA,NA,NA,NA
"123","2011-04-17 09:23:00-03","MO","MOBOT","434825","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 95",NA,"5","20","South America","Ecuador","Guayas","Hacienda Piedad, 5 km N of Balzar.","-79.9","-1.3333333",NA,NA,NA,NA,"P. Wilking, Jne",NA,NA,NA,NA,NA,NA,NA,NA,"25.00000000",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"124","2013-07-28 05:59:00-03","MO","MOBOT","933369","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Gunnar Wilhelm Harling","Harling 435","1947","3","11","South America","Ecuador","Los Ríos","Hacienda Clementina, roadside.",NA,NA,NA,NA,NA,NA,"P. Wilkin",NA,NA,NA,NA,NA,NA,NA,NA,"30.00000000",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"125","2013-01-28 05:13:00-02","MO","MOBOT","935038","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","René Guillén V.|S. Coria","Guillén Villarroel 1565","1994","5","27","South America","Bolivia","Santa Cruz","Campamento EL REFUGIO, a 900 m al SW de la casa, yendo a Toledo. En bajio, matorral ribereño, anegado temporalmente. Suelos limo arenosos.","-61.05194","-14.78416",NA,NA,NA,NA,"A. Fuentes (USZ)","Velasco",NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2012-05-04 05:16:00-03","MO","MOBOT","960172","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Cyril Allen","Allen 48","1924","7","16","South America","Colombia","Magdalena","Water, Chiriguana, Magdalena Valley",NA,NA,NA,NA,NA,NA,"P. Wilkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2013-01-28 05:13:00-02","MO","MOBOT","968120","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","René Guillén V.|R. Choré","Guillén Villarroel 3476","1995","5","3","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio, a 900 m al SW del campamento Refugio. Bajio anegado temporalmente. Suelos franco arcillo-limosos.","-61.04388","-14.77138",NA,NA,NA,NA,"A. Fuentes (USZ)","Velasco",NA,NA,NA,NA,NA,NA,NA,"160.00000000",NA,NA,NA,"5",NA,NA,NA,NA,NA,NA
"128","2013-11-13 21:55:00-02","MO","MOBOT","2401990","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Nur Ritter|M. Ritter","Ritter 3346","1996","6","19","South America","Bolivia","Beni","Laguna Suarez, approximately 5 km S.E. of the city of Trinidad.","-64.86666","-14.86666",NA,NA,NA,NA,"J.R.I. Wood (OXF)","Cercado",NA,NA,NA,NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","432957","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","James C. Solomon","Solomon 16736","1987","5","23","South America","Bolivia","Beni","Riberalta. Llanura de inundación con Inga, Erythrina y abundante gramíneas.","-66.06666","-11",NA,NA,NA,NA,"Daniel F. Austin (FAU)","Vaca Diez",NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,"87-66",NA,"2",NA,NA,NA,NA,NA,NA
"130","2020-08-31 08:59:44-03","INPA","INPA","209588","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Kinupp, VF","1903","2001","07","01","Southern America","Brasil","Amazonas","Lago do Carão, Lago do Carão","-60.3692016601562","-3.76805996894836",NA,NA,"INPA0209588","INPA0209588 INPA0209588_e","Staples, GW","Careiro",NA,NA,"2016","04","24","91135","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-01-10 20:44:45-03","INPA","INPA","176186","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Soares, E","502","1991",NA,NA,"Southern America","Brasil","Pará","Porto Trombetas, Mineração Rio do Norte, Mineração Rio do Norte - Porto Trombetas.","-56.3","-1.4",NA,NA,"INPA0176186","INPA0176186 INPA0176186_e","Staples, GW","Oriximinã","-56.3","-1.4","2016","04","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-08-31 08:59:44-03","INPA","INPA","220124","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Sasaki, D","1333","2007","01","20","Southern America","Brasil","Mato Grosso","Propriedade particular de preservação ambiental delimitada pelo Parque Estadual do Cristalino e pelos rios Teles Pires e Cristalino. Vegetação marginal da confluência dos rios.","-55","-9",NA,NA,"INPA0220124","INPA0220124 INPA0220124_e","Staples, GW","Alta Floresta","-55","-9","2016","04","24",NA,NA,"231","231",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2018-04-26 14:54:32-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Pott, A; Pott, VJ; Sartori, ALB; Lima, LCP","971","2002","04","21","Southern America","Brazil","Mato Grosso do Sul","Porto Primavera, Rio Paraná, Porto Primavera, Rio Paraná.","-53.016667","-22.5",NA,"Projeto CNPq 520.850-99-8.; Trepadeira. Ocasional. Flor rosa.; Floresta ripária secundária. Solo siltoso. Relevo planície fluvial.","CONV020147",NA,"Staples, G","Bataiporã","-53.016667","-22.5","2016","05",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","HMS (3649)",NA,NA,NA,NA
"134","2018-04-26 15:49:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Pott, VJ; Pott, A; Sartori, ALB; Cunha, CN; et al.","434","2001","03","23","Southern America","Brazil","Mato Grosso","Rio Caracará, Rio Caracará.","-57.270154","-17.700915",NA,"Projeto Avaliação Ecológica Rápida (AER) IBAMA/TNC/Gasmat.; Trepadeira. Rara. Flor rosa. RCVA-1. Tubo da corola vinho.; Margem de rio entre macrófitas juntamente com Salvinia auriculata. Solo argiloso","CONV020115,41619",NA,"Pott, VJ","Poconé","-57.270154","-17.700915","2001","03",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","CGMS (41619)",NA,NA,NA,NA
"135","2018-04-26 15:49:20-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Silva, RH","6","2008","06","25","Southern America","Brazil","Mato Grosso do Sul","Rio Paraguai, à margem do, Campo inundável próximo à margem do Rio Paraguai.","-57.640305","-18.972066",NA,"Dissertação de Mestrado - Biologia Vegetal.; Arbusto. Folhas mais nas pontas dos ramos.","CONV019972,28358",NA,"Pott, VJ","Corumbá","-57.640305","-18.972066","2016","03","20",NA,NA,NA,NA,NA,NA,NA,"voucher","CGMS (28358)",NA,NA,NA,NA
"136","2018-04-26 15:49:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Alves, DM","5","2000",NA,NA,"Southern America","Brazil","Mato Grosso do Sul",NA,"-57.65","-19.016667",NA,"Flor roxinha.","CONV019935,20342",NA,"Staples, G","Corumbá","-57.65","-19.016667","2016","05",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","CGMS (20342)",NA,NA,NA,NA
"137","2018-04-26 15:49:19-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Pott, A; Pott, VJ; Sartori, ALB; Lima, LCP","971","2002","04","21","Southern America","Brazil","Mato Grosso do Sul","Porto Primavera, Rio Paraná, Porto Primavera, Rio Paraná.","-53.016667","-22.5",NA,"Projeto CNPq 520.850-99-8.; Trepadeira. Ocasional. Flor rosa.; Floresta ripária secundária. Solo siltoso. Relevo planície fluvial.","CONV020146,41638",NA,"Staples, G","Bataiporã","-53.016667","-22.5","2016","05",NA,NA,NA,NA,NA,NA,NA,NA,"voucher","CGMS (41638)",NA,NA,NA,NA
