"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","class","individualCount","relatedCatalogItem"
"99","2019-02-27 14:02:58-03","UFSJ","HUFSJ","5123","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Sobral, M","Antunes, K; et al.","332","2012","10","20",NA,"Brasil","Minas Gerais","Serra Negra, trilha depois do Pico Três Divisas.","-43.8278007507324","-22.0891990661621",NA,"Arvoreta, 2,5m de altura, solo quartizítico, dentro de caverna, área com pouca iluminação e muita umidade. Botões jovens e frutos roxos.","HUFSJ005123",NA,"Rio Preto",NA,NA,"2013",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"100","2019-11-01 15:05:54-03","UnB","UB","160795","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O. Berg) Mattos","Santos, MF","Sucre, D; Krieger, PL","6798","1970","05","14","Southern America","Brasil","Minas Gerais","Serra de Ibitipoca, Pico do Pião",NA,NA,NA,"Arbusto 2m. Frutos maduros roxos.; Formações de arenito",NA,NA,NA,"1350","1450","2011","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-01 15:05:54-03","UnB","UB","192963","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O. Berg) Mattos","Rosa, PO","Souza, VC; Souza, JP; Romão, GO; Araújo, AO; Elias, SI","25789","2001","07","12","Southern America","Brasil","Minas Gerais","Morro da Antena de Televisão.","-42.928333","-16.724444",NA,"Arbusto 2m. alt.; frutos imaturos verdes.; Afloramento rochoso com cerrado adjacente.",NA,NA,"Cristália","1200","1200","2013","07",NA,NA,NA,"-42.928333","-16.724444",NA,NA,NA,NA,NA
"102","2019-11-01 15:05:54-03","UnB","UB","199110","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O. Berg) Mattos","Faria, JEQ","Faria, JEQ; Lima, MEL","3049","2012","11","22","Southern America","Brasil","São Paulo","Paranapiacaba, reserva Biológica do Alto da Serra de Paranapiacaba, estrada para a casa do Naturalista, próximo a esta","-46.313889","-23.781111",NA,"Arbusto ca. 2,5 m de altura, botões florais verdes, flores brancas e frutos imaturos verdes; Floresta ombrófila densa montana",NA,NA,"Santo André","821","821","2012","11",NA,NA,NA,"-46.313889","-23.781111",NA,NA,NA,NA,NA
"103","2019-11-01 15:05:54-03","UnB","UB","160796","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O. Berg) Mattos","Santos, MF","Peron, M","575","1987","12","26","Southern America","Brasil","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,"Arbusto 2m. Heliófilo. Botões verdes e vinosos.&nf;; Campo rupestre",NA,NA,"Ouro Preto","1600","1700","2011","07",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"104","2019-11-01 15:06:16-03","UnB","UB","168974","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Legrand, CMDE","Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","23532","1969","02","19","Southern America","Brasil","Minas Gerais","Ca.15 km west of grão Mogol","-42.58","-16.36",NA,"Shrub ca. 2m tall. In bud. Fruit light green, maturing red.; Cerrado. Sandy cerrado with outcrops and low woods bordering creek.",NA,NA,"Grão Mogol","950","950","1971",NA,NA,NA,NA,"-42.58","-16.36",NA,NA,NA,NA,NA
"105","2019-11-01 15:06:16-03","UnB","UB","168973","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Peron, M","Peron, M","575","1987","12","26","Southern America","Brasil","Minas Gerais","Parque estadual do Itacolomi","-43.51","-20.29",NA,"Arbusto de mais ou menos 2m, heliófilo, botões verdes e vinosos.; Campos rupestres.",NA,NA,"Ouro Preto","1600","1700",NA,NA,NA,NA,NA,"-43.51","-20.29",NA,NA,NA,NA,NA
"106","2019-11-01 15:06:16-03","UnB","UB","168975","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Peron, M","Sucre, D; Krieger, PL","6798","1970","05","14","Southern America","Brasil","Minas Gerais","Serra de Ibitipoca, Pico do Pião.",NA,NA,NA,"Arbusto umbrofilo da mata com mais ou menos 2m de altura. Frutos maduros roxos.; Formação de arenito em serie de Lavras.",NA,NA,"Ibitipoca","1350","1450","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-01 15:06:16-03","UnB","UB","790","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Legrand, CMDE","Irwin, HS; Santos, RR; et al.","23532","1969","02","19","Southern America","Brasil","Minas Gerais","15KMW de Grão-Mogol",NA,NA,NA,"D2M# Em botão. Fruto vermelho quando maduro.; Arbusto 2m. Fruto verde-claro.; Cerrado a margem de riacho. Solo: Arenoso.",NA,NA,NA,"950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Gonçalves, LF","Gonçalves, LF","465","2017","10","13","Southern America","Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Travessia Teresópolis x Pertópolis, matinha nebular antes da chegada ao Paraíso","-43.054444","-22.475556",NA,"Árvore aprox. 7m. Caule marrom avermelhado. Frutos verdes imaturos. Embrião foliceo",NA,NA,"Guapimirim","2063","2063",NA,NA,NA,NA,NA,"-43.054444","-22.475556",NA,NA,NA,NA,NA
"109","2019-10-03 10:04:15-03","UFSCar","SORO","5312","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos",NA,"Mazine, F.F.; Forster, W.; Sobral, M.","213","1999","10","20",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó - Vale Encantado; beira do córrego","-41.8683013916016","-20.4333000183105",NA,"Arbusto 1,20 m. Botões muito jovens avermelhados",NA,NA,"Alto Caparaó",NA,NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"110","2019-10-03 10:04:15-03","UFSCar","SORO","5315","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos",NA,"Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23229","2000","02","16",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó. Divisa MG/ES. Cachoeira Bonita (Córrego José Pedro). Transição mata/campo. 1960 msm.","-41.833333","-20.4",NA,"Arbusto, ca. 2 m alt.; flores alvo-rosadas.",NA,NA,"Alto Caparaó",NA,NA,NA,NA,NA,NA,NA,"41°50'W","20°24'S",NA,NA,NA,NA,NA
"111","2019-10-03 10:04:18-03","UFSCar","SORO","1270","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","(O.Berg) Mattos",NA,"Mazine F.F.; Araujo A.O., Duarte A.R., Tsuji R.","559","2002","11","08",NA,"Brasil","Minas Gerais","Morro da Antena - Beira de estrada","-43.311667","-17.08",NA,"Arbusto 1,30m, flores brancas",NA,NA,"Itacambira",NA,NA,NA,NA,NA,NA,NA,"43°18'42''W","17°04'48''S",NA,NA,NA,NA,NA
"112","2019-05-06 12:01:02-03","UFU","HUFU","50228","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos",NA,"Mello-Silva, R.; Ferreira, F.M.","2856","2005","02","18",NA,"Brasil","Minas Gerais","Serra do Papagaio, Alto da serra próximo ao Rio das Pedras.","-44.671389","-22.055",NA,"Arbusto, ca. 2 m. Folhas discolores. Anteras amarelo-claro; Campo com afloramento rochoso do quartzito.","HUFU00017400",NA,"Aiuruoca","2190","2190",NA,NA,NA,NA,NA,"-44.671389","-22.055",NA,NA,NA,NA,NA
"113","2019-05-06 12:01:03-03","UFU","HUFU","59498","S","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Klaersk","Peron, M.","Peron, M.","742","1988","11","15",NA,"Brasil","Minas Gerais","Estação Ecológica do Tripui","-43.5080986022949","-20.2875003814697",NA,"Arbusto, ca. 2 m alt., de caule fino e delgado, cinza escuro, liso, flores jovens verdes.; Margem de riacho.","HUFU00017364",NA,"Ouro Preto","1300","1300","1988","11","15","44599","auto",NA,NA,NA,NA,NA,NA,NA
"114","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugeniopsis","angustifolia","Eugeniopsis angustifolia","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad ripas in montibus Serra do",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugeniopsis","angustifolia","Eugeniopsis angustifolia","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in campis montium Serra do Lenheiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","75126","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(Berg) Mattos","Mattos, J.","Mattos, J.","10666","1961","12",NA,NA,"Brasil","São Paulo","Via ferrea São Paulo-Santos, Estação Biológica",NA,NA,NA,"Na mata ciliar, 2,5m altura, flores brancas, frutos imaturos.","HAS0075126",NA,"Estação Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-21 10:11:49-03","IBt","SP","286314","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Kawasaki, ML","Mello-Silva, R; et al.","CFCR11463","1987","11","03",NA,"Brasil","Minas Gerais","Montanha a esquerda do riacho Ribeirão, trilha da Tropa. Campo rupestre.","-42.916667","-16.541667",NA,"Arbusto até 1m alt., folhas ferrugíneas nma face abaxial e botões também ferruginosos.","SP057247","SP057247","Grão Mogol","1100","1150","1995",NA,NA,NA,NA,"-42.916667","-16.541667",NA,NA,NA,NA,NA
"118","2019-11-21 10:11:49-03","IBt","SP","310725","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Santos, MF","Ferretti, AR; Vanini, A; Nave, AR; Peneireiro, FM; et al.","58","1996","12","13",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Cunha, Trilha da Pedreira","-45.004722","-23.239444",NA,NA,"SP057249","SP057249","Cunha",NA,NA,"2012","05",NA,NA,NA,"-45.004722","-23.239444",NA,NA,NA,NA,NA
"119","2019-11-21 10:11:49-03","IBt","SP","332729","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Kawasaki, ML","Pirani, JR; et al.","2268","1988","02","14",NA,"Brasil","Minas Gerais","2km W da cidade, rodov. para Juramento, no alto da serra. Campo rupestre em encosta brejosa e matinha ciliar na vertente.","-43.3","-17.066667",NA,"Arbusto 1,3m alt., copa globosa e densa emtre rochas. Folhas discolores, ascendentes e revolutas. Infloresc. e cálice ocráceos, corola e estames creme. Heliófilo.","SP057248","SP057248","Itacambira","1220","1220","1999",NA,NA,NA,NA,"-43.3","-17.066667",NA,NA,NA,NA,NA
"120","2019-11-21 10:11:49-03","IBt","SP","313007","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Kawasaki, ML","Kawasaki, ML; et al.","1020","1997","09","28",NA,"Brasil","Minas Gerais","Jacuba, estrada Cristália/Botumurim, próximo ao córrego Jacuba.","-42.8622016906738","-16.8003005981445",NA,"Arvoreta 1,5m alt., flores brancas.","SP057242","SP057242","Cristália","700","700","1997",NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA,NA
"121","2019-11-21 10:11:49-03","IBt","SP","313008","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Kawasaki, ML","Kawasaki, ML; et al.","1021","1997","09","28",NA,"Brasil","Minas Gerais","Jacuba, estreada Cristália-Botumirim, próximo ao Córrego Jacuba.","-42.8622016906738","-16.8003005981445",NA,"Arvoreta 1,5m alt., frutos verde-amarelados.","SP057246","SP057246","Cristália","700","700","1997",NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA,NA
"122","2019-11-21 10:11:49-03","IBt","SP","286315","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Kawasaki, ML","Cordeiro, I; et al.","CFCR791","1981","04","13",NA,"Brasil","Minas Gerais","Campo rupestre, atrás da cidade.","-42.8897018432617","-16.5594005584717",NA,"Arbusto 80cm alt., entre pedras, flor com estames e pétalas alvas","SP057244","SP057244","Grão Mogol",NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"123","2019-11-21 10:11:49-03","IBt","SP","313006","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Kawasaki, ML","Kawasaki, ML; et al.","1019","1997","09","27",NA,"Brasil","Minas Gerais","Contrafortes a leste da trilha da tropa, que vai da cidade até Periperi passando pelo alto da serra, nas encostas a esquerda do Ribeirão do Inferno. Altos da serra.","-42.8897018432617","-16.5594005584717",NA,"Arvoreta 2m alt., flores brancas.","SP057245","SP057245","Grão Mogol","1210","1210","1997",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-21 10:11:49-03","IBt","SP","286316","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Kawasaki, ML","Mello-Silva, R; et al.","CFCR8544","1985","09","05",NA,"Brasil","Minas Gerais","Jambeiro, a 7km de Grão Mogol.","-42.8897018432617","-16.5594005584717",NA,"Arbusto 1,5m alt., no campo sujo do alto morro, entre rochas. Frutos amarelados.","SP057243","SP057243","Grão Mogol",NA,NA,"1991",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"125","2019-11-21 10:11:49-03","IBt","SP","339435","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Kawasaki, ML","Nicolau, SA; Oliveira, LA","533","1992","08","22",NA,"Brasil","São Paulo","Fazenda São Sebastião do Ribeirão Grande, São José dos Alpes","-45.4599990844727","-22.9200000762939",NA,NA,"SP057237","SP057237","Pindamonhangaba","1950","1950",NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA
"126","2019-11-21 10:11:49-03","IBt","SP","26894","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Mattos, J","Edwall, G","s.n.","1902","11",NA,NA,"Brasil","São Paulo","Campo Grande (estação)","-46.5299987792969","-23.6599998474121",NA,NA,"SP057236","SP057236","Santo André",NA,NA,"1966","10",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 10:11:49-03","IBt","SP","1116","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Sugiyama, M","Hoehne, FC","s.n.","1907","12","11",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,"Árvore, flores alvas","SP057238","SP057238","Santo André",NA,NA,"1990",NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-21 10:11:49-03","IBt","SP","64715","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos",NA,"Mattos, J; Handro, O","s.n.","1960","12","06",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, Campo Grande via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,"Numa capoeira, arbusto de 3m de alt., frutos imaturos","SP057239","SP057239","Santo André",NA,NA,"1966","09",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"129","2019-11-21 10:11:49-03","IBt","SP","64439","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos",NA,"Mattos, J","9094","1961","08","30",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, Na mata numa picada","-46.5299987792969","-23.6599998474121",NA,"2 m de alt., frutos maduros negros","SP057240","SP057240","Santo André",NA,NA,"1966","09",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"130","2019-11-21 10:11:49-03","IBt","SP","111157","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos",NA,"Mattos, J","15437","1969","05","29",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,"Na mata secundária, arbusto com ca. de 3,5m de alt., frutos maduros negros","SP057241","SP057241","Santo André",NA,NA,"1969",NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"131","2019-11-21 10:12:12-03","IBt","SP","313352","S","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Sucre, D; Krieger, L","6798","1970","05","14",NA,"Brasil","Minas Gerais","Serra de Ibitipoca, Pico do Pião. Formações de arenito em série de Lavras",NA,NA,NA,NA,NA,NA,"Ibitipoca","1350","1450","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:12:12-03","IBt","SP","313803","S","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Peron, M","742","1988","11","15",NA,"Brasil","Minas Gerais","Estação Ecológica do Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Ouro Preto","1300","1300","2014",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:12:12-03","IBt","SP","313316","S","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Peron, M","575","1987","12","26",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Ouro Preto","1600","1700","2014",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:12:12-03","IBt","SP","64397","S","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Mattos, J","s.n.","1961","12","05",NA,"Brasil","São Paulo","E.B. do Alto da Serra de Paranapiacaba, Campo Grande via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,"Na mata ciliar, 2,5m de alt., flores brancas",NA,NA,"Santo André",NA,NA,"2014",NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
