"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"432","2008-05-27 22:02:00-03","MO","MOBOT","3074919","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Calaway H. Dodson","1978","11","30","Ecuador","Los Ríos",NA,"Rio Palenque Science Center. Km 56 Rd. Quevedo - Sto. Domingo. Collected on rocky gravel bars in river bed below building.","-79.3666667","-0.6",NA,NA,"150.00000000","220.00000000",NA,NA,NA,NA,NA,"Dodson 7322","South America",NA,NA,NA,NA,NA,NA,NA,NA
"433","2008-05-27 22:02:00-03","MO","MOBOT","3074920","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Ghillean T. Prance","1975","2","21","Brazil","Amazonas",NA,"Fazenda Santa Terezinha, Costa de Terra Nova, Ilha de Careiro, Rio Amazonas. Rain filled pond in meadow.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prance 23291","South America",NA,NA,NA,NA,NA,NA,NA,NA
"434","2016-10-13 06:00:00-03","MO","MOBOT","3074923","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","G. Davidse",NA,NA,NA,"Walter A. Palacios|David A. Neill|Marc A. Baker|Jorge Zaruma","1985","4","6","Ecuador","Napo",NA,"7 km al N de Coca. Estacion experimental de INIAP - Payamino. Bosque Humedo Tropical. Bosque primario y margenes.","-77","-0.4666667",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"Palacios Cuenca 254","South America",NA,NA,NA,NA,NA,NA,"1",NA
"435","2009-07-15 15:05:00-03","MO","MOBOT","3074925","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","G. Davidse",NA,NA,NA,"Philip A. Silverstone-Sopkin","1985","3","23","Colombia","Valle del Cauca","Cali","Universidad del Valle (Meléndez), micro-estación agrícola, suleo con alto nivel freático pero superficie seca.",NA,NA,NA,NA,"976.00000000",NA,NA,NA,NA,NA,NA,"Silverstone-Sopkin 1960","South America",NA,NA,NA,NA,NA,NA,NA,NA
"436","2014-08-23 05:35:00-03","MO","MOBOT","3074927","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"L. Coradín|Manoel dos R. Cordeiro","1977","11","13","Brazil","Amazonas",NA,"Along Manaus-Boa Vista road. (BR 174), km 372. Sandy soil. Bank of road. By small stream.",NA,NA,NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,"Coradín 1086","South America",NA,NA,NA,NA,NA,NA,NA,NA
"437","2014-07-25 06:20:00-03","MO","MOBOT","3074930","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Eduardo Lleras|William C. Steward|J.C. Ongley|Dionizio F. Coêlho|José F. Ramos|José F. Lima","1973","8","6","Brazil","Amazonas",NA,"Rio Solimoes and Rio Javari. Field behind airstrip of Palmeiras Army Post.","-72.81666","-5.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lleras P17202","South America",NA,NA,NA,NA,NA,NA,NA,NA
"438","2011-01-27 11:26:00-02","MO","MOBOT","3074931","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Ghillean T. Prance|Nilo T. Silva","1964","8","24","Brazil","Pará",NA,"Vicinity of Cachoeira, BR-22. Marshy land by roadside.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prance 58841","South America",NA,NA,NA,NA,NA,NA,NA,NA
"439","2008-05-27 22:02:00-03","MO","MOBOT","3074932","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Ghillean T. Prance","1974","3","13","Brazil","Amazonas",NA,"Manaus-Pôrto-Velho Highway. BR319, Manaus-Porto Velho Road, km 245, 3 km south of Igapó Açu. Wet, disturbed clearing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prance 20480","South America",NA,NA,NA,NA,NA,NA,NA,NA
"440","2014-07-25 06:20:00-03","MO","MOBOT","3074934","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Eduardo Lleras|William C. Steward|J.C. Ongley|Dionizio F. Coêlho|José F. Ramos|José F. Lima","1973","7","27","Brazil","Amazonas",NA,"Rio Solimoes and Rio Javari. Reposa, Rio Javari. Varzea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lleras P16888","South America",NA,NA,NA,NA,NA,NA,NA,NA
"441","2009-12-23 06:05:00-02","MO","MOBOT","3074936","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","G. Davidse",NA,NA,NA,"Shunsuke Tsugaru|Yotaro Sano|Naruko Okazaki","1987","9","1","Brazil","Pernambuco",NA,"Engenho Trapiche, Mun. de Cabo, suburbs of Recife. At the small farm. Wet place.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tsugaru B-1427","South America",NA,NA,NA,NA,NA,NA,NA,NA
"442","2013-05-20 09:15:00-03","MO","MOBOT","3074937","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","G. Davidse",NA,NA,NA,"Jorge E. Ramos","1990","10","15","Colombia","Valle del Cauca","Yotoco","Ingenio La Carmelita, sección San Martín, zona A, en las bombas, en una madre vieja, a orilla del rio Cauca, ca. 1 hora de Media Canoa.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"Ramos Pérez 2872","South America",NA,NA,NA,NA,NA,NA,NA,NA
"443","2013-05-20 09:15:00-03","MO","MOBOT","3074938","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","G. Davidse",NA,NA,NA,"Jorge E. Ramos","1990","10","13","Colombia","Valle del Cauca","Yotoco","Ingenio La Carmelita, sección San Martín, Las bombas, en una madre vieja, a orillas del rio Cauca, ca. 1 hora de Media Canoa.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"Ramos Pérez 2826","South America",NA,NA,NA,NA,NA,NA,NA,NA
"444","2009-10-24 09:01:00-02","MO","MOBOT","3074939","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Fernando O. Zuloaga|Ximena Londoño","1989","6","19","Colombia","Cundinamarca",NA,"Maya, en borde del camino, lugar pantanoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga 4102","South America",NA,NA,NA,NA,NA,NA,NA,NA
"445","2008-05-27 22:02:00-03","MO","MOBOT","3074943","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","G. Davidse",NA,NA,NA,"Basil Stergios","1983","7","13","Venezuela","Bolívar",NA,"Reserva Forestal Imataca. Pica de la CVG que conduce al medio río Botanamo, cerca de la confluencia con el río Corumo, desde la carretera Casas Blanca - Anaoco. Selva pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stergios 6195","South America",NA,NA,NA,NA,NA,NA,NA,NA
"446","2008-05-27 22:02:00-03","MO","MOBOT","3074944","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"J. de Bruijn","1967","2","3","Venezuela","Zulia",NA,"+/- 20 km N of Santa Barbara-San Carlos del Zulia. Pioneer-vegetation on fertile soil along the Rio Caratumbo.",NA,NA,NA,NA,"0E8","100.00000000",NA,NA,NA,NA,NA,"Bruijn 1415","South America",NA,NA,NA,NA,NA,NA,NA,NA
"447","2008-05-27 22:02:00-03","MO","MOBOT","3074945","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","T. Koyama",NA,NA,NA,"J. de Bruijn","1967","3","5","Colombia",NA,NA,"Border between Dept. de Antioquia and Dept. de Bolivar. Sandy bank near the confluence of the rivers Ité and Tamar into the river Cimitarra, +/- 38 km W of Barrancabermeja.","-74.25","6.91666",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"Bruijn 1585","South America",NA,NA,NA,NA,NA,NA,NA,NA
"448","2009-08-07 05:32:00-03","MO","MOBOT","3074948","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Rubén A. Montes","1981","8","31","Venezuela","Guárico",NA,"Palmos del Rio Orituco, 16 km Sur de la Estación Biologica de Los Llanuras Calebero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montes 623","South America",NA,NA,NA,NA,NA,NA,NA,NA
"449","2015-08-22 05:41:00-03","MO","MOBOT","3074949","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","R. Wingfield",NA,NA,NA,"R.C. Wingfield","1978","2","7","Venezuela","Falcón",NA,"12 km SE of Coro, entre La Negrita y Siburúa. Ciénaga al lado de un arroyo.",NA,NA,NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,"Wingfield 5076","South America",NA,NA,NA,NA,NA,NA,NA,NA
"450","2009-11-17 17:10:00-02","MO","MOBOT","3074951","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Julian A. Steyermark|Bruno J. Manara|Gilberto N. Morillo","1973","9","17","Venezuela","Sucre",NA,"Laguna La Bodega, inmediatamente al Este de Santa Fé. Swampy places at west end.","-64.4","10.28333",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,"Steyermark 108404","South America",NA,NA,NA,NA,NA,NA,NA,NA
"451","2009-07-17 07:37:00-03","MO","MOBOT","3074952","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner","1979","7","31","Venezuela","Táchira",NA,"Level area in valley, open pastures and fields with natural swampy depressions, between La Rochela and La Espuma, SW of Santo Domingo.","-72.05","7.51666",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"Steyermark 119337","South America",NA,NA,NA,NA,NA,NA,NA,NA
"452","2013-12-08 12:28:00-02","MO","MOBOT","3074954","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"G. Colennello","1993","10","1","Venezuela","Delta Amacuro",NA,"Ciénaga Los Guires.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colennello 1369","South America",NA,NA,NA,NA,NA,NA,NA,NA
"453","2012-05-04 05:16:00-03","MO","MOBOT","3074958","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Cyril Allen","1924","7","15","Colombia",NA,NA,"Swamp, Chiriguana, Magdalena Valley.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allen 14L","South America",NA,NA,NA,NA,NA,NA,NA,NA
"454","2008-05-27 22:02:00-03","MO","MOBOT","3075179","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","1980","6","6","Venezuela","Zulia",NA,"Distrito Mara: gravel and sand bars along Río Cachirí, bordered by riverine forest, just north of Hacienda Salamanca, 10 km (by air) southwest of El Paraíso.","-72.33333","10.775",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"Steyermark 123486","South America",NA,NA,NA,NA,NA,NA,NA,NA
"455","2008-05-27 22:02:00-03","MO","MOBOT","3075181","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","1980","6","4","Venezuela","Zulia",NA,"Distrito Mara: wet grassy area by ford, southside of Río Guasare, east of El Carbon Estación Hidrometeorologica (M.O.P.), north of Hacienda El Espejo, 8 km (by air) north of Corpozulia Campamento Carichuano.","-72.25","11.075",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"Steyermark 123320","South America",NA,NA,NA,NA,NA,NA,NA,NA
"456","2013-10-05 06:35:00-03","MO","MOBOT","3075183","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Ángel C. González|Francisco J. Ortega","1977","9","7","Venezuela","Miranda",NA,"Dto. Paéz: Carretera San Juan - Montevideo. A orillas de La Carretera.","-65.75","10.06666",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"González 1388","South America",NA,NA,NA,NA,NA,NA,NA,NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","3075185","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"J. de Bruijn","1967","2","3","Venezuela","Zulia",NA,"+/- 20 km N of Santa Barbara - San Carlos del Zulia. Pioneer-vegetation on fertile soil along the Rio Catatumbo.",NA,NA,NA,NA,"0E8","100.00000000",NA,NA,NA,NA,NA,"Bruijn 1414","South America",NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-09-04 04:40:00-03","MO","MOBOT","3075186","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Herbert H. Smith","1898",NA,NA,"Colombia",NA,NA,"Plants of Santa Marta.",NA,NA,NA,NA,"30.48000000",NA,NA,NA,NA,NA,NA,"Smith 243","South America",NA,NA,NA,NA,NA,NA,NA,NA
"459","2009-08-04 16:54:00-03","MO","MOBOT","3075187","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Francis W. Pennell","1918","1","11","Colombia","Antioquia","Puerto Berrío","Edge of swamp.",NA,NA,NA,NA,"130.00000000","140.00000000",NA,NA,NA,NA,NA,"Pennell 3748","South America",NA,NA,NA,NA,NA,NA,NA,NA
"460","2014-10-28 22:10:00-02","MO","MOBOT","3075188","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","G. Aymard",NA,NA,NA,"Wilmer A. Díaz|Jorge Velazco","1992","11","28","Venezuela","Bolívar",NA,"Mun. Roscio. Zona Minera Supamo-Parapoy. En cola de Minería.","-62.66666","6.58333",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"Díaz 1201","South America",NA,NA,NA,NA,NA,NA,NA,NA
"461","2012-05-04 05:16:00-03","MO","MOBOT","3075192","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Cyril Allen","1924","9","7","Colombia",NA,NA,"Swamp, exposed, La Jagua, Magdalena Valley.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allen 603","South America",NA,NA,NA,NA,NA,NA,NA,NA
"462","2012-04-23 10:44:00-03","MO","MOBOT","3075193","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Folke Fagerlind|Per-Göran Wibom","1952","9","13","Ecuador","Guayas","Guayaquil","Savanna N of the town.","-79.9","-2.16667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fagerlind 155","South America",NA,NA,NA,NA,NA,NA,NA,NA
"463","2015-02-21 22:16:00-02","MO","MOBOT","3075197","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"A. Janssen|I.D. Gemtchujnicov","1979","12","20","Brazil","Amazonas",NA,"E-do do Amazonas, Mun. Humaitá. Campo IV, 500 m ao Oeste da Transamazônica km 2. Campo Mexido, ruderal.",NA,NA,NA,NA,"0E8","7.00000000",NA,NA,NA,NA,NA,"Janssen 52","South America",NA,NA,NA,NA,NA,NA,NA,NA
"464","2008-05-27 22:02:00-03","MO","MOBOT","3075204","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Lucival R. Marinho","1976","3","2","Brazil","Acre",NA,"Proj. RADAM - Sub-base de Cruzeiro do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marinho 346","South America",NA,NA,NA,NA,NA,NA,NA,NA
"465","2009-09-01 18:43:00-03","MO","MOBOT","3075207","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Michael H. Nee|Scott A. Mori","1971","3","27","Colombia",NA,NA,"Dept. de Santander. Campo Capote and vicinity. Damp open path, Campo Capote. Rain forest with some recent clearing and logging.","-73.91666","6.63333",NA,NA,"100.00000000","200.00000000",NA,NA,NA,NA,NA,"Nee 3800","South America",NA,NA,NA,NA,NA,NA,NA,NA
"466","2013-05-07 06:03:00-03","MO","MOBOT","3075211","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Ynés Mexia","1934","11","17","Ecuador",NA,NA,"Hacienda Solento, near Santa Rosa, Canton Pajili. Open field.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"Mexia 6727","South America",NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-03-19 04:37:00-03","MO","MOBOT","3075247","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Calaway H. Dodson|Mary E. Fallen|Pete Morgan","1979","7","12","Ecuador","Pichincha",NA,"Rio Chiquilpe near junction with Rio Baba. 7 km east of km 7 on highway Sto. Domingo-Quevedo.","-79.23","-0.312",NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,"Dodson 7961","South America",NA,NA,NA,NA,NA,NA,NA,NA
"468","2008-05-27 22:02:00-03","MO","MOBOT","3075248","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Nelson A. Rosa","1978","7","9","Brazil","Maranhão",NA,"Santa Elena, próximo do lugarejo Queimadas. Campos de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosa 2552","South America",NA,NA,NA,NA,NA,NA,NA,NA
"469","2017-08-03 05:22:00-03","MO","MOBOT","3075258","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","G. Davidse (MO)",NA,NA,NA,"Philip A. Silverstone-Sopkin|Néstor Paz Z.","1995","5","29","Colombia","Risaralda","Pereira","Hacienda Alejandría, km 8 carretera Cerritos-La Virginia, extremo norte de parte ancha del valle del Río Cauca, lomas bajas, bosque.","-75.86666","4.85",NA,NA,"940.00000000",NA,NA,NA,NA,NA,NA,"Silverstone-Sopkin 7636","South America",NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-01-25 04:33:00-03","MO","MOBOT","3075265","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Germán Carnevali|Francico Guánchez M.|Emygdio Melgueiro","1985","2","13","Venezuela","Amazonas","Atures","Dpto. Atures. Islote que queda sumergido enfrente de la Isla de Ratón.","-67.7833333","5.15",NA,NA,"100.00000000","130.00000000",NA,NA,NA,NA,NA,"Carnevali 1499","South America",NA,NA,NA,NA,NA,NA,"1",NA
"471","2013-08-23 04:12:00-03","MO","MOBOT","3075268","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Gustavo A. Romero G.","1989","4","21","Venezuela","Amazonas",NA,"Dpto. Atures, Río Orinoco, Nericagua (entre Caño Piojo y Caño Ucata), afloramiento granítico (laja).","-67.8","4.41666",NA,NA,"78.00000000",NA,NA,NA,NA,NA,NA,"Romero-González 1998","South America",NA,NA,NA,NA,NA,NA,NA,NA
"472","2011-09-30 14:38:00-03","MO","MOBOT","3075269","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Basil Stergios|Gerardo Aymard|Leo Nico","1985","4","15","Venezuela","Amazonas",NA,"Depto. Río Negro. Selvas pluviales en los alrededores de las orillas del río Casiquiare, entre Guachapita y El Porvenir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stergios 8128","South America",NA,NA,NA,NA,NA,NA,NA,NA
"473","2010-08-19 10:03:00-03","MO","MOBOT","3075270","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","1985","9","7","Venezuela","Amazonas",NA,"Dept. Atures: Forest along Río Coromoto, above Tobogán de la Selva, 35 km SE of Puerto Ayacucuho.","-67.55","5.45",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,"Steyermark 131537","South America",NA,NA,NA,NA,NA,NA,"1",NA
"474","2009-11-09 21:31:00-02","MO","MOBOT","3075273","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","1985","9","12","Venezuela","Bolívar",NA,"Serranía de Pijiguao, 160 km SW of Caicara del Orinoco. Muddy margins of small swamp in open savanna at base of mountain.","-66.75","6.58333",NA,NA,"100.00000000","125.00000000",NA,NA,NA,NA,NA,"Steyermark 131794","South America",NA,NA,NA,NA,NA,NA,NA,NA
"475","2016-09-14 05:18:00-03","MO","MOBOT","3075278","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Paul J. M. Maas|Hiltje Maas","1971","10","28","Brazil","Amazonas",NA,"Manaus, Parque 10, in secondary forest; along-side of new road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maas 517","South America",NA,NA,NA,NA,NA,NA,"1",NA
"476","2008-05-27 22:02:00-03","MO","MOBOT","3075280","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"F. Chagas","1979","8","8","Brazil","Distrito Federal",NA,"Teresina - PI, margen do Rio Parnaíba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chagas e Silva 82","South America",NA,NA,NA,NA,NA,NA,NA,NA
"477","2012-04-12 14:18:00-03","MO","MOBOT","3312665","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Gerrit Davidse",NA,NA,NA,"Benkt Sparre","1967","11","2","Ecuador","Los Ríos",NA,"Hacienda Monica, 12 km East San Carlos, secondary monsoon forest.",NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,"Sparre 19434","South America",NA,NA,NA,NA,NA,NA,"1",NA
"478","2018-06-03 05:28:00-03","MO","MOBOT","881299","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","K.Camelbeke (GENT)",NA,NA,NA,"Nigel Pitman|Milton Aulestia|Alberto Dik","1994","6","5","Ecuador","Napo","Orellana","Yasuni National Park. Maxus road and pipeline under construction, km 22. Tropical Moist Forest. Primary forest. Red soils and undulating hills.","-76.51666","-0.55",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"Pitman 140","South America",NA,NA,NA,NA,NA,NA,NA,NA
"479","2016-06-16 07:43:00-03","MO","MOBOT","882460","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Gerrit Davidse",NA,NA,NA,"J. Richard Abbott","1994","11","14","Ecuador","Napo","Tena","Jatun Sacha Biological Station; 8 km east of Puerto Misahualli; south side of Río Napo.","-77.36","-1.04",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"Abbott 15523","South America",NA,NA,NA,NA,NA,NA,"1",NA
"480","2018-06-03 05:28:00-03","MO","MOBOT","882768","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Gerrit Davidse (MO)",NA,NA,NA,"Alberto Dik","1994","5","23","Ecuador","Napo","Orellana","Parque Nacional Yasuni. Carretera y oleoducto de Maxus en construcción, Km 5-28. Bosque húmedo Tropical. Suelo rojo. Malezas adventivas en el borde de la carretera.","-76.5333333","-0.5166667",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,"Dik 1327","South America",NA,NA,NA,NA,NA,NA,"1",NA
"481","2018-06-03 05:28:00-03","MO","MOBOT","882816","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Gerrit Davidse (MO)",NA,NA,NA,"Alberto Dik","1994","5","29","Ecuador","Napo","Orellana","Parque Nacional Yasuni. Carretera y oleodcuto de Maxus en construcción, Km 29-41. Bosque húmedo Tropical. Suelo rojo. Malezas adventivas en el borde de la carretera.","-76.4833333","-0.5833333",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,"Dik 1375","South America",NA,NA,NA,NA,NA,NA,"1",NA
"482","2018-06-03 05:28:00-03","MO","MOBOT","882851","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Gerrit Davidse (MO)",NA,NA,NA,"Alberto Dik","1994","6","1","Ecuador","Napo","Orellana","Parque Nacional Yasuní. Carretera y oleoducto de Maxus en construcción, Km 42. Bosque húmedo Tropical. Suelo rojo. Malezas adventivas en el borde de la carretera.","-76.4333333","-0.6666667",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,"Dik 1400","South America",NA,NA,NA,NA,NA,NA,"1",NA
"483","2008-05-27 22:02:00-03","MO","MOBOT","912466","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Gerrit Davidse (MO)",NA,NA,NA,"Honora Murphy","1981","8",NA,"Peru","Loreto","Maynas","Near Iquitos.","-73.24722","-3.74805",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"Murphy 261","South America",NA,NA,NA,NA,NA,"5","5",NA
