"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"97","2020-07-23 12:16:06-03","CEPLAC","CEPEC","108585","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M.Sobral","Mattos-Silva, L.A.","4923","2005","09","27",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, 9,8 km ao Sul de Coaraci, na Rodovia Coaraci/Almadina. Faz. São José.","-39.603333","-14.705833","650","650",NA,NA,NA,NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-07-23 12:16:06-03","CEPLAC","CEPEC","109260","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"Sem Informação","Amorim, A. M.","4975","2005","05","14",NA,"Brasil","Bahia","arataca","Serra do Peito de Moça. Estrada que liga Arataca à Una, ramal ca. 22,4 km de Arataca com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","1000","1000",NA,NA,NA,NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-07-23 12:16:06-03","CEPLAC","CEPEC","109977","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. F. Santos","J. G. Jardim","4855","2005","12","18",NA,"Brasil","Bahia","arataca","Rod. Arataca/Una, entrada à direita no assentamento Santo Antonio 9,5Km, vicinal para a Fazenda Palmeira 8,9Km da entrada. Serra do Peito de Moça. RPPN Palmeira/IESB. Coletas efetuadas próximo ao córrego ca. 2Km da sede.","-39.339444","-15.174167",NA,NA,NA,NA,NA,NA,NA,NA,"39W20'22","15S10'27",NA,NA,NA,NA,NA,NA,NA,"30/12/2014"
"100","2020-07-23 12:16:06-03","CEPLAC","CEPEC","110357","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"A. M. Amorim","Amorim, A. M.","5313","2005","10","12",NA,"Brasil","Bahia","arataca","Serra do Peito-de-Moça - Serra das Lontras. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. Antônio. RPPN Caminho das Pedras. Trilha para o pico, após casa do Sr. Mormaço.","-39.341667","-15.173611","1000","1000",NA,NA,NA,NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-07-23 12:16:06-03","CEPLAC","CEPEC","112312","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. F. Santos","Amorim, A. M.","6066","2006","06","15",NA,"Brasil","Bahia","arataca","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha para a residência do Sr. Mormaço.","-39.341667","-15.173611","1000","1000",NA,NA,NA,NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-07-23 12:16:06-03","CEPLAC","CEPEC","114388","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"A. M. Amorim","Amorim, A. M.","6387","2006","09","24",NA,"Brasil","Bahia","arataca","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","1000","1000",NA,NA,NA,NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-07-23 12:16:06-03","CEPLAC","CEPEC","114735","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"A. M. Amorim","Amorim, A. M.","6613","2006","11","26",NA,"Brasil","Bahia","arataca","RPPN Caminho das Pedras. Serra do Peito-de-Moça, entrada a 9,5km no Assent. Santo Antônio, mais 8,9km até a sede da RPPN. Trilha de acesso ao topo da serra, após o Mormaço. Ca.","-39.339444","-15.174167","900","900",NA,NA,NA,NA,NA,NA,"39W20'22","15S10'27",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-07-23 12:16:06-03","CEPLAC","CEPEC","118410","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","D. Cardoso","1663","2007","01","27",NA,"Brasil","Bahia","AMARGOSA","Serra do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia.","-39.65","-13.083333",NA,NA,NA,NA,NA,NA,NA,NA,"39W39'","13S5'",NA,NA,NA,NA,NA,NA,NA,"30/12/2010"
"105","2020-07-23 12:16:06-03","CEPLAC","CEPEC","122685","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"Sem Informação","Martini, A.",NA,NA,NA,NA,NA,"Brasil","Bahia","URUÇUCA","Estrada de Serra Grande para Uruçuca. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Torre do Celular.","-39.115","-14.499722","380","380",NA,"Individuo C 1.",NA,NA,NA,NA,"39W6'54","14S29'59",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-07-23 12:16:06-03","CEPLAC","CEPEC","122865","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. F. Santos","Amorim, A. M.","7215","2008","03","29",NA,"Brasil","Bahia","arataca","RPPN Caminho das Pedras, em trilha de acesso ao Mormaço.","-39.408056","-15.202778","700","700",NA,NA,NA,NA,NA,NA,"39W24'29","15S12'10",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-07-23 12:16:06-03","CEPLAC","CEPEC","127848","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"Sem Informação","Perdiz, R. de O.","719","2010","05","23",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado.","-39.601944","-14.703333",NA,NA,NA,NA,NA,NA,NA,NA,"39W36'7","14S42'12",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-07-23 12:16:06-03","CEPLAC","CEPEC","134079","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. F. Santos","M.M. Coelho","360","2011","09","03",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela Fazenda São José. Proprietário Senhor Francisco.","-39.603889","-14.705833",NA,NA,NA,"Foto.",NA,NA,NA,NA,"39W36'14","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-07-23 12:16:06-03","CEPLAC","CEPEC","125637","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","A. M. Amorim","7577","2008","07","20",NA,"Brasil","Espírito Santo","cariacica","Reserva Biológica de as Bocas. Localidade de Alegre. Trilha do Pau Oco.","-40.519444","-20.291389",NA,NA,NA,NA,NA,NA,NA,NA,"40W31'10","20S17'29",NA,NA,NA,NA,NA,NA,NA,"30/12/2010"
"110","2020-07-23 12:16:06-03","CEPLAC","CEPEC","58721","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. F. Santos","A. M. Amorim","1388","1993","09","14",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO). Entrada KM 46 BA-001 Ilheus/Uma. Na Picada paralela do rumo da reserva.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,NA,NA,NA,NA,"30/11/2011"
"111","2020-07-23 12:16:06-03","CEPLAC","CEPEC","6243","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","T. S. dos Santos","1223","1970","10","29",NA,"Brasil","Bahia","ITAIBÓ","Estrada a Apuarema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/06/2006"
"112","2020-07-23 12:16:09-03","CEPLAC","CEPEC","81351","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","A. M. Amorim","2277","1998","02","21",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira.Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Árvore 505.","-39.528611","-15.158056",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"113","2020-07-23 12:16:06-03","CEPLAC","CEPEC","81337","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","A. M. Amorim","2284","1998","02","21",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira . Entrada ca. 7,5Km de Jussari.Faz. Teimoso. RPPN Serra do Teimoso. Árvore 516.",NA,"-15.158056",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"39W321'43","15S9'29",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"114","2020-07-23 12:16:09-03","CEPLAC","CEPEC","84325","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","2409","2000","01","14",NA,"Brasil","Bahia","JUSSARÍ","Entrada a 7,5Km Rod. Jussari/Palmira. Faz. Teimoso, 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 29. Árvore 848.","-39.536111","-15.160278",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"39W32'10","15S9'37",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"115","2020-07-23 12:16:09-03","CEPLAC","CEPEC","84607","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","2385","2000","01","14",NA,"Brasil","Bahia","JUSSARÍ","Entrada a 7,5Km Rod. Jussari/Palmira. Faz. Teimoso, 1,7Km da etrada. RPPN Serra do Teimoso. Parcela 28. Árvore 798.","-39.536111","-15.160278",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"39W32'10","15S9'37",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"116","2020-07-23 12:16:09-03","CEPLAC","CEPEC","84734","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","2419","2000","01","14",NA,"Brasil","Bahia","JUSSARÍ","Entrada ca 7,5Km na Rod. Jussari/Palmira. Faz. Teimoso. RPPN Serra do Teimoso. Parcela 30. Árvore 871.","-39.536111","-15.160278",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"39W32'10","15S9'37",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"117","2020-07-23 12:16:06-03","CEPLAC","CEPEC","90629","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","3852","2001","09","12",NA,"Brasil","Bahia","JUSSARÍ","Entrada 7,5Km Rod. Jussari/Palmira. Faz. Teimoso 1,7Km da entrada. RPN Serra do Teimoso. Parcela 45. Árvore 1264.","-39.531111","-15.154444",NA,NA,NA,NA,NA,NA,NA,NA,"39W31'52","15S9'16",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"118","2020-07-23 12:16:06-03","CEPLAC","CEPEC","90675","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","3772","2001","09","12",NA,"Brasil","Bahia","JUSSARÍ","Entrada 7,5Km Rod. Jussari/Palmira. Faz.Teimoso 1,7Km da entrada. RPPN Serra do Teimoso.Parcela 37.Árvore 1082.","-39.531111","-15.154444",NA,NA,NA,NA,NA,NA,NA,NA,"39W31'52","15S9'16",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"119","2020-07-23 12:16:06-03","CEPLAC","CEPEC","90684","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","3779","2001","09","12",NA,"Brasil","Bahia","JUSSARÍ","Entrada 7,5Km d Rod. Jussari/Palmira. Faz. Teimoso 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 38. Árvore 1093.","-39.531111","-15.154444",NA,NA,NA,NA,NA,NA,NA,NA,"39W31'52","15S9'16",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"120","2020-07-23 12:16:06-03","CEPLAC","CEPEC","90741","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","3881","2001","09","12",NA,"Brasil","Bahia","JUSSARÍ","Entrada 7,5Km Rod. Jussari/Palmira. Faz. Teimoso 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 47. Árvore 1318.","-39.531111","-15.154444",NA,NA,NA,NA,NA,NA,NA,NA,"39W31'52","15S9'16",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"121","2020-07-23 12:16:06-03","CEPLAC","CEPEC","90819","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","3803","2001","09","12",NA,"Brasil","Bahia","JUSSARÍ","Entrada 7,5Km Rod. Jussari/Palmira. Faz. Teimoso 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 40. Árvore 1148.","-39.531111","-15.154444",NA,NA,NA,NA,NA,NA,NA,NA,"39W31'52","15S9'16",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"122","2020-07-23 12:16:09-03","CEPLAC","CEPEC","88083","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","1571","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km percorrendo mais 1,7K até sede Faz. Teimoso. RPPN Serra do Teimoso. Árvore 109.",NA,"-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"3935W","15S10'",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"123","2020-07-23 12:16:06-03","CEPLAC","CEPEC","93809","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","P. Fiaschi","1073","2002","09","19",NA,"Brasil","Bahia","JUSSARÍ","Ro. Jussari/Palmira. Estrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"124","2020-07-23 12:16:06-03","CEPLAC","CEPEC","95663","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"P. Fiaschi","A. M. Amorim","3759","2003","07","17",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira, entra ca. 7,5Km de Jussari, Faz. Teimoso. RPPN Serra do Teimos. Nas parcelas do inventário. Árvore 1318.","-39.538889","-15.161944",NA,NA,NA,NA,NA,NA,NA,NA,"39W32'20","15S9'43",NA,NA,NA,NA,NA,NA,NA,"30/12/2004"
"125","2020-07-23 12:16:09-03","CEPLAC","CEPEC","99952","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","2394","2000","01","14",NA,"Brasil","Bahia","JUSSARÍ","Entrada a 7,5Km Rod. Jussari/PalmiraFaz. Teimoso,1,7Km da entrada. RPPN Serra do Teimoso. Parcela 28. Árvore 816.","-39.536111","-15.160278",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"39W32'10","15S9'37",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"126","2020-07-23 12:16:06-03","CEPLAC","CEPEC","84241","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","A. M. de Carvalho","6829","1999","09","25",NA,"Brasil","Bahia","JUSSARÍ","Ca. 7,5Km na estrada Jussari/Palmira. RPPN Serra do Teimoso.","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,"30/09/2003"
"127","2020-07-23 12:16:06-03","CEPLAC","CEPEC","84251","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","A. M. de Carvalho","6829","1999","09","25",NA,"Brasil","Bahia","JUSSARÍ","Ca. 7,5Km na estrada Jussari/Palmira. RPPN Serra do Teimoso.","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,"30/12/2003"
"128","2020-07-23 12:16:06-03","CEPLAC","CEPEC","37626","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","I. A. Silva","357","1982","10","26",NA,"Brasil","Espírito Santo","LINHARES","Reserva Florestal da CVRD. Est. FARINHA-SECA, ant. 221, Km 1,126, a esquerda.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,"30/12/2006"
"129","2020-07-23 12:16:06-03","CEPLAC","CEPEC","34923","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","R. Callejas","1573","1983","10","28",NA,"Brasil","Bahia","ITABUNA","Km 9 da estrada Jussari/Palmeira. Faz. Sto. Antonio.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,NA,NA,NA,NA,"000'0",NA,NA,"30592","auto",NA,NA,NA,"30/12/2003"
"130","2019-02-27 14:03:03-03","UFSJ","HUFSJ","3602","S","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Siqueira, GS","Folli, DA","4963","2004","06","03",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Porte arbóreo, fruto maduro roxo, fruto imaturo verde, fuste cilindrica, superficie da casca áspera, altura total 19m, altura da fuste 10m, diâmetro da copa 4m.","HUFSJ003602",NA,NA,"2012",NA,NA,"01","05","48094","auto",NA,NA,NA,NA
"131","2019-02-27 14:03:03-03","UFSJ","HUFSJ","3612","S","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Sobral, M","Folli, DA","4768","2004","03","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Porte arbóreo, fruto imaturo verde claro, fuste cilindrica, superficie da casca áspera, altura total 14m, altura da fuste 8m, diâmetro da copa 4m.","HUFSJ003612",NA,NA,"2006",NA,NA,"08","25","48094","auto",NA,NA,NA,NA
"132","2020-12-16 08:42:22-03","Fiocruz","FIOCRUZ-CBPM","12","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Barroso, G.M.","Branquinho, L. F.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca.","-43.207778","-22.903333",NA,NA,NA,NA,"CBPM00000012",NA,NA,"1996","43º12'28''W","22º54'12''S",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Gonçalves, LF","Gonçalves, LF","484","2017","12","22","Southern America","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos òrgãos. Estrada da Barragem","-42.988333","-2.449444","1012","1012",NA,"Árvore de aprox. 10m. Folhas com face adaxial verde escuro e face abaxial verde claro; inflorescencia em botão e com flores abertas brancas",NA,NA,NA,NA,"-42.988333","-2.449444",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-10-03 10:04:17-03","UFSCar","SORO","6798","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","M.F. Santos","Santos, M.F.; Ferreira, T.C.O.","867","2016","10","01",NA,"Brasil","São Paulo","São Paulo","Marsilac, estrada do Vilhena, próximo à Avenida Marsilac. Sítio do Ismael. Dossel de fragmento de mata secundária.","-46.741111","-23.89","826","826",NA,"Árvore, 15m alt. Folha jovem verde-avermelhada. Ráquis da inflorescência e botões florais verdes. Material fixado em FAA.",NA,NA,NA,"2018","46°44'28W","23°53'24S",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-23 13:22:55-03","MN","R-TIPOS","9037","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.",NA,"Glaziou, A.F.M.","10797","1878","11","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"R000009037","R000009037_001","Isotypus",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"136","2021-02-08 12:44:07-03","UFRGS","ICN","083603","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Sobral, M","Hatschbach, G","5143","1958","10","15","América do Sul","Brasil","PR","Contenda","Mato Branco","-49.5346984863281","-25.6756000518799",NA,NA,NA,"Árvore de 10 m de altura; flores alvas.; Mata primitiva",NA,NA,NA,"1989",NA,NA,NA,NA,"22732","auto",NA,NA,NA,NA
"137","2019-11-21 10:12:00-03","IBt","SP","266822","S","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Pessoa, SVA; et al.","529","1990","06","03",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Taquaraoca, cabeceira do Rio Macaé","-42.05","-22",NA,NA,NA,NA,"SP052953","SP052953",NA,"2018","-42.05","-22","11","08",NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:12:00-03","IBt","SP","271406","S","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Amorim, AM; Sant'Ana, SC; Jardim, JG; Santos, EB; Gois Neto, A","1388","1993","09","14",NA,"Brasil","Bahia","Una","Reserva Biológica do Mico Leão, entrada no km 46 da rod. BA 001 Ilhpeus-Una. Picada Paralela do Rumo da Reserva","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,"2014","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:12:00-03","IBt","SP","333987","S","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Kawasaki, ML","Ávila, NS; et al.","388","1994","09","14",NA,"Brasil","São Paulo","São Paulo","Centro Paulus, mata, região sul do município de São Paulo","-46.716944","-23.818611",NA,NA,NA,"Árvore 5m alt., botões verdes",NA,NA,NA,"1997","-46.716944","-23.818611",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:12:00-03","IBt","SP","348506","S","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Carvalho, AMV; et al.","6829","1999","09","25",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso, Ca. 7,5km na estrada Jussari-Palmira","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,"21386","auto",NA,NA,NA,NA
"141","2019-11-21 10:12:00-03","IBt","SP","271430","S","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Sant'Ana, SC; et al.","337","1993","07","28",NA,"Brasil","Bahia","Una","Entrada a direita no km 10,4 da rod. Una-Ilhéus, restinga arbórea.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"Árvore ca. 8m alt., frutos imaturos verdes, quando maduros roxos, quase negros.","SP052952","SP052952",NA,"2018",NA,NA,"11","08","36070","auto",NA,NA,NA,NA
"142","2019-11-21 10:12:00-03","IBt","SP","370332","S","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Sobral, M","Rossini, J; Bausen, E","482","2003","08","27",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, próximo ao marco 112, seguindo o córrego","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"143","2019-11-21 10:12:00-03","IBt","SP","338065","S","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Hatschbach, G; Silva, JM; Ferreira, LA","69113","1999","05","17",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Varzeão.","-41.1347007751465","-20.3397006988525","900","900",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA
