"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"89","2021-03-16 17:54:47-03","UCS","HUCS","49662","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Gonzatti, F.","5012",NA,"Brasil","Rio Grande do Sul","Canela","FLONA de Canela","788","788",NA,NA,"Erva rastejante, estolonífera em área úmida.",NA,"2019","03","23","Angiospermae","Ranunculales","Sm.","Gonzatti, F.","-50.816667","-29.321389",NA,"2019",NA,NA,NA,"-50.816667","-29.321389","05",NA,NA,NA,NA,NA,NA,NA
"90","2021-03-16 17:54:47-03","UCS","HUCS","48330","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Gonzatti, F.","2022",NA,"Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 80 da Leopoldina, Propriedade Gonzatti",NA,NA,NA,NA,"Erva reptante em meio à vegetação de banhado, flores alvas delicadas",NA,"2015","08","01","Angiospermae","Ranunculales","Sm.","Gonzatti, F.","-51.6316986083984","-29.1627998352051",NA,"2018","9187","auto",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:42:32-03","MBM","MBM","124862","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Solomon, J.C.","7232","Southern America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"MBM124862",NA,NA,NA,NA,NA,"Sm.","Duncan, T.",NA,NA,"MBM124862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:42:32-03","MBM","MBM","386002","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Lozano, E.D.; Pereira, S.F.; Pereira, S.F.","1542","Southern America","Brazil","Paraná","Piraquara","próximo ao reservatório Piraquara II",NA,NA,NA,NA,"Aquática, estolonifera, flores albo-esverdeadas.; Banhado.","MBM386002","2013","10","11",NA,NA,"Sm.",NA,"-49.013889","-25.516111","MBM386002",NA,NA,NA,NA,"-49.013889","-25.516111",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:42:32-03","MBM","MBM","427313","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Schwirkowski, P.","3267","Southern America","Brazil","Santa Catarina","São Bento do Sul","Sertãozinho, Estrada Saraiva, sentido Estrada dos Bugres","600","600",NA,NA,"Herbácea, heliófita. Cálice verde, corola creme; Área de transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa. Em vala. Solo úmido.","MBM427313","2018","12","17",NA,NA,"Sm.","Schwirkowski, P.","-49.351111","-26.311944",NA,"2018",NA,NA,NA,"-49.351111","-26.311944","12","17",NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:42:32-03","MBM","MBM","38380","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Hatschbach, G.","1053","Southern America","Brazil","Paraná","Piraquara","Florestal",NA,NA,NA,NA,NA,"MBM038380",NA,NA,NA,NA,NA,"Sm.","Smith, L.B.","-49.0633010864258","-25.4416999816895","MBM038380",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:42:32-03","MBM","MBM","265419","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Tessmann, G.","3689","Southern America","Brazil","Paraná","Piraquara","Piraquara",NA,NA,NA,NA,NA,"MBM265419",NA,NA,NA,NA,NA,"Sm.","Hatschbach, G.","-49.0633010864258","-25.4416999816895","MBM265419",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:42:32-03","MBM","MBM","91842","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Sobral, M.","2407","Southern America","Brazil","Rio Grande do Sul","Camaquã","Pessegueiro",NA,NA,NA,NA,NA,"MBM091842",NA,NA,NA,NA,NA,"Sm.","Sobral, M.","-51.812198638916","-30.8511009216309","MBM091842",NA,"49429","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:42:32-03","MBM","MBM","8553","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Hatschbach, G.","19712","Southern America","Brazil","Paraná","Balsa Nova","Barra do Rio dos Papagaios",NA,NA,NA,NA,NA,"MBM008553",NA,NA,NA,NA,NA,"Sm.","Lourteig, A.","-49.6356010437012","-25.5839004516602","MBM008553",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:42:32-03","MBM","MBM","11829","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Hatschbach, G.","22545","Southern America","Brazil","Paraná","Guarapuava","Rio Jordão",NA,NA,NA,NA,NA,"MBM011829",NA,NA,NA,NA,NA,"Sm.","Lourteig, A.","-51.4580993652344","-25.395299911499","MBM011829",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:42:32-03","MBM","MBM","46720","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Hatschbach, G.","37060","Southern America","Brazil","Paraná","Piraí do Sul","Jararaca",NA,NA,NA,NA,NA,"MBM046720",NA,NA,NA,NA,NA,"Sm.","Lourteig, A.","-49.948600769043","-24.5261001586914","MBM046720",NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:42:32-03","MBM","MBM","28381","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Hatschbach, G.","3619","Southern America","Brazil","Paraná","São Mateus do Sul","São Mateus do Sul",NA,NA,NA,NA,NA,"MBM028381",NA,NA,NA,NA,NA,"Sm.","Lourteig, A.","-50.3828010559082","-25.8742008209229","MBM028381",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:42:32-03","MBM","MBM","242682","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Tressens, S.G.; et al.; et al.","6353","Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM242682",NA,NA,NA,NA,NA,"Sm.","Keller, H.",NA,NA,"MBM242682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:42:32-03","MBM","MBM","429009","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Lozano, E.D.; Ariati, V.; Barboza, E.; Cordeiro, J.; Ariati, V.; Barboza, E.; Cordeiro, J.","2777","Southern America","Brazil","Rio Grande do Sul","Bom Jesus","Arroio da Goiabeira",NA,NA,NA,NA,"Herbácea reptante, 1 cm, flores alvas, campo úmido.; Campos de Cima da Serra.","MBM429009","2014","09","17",NA,NA,"Sm.","Lozano, E.D.","-50.069528","-28.511944",NA,"2018",NA,NA,NA,"-50.069528","-28.511944",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:42:32-03","MBM","MBM","61018","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Ollgaard, B.; et al.; et al.","10018","Southern America","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,"MBM061018",NA,NA,NA,NA,NA,"Sm.",NA,NA,NA,"MBM061018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:42:32-03","MBM","MBM","161457","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Sobral, M.","2238","Southern America","Brazil","Rio Grande do Sul","Viamão","Itapuã",NA,NA,NA,NA,NA,"MBM161457",NA,NA,NA,NA,NA,"Sm.","Sobral, M.","-51.0233001708984","-30.0811004638672","MBM161457",NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-01 15:28:36-03","PUC-RIO","FCAB","2269","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","P.E. Leite S.J.","s.n.",NA,"Brasil","São Paulo","Campos do Jordão",NA,NA,NA,NA,NA,NA,"002269","1946","02",NA,NA,"Angiospermae","Sm.","P. Capell S.J.","-45.5900001525879","-22.7299995422363",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-09-04 04:54:51-03","MNHN","RECOLNAT_MNHN_P","P02330543","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","Rio Grande do Sul",NA,"Taimbesinho.",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02330543' target='other'> <mi>dwc_moreinfo</mi></a>","P02330543","1950","1","30",NA,NA,"Sm.",NA,NA,NA,"P02330543_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45582",NA,NA
"107","2015-09-04 04:54:51-03","MNHN","RECOLNAT_MNHN_P","P02330544","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Regnell",NA,NA,"Brasil",NA,NA,"Brésil",NA,NA,"hb",NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02330544' target='other'> <mi>dwc_moreinfo</mi></a>","P02330544",NA,NA,NA,NA,NA,"Sm.",NA,NA,NA,"P02330544_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 242",NA,NA
"108","2015-09-04 04:54:51-03","MNHN","RECOLNAT_MNHN_P","P02330547","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Reitz|Klein",NA,NA,"Brasil","Santa Catarina",NA,"Serra da Boa Vista, São José.","800",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02330547' target='other'> <mi>dwc_moreinfo</mi></a>","P02330547","1960","9","8",NA,NA,"Sm.",NA,NA,NA,"P02330547_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9949",NA,NA
"109","2015-09-04 04:54:51-03","MNHN","RECOLNAT_MNHN_P","P02330555","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Irwin, H.S.",NA,NA,"Brasil","Distrito Federal",NA,"Jardim Zoológico, Brasília.","1000",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02330555' target='other'> <mi>dwc_moreinfo</mi></a>","P02330555","1966","7","14",NA,NA,"Sm.",NA,NA,NA,"P02330555_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18215",NA,NA
"110","2015-09-04 05:03:04-03","MNHN","RECOLNAT_MNHN_P","P02503702","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","Rio Grande do Sul",NA,"Taimbesinho, prope San Fco. de Paula. Rio Grande do Sul",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02503702' target='other'> <mi>dwc_moreinfo</mi></a>","P02503702","1950","12","18",NA,NA,"Sm.","[Rambo]",NA,NA,"P02503702_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49442",NA,NA
"111","2018-03-01 16:33:05-03","MNHN","RECOLNAT_MNHN_P","P00282637","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Dombey, J.",NA,NA,"Chili",NA,NA,"près Chinchiu",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00282637' target='other'> <mi>dwc_moreinfo</mi></a>","P00282637",NA,NA,NA,NA,NA,"Sm.","Lourteig",NA,NA,"P00282637_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA
"112","2015-09-19 14:09:03-03","MNHN","RECOLNAT_MNHN_P","P00282638","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Dombey, J.",NA,NA,"Chili",NA,NA,"près Chinchiu",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00282638' target='other'> <mi>dwc_moreinfo</mi></a>","P00282638",NA,NA,NA,NA,NA,"Sm.","Lourteig",NA,NA,"P00282638_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA
"113","2017-02-01 14:28:15-02","MNHN","RECOLNAT_MNHN_P","P00282639","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Dombey, J.",NA,NA,"Chili",NA,NA,"près Chinchiu",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00282639' target='other'> <mi>dwc_moreinfo</mi></a>","P00282639",NA,NA,NA,NA,NA,"Sm.","Lourteig",NA,NA,"P00282639_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA
"114","2015-09-05 08:05:34-03","MNHN","RECOLNAT_MNHN_P","P00587514","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Saint-Hilaire, A. de",NA,NA,"Brésil",NA,NA,"Province de Rio Grande do Sul : marais près de Jerebatuba",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587514' target='other'> <mi>dwc_moreinfo</mi></a>","P00587514","1816",NA,NA,NA,NA,"Sm.","Lourteig",NA,NA,"P00587514_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2000 bis",NA,NA
"115","2015-09-19 11:39:04-03","MNHN","RECOLNAT_MNHN_P","P00587515","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Saint-Hilaire, A. de",NA,NA,"Brésil",NA,NA,"Province de Rio Grande do Sul : marais près de Jerebatuba",NA,NA,"hb",NA,"Attaché avec P00587516 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587515' target='other'> <mi>dwc_moreinfo</mi></a>","P00587515","1816",NA,NA,NA,NA,"Sm.","Lourteig",NA,NA,"P00587515_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2000 bis",NA,NA
"116","2017-11-24 16:46:01-02","MNHN","RECOLNAT_MNHN_P","P00587516","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Saint-Hilaire, A. de",NA,NA,"Brésil",NA,NA,"Province de Saint Paul : marais près Itaque",NA,NA,"hb",NA,"Attaché avec P00587515 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587516' target='other'> <mi>dwc_moreinfo</mi></a>","P00587516","1816",NA,NA,NA,NA,"Sm.","Saint-Hilaire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-09-21 22:32:21-03","MNHN","RECOLNAT_MNHN_P","P00587517","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Saint-Hilaire, A. de",NA,NA,"Brésil",NA,NA,"Province de Rio Grande do Sul : marais près de Jerebatuba",NA,NA,"hb",NA,"Musaeo Parisiensis dedit Aug. de St. HILAIRE <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587517' target='other'> <mi>dwc_moreinfo</mi></a>","P00587517","1816",NA,NA,NA,NA,"Sm.","Lourteig",NA,NA,"P00587517_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2000 bis",NA,NA
"118","2015-09-03 17:10:43-03","MNHN","RECOLNAT_MNHN_P","P00587518","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Lechler, W.",NA,NA,"[Pérou]",NA,NA,"In paludosis Azaniaro [Cordillera]",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00587518' target='other'> <mi>dwc_moreinfo</mi></a>","P00587518",NA,NA,NA,NA,NA,"Sm.","Lourteig",NA,NA,"P00587518_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1778",NA,NA
"119","2015-09-04 04:54:31-03","MNHN","RECOLNAT_MNHN_P","P02330538","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Smith, L.B.|Klein, R.",NA,NA,"Brésil",NA,NA,"mun. bom Retiro: entre Fazenda Santo Antonio et les chutes de Rio Canoas, Campo dos Padres, Santa Catarina","1300","1400","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02330538' target='other'> <mi>dwc_moreinfo</mi></a>","P02330538","1956","11","22",NA,NA,"Sm.",NA,NA,NA,"P02330538_01 P02330538_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7831",NA,NA
"120","2015-09-04 04:54:51-03","MNHN","RECOLNAT_MNHN_P","P02330539","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Smith, L.B.|Reitz, R.",NA,NA,"Brésil",NA,NA,"Mun. Caçador, Fazenda Carneiros, Santa Catarina","950","1100","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02330539' target='other'> <mi>dwc_moreinfo</mi></a>","P02330539","1956","12","21",NA,NA,"Sm.",NA,NA,NA,"P02330539_01 P02330539_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9029",NA,NA
"121","2015-09-04 04:54:51-03","MNHN","RECOLNAT_MNHN_P","P02330545","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Regnell",NA,NA,"Brasil","Minas Gerais","Caldas",NA,NA,NA,"hb",NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02330545' target='other'> <mi>dwc_moreinfo</mi></a>","P02330545","1869","9","10",NA,NA,"Sm.",NA,"-46.386100769043","-21.9235992431641","P02330545_01",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,"III 242",NA,NA
"122","2015-09-04 04:54:51-03","MNHN","RECOLNAT_MNHN_P","P02330551","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Hatschbach, G.",NA,NA,"Brasil","Paraná","São Mateus do Sul",NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02330551' target='other'> <mi>dwc_moreinfo</mi></a>","P02330551","1956","12","15",NA,NA,"Sm.",NA,"-50.3828010559082","-25.8742008209229","P02330551_01",NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA,NA,"3619",NA,NA
"123","2016-08-02 13:42:36-03","MNHN","RECOLNAT_MNHN_P","P02330537","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Segadas-Vianna, F.",NA,NA,"Brasil","Rio de Janeiro","Resende",NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02330537' target='other'> <mi>dwc_moreinfo</mi></a>","P02330537","1953","1","1",NA,NA,"Sm.",NA,"-44.4467010498047","-22.468900680542","P02330537_01",NA,"36089","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1214",NA,NA
"124","2015-09-04 04:54:51-03","MNHN","RECOLNAT_MNHN_P","P02330541","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Klein, R.M.",NA,NA,"Brasil","Santa Catarina","Matos Costa",NA,"1200",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02330541' target='other'> <mi>dwc_moreinfo</mi></a>","P02330541","1962","12","9",NA,NA,"Sm.",NA,"-51.1483001708984","-26.4731006622314","P02330541_01",NA,"17656","auto",NA,NA,NA,NA,NA,NA,NA,NA,"3599",NA,NA
"125","2015-09-04 04:54:51-03","MNHN","RECOLNAT_MNHN_P","P02330552","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Hatschbach, G.",NA,NA,"Brasil","Paraná","Balsa Nova","Barra do Rio Papagaios.",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02330552' target='other'> <mi>dwc_moreinfo</mi></a>","P02330552","1968","9","12",NA,NA,"Sm.",NA,"-49.6356010437012","-25.5839004516602","P02330552_01",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,"19712",NA,NA
"126","2015-09-04 04:54:51-03","MNHN","RECOLNAT_MNHN_P","P02330546","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Reitz|Klein",NA,NA,"Brasil","Santa Catarina","São Joaquim","Fazenda da Laranja, Bom Jardim","1400",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02330546' target='other'> <mi>dwc_moreinfo</mi></a>","P02330546","1958","12","13",NA,NA,"Sm.",NA,"-49.9317016601562","-28.2938995361328","P02330546_01",NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,"7890",NA,NA
"127","2015-09-04 04:54:51-03","MNHN","RECOLNAT_MNHN_P","P02330554","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Hatschbach, G.",NA,NA,"Brasil","Paraná","Piraí do Sul","Jararaca",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02330554' target='other'> <mi>dwc_moreinfo</mi></a>","P02330554","1975","9","18",NA,NA,"Sm.",NA,"-49.948600769043","-24.5261001586914","P02330554_01",NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,"37060",NA,NA
"128","2015-09-04 04:54:51-03","MNHN","RECOLNAT_MNHN_P","P02330542","PreservedSpecimen",NA,"Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Klein, R.M.",NA,NA,"Brasil","Santa Catarina","São Joaquim","Urupema, São Joaquim","1200",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02330542' target='other'> <mi>dwc_moreinfo</mi></a>","P02330542","1963","11","2",NA,NA,"Sm.",NA,"-49.9317016601562","-28.2938995361328","P02330542_01",NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,"4541",NA,NA
"129","2020-12-11 11:40:32-03","UFMG","BHCB","115823","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Stehmann, JR; Garcia, S; Giacomin, LL; Machado, G; Martins, C; Pena, F; Ribeiro, R; Trancoso","5002","Southern America","Brasil","Minas Gerais","Ouro Preto","Floresta Estadual do Uaimii","1022","1022",NA,NA,"Herbácea reptante, flor esbranquiçada, em local úmido próximo a córrgo; na Floresta Estacional Semidecidual",NA,"2007","10","13","Dicotyledon",NA,"Sm.",NA,"-43.573","-20.293492",NA,"2008",NA,NA,NA,"-43.573","-20.293492","01","29",NA,NA,NA,NA,NA,NA
"130","2021-02-11 17:21:27-03","UFPR","UPCB","7626","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Hatschbach, G.","19712",NA,"Brasil","Paraná","Balsa Nova","Barra do Rio Papagaios",NA,NA,NA,NA,"Brejo..",NA,"1968","09","12",NA,NA,"Sm.","Lourteig, A.","-49.6356010437012","-25.5839004516602",NA,"1969","27346","auto",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"131","2021-02-11 17:21:27-03","UFPR","UPCB","22935","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Tessmann, G.",NA,NA,"Brasil","Paraná","Curitiba","ca. 12km ao sudeste da cidade. Várzea, crescendo na água dos poços perto do rio Iguaçu, muito raro",NA,NA,NA,NA,"Erva aquática, três tépalas, seis estames brancos, anteras amarelas, pistilo verde..",NA,"1948","09","29",NA,NA,"Sm.","Hatschbach, G.","-49.2731018066406","-25.4277992248535",NA,"1958","25180","auto",NA,NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"132","2021-02-11 17:21:27-03","UFPR","UPCB","6146","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Hatschbach, G.","14716",NA,"Brasil","Paraná","Morretes","Cadeado",NA,NA,NA,NA,"Reptante. Valos úmidos a beira da estrada de ferro..",NA,"1966","09","14",NA,NA,"Sm.","Smith, L.B. & Smith, S.F.","-48.834400177002","-25.476900100708",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-11 17:21:27-03","UFPR","UPCB","65029","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Bona, C.","284",NA,"Brasil","Paraná","General Carneiro","Sede da Fazenda Santa Cândida, Lagoa dos Gnomos (temporária).",NA,NA,NA,NA,"Planta aquática herbácea submersa fixa com fruto..",NA,"2005","05","25",NA,NA,"Sm.","Cordeiro, J. & Cervi, A.C.","-51.315601348877","-26.4274997711182",NA,"2005","33284","auto",NA,NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"134","2021-02-11 17:21:27-03","UFPR","UPCB","65038","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Bona, C.","328",NA,"Brasil","Paraná","General Carneiro","Sede da Fazenda Santa Cândida, Lagoa temporária.",NA,NA,NA,NA,"Planta aquática herbácea submersa flutuante. Infrutescência..",NA,"2005","11","02",NA,NA,"Sm.","Cervi, A.C.","-51.315601348877","-26.4274997711182",NA,"2005","33284","auto",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","746522","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Jens E. Madsen|et al.","Madsen 36642","South America","Ecuador","Azuay",NA,"Shrub near the river on the road from Cuenca to Cajas. Mountain forest.","3100.00000000",NA,NA,NA,NA,NA,"1981","11","20",NA,NA,"Sm.","Jørgensen","-78.13333","-2.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
