"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","locality","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"302","2014-12-11 10:34:00-02","MO","MOBOT","1843546","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","Davidse 18130","South America","Brazil","Pará",NA,NA,NA,NA,"Rio Quatipuru, in vicinity of Miraselvas, ca. 30 km by road W of Bragança.","G. Davidse","1980","4","9","Capanema","-46.9833333","-1.0666667","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1377","1",NA,NA
"303","2014-12-11 10:34:00-02","MO","MOBOT","1843575","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","Davidse 18144","South America","Brazil","Pará",NA,NA,NA,NA,"Rio Quatipuru, in vicinity of Miraselvas, ca. 30 km by road W of Bragança.","G. Davidse","1980","4","9","Capanema","-46.9833333","-1.0666667","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1377","1",NA,NA
"304","2013-10-05 06:33:00-03","MO","MOBOT","1845335","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Gerrit Davidse|Ángel C. González|R.A. León","Davidse 18812","South America","Venezuela","Zulia",NA,NA,NA,NA,"Distrito Colón: intersection of Río Catatumbo and the La Fria-Maracaibo Hwy. (Hwy. 6).",NA,"1980","6","29",NA,"-72.61666","9.11666","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1416",NA,NA,NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","1861888","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Stephan G. Beck","Beck 10130","South America","Bolivia","La Paz",NA,NA,NA,NA,"Lusita, al W de río Beni. Zona inundada del río Maniqui, con agua estancada -3 m de profundidad",NA,"1984","2","29","Abel Iturralde","-67.25","-13.08333","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2013-10-05 06:35:00-03","MO","MOBOT","1920287","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Gerrit Davidse|Ángel C. González","Davidse 13329","South America","Venezuela","Apure",NA,NA,NA,NA,"Distrito San Fernando; banks of the Río Arauca, 5 km directly (in a straight line) ESE of Güirimita.",NA,"1977","5","16",NA,"-66.76666","7.36666","35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1361",NA,NA,NA
"307","2021-02-05 04:12:00-03","MO","MOBOT","1958003","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Rodrigo Bernal G.","Bernal González 477","South America","Colombia","Antioquia",NA,NA,NA,NA,NA,"D. Giraldo (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2017-05-17 05:14:00-03","MO","MOBOT","211929","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","W.R. Hostmann","Hostmann 707A","South America","Suriname",NA,NA,NA,NA,NA,NA,"A. Chase (US)","1841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Isotype",NA
"309","2013-08-23 04:12:00-03","MO","MOBOT","223969","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Baltasar Trujillo","Trujillo 17349","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,"Depto. Antonio Díaz, a lo largo del Río Amacuro, entre Vuelta Larga y el Cerro Wausa. Selva ribereña inundada e inundable.","Gerrit Davidse","1980","11","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-55","3",NA,NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","225793","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Franklin Ayala|et al.","Ayala Flores 3338","South America","Peru","Loreto",NA,NA,NA,NA,"Caballo Cocha. Márgenes de la cocha.",NA,"1982","4","24","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","4",NA,NA
"311","2015-01-23 05:49:00-02","MO","MOBOT","226974","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Rodolfo Vásquez|A. Tye|et al.","Vásquez Martínez 12660","South America","Colombia","Amazonas",NA,NA,NA,NA,"Parque Nacional Amacayacu. Proyecto: Inventario y Ecología de las aves del parque Amacayacu. Bosque inundable estacional (Ribereño) aguas del Río Amazonas.",NA,"1989","8","8","Puerto Nariño","-70.25","-3.75","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"127","3",NA,NA
"312","2009-07-31 06:57:00-03","MO","MOBOT","229108","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Calaway H. Dodson|Alwyn H. Gentry","Dodson 9828","South America","Ecuador","Los Ríos",NA,NA,NA,NA,"Jauneche forest. Km 70 on the Quevedo-Palenque road, via Mocachi.",NA,"1980","3","23",NA,"-79.7","-1.26666","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,NA
"313","2011-06-13 20:40:00-03","MO","MOBOT","2293948","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Osvaldo Morrone|Liliana M. Giussani","Morrone 3594","South America","Argentina","Buenos Aires",NA,NA,NA,NA,"a 3 km de la estación de ferrocarril Ing. Otamendi camino al Río Paraná de Las Palmas","Morrone, O., 1-","1999","12","31","Campana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2011-06-13 20:40:00-03","MO","MOBOT","2293974","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Osvaldo Morrone|Liliana M. Giussani","Morrone 3601","South America","Argentina","Buenos Aires",NA,NA,NA,NA,"El Cazador, Paraná de Las Palmas","Morrone, O., 1-","2000","1","1","Escobar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2008-05-27 22:02:00-03","MO","MOBOT","2293983","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Schulz","Schulz 3327","South America","Argentina","Chaco",NA,NA,NA,NA,NA,"Zuloaga, F. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-07-20 13:57:00-03","MO","MOBOT","2294016","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Liliana M. Giussani|Osvaldo Morrone","Giussani 312","South America","Argentina","Buenos Aires",NA,NA,NA,NA,"San Pedro, en camping sobre el Río Paraná","Morrone, O.","2001","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"317","2020-01-25 04:33:00-03","MO","MOBOT","230260","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Francico Guánchez M.","Guánchez Meza 1045","South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2010-05-20 16:11:00-03","MO","MOBOT","230271","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Gerrit Davidse|Otto Huber|Stephen S. Tillett","Davidse 16785","South America","Venezuela","Amazonas",NA,NA,NA,NA,"Departamento Atures: near San Vincente, east bank of the Río Orinoco.",NA,"1979","4","27",NA,"-67.8166667","4.8333333","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-50","1",NA,NA
"319","2008-05-27 22:02:00-03","MO","MOBOT","230282","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","John J. Wurdack|L.S. Adderley","Wurdack 43059","South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2008-05-27 22:02:00-03","MO","MOBOT","230293","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Hugh M. Curran","Curran 5","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2017-02-11 05:13:00-02","MO","MOBOT","230304","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Volkmar Vareschi","Vareschi 2050","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2017-02-11 05:13:00-02","MO","MOBOT","230315","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Volkmar Vareschi","Vareschi 2004","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2017-02-11 05:13:00-02","MO","MOBOT","230326","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Volkmar Vareschi","Vareschi 2047","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2008-05-27 22:02:00-03","MO","MOBOT","230337","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Julian A. Steyermark","Steyermark 115250","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2011-06-10 10:22:00-03","MO","MOBOT","230348","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Julian A. Steyermark|et al.","Steyermark 114855","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2011-06-10 10:22:00-03","MO","MOBOT","230359","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Julian A. Steyermark|et al.","Steyermark 114619","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2008-05-27 22:02:00-03","MO","MOBOT","230370","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Julian A. Steyermark","Steyermark 87372","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2008-05-27 22:02:00-03","MO","MOBOT","234107","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Baltasar Trujillo","Trujillo 11719","South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2008-05-27 22:02:00-03","MO","MOBOT","234116","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Baltasar Trujillo","Trujillo 4514","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2008-05-27 22:02:00-03","MO","MOBOT","234125","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Baltasar Trujillo","Trujillo 4574","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2013-01-22 05:51:00-02","MO","MOBOT","234134","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Fernández","Fernández 1030","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","234143","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","James W. Grimes","Grimes 4920","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","234745","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Acevedo","Acevedo 7","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","236567","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Elsa M. Zardini|C. Velázquez","Zardini 24189","South America","Paraguay","Central",NA,NA,NA,NA,"Tavarory, Río Paraguay. Inundated savanna.","Gerrit Davidse (MO)","1990","11","17",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"470","4",NA,NA
"335","2014-04-04 05:43:00-03","MO","MOBOT","237523","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 3145","South America","Peru","Loreto",NA,NA,NA,NA,"Puerto Almendras","G. Davidse","1982","7","20","Maynas","-73.41666","-3.8","122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2015-01-28 05:47:00-02","MO","MOBOT","237615","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Agustin Rudas L.|Adriana Prieto","Rudas Lleras 4262","South America","Colombia","Amazonas",NA,NA,NA,NA,"Municipio de Leticia. Parque Nacional Natural Amacayacu. Sector de Mata-matá; a la orilla de la guebrada Bacaba.","A. Rudas (COL)","1992","4","16",NA,"-70.25","-3.78333","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148","10",NA,NA
"337","2008-05-27 22:02:00-03","MO","MOBOT","240417","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","R. Frey|Paolo Bettella|R.C. Quevedo","Frey 533","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Puerto Suarez. Northern border of Laguna Cáceres, 4 km NNE of the plaza central of Puerto Suarez.","G. Davidse (MO)","1990","5","6","Chiquitos","-57.78333","-18.925","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","6",NA,NA
"338","2008-05-27 22:02:00-03","MO","MOBOT","241183","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Alwyn H. Gentry","Gentry 42338","South America","Peru","Loreto",NA,NA,NA,NA,"Small island in Río Amazonas below Yanamono Island. Sandy beach, seasonally inundated.","Gerrit Davidse","1983","6","29","Maynas","-72.75","-3.45","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-152","4",NA,NA
"339","2011-06-08 17:18:00-03","MO","MOBOT","245328","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","L.B. Holm-Nielsen|et al.","Holm-Nielsen 20009","South America","Ecuador","Napo",NA,NA,NA,NA,"Río Yasuní, Jatuncocha. Lake, lakeshore, and swamp in black water area with Macrolobium.","S. Lægaard","1979","8","27",NA,"-75.46666","-1","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2011-06-09 17:21:00-03","MO","MOBOT","245346","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","John S. Brandbyge|et al.","Brandbyge 30521A","South America","Ecuador","Sucumbíos",NA,NA,NA,NA,"Downstream Río Cuyabeno from Laguna de Cuyabeno to Puerto Bolívar. Riverside forest.","S. Lægaard","1980","4","13",NA,"-76.16666","-0.05","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2014-02-23 17:36:00-03","MO","MOBOT","2477826","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","C. Orth","Orth 2738","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,"Brasilia In paludosis fluctuans.","Zuloaga, F. O.","1935","5","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2015-09-16 06:16:00-03","MO","MOBOT","2519204","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Benedict (Benjamin) Balansa","Balansa 111","South America","Paraguay","Central",NA,NA,NA,NA,NA,"Zuloaga, F. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2013-05-01 05:58:00-03","MO","MOBOT","2653332","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Simon Lægaard|Xavier Cornejo S.|et al.","Lægaard 20648","South America","Ecuador","Los Ríos",NA,NA,NA,NA,"Mocoche","Laegaard, S. (AAU)","1999","10","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"344","2009-06-27 16:39:00-03","MO","MOBOT","2660319","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Simon Lægaard","Lægaard 53041","South America","Ecuador","Pichincha",NA,NA,NA,NA,"Km 35 on the road Santo Domingo - Quevedo.","Renvoize, S. (K)","1984","9","27",NA,"-79.35","-0.48333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2009-06-27 16:40:00-03","MO","MOBOT","2666030","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Simon Lægaard","Lægaard 70434","South America","Ecuador","Guayas",NA,NA,NA,NA,"Km 13.5 Naranjal - Pto. Inca. Swamp along road.","Judziewicz, E. J. (IBUG)","1988","2","26",NA,"-79.58333","-2.58333","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2009-06-27 16:40:00-03","MO","MOBOT","2666041","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Simon Lægaard","Lægaard 70438","South America","Ecuador","Guayas",NA,NA,NA,NA,"Km 7 Pto. Inca - Milagro. Weeds in rice-field.","Judziewicz, E. J. (IBUG)","1988","2","26",NA,"-79.58333","-2.5","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2015-08-23 05:45:00-03","MO","MOBOT","2666431","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Simon Lægaard|S.A. Renvoize","Lægaard 70629","South America","Ecuador","Los Ríos",NA,NA,NA,NA,"On road Puebloviejo - Puerto Pechiche. Roadside, disturbed ground, swamps.","Judziewicz, E. J. (IBUG)","1988","3","7",NA,"-79.56666","-1.5","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2015-08-23 05:45:00-03","MO","MOBOT","2666461","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Simon Lægaard|S.A. Renvoize","Lægaard 70647","South America","Ecuador","Los Ríos",NA,NA,NA,NA,"Along road San Juan - Vince.","Laegaard, S. (AAU)","1988","3","7",NA,"-79.66666","-1.63333","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2009-07-16 00:13:00-03","MO","MOBOT","2688688","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Jens E. Madsen","Madsen 63597","South America","Ecuador","Guayas",NA,NA,NA,NA,"Isla Puná. Path Campo Alegre-Agua Piedra, km 0-5. Xerophytic thickets and dry forest with seasonal ponds.","Laegaard, S. (AAU)","1987","6","7",NA,"-80.13333","-2.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2014-04-21 13:01:00-03","MO","MOBOT","2767080","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","L. Buscalioni","Buscalioni 4652","South America","Brazil","Amazonas",NA,NA,NA,NA,"Manaos; Chachoeira Grande","Gerrit Davidse, 2005 (MO)","1899","9","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2008-05-27 22:02:00-03","MO","MOBOT","2777739","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","ESTUDIANTES ESPOCH","ESTUDIANTES ESPOCH 427","South America","Ecuador","Chimborazo",NA,NA,NA,NA,"Pallatanga, alrededores.","J.Caranqui(CHEP)","2005","1","20","Pallatanga","-78.95","-2.03333","1522.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2013-01-15 12:11:00-02","MO","MOBOT","2831935","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Timothy C. Plowman|Nelson A. Rosa|Carlos S. Rosário","Plowman 9914","South America","Brazil","Pará",NA,NA,NA,NA,"Municipio de Tucuruí. Banks of the Rio Tocantins, upriver from Tucuruí Dam Site.","G. Davidse","1980","3","22",NA,"-49.6666667","-3.75","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","1",NA,NA
"353","2014-04-08 05:36:00-03","MO","MOBOT","2974673","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Timothy C. Plowman|E. Wade Davis|C.A. Cid Ferreira|Ieda L. do Amaral|J. Lima|José Guedes","Plowman 12573","South America","Brazil","Amazonas",NA,NA,NA,NA,"Municipio de Tefé: Lago Tefé. Mouth of rio Bauana.","G. Davidse","1982","12","13",NA,"-65","-3.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2011-09-30 14:38:00-03","MO","MOBOT","2974692","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Basil Stergios|Gerardo Aymard|Leo Nico","Stergios 8046","South America","Venezuela","Amazonas",NA,NA,NA,NA,"Depto. Río Negro. Selvas pluviales en los alrededores de las orillas del río Casiquiare, entre la boca e Isla de La Paloma.","Gerrit Davidse","1985","4","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2013-08-23 04:12:00-03","MO","MOBOT","2974836","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Milton G. da Silva|R.P. Bahia","Silva 3071","South America","Brazil","Amazonas",NA,NA,NA,NA,"Pará, Rio Tocantins, Jacunda, Jatobal, estacaó da, antiba estrada de ferro de Tucurui.",NA,"1977","5","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2008-05-27 22:02:00-03","MO","MOBOT","2974837","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Basil Stergios","Stergios 6843","South America","Venezuela","Portuguesa",NA,NA,NA,NA,"Dtto. Guanarito. Laguna Flor Amarillo, en el sector de los esteros de Chiriguare, cerca de La Garcita, en el cauce del río Guanare.","G. Davidse","1984","4","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2011-06-08 12:20:00-03","MO","MOBOT","2975116","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Manuel Rimachi Y.","Rimachi Y. 9209","South America","Peru","Loreto",NA,NA,NA,NA,"Dtto. Punchana. Río Nanay. Margen de Yarina Cocha en orilla inundable, grama, escamas verdes.",NA,"1989","6","14","Maynas",NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2013-08-23 04:12:00-03","MO","MOBOT","2975228","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","Baltasar Trujillo","Trujillo 8992","South America","Venezuela","Falcón",NA,NA,NA,NA,"Boca del Río Yaracuy.","G. Davidse","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2009-10-18 08:08:00-02","MO","MOBOT","2975378","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J. Bergius","J.J. de Granville","Granville 6859","South America","French Guiana","Cayenne",NA,NA,NA,NA,"Haute riviére de Kaw Grand Marais á végétation herbacée. Herbe aquatique trés dominante formant une immense prairie flottante paturée par les zébus.","G. Davidse","1984","4","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
