"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","year","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"212","2016-02-16 08:12:00-02","MO","MOBOT","1012387","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Émile Hassler","Hassler 5990",NA,"South America","Paraguay","San Estanislao; Sierra de Maracaya",NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2016-02-16 08:13:00-02","MO","MOBOT","1012396","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Émile Hassler","Hassler 3589","12","South America","Paraguay","San Bernardino",NA,NA,NA,NA,"1898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2016-02-16 08:15:00-02","MO","MOBOT","1012411","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Émile Hassler","Hassler 12428","1","South America","Paraguay","Lacus Ypacaray",NA,NA,NA,NA,"1913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2016-02-18 11:27:00-02","MO","MOBOT","1017222","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"O. Ahumada|T.P. Ramamoorthy","Ahumada 1005","6","South America","Argentina","45 km E de Ituzaingo. En borde de monte.",NA,NA,NA,NA,"1977","6","Corrientes",NA,NA,NA,NA,NA,"L.G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"216","2016-02-16 08:15:00-02","MO","MOBOT","1017325","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Gert G. Hatschbach","Hatschbach 15744","1","South America","Brazil","Mpio. Umuarama. Serra Dourada.",NA,NA,NA,NA,"1967","19","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2016-02-16 08:13:00-02","MO","MOBOT","1017341","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"E. Buttura","Buttura 369","12","South America","Brazil","Mpio. Guaira. Sete Quedas.",NA,NA,NA,NA,"1979","18","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2016-02-16 08:11:00-02","MO","MOBOT","1017349","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Alphonse Robert","Robert 719",NA,"South America","Brazil","Corumba.",NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2016-02-16 08:22:00-02","MO","MOBOT","1017358","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Émile Hassler","Hassler 10725","12","South America","Paraguay","Prope Esperanza",NA,NA,NA,NA,"1907",NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2016-02-16 08:11:00-02","MO","MOBOT","1017389","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Ynés Mexia","Mexia 5373","11","South America","Brazil","Vicosal Fazenda do Deserto, Morro das Pocas.",NA,NA,NA,NA,"1930","28","Minas Gerais",NA,NA,NA,"715.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2016-02-16 08:13:00-02","MO","MOBOT","1017395","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"C. Conceição|J. Elias de Paula","Conceição 1657","11","South America","Brazil","Corumba, pantanal.",NA,NA,NA,NA,"1982","9","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2016-02-16 08:13:00-02","MO","MOBOT","1017404","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"R.S. Pinheiro|Talmon S. dos Santos","Pinheiro 447","11","South America","Brazil","Itapebi, ramal Itaji-Belmonte.",NA,NA,NA,NA,"1967","16","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2016-02-16 08:19:00-02","MO","MOBOT","1019121","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"I. Cordeiro|N.M. Castro","Cordeiro s.n.(CFCR673)","1","South America","Brazil","Fazenda da Universidade de Uberlandia.",NA,NA,NA,NA,"1981","31","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2016-02-16 08:26:00-02","MO","MOBOT","1019185","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Gert G. Hatschbach|J.H. de Haas","Hatschbach 4252","1","South America","Brazil","Serra dos Dourados, by road from Umuarama to Icaraima.",NA,NA,NA,NA,"1967","19","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2016-02-16 08:12:00-02","MO","MOBOT","1019802","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Thomas Morong","Morong 835",NA,"South America","Paraguay",NA,NA,NA,NA,NA,"1888",NA,"Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-07-09 11:34:00-03","MO","MOBOT","1026030","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Erik L. Ekman","Ekman 1003","12","South America","Argentina","Posadas.",NA,NA,NA,NA,"1907",NA,"Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"227","2016-02-16 08:36:00-02","MO","MOBOT","1026040","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Victor Maruñak","Maruñak 60","12","South America","Argentina","Leandro N. Alem, 4 km de L. N. Alem",NA,NA,NA,NA,"1968","31","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2016-02-16 08:14:00-02","MO","MOBOT","1029973","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Émile Hassler","Hassler 6865","12","South America","Paraguay","fluminis Y-aca, pr. Chalala",NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2016-02-16 08:15:00-02","MO","MOBOT","1030004","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Pedro Jörgensen","Jörgensen 3453","12","South America","Paraguay","Villarica. Very common in hedges and woods.",NA,NA,NA,NA,"1928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2016-02-18 11:26:00-02","MO","MOBOT","1030013","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Thomas Morong","Morong 166",NA,"South America","Paraguay",NA,NA,NA,NA,NA,"1888",NA,NA,NA,NA,NA,NA,NA,"L.G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"231","2016-02-16 08:27:00-02","MO","MOBOT","1032234","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Pastor Arenas Rodríguez","Arenas Rodríguez 233","12","South America","Paraguay","8 km de Benjamin Aceval Cerrito",NA,NA,NA,NA,"1973","20","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2016-02-16 08:46:00-02","MO","MOBOT","1033161","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Luciano Bernardi","Bernardi 19169","12","South America","Paraguay","In nemore collino ad septentrionem Cerro Corá monumenti, trans rivulum Aquidaban ( = Akida=ban)",NA,NA,NA,NA,"1978","14","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2016-02-16 08:45:00-02","MO","MOBOT","1033162","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Luciano Bernardi","Bernardi 19504","1","South America","Paraguay","15 km ante Capitan Bado ex Ype-Jhu",NA,NA,NA,NA,"1979","12","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2016-02-16 08:36:00-02","MO","MOBOT","1033163","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Luciano Bernardi","Bernardi 19590","1","South America","Paraguay","De Obraje Natalia per viam ad Colonia Rio Verde",NA,NA,NA,NA,"1979","14","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2016-02-16 08:34:00-02","MO","MOBOT","1033220","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Mirtha Ortiz","Ortiz 698","11","South America","Paraguay","Dto de Cordillera Coocupe, Rute 2, km 45",NA,NA,NA,NA,"1987","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2016-02-16 08:32:00-02","MO","MOBOT","1033514","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Elsa L. Cabral|et al.","Cabral 218","12","South America","Argentina","Dep. San Ignacio, San Ignacio",NA,NA,NA,NA,"1981","18","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2016-02-16 08:32:00-02","MO","MOBOT","1033516","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Sara G. Tressens|et al.","Tressens 3073","3","South America","Argentina","Dep. Ituzaingo, 17 km NW de San Carlos, Ea. Rincon Chico",NA,NA,NA,NA,"1985","1","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2015-10-01 12:53:00-03","MO","MOBOT","1033535","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Reinilda Duré|Carmen E. Benítez de Rojas","Duré Rodas 503","11","South America","Paraguay","Parque Nacional Defensores del Chaco, Cerro Leon, Mision Tribu Nueva",NA,NA,NA,NA,"1984","28","Chaco",NA,NA,NA,NA,NA,"M. Kaehler (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"239","2016-02-16 08:32:00-02","MO","MOBOT","1033575","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Fátima Mereles","Mereles H. 729","12","South America","Paraguay","Pirayu",NA,NA,NA,NA,"1986","3","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2016-02-16 08:32:00-02","MO","MOBOT","1034765","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"J.E. Simonis|et al.","Simonis 131","3","South America","Paraguay",NA,NA,NA,NA,NA,"1983","19","Amambay",NA,NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2016-02-16 08:27:00-02","MO","MOBOT","1037162","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"F. Javier Fernández Casas|et al.","Fernández Casas 7635","12","South America","Paraguay","Unos 20 km al Sur de Catuete siguiendo la supe ra",NA,NA,NA,NA,"1982","17","Canindeyú",NA,NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2016-02-16 08:45:00-02","MO","MOBOT","1038168","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Luciano Bernardi","Bernardi 19501","1","South America","Paraguay","In relictis nemorosis circa Capitan Bado, Amambay",NA,NA,NA,NA,"1979","12","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2016-02-16 08:33:00-02","MO","MOBOT","1038169","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Luciano Bernardi","Bernardi 19002","12","South America","Paraguay","Sat frequens in loco ad viam de Cerro Corá meridionalim versus Cerro Guazú, km 20",NA,NA,NA,NA,"1978","9","Amambay",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2016-02-16 08:12:00-02","MO","MOBOT","1038387","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Gert G. Hatschbach","Hatschbach 40531","12","South America","Brazil","Mpio. Sta. Helena; Rio S. Francisco Falso.",NA,NA,NA,NA,"1977","8","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2016-02-16 08:27:00-02","MO","MOBOT","1051118","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Rosa Degen","Degen 1134","12","South America","Paraguay","Tororo, Cerro Mymy",NA,NA,NA,NA,"1988","11","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2016-02-16 08:23:00-02","MO","MOBOT","1051169","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Nélida Soria","Soria Rey 5078",NA,"South America","Paraguay","Estancia Agromonte",NA,NA,NA,NA,"1992",NA,"San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2016-02-16 08:04:00-02","MO","MOBOT","1051373","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Isabel Basualdo|et al.","Basualdo 1407","1","South America","Paraguay","Fororo subida del Cerro",NA,NA,NA,NA,"1988","20","Guairá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2016-02-16 08:15:00-02","MO","MOBOT","1111132","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Anonymous","Anonymous 1319","4","South America","Brazil","Corumba, Faz. Carando.",NA,NA,NA,NA,"1953","4","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2016-02-16 08:41:00-02","MO","MOBOT","1150780","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Fabiana Mamani M.|Antony Jardim","Mamani M. 1146","11","South America","Bolivia","Serranía Sunsas. 12 km antes de llegar al campamento Bocamina. Bosque seco chiquitano impado por extración de la madera.",NA,NA,NA,NA,"1997","9","Santa Cruz","Chiquitos","-60.75","-17.83333","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"250","2016-02-16 08:29:00-02","MO","MOBOT","1232214","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Belén Jiménez","Jiménez 1686","11","South America","Paraguay","Ampliación de la Reserva 48300/30800. Pastizal, borde de camino.",NA,NA,NA,NA,"1996","12","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2016-02-16 08:23:00-02","MO","MOBOT","1235664","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Rosa Degen|Elsa M. Zardini","Degen 584","12","South America","Paraguay","Cerro Tobati. Crece en el bosque.",NA,NA,NA,NA,"1987","4","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2017-12-15 22:37:00-02","MO","MOBOT","1235667","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"F. Sellow","Sellow s.n.",NA,"South America","Brazil",NA,NA,NA,NA,NA,"1814",NA,NA,NA,NA,NA,NA,NA,"M.Kaehler (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"253","2016-02-16 08:40:00-02","MO","MOBOT","1405868","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Douglas C. Daly|et al.","Daly 9355","3","South America","Brazil","Mun Bujari: Basin of Rio Purus, Rio Antimari, Floresta Estadual do Antimari, left bank, inland from river. Riverside and varzea (fllodplain) vegetation, river at record flood level.",NA,NA,NA,NA,"1997","8","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2016-02-16 08:34:00-02","MO","MOBOT","1534573","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Michael H. Nee","Nee 47606",NA,"South America","Bolivia","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,"-63.2","-17.74166","460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"255","2016-02-16 08:34:00-02","MO","MOBOT","1765398","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Lúcia G. Lohmann","Lohmann 533","5","South America","Brazil","Municipio de Placido de Castro. Colocacao Nova Alegria; nos arredores da casa da Sra. Ramas e Sr. Francisco Bezerra (Arreia). Margem direita do Rio Abuna.",NA,NA,NA,NA,"2001","15","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2018-05-17 05:29:00-03","MO","MOBOT","2408862","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","Zuloaga 5620","4","South America","Argentina","Parque Nacional Iguazú, Ruta Nac. 101, 3 km de casa del guardaparque",NA,NA,NA,NA,"1996","17","Misiones","Iguazú","-54.16666","-25.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2016-02-16 08:36:00-02","MO","MOBOT","2426897","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6887","2","South America","Argentina","Ruta Prov. 15, de Ruta 14 a predio de la UNAM, 17,5 km de Ruta Nac. 14",NA,NA,NA,NA,"1999","25","Misiones","Guaraní","-54.2","-26.86666","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2016-02-16 08:33:00-02","MO","MOBOT","2426935","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6763","2","South America","Argentina","Vieja ruta 14 de San José a Cerro Azul",NA,NA,NA,NA,"1999","21","Misiones","Leandro N. Alem","-55.61666","-27.75","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2016-02-16 08:31:00-02","MO","MOBOT","2479484","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"M. Silvia Ferrucci|Aurelio Schinini|Marita Dematteis","Ferrucci 1695","12","South America","Paraguay","Colonia Santa Clara, ca. de Cerro Corá, Arroyo Pindó",NA,NA,NA,NA,"1999","18","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2016-02-16 08:30:00-02","MO","MOBOT","3037957","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"A.M. González|Maria M. Arbo|Aurelio Schinini","González 15","12","South America","Paraguay","Cerro Coi, 1km S de Aregua sobre el camino a Capiata. En el cerro, borde de bosque.",NA,NA,NA,NA,"1995","15","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"261","2016-02-16 08:35:00-02","MO","MOBOT","3038066","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Aurelio Schinini|Massimiliano Dematteis","Schinini Cacace 33397",NA,"South America","Paraguay","Serrania de San Joaquin Entre piedras",NA,NA,NA,NA,"1997",NA,"Caaguazú",NA,"-56.16666","-24.91666","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2015-10-01 13:16:00-03","MO","MOBOT","3038816","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Alwyn H. Gentry","Gentry 66190","5","South America","Paraguay","Itaipu, Forrest Reserve Noe. Pto. Puente Stroessner",NA,NA,NA,NA,"1989","27","Alto Paraná",NA,NA,NA,NA,NA,"M. Kaehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"263","2016-02-16 08:22:00-02","MO","MOBOT","479788","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Elsa M. Zardini|Rosa Degen","Zardini 3780","11","South America","Paraguay","Cerro Tobati. En el bosque.",NA,NA,NA,NA,"1987","18","Cordillera",NA,"-57.0833333","-25.2833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-79","4",NA,NA
"264","2016-02-16 08:22:00-02","MO","MOBOT","479875","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Elsa M. Zardini|Rosa Degen","Zardini 3819","11","South America","Paraguay","Cerro Tobati.",NA,NA,NA,NA,"1987","27","Cordillera",NA,"-57.06666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-80","3",NA,NA
"265","2016-02-16 08:08:00-02","MO","MOBOT","480099","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Elsa M. Zardini","Zardini 5986","7","South America","Paraguay","Cerro Ybitú Silla, 1 km S of Tobati|1. In forest.",NA,NA,NA,NA,"1988","23","Cordillera",NA,"-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-59","1",NA,NA
