"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"335","2021-02-11 17:19:58-03","UFPR","UPCB","42785","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Farah, F.T.","1998","07","10",NA,"Brasil",NA,NA,"Arbusto 2,5m, com flores brancas. Floresta paludosa..","UPCB0021085","50",NA,NA,"Cogn.","Goldenberg, R.","Minas Gerais","Patrocínio","Fazendas DATERRA: Boa Vista","-46.9925003051758","-18.9438991546631",NA,NA,"UPCB0021085","44638","auto",NA,NA,NA,NA,"2000","01","01",NA,NA,NA,NA
"336","2021-02-11 17:19:58-03","UFPR","UPCB","42776","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Farah, F.T.","1998","09","07",NA,"Brasil",NA,NA,"Arvoreta 3m, com flores vermelho-esverdeadas. Floresta paludosa..","UPCB0021080","404",NA,NA,"Cogn.","Goldenberg, R.","Minas Gerais","Patrocínio","Fazendas DATERRA, Tabuões","-46.9925003051758","-18.9438991546631",NA,NA,"UPCB0021080","44638","auto",NA,NA,NA,NA,"2000","01","01",NA,NA,NA,NA
"337","2021-02-11 17:19:58-03","UFPR","UPCB","33218","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Cervi, A.C.","1993","06","20",NA,"Brasil",NA,NA,"Arvoreta, ca. 4m, flor alva. Entrada da gruta..","UPCB0021095","4114",NA,NA,"Cogn.","Uhlmann, A.","São Paulo","Itararé","Gruta do Barreira","-49.3400001525879","-24.1100006103516",NA,NA,"UPCB0021095","27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2021-02-11 17:19:58-03","UFPR","UPCB","48750","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Harley, R.M.","2000","06","11",NA,"Brasil",NA,NA,"Arbusto até 4m, folhas coriáceas, verde-escuras, inflorescência arcuada, flores com hipanto e sépalas verde-vináceo, pétalas e estames brancos, gineceu avermelhado. Campo rupestre. Alt.: 1063m..","UPCB0021094","53954",NA,NA,"Cogn.","Santos, A.K.A.","Bahia","Rio de Contas","Na saída da cidade na direção de Jussiape, próx. do nascente do Rio Bonito","-41.8114013671875","-13.5789003372192",NA,NA,"UPCB0021094","49773","auto",NA,NA,NA,NA,"2004","04",NA,NA,NA,NA,NA
"339","2021-02-11 17:19:58-03","UFPR","UPCB","46233","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Lombardi, J.A.","2002","06","14",NA,"Brasil",NA,NA,"Árvore ca. 4m, folhas cartáceas, botões rosados. Margem de rio..","UPCB0021028","4853",NA,NA,"Cogn.","Goldenberg, R.","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"UPCB0021028","26697","auto",NA,NA,NA,NA,"2002","01","01",NA,NA,NA,NA
"340","2021-02-11 17:19:59-03","UFPR","UPCB","83933","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Kameyama, C.","1988","08","30",NA,"Brasil",NA,NA,"Árvore ca. 2,0m alt., raque e frutos imaturos vináceos, anteras velhas amarelas. Mata de galeria perturbada, no caminho para o Canyon.","UPCB0021174","11216",NA,NA,"Cogn.","Goldenberg, R.","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Canyon, Ribeirão Bandeirinhas","-43.7144012451172","-19.1688995361328",NA,NA,"UPCB0021174","26557","auto",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA
"341","2021-02-11 17:19:59-03","UFPR","UPCB","56130","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Tameirão Neto, E.","2005","10","09",NA,"Brasil",NA,NA,"Arbóreo, floresta ciliar..","UPCB0021065","3985",NA,NA,"Cogn.","Goldenberg, R.","Minas Gerais","Grão Mogol","Plantar MG 15, Fazenda Tamanduá","-42.8897018432617","-16.5594005584717",NA,NA,"UPCB0021065","67219","auto",NA,NA,NA,NA,"2007","01","01",NA,NA,NA,NA
"342","2021-02-11 17:19:59-03","UFPR","UPCB","78855","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Goldenberg, R.","2011","08","15",NA,"Brasil",NA,NA,"Arbusto 3m, no interior de mata de galeria e bem na margem de riacho; flores com pétalas e estames brancos, frutos imaturos vermelho-vivo, com cálice persistente ocre, maduros enegrecidos (com o mesmo cálice ou este caducco). Campo r","UPCB0021096","1568",NA,NA,"Cogn.","Goldenberg, R.","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"UPCB0021096","31264","auto",NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA
"343","2021-02-11 17:19:58-03","UFPR","UPCB","42496","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Lombardi, J.A.","1993","09","24",NA,"Brasil",NA,NA,"Arbusto 1,5m, folhas cartáceas, caule arroxeado, flores e botões alvos, frutos imaturos vermelhos. Beira de riacho, campo rupestre..","UPCB0021032","434",NA,NA,"Cogn.","Goldenberg, R.","Minas Gerais","Santana do Riacho","Serra do Cipó, ca. 5m acima Chapéu de Sol","-43.7144012451172","-19.1688995361328",NA,NA,"UPCB0021032","26557","auto",NA,NA,NA,NA,"2000","01","01",NA,NA,NA,NA
"344","2021-02-11 17:19:58-03","UFPR","UPCB","45846","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Souza, V.C.","2001","07","06",NA,"Brasil",NA,NA,"Árvore, ca. 4,0m alt., com flores creme e frutos imaturos vinho. Mata ciliar com transição para cerrado, 985m s.n.m..","UPCB0021021","25274",NA,NA,"Cogn.","Goldenberg, R.","Minas Gerais","Santana do Riacho","Serra do Cipó, entre a sede do IBAMA e o Canyon das Bandeirinhas","-43.7144012451172","-19.1688995361328",NA,NA,"UPCB0021021","26557","auto",NA,NA,NA,NA,"2002","01","01",NA,NA,NA,NA
"345","2021-02-11 17:19:59-03","UFPR","UPCB","83927","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Forero, E.","1980","09","06",NA,"Brasil",NA,NA,"Arbusto 2m. Caliz rojo, corola y antera blancas..","UPCB0021046","7834",NA,NA,"Cogn.","Goldenberg, R.","Minas Gerais","Santana do Riacho","Serra do Cipó. Km 109 (antigo 114) da estreda Lagoa Santa a Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328","1100","1100","UPCB0021046","26557","auto",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA
"346","2021-02-11 17:19:59-03","UFPR","UPCB","69498","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Goldenberg, R.","2010","10","29",NA,"Brasil",NA,NA,"Arbusto 3m, à beira de riacho, sob sombra. Estéril. Vegetação rupícola..","UPCB0021061","1476",NA,NA,"Cogn.",NA,"Goiás","Mossâmedes","Serra Dourada","-50.2150001525879","-16.1266994476318",NA,NA,"UPCB0021061","30139","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-02-11 17:19:58-03","UFPR","UPCB","78877","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Sobral, M.","2009","05","27",NA,"Brasil",NA,NA,"Arbusto 1-2m, em campo brejoso; flores brancas, em botão.","UPCB0021022","12948",NA,NA,"Cogn","Goldenberg, R.","Minas Gerais","Prados","Trilha da Biquinha, Serra de São José","-44.0797004699707","-21.0575008392334",NA,NA,"UPCB0021022","21382","auto",NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,NA
"348","2021-02-11 17:19:59-03","UFPR","UPCB","86123","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Sobral, M. et al.","2010","05","14",NA,"Brasil",NA,NA,"Arbusto 2-2,5m, em beira de mata junto a curso d'água; flores brancas. Frutos imaturos avermelhados..","UPCB0029010","13238",NA,NA,"Cogn.","Goldenberg, R.","Minas Gerais","Prados","Trilha da Biquinha, Serra São José.","-44.0797004699707","-21.0575008392334",NA,NA,"UPCB0029010","21382","auto",NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA
"349","2021-02-11 17:19:58-03","UFPR","UPCB","50176","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Pirani, J.R.","1987","05","24",NA,"Brasil",NA,NA,"Arbusto robusto ca. 3,5m, folhas rígido-cartáceas, discolores, verde-brilhantes na face adaxial, verde claras com nervuras pálido-ocráceas na face abaxial. Capoeira ciliar aberta. Alt.: 900m s.n.m..","UPCB0021092",NA,NA,NA,"Cogn.","Wurdack, J.J.","Minas Gerais","Grão Mogol","Vale do Riacho Ribeirão","-42.8897018432617","-16.5594005584717",NA,NA,"UPCB0021092","67219","auto",NA,NA,NA,NA,"1992","01","01",NA,NA,NA,NA
"350","2011-01-25 10:14:00-02","MO","MOBOT","3233500","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Gert G. Hatschbach","1997","8","8","South America","Brazil",NA,NA,NA,NA,"Hatschbach 66640",NA,NA,"Cogn.","M.K. Caddah","Mato Grosso do Sul","Bandeirantes","Rod. Br-163, 15 km S de São Pedro. Cerrado; margem do rio encachoeirado.","-54.363899230957","-19.9178009033203",NA,NA,NA,"50915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"351","2011-02-28 11:09:00-03","MO","MOBOT","100351684","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","José R. Pirani|M.C. Assis","1989","5","21","South America","Brazil",NA,NA,NA,NA,"Pirani 11464",NA,NA,"Cogn.","J. Wurdack","Minas Gerais","Santana do Riacho","Serra do Cipó; km 110 da Rodovia Belo Horizonte-Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"352","2018-02-25 05:30:00-03","MO","MOBOT","3253276","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","R.M. Harley|David J.N. Hind|Rosângela Simão-Bianchini|J.M. Fothergill","1988","10","31","South America","Brazil",NA,NA,NA,NA,"Harley 25803",NA,NA,"Cogn.","J.J. Wurdack","Bahia",NA,"Mun.: Rio de Contas. Pico das Almas; vertente leste. Rio perto da Faz. Brumadinho, 17km ao N-O da cidade. Margem do riacho, na sombra das árvores.","-41.91666","-13.53333","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2008-05-27 22:02:00-03","MO","MOBOT","3311495","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","A.L. Cruz|L. Pereira","1981","9","1","South America","Brazil",NA,NA,NA,NA,"Cruz 4",NA,NA,"Cogn.","J. Wurdack","Distrito Federal",NA,"Mata ciliar. Córrego Cabeça do Veado.","-47.85","-15.86666","1020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2011-02-28 14:17:00-03","MO","MOBOT","100351767","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","G.L. Esteves|M.T.V.A. Campos|José R. Pirani|T.R.S. Silva","1990","9","7","South America","Brazil",NA,NA,NA,NA,"Esteves 13535",NA,NA,"Cogn.","J. Wurdack","Minas Gerais","Grão Mogol","Córrego da Bonita, subida para o Morro Jambeiro.","-42.9333333","-16.5833333","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"355","2014-08-23 05:36:00-03","MO","MOBOT","100547205","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Howard S. Irwin|Eunice Onishi|S.F. da Fonsêca|R. Souza|R. Reis dos Santos","1970","1","31","South America","Brazil",NA,NA,NA,NA,"Irwin 25771",NA,NA,"Cogn.","J. Wurdack","Minas Gerais",NA,"Gallery margin.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"356","2012-11-30 09:34:00-02","MO","MOBOT","100547206","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Joseph H. Kirkbride, Jr.","1982","9","6","South America","Brazil",NA,NA,NA,NA,"Kirkbride, Jr. 4867",NA,NA,"Cogn.","J. Wurdack","Distrito Federal",NA,"mata ciliar seca e estreita. Regiãode Palma.","-48.0333333","-15.5666667","870.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"357","2012-11-30 09:37:00-02","MO","MOBOT","100547207","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Joseph H. Kirkbride, Jr.","1980","10","22","South America","Brazil",NA,NA,NA,NA,"Kirkbride, Jr. 3706",NA,NA,"Cogn.","J. Wurdack","Distrito Federal",NA,"Na margem de Córrego Chapadinha, perto da DF 05.","-48.0333333","-15.5166667","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"358","2018-02-15 09:15:00-02","MO","MOBOT","101030517","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","M.L.M. Azevedo|E. C. Lopes|F.C.A. Oliveira","1989","10","2","South America","Brazil",NA,NA,NA,NA,"Azevedo 362",NA,NA,"Cogn.","J. Wurdack","Distrito Federal",NA,"Reserva Ecológica do IBGE.","-47.8788889","-15.9627778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"359","2009-05-15 11:31:00-03","MO","MOBOT","2456063","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Pedro Jörgensen",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,"Jörgensen s.n.31",NA,NA,"Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-02-09 04:34:00-02","MO","MOBOT","3236574","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Milward de Azevedo, Michaele Alvim","1998","7","7","South America","Brazil",NA,NA,NA,NA,"Milward de Azevedo 1380",NA,NA,"Cogn.","M.K. Caddah","Minas Gerais","Formoso","Parque Nacional Grande Sertão Veredas; Vereda do Veado, um dos braços da nascente deo Rio Preto; Solo: arenoso; Relevo: levemente ondulado.","-45.9261111","-15.4080556","765.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"361","2011-01-25 10:05:00-02","MO","MOBOT","3238925","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Marina L. Fonseca","2001","7","5","South America","Brazil",NA,NA,NA,NA,"Fonseca 2849",NA,NA,"Cogn.","M.K. Caddah","Bahia","Cocos","Fazenda Trijunção. Estrada para a sede Santa Luzia. Relevo: levemente ondulado.","-45.9577778","-14.9205556","730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"362","2012-02-07 05:09:00-02","MO","MOBOT","3252427","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Antonio Furlan","1981","10","31","South America","Brazil",NA,NA,NA,NA,"Furlan 2562",NA,NA,"Cogn.","J. Wurdack",NA,NA,"Estr. Diamantina-Biribiri, a 4 Km de Diamantina.",NA,NA,"3725.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2010-01-28 15:34:00-02","MO","MOBOT","3252444","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Ghillean T. Prance|A.S. Silva|Cornelis C. Berg|Andrew J. Henderson|Bruce W. Nelson|Michael J. Balick|R.P. Bahia|M.R. dos Santos","1977","11","6","South America","Brazil",NA,NA,NA,NA,"Prance 24955",NA,NA,"Cogn.","J.J. Wurdack","Pará",NA,"Serra do Cachimbo, BR 163, Cuiabá-Santarém Highway. Km 872 Cuiabá-Santarém; Serra do Cachimbo. Forest beside small streams.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2010-10-07 15:27:00-03","MO","MOBOT","3252467","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","5","27","South America","Brazil",NA,NA,NA,NA,"Irwin 16145",NA,NA,"Cogn.","J.J. Wurdack",NA,NA,"Estado de Mato Grosso. Serra do Roncador. Cerrado, ca. 160 km. N. of Xavantina, Mato Grosso.",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2008-05-27 22:02:00-03","MO","MOBOT","3252487","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Ezechias P. Heringer","1979",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Heringer 1695",NA,NA,"Cogn.","J. Wurdack","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-03-26 18:04:00-03","MO","MOBOT","3252536","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","David R. Hunt|José F. Ramos","1966","5","31","South America","Brazil",NA,NA,NA,NA,"Hunt 5683",NA,NA,"Cogn.","J. Wurdack","Goiás",NA,"States of Goiás and Mato Grosso. Mato Grosso: Xavantina-Cachimbo road, 85 km. from Xavantina. Gallery forest.",NA,NA,"600.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"367","2010-10-07 15:27:00-03","MO","MOBOT","3252540","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","5","11","South America","Brazil",NA,NA,NA,NA,"Irwin 15758",NA,NA,"Cogn.","J.J. Wurdack","Distrito Federal",NA,"Gallery forest and adjacent capoeira, Côrrego Landim, ca. 20 km. N.E. of Brasília.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2009-07-17 14:12:00-03","MO","MOBOT","3252562","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","10","4","South America","Brazil",NA,NA,NA,NA,"Irwin 8919",NA,NA,"Cogn.","J.J. Wurdack","Distrito Federal",NA,"Gallery. Gallery forest, adjacent meadow and cerrado border, ca. 15 km. E. of Brasília, near Planaltina.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2010-10-07 15:27:00-03","MO","MOBOT","3252578","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","1966","5","15","South America","Brazil",NA,NA,NA,NA,"Irwin 15881",NA,NA,"Cogn.","J.J. Wurdack","Distrito Federal",NA,"Creek margin. Gallery forest and adjacent cerrado, ca. 30 km. N.E. of Brasília.",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2012-03-30 18:07:00-03","MO","MOBOT","3252615","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","William R. Anderson|Steven R. Hill|R. Reis dos Santos|R. Souza","1973","5","15","South America","Brazil",NA,NA,NA,NA,"Anderson 10363",NA,NA,"Cogn.","J.J. Wurdack","Goiás",NA,"Serra dos Pirineus. Ca. 10 km (straight line) NE of Corumbá de Goiás; woods and rocky cerrado at base of waterfall on Rio Corumbá.",NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2009-12-04 16:52:00-02","MO","MOBOT","3252635","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Gert G. Hatschbach|O. V. Guimarães","1970","8","14","South America","Brazil",NA,NA,NA,NA,"Hatschbach 24645",NA,NA,"Cogn.","J. Wurdack",NA,NA,"Rod. Br 163 (mun. Rio Brilhante) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2008-05-27 22:02:00-03","MO","MOBOT","3252657","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Gert G. Hatschbach","1974","7","22","South America","Brazil",NA,NA,NA,NA,"Hatschbach 34688",NA,NA,"Cogn.","J.J. Wurdack",NA,NA,"Corrego Rancho (mun. Alto Araguaia) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-06-27 04:36:00-03","MO","MOBOT","3253229","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","MENDONÇA","1995",NA,NA,"South America","Brazil",NA,NA,NA,NA,"MENDONÇA 2412",NA,NA,"Cogn.","J. Wurdack","Bahia",NA,"Velha da Galinha; município de Correntina, 12 Km abaixo da cachoeira da Furnaca, Rio Corrente. Solo arenoso cor cinza. Ecotono floresta de galeria, Rio Corrente.","-45.29","-13.55333","709.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2008-05-27 22:02:00-03","MO","MOBOT","3253250","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","D. Alvarenga","1989",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Alvarenga 401",NA,NA,"Cogn.","J. Wurdack","Distrito Federal",NA,"Reserva Ecológica do IBGE. Mata ciliar do córrego Roncador, chácara II.","-47.89527","-15.96833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2009-12-05 05:17:00-02","MO","MOBOT","3253294","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","2002",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Hatschbach 73529",NA,NA,"Cogn.","R. Goldenberg","Minas Gerais",NA,"Serra do Cabral, entre os rios Embalassia e Preto (Mun. Joaquim Felício).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","3253351","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","F.C.A. Oliveira","1994",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Oliveira 55",NA,NA,"Cogn.","J. Wurdack","Goiás",NA,"Chapada dos Veadeiros; Alto Paraíso/Vale da Lua, 36Km de Alto Paraíso; floresta de Galeria ao lado direito da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2008-05-27 22:02:00-03","MO","MOBOT","3299058","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Scott A. Mori|J. Mitchell|L.A.M. Silva","1984","7","10","South America","Brazil",NA,NA,NA,NA,"Mori 16688",NA,NA,"Cogn.","J.J. Wurdack","Distrito Federal",NA,"On road to Gama, DF16, 3-7 km from junction with BR040","-48.03333","-15.96666","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2013-08-23 04:12:00-03","MO","MOBOT","3402022","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","W. Wayt Thomas","1985","9","18","South America","Brazil",NA,NA,NA,NA,"Thomas 3853",NA,NA,"Cogn.","J. Wurdack",NA,NA,"Mato Grosso: Mun. Sinop: 7 km E of BR163, N of Rio Celeste, 51 km S of Sinop. Riverine forest and marsh along Corrigo Nandico.","-55.53333","-12.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2011-01-25 10:08:00-02","MO","MOBOT","3244819","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Ezechias P. Heringer","1979","7","15","South America","Brazil",NA,NA,NA,NA,"Heringer 17372",NA,NA,"Cogn.","M.K. Caddah","Goiás","Luziânia","Mansões Reunidas Heringer.","-47.9502983093262","-16.2525005340576",NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"380","2013-01-11 13:20:00-02","MO","MOBOT","3237310","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Ezechias P. Heringer","1979","7","17","South America","Brazil",NA,NA,NA,NA,"Heringer 17371",NA,NA,"Cogn.","R. Goldenberg (UPCB) - lateral twigs","Goiás","Luziânia","Mansões Reunidas Heringer.","-47.9502983093262","-16.2525005340576",NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"381","2009-10-22 06:32:00-02","MO","MOBOT","3252509","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans latialata","Ezechias P. Heringer|José E. de Paula|Roberta C. de Mendonça|Anajúlia E. Heringer Salles","1977","9","13","South America","Brazil",NA,NA,NA,NA,"Heringer 40",NA,NA,"Cogn.","J. Wurdack","Distrito Federal",NA,"Picada M-1. Mata ciliar apresentando brusca mudanca para cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,"latialata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2009-10-22 06:32:00-02","MO","MOBOT","3252509","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans latialata","Ezechias P. Heringer|José E. de Paula|Roberta C. de Mendonça|Anajúlia E. Heringer Salles","1977","9","13","South America","Brazil",NA,NA,NA,NA,"Heringer 40",NA,NA,"Cogn.","J. Wurdack","Distrito Federal",NA,"Picada M-1. Mata ciliar apresentando brusca mudanca para cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,"latialata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-06-22 14:18:49-03","UNESP-IBILCE","SJRP","5197","PreservedSpecimen","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Guimarães, P. e Stranghetti, V.","1992",NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"35.0","Tracheophyta","Myrtales","Cogn.",NA,"São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
