"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","stateProvince","county","identifiedBy","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount"
"94","2008-05-27 22:02:00-03","MO","MOBOT","3388556","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Hook. & Grev.","Theodore R. Dudley","Dudley 10789","1968","7","4","South America","Peru","In very dense, dark, high, cloud forest c. ½ way between camp 4 & Camp 5.","2600.00000000","2750.00000000",NA,NA,NA,NA,NA,NA,"Cusco","La Convención","Stolze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2009-11-14 06:49:00-02","MO","MOBOT","3388665","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Hook. & Grev.","Julian A. Steyermark|Mario Guariglia|Noel H. Holmgren|James L. Luteyn|Scott A. Mori","Steyermark 126086","1982","2","3","South America","Venezuela","Departamento Atabapo: cerro Marahuaca FHUFF. Cumbre, altiplanicie de rocas expuestas, escabrosa, rio abajo.","2330.00000000","2470.00000000",NA,NA,NA,NA,"-65.33333","3.58333","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2017-11-18 05:19:00-02","MO","MOBOT","100168628","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Iván Jiménez","Jiménez Pérez 4961","2008","3","2","South America","Bolivia","Parque Nacional Madidi, senda Keara-Mojos, antes de llegar a Tokuaqe.","2420.00000000",NA,NA,NA,NA,NA,"-68.9616667","-14.6261111","La Paz","Franz Tamayo","I. Jimenez (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"97","2017-11-18 05:19:00-02","MO","MOBOT","100175999","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Iván Jiménez","Jiménez Pérez 5120","2008","3","7","South America","Bolivia","Parque Nacional Madidi, senda Mojos-Keara, entre Chunkani y el primer lugar descampado grande.","2814.00000000",NA,NA,NA,NA,NA,"-68.9558333","-14.6422222","La Paz","Franz Tamayo","I. Jimenez (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"98","2017-11-18 05:19:00-02","MO","MOBOT","100176260","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Iván Jiménez","Jiménez Pérez 5108","2008","3","7","South America","Bolivia","Parque Nacional Madidi, senda Mojos-Keara, trayecto Chunkani - Ichu Korpa.","3060.00000000",NA,NA,NA,NA,NA,"-68.0925","-14.6527778","La Paz","Franz Tamayo","I. Jimenez (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"99","2014-04-04 05:54:00-03","MO","MOBOT","100233768","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","H. van der Werff|Rodolfo Vásquez|Antonio Peña|J.L. Mateo|R. Rivera","van der Werff 22955","2009","10","31","South America","Peru","Milpo.","2950.00000000","3100.00000000",NA,NA,NA,NA,"-75.6294445","-10.3836111","Pasco","Oxapampa","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"524","4"
"100","2013-06-04 10:22:00-03","MO","MOBOT","100290187","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Abel Monteagudo|Antonio Peña|Valerio Flores|R. Rivera","Monteagudo Mendoza 16049","2007","11","30","South America","Peru","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén, parte alta de la trocha Yanachaga-Palcazú.","2650.00000000",NA,NA,NA,NA,NA,"-75.45","-10.3783334","Pasco","Oxapampa","Alan R, Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"101","2014-04-04 05:54:00-03","MO","MOBOT","100325107","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Rodolfo Vásquez|Abel Monteagudo|Antonio Peña|J.L. Mateo","Vásquez Martínez 33754","2008","2","28","South America","Peru","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillen, Sector San Daniel.","2400.00000000","3000.00000000",NA,NA,NA,NA,"-75.4369444","-10.4355555","Pasco","Oxapampa","Alan R, Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1033","4"
"102","2012-01-13 08:34:00-02","MO","MOBOT","100424974","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Edith Briceño|R. Rivera","Briceño Huayta 455","2010","11","14","South America","Peru","Dist. Oxapampa. Parque Nacional Yanachaga Chemillén. Abra Esperanza. Camino a la laguna.","2828.00000000",NA,NA,NA,NA,NA,"-75.3511111","-10.5311111","Pasco","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","4"
"103","2011-10-31 12:22:00-02","MO","MOBOT","100425089","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Edith Briceño|C. Mateo","Briceño Huayta 653","2011","1","18","South America","Peru","Dist. Huancabamba. Zona de amortiguamiento del Parque Nacional Yanachaga Chemillén. Sector Milpo.","2972.00000000",NA,NA,NA,NA,NA,"-75.6575","-10.3819445","Pasco","Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","4"
"104","2008-05-27 22:02:00-03","MO","MOBOT","12768","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Ronald L. Liesner","Liesner 25291","1988","10","24","South America","Venezuela","ATABAPO Cerro Marahuaca. Summit. SW side of center. Open rocky plateau and ravines.","2660.00000000",NA,NA,NA,NA,NA,"-65.43333","3.65","Amazonas",NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-58","3"
"105","2008-05-27 22:02:00-03","MO","MOBOT","13541","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Ronald L. Liesner","Liesner 17993","1985","2","26","South America","Venezuela","Atabapo. Open rocky Plateau of Cerro de Marahuaca above Salto Los Monos on tributary of headwaters of Río Iguapo. 3º37'N, 65º23'W, elev. 2555 m.","2555.00000000",NA,NA,NA,NA,NA,"-65.38333","3.61666","Amazonas",NA,"Henk van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-16","3"
"106","2008-05-27 22:02:00-03","MO","MOBOT","13593","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","David N. Smith","Smith 7803","1984","7","13","South America","Peru","trail to summit of Cordillera Yanachaga via Río San Daniel. High montane primary forest.","2700.00000000",NA,NA,NA,NA,NA,"-75.45","-10.38333","Pasco","Oxapampa","R.G. Stolze (F)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-20","5"
"107","2008-05-27 22:02:00-03","MO","MOBOT","1550397","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Camilo Díaz S.|et al.","Díaz Santibáñez 10513","1999","1","23","South America","Peru","San José de Lourdes. Campamento Zural, base del Cerro Picorana.","2200.00000000",NA,NA,NA,NA,NA,"-78.90138","-4.99027","Cajamarca",NA,"A. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"108","2011-03-29 14:15:00-03","MO","MOBOT","1552945","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","José Campos de la Cruz|et al.","Campos de la Cruz 5543","1998","8","17","South America","Peru","San José de Lourdes. Cerro Picorana. Bosque enano.","2830.00000000",NA,NA,NA,NA,NA,"-78.88333","-4.97138","Cajamarca","San Ignacio","A. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10"
"109","2011-03-29 14:15:00-03","MO","MOBOT","1553045","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","José Campos de la Cruz|et al.","Campos de la Cruz 5632","1998","8","19","South America","Peru","San José de Lourdes. Cordillera entre bajo Picorana y el Picorana. Bosque primario.","2420.00000000","2470.00000000",NA,NA,NA,NA,"-78.88333","-4.96666","Cajamarca","San Ignacio","P. Windisch, Oct",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"110","2016-10-13 05:56:00-03","MO","MOBOT","16933","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Marc A. Baker|David A. Neill|Walter A. Palacios|Jorge Zaruma","Baker 5760","1985","3","15","South America","Ecuador","8 km al NE de Mera, sobre carretera al Río Pastaza. Bosque pluvial premontano. DIRECCION NACIONAL FORESTAL - MAG Herbarios MO-NY-QAME; apoyo de USAID","1300.00000000",NA,NA,NA,NA,NA,"-78.071","-1.404","Pastaza",NA,"J. Mickel (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-11","3"
"111","2016-10-13 05:59:00-03","MO","MOBOT","1748463","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Carla J. Cole|Tom Delinks|David A. Neill","Cole 257","2002","2","20","South America","Ecuador","Cordillera de Nanguipa. Cerro Colorado. Ridge 8 km SSE of Nambija, 20 km ESE of Zamora. Montane forest and scrub on quartz rock substrate.","2630.00000000",NA,NA,NA,NA,NA,"-78.77666","-4.13083","Zamora-Chinchipe","Nangaritza","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","18243","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Ronald L. Liesner","Liesner 24696","1988","10","12","South America","Venezuela","ATABAPO Cerro Marahuaca. Summit on SE corner; open rocky plateau and ravines.","2700.00000000",NA,NA,NA,NA,NA,"-65.35","3.61666","Amazonas",NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-46","5"
"113","2017-11-18 05:19:00-02","MO","MOBOT","1851173","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Iván Jiménez","Jiménez Pérez 969","2001","10","11","South America","Bolivia",NA,"2950.00000000",NA,NA,NA,NA,NA,"-68.95","-14.63333","La Paz","Franz Tamayo","Smith A.R. & Kessler M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2017-04-19 16:12:00-03","MO","MOBOT","1854456","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Carla Maldonado|Tatiana B. Miranda|F. Canqui|Remberto Alvarez","Maldonado Goyzueta 3187","2002","10","10","South America","Bolivia","Área Natural de Manejo Integrado Madidi. Senda Apolo-San José de Uchupiamonas, a 5 minutos después de cruzar el río Piñalito.","2215.00000000",NA,NA,NA,NA,NA,"-68.2505556","-14.5088889","La Paz","Franz Tamayo","Jimenez (2002)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-58","1"
"115","2017-08-25 05:21:00-03","MO","MOBOT","1906183","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Abel Monteagudo|Gregorio Ortiz|Carlos Mateo|Rolando Francis","Monteagudo Mendoza 4785","2003","3","23","South America","Peru","Distrito Oxapampa. Parque Nacional Yanachaga Chemillén. Abra la Esperanza. Bosque primario.","2800.00000000",NA,NA,NA,NA,NA,"-75.33333","-10.51666","Pasco","Oxapampa","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"116","2014-04-04 05:52:00-03","MO","MOBOT","1918420","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rosa Ortiz|Nállarett Dávila","van der Werff 18639","2003","7","18","South America","Peru","San Alberto, undisturbed montane forest.","2400.00000000",NA,NA,NA,NA,NA,"-75.35","-10.53333","Pasco","Oxapampa","Alan R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"344","2"
"117","2016-11-01 10:54:00-02","MO","MOBOT","1918500","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rosa Ortiz|Nállarett Dávila","van der Werff 18653","2003","7","19","South America","Peru","Near antenna past Chacos.","2450.00000000",NA,NA,NA,NA,NA,"-75.2833333","-10.6333333","Pasco","Oxapampa","Alan R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"345","15"
"118","2009-10-25 11:45:00-02","MO","MOBOT","2117235","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Paul C. Hutchison|J. Kenneth Wright","Hutchison 5552","1964","6","6","South America","Peru","Cerros Calla Calla. 19 km above Leimebamba, road to Balsas.","3100.00000000",NA,NA,NA,NA,NA,NA,NA,"Amazonas","Chachapoyas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"477",NA
"119","2019-01-25 04:35:00-02","MO","MOBOT","2141632","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Luis Valenzuela G.","Valenzuela Gamarra 917A","2002","10","26","South America","Peru","Dist. Santa Ana, Punkuyoc. Bosque Primario húmedo.","3000.00000000","3200.00000000",NA,NA,NA,NA,"-72.83888","-12.91305","Cusco","La Convención","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"120","2017-03-03 11:50:00-03","MO","MOBOT","21786","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Isidoro Cabrera|H. van der Werff","Cabrera 15809","1988","2","28","South America","Colombia","Km 18 y Km 20 de la carretera de Cali a Buenaventura entrando por la finca Zingara. Cumbre de la cordillera occidental. Precipitación pluvial por año. Relictus de la selva nublada y bastante intervenida antropogénicamente.","1500.00000000","2000.00000000",NA,NA,NA,NA,"-76.5833333","3.4666667","Valle del Cauca",NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-1","2"
"121","2020-02-01 04:34:00-03","MO","MOBOT","2207994","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Juan Perea|R. Francis|Carlos Mateo|Gregorio Ortiz","Perea 0865","2003","10","22","South America","Peru","Distrito Huancabamba. Localidad de Lanturachi, sector Santa Barbara, alrededor del campamento a Milpo, antiguo camino a Santa Barbara. Bosque secundario, chusqueal","3000.00000000",NA,NA,NA,NA,NA,"-75.6","-10.36666","Pasco","Oxapampa","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"122","2020-02-01 04:34:00-03","MO","MOBOT","2208017","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Juan Perea|R. Francis|Carlos Mateo|Gregorio Ortiz","Perea 0886","2003","10","22","South America","Peru","Distrito Huancabamba. Localidad de Lanturachi, sector Santa Barbara, alrededor del campamento a Milpo, antiguo camino a Santa Barbara. Bosque secundario, chusqueal","3000.00000000",NA,NA,NA,NA,NA,"-75.6","-10.36666","Pasco","Oxapampa","Henk van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"123","2012-04-20 05:09:00-03","MO","MOBOT","2210490","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Rocío Rojas","Rojas Gonzáles 1509","2003","9","21","South America","Peru","Distrito Oxapampa. Chacos (Antena telefonica). Bosque enano con arbustos hasta 1.5 m, suelo esponjoso con sphagnum","2850.00000000",NA,NA,NA,NA,NA,"-75.28333","-10.61666","Pasco","Oxapampa","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"124","2014-04-04 05:52:00-03","MO","MOBOT","2211191","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Rodolfo Vásquez","Vásquez Martínez 28145","2003","6","12","South America","Peru","Distrito Oxapampa. Parque Nacional Yanachaga-Chemillen. Abra Yanachaga. Bosque primario enano","2870.00000000","3200.00000000",NA,NA,NA,NA,"-75.45","-10.36666","Pasco","Oxapampa","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"125","2014-04-04 05:52:00-03","MO","MOBOT","2211678","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Rodolfo Vásquez","Vásquez Martínez 28555","2004","1","12","South America","Peru","Distrito Oxapampa. Parque Nacional Yanachaga-Chemillen, Sector chacos-Antena. Bosque enano (pajonal) sobre la cumbre de la montaña","2750.00000000",NA,NA,NA,NA,NA,"-75.28333","-10.61666","Pasco","Oxapampa","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"126","2011-06-08 17:17:00-03","MO","MOBOT","2289","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","L.B. Holm-Nielsen|et al.","Holm-Nielsen 27127","1980","9","26","South America","Ecuador","Upper slopes of Guagra Urcu. Elfin forest on ridge.","2650.00000000",NA,NA,NA,NA,NA,"-77.73333","-0.46666","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2011-06-08 17:17:00-03","MO","MOBOT","2297","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","L.B. Holm-Nielsen|et al.","Holm-Nielsen 27351","1980","9","27","South America","Ecuador","Guagra Urcu, Loma Jaramillo, SW of the pass between Río Borja and Río Suno. Elfin forest and Paramillo.","2800.00000000",NA,NA,NA,NA,NA,"-77.71666","-0.46666","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2011-06-08 17:17:00-03","MO","MOBOT","2305","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","L.B. Holm-Nielsen|et al.","Holm-Nielsen 27645","1980","9","29","South America","Ecuador","Guagra Urcu, lomita SE of summit. Jaramillo.","2900.00000000",NA,NA,NA,NA,NA,"-77.71666","-0.46666","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","2312","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 4657","1973","5","1","South America","Ecuador","Km 51 on Pan American Highway N of Loja. Shrub, 2-4 m high, dominated by xerophytic vegetation, on steep roadsides.","2900.00000000",NA,NA,NA,NA,NA,"-79.25","-3.75","Loja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","2312126","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","M. Kessler","Kessler 9117",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","2321","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Benjamin Øllgaard|Simon Lægaard|Karsten Thomsen|J. Korning|Thea Illum","Øllgaard 58316","1985","2","27","South America","Ecuador","Parque Nacional Podocarpus. Road Yangana - Cerro Toledo. Montane forest and low scrub on mountain ridge top.","2800.00000000","2850.00000000",NA,NA,NA,NA,"-79.11666","-4.38333","Loja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","2328","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Benjamin Øllgaard|Simon Lægaard|Karsten Thomsen|J. Korning|Thea Illum","Øllgaard 57940A","1985","2","22","South America","Ecuador","Parque Nacional Podocarpus, S of Loja. Ceja andina above Centro de Información E of Nudo de Cajanuma.","2950.00000000","3000.00000000",NA,NA,NA,NA,"-79.16666","-4.08333","Loja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","2335","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 296","1968","6","3","South America","Ecuador","Montana Woma.","1900.00000000",NA,NA,NA,NA,NA,"-78.36666","-1.38333","Tungurahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","2344","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Benjamin Øllgaard|Jens E. Madsen|Lars J. Christensen","Øllgaard 74143","1988","5","13","South America","Ecuador","Parque Nacional Podocarpus. Above Nudo de Cajanuma.","2800.00000000","3000.00000000",NA,NA,NA,NA,"-79.16666","-4.08333","Loja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","2352","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","A. Bøgh Pedersen","Bøgh Pedersen 86591","1989","10","28","South America","Ecuador","Parque Nacional Podocarpus. Road Yangana - Valladolid, km. 21. Sample plot area. Wet montane forest.","2700.00000000",NA,NA,NA,NA,NA,"-79.15","-4.46666","Zamora-Chinchipe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2017-03-30 08:57:00-03","MO","MOBOT","2360","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Benjamin Øllgaard|Olaf Øllgaard|Asser Øllgaard","Øllgaard 98122","1990","8","10","South America","Ecuador","El Ajún, along road N of El Playon de San Francisco, towards El Carmelo. Primary and secondary forest along road, and open area with Blechnum auratum scrub.","3150.00000000","3050.00000000",NA,NA,NA,NA,"-77.6166667","0.65","Carchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"137","2008-05-27 22:02:00-03","MO","MOBOT","2368","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Benjamin Øllgaard","Øllgaard 99961","1991","12","5","South America","Ecuador","Road to El Carmelo, km 13.7 from southern junction to Panamerican Highway. Road bank in scrub forest.","3300.00000000",NA,NA,NA,NA,NA,"-77.66666","0.71666","Carchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-08-12 05:57:00-03","MO","MOBOT","2376","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Benjamin Øllgaard|H. Balslev","Øllgaard 9488","1976","9","15","South America","Ecuador","Muletrack Sevilla de Oro - Méndez, eastern slope (E of Cerro Negro, El Castillo). Montane forest along muletrack.","2800.00000000","2950.00000000",NA,NA,NA,NA,"-78.56666","-2.78333","Morona-Santiago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","25917","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Alwyn H. Gentry","Gentry 80446","1993","7","25","South America","Ecuador","Campamento Achupalla, Cordillera del Cóndor, 15 km east of Gualaquiza, open bromeliad sward with scattered shrubs and small trees.","2090.00000000",NA,NA,NA,NA,NA,"-78.36666","-3.45","Morona-Santiago","Gualaquiza","R.C. Moran (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1280","3"
"140","2009-09-13 06:43:00-03","MO","MOBOT","2681296","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Hugo Navarrete|Benjamin Øllgaard","Navarrete 3095","1998","11","20","South America","Ecuador","Road Gualaceo-Limón, 19 km E of the pass. Open forest with Chusquea understorey.","2900.00000000","2950.00000000",NA,NA,NA,NA,"-78.61666","-3.01666","Morona-Santiago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2016-11-01 11:38:00-02","MO","MOBOT","2724164","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","H. van der Werff|Abel Monteagudo|Antonio Peña|R. Francis|César Rojas","van der Werff 19657","2005","5","5","South America","Peru","Distr. Oxapampa. From Antenna past Chacos to the Laguna. On sandstone derived soils.","2700.00000000","2800.00000000",NA,NA,NA,NA,"-75.2877777","-10.6197223","Pasco","Oxapampa","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"382","7"
"142","2014-04-04 05:52:00-03","MO","MOBOT","2739050","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Rodolfo Vásquez|Abel Monteagudo|Juan Perea|Rolando Francis|J.L. Mateo","Vásquez Martínez 30190","2004","3","18","South America","Peru","Dist. Huancabamba, Sector Milpo. Bosque montano muy humedo. Vegetacion hasta 6 m de alto.","2900.00000000",NA,NA,NA,NA,NA,"-75.64361","-10.375","Pasco","Oxapampa","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10"
"143","2011-03-23 10:26:00-03","MO","MOBOT","2743275","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","L. Franco Mellado N.","Mellado 1674","2004","9","3","South America","Peru","Dist. Oxapampa. Sector Chacos. Pajonal.","2750.00000000",NA,NA,NA,NA,NA,"-75.29527","-10.62361","Pasco","Oxapampa","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
