"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","locality","decimalLongitude","decimalLatitude","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","county","coordinatePrecision","geoFlag","fieldNumber","minimumElevationInMeters","individualCount","maximumElevationInMeters","previousCatalogNumber","sex"
"99","2008-05-27 22:02:00-03","MO","MOBOT","3231927","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Elbert L. Little","Little 40080","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge","1984","1","26","Nueva Asuncion","Gran chaco. 50 km NO de Mariscal Estigarribia. Bosque subtropical",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","3231928","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Émile Hassler","Hassler 11476","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge","1913","1",NA,"Central","In regione lacus Ypacaray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","3231929","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Émile Hassler","Hassler 12327","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge","1913","10",NA,"Central","In regione lacus Ypacaray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2012-04-16 12:01:00-03","MO","MOBOT","3231930","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Spencer Moore","Moore 1038","South America","Brazil",NA,NA,NA,NA,"Ronald Liesner (MO)","1893","11","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","3231970","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"André Charpin|Ulrich G. Eskuche","Charpin AC20382","South America","Argentina",NA,NA,NA,NA,"J. Brandbyge","1986","11","13","Formosa","Entre Igr. Guillermo N. Juarez et La Río Tenco, prés du Río Tenquito",NA,NA,NA,NA,NA,NA,NA,NA,"Matacos",NA,NA,NA,NA,NA,NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","731038","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"William J. Hahn","Hahn 2143","South America","Paraguay",NA,NA,NA,NA,"J. Brandbyge (B)","1984","3","4","Boquerón","Filadelfia. Dry thorn forest.","-60.08333","-22.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-10",NA,"10",NA,NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","733087","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Alwyn H. Gentry|Robin B. Foster|Marielos Peña","Gentry 75206","South America","Bolivia",NA,NA,NA,NA,"Ronald Liesner (MO)","1991","10","25","Santa Cruz","Curuyuqui, 50 km SE of Santa Cruz on Río Parapetí, upland chaco. Transects 6-10","-62.23305","-18.76555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"767","350.00000000","5",NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","733143","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Alwyn H. Gentry|Robin B. Foster","Gentry 75303","South America","Bolivia",NA,NA,NA,NA,"Roanld Liesner (MO)","1991","10","27","Santa Cruz","Curuyuqui, trail along Río Parapetí ca. 8 km SW of airstrip.","-62.33333","-18.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"775","350.00000000","4",NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","733208","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Alwyn H. Gentry|Robin B. Foster","Gentry 75415","South America","Bolivia",NA,NA,NA,NA,"P. Howard (GH)","1991","11","1","Santa Cruz","10 km N of San José de Chiquitos, dry forest.","-60.75","-17.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"781","300.00000000","5",NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","733224","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Alwyn H. Gentry|Robin B. Foster","Gentry 75440","South America","Bolivia",NA,NA,NA,NA,"P. Howard (GH)","1991","11","1","Santa Cruz","National Historic Park of San José de Chiquitas.","-60.75","-17.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"783","350.00000000","2",NA,NA,NA
"109","2011-06-09 17:49:00-03","MO","MOBOT","733628","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Blas Pérez","Pérez Maricerich 1469","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge (AAU)","1991","12",NA,"Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,"3",NA,NA,NA
"110","2011-06-09 17:49:00-03","MO","MOBOT","805711","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Blas Pérez","Pérez Maricerich 1438","South America","Paraguay",NA,NA,NA,NA,"J. Brandbuge (AAU)","1991","12",NA,"Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,"3",NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","986270","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"T.L. Gragson","Gragson 204","South America","Paraguay",NA,NA,NA,NA,"Jon Ricketson (MO)","1993","8","18","Chaco","Chaco Boreal. Misión Santa Rosa. Manxuj Ethnobotanical Study. growing in toyi.","-61.68333","-21.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA
"112","2020-09-12 05:00:02-03","US","US","1057284","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","paraguariensis","intermedia","Coccoloba paraguariensis intermedia","Hassl.","Isotype","E. Hassler","12327","South America","Paraguay",NA,NA,"US00102436",NA,NA,"1913","10",NA,NA,"Regione Lacus Ypacaray.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"113","2020-09-12 05:00:02-03","US","US","3228093","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"A. Charpin & U. Eskuche","AC20356","South America","Argentina",NA,NA,"US03223620","US03223620_01",NA,"1986","11","12","Formosa","Dpto Matacos 2-3 km SE Igr. guillermo N. Juarez. Bosque chaqueño.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"114","2020-09-12 05:00:02-03","US","US","3228104","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"A. Charpin & U. Eskuche","AC20382","South America","Argentina",NA,NA,"US03223619",NA,NA,"1986","11","13","Formosa","Dpto. Matacos entre Igr. guillermo N. Juarez et le Rio Teuco, prés du Rio Teuquito.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"115","2020-09-12 05:00:02-03","US","US","1056935","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"E. Hassler","11476","South America","Paraguay",NA,NA,"US03223622",NA,NA,"1913","1",NA,"Paraguari","Paraguarienses, Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US","3143322","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"L. Bernardi","20344","South America","Paraguay",NA,NA,"US03223621","US03223621_01",NA,"1980","3","27","Alto Paraguay","In collinis Tres Marias, Fuerte Olimpo.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"117","2020-09-12 05:00:02-03","US","US","797767","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong","Isotype","T. Morong","882","South America","Paraguay",NA,NA,"US00102451",NA,NA,"1888","1",NA,"Boquerón / Presidente Hayes","Pilcomayo River.",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"118","2020-09-12 05:00:02-03","US","US","2559509","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"G. Hatschbach","15553","South America","Brazil",NA,NA,"US01339218","US01339218_01",NA,"1966","12","27","Paraná","Sítio do Belizario","-49.0553016662598","-25.3055992126465","Dicotyledonae",NA,NA,NA,NA,NA,"Campina Grande do Sul","55154","auto",NA,NA,"1",NA,NA,NA
"119","2019-11-13 11:29:22-03","USP","SPF","125767","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Mori, S","21878",NA,"Brasil",NA,NA,"SPF00125767",NA,"Howard, RA","1991","08","01","Amazonas","Rio Solimões, Lago Manacapurú.","-60.733333","-3.233333",NA,"-60.733333","-3.233333","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-13 11:29:22-03","USP","SPF","174730","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Melo, E","4232",NA,"Brasil",NA,NA,"SPF00174730",NA,"Melo, E","2006","01","07","Mato Grosso do Sul",NA,"-57.668333","-19.029722",NA,"-57.668333","-19.029722",NA,NA,NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-10-07 09:19:07-03","UEFS","HUEFS","105650","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Melo, E.","4230",NA,"Brasil",NA,NA,"HUEFS0105650","HUEFS0105650",NA,"2006","01","07","Mato Grosso do Sul",NA,"-57.668333","-19.029722","Caryophyllanae","57W40'6''","19S1'47''",NA,NA,NA,"Corumbá",NA,NA,NA,"206",NA,"206",NA,NA
"122","2019-10-07 09:19:07-03","UEFS","HUEFS","105652","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Melo, E.","4232",NA,"Brasil",NA,NA,"HUEFS0105652","HUEFS0105652",NA,"2006","01","07","Mato Grosso do Sul",NA,"-57.668333","-19.029722","Caryophyllanae","57W40'6''","19S1'47''",NA,NA,NA,"Corumbá",NA,NA,NA,"206",NA,"206",NA,NA
"123","2019-10-07 09:19:07-03","UEFS","HUEFS","189143","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Seleme, E.P.","177",NA,"Brasil",NA,NA,"HUEFS0189143","HUEFS0189143",NA,"2008","12","15","Mato Grosso do Sul","Fazenda das Flores.","-57.914167","-21.717222","Caryophyllanae","57W54'51''","21S43'2''",NA,NA,NA,"Porto Murtinho",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-10-07 09:19:07-03","UEFS","HUEFS","189145","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Seleme, E.P.","289",NA,"Brasil",NA,NA,"HUEFS0189145","HUEFS0189145",NA,"2009","02","16","Mato Grosso do Sul","Fazenda flores.","-57.8975","-21.717222","Caryophyllanae","57W53'51''","21S43'2''",NA,NA,NA,"Porto Murtinho",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-10-07 09:19:09-03","UEFS","HUEFS","32736","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","sarmentosa",NA,"Coccoloba sarmentosa","S. Moore",NA,"Moore, S.","1038",NA,NA,NA,NA,"HUEFS0032736",NA,NA,"1893","12",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-10-07 09:19:09-03","UEFS","HUEFS","89743","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","sarmentosa",NA,"Coccoloba sarmentosa","S. Moore","Tipo","Moore, S.","1038",NA,"Brasil",NA,NA,"HUEFS0089743",NA,NA,"1981","01",NA,"Mato Grosso","Inveni",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-10-07 09:19:09-03","UEFS","HUEFS","89747","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","sarmentosa",NA,"Coccoloba sarmentosa","S. Moore","Tipo","Spencer, M.F.","1038",NA,"Brasil",NA,NA,"HUEFS0089747",NA,NA,"1893","11","07","Mato Grosso",NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-10-07 09:19:09-03","UEFS","HUEFS","19541","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Cândido-Pereira, R.A.","19",NA,"Brasil",NA,NA,"HUEFS0019541","HUEFS0019541","E.Melo","1990","04","14","Mato Grosso do Sul",NA,"-57.616667","-19.366667","Caryophyllanae","57W37'","19S22'","1994","01",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-10-07 09:19:09-03","UEFS","HUEFS","23596","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Cândido-Pereira, R.A.","19",NA,"Brasil",NA,NA,"HUEFS0023596","HUEFS0023596",NA,"1990","04","14","Mato Grosso do Sul",NA,"-57.616667","-19.366667","Caryophyllanae","57W37'","19S22'",NA,NA,NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-10-07 09:19:09-03","UEFS","HUEFS","32728","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Sem coletor","2060",NA,"Paraguai",NA,NA,"HUEFS0032728",NA,NA,"1898","05",NA,NA,"PL. du Paraguay.",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-10-07 09:19:09-03","UEFS","HUEFS","32730","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Fiebrig, K.","4237",NA,"Paraguai",NA,NA,"HUEFS0032730",NA,NA,"1908","11",NA,NA,"N. Paraguay: Zwischen Rio Apa und Rio Aquidaban.",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-10-07 09:19:09-03","UEFS","HUEFS","89748","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong","Tipo","Fiebrig, K.","4237",NA,"Paraguai",NA,NA,"HUEFS0089748",NA,NA,"1910","07","07",NA,"Zwischen Rio Apa Uni Rio Aqyudaban.",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-10-07 09:19:09-03","UEFS","HUEFS","89749","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong","Tipo","Herzog",NA,NA,"Bolívia",NA,NA,"HUEFS0089749",NA,NA,"1926","01","27",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-10-07 09:19:09-03","UEFS","HUEFS","40216","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Cervi, A.C.","4208",NA,"Brasil",NA,NA,"HUEFS0040216","HUEFS0040216","E.Melo","1993","12","08","Mato Grosso do Sul","Faz. Nhumirim, Trilha da Estação Climatológica Nhumirim, próximo à Salina do Meio, Pantanal.","-57.6533012390137","-19.0091991424561","Caryophyllanae",NA,NA,"1999","09",NA,"Corumbá","295160","auto",NA,NA,NA,NA,NA,NA
"135","2019-09-04 18:58:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygonaceae","Coccoloba","sarmentosa",NA,"Coccoloba sarmentosa",NA,"Type [status unknown]","S. Moore","1038","South America","Brazil",NA,NA,NA,NA,NA,"1891",NA,NA,NA,NA,"-52.8731","-10.8339","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-06-11 12:52:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens",NA,NA,"A. H. Gentry","75303","South America","Bolivia",NA,NA,NA,NA,"RRC ID Flag","1991","10","27","Santa Cruz",NA,"-61.5","-17.5","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"75303",NA,NA,NA,NA,NA
"137","2016-08-23 11:00:04-03","NHMLondon","NHM-LONDON-BOT","BM000624709","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong","Type","Spencer le Marchant Moore; b.1850; d.1931; S.Moore","1038",NA,"Brasil",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/ac414ed3a7c0c9f9dd9dba5530f3e9c3ceb5dfaf/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1891",NA,NA,"Mato Grosso",NA,"-55.929878","-13.163117",NA,"-55.929878","-13.163117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4985881",NA
"138","2019-11-01 15:08:21-03","UnB","UB","29065","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Conceição, AC","1233","Southern America","Brasil",NA,"Arbusto 1-2m. Heliófilo",NA,NA,"Melo, E","1983","03","05","Mato Grosso do Sul","Corumbá, Baía do Tamengo","-57.65","-19.016667",NA,"-57.65","-19.016667","2000","07","28","Corumbá",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-01 15:08:21-03","UnB","UB","29066","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Pott, A","3416","Southern America","Brasil",NA,"Arbusto.",NA,NA,"Melo, E","1987","09","16","Mato Grosso do Sul","Corumbá, Reserva Biológica. Fazenda Nhumirim","-56.65","-18.983333",NA,"-56.65","-18.983333","2000","07",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-01 15:08:23-03","UnB","UB","29067","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Pott, VJ","101","Southern America","Brasil",NA,"Arbusto.",NA,NA,"Melo, E","1984","10","30","Mato Grosso do Sul","Corumbá","-57.65","-19.016667",NA,"-57.65","-19.016667","2000","07",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-01 15:08:23-03","UnB","UB","29068","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Pott, A","2896","Southern America","Brasil",NA,"Árvore. Flor verde-esbanquiçada.",NA,NA,"Melo, E","1987","05","29","Mato Grosso do Sul","Corumbá, Fazenda Alvorada","-57.45","-19.466667",NA,"-57.45","-19.466667","2000","07",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-01 15:08:23-03","UnB","UB","29069","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Pott, A","4141","Southern America","Brasil",NA,"Arboreta 2m. Flor creme.",NA,NA,"Melo, E","1988","05","02","Mato Grosso do Sul","Corumbá, Fazenda Coqueiro","-57.816667","-19.333333",NA,"-57.816667","-19.333333","2000","07",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-01 15:08:23-03","UnB","UB","29070","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Pott, VJ","16","Southern America","Brasil",NA,"Arbusto 2-3m. Flor branca.",NA,NA,"Melo, E","1984","08","11","Mato Grosso do Sul","Corumbá, Cidade-Rua Porto Carrero","-57.65","-19.016667",NA,"-57.65","-19.016667","2000","07",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-23 13:23:03-03","MN","R-TIPOS","6515","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","sarmentosa",NA,"Coccoloba sarmentosa","S. Moore","Isotypus","Moore, S.M. Le","1038",NA,"Brasil",NA,NA,"R000006515","R000006515_001","Melo, E.",NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,"1999","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:17:17-03","IBt","SP","234770","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Hahn, W","2143",NA,"Paraguai",NA,NA,NA,NA,NA,"1984","03","04","Boqueron",NA,"-60.083333","-22.333333",NA,"-60.083333","-22.333333",NA,NA,NA,"Filadelfia",NA,NA,NA,NA,NA,NA,NA,NA
"146","2010-08-16 16:43:16-03","A","HU-HERB","A 00036204","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau","Holotype","B. Balansa","2060","South America","Paraguay","Sheet",NA,NA,NA,NA,"1876","12",NA,NA,"Berges escarpes du Rio Paraguay a l'assomption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2060",NA,NA,NA,NA,"undetermined"
"147","2010-08-16 16:36:14-03","GH","HU-HERB","GH 00036205","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis","grandifolia","Coccoloba paraguariensis grandifolia","Hassler","Type","K. Fiebrig","4237","South America","Paraguay","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"Zwischen Rio Apa und Rio Aquidaban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4237",NA,NA,NA,NA,"undetermined"
"148","2010-08-16 16:36:17-03","A","HU-HERB","A 00036207","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis","intermedia","Coccoloba paraguariensis intermedia","Hassler","Type","E. Hassler","12327","South America","Paraguay","Sheet",NA,NA,NA,NA,"1913","10",NA,NA,"Paraguaria Centralis: in regione lacus Ypacaray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12327",NA,NA,NA,NA,"undetermined"
"149","2010-08-16 16:36:18-03","GH","HU-HERB","GH 00036208","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis","intermedia","Coccoloba paraguariensis intermedia","Hassler","Type","E. Hassler","12327","South America","Paraguay","Sheet",NA,NA,NA,NA,"1913","10",NA,NA,"Paraguaria Centralis: in regione lacus Ypacaray",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12327",NA,NA,NA,NA,"undetermined"
"150","2010-08-16 16:36:16-03","GH","HU-HERB","GH 00036206","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis","tenuifolia","Coccoloba paraguariensis tenuifolia","H. Gross","Type","K. Fiebrig","4237","South America","Paraguay","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"Zwischen Rio Apa und Rio Aquidaban",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4237",NA,NA,NA,NA,"undetermined"
"151","2011-11-04 15:27:26-02","GH","HU-HERB","GH 00056418","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","sarmentosa",NA,"Coccoloba sarmentosa","S. Moore","Isotype","S. L. Moore","1038","South America","Paraguay","Sheet",NA,NA,NA,NA,"1893","11","7",NA,"Matto Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1038",NA,NA,NA,NA,"undetermined"
"152","2010-08-16 16:41:50-03","A","HU-HERB","A 00055145","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong","Type","T. Morong","882","South America","Paraguay","Sheet",NA,NA,NA,NA,NA,NA,NA,NA,"Pilcomayo River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"882",NA,NA,NA,NA,"undetermined"
