"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","typeStatus","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","order","dayIdentified","individualCount","fieldNumber"
"98","2015-04-21 05:44:00-03","MO","MOBOT","100762024","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Ivan Linneo|et al.","Linneo Foronda 4154","2014","9","14","South America","Bolivia","Chuquisaca","Hernando Siles","Municipio de Huacareta, pasando 15 km de Rosario del Ingre, comunidad de Itacua norte, camino secundario. <4150-4155>","-63.9186111","-20.6697223","889.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","14-26"
"99","2019-06-15 04:36:00-03","MO","MOBOT","100904189","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","B. Allen","Pirkko Hegewald|Eberhard Hegewald","Hegewald 5044","1973","4","8","South America","Peru","La Libertad","Otuzco","Casmiche. Wegböschung. <5022-5053>","-78.65","-7.9833333","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","73-3"
"100","2019-02-16 14:16:00-02","MO","MOBOT","781439","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","Y. Inturias","James C. Solomon","Solomon 14460","1985","10","20","South America","Bolivia","Cochabamba","Arani","49.3 km E of the bridge over the Río Pucará (at Punata), on the road to Santa Cruz. Polylepis forest on SW facing slopes.","-65.4833333","-17.4333333","3200.00000000",NA,NA,NA,NA,"3300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","85-128"
"101","2008-05-27 22:02:00-03","MO","MOBOT","90076501","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","ML, verif. E. De Luna","Marko Lewis","Lewis 79-940","1979","3","5","South America","Bolivia","La Paz","Bautista Saavedra","Trail between Charasani and Niño Karine, NNW of Chuma.","-69.06666","-15.18333","3200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","90076503","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","ML, verif. E. De Luna","Marko Lewis","Lewis 79-1024","1979","3","6","South America","Bolivia","La Paz","Bautista Saavedra","On mountain side directly north of river, beneath Niño Karine, NNW of Chuma.","-69.05","-15.13333","3250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2011-03-24 12:10:00-03","MO","MOBOT","90076505","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","M. R. Crosby, verif. E. De Luna","H. Rodríguez","Rodríguez s.n.","1973","4","13","South America","Peru","La Libertad","Santiago de Chuco","Santa Rosa (Hda. Uningambal).","-78.61666","-8.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2011-06-09 17:54:00-03","MO","MOBOT","90076506","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","Bartram, verif. E. De Luna","C. Vargas C.","Vargas Calderón 7098","1948","3","12","South America","Peru","Cusco","Calca","Pisac.","-72.16666","-13","3150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","90076507","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","M. R. Crosby, verif. E. De Luna","Marín","Marin 622","1946",NA,NA,"South America","Peru","Cusco","Calca","Pisac.","-71.83333","-13.41666","3200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-01-16 00:45:00-02","MO","MOBOT","90076511","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","E. De Luna","Hiroshi Inoue","Inoue s.n.","1984","9","8","South America","Peru","Cusco","Quispicanchis","Around Laguna Urpicancha near Huacarpay.","-71.66666","-13.66666","3200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","90082234","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 19934","1999","11","17","South America","Bolivia","Cochabamba","Cercado","Area Andrada Cañón, Km 8-10. Parque Nacional Tunarí. Bosque de Alnus acuminata al lado de quebrada, y plantacón de Pinus y Eucalyptus. <19918-19945>","-66.13333","-17.33333","3580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99-16"
"108","2008-05-27 22:02:00-03","MO","MOBOT","90138963","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 20739","2001",NA,NA,"South America","Bolivia","Tarija","O'Connor","Canton Chimeo. Ca. 12 km oeste de Palos Blancos. Bosque Chaqueno alto. <20739>","-63.61666","-21.4","1040.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","01-37"
"109","2008-05-27 22:02:00-03","MO","MOBOT","90138985","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 20817","2001",NA,NA,"South America","Bolivia","Tarija","Cercado","Canton Tarija. Ca. 24 km norte de Tarija. Chaparral alto. <20810-20817>","-64.83333","-21.46666","2780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","01-43"
"110","2008-05-27 22:02:00-03","MO","MOBOT","90138986","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 20853","2001",NA,NA,"South America","Bolivia","Chuquisaca","Yamparaez","Canton Tarabuco. 13 km este de Tarabuco (71 km este de Sucre). Chaparral alto, lado de escarpa, con Polylepis. <20847-20855>","-64.86666","-19.03333","3040.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","01-48"
"111","2008-05-27 22:02:00-03","MO","MOBOT","90138988","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 20866","2001",NA,NA,"South America","Bolivia","Cochabamba","Campero","48 km este de Aiquile (camino a Saipina). Matorral. <20865-20868>","-64.9","-18.18333","1860.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","01-51"
"112","2008-05-27 22:02:00-03","MO","MOBOT","90139546","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 20932","2001","10","11","South America","Bolivia","Santa Cruz","Florida","Municipal de la Pampa Grande, Canton Pampa Grande. 9 km norte de Los Negros. Bosque de matorral. <20928-20933>","-64.15","-17.98333","1440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","01-60"
"113","2012-04-12 05:10:00-03","MO","MOBOT","90140513","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Alfredo F. Fuentes|Israel G. Vargas C.","Fuentes Claros 259","1993","11","5","South America","Bolivia","Santa Cruz","Vallegrande","El palmar, 10 km al este de Vallegrande. Valles interandinos con palmares de Parajubaea zunkha.","-63.95","-18.53333","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"114","2012-04-12 05:10:00-03","MO","MOBOT","90141674","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Alfredo F. Fuentes","Fuentes Claros 2895","2001","3","27","South America","Bolivia","Santa Cruz","Cordillera","Masavi, a ?? km de Charagua por la carretera a Santa Cruz. Bosque semideciduo de piedemonte subandino.","-63.31666","-19.35","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"115","2019-06-15 04:36:00-03","MO","MOBOT","90145731","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","E. De Luna","Pirkko Hegewald|Eberhard Hegewald","Hegewald 8370","1977","6","10","South America","Peru","Junín","Tarma","Río Yanamayo hinter Palca zw. Tarma u. San Ramon. <8356-8382>","-75.56666","-11.33333","2700.00000000",NA,NA,NA,NA,"2750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77-14"
"116","2008-05-27 22:02:00-03","MO","MOBOT","90145732","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","D. Griffin, III","Marko Lewis","Lewis 82-303","1982","12","9","South America","Bolivia","La Paz","Larecaja","Along Río Chalusuyu, branch of Río San Cristobal, 3 km NW of Sorata.","-68.68333","-16.73333","2450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","90162595","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 22507","2003","4","13","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","4 km sudoeste de Comarapa, camino a la represa. Valles secos, bosque espinoso, con Acacia & Cactaceae. <22507-22518>","-64.56583","-17.93277","1880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","03-20"
"118","2008-05-27 22:02:00-03","MO","MOBOT","90166857","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 22245","2003","3","25","South America","Bolivia","Santa Cruz","Vallegrande","18 km de Vallegrande (camino a Pucara). Vegetación con aspecto de puna húmeda. <22243-22245>","-64.11666","-18.6","2680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","90167317","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 22511","2003","4","13","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","4 km sudoeste de Comarapa, camino a la represa. Valles secos, bosque espinoso, con Acacia & Cactaceae. <22507-22518>","-64.56583","-17.93277","1880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","03-20"
"120","2012-04-12 05:10:00-03","MO","MOBOT","90170347","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Alfredo F. Fuentes","Fuentes Claros 3314","2001",NA,NA,"South America","Bolivia","Santa Cruz","Florida","Pampagrande, 5 km al sur. Bosque chaqueño semiárido con Schinopsis haenkeana y Neoraimondia herzogiana; y bosques ribereños con Prosopis alba.","-64.10666","-18.12305","1334.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","90173567","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 22337","2003","3","26","South America","Bolivia","Santa Cruz","Vallegrande","12 km norte de Vallegrande. Bosque espinoso, dominado por Mimosaceae & Cactaceae; suelo y roca arenosos. <22335-22350>","-64.13333","-18.38333","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","90173859","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 22341","2003","3","26","South America","Bolivia","Santa Cruz","Vallegrande","12 km norte de Vallegrande. Bosque espinoso, dominado por Mimosaceae & Cactaceae; suelo y roca arenosos. <22335-22350>","-64.13333","-18.38333","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"123","2016-06-29 09:47:00-03","MO","MOBOT","90176032","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Pedro Acevedo-Rodríguez","Acevedo-Rodríguez 4551","1991",NA,NA,"South America","Bolivia","Santa Cruz","Florida","Camino del Oleoducto; 5.6 km de Pampa Grande.",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"124","2013-11-26 05:40:00-02","MO","MOBOT","90208599","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Reinaldo Lozano|A. Carretero|J. Hurtado","Lozano 242","2004",NA,NA,"South America","Bolivia","Chuquisaca","Tomina","Comunidad de El Villar. Sector de Porto Suelos, Ca. 10 km; camino El Villar – Alcalá. Bosque montano de Tucumano-Boliviano, con Podocarpus, Polylepis, Alnus. <235-254>","-64.31666","-19.56666","2552.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2011-02-21 06:21:00-03","MO","MOBOT","90214285","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill|Marcos Decker|Fabiana Mogro","Churchill 22559","2003","5","20","South America","Bolivia","Cochabamba","Carrasco","Serranía Siberia. Ca. 11 km oeste de El Churo. Bosque montano nublado. <22558-22577>","-64.8","-17.75","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-25"
"126","2008-05-27 22:02:00-03","MO","MOBOT","90214289","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 22330","2003","3","26","South America","Bolivia","Santa Cruz","Vallegrande","18 km sur de Vallegrande, camino a Santa Ana. Área dominada por Poaceae, pocos arbustos; con salientes rocosas. <22325-22334>","-64.11666","-18.56666","2440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","03-8"
"127","2008-05-27 22:02:00-03","MO","MOBOT","90215505","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Jeaneth Villalobos","Villalobos 325","2005","11","27","South America","Bolivia","Chuquisaca","Belisario Boeto","Comunidad Potreros. Area de Parque Nacional y Area de Manejo Integrado Serranín del Iñao. Bosque semihúmedo Tucumano-Boliviano. Con Blepharocalyx, Cinnamomum y Myrcianthes.","-64.0775","-19.09416","1869.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"128","2011-03-28 17:06:00-03","MO","MOBOT","90217429","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill|María Schiavone","Churchill 19988","1999","11","24","South America","Argentina","Salta",NA,"Depto.de Orán. O-NO de Nueva Orán, ca. de San Andres (Río San Andres). Bosque montano(Podocarpus)muy húmedo. Con A. B. Biasuco, Z. Magombo, M. Price. <19960-19993>","-64.83333","-23.06666","1540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","99-19"
"129","2011-03-28 17:06:00-03","MO","MOBOT","90218196","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill|María Schiavone","Churchill 20109","1999","12","2","South America","Argentina","Tucumán",NA,"Departamento de Monteros. Al lado de Río Los Soso, area: camino a Tafí del Valle. Bosque montano inferior (premontano). Con A. B. Biasuso & M. Price. <20105-20116>","-65.65","-27.08333","770.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","99-29"
"130","2013-11-26 05:40:00-02","MO","MOBOT","90219900","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Reinaldo Lozano|A. Carretero|M. Paredes","Lozano 1156","2005","4","24","South America","Bolivia","Chuquisaca","Sud Cinti","Ca. 3 hrs. al NO de El Palmar, en dirección al Cerro Bufetes. Bosque semidecíduo de Tucumano-Boliviano, con Podocarpus, Tipuana, en el sotobosque con Rubiaceas.","-64.37694","-20.83555","1700.00000000",NA,NA,NA,NA,"2290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2012-04-12 05:10:00-03","MO","MOBOT","90220452","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Alfredo F. Fuentes|Israel G. Vargas C.","Fuentes Claros 230",NA,NA,NA,"South America","Bolivia","Santa Cruz","Vallegrande","Huasacañada. 5 km al norte de Vallegrande. Valles internos andinos con vegetación degradada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2012-04-12 05:10:00-03","MO","MOBOT","90220453","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Alfredo F. Fuentes","Fuentes Claros 3314",NA,NA,NA,"South America","Bolivia","Santa Cruz","Florida","Pampagrande, 5 km al sur. Bosque chaqueño semiárido con Schinopsis haenkeana y Neoraimondia herzogiana; y bosques ribereños con Prosopis alba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2012-04-12 05:10:00-03","MO","MOBOT","90220494","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Alfredo F. Fuentes|Israel G. Vargas C.","Fuentes Claros 259",NA,NA,NA,"South America","Bolivia","Santa Cruz","Vallegrande","El palmar, 10 km al este de Vallegrande. Valles interandinos con palmares de Parajubaea zunkha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","90221937","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 22335","2003","3","26","South America","Bolivia","Santa Cruz",NA,"12 km norte de Vallegrande (carretera a Mataral). Bosque espinoso, dominado por Mimosaceae & Cactaceae; suelo y roca arenosos. <22335-22350>","-64.13333","-18.38333","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-9"
"135","2008-05-27 22:02:00-03","MO","MOBOT","90222981","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 24626","2006","9","16","South America","Bolivia","Chuquisaca","Oropeza","Cerca de Maragua, 42 km oeste de Sucre. Vegetación de puna semihúmeda. <24614-24627>","-65.41944","-18.99472","3090.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-8"
"136","2008-05-27 22:02:00-03","MO","MOBOT","90223149","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 24667","2006","9","17","South America","Bolivia","Chuquisaca","Oropeza","Ca. 5 km oeste de Nuqchu, sur de Sucre. Valle interandino seco. <24658-24667>","-65.29944","-19.20222","2610.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-13"
"137","2008-05-27 22:02:00-03","MO","MOBOT","90223412","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill","Churchill 24602","2006","9","16","South America","Bolivia","Chuquisaca","Oropeza","Cerca de Maragua, 43 km oeste de Sucre. Vegetación de puna semihúmeda. <24602-24613>","-65.415","-19.0075","3080.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-7"
"138","2013-11-26 05:40:00-02","MO","MOBOT","90223454","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Reinaldo Lozano","Lozano 1643","2005","10","20","South America","Bolivia","Chuquisaca","Sud Cinti","Cerca de Las Abras, Cañón Pirua. Bosque semidecíduo estacional Tucumano-Boliviano, en trancición. Con Chrysophyllum, Ingas, Capparaceas. <1635-1645>","-64.25527","-21.07055","1497.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2013-11-26 05:40:00-02","MO","MOBOT","90223515","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Reinaldo Lozano","Lozano 1674","2005","12","22","South America","Bolivia","Chuquisaca","Hernando Siles","Cañón Lacayotal. Area de trancisión seco a húmedo. Bosque premontano Tucumano Boliviano, con Nectandra, Pisonia, Ficus, Cordia; sotobosque con Celtis, Myrsine. <1672-1675>","-64.0333333","-20.3225","1416.00000000",NA,NA,NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"140","2015-04-21 05:44:00-03","MO","MOBOT","90223595","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","S. P. Churchill|H. Huaylla|Ivan Linneo","Churchill 24674","2006","9","18","South America","Bolivia","Chuquisaca","Oropeza","Arriba de el Río Chico (ca. Zulima?), 60 km nordeste de Sucre. Valle interandino seco. <24674-24681>","-65.13944","-18.86333","1980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-15"
"141","2011-03-30 05:59:00-03","MO","MOBOT","90224328","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","H. Huaylla|et al.","Huaylla 2139","2006","5","25","South America","Bolivia","Chuquisaca","Oropeza","Chataquila, 30 km noroeste de Sucre (Sucre-Potolo); camino al sendero Prehispánico. Serranías laderas con rocas arenisca; arbustos, árboles en las quebradas. <2137-2148>","-65.0775","-19.09416","3500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2013-11-26 05:40:00-02","MO","MOBOT","90224458","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Reinaldo Lozano","Lozano 1649","2005","10","23","South America","Bolivia","Chuquisaca","Sud Cinti","Cerca Las Abras, camino a Cañón Verde. Bosque semidecíduo estacional Tucumano-Boliviano, en transición. Con Tipuana tipu, Myrtaceas. <1646-1658>.","-64.2725","-21.00916","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2015-04-21 05:44:00-03","MO","MOBOT","90231788","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Ivan Linneo","Linneo Foronda 855","2006","10","28","South America","Bolivia","Cochabamba","Quillacollo","Municipio de Sipe Sipe, localidad de Incarragay. (próximo a volcán). Vegetación de valle seco Andino, suelo básico, con Schinus molle. <838-857>","-66.38361","-17.46194","2900.00000000",NA,NA,NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"144","2015-04-21 05:44:00-03","MO","MOBOT","90231790","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Ivan Linneo","Linneo Foronda 857","2006","10","28","South America","Bolivia","Cochabamba","Quillacollo","Municipio de Sipe Sipe, localidad de Incarragay. (próximo a volcán). Vegetación de valle seco Andino, suelo básico, con Schinus molle. <838-857>","-66.38361","-17.46194","2900.00000000",NA,NA,NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"145","2015-04-21 05:44:00-03","MO","MOBOT","90231849","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Ivan Linneo","Linneo Foronda 850","2006","10","28","South America","Bolivia","Cochabamba","Quillacollo","Municipio de Sipe Sipe, localidad de Incarragay. (próximo a volcán). Vegetación de valle seco Andino, suelo básico, con Schinus molle. <838-857>","-66.38361","-17.46194","2900.00000000",NA,NA,NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"146","2015-04-21 05:44:00-03","MO","MOBOT","90231872","PreservedSpecimen","Plantae",NA,"Hedwigiaceae","Braunia","plicata","Braunia plicata","(Mitt.) A. Jaeger","S. Churchill","Ivan Linneo","Linneo Foronda 1012","2007","2","22","South America","Bolivia","Tarija","Gran Chaco","Yacuiba, al Este 2 km de la plaza, Reserva Municipal Parque Ecológico Mirador. Bosque tucumano-boliviano con elevaciones montañosas. <1012-1021>","-63.69972","-22.01027","700.00000000",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
