"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","fieldNumber","individualCount"
"99","2008-05-27 22:02:00-03","MO","MOBOT","1531436","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Michael H. Nee","Nee 50462","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Perkins",NA,"Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","P. Fritsch",NA,"-63.95","-18.10833",NA,"1260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2014-02-13 11:29:00-02","MO","MOBOT","100671606","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","E. García","García 2017","South America","Bolivia",NA,NA,NA,NA,"1991","8","14",NA,NA,"Perkins",NA,"La Paz","Camino Palos Blancos-San Borja.","P. Fritsch","Sud Yungas",NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"101","2014-02-13 11:31:00-02","MO","MOBOT","100671610","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Stephan G. Beck","Beck 24279","South America","Bolivia",NA,NA,NA,NA,"1997","9","17",NA,NA,"Perkins",NA,"La Paz","Coroico, bajando hacia Vajante.","P. Fritsch","Nor Yungas","-67.7","-16.1833333",NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"102","2015-08-05 10:45:00-03","MO","MOBOT","100837164","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10201","South America","Brazil",NA,NA,NA,NA,"1965","11","11",NA,NA,"Perkins",NA,"Distrito Federal","Gallery forest, steep rocky slope, Parque Municipal do Gama.",NA,NA,NA,NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"103","2010-08-12 15:41:00-03","MO","MOBOT","1056291","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Robin B. Foster|B. d'Achille|A. de la Cruz","Foster 11857","South America","Peru",NA,NA,NA,NA,"1986","10","14",NA,NA,"Perkins",NA,"Madre de Dios","Parque Nacional Manu. Rio Manu: first bend below Rio Sotileja. High old terrace and cliff edge above river.","Peter W. Fritsch (CAS)","Manu","-71.8666667","-11.6666667",NA,"400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"104","2008-05-27 22:02:00-03","MO","MOBOT","1056407","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Robin B. Foster","Foster 13720","South America","Bolivia",NA,NA,NA,NA,"1991","11","6",NA,NA,"Perkins",NA,"Santa Cruz","Serranía de Huanchaca Farallon SurOeste: Senda al Catarata El Encanto. Desde el camino del Estación Los Fierros. Parque Nacional Noel Kempf M. Bosque alto, sobre pendientes moderados hasta muy inclinados.","P. Fritsch","Velasco","-60.7","-14.61666",NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","1056475","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","WILDENOW","WILDENOW 4323","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Perkins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-05-18 16:36:00-03","MO","MOBOT","1056566","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Nelson A. Rosa|M.R. dos Santos","Rosa 2105","South America","Brazil",NA,NA,NA,NA,"1977","6","12",NA,NA,"Perkins",NA,"Mato Grosso","Picadão que da acesso do Rio Jururena a pista do garimpo do mesmo nome, floresta densa terra firme, solo argiloso.","Peter W. Fritsch (CAS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"107","2010-08-12 15:42:00-03","MO","MOBOT","1056077","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","James L. Zarucchi","Zarucchi 2758","South America","Brazil",NA,NA,NA,NA,"1979","10","18",NA,NA,"Perkins",NA,"Amazonas","Mineracão Campo Novo (ca 100 km SW of Ariquemes), forest on terra firma.","Peter W. Fritsch (CAS)",NA,"-63.6166667","-10.5666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"108","2010-08-20 10:43:00-03","MO","MOBOT","1057501","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Michael H. Nee","Nee 34204","South America","Bolivia",NA,NA,NA,NA,"1987","2","21",NA,NA,"Perkins",NA,"Santa Cruz","Espejillas, a waterfall of a small trubutary of the Río Espejillas, ca 12 km W of La Guardia.","Peter W. Fritsch (CAS)","Andrés Ibáñez","-63.4333333","-17.8833333",NA,"550.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"109","2013-02-13 05:33:00-02","MO","MOBOT","1057504","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Michael H. Nee|Mario Saldias P.","Nee 36881","South America","Bolivia",NA,NA,NA,NA,"1988","11","19",NA,NA,"Perkins",NA,"Santa Cruz","Ca 3-4 km S of San Rafael and 0.5 km N of San Salvador, 11 km. (by air) SW of Villa German Busch.","Peter W. Fritsch (CAS)","Ichilo","-63.9333333","-17.4833333",NA,"600.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"110","2010-08-20 10:42:00-03","MO","MOBOT","1057505","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Michael H. Nee|Israel G. Vargas C.","Nee 40232","South America","Bolivia",NA,NA,NA,NA,"1990","12","7",NA,NA,"Perkins",NA,"Santa Cruz","1 km SW of center of Buena Vista. On slope between town and Río Surutu.","Peter W. Fritsch (CAS)","Ichilo","-63.6666667","-17.4666667",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"111","2010-08-20 10:49:00-03","MO","MOBOT","1057508","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Michael H. Nee","Nee 39669","South America","Bolivia",NA,NA,NA,NA,"1990","10","31",NA,NA,"Perkins",NA,"Santa Cruz","4 km N of Buena Vista on road to Laguna Madrejon.","Peter W. Fritsch (CAS)","Ichilo","-63.6666667","-17.4166667",NA,"315.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"112","2010-08-20 10:48:00-03","MO","MOBOT","1057556","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Michael H. Nee","Nee 39430","South America","Bolivia",NA,NA,NA,NA,"1990","10","21",NA,NA,"Perkins",NA,"Santa Cruz","Parque Nacional Amboró, 7 km SW of Buena Vista, 0-1 km S of Río Surutu crossing.","Peter W. Fritsch (CAS)","Ichilo","-63.7166667","-17.5",NA,"325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"113","2010-08-20 10:44:00-03","MO","MOBOT","1057558","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Boris A. Krukoff","Krukoff 10394","South America","Bolivia",NA,NA,NA,NA,"1939","7","1",NA,NA,"Perkins",NA,"La Paz","Basin of Río Bopi, San Bartolome (near Calisaya).","Peter W. Fritsch (CAS)","Sud Yungas","-68.58333","-17.68333",NA,"750.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"114","2010-08-20 10:52:00-03","MO","MOBOT","1057563","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Roy F. Steinbach","Steinbach 820","South America","Bolivia",NA,NA,NA,NA,"1967","3","11",NA,NA,"Perkins",NA,"Santa Cruz","Buena Vista. Entre la foresta baja de pampa.","Peter W. Fritsch (CAS)","Ichilo",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"115","2011-06-08 17:15:00-03","MO","MOBOT","1057573","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","José Steinbach","Steinbach G. 6729","South America","Bolivia",NA,NA,NA,NA,"1924","12","8",NA,NA,"Perkins",NA,"Santa Cruz","Bosque, campos-region, Buena Vista. La recina se paupa para incicuso en el servicio divins.","Peter W. Fritsch (CAS)",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"116","2011-06-08 17:15:00-03","MO","MOBOT","1057580","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","José Steinbach","Steinbach G. 7410","South America","Bolivia",NA,NA,NA,NA,"1926","1","4",NA,NA,"Perkins",NA,"Santa Cruz","Submonte Buena Vista","Peter W. Fritsch (CAS)","Sara",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"117","2010-08-20 10:50:00-03","MO","MOBOT","1057582","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Michael H. Nee","Nee 38124","South America","Bolivia",NA,NA,NA,NA,"1989","12","13",NA,NA,"Perkins",NA,"Santa Cruz","Parque Nacional Amboró, slopes along Quebrada Yapoje, above confluence with Río Saguayo.","Peter W. Fritsch (CAS)","Ichilo","-63.7333333","-17.5666667",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"118","2010-08-20 10:47:00-03","MO","MOBOT","1057589","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Michael H. Nee","Nee 35479","South America","Bolivia",NA,NA,NA,NA,"1987","8","2",NA,NA,"Perkins",NA,"Santa Cruz","Buena Vista.","Peter W. Fritsch (CAS)","Ichilo","-63.6666667","-17.45",NA,"370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"119","2010-08-12 15:44:00-03","MO","MOBOT","1057646","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Ghillean T. Prance|et al.","Prance 8219","South America","Brazil",NA,NA,NA,NA,"1968","11","5",NA,NA,"Perkins",NA,NA,"Basin of Rio Purus. Municipality of Lábrea. Margin of Labrea airstrip. Varzea forest.","Peter W. Fritsch (CAS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"120","2010-08-20 10:39:00-03","MO","MOBOT","1091292","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Antony Jardim|Paul F. Foster|et al.","Jardim 3216","South America","Bolivia",NA,NA,NA,NA,"1996","7","28",NA,NA,"Perkins",NA,"Santa Cruz","25 km al norte del aserradero Moira yendo al Choré.","Peter W. Fritsch (CAS)","Velasco","-61.1463889","-14.3891666",NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"121","2010-08-20 10:37:00-03","MO","MOBOT","1162836","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Luzmila Arroyo P.|E. Quiroga|J. Cuasace","Arroyo Padilla 146","South America","Bolivia",NA,NA,NA,NA,"1992","11","11",NA,NA,"Perkins",NA,"Santa Cruz","Monte verde camino hacia el Chocolatillo; 110 km al oeste de Concepción.","Peter W. Fritsch (CAS)","Nuflo de Chavez","-62.3666667","-15.3666667",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"122","2011-08-26 16:15:00-03","MO","MOBOT","1514309","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Elsa M. Zardini|Idilfo Franco","Zardini 55075","South America","Paraguay",NA,NA,NA,NA,"2000","8","30",NA,NA,"Perkins",NA,"Canindeyú","Lagunita-Aguara Ñu. Tall forest.","P. Fritsch (CAS)",NA,"-55.3333333","-24.1302778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1215","4"
"123","2010-08-12 16:44:00-03","MO","MOBOT","1521827","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Michael H. Nee","Nee 46155","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Perkins",NA,"Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","P. Fritsch",NA,"-63.95","-18.10833",NA,"1125.00000000","1175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"124","2008-05-27 22:02:00-03","MO","MOBOT","1528960","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Michael H. Nee","Nee 43365","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Perkins",NA,"Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","P. Fritsch",NA,"-63.95","-18.10833",NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","1529168","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Michael H. Nee","Nee 35857","South America","Bolivia",NA,NA,NA,NA,"1987","8","29",NA,NA,"Perkins",NA,"Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","P. Fritsch",NA,"-63.41666","-17.68333",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","1532790","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Michael H. Nee","Nee 44396","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Perkins",NA,"Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","P. Fritsch",NA,"-63.95","-18.10833",NA,"1130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","1597928","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","M. Toledo G.","Toledo G. 1040","South America","Bolivia",NA,NA,NA,NA,"1999","9","23",NA,NA,"Perkins",NA,"Santa Cruz","Aserradero La Chonta. Campamento Los loros. Bosque húmedo de llanura, a orilla de camino.","P.W. Fritsch (CAS)","Guarayos","-62.98333","-15.75",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","1859561","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","M. Kessler","Kessler 4169","South America","Bolivia",NA,NA,NA,NA,"1993","7","23",NA,NA,"Perkins",NA,"La Paz","aprox. 15 Kms de Apolo en Trocha a Asariamas. Cresta de pedazos de arado","M. Huft","Franz Tamayo","-68.43333","-14.63333",NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2016-04-29 09:46:00-03","MO","MOBOT","1924373","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Alfredo F. Fuentes|Ramiro Cuevas","Fuentes Claros 6016","South America","Bolivia",NA,NA,NA,NA,"2003","11","12",NA,NA,"Perkins",NA,"La Paz","Región Madidi, Entre Santa Cruz del Valle Ameno y Apolo.","Peter W. Fritsch (CAS)","Franz Tamayo","-68.4963889","-14.6591667",NA,"1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-18","3"
"130","2020-09-05 17:35:00-03","MO","MOBOT","2880985","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","Cayola Pérez 1987","South America","Bolivia",NA,NA,NA,NA,"2005","10","11",NA,NA,"Perkins",NA,"La Paz","Parque Nacional Madidi, Azariamas, arroyo San Roque. Bosque de yungas subandino pluviestacional con Pentaplaris davidsmithii y Erythrochiton fallax. Fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","A. Escalante & A. Fuentes (LPB)","Franz Tamayo","-68.5111111","-14.2127778",NA,"660.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-37","4"
"131","2020-07-21 20:36:00-03","MO","MOBOT","3025501","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","E. Ticona|Alejandro Araujo M.|Vania Torrez|C. Pérez|Guzmán Jove|Lisandro Molina","Ticona Plata 281","South America","Bolivia",NA,NA,NA,NA,"2006","6","7",NA,NA,"Perkins",NA,"La Paz","Parque Nacional Madidi, senda Azariamas-San Fermin sector Cumbre. Bosque yungueño subandino pluviestacional humedo, con Capparaceae, Moraceae y Ampelocera ruizii; ladera. PPM-3 (1 ha). Plantas secadas en campo.","P. Fritsch (CAS)","Franz Tamayo","-68.74","-14.1583333",NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-03","4"
"132","2010-03-04 09:22:00-03","MO","MOBOT","3268898","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","M. Toledo G.","Toledo G. 1040","South America","Bolivia",NA,NA,NA,NA,"1999","9","23",NA,NA,"Perkins",NA,"Santa Cruz","Aserradero La Chonta. Campamento Los loros. Bosque humedo de llanura, a orilla de camino.","P.W. Fritsch (CAS)","Guarayos","-62","-15.75",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"133","2015-04-21 05:44:00-03","MO","MOBOT","3426804","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Luzmila Arroyo P.|M. Vargas|Ivan Linneo|C. Roth","Arroyo Padilla 3748","South America","Bolivia",NA,NA,NA,NA,"2006","11","4",NA,NA,"Perkins",NA,"Santa Cruz","Rio Güenda y alrededores. Bosque secundario a orillas del rio.","P. Fritsch (CAS)","Manuel Maria Caballero","-63.4441666","-17.6655556",NA,"418.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"134","2014-01-02 05:36:00-02","MO","MOBOT","3426807","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Luzmila Arroyo P.|Maribel Vargas C.|D. Villarroel|C. Roth","Arroyo Padilla 3808","South America","Bolivia",NA,NA,NA,NA,"2006","11","7",NA,NA,"Perkins",NA,"Santa Cruz","Camino al Purgatorio, formación de areniscas de 7 colores. Vegetación de sabana.","P. Fritsch (CAS)","Manuel Maria Caballero","-63.4441666","-17.6655556",NA,"418.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"135","2008-05-27 22:02:00-03","MO","MOBOT","411226","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Timothy J. Killeen","Killeen 3031","South America","Bolivia",NA,NA,NA,NA,"1991","4","26",NA,NA,"Perkins",NA,"La Paz","10 km, por abajo de Coroico, matoral seco-bosque de neblina, zona de transicíon; fuertemente intervenida.","P.W. Fritsch (CAS)","Sud Yungas","-67.75","-16.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","5"
"136","2010-08-12 16:43:00-03","MO","MOBOT","411239","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Alwyn H. Gentry|Marielos Peña","Gentry 73648","South America","Bolivia",NA,NA,NA,NA,"1991","5","11",NA,NA,"Perkins",NA,"Santa Cruz","Perseverancia, tropical moist forest, NW of Santa Cruz on Río Negro. Transect 1.","P. Fritsch",NA,"-62.6166667","-14.6333333",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"602","6"
"137","2008-05-27 22:02:00-03","MO","MOBOT","411245","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Marko Lewis","Lewis 37957","South America","Bolivia",NA,NA,NA,NA,"1990","11","10",NA,NA,"Perkins",NA,"La Paz","Cerro Pelado - - Along the road between Marimonos and Quiquibey in the area of Cerro Pelado. Ca 20 km NE of Palos Blancos. Grassy and shrubby slopes on upper ridges. Somewhat similar habitat to that found near the summit of Amboró.","P.W. Fritsch (CAS)","Nor Yungas","-67.16666","-15.5",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","4"
"138","2013-01-28 05:13:00-02","MO","MOBOT","937508","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","René Guillén V.|R. Choré","Guillén Villarroel 2410","South America","Bolivia",NA,NA,NA,NA,"1994","10","19",NA,NA,"Perkins",NA,"Santa Cruz","Campamento Los Fierros,en bosque de altura, camino al aserradero Moira. En el campo de la Pista.","P.W. Fritsch (CAS)","Velasco","-60.79666","-14.55444",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2013-01-28 05:13:00-02","MO","MOBOT","941929","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Timothy J. Killeen|René Guillén V.|V. Roca","Killeen 6816","South America","Bolivia",NA,NA,NA,NA,"1994","10","14",NA,NA,"Perkins",NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado. Los Fierros. Parcela permanente de cerrado. Campo cerrado.","P.W. Fritsch (CAS)","Velasco","-60.85638","-14.60694",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","966830","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Timothy J. Killeen|M. Zalles|John Blake","Killeen 7541","South America","Bolivia",NA,NA,NA,NA,"1995","7","27",NA,NA,"Perkins",NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado.; bosque inundado y pantanoso de Mauritiella sp.","P.W. Fritsch (CAS)","Velasco","-61.11388","-14.52333",NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"141","2013-01-28 05:13:00-02","MO","MOBOT","968019","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","René Guillén V.|F. Mayle|Pablo Solíz|Juan Surubí","Guillén Villarroel 4056","South America","Bolivia",NA,NA,NA,NA,"1995","8","22",NA,NA,"Perkins",NA,"Santa Cruz","Parque Nacional Noel Kempff Mercado.; a 8 km al S del campamento La Poza del Tigre. Bosque húmedo de altura. Suelos arcillo-arenosos.","P.W. Fritsch (CAS)","Velasco","-61.11333","-14.52222",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"142","2008-05-27 22:02:00-03","MO","MOBOT","996682","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Paul F. Foster|Pablo Solíz|K. Dickinson","Foster 490","South America","Bolivia",NA,NA,NA,NA,"1995","10","27",NA,NA,"Perkins",NA,"Santa Cruz","Parque Nacional Noel Kempff Mercardo, Campamento Las Gamas. Bosque galeria formando islas en la pampa.","P.W. Fritsch (CAS)","Velasco","-60.38666","-14.80638",NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"143","2014-02-13 11:35:00-02","MO","MOBOT","100671617","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","S. Estenssoro|et al.","Estenssoro Cernadas 848","South America","Bolivia",NA,NA,NA,NA,"1990","10","22",NA,NA,"Perkins",NA,"Beni","Localidad Serranía de Eva Eva.","P. Fritsch","Gral. Ballivian","-66.4666667","-15.4833333",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"144","2020-08-31 08:55:04-03","INPA","INPA","150823","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Thomas, WW","4350","Southern America","Brasil",NA,NA,NA,"INPA0150823","1985","10","13","Dicotyledon Asterids","Ericales","Perkins",NA,"Mato Grosso","Hills of Serra do Tapirapé, 21 km SW of Portal do Amazonia (jct MT-413 to Santa Teresinha & BR-158) along BR-158. Shot forest with 15-20 m conopy.","Fritsch, PW","Santa Terezinha","-51.45","-10.416667","INPA0150823 INPA0150823_e INPA0150823_e1",NA,NA,"2000",NA,NA,"-51.45","-10.416667",NA,NA,NA,NA,NA,NA
"145","2020-08-31 08:55:04-03","INPA","INPA","138058","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Ferreira, CAC","6423","Southern America","Brasil",NA,NA,NA,"INPA0138058","1985","10","13","Dicotyledon Asterids","Ericales","Perkins",NA,"Mato Grosso","BR 158 para Vila Rica, a 21 km S Santa Terezinha, BR 158, Rodoviaria para Vila Rica, a 21 km sul da Cidade de Santa Teresinha, Serra da Cobrinha.","Fritsch, PW","Santa Terezinha","-50.85","-10.183333","INPA0138058 INPA0138058_e INPA0138058_e1",NA,NA,"2000",NA,NA,"-50.85","-10.183333",NA,NA,NA,NA,NA,NA
"146","2020-08-31 08:55:04-03","INPA","INPA","117312","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Daly, DC","1914","Southern America","Brasil",NA,NA,NA,"INPA0117312","1981","12","08","Dicotyledon Asterids","Ericales","Perkins",NA,"Pará","Serra dos Carajás: Azul, near camp at Serra Norte (22 km. NW, ther 10-15 km. SW). Hillary forest on terra firme.","Fritsch, PW","Serra dos Carajás","-50.466667","-5.983333","INPA0117312 INPA0117312_e INPA0117312_e1",NA,NA,"2000",NA,NA,"-50.466667","-5.983333",NA,NA,NA,NA,NA,NA
"147","2020-08-31 08:55:04-03","INPA","INPA","171405","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Oliveira, AA de","212","Southern America","Brasil",NA,NA,NA,"INPA0171405","1991","11","08","Dicotyledon Asterids","Ericales","Perkins",NA,"Amazonas","90 Km NNE de Manaus. Reserve 1501 (km 41). Mata de terra firme.","Fritsch, PW","Manaus","-59.727778","-2.407222","INPA0171405 INPA0171405_e INPA0171405_e1",NA,NA,"2000",NA,NA,"-59.727778","-2.407222",NA,NA,NA,NA,NA,NA
"148","2020-08-31 08:55:04-03","INPA","INPA","102134","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Silva, ASL da","1573","Southern America","Brasil",NA,NA,NA,"INPA0102134","1981","04","15","Dicotyledon Asterids","Ericales","Perkins",NA,"Pará","Remansão, Area a ser inundada, Remansão, área a ser inundada pela represa da hidrelétrica de Tucuruí",NA,"Jacundá","-49.5","-4.5",NA,NA,NA,NA,NA,NA,"-49.5","-4.5",NA,NA,NA,NA,NA,NA
