"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"192","2008-05-27 22:02:00-03","MO","MOBOT","1913973","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S.S.Renner & G.Hausner (FVG 2005)","Ronald L. Liesner","Liesner 6741","1979","4","17","South America","Venezuela","Amazonas","Directly S and SW of San Carlos de Negro. Forest and cleared area.","-67.06666","1.91666",NA,NA,NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"207",NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","1938615","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S.S.Renner & G.Hausner (FVG 2005)","Ronald L. Liesner","Liesner 3775","1977","11","23","South America","Venezuela","Amazonas","IVIC Study Area. 4 km E of San Carlos de Río Negro.","-67.05","1.91666",NA,NA,NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"364",NA,NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","1938648","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S.S.Renner & G.Hausner (FVG 2005)","Ronald L. Liesner","Liesner 3804","1977","11","24","South America","Venezuela","Amazonas","Study Area cleared by Germans and adjacent forest. IVIC Study Area. 4 km E of San Carlos de Río Negro.","-67.05","1.91666",NA,NA,NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"366",NA,NA,NA
"195","2011-03-22 11:34:00-03","MO","MOBOT","1942272","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S.S. Renner (MO)","Ludwig Riedel","Riedel 509","1821","11",NA,"South America","Brazil","Bahia","Almada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","3124323","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Ghillean T. Prance","Prance 10969","1971","3","14","South America","Brazil","Roraima","Vicinity of Mucajaí airstrip. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2009-10-24 06:14:00-02","MO","MOBOT","3124386","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Ezechias P. Heringer|George Eiten","Heringer 15065","1975","9","19","South America","Brazil","Minas Gerais","Município de Marliéria: Parue Estadual Do rio Doce. At lak Anibal. Slightly disturbed primary evergreen broadleaf forest.","-42.48333","-19.78333",NA,NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2012-05-17 05:02:00-03","MO","MOBOT","3124422","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Carl Schwacke","Schwacke 19939","1895","10",NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2015-02-07 23:32:00-02","MO","MOBOT","3124532","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S.S. Renner","G. Zimmerman|I. Marquardt|M. Hoffmann","Zimmermann 130","1995","3","16","South America","Venezuela","Amazonas","Distrito Alto Orinoco. La Esmeralda; forest between La Esmeralda and the Cerro Duida, approx. 2 km from La Esmeralda.","-65.55","3.16666",NA,NA,NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2015-04-12 20:50:00-03","MO","MOBOT","3124589","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Reyjane P. de Oliveira","Oliveira 62","1997","11","10","South America","Brazil",NA,"Reserva Biologica Uniao, Rio das Ostrs -RJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2011-06-22 21:15:00-03","MO","MOBOT","3124750","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S.S. Renner","Euler Marín","Marín 1014","1990","4",NA,"South America","Venezuela","Amazonas","Dpto Atures; 43 km al N-E de Santa Barbara del Orinoco. B. en lomerio, Aflor. Granit.","-66.7","4.26666",NA,NA,NA,NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2013-03-17 16:41:00-03","MO","MOBOT","3124948","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Jacquelyn A. Kallunki|José R. Pirani|J.B. Fernandes","Kallunki 703","1995","4","21","South America","Brazil","Espírito Santo","Rio Bananal: Fazenda Santa Angelica, gated dirt road to right at 9 km from church in Bananal on paved road from Bananal to Novo Brasil. Very disturbed forest surrounded by pasture.","-40.3833333","-19.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"203","2013-05-07 06:03:00-03","MO","MOBOT","3125072","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Ynés Mexia","Mexia 5257","1930","11","5","South America","Brazil","Minas Gerais","Road to Sao Miguel, near km 4.5; cutover woods on slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","3125279","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Ghillean T. Prance","Prance 25587","1977","11","20","South America","Brazil","Pará","Vicinity of Igarapé Kazuo; km 1221. Forest on terra firma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2014-01-11 21:18:00-02","MO","MOBOT","3125164","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Sothers & Pereira","Cynthia A. Sothers|E. da C. Pereira","Sothers 642","1995","10","25","South America","Brazil","Amazonas","Floresta de Baixio. Arvoreta. Solo arenoso, 5m altura x 4.5 cm DAP; base com raíz suporte pequena. Ritidoma marrom; desprendimento pulverulento.","-59.96666","-2.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2008-05-27 22:02:00-03","MO","MOBOT","3125387","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Santos","Santos 845","1988","3","6","South America","Brazil","Amazonas","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Beira de Igarapé. Floresta de Baixio. Mata de terra firme, solo arenoso.","-59.96666","-2.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-08-12 05:58:00-03","MO","MOBOT","2686333","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner, S. S. (MO)","R. Valencia|K. Bloch|H. Balslev","Valencia Reyes 67509","1988","4","1","South America","Ecuador","Sucumbíos","Reserva de Produccion Faunistica Cuyabeno, 1 km north of Laguna Grande. Hectare-plot no.1. Tropical rain forest on terra firme.","-76.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2015-08-12 05:58:00-03","MO","MOBOT","2688689","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner, S. S. (MO)","R. Valencia|K. Bloch|H. Balslev","Valencia Reyes 68671","1988","4","1","South America","Ecuador","Sucumbíos","Reserva de Produccion Faunistica Cuyabeno, 1 km north of Laguna Grande. Hectare-plot no.1. Tropical rain forest on terra firme.","-76.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2008-05-27 22:02:00-03","MO","MOBOT","3125718","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","STEVENSON","STEVENSON 1102","1987","11","28","South America","Brazil","Amazonas","Rio Negro, road from Sao Gabriel da Cachoeira to Cucuí at km 153 from convent in Sao Gabriel da Cachoeira. West side of road below Sierra do Padre.","-66.63333","-1.4",NA,NA,NA,NA,NA,NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2008-05-27 22:02:00-03","MO","MOBOT","3125786","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","FARNEY","FARNEY 1763","1987","10","22","South America","Brazil","Amazonas","Mun. de S. Gabriel da Cachoeira, Vista Alegre, margem do Rio Negro e foz do Rio Xié.","-67.33333","0.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2011-02-18 15:11:00-02","MO","MOBOT","3125885","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Apparicio P. Duarte","Duarte 7173","1962","9","10","South America","Brazil","Amazonas","Benjamin Constant - Alto Solimoes","-69.98333","-4.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","3126515","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Lima","Lima 3367","1987","12","1","South America","Brazil","Amazonas","AM, Mun. Sao Gabriel da Cachoeira, Alto Rio Negro, Estrada para Cucuí (BR-307), entre km 30-35. Caatinga sobre solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2008-05-27 22:02:00-03","MO","MOBOT","3126542","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","FLORESTAL","FLORESTAL 139502","1930","4","25","South America","Brazil",NA,"Guanabara, Vista Chineza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2008-05-27 22:02:00-03","MO","MOBOT","3126692","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","* LANSTYACK","LANSTYACK 79061","1936","10","18","South America","Brazil","Rio de Janeiro","Rezende, Fazenda Godoy, Estado do Rio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2011-02-18 15:11:00-02","MO","MOBOT","3126817","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Apparicio P. Duarte","Duarte 4993","1959","9","2","South America","Brazil","Rio de Janeiro","Estrada do Redentor.","-43.23333","-22.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2011-02-18 15:11:00-02","MO","MOBOT","3126975","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Apparicio P. Duarte","Duarte 5757","1961","10",NA,"South America","Brazil","Rio de Janeiro","Estrada do Redentor, Estado da Guanabara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2013-03-17 16:41:00-03","MO","MOBOT","3127108","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner & Hausner","Jacquelyn A. Kallunki|José R. Pirani|J.B. Fernandes","Kallunki 703","1995","4","21","South America","Brazil","Espírito Santo","Rio Bananal: Gazenda Santa Angelica, gated dirt road to right at 9 km from church in Bananal on paved road from Bananal to Novo Brasil. Very disturbed forest surrounded by pasture.","-40.3833333","-19.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","3127331","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Ghillean T. Prance","Prance 24118","1976","10","26","South America","Brazil","Amazonas","Rio Curacá, 8 miles above mouth. forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2010-11-23 21:39:00-02","MO","MOBOT","3127466","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","J.C. Lindeman & M. Pignal","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Paddy P. Haripersaud|O. Muller|M. van der Zee","Jansen-Jacobs 5773","1999","9","4","South America","Guyana","Essequibo","Upper Essequibo Region, Rewa River, near Corona Falls. Forest on loamy sand.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2008-05-27 22:02:00-03","MO","MOBOT","3127521","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","João Geraldo Kuhlmann","Kuhlmann 110622","1935","1","26","South America","Brazil","Rio de Janeiro","E.S.A.V. Vicosa, Minas Gorais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2008-05-27 22:02:00-03","MO","MOBOT","3127752","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Thomas","Thomas 10131","1993","10","22","South America","Brazil","Bahia","Mun. Prado. Reserva Florestal da Brasil de Holanda Industrias S.A.; the entrance at km 18 east of Itamaraju on road to Prado, 16 km from entrance. Southern Bahian moist forest. Tabuleiro.","-39.33333","-17.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2012-03-28 14:33:00-03","MO","MOBOT","3127932","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S.S. Renner","G. Zimmerman","Zimmermann 212","1995","3","16","South America","Venezuela","Amazonas","Distrito Alto Orinoco. La Esmerald; forest between La Esmeralda and the Cerro Duida, approx. 2 km from La Esmerals.","-65.55","3.16666",NA,NA,NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2013-03-10 18:21:00-03","MO","MOBOT","3125535","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Renner","Maria L. Kawasaki","Kawasaki 261","1987","11","24","South America","Brazil","Amazonas","Sao Gabriela da Cachoeira, estrada para Camanaus. Caatinga de terra firme.","-67.06666","0.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2010-04-02 12:43:00-03","MO","MOBOT","3186312","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S. Renner (M)","Carlos S. Rosário","Rosário 2056","2003","6","19","South America","Suriname","Sipaliwini","Vicinity of camp on W bank of Zuid River, across river from (i.e., W and outside of) Central Suriname Nature Reserve, ca. 15 km straight-line distance NW of Kayserberg Airstrip.","-56.5925","3.1802778",NA,NA,NA,NA,NA,NA,NA,NA,"215.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"19","7",NA,NA
"225","2010-09-20 19:30:00-03","MO","MOBOT","3492570","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.",NA,"J.W. Gonggrijp|Gerold Stahel","Gonggrijp 6166","1923","7","30","South America","Suriname",NA,"Hab. Raleighvallen, Coppename.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2008-05-27 22:02:00-03","MO","MOBOT","44335","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S.S. Renner (MO)","John James Pipoly, III|et al.","Pipoly 13615","1991","2","24","South America","Peru","Loreto","Región de Amazonas, Dtto. Las Amazonas. Explornapo Camp. Inventario MacArthur; cerca de Sucusari, a lo largo del río Napo. Bosque primario en terra firme. PARCELA A","-72.91666","-3.33333",NA,NA,NA,NA,"Maynas",NA,NA,NA,"100.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,"36","4",NA,NA
"227","2008-05-27 22:02:00-03","MO","MOBOT","44435","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S.S. Renner (MO)","John James Pipoly, III|et al.","Pipoly 14580","1991","3","5","South America","Peru","Loreto","Región de Amazonas, Dtto. Las Amazonas. Explornapo Camp. Subparcelas # 18-22. Inventario MacArthur; cerca de Sucusari, a lo largo del río Napo. Bosque en terra firme. PARCELA Y","-72.91666","-3.33333",NA,NA,NA,NA,"Maynas",NA,NA,NA,"100.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,"43","4",NA,NA
"228","2012-05-24 05:04:00-03","MO","MOBOT","46373","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Susanne Renner (MO)","Juan Revilla","Revilla Cardenas 4277","1977",NA,NA,"South America","Peru","Loreto","Vicinity of Iquitos. [Collection data lost].","-73.2472222","-3.7480555",NA,NA,NA,NA,"Maynas",NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"77-1","3",NA,NA
"229","2012-05-24 05:04:00-03","MO","MOBOT","46381","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Susanne Renner (MO)","Juan Revilla","Revilla Cardenas 3751","1977",NA,NA,"South America","Peru","Loreto","Vicinity of Iquitos. [Collection data lost].","-73.2472222","-3.7480555",NA,NA,NA,NA,"Maynas",NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"77-1","7",NA,NA
"230","2014-04-04 05:41:00-03","MO","MOBOT","46544","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S.S. Renner (MO)","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 54511","1986","6","15","South America","Peru","Loreto","Quebrada Sucusari, N side tributary of Río Napo, mature terra firme forest. TRANSECT # 8","-72.91666","-3.25",NA,NA,NA,NA,"Maynas",NA,NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"86-66","3",NA,NA
"231","2013-11-13 05:54:00-02","MO","MOBOT","46669","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S.S. Renner (MO)","Walter A. Palacios|Galo A. Tipaz|Daniel Rubio|Edgar Gudiño|Milton Aulestia","Palacios Cuenca 8877","1991","11","13","South America","Ecuador","Sucumbíos","Reserva Cuyabeno. Chiritza. Bosque húmedo Tropical. Bosque primario sobre suelos rojos de colinas.","-76.5","-0.0833333",NA,NA,NA,NA,"Lago Agrio",NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"91-99","10",NA,NA
"232","2014-04-04 05:41:00-03","MO","MOBOT","46916","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Susanne Renner (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 4062","1983","5","11","South America","Peru","Loreto","Quistococha. Bosque transicional.","-73.25","-3.75",NA,NA,NA,NA,"Maynas",NA,NA,NA,"122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"83-14","4",NA,NA
"233","2014-04-04 05:41:00-03","MO","MOBOT","46923","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Susanne Renner (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 4494","1983","10","17","South America","Peru","Loreto","Recreo (Manití). Bosque primario.","-72.83333","-3.7",NA,NA,NA,NA,"Maynas",NA,NA,NA,"110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"83-32","5",NA,NA
"234","2014-04-04 05:41:00-03","MO","MOBOT","47024","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S.S. Renner (MO)","Rodolfo Vásquez|et al.","Vásquez Martínez 16900","1991","6","27","South America","Peru","Loreto","Dtto. Amazonas, Explor Napo Camp (Sucusari). Bosque primario (cocha Shimigay).","-72.9","-3.25",NA,NA,NA,NA,"Maynas",NA,NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"425","5",NA,NA
"235","2014-04-04 05:41:00-03","MO","MOBOT","47062","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Susanne Renner (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9602","1987","9","15","South America","Peru","Loreto","Saquena. Jenaro Herrera. Bosque primario, con suelo arenoso de mal drenaje.","-73.75","-4.83333",NA,NA,NA,NA,"Requena",NA,NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-40","4",NA,NA
"236","2019-08-06 17:52:00-03","MO","MOBOT","47070","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Susanne Renner (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9642","1987","9","30","South America","Peru","Loreto","Dtto. Iquitos, Pto. Almendras. Bosque primario, suelo de arena blanca.","-73.4166667","-3.8",NA,NA,NA,NA,"Maynas",NA,NA,NA,"122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-43","6",NA,NA
"237","2014-04-04 05:41:00-03","MO","MOBOT","47077","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S.S. Renner (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9770","1987","10","12","South America","Peru","Loreto","Pevas. Bosque primario.","-71.83333","-3.33333",NA,NA,NA,NA,"Mariscal Ramon Castilla",NA,NA,NA,"106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-47","6",NA,NA
"238","2014-04-04 05:41:00-03","MO","MOBOT","47100","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","Susanne Renner (MO)","Rodolfo Vásquez|et al.","Vásquez Martínez 9985","1987","11","12","South America","Peru","Loreto","Sapuena, Jenaro Herrera. Bosque primario (suelos arenosos, con húmedad permanente), Varillal.","-73.75","-4.83333",NA,NA,NA,NA,"Requena",NA,NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-55","5",NA,NA
"239","2019-07-29 10:21:00-03","MO","MOBOT","883050","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S. S. Renner (MO)","Alberto Dik|T. Ahue","Dik 1599","1994","10","1","South America","Ecuador","Napo","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción, Km 1-3, vía pozo Iro. Bosque húmedo Tropical. Bosque primario. Suelo rojo.","-76.1833333","-1.0333333",NA,NA,NA,NA,"Aguarico",NA,NA,NA,"249.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","944276","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A. DC.","S.S. Renner (MO)","Rubio Kayap","Kayap 104","1972","11","17","South America","Peru","Amazonas","Rio Cenepa region. Above Rio Cenepa, north of Huampami.",NA,NA,NA,NA,NA,NA,"Condorcanqui",NA,NA,NA,"286.51200000",NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA
"241","2020-08-31 09:11:49-03","INPA","INPA","2853","S","Plantae","Dicotyledon Magnoliids","Laurales","Siparunaceae","Siparuna","micrantha","Siparuna micrantha","A.DC.","Jangoux, JJ","Coêlho, DF","INPA2853","1955","11","09","Southern America","Brasil","Amazonas","Estrada dos Francêses, Estrada dos Francêses","-60.047222","-3.169444",NA,NA,"INPA0002853","INPA0002853_e1","Manaus",NA,NA,NA,NA,NA,"1985",NA,NA,"-60.047222","-3.169444",NA,NA,NA,NA,NA,NA
"242","2021-01-10 20:48:39-03","INPA","INPA","2853","S","Plantae","Dicotyledon Magnoliids","Laurales","Siparunaceae","Siparuna","micrantha","Siparuna micrantha","A.DC.","Jangoux, JJ","Coêlho, DF","INPA2853","1955","11","09","Southern America","Brasil","Amazonas","Estrada dos Francêses, Estrada dos Francêses","-60.047222","-3.169444",NA,NA,"INPA0002853","INPA0002853_e1","Manaus",NA,NA,NA,NA,NA,"1985",NA,NA,"-60.047222","-3.169444",NA,NA,NA,NA,NA,NA
