"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","typeStatus","minimumElevationInMeters","maximumElevationInMeters","phylum","order","imagecode","identifiedBy","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"1692","2020-08-31 09:03:41-03","INPA","INPA","122238","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Amaral, IL do","1438","1983","11","30","Brasil","Roraima","Boa Vista","Boa Vista","-60.6872","2.8167","-60.6872","2.8167",NA,NA,"INPA0122238","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0122238 INPA0122238_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","2020-08-31 09:03:41-03","INPA","INPA","130748","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Rosário, CS","142","1982","01","12","Brasil","Pará","Salvaterra","Joanes, Joanes, Marajó. Terreno do Sr. Argentino.","-48.512315","-0.875396","-48.512315","-0.875396",NA,NA,"INPA0130748","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0130748 INPA0130748_e","Rosário, CS",NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA
"1694","2020-08-31 09:03:41-03","INPA","INPA","132112","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Carreira, LMM","950","1983","05","08","Brasil","Mato Grosso",NA,"Fazenda Formosa, Vila Bela da SS. Trindade, estrada para Fazenda Formosa, km 12.","-59.9506","-15.0083","-59.9506","-15.0083",NA,NA,"INPA0132112","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0132112 INPA0132112_e","Silva, MG da",NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA
"1695","2020-08-31 09:03:41-03","INPA","INPA","132483","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Prance, GT","28796","1984","02","03","Brasil","Amazonas","Barcelos","Pico Rondon, Vicinity of Pico Rondon, Perimentral Norte. Highway 211","-62.8","1.533333","-62.8","1.533333",NA,NA,"INPA0132483","Southern America",NA,NA,NA,"700","700","Dicotyledon Com-Clade","Malpighiales","INPA0132483 INPA0132483_e INPA0132483_e1","Anderson, WR",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA
"1696","2020-08-31 09:03:41-03","INPA","INPA","104031","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Teixeira, LOA","294","1982","05","06","Brasil","Amazonas","Humaitá","Estrada Humaitá-Porto Velho, Km 38","-63","-8","-63","-8",NA,NA,"INPA0104031","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0104031 INPA0104031_e INPA0104031_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","2020-08-31 09:03:41-03","INPA","INPA","113159","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Silva, MN da","40","1983","04","19","Brasil","Mato Grosso","Colider","BR 163, Santarém-Cuiabá, km 763, Serra do Cachimbo, estrada Santarém-Cuiabá, BR 163, km 763 a 30 km da cidade de Guarantà","-55.7","-10.9","-55.7","-10.9",NA,NA,"INPA0113159","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0113159 INPA0113159_e INPA0113159_e1","Anderson, WR",NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA
"1698","2020-08-31 09:03:41-03","INPA","INPA","132529","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Prance, GT","28848","1984","02","06","Brasil","Amazonas","Barcelos","Serra do Aracá, Base of Serra Araca, 0-3 Km south of Central Massif, 3 Km E of Rio Jauari","-63.316667","0.816667","-63.316667","0.816667",NA,NA,"INPA0132529","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0132529 INPA0132529_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","2020-08-31 09:03:41-03","INPA","INPA","135391","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Silva, MG da","5415","1980","06","17","Brasil","Pará","Tucuruí",NA,"-49.7","-3.9","-49.7","-3.9",NA,NA,"INPA0135391","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0135391 INPA0135391_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700","2020-08-31 09:03:41-03","INPA","INPA","136070","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Rosa, NA","3593","1979","09","30","Brasil","Roraima",NA,"Divisa com a Venezuela, km 11-2, As proximidades da divisa com a venezuela, Km 11-2 do marco BV-9. Cordilheira Paracaima","-61.526572","4.043111","-61.526572","4.043111",NA,NA,"INPA0136070","Southern America",NA,NA,NA,"3440","3440","Dicotyledon Com-Clade","Malpighiales","INPA0136070 INPA0136070_e","Rosa, NA",NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA
"1701","2020-08-31 09:03:41-03","INPA","INPA","146024","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Stoffers, AL","356","1982","11","17","Guyana",NA,NA,"Makatui savanna, ca. 3.5 Km SW of Aishalton","-59.25","2.5","-59.25","2.5",NA,NA,"INPA0146024","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0146024 INPA0146024_e","Anderson, WR",NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA
"1702","2020-08-31 09:03:41-03","INPA","INPA","152187","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Hopkins, MJG","566","1986","06","07","Brasil","Roraima","Alto Alegre","Ilha de Maracá. SEMA Estação.","-61.333333","3.366667","-61.333333","3.366667",NA,NA,"INPA0152187","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0152187 INPA0152187_e INPA0152187_e1","Anderson, WR",NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA
"1703","2020-08-31 09:03:41-03","INPA","INPA","152417","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Hopkins, MJG","812","1986","06","17","Brasil","Roraima","Alto Alegre","Ilha de Maracá. Road between Estação and Boa Vista, Ilha de Maracá. On road between SEMA Estação and Boa Vista, 14 km from Island","-61.333333","3.3","-61.333333","3.3",NA,NA,"INPA0152417","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0152417 INPA0152417_e INPA0152417_e1","Anderson, WR",NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA
"1704","2020-08-31 09:03:41-03","INPA","INPA","152710","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Prance, GT","28518","1983","11","12","Brasil","Pará","Santarém","Alter do Chão, On Alter do Chão hill, rio Tapajós. On hill slope","-54.93","-2.48","-54.93","-2.48",NA,NA,"INPA0152710","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0152710 INPA0152710_e","Anderson, WR",NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA
"1705","2020-08-31 09:03:41-03","INPA","INPA","155469","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Ferreira, CAC","9413","1987","11","04","Brasil","Pará","Alenquer","Estrada Cuamba (ramal a direita da Est. Lauro Sodr, Estrada Cuamba ( ramal a direita da Estrada Lauro Sodré ) 12 Km de Alenquer, a caminho da Faz. Capintuba","-54.65","-1.883333","-54.65","-1.883333",NA,NA,"INPA0155469","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0155469 INPA0155469_e INPA0155469_e1","Anderson, WR",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA
"1706","2020-08-31 09:03:41-03","INPA","INPA","155526","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Ferreira, CAC","9470","1987","11","06","Brasil","Pará","Monte Alegre","Serra da Paituma, próxima á Pedra do Pilão, a 30 k, Serra da Paituna, próximo à Pedra do Pilão, a 30 Km de Monte Alegre","-54.25","-1.916667","-54.25","-1.916667",NA,NA,"INPA0155526","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0155526 INPA0155526_e","Anderson, WR",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA
"1707","2020-08-31 09:03:41-03","INPA","INPA","155812","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Ferreira, CAC","9755","1987","12","04","Brasil","Pará","Óbidos","91 km de Oriximiná nos Campos de Ariquemes, 91 Km de Oriximiná nos Campos de Ariramba, entre rio Jaramacaru e Igarapé Mutum","-55.583333","-1.166667","-55.583333","-1.166667",NA,NA,"INPA0155812","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0155812 INPA0155812_e","Anderson, WR",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA
"1708","2020-08-31 09:03:41-03","INPA","INPA","158871","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Guillaumet, JL","5853","1989","04","14","Brasil","Roraima",NA,"12 km ao Sul de Boa Vista, Orla de galeria florestal a Maximiliana maripa. Cerca de 12 Km ao sul de Boa Vista","-60","2.7","-60","2.7",NA,NA,"INPA0158871","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","2020-08-31 09:03:41-03","INPA","INPA","158872","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Guillaumet, JL","5854","1989","04","14","Brasil","Roraima",NA,"12 km ao Sul de Boa Vista, Orla de galeria florestal a Maximiliana maripa. Cerca de 12 Km ao sul de Boa Vista","-60","2.7","-60","2.7",NA,NA,"INPA0158872","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0158872 INPA0158872_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710","2020-08-31 09:03:41-03","INPA","INPA","150885","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Thomas, WW","4429","1985","10","14","Brasil","Mato Grosso","Santa Terezinha","Serra Cobrinha, Ca. 10km W of BR158 and 17km N of jct BR158 and road to Santa Terezinha (MT413).","-51.233333","-10.166667","-51.233333","-10.166667",NA,NA,"INPA0150885","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0150885 INPA0150885_e INPA0150885_e1","Anderson, WR",NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA
"1711","2021-01-10 20:45:53-03","INPA","INPA","163865","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","INPA163865","1989","02","10","Brasil","Pará","Santarém","Alter do Chão, Península em frente a Alter-do-Chão.","-54.95","-2.483333","-54.95","-2.483333",NA,NA,"INPA0163865","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0163865 INPA0163865_e","Sanaiotti, TM",NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA
"1712","2021-01-10 20:45:53-03","INPA","INPA","163866","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","INPA163866","1989","04","02","Brasil","Pará","Santarém","Alter do Chão, Península em frente a Alter-do-Chão.","-54.95","-2.483333","-54.95","-2.483333",NA,NA,"INPA0163866","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0163866 INPA0163866_e","Anderson, WR",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA
"1713","2021-01-10 20:45:53-03","INPA","INPA","163867","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","INPA163867","1989","04","04","Brasil","Pará","Santarém","Alter do Chão, Península em frente a Alter-do-Chão.","-54.95","-2.483333","-54.95","-2.483333",NA,NA,"INPA0163867","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0163867 INPA0163867_e","Sanaiotti, TM",NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA
"1714","2020-08-31 09:03:41-03","INPA","INPA","163868","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","INPA163868","1989","04","04","Brasil","Pará","Santarém","Alter do Chão, Península em frente a Alter do Chão.","-54.95","-2.483333","-54.95","-2.483333",NA,NA,"INPA0163868","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0163868 INPA0163868_e","Sanaiotti, TM",NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA
"1715","2021-01-10 20:45:53-03","INPA","INPA","163868","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","INPA163868","1989","04","04","Brasil","Pará","Santarém","Alter do Chão, Península em frente a Alter-do-Chão.","-54.95","-2.483333","-54.95","-2.483333",NA,NA,"INPA0163868","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0163868 INPA0163868_e","Sanaiotti, TM",NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA
"1716","2020-08-31 09:03:41-03","INPA","INPA","163872","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Candolle, ACP","53","1983","05","27","Brasil","Pará","Santarém","Península em frente a Alter do Chão","-54.95","-2.483333","-54.95","-2.483333",NA,NA,"INPA0163872","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0163872 INPA0163872_e","Anderson, WR",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA
"1717","2020-08-31 09:03:41-03","INPA","INPA","172299","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Jansen-Jacobs, MJ","1394","1989","09","02","?",NA,NA,"Gunn's, Essequibo River.","-58.633333","1.65","-58.633333","1.65",NA,NA,"INPA0172299",NA,NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0172299 INPA0172299_e","Anderson, WR",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA
"1718","2020-08-31 09:03:41-03","INPA","INPA","174473","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Bridgewater, S","100","1993","08","03","Brasil","Amapá","Macapá","Curiaú, APA de Curiaú","-51.05","0.033333","-51.05","0.033333",NA,NA,"INPA0174473","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0174473 INPA0174473_e","Bridgewater, S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719","2020-08-31 09:03:41-03","INPA","INPA","176501","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Macêdo, M","2068","1988","10","22","Brasil","Mato Grosso","Cuiabá","Cuiabá, Universidade Federal do Mato Grosso, Instituto Linguístico.","-56","-15.6","-56","-15.6",NA,NA,"INPA0176501","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0176501 INPA0176501_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","2021-01-10 20:45:53-03","INPA","INPA","179674","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Assunção, PACL","199","1995","05","12","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Próximo a estação meteorológica.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,"INPA0179674","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0179674 INPA0179674_e","Vicentini, A",NA,NA,NA,"1995","12",NA,NA,NA,NA,NA
"1721","2020-08-31 09:03:41-03","INPA","INPA","182661","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Pipoly III, JJ","7365","1986","05","23","Guianas",NA,NA,"East Demerara Region: Yarowkabra settlement and Forestry Commission Station. Ca. 6 km ESE of station","-58.166667","-6.5","-58.166667","-6.5",NA,NA,"INPA0182661","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0182661 INPA0182661_e","Anderson, WR",NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA
"1722","2020-08-31 09:03:41-03","INPA","INPA","187250","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Miranda, IS","571","1995","03","29","Brasil","Roraima","Alto Alegre","RR 342, km 18, 100 m. à direita do Km 18 da BR-342","-61","3.2","-61","3.2",NA,NA,"INPA0187250","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0187250 INPA0187250_e INPA0187250_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723","2020-08-31 09:03:41-03","INPA","INPA","174444","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Bridgewater, S","60","1993","08","31","Brasil","Amapá","Macapá","EMBRAPA, Highway BR 156. Opposite EMBRAPA research station","-51.083333","0.616667","-51.083333","0.616667",NA,NA,"INPA0174444","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0174444 INPA0174444_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724","2020-08-31 09:03:41-03","INPA","INPA","187630","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","177","1993","10","17","Brasil","Amazonas","Humaitá","18 Km sul de Humaitá.","-62.133333","-7.6","-62.133333","-7.6",NA,NA,"INPA0187630","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0187630 INPA0187630_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725","2020-08-31 09:03:41-03","INPA","INPA","190776","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Callejas, R","6938","1988","08","07","Colômbia",NA,"La Macarena","Reserva de La Macarena, 20 Km No vía Los Conejos, vegetación","-70.8","-2.166667","-70.8","-2.166667",NA,NA,"INPA0190776","Southern America",NA,NA,NA,"415","415","Dicotyledon Com-Clade","Malpighiales","INPA0190776 INPA0190776_e INPA0190776_e1","Anderson, WR",NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA
"1726","2020-08-31 09:03:41-03","INPA","INPA","192218","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Clarke, D","570","1995","11","20","Guianas",NA,NA,"Region: Potaro-Siparuni. Iwokrama Rainforest Reserve; along Kurupukari-Annai Road, near head of A-B transect","-58.733333","-4.583333","-58.733333","-4.583333",NA,NA,"INPA0192218","Southern America",NA,NA,NA,"75","75","Dicotyledon Com-Clade","Malpighiales","INPA0192218 INPA0192218_e","Anderson, WR",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA
"1727","2020-08-31 09:03:41-03","INPA","INPA","197140","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Gillespie, LJ","2963","1990","01","16","Guyana",NA,NA,"Region: U. Demerara-Berbice. About 27 Km from Ituni along Ituini - Kwakwani road.","-58.116667","5.366667","-58.116667","5.366667",NA,NA,"INPA0197140","Southern America",NA,NA,NA,"30","30","Dicotyledon Com-Clade","Malpighiales","INPA0197140 INPA0197140_e","Anderson, WR",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA
"1728","2020-08-31 09:03:41-03","INPA","INPA","197155","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Gillespie, LJ","1065","1989","04","20","Guyana",NA,NA,"Region: Pomeroon-Supenaam. Mainstay Village.","-58.533333","7.25","-58.533333","7.25",NA,NA,"INPA0197155","Southern America",NA,NA,NA,"20","20","Dicotyledon Com-Clade","Malpighiales","INPA0197155 INPA0197155_e","Anderson, WR",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA
"1729","2020-08-31 09:03:41-03","INPA","INPA","198277","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Barbosa, EM","204","1999",NA,NA,"Brasil","Pará","Oriximinã","Mina Saracá, Mineração Rio do Norte, Porto Trombetas, Mina Saracá e adjacências","-56.45","1.7","-56.45","1.7",NA,NA,"INPA0198277","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0198277 INPA0198277_e","Ramos, JF",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA
"1730","2020-08-31 09:03:41-03","INPA","INPA","200076","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Miranda, IS","677","1995","05","22","Brasil","Roraima",NA,"RR 202, km 46, Vila do Surumu-Normandia, 300m à esquerda do km 46 da RR 202, direção Vila do Surumu - Normandia.","-60","4.2","-60","4.2",NA,NA,"INPA0200076","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0200076 INPA0200076_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731","2020-08-31 09:03:41-03","INPA","INPA","194083","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Ferreira, CAC","11590","1998","05","13","Brasil","Roraima","Pacaraima","BR 174, 5 km de BV-8 Norte, Cachoeira dos Macacos, BR - 174, a 15 Km de BV-8 em direção Norte, Cachoeira dos Macacos. Solo pedregoso.","-61.233333","-4.716667","-61.233333","-4.716667",NA,NA,"INPA0194083","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0194083 INPA0194083_e","Santos, JL dos",NA,NA,NA,"1998","06",NA,NA,NA,NA,NA
"1732","2020-08-31 09:03:41-03","INPA","INPA","187653","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","273","1993","10","23","Brasil","Amazonas","Humaitá","Transamazônica Km 149, Transamazônica, 149 km Sudeste de Humaitá, 5 Km Sul de Bodocó","-61.416667","-8.6","-61.416667","-8.6",NA,NA,"INPA0187653","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0187653 INPA0187653_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733","2020-08-31 09:03:41-03","INPA","INPA","187677","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","304","1993","10","26","Brasil","Amazonas","Humaitá","Transamazônica Km 150, Transamazônica, 150 km Sudeste de Humaitá, Km 67 da estrada para os campos.","-61.733333","-8.466667","-61.733333","-8.466667",NA,NA,"INPA0187677","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0187677 INPA0187677_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734","2020-08-31 09:03:41-03","INPA","INPA","202480","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Nitta, A","17447","1996","11","13","Brasil","Pará","Tomé-Açu","INATAM, INATAM","-48.133333","-2.416667","-48.133333","-2.416667",NA,NA,"INPA0202480","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0202480 INPA0202480_e INPA0202480_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735","2020-08-31 09:03:41-03","INPA","INPA","203807","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Tillett, SS","743197","1974","03","23","Venezuela","Amazonas",NA,"Along pica from airport to Lago Titi. Area of San Fernando de Atabapo, at the Atabapo and Guaviare rivers with the Orinoco; Departamento de Atabo.","-67.7","4.033333","-67.7","4.033333",NA,NA,"INPA0203807","Southern America",NA,NA,NA,"130","130","Dicotyledon Com-Clade","Malpighiales","INPA0203807 INPA0203807_e","Anderson, WR",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA
"1736","2020-08-31 09:03:41-03","INPA","INPA","205675","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Boom, BM","6035","1985","04","05","Venezuela","Bolívar","Cedeño","Caño Colorado, Valley of Caño Colorado, vicinity of Panare Indian village, ca. 30 km SW of National Guard post at Maniapure.","-66.616667","6.75","-66.616667","6.75",NA,NA,"INPA0205675","Southern America",NA,NA,NA,"200","200","Dicotyledon Com-Clade","Malpighiales","INPA0205675 INPA0205675_e","Anderson, WR",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA
"1737","2020-08-31 09:03:41-03","INPA","INPA","212253","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Romboults, HE","466","1936","02","16","Suriname",NA,NA,"Boven Sipaliwini, kamp XIX",NA,NA,NA,NA,NA,NA,"INPA0212253","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0212253 INPA0212253_e","Kostermans, AJGH",NA,NA,NA,"1936",NA,NA,NA,NA,NA,NA
"1738","2020-08-31 09:03:41-03","INPA","INPA","212899","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Miranda, IP de A.","146","2002","09","18","Brasil","Pará","Oriximinã","Porto Trombetas, Mineração Rio do Norte, Porto Trombetas. Mineração Rio do Norte (M.R.N.). Lago do Batata. Levantamento flora apícola.","-56.3","-1.4","-56.3","-1.4",NA,NA,"INPA0212899","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0212899 INPA0212899_e","Ramos, JF",NA,NA,NA,"2002","10",NA,NA,NA,NA,NA
"1739","2020-08-31 09:03:41-03","INPA","INPA","213368","S","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Sanaiotti, TM","560","1996","10","19","Brasil","Maranhão","Carolina","Carolina, Município de Carolina, MA. (Carol 2)","-47.424167","-7.120833","-47.424167","-7.120833",NA,NA,"INPA0213368","Southern America",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","INPA0213368 INPA0213368_e","Sanaiotti, TM",NA,NA,NA,"1996","10",NA,NA,NA,NA,NA
