"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","sex"
"188","2019-10-30 04:39:00-03","MO","MOBOT","3114303","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","H.E. Ballard","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 17166","1974","3","19","South America","Brazil","Bahia",NA,"Pau Brasil Biological Reserve, 17km. West from Porto Seguro on road to Eunapolis coastal rain forest.","-39.2","-16.41666",NA,NA,NA,NA,"0E8","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2015-04-02 21:39:00-03","MO","MOBOT","3118473","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","H.E. Ballard","A.S.L. da Silva|Nelson A. Rosa|R.P. Bahia","Silva 652","1980","7","14","South America","Brazil","Amazonas",NA,"Arredores de Carauari, igarapé da roça.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","3147308","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","J. Kallunki","José R. Pirani","Pirani 2355","1988","2","19","South America","Brazil","Bahia",NA,"Estrada Una-Sao José, a ca. 8 Km W do Núcleo Colonial de Una. Remanescente de Mata higrófila.","-39.33333","-15.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-08-31 09:05:04-03","INPA","INPA","105235","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Carvalho, AMV de","Rylands, AB","102/1980","1980","11","12","Southern America","Brasil","Bahia","Una","Estação Experimental Lemos Maia. CEPLAC. Florest ao lado W da estação.","-39.0752983093262","-15.2932996749878",NA,NA,"INPA0105235","INPA0105235 INPA0105235_e",NA,NA,"1981",NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-08-31 09:05:04-03","INPA","INPA","200840","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Smith, SF","Hatschbach, GG","68619","1998","10","17","Southern America","Brasil","Bahia","Una","Reserva Biológica de Una.","-39.0752983093262","-15.2932996749878",NA,NA,"INPA0200840","INPA0200840 INPA0200840_e",NA,NA,"1999",NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-04 11:06:33-03","UFRB","HURB","12705","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","J.F.C.Oliveira","Oliveira, D. B. de",NA,"2016","02","28",NA,"Brasil","Bahia","Santa Cruz de Cabrália","Coroa Vermelha; Reserva da Jaqueira, Território indígena",NA,NA,NA,NA,"HURB000012705","HURB000012705",NA,NA,"2017","04",NA,NA,NA,NA,NA,NA,"06",NA,NA,NA,NA
"194","2021-03-04 11:06:33-03","UFRB","HURB","4670","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","J.Jardim","Milliken, W.; Lucas, E; Nic Lughadha; et al.","5116","2012","10","17",NA,"Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica; Ao lado da cachoeira","-39.713889","-13.593611",NA,"15 cm DAP.","HURB000004670",NA,"480","480","2016","05",NA,NA,"39°42'50'' W","13°35'37'' S",NA,NA,NA,NA,NA,NA,NA
"195","2021-03-04 11:06:33-03","UFRB","HURB","5722","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","J.Jardim","Aona, L.Y.S.; Biggs, N.; Jardim, J.; Lucas, E.; Mazine, F.F.","2372","2013","03","11",NA,"Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica, assentamento Patioba;","-39.691389","-13.579167",NA,NA,"HURB000005722",NA,NA,NA,"2016","05",NA,NA,"39°41'29 W","13°34'45 S",NA,NA,NA,NA,NA,NA,NA
"196","2021-03-04 11:06:33-03","UFRB","HURB","23258","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","5166","2019","02","23",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"PM 69; PM 68","HURB000023258",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-04 11:06:33-03","UFRB","HURB","23345","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Aona, L.Y.S.; Costa, G.; E.H. Souza; Vitório, C.D.P.; Fonseca, W.O.","5165b","2019","02","23",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"PM 69","HURB000023345",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-01-26 13:59:09-03","IMA","MAC","20510","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"M.Oliveira; A.A.Grillo","1228","2003","01","25",NA,"Brasil","Alagoas","Ibateguara","Coimbra, Grota do Ouro. Interior da mata.","-36.576111","-9.623611",NA,"Árvore ca. de 6 m de altura. Frutos maduros verde-acastanhados.; Mata Atlântica","MAC0020510",NA,NA,NA,NA,NA,NA,NA,"-36.576111","-9.623611",NA,NA,NA,NA,NA,NA,NA
"199","2021-01-26 13:59:09-03","IMA","MAC","20600","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"M.Oliveira; A.A.Grillo","1219","2003","01","25",NA,"Brasil","Alagoas","Ibateguara","Coimbra, Grota do Varjão, interior da mata. Vegetação arbustivo-arbórea densa. Solo humoso.","-36.576111","-9.623611",NA,"Arvoreta ca. de 3 m de altura. Flores alvas perfumadas.; Mata Atlântica","MAC0020600",NA,NA,NA,NA,NA,NA,NA,"-36.576111","-9.623611",NA,NA,NA,NA,NA,NA,NA
"200","2021-01-26 13:59:09-03","IMA","MAC","22353","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","G.B.Araujo","Cavalcante, F; et al.","114","2005","04","08",NA,"Brasil","Alagoas","São Luiz do Quitunde","Mata Garabu (começo da grota do Sutero). Entrada da mata.","-35.936389","-9.539722",NA,"Arvoreta com ca. de 2m de altura. Botões florais brancos.; Mata Atlântica secundária.","MAC0022353",NA,NA,NA,"2006",NA,NA,NA,"-35.936389","-9.539722",NA,NA,NA,NA,NA,NA,NA
"201","2021-01-26 13:59:09-03","IMA","MAC","20151","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"W.W.Thomas; R.P.Lyra-Lemos; M.Barbosa; P.Fiaschi; J.Paixão; Sant","s.n.","2002","11","03",NA,"Brasil","Alagoas","União dos Palmares","Serra das bananeiras.","-36.055278","-9.274444",NA,"Arbusto ca. de 2m de altura. Flores brancas. Frutos maduros marrons.; Mata de encosta.","MAC0020151",NA,NA,NA,NA,NA,NA,NA,"-36.055278","-9.274444",NA,NA,NA,NA,NA,NA,NA
"202","2021-01-26 13:59:09-03","IMA","MAC","22649","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","R.P.Lyra-Lemos","G.B.Araujo; Cavalcante, F","97","2005","05","16",NA,"Brasil","Alagoas","Matriz do Camaragibe",NA,"-35.8925","-9.254722",NA,"Árvore com ca. de 2m de altura. Flores brancas; Mata Atlântica secundária.","MAC0022649",NA,NA,NA,"2005",NA,NA,NA,"-35.8925","-9.254722",NA,NA,NA,NA,NA,NA,NA
"203","2021-01-26 13:59:09-03","IMA","MAC","22484","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","M.Oliveira","P.A.de A.Cara","022","2003","10","23",NA,"Brasil","Alagoas","Ibateguara","Coimbra, Grota do Varjão, interior da mata, vale.","-35.9393997192383","-8.97249984741211",NA,"Arvoreta","MAC0022484",NA,NA,NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-01-26 13:59:09-03","IMA","MAC","31523","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"W.S.Ferreira-Junior; -","89","2007","12","22",NA,"Brasil","Alagoas","Maceió",NA,"-35.7352981567383","-9.6658296585083",NA,"Árvore ca. de 3m de altura. Estéril.; Mata Atlântica.","MAC0031523",NA,NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-01-26 13:59:09-03","IMA","MAC","31356","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","E.C.O.Chagas","Chagas-Mota","80","2007","10","20",NA,"Brasil","Alagoas","Maceió","Fazenda Boa Vista.","-35.7352981567383","-9.6658296585083",NA,"Terrestre. Árvore com ca. de 5 m de altura. Flores cremes. Frutos verdes a arroxeados.; Mata Pluvial Atlântica. Mata em encosta.","MAC0031356",NA,NA,NA,"2007","10","34538","auto",NA,NA,NA,NA,"20",NA,NA,NA,NA
"206","2021-01-26 13:59:09-03","IMA","MAC","43111","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","E.C.O.Chagas","Chagas-Mota; D.S.Correia","4615","2009","08","04",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha.","-35.7352981567383","-9.6658296585083",NA,"Árvore ca. 5 m de altura. Flores cremes.; Mata Pluvial Atlântica.","MAC0043111",NA,NA,NA,"2009","08","34538","auto",NA,NA,NA,NA,"04",NA,NA,NA,NA
"207","2021-01-26 13:59:09-03","IMA","MAC","36025","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","E.C.O.Chagas","A.I.L.Pinheiro; E.C.O.Chagas; M.C.S.Mota","553","2009","02","13",NA,"Brasil","Alagoas","Murici",NA,"-35.9432983398438","-9.30667018890381",NA,"Árvore ca. de 4m de altura. Frutos verdes.; Mata Atlântica.","MAC0036025",NA,NA,NA,"2009","04","22851","auto",NA,NA,NA,NA,"13",NA,NA,NA,NA
"208","2021-01-26 13:59:09-03","IMA","MAC","8664","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"J.A.Kallunki; et al.","366","1993","01","25",NA,"Brasil","Alagoas","Murici","Poço d'Anta. Fazenda Bananeiras.","-35.9432983398438","-9.30667018890381",NA,"Árvore ca. de 5m de altura. Flores vermelhas.; Mata Atlântica.","MAC0008664",NA,NA,NA,NA,NA,"22851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-01-26 13:59:09-03","IMA","MAC","17815","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"R.P.Lyra-Lemos; M.N.Rodrigues","3865","1997","03","10",NA,"Brasil","Alagoas","Murici","Poço D'antas, Bananeiras.","-35.9432983398438","-9.30667018890381",NA,"Árvore ca. de 4m de altura. Flores cremes.; Mata Atlântica.","MAC0017815",NA,NA,NA,NA,NA,"22851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-01-26 13:59:09-03","IMA","MAC","36686","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","E.C.O.Chagas","Chagas-Mota; A.I.L.Pinheiro","2056","2009","02","13",NA,"Brasil","Alagoas","Murici","Serra do Ouro.","-35.9432983398438","-9.30667018890381",NA,"Árvore ca. 4 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0036686",NA,NA,NA,"2009","02","22851","auto",NA,NA,NA,NA,"13",NA,NA,NA,NA
"211","2021-01-26 13:59:09-03","IMA","MAC","30809","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"I.A.Bayma","965","2007","08","21",NA,"Brasil","Alagoas","São Miguel dos Campos",NA,"-36.0936012268066","-9.78110980987549",NA,"Árvore ca. de 6m de altura.; Mata Atlântica em Tabuleiro.","MAC0030809",NA,NA,NA,NA,NA,"30539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-01-26 13:59:09-03","IMA","MAC","21489","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","A.M.Miranda","A.M.Miranda","4169","2003","08","28",NA,"Brasil","Bahia","Porto Seguro","RPPN da Veracel.","-39.0647010803223","-16.4496994018555",NA,"Arbusto com ca. de 2m de alt. Flores em botões rodados.; Interior de mata.","MAC0021489",NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-01-26 13:59:09-03","IMA","MAC","26529","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","K.D.Rocha","K.D.Rocha; A.M.Chagas","160","2008","01","25",NA,"Brasil","Pernambuco","Igarassu","Usina São José, Mata do Campo do Avião.","-34.9063987731934","-7.83416986465454",NA,"Árvore ca. de 3,5m de altura. Flores rosas.; Mata Atântica.","MAC0026529",NA,NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-01-26 13:59:09-03","IMA","MAC","22454","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"A.I.L.Pinheiro; L.C.Chaves","180","2003","10","17",NA,"Brasil","Alagoas","Murici","Serra do Ouro, estação ecológica.","-36.575833","-9.518611",NA,"Árvore ca. de 5m de altura. Frutos verdes.; Mata Atlântica","MAC0022454",NA,NA,NA,NA,NA,NA,NA,"-36.575833","-9.518611",NA,NA,NA,NA,NA,NA,NA
"215","2021-01-26 13:59:09-03","IMA","MAC","22106","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"M.Oliveira; A.A.Grillo","1228","2003","01","25",NA,"Brasil","Alagoas","Ibateguara","Coimbra, Grota do Ouro, interior da mata.","-36.576111","-9.623611",NA,"Árvore com ca. de 6m de altura. Frutos maduros verde-acastanhados.","MAC0022106",NA,NA,NA,NA,NA,NA,NA,"-36.576111","-9.623611",NA,NA,NA,NA,NA,NA,NA
"216","2021-01-26 13:59:09-03","IMA","MAC","19800","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","R.P.Lyra-Lemos","A.I.L.Pinheiro; L.Tributino","79","2003","10","04",NA,"Brasil","Alagoas","Murici","Serra do Ouro, estação ecológica.","-35.833331","-9.25",NA,"Árvore ca.de 6 m de altura. Botões florais rosas.; Mata Atlântica.","MAC0019800",NA,NA,NA,NA,NA,NA,NA,"-35.833331","-9.25",NA,NA,NA,NA,NA,NA,NA
"217","2021-01-26 13:59:09-03","IMA","MAC","19818","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","R.P.Lyra-Lemos","A.I.L.Pinheiro","114","2003","10","29",NA,"Brasil","Alagoas","Murici","Serra do Ouro, Estação ecológica.","-35.942797","-9.306822",NA,"Árvore ca. de 5m de altura. Botões brancos.; Mata Atlântica.","MAC0019818",NA,NA,NA,NA,NA,NA,NA,"-35.942797","-9.306822",NA,NA,NA,NA,NA,NA,NA
"218","2021-01-26 13:59:09-03","IMA","MAC","19819","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","R.P.Lyra-Lemos","A.I.L.Pinheiro","115","2003","10","29",NA,"Brasil","Alagoas","Murici","Serra do Ouro, Estação ecológica.","-35.942797","-9.306822",NA,"Árvore ca. de 5m de altura. Botões roseos.; Mata Atlântica.","MAC0019819",NA,NA,NA,NA,NA,NA,NA,"-35.942797","-9.306822",NA,NA,NA,NA,NA,NA,NA
"219","2021-01-26 13:59:09-03","IMA","MAC","19825","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","R.P.Lyra-Lemos","A.I.L.Pinheiro; et al.","132","2003","11","04",NA,"Brasil","Alagoas","Murici","Serra do Ouro, EFCSO-UFAL, altitude de 450m de altura.","-35.942797","-9.306822",NA,"Árvore ca. de 4m de altura.; Mata Atlântica.","MAC0019825",NA,NA,NA,NA,NA,NA,NA,"-35.942797","-9.306822",NA,NA,NA,NA,NA,NA,NA
"220","2021-01-26 13:59:09-03","IMA","MAC","20610","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"M.Oliveira; A.A.Grillo","1228","2003","01","25",NA,"Brasil","Alagoas","Ibateguara","Coimbra, Grota do Ouro. Interior da mata.","-36.576111","-9.623611",NA,"Árvore ca. de 6 m de altura. Frutos maduros verdes-acastanhados.; Mata Atlântica","MAC0020610",NA,NA,NA,NA,NA,NA,NA,"-36.576111","-9.623611",NA,NA,NA,NA,NA,NA,NA
"221","2021-01-26 13:59:09-03","IMA","MAC","22421","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"A.I.L.Pinheiro","279","2004","03","04",NA,"Brasil","Alagoas","Murici","Serra do Ouro. EFCSO-UFAL. Relevo ondulado 10% a 12% de declividade, altitude 450 m.","-33.833333","-9.216667",NA,"Árvore c/ca. 6 m alt.; Fruto verde; Botões rosas.; Mata Atlântica, Floresta ombrófila","MAC0022421",NA,NA,NA,NA,NA,NA,NA,"-33.833333","-9.216667",NA,NA,NA,NA,NA,NA,NA
"222","2021-01-26 13:59:09-03","IMA","MAC","22455","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","R.P.Lyra-Lemos","A.I.L.Pinheiro","214","2004","01","07",NA,"Brasil","Alagoas","Murici","Serra do Ouro, EFCSO-UFAL.","-33.833333","-9.216667",NA,"Árvore ca. de 3m de altura. Flores amarelas.; Mata Atlântica, Floresta Ombrófila.","MAC0022455",NA,NA,NA,NA,NA,NA,NA,"-33.833333","-9.216667",NA,NA,NA,NA,NA,NA,NA
"223","2021-01-26 13:59:09-03","IMA","MAC","43748","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","E.C.O.Chagas","Chagas-Mota; V.G.Ramalho","5252","2009","08","29",NA,"Brasil","Alagoas","Paripueira","RPPN Sabiá.","-35.916667","-9.785278",NA,"Árvore ca. 6 m de altura. Flores cremes. Frutos verdes.; Mata Pluvial Atlântica.","MAC0043748",NA,NA,NA,"2009","08",NA,NA,"-35.916667","-9.785278",NA,NA,"29",NA,NA,NA,NA
"224","2021-01-26 13:59:09-03","IMA","MAC","28947","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"N.T. Mendonça","239","2004","05","13",NA,"Brasil","Alagoas","Murici","Serra da Bananeira.","-35.941803","-9.309914",NA,"Árvore ca. de 7,5m de altura. Inflorescência rosa-claro.; Mata Atlântica.","MAC0028947",NA,NA,NA,NA,NA,NA,NA,"-35.941803","-9.309914",NA,NA,NA,NA,NA,NA,NA
"225","2021-01-26 13:59:09-03","IMA","MAC","51392","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"J.W.Alves-Silva; M.C.S.Mota; J.M.Ferreira","807","2010","12","11",NA,"Brasil","Alagoas","Ibateguara","Petrópolis.","-36.576111","-9.623611",NA,"Arbusto ca. 3 m. Flores cremes. Frutos verdes.; Mata Atlântica.","MAC0051392",NA,NA,NA,NA,NA,NA,NA,"-36.576111","-9.623611",NA,NA,NA,NA,NA,NA,NA
"226","2021-01-26 13:59:09-03","IMA","MAC","51404","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"J.W.Alves-Silva; M.C.S.Mota; J.M.Ferreira","819","2010","12","11",NA,"Brasil","Alagoas","Ibateguara","Petrópolis.","-36.576111","-9.623611",NA,"Arbusto. Inflorescência rósea.; Mata Atlântica.","MAC0051404",NA,NA,NA,NA,NA,NA,NA,"-36.576111","-9.623611",NA,NA,NA,NA,NA,NA,NA
"227","2021-01-26 13:59:09-03","IMA","MAC","51416","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"J.W.Alves-Silva; M.C.S.Mota; J.M.Ferreira","831","2010","12","11",NA,"Brasil","Alagoas","Ibateguara","Petrópolis.","-36.576111","-9.623611",NA,"Árvore. Frutos vermelhos.; Mata Atlântica.","MAC0051416",NA,NA,NA,NA,NA,NA,NA,"-36.576111","-9.623611",NA,NA,NA,NA,NA,NA,NA
"228","2021-01-26 13:59:09-03","IMA","MAC","51422","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"J.W.Alves-Silva; M.C.S.Mota; J.M.Ferreira","837","2010","12","11",NA,"Brasil","Alagoas","Ibateguara","Petrópolis.","-36.576111","-9.623611",NA,"Arbusto ca. 4 m. Botões marrons.; Mata Atlântica.","MAC0051422",NA,NA,NA,NA,NA,NA,NA,"-36.576111","-9.623611",NA,NA,NA,NA,NA,NA,NA
"229","2021-01-26 13:59:09-03","IMA","MAC","63764","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"W.W.Thomas; J.W.Alves-Silva; A.Danta","16249","2013","09","24",NA,"Brasil","Alagoas","São Luiz do Quitunde","Reserva Garabú (RPPN), Ca. 51km N of Maceió on AL 101 towards Recife.","-35.582222","-9.279722",NA,"In open areas. Moist tropical forest.","MAC0063764",NA,NA,NA,NA,NA,NA,NA,"-35.582222","-9.279722",NA,NA,NA,NA,NA,NA,NA
"230","2021-01-26 13:59:09-03","IMA","MAC","53465","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","E.C.O.Chagas","Chagas-Mota; J.W.Alves-Silva","11227","2011","10","21",NA,"Brasil","Alagoas","Murici","Estação Ecológica de Murici, Bananeiras.","-35.9432983398438","-9.30667018890381",NA,"Arbusto ca. 3 m de altura. Botões cremes. Fruto verde.; Mata Atlântica.","MAC0053465",NA,NA,NA,"2011","10","22851","auto",NA,NA,NA,NA,"21",NA,NA,NA,NA
"231","2021-01-26 13:59:09-03","IMA","MAC","25945","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"R.P.Lyra-Lemos","10011","2006","11","30",NA,"Brasil","Alagoas","Paripueira",NA,"-35.551700592041","-9.46500015258789",NA,"Árvore ca. de 5m de altura. Botões amarelados.; Mata Atlântica.","MAC0025945",NA,NA,NA,NA,NA,"15322","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-04 10:30:31-03","UFRPE","HST","12033","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","J.Paula-Souza","W.W.Thomas; M.R.Barbosa, R.L.Lemos, P.Fiaschi, S.Sant#?#Ana et J.L.Paixão","13156","2002","11","02",NA,"Brasil","Alagoas","Flexeiras","Serra das Aguas Belas",NA,"-9.248056",NA,"Shurb, 1 m; corolla white to pale pink; fruit pale green.","HST012033",NA,"400","400","2004","04",NA,NA,"35W46'89''","09S14'53''",NA,NA,"07",NA,NA,NA,NA
"233","2021-02-04 10:30:31-03","UFRPE","HST","22604","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","A.M.Miranda","J.P.G. Silva","32","2018","11","08",NA,"Brasil","Pernambuco","Sirinhaém","Usina Trapiche","-35.147736","-8.551872",NA,"Arvoreta ca. 3 m alt.; CAP 12,5,cm.","HST022604",NA,NA,NA,"2018","12",NA,NA,"35W8'51,85''","8S33'6,74''",NA,NA,NA,NA,NA,NA,NA
"234","2021-02-04 10:30:31-03","UFRPE","HST","13142","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","J.Paula-Souza","W.W.Thomas; M.R.Barbosa, R.L.Lemos, P.Fiaschi, S.Sant#?#Ana & J.L.Paixão","13263","2002","11","03",NA,"Brasil","Alagoas","União dos Palmares","Serra das Bananeiras","-35.88",NA,NA,"Shrub, 2 m; flowers white tinged pinkish; fruit old, pale brown.","HST013142",NA,NA,NA,"2004","04",NA,NA,"35W52'48''","09S12'77''",NA,NA,"07",NA,NA,NA,NA
"235","2021-02-04 10:30:31-03","UFRPE","HST","11613","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"M.F.A.Lucena; M.Falcão","308","1997","07","20",NA,"Brasil","Pernambuco","Igarassu","Refúgio Ecológico Charles Darwin","-34.947778","-7.824167",NA,"Arbusto ca. 3 m alt., esguio; folhas coriáceas; planta caulifloria; eixo floral verde-claro; corola creme-rosada, anteras amarelas.","HST011613",NA,NA,NA,NA,NA,NA,NA,"34W56'52''","07S49'27''",NA,NA,NA,NA,NA,NA,NA
"236","2021-02-04 10:30:31-03","UFRPE","HST","2598","PreservedSpecimen","Plantae",NA,NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"M.T.Monteiro","22699","1968","08","12",NA,"Brasil","Alagoas","Rio Largo","Fazenda Jequiá","-35.8532981872559","-9.4783296585083",NA,"Flores pequenas, amarelas com perfume agradável, florando no caule.","HST002598",NA,NA,NA,NA,NA,"13982","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
