"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","individualCount","fieldNumber","class","relatedCatalogItem"
"109","2020-09-02 16:37:32-03","Cenargen","CEN","64326","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase",NA,"Gabriel Hugo Rua","725","2006","02","03",NA,"Brasil","DF","BRASILIA","Setor de Mansões do Lago Norte, DF-005 (EPPR), ca. 900 m NW da ponte sobre o córrego Tamanduá, na beira do Lago Paranoá.","-47.821666","-15.747777","1029","1029","Exsicatas",NA,"CEN00064326","CEN00064326",NA,NA,NA,"-47.821666","-15.747777",NA,NA,"5",NA,NA,NA
"110","2020-09-02 16:37:32-03","Cenargen","CEN","70842","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase",NA,"Gabriel Hugo Rua","851","2007","02","19",NA,"Brasil","MG","TRES MARIAS","Beira do lago, entrando pelo Clube Náutico.","-45.222222","-18.246111","586","586","Exsicatas","Com touceiras densas e vigorosas.","CEN00070842","CEN00070842",NA,NA,NA,"-45.222222","-18.246111",NA,NA,"4",NA,NA,NA
"111","2020-09-02 16:37:32-03","Cenargen","CEN","90402","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","J. F. M. Valls","José Francisco Montenegro Valls","15499","2010","10","18",NA,"Brasil","MS","ARAL MOREIRA","Margem sul do rio Amambaí, a oeste da ponte da MS - 156. Mesmo local da coleta da mesma espécie sob nº Valls 13597.","-55.204166","-22.990833","443","443","Exsicatas","Erva de grande porte.","CEN00090402","CEN00090402","2018","01",NA,"-55.204166","-22.990833",NA,NA,"3",NA,NA,NA
"112","2020-09-02 16:37:32-03","Cenargen","CEN","44240","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","G. H. Rua","Glocimar Pereira-Silva","6023","2002","03","05",NA,"Brasil","GO","FORMOSA","Margem esquerda do rio Bezerra, (fazenda Moreira; prop. Paulo Takada).","-47.334400177002","-15.5371999740601","820","820","Exsicatas","Área de Influência da UHE Queimado.","CEN00044240","CEN00044240","2007","04",NA,"-4719444.0","-1598472.0","113054","auto","2",NA,NA,NA
"113","2020-09-02 16:37:32-03","Cenargen","CEN","56699","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","G. H. Rua","Hilda Maria Longhi Wagner","9399","2005","03","06",NA,"Brasil","PR","MORRETES","Morretes para Antonina.","-48.834400177002","-25.476900100708","40","40","Exsicatas","Parte vegetativa semelhante ao 9397, mas espiguetas diferentes a inflorescência mais rica. Ca. 2m de altura, bainhas híspidas, folhas muito cortantes, folhagem glauca. Base lenhosa. Doação - Herb. UFRGS - Porto Alegre ICN:136656. Duplicatas: CEN, SI.","CEN00056699","CEN00056699","2007","04",NA,"-48799722.0","-25448333.0","30514","auto","1",NA,NA,NA
"114","2020-09-02 16:37:32-03","Cenargen","CEN","24865","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","R. C. Oliveira","Vinícius Castro Souza","10367","1996","01","23",NA,"Brasil","SP","BOFETE",NA,"-48.25","-23.1000003814697",NA,NA,"Exsicatas","Espiguetas castanha. Doação da Flora Fanerogâmica do Estado de São Paulo. Projeto temático financiado pela FAPESP - Herbário ESA.","CEN00024865","CEN00024865","1998","08",NA,NA,NA,"29333","auto","1",NA,NA,NA
"115","2020-09-02 16:37:32-03","Cenargen","CEN","29074","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase",NA,"Theophilo Salem da Silva - SP","234","1976","01","25",NA,"Brasil","SP","DIADEMA","Vila Eldorado","-46.6199989318848","-23.6800003051758",NA,NA,"Exsicatas","Geralmente geniculada na base. Formando densa touceira. Doação do Instituto de Botânica - SP.","CEN00029074","CEN00029074",NA,NA,NA,NA,NA,"6489","auto","1",NA,NA,NA
"116","2020-09-02 16:37:32-03","Cenargen","CEN","34916","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","R. C. Oliveira","A. D. Faria- UEC",NA,"1997","01","22",NA,"Brasil","SP","SAO JOSE DO RIO PARDO","Estrada de terra sentido S. J. Rio Pardo - Caconde, bairro Ribeirinha.","-46.8800010681152","-21.5900001525879",NA,NA,"Exsicatas","Col.Nº 97/220. Doação da Flora Fanerogâmica do Estado de São Paulo. Projeto temático financiado pela FAPESP. Herbário UEC - Universidade Estadual de Campinas.","CEN00034916","CEN00034916","2000","04",NA,NA,NA,"15885","auto","1",NA,NA,NA
"117","2020-09-02 16:37:32-03","Cenargen","CEN","25867","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","L. C. Lopes - IAC","Luiz C. Lopes - IAC","3","1969","07","14",NA,"Brasil","SP","SAO LUIS DO PARAITINGA","Entre São Luis do Paraitinga e Ubatuba.","-45.310001373291","-23.2199993133545",NA,NA,"Exsicatas","Espigueta globosa, racemos ciliados, sementes branca, muitos racemos.","CEN00025867","CEN00025867","1969","07",NA,NA,NA,"27362","auto","1",NA,NA,NA
"118","2019-10-07 09:22:22-03","UEFS","HUEFS","29160","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","plenum","Paspalum plenum","Chase","G.H.Rua","Saar, E.","PCD4831","1997","02","01",NA,"Brasil","Bahia","Rio de Contas","Caminho para a Cachoeira do Fraga.","-41.819722","-13.595556","1000","1000",NA,NA,"HUEFS0029160","HUEFS0029160","2007","05",NA,"41W49'11''","13S35'44''",NA,NA,NA,NA,"Lilianae",NA
"119","2019-10-07 09:22:22-03","UEFS","HUEFS","58166","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","plenum","Paspalum plenum","Chase",NA,"Quarín, C.","1863","1974","01","17",NA,"Argentina","Chaco",NA,"Colonia Benitez.",NA,NA,NA,NA,NA,NA,"HUEFS0058166","HUEFS0058166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA
"120","2019-10-07 09:22:24-03","UEFS","HUEFS","245544","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Paspalum","plenum","Paspalum plenum","Chase",NA,"Sendulsky, T.","1339","1974","01","10",NA,"Brasil","São Paulo","São Paulo","Reserva Biológica, Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUEFS0245544","HUEFS0245544",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Lilianae",NA
"121","2019-01-25 15:36:06-02","IAC","IAC","3739","S","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","R.C. Oliveira & J.F.M. Valls","A.P. Viégas","s/nº","1939","02","16",NA,"Brasil","São Paulo","Campinas","Fazenda dos Ingleses","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"1999","06","16","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA
"122","2019-01-25 15:44:49-02","IAC","IAC","3753","S","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","R.C. Oliveira","A.P. Viégas","s/nº","1939","01","08",NA,"Brasil","São Paulo","Campinas","estrada de rodagem, Taquaral","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"1999","01","08","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA
"123","2020-07-23 12:18:53-03","CEPLAC","CEPEC","87408","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum",NA,"G. M. Rua","L. A. Passos","243","1999","03","09",NA,"Brasil","Bahia","IBICOARA","Chapada Diamantina, Faz. Ribeirão da Serra, margem do Rio Sincorá, ca. 2Km ao NE da sede.","-41.283333","-13.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W17'","13S24'",NA,NA,NA,NA,NA,"27/04/2011"
"124","2019-11-01 15:16:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","Pimenta, KM","Moraes, JC","1258","1955","02","04","Southern America","Brasil","Pernambuco","Nazaré da Mata","Margem do Rio Tamataúpe","-35.2277984619141","-7.74167013168335",NA,NA,NA,NA,"UB0023135","UB0023135","2012","08","07",NA,NA,"9456","auto",NA,NA,NA,NA
"125","2019-11-01 15:16:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","Pimenta, KM","Pereira, SC","5188","1986","02","26","Southern America","Brasil","Minas Gerais","Alpinópolis","Alpinópolis km 37 Estrada Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,"UB0023139","UB0023139","2012","08","07",NA,NA,"22010","auto",NA,NA,NA,NA
"126","2019-11-01 15:16:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","Pimenta, KM","Pereira, SC","5095","1986","02","06","Southern America","Brasil","Minas Gerais","Boa Esperança","Est. Int. p/ Coqueiral","-45.5657997131348","-21.0900001525879",NA,NA,NA,"Brejo","UB0023141","UB0023141","2012","08","07",NA,NA,"37175","auto",NA,NA,NA,NA
"127","2019-11-01 15:16:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","Pimenta, KM","Moraes, JC","1258","1955","02","04","Southern America","Brasil","Pernambuco","Nazaré da Mata","Margem do Rio Tamataúpe","-35.2277984619141","-7.74167013168335",NA,NA,NA,NA,"UB0023137","UB0023137","2012","08","07",NA,NA,"9456","auto",NA,NA,NA,NA
"128","2019-11-01 15:16:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","Pimenta, KM","Skvortzov, B","209","1964","01","05","Southern America","Brasil","São Paulo","São Paulo","Mun. de São Paulo: ca. 10 kmdue south of center of SÃO PAULO. Parque do Estado, grounds of the instituto de Botânica","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Moist soil along a brook","UB0023133","UB0023133","2012","08","07",NA,NA,"53584","auto",NA,NA,NA,NA
"129","2019-05-06 12:01:44-03","UFU","HUFU","76244","S","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","Gomes, M.J.I.R.","Sendulsky, T.","1339","1974","01","10",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUFU00074360","HUFU00074360","1999",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"130","2020-08-20 20:41:37-03","UFSC","FLOR","64471","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Paspalum","plenum","Paspalum plenum","Chase","Gomes, M.J.I.R.","Sendulsky, T.","1339","1974","01","10",NA,"Brasil","São Paulo","São Paulo","Reserva Biológica, Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"FLOR0064471","FLOR0064471","1991",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"131","2021-03-04 15:42:13-03","IF","SPSF","53111","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Paspalum","plenum","Paspalum plenum","Chase","R.T.Shirasuna","S.Aragaki & M.Kirizawa & E.P.Fortes","1250","2013","02","01","América do Sul","Brasil","SP","Arujá",NA,"-46.039444","-23.392222",NA,NA,NA,"COLETA: Erva com aprox. 1m de altura. Flores creme-esverdeadas.; GEOGRAFIA: Floresta secundária com predomínio de Protium heptaphyllum e Rubiáceas no sub-bosque.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA
"132","2021-02-08 12:54:03-03","UFRGS","ICN","184804","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","cf. plenum","Paspalum cf. plenum","Chase","Longhi-Wagner, HM","Rios, CO",NA,"2015","03","27","América do Sul","Brasil","MG","Juatuba","sítio no condomínio Quintas da Boa Vista","-44.3428001403809","-19.9519004821777",NA,NA,NA,NA,NA,NA,"2015","10",NA,NA,NA,"9809","auto",NA,NA,NA,NA
"133","2019-11-21 10:16:32-03","IBt","SP","296188","S","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase",NA,"Souza, VC; et al.","10367","1996","01","23",NA,"Brasil","São Paulo","Bofete",NA,"-48.244722","-23.190139","700","700",NA,NA,"SP036761","SP036761",NA,NA,NA,"-48.244722","-23.190139",NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:16:32-03","IBt","SP","488148","S","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","Shirasuna, RT","Aragaki, S; Kirizawa, M; Fortes, EP","1250","2013","02","01",NA,"Brasil","São Paulo","Arujá","Mata ao lado do Nippon Glof Club.","-46.373333","-23.392306","700","700",NA,NA,NA,NA,"2013","02","01","-46.373333","-23.392306",NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:16:32-03","IBt","SP","159674","S","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","Gomes, MJIR","Davidse, G; D'Arcy, WG","10703","1976","02","27",NA,"Brasil","Minas Gerais","Conselheiro Lafaiete","Along highway 135 to Barbacena.","-43.7860984802246","-20.6602993011475","1040","1040",NA,NA,"SP036758","SP036758","1991","11",NA,NA,NA,"15602","auto",NA,NA,NA,NA
"136","2019-11-21 10:16:32-03","IBt","SP","69338","S","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","Gomes, MJIR","Macedo, A","4885","1957","01","20",NA,"Brasil","Minas Gerais","Ituiutaba","Rio Tijuco.","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,"SP036759","SP036759","1994",NA,NA,NA,NA,"50022","auto",NA,NA,NA,NA
"137","2019-11-21 10:16:32-03","IBt","SP","235362","S","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","Valls, JFM; Oliveira, RC","Hashimoto, G","10735","1985","01","29",NA,"Brasil","São Paulo","Piraju","Reserva Florestal do Estado.","-49.3800010681152","-23.1900005340576",NA,NA,NA,NA,"SP036762","SP036762","1999",NA,NA,NA,NA,"20806","auto",NA,NA,NA,NA
"138","2019-11-21 10:16:32-03","IBt","SP","131103","S","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","Valls, JFM; Oliveira, RC","Skvortzov, B","209","1964","01","05",NA,"Brasil","São Paulo","São Paulo","Instituto de Botânica, Ca. 10 km due south of center of SÃO PAULO. Parque do Estado, grounds of the Instituto de Botânica.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP036760","SP036760","1999",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"139","2019-11-21 10:16:32-03","IBt","SP","193100","S","Plantae",NA,NA,"Poaceae","Paspalum","plenum","Paspalum plenum","Chase","Gomes, MJIR","Sendulsky, T","1339","1974","01","10",NA,"Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP037825","SP037825","1991",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
