"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","typeStatus","individualCount","fieldNumber","infraspecificEpithet","previousCatalogNumber"
"95","2021-02-11 17:21:47-03","UFPR","UPCB","79094","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Labiak, P.H.","Labiak, P.H. | Fontana, A.P.","4201","2007","07","18",NA,"Brasil","Espírito Santo","Santa Teresa","Pedra do Garrafão. Afloramentos rochosos, com pequenas matas úmidas nos vales.","-40.922778","-20.177222",NA,NA,NA,"Rupícola, em local protegido e úmido..",NA,NA,"2013","03",NA,"-40.922778","-20.177222",NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-11 17:21:47-03","UFPR","UPCB","81879","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Matos, F.B.","Matos, F.B.","2206","2013","02","12",NA,"Brasil","Rio de Janeiro","Itatiaia","Serra da Mantiqueira, Parque Nacional do Itatiaia, trilha para o Pico das Agulhas Negras Campo de altitude.","-44.675","-22.384",NA,NA,NA,"Terrestrial on humid open areas along the trail.",NA,NA,"2013","02",NA,"-44.675","-22.384",NA,NA,NA,NA,NA,NA,NA,NA
"97","2009-07-31 07:05:00-03","MO","MOBOT","3378448","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Iván A. Valdespino","George Eiten|Liene T. Eiten","Eiten 7621","1966","7","29","South America","Brazil","Rio de Janeiro",NA,"Município de Resende: Itataía National Park. South face of Mt. Itatiáia. Along path above Macieriras, Open rocky slope (camp) with low shrubs.",NA,NA,"2060.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-02-22 15:55:00-03","MO","MOBOT","100954085","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Ivan A. Valdespino (CAS)","Auguste F.M. Glaziou","Glaziou 4499","1871","10",NA,"South America","Brazil","Rio de Janeiro",NA,"Alto Macache",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isolectotype","1",NA,NA,NA
"99","2017-04-10 15:38:00-03","MO","MOBOT","100955542","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","fide Ivan . Valdespino","Daniel M. Vital|William R. Buck","Vital 11544","1984","9","15","South America","Brazil","Minas Gerais",NA,"Caparao Novo, Parque Nacional do Caparao, along the road from park entrance to end of road (Tronqueira).","-41.8333333","-20.45","1000.00000000","1970.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","3378082","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Iván A. Valdespino","J. Eugenio Leite","Leite 3673","1947",NA,NA,"South America","Brazil",NA,NA,"Campos do Jordão S. Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-08-31 09:18:39-03","INPA","INPA","34288","S","Plantae","Lycopodiopsida","Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"Prance, GT","16069","1971","11","04","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Serra Curicuriari, Foothills of Serra Curicuriari. Stream bed.","-66.830006","-0.326324",NA,NA,NA,NA,"INPA0034288","INPA0034288 INPA0034288_e",NA,NA,NA,"-66.830006","-0.326324",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-07-15 14:43:44-03","UNESP-RC","HRCB","44341","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima",NA,NA,"Pivetta",NA,"1979","01","29",NA,"Brasil","Minas Gerais","Coração de Jesus",NA,"-44.3650016784668","-16.6853008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49842","auto",NA,NA,NA,NA,NA
"103","2020-09-12 05:00:02-03","US","US","2467278","PreservedSpecimen","Plantae",NA,"Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"F. Segadas-Vianna & A. C. Brade","5123/20277","1950","5",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Resende Co., Serra do Itatiaia",NA,NA,NA,NA,NA,NA,"US01392056","US01392056_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"104","2020-09-12 05:00:02-03","US","US","3075003","PreservedSpecimen","Plantae",NA,"Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"M. Rossato & et al.","2469","1987","2","22","South America - Neotropics","Brazil",NA,NA,"São Francisco de Paula - Carapina nos rochedos, junto m ao arroio Venturão",NA,NA,"950",NA,NA,NA,"US01392051","US01392051_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"105","2020-09-12 05:00:02-03","US","US","3075004","PreservedSpecimen","Plantae",NA,"Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"M. Rossato & et al.","2470","1987","2","22","South America - Neotropics","Brazil",NA,NA,"RS-São Francisco de Paula - Carapina, nos rochados, junto ao arroio Venturao",NA,NA,"950",NA,NA,NA,"US01392053","US01392053_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"106","2020-09-12 05:00:02-03","US","US","2467276","PreservedSpecimen","Plantae",NA,"Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"F. Segadas-Vianna","674","1945","1","17","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Castelo, Corredor do leste, Morro Assú, S. dos Orgãos",NA,NA,"2100",NA,NA,NA,"US01392052","US01392052_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"107","2020-09-12 05:00:02-03","US","US","532363","PreservedSpecimen","Plantae",NA,"Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"P. K. Dusén","539",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Itatiaia, Retiro [interpreted]",NA,NA,NA,NA,NA,NA,"US01392054","US01392054_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"108","2020-09-12 05:00:02-03","US","US","1230422","PreservedSpecimen","Plantae",NA,"Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"P. K. Dusén","539","1902","6","8","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Itatiaia [interpreted]",NA,NA,"2200",NA,NA,NA,"US01392055","US01392055_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,"1",NA,NA,NA
"109","2021-03-15 18:30:05-03","USP","SPF","211178","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Zappi, DC","Zappi, DC","2143","2009","03","15",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha da captação da Faz. Toucan Cipó, Capela de São José.","-43.758829","-19.00608",NA,NA,NA,"Plantas crescendo em pedras verticais, no riacho.; Cerrado rupestre, à beira de riacho.","SPF00211178",NA,"2009",NA,NA,"-43.758829","-19.00608",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-04 11:18:16-03","UEFS","HUEFS","55242","PreservedSpecimen","Plantae","Pteridophyta","Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"Nonato, F.R.","359","1997","07","12",NA,"Brasil","Minas Gerais","Marmelópolis","Estrada de acesso a Fazenda Saiqui, caminho para o Pico dos Marins.","-22.483333","-45.1","1960","1960",NA,"Mata nebular.","HUEFS0055242","HUEFS0055242",NA,NA,NA,"22W29'","45S6'","Lycopodiopsida",NA,NA,NA,NA,NA,NA,NA
"111","2021-03-04 11:18:16-03","UEFS","HUEFS","55254","PreservedSpecimen","Plantae","Pteridophyta","Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"Nonato, F.R.","345","1997","07","12",NA,"Brasil","Minas Gerais","Marmelópolis","Estrada de acesso a Fazenda Saiqui, caminho para o Pico dos Marins, Serra da Mantiqueira.","-22.483333","-45.1","1650","1650",NA,"Mata de encosta.","HUEFS0055254","HUEFS0055254",NA,NA,NA,"22W29'","45S6'","Lycopodiopsida",NA,NA,NA,NA,NA,NA,NA
"112","2019-11-07 11:20:50-03","UFMG","BHCB-SL","107517","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Almeida, TE; Souza, FS; Mota, NFO; Viana, PL; Norderstam, B; Antunes, K; Abreu, NL","741","2007",NA,NA,"América","Brasil","Minas Gerais","Rio Preto","Serra do Funil, Subida do Vilarejo do Funil até o Ninho da Égua","-43.891306","-21.975389",NA,NA,NA,"Floresta Ombrófila Densa, Matas Nebulares e Matas de Galeria. Rupícola em paredão de grota. Projeto Riqueza, distribuição geográfica e conservação das pteridófitas de Minas Gerais, Brasil",NA,NA,"2010","11",NA,"-43.891306","-21.975389",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-07 11:20:50-03","UFMG","BHCB-SL","65118","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Salino, A; Carvalho, A","7636","2001",NA,NA,"América","Brasil","Minas Gerais","Belo Vale","Floresta Ombrófila Densa Montana em fundo de vale.","-45.936111","-20.443611","1300","1300",NA,"Rupícola em margem de rio.",NA,NA,"2011","02",NA,"-45.936111","-20.443611",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-07 11:20:50-03","UFMG","BHCB-SL","99608","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Salino, A; Mota, RC; Sobral, M; Siqueira, AP","10563","2005",NA,NA,"América","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça - Serra do Caraça","-43.863333","-20.131333",NA,NA,NA,"Terrestre em barranco úmido, em Tabões.",NA,NA,"2011","02",NA,"-43.863333","-20.131333",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-12-19 16:19:38-03","UFMG","BHCB-SL","181108","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Salino, A","Machado, TM; Fernandez, E; Gomes, CB; Lima, T; Gonçalves, LF; Weigand, A; Ernst, ON","688","2014","10","29","América","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-43.043333","-22.465278","1979","1979",NA,"Terriculous in ravine in the sun. Few individuals.",NA,NA,NA,NA,NA,"-43.043333","-22.465278",NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-07 11:20:50-03","UFMG","BHCB-SL","135893","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Heringer, G; Machado, TM; Reis, SB","231","2010",NA,NA,"América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha entre Tronqueira e Terreirão.","-41.821667","-20.416667","2193","2193",NA,"Terrestre, prostada, próximo a cachoeira.",NA,NA,"2011","11",NA,"-41.821667","-20.416667",NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-07 11:20:50-03","UFMG","BHCB-SL","62053","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Salino, A","Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7384","2001",NA,NA,"América","Brasil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Parque Estadual da Serra do Mar, Núcleo de Santa Virgínia, trilha para a nascente do Rio Itamambuca.","-45.088667","-23.324222","800","900",NA,"Sobre rocha, margem de rio.",NA,NA,"2001","08",NA,"-45.088667","-23.324222",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-07 11:20:50-03","UFMG","BHCB-SL","99540","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Salino, A; Almeida, TE","10495","2005",NA,NA,"América","Brasil","Minas Gerais","Aiuruoca","Parque Estadual da Serra do Papagaio, Pico do Papagaio","-44.64225","-22.042361","2020","2020",NA,"Rupícola no interior da mata.",NA,NA,"2011","02",NA,"-44.64225","-22.042361",NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-07 11:20:50-03","UFMG","BHCB-SL","141541","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Viveros, RS; Oliveira, CT; Giacomin, LL","85","2009",NA,NA,"América","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Caminho para o Pico do Sol. Fragmento de floresta semidecidual","-43.465556","-20.106667","1520","1520",NA,"Rupícola, com matéria orgânica e musgos.",NA,NA,"2009","06",NA,"-43.465556","-20.106667",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-01-12 15:24:59-03","UFMG","BHCB-SL","106600","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Heringer, G; Carmo, FF do; Carmo, JE do","148","2007",NA,NA,"América","Brasil","Minas Gerais","Ouro Preto","Distrito de São Bartolomeu; Serra de Capanema","-43.579306","-20.241667","1756","1756",NA,"Terrestre em Mata Ciliar próximo à lagoa temporária de canga, formando um tapete.",NA,NA,"2007","01",NA,"-43.579306","-20.241667",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-12-19 16:19:38-03","UFMG","BHCB-SL","181096","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Salino, A","Machado, TM; Fernandez, E; Gomes, CB; Lima, T; Gonçalves, LF; Weigand, A; Ernst, ON","685","2014","10","28","América","Brasil","Rio de Janeiro","Teresópolis","Papudo peak, Trail to the Papudo peak.","-43.023333","-22.456111","2102","2102",NA,"Terrestrial inside cloud.",NA,NA,NA,NA,NA,"-43.023333","-22.456111",NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-01-12 15:24:59-03","UFMG","BHCB-SL","101953","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Teles, AM; Corrêa, VF","557","2006",NA,NA,"América","Brasil","Minas Gerais","Santo Antônio do Itambé","Parque Estadual do Pico do Itambé, Pico do Intambé; trilha do Capivari e Grotas perto do Pico. Campo Rupestre e MAtas Nebulares em Grotas.","-43.344167","-18.397778","193","193",NA,"Rupícola em grota no Campo rupestre",NA,NA,"2011","02",NA,"-43.344167","-18.397778",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-01-12 15:24:59-03","UFMG","BHCB-SL","135880","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"Heringer, G; Machado, TM; Reis, SB","218","2010",NA,NA,"América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó;, Trilha entre Tronqueira e Terreirao.","-41.831583","-20.412306","2060","2060",NA,NA,NA,NA,NA,NA,NA,"-41.831583","-20.412306",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-01-12 15:24:59-03","UFMG","BHCB-SL","90413","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Salino, A; Mota, NFO; Almeida, TE; Viana, PL; Santos, FMG","9984","2004",NA,NA,"América","Brasil","Minas Gerais","Felício dos Santos","APA Águas Vertentes, Região da Mata do Isidoro. Entorno do Parque Estadual do Rio Preto, nas proximidades do Pico Dois Irmãos. Área com diversas formações campestres, Mata de Galeria e Capões de Mata.","-43.284778","-18.210389","1150","1350",NA,"Terrestre em campo limpo úmido.",NA,NA,"2011","02",NA,"-43.284778","-18.210389",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-07 11:20:50-03","UFMG","BHCB-SL","103609","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;","11531","2006",NA,NA,"América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, trilha entre Tronqueira e base do Pico da Bandeira, na região das TrÊs Lagoas na trilha para o Pico do Cristal. Campos de Altitude e trechos de Mata Nebular.","-41.815667","-20.418139","2200","2200",NA,"Terrestre a margem de riacho, no campo de altitude",NA,NA,"2011","02",NA,"-41.815667","-20.418139",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-07 11:20:50-03","UFMG","BHCB-SL","143897","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Souza, FS; Machado, TM; Santos, AMO; Jorge, TB; Burkowski, PM","1144","2010",NA,NA,"América","Brasil","Espírito Santo",NA,"Parque Nacional do Caparaó, Cachoeira Bonita. Datum WGS84.","-42.403028","-20.685472","1834","1834",NA,"Terrrestre na mata ciliar.",NA,NA,"2011","11",NA,"-42.403028","-20.685472",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-07 11:20:50-03","UFMG","BHCB-SL","145359","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Souza, FS","Souza, FS; Machado, TM; Gomides, SC","1290","2010",NA,NA,"América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Cachoeira da Farofa.","-41.828389","-20.471917","1937","1937",NA,"Terrestre na cachoeira.",NA,NA,"2011","11",NA,"-41.828389","-20.471917",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-07 11:20:50-03","UFMG","BHCB-SL","65022","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Salino, A","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, FA; Teixeira, LCRS; Oliveira, AM","7769","2001",NA,NA,"América","Brasil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virginia, Base de Itamambuca. Floresta Ombrófila Densa de Montana.","-45.088667","-23.324222","800","850",NA,"Rupícola em margem de rio.",NA,NA,"2001","11",NA,"-45.088667","-23.324222",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-07 11:20:50-03","UFMG","BHCB-SL","62876","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Salino, A","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, FA; Teixeira, LCRS","7544","2001",NA,NA,"América","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Rio das Cobras entre a pimeira e a sétima queda. Floresta Ombrófila Densa Montana.","-44.359056","-22.792278","1200","1200",NA,"Em paredão rochoso a margem de rio.",NA,NA,"2001","09",NA,"-44.359056","-22.792278",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-07 11:20:50-03","UFMG","BHCB-SL","145364","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Souza, FS; Machado, TM; Gomides, SC","1295","2010",NA,NA,"América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Cachoeira dos Sete Pilões.","-41.830806","-20.482694","1873","1873",NA,"Terrestre na cachoeira.",NA,NA,"2011","11",NA,"-41.830806","-20.482694",NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-07 11:20:50-03","UFMG","BHCB-SL","109418","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G; Rolim, LB; Salino, A","Rolim, LB; Almeida, TE; Souza, DT; Silva, JL","304","2006",NA,NA,"América","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi; Lagoa Seca","-43.489861","-20.432194","1610","1610",NA,"Terrestre em barranco na beira de córrego. Campo rupestre.",NA,NA,"2007","01","10","-43.489861","-20.432194",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-07 11:20:50-03","UFMG","BHCB-SL","109299","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Almeida, TE; Souza, DT; Heringer, G","1211","2007",NA,NA,"América","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Gruta e Pico do Pião. Campos Rupestres e Matas Nebulares.","-43.870972","-21.705611","166","166",NA,"Terrestre em barranco no interior de mata nebular",NA,NA,"2011","02",NA,"-43.870972","-21.705611",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-07 11:20:50-03","UFMG","BHCB-SL","111238","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Salino, A; Almeida, TE; Heringer, G; Dittrich, VAO; Lara, DS","12360","2007",NA,NA,"América","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Na divisa entre Minas Gerais e Rio de Janeiro, na estrada para o Abrigo Rebouças.","-44.74","-22.362861","2125","2125",NA,"Terrestre em barranco de estrada.",NA,NA,"2011","02",NA,"-44.74","-22.362861",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-01-12 15:24:59-03","UFMG","BHCB-SL","167133","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Salino, A","Salino, A; Almeida, TE; Schneider, H; Hennequin, S; Shaw, AJ; Câmara, PES","15686","2013","11","18","América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó;, Na cachoeira Bonita, Floresta Ombrófila Densa.","-41.833333","-20.406944","1830","1830",NA,"Rupícola a margem de rio.",NA,NA,NA,NA,NA,"-41.833333","-20.406944",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-07 11:20:50-03","UFMG","BHCB-SL","106470","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G; Salino, A","Heringer, G; Palmeira, LRM; Carmo, FF do; Carmo, JE do","35","2006",NA,NA,"América","Brasil","Minas Gerais","Moeda","Serra da Moeda","-43.944306","-20.332917","1300","1300",NA,"Rupícola em paredão rochoso de cachoeira em Mata Ciliar de Vale. Encaixado com curso d'agua perene.",NA,NA,"2006",NA,NA,"-43.944306","-20.332917",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-01-12 15:24:59-03","UFMG","BHCB-SL","139565","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Almeida, TE; Echternacht, LA; Bastos, TV; Santos, AMO","2281","2010",NA,NA,"América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, Trilha para a antena transmissora e para a região do Barro Preto. Campos rupestres","-42.729611","-18.025472","1429","1429",NA,"Rupícola em paredão rochoso no campo rupestre",NA,NA,"2010","07","15","-42.729611","-18.025472",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-07 11:20:50-03","UFMG","BHCB-SL","62165","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Melo, LCN; Salino, A; Dittrich, VAO","93","2001",NA,NA,"América","Brasil","Minas Gerais","Monte Verde","Mata de afloramento rochoso do Pico do Bispo até pico do Selado. Floresta Ombrófila Densa Alto Montana.","-46.061306","-22.896472","1950","1950",NA,"Terrestre, local sombreado sob rocha.",NA,NA,"2011","02",NA,"-46.061306","-22.896472",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-07 11:20:50-03","UFMG","BHCB-SL","99339","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Sobral, M","Salino, A; Heringer, G; Lara, DS; Giorgini, PL; Andrade, JJ","11196","2006",NA,NA,"América","Brasil","Minas Gerais","Simonésia","RPPN Mata do Sossego, Floresta Ombrófila Densa Montana em área de vales e interflúvios","-42.070306","-20.071861","1150","1600",NA,"Rupícola em paredão rochoso na borda de mata.",NA,NA,"2006","04",NA,"-42.070306","-20.071861",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-03-04 20:43:40-03","UFMG","BHCB-SL","113869","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Salino, A; Dittrich, VAO; Pivari, MOD","12927","2007",NA,NA,"América","Brasil","Minas Gerais","Alagoa","Parque Estadual da Serra do Papagaio, Subida para o Pico do Garrafão a partir da Pousada Campos de Altitude. Área com Campos de Altitude, Floresta Ombrófila Densa Montana e Alto-montana (Floresta Nebular).","-44.753194","-22.211722","2000","2000",NA,"Terrestre em barranco úmido, no campo.",NA,NA,"2010","11",NA,"-44.753194","-22.211722",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-07 11:20:50-03","UFMG","BHCB-SL","108763","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Salino, A; Almeida, TE; Heringer, G; Souza, DT","12199","2007",NA,NA,"América","Brasil","Minas Gerais","Lavras","Parque Florestal Quedas do Rio Bonito, Trilha do sauá, Mata de Galeria.","-44.982778","-21.329833","1000","1000",NA,"Epífita em samambaiaçu, na mata.",NA,NA,"2011","02",NA,"-44.982778","-21.329833",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-07 11:20:50-03","UFMG","BHCB-SL","103512","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;","11434","2006",NA,NA,"América","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, trilha entre Tronqueira e base do Pico da Bandeira, na região das TrÊs Lagoas na trilha para o Pico do Cristal. Campos de Altitude e trechos de Mata Nebular.","-41.815667","-20.418139","1800","2560",NA,"Terrestre a margem de riacho, no campo de altitude",NA,NA,"2011","02",NA,"-41.815667","-20.418139",NA,NA,NA,NA,NA,NA,NA,NA
