"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","continentOcean","country","locality","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","typeStatus","stateProvince","year","month","day","relatedCatalogItem","recordNumber","county","decimalLongitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","decimalLatitude","preparationType","phylum","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"96","2021-02-08 12:44:47-03","UFRGS","ICN","114067","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","29° 22.879S; 54° 44.881W about 22 km SE of town of Santiago near town of Ernesto Alvos","Nos. 5038 and 5039 collectedfrom separeted rocks.); Water level swollen from recent rains, both simple leaved (Nos. 5038, 5039) abd divided leaved (No. 5040) plants collected from this site.; Abundant, submerged, this collection made from 2-3 rocks,",NA,NA,"Mello, AS","2009","09","30",NA,"RS","1998","01","17",NA,"5038","Santiago","-54.747778","-54.747778","-29.381111","370","370","-29.381111",NA,"Dicotyledon",NA,NA,NA,NA
"97","2021-02-08 12:44:47-03","UFRGS","ICN","114112","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","29°13.976S 52° 10.487W Fáo River along BR-386 near town of Pouso Novo","Nos. 5082-5090 growing in the same area, essencially intermixed or at lest growing in close proximity to each other, these collections made witjin 2-3m of each other.; Abundant, simple leaved, some fruits, smallest stemmed plants in this location.",NA,NA,"Mello, AS","2009","09","29",NA,"RS","1998","01","19",NA,"5083","Pouso Novo","-52.174722","-52.174722","-29.232778","91","91","-29.232778",NA,"Dicotyledon",NA,NA,NA,NA
"98","2021-02-08 12:44:47-03","UFRGS","ICN","114079","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","28° 23.137S; 54° 02.022W Rio Conceição( a broad river) about 11 km W of town of Ijuí","Abundant, small plants, simple leaves, river level swollen from recent rains, all plants submerged in ca. 1-2dm of brown colored water, collected close to shore (closer than No. 5052.",NA,NA,"Mello, AS","2009","09","30",NA,"RS","1998","01","18",NA,"5050","Ijuí","-54.033611","-54.033611","-28.385556","310","310","-28.385556",NA,"Dicotyledon",NA,NA,NA,NA
"99","2021-02-08 12:44:47-03","UFRGS","ICN","114113","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","29°13.976S 52° 10.487W Fáo River along BR-386 near town of Pouso Novo","Nos. 5082-5090 growing in the same area, essencially intermixed or at lest growing in close proximity to each other, these collections made witjin 2-3m of each other.; Abundant, simple leaved, some fruits, smallest stemmed plants in this location.",NA,NA,"Mello, AS","2009","09","29",NA,"RS","1998","01","19",NA,"5084","Pouso Novo","-52.174722","-52.174722","-29.232778","91","91","-29.232778",NA,"Dicotyledon",NA,NA,NA,NA
"100","2021-02-08 12:44:47-03","UFRGS","ICN","114114","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","29°13.976S 52° 10.487W Fáo River along BR-386 near town of Pouso Novo","Nos. 5082-5090 growing in the same area, essencially intermixed or at lest growing in close proximity to each other, these collections made witjin 2-3m of each other.; Abundant, simple leaved, some fruits, smallest stemmed plants in this location.",NA,NA,"Mello, AS","2009","09","29",NA,"RS","1998","01","19",NA,"5085","Pouso Novo","-52.174722","-52.174722","-29.232778","91","91","-29.232778",NA,"Dicotyledon",NA,NA,NA,NA
"101","2021-02-08 12:44:47-03","UFRGS","ICN","114117","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","29°13.976S 52° 10.487W Fáo River along BR-386 near town of Pouso Novo","Nos. 5082-5090 growing in the same area, essencially intermixed or at lest growing in close proximity to each other, these collections made witjin 2-3m of each other.; Abundant, Divided leaves, smallest stemmed and medium stemmed plants growing inter",NA,NA,"Mello, AS","2009","09","29",NA,"RS","1998","01","19",NA,"5088","Pouso Novo","-52.174722","-52.174722","-29.232778","91","91","-29.232778",NA,"Dicotyledon",NA,NA,NA,NA
"102","2021-02-08 12:44:47-03","UFRGS","ICN","114146","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","29°04.072S 50°09.939W River that passes under the main road ca 3 km SW of town of Cambará do Sul on road Teinhas (unknown name river)","Nos. 5119-5124 collected from this locxation, all within 10m of each other but from different rocks.; Abundant, submerged in fairly swift (but swollen because of rains) river current, had to feel for plants, could not see them because of the deep wat",NA,NA,"Mello, AS","2009","09","24",NA,"RS","1998","01","22",NA,"5119","Cambará do Sul","-50.164722","-50.164722","-29.067778","878","878","-29.067778",NA,"Dicotyledon",NA,NA,NA,NA
"103","2021-02-08 12:44:47-03","UFRGS","ICN","114174","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","Rio das Antas, 28°48.081S 50°25.772W 16 km S of town of Bom Jesus about 150 m downstream of confluence with Moraes Rives","Rocks of Rio das Antas are coated with a white material, podostomads were found only few rocks.; Occasional, simple leaved plants, some of these plants submerged in ca 8 cm water on one edge of the rock, the plants exposed (with flowre buds)",NA,NA,"Mello, AS","2009","09","30",NA,"RS","1998","01","22",NA,"5147","Bom Jesus","-50.429444","-50.429444","-28.801111",NA,NA,"-28.801111",NA,"Dicotyledon",NA,NA,NA,NA
"104","2021-02-08 12:44:47-03","UFRGS","ICN","114175","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","Rio das Antas, 28°48.081S 50°25.772W 16 km S of town of Bom Jesus about 150 m downstream of confluence with Moraes Rives","Rocks of Rio das Antas are coated with a white material, podostomads were found only few rocks.; Occaional, exposed on edge of water, in flower and fruit.",NA,NA,"Mello, AS","2009","09","30",NA,"RS","1998","01","22",NA,"5148","Bom Jesus","-50.429444","-50.429444","-28.801111",NA,NA,"-28.801111",NA,"Dicotyledon",NA,NA,NA,NA
"105","2021-02-08 12:44:47-03","UFRGS","ICN","114185","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","ca. 41 km N of city on BR-116","Nos. 5156-5159 collected in same area within 10 meters of each other.; Abundant, simple leaves. Submerged in rain swollen river, collected in heavy rain. Pelotas River (boarder of states of Rio Grando do Sul and Santa Catarina)",NA,NA,"Mello, AS","2009","09","23",NA,"RS","1998","01","22",NA,"5158","Vacaria","-50.762222","-50.762222","-28.210833","625","625","-28.210833",NA,"Dicotyledon",NA,NA,NA,NA
"106","2021-02-08 12:44:47-03","UFRGS","ICN","114186","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","ca. 41 km N of city on BR-116","Nos. 5156-5159 collected in same area within 10 meters of each other.; Pelotas River (boarder of states of Rio Grando do Sul and Santa Catarina); Abundant, probably a mix of divided leaved (cf. Nos. 5156-5157) and simple leaved (cf. 5158) material, b",NA,NA,"Mello, AS","2009","09","23",NA,"RS","1998","01","22",NA,"5159","Vacaria","-50.762222","-50.762222","-28.210833","625","625","-28.210833",NA,"Dicotyledon",NA,NA,NA,NA
"107","2021-02-08 12:44:47-03","UFRGS","ICN","114217","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","29°30.4723S 50°14.566W Large watterfall called Cascata Garapia Forqueta River","Nos. 5187-5191 collected at base of waterfall within a couple meters of each other.; Commom, tiny stemmed bright grreen plants, collected from splash zone at base of watterfall, not in area of direct falling water.",NA,NA,"Mello, AS","2009","09","23",NA,"RS","1998","01","25",NA,"5189","Maquiné","-50.2425","-50.2425","-29.507778","69","69","-29.507778",NA,"Dicotyledon",NA,NA,NA,NA
"108","2021-02-08 12:44:47-03","UFRGS","ICN","114218","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","29°30.4723S 50°14.566W Large watterfall called Cascata Garapia Forqueta River","Nos. 5187-5191 collected at base of waterfall within a couple meters of each other.; Commom, on vertical surfaces, at base of waterfall in splash zone, not in area of directly falling water.",NA,NA,"Mello, AS","2009","09","23",NA,"RS","1998","01","25",NA,"5190","Maquiné","-50.2425","-50.2425","-29.507778","69","69","-29.507778",NA,"Dicotyledon",NA,NA,NA,NA
"109","2021-02-08 12:44:47-03","UFRGS","ICN","114219","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","29°30.4723S 50°14.566W Large watterfall called Cascata Garapia Forqueta River","Nos. 5187-5191 collected at base of waterfall within a couple meters of each other.; Commom, on vertical surfaces, at base of waterfall in splash zone, not in area of dirtly falling water.",NA,NA,"Mello, AS","2009","10","01",NA,"RS","1998","01","25",NA,"5191","Maquiné","-50.2425","-50.2425","-29.507778","69","69","-29.507778",NA,"Dicotyledon",NA,NA,NA,NA
"110","2021-02-08 12:44:47-03","UFRGS","ICN","114232","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","29°35.103S 50°25.534W","Abundant, simple leaved, submerged. Collected downstream from the large waterfall (ca. 4km) which Nos. 5192-5203 were collected. Top of large (ca 120 feet high) waterfall, above (North of) town of Riozinho.",NA,NA,"Mello, AS","2009","09","23",NA,"RS","1998","01","26",NA,"5204","Riozinho","-50.425556","-50.425556","-29.585",NA,NA,"-29.585",NA,"Dicotyledon",NA,NA,NA,NA
"111","2021-02-08 12:44:47-03","UFRGS","ICN","114236","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Thomas Philbrick, C; et al.","América do Sul","Brasil","29°39.194S 50°26.580W","Abundant, simple leaved, collected about 0,5 km downstream of waterfall. Arroio co Conouto, a samll river running by large steep cliffs.",NA,NA,"Mello, AS","2009","09","23",NA,"RS","1998","01","26",NA,"5208","Riozinho","-50.442778","-50.442778","-29.653056",NA,NA,"-29.653056",NA,"Dicotyledon",NA,NA,NA,NA
"112","2021-02-08 12:44:47-03","UFRGS","ICN","186515","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Mello, AS; Carvalho, CE","América do Sul","Brasil","Pequeno riacho na descida do arroio Pirajá",NA,NA,NA,"Mello, AS","2016","01","27",NA,"RS","2016","01","25",NA,"ASM1250","Nova Petrópolis","-51.083333","-51.083333","-29.333333",NA,NA,"-29.333333",NA,"Dicotyledon",NA,NA,NA,NA
"113","2021-02-08 12:44:47-03","UFRGS","ICN","187455","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Mello, AS; Carvalho, CE","América do Sul","Brasil","Rio Pelotas, divisa SC/RS, entre São Joaquim e São José dos Ausentes","Reófita; Rio Encachoeirado",NA,NA,"Mello, AS","2016","07","02",NA,"SC","2016","07","02",NA,"ASM1284","São Joaquim","-49.888056","-49.888056","-28.441111","82","82","-28.441111",NA,"Dicotyledon",NA,NA,NA,NA
"114","2021-02-08 12:44:47-03","UFRGS","ICN","187465","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Mello, AS; Carvalho, CE","América do Sul","Brasil","Rio Pelotas","Reófita; Rio Encachoeirado",NA,NA,"Mello, AS","2016","07","03",NA,"RS","2016","07","03",NA,"ASM1294","Bom Jesus","-50.292778","-50.292778","-28.451667","78","78","-28.451667",NA,"Dicotyledon",NA,NA,NA,NA
"115","2021-02-08 12:44:47-03","UFRGS","ICN","048077","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Waechter, JL","América do Sul","Brasil","Parque Estadual do Turvo","Hidrófito submerso no rio Uruguai; estéril.; Próximo ao Salto do Yucumã.",NA,NA,"Mello, AS","2009","10","02",NA,"RS","1980","07","09",NA,"1655","Derrubadas","-53.8608016967773",NA,NA,NA,NA,"-27.2646999359131",NA,"Dicotyledon","18158","auto",NA,NA
"116","2021-02-08 12:44:47-03","UFRGS","ICN","085259","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Sobral, M; et al.","América do Sul","Brasil","Faxinal","erva aquática, flores e frutos maduros; sobre pedras à beira do arroio Faxinalzinho",NA,NA,"Mello, AS","2009","09","30",NA,"RS",NA,NA,NA,NA,"5070","Cambará do Sul","-50.1446990966797",NA,NA,NA,NA,"-29.0478000640869",NA,"Dicotyledon","30776","auto",NA,NA
"117","2021-02-08 12:44:47-03","UFRGS","ICN","051099","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Clemente, Pe","América do Sul","Brasil",NA,NA,NA,NA,"Tur, NM",NA,NA,NA,NA,"RS","1981","12","06",NA,"s.n.","Dois Irmãos","-51.0853004455566",NA,NA,NA,NA,"-29.5802993774414",NA,"Dicotyledon","7716","auto",NA,NA
"118","2021-02-08 12:44:47-03","UFRGS","ICN","066664","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Bueno, RM","América do Sul","Brasil","Gruta Linha Um","Aquática em pedras.",NA,NA,"Tur, NM",NA,NA,NA,NA,"RS","1983","10","01",NA,"s.n.","Jaguari","-54.689998626709",NA,NA,NA,NA,"-29.4974994659424",NA,"Dicotyledon","27649","auto",NA,NA
"119","2021-02-08 12:44:47-03","UFRGS","ICN","088020a","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warming","Stehmann, JR","América do Sul","Brasil","Parque Estadual do Turvo","Desmembrada da exsicata ICN 088020",NA,NA,"Mello, AS","2009","09","30",NA,"RS",NA,NA,NA,NA,"s.n.","Tenente Portela","-53.75830078125",NA,NA,NA,NA,"-27.3710994720459",NA,"Dicotyledon","14404","auto",NA,NA
"120","2020-08-26 10:50:33-03","MCN-FZBRS","HAS","13919","PreservedSpecimen","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warm.","Clemente, Pe.",NA,"Brasil","Picada Verão.",NA,"HAS0013919",NA,"Mello, A.S.","2010","06",NA,NA,"Rio Grande do Sul","1981","12",NA,NA,"s.n.","Dois Irmãos","-51.0853004455566",NA,NA,NA,NA,"-29.5802993774414",NA,"Magnoliophyta","7716","auto",NA,NA
"121","2019-11-21 10:17:15-03","IBt","SP","262764","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warm.","Yano, O; Marcelli, MP",NA,"Brasil","Parque Estadual de Campos do Jordão, Mirante das Cachoeiras",NA,NA,NA,"Mello, AS","2018","01","22",NA,"São Paulo","1993","06","22",NA,"19544","Campos do Jordão","-45.5900001525879",NA,NA,NA,NA,"-22.7299995422363",NA,NA,"21048","auto",NA,NA
"122","2019-11-21 10:17:15-03","IBt","SP","13054","S","Plantae",NA,NA,"Podostemaceae","Podostemum","muelleri","Podostemum muelleri","Warm.","Bauer, H",NA,"Brasil","Rio Ribeira de Iguape, Juru Mirim.","Em água fluitans.","SP007739","SP007739","Mamede, MCH","2012","06",NA,NA,"São Paulo","1895",NA,NA,NA,"CGG3314","Iguape","-47.5499992370605",NA,NA,NA,NA,"-24.7000007629395",NA,NA,"55628","auto",NA,NA
