"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","stateProvince","decimalLongitude","decimalLatitude","maximumElevationInMeters","county","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","typeStatus","individualCount"
"423","2008-10-21 10:43:00-02","MO","MOBOT","3222497","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Thomas B. Croat","Croat 38949","1976","9","8","South America","Ecuador","Valley of Rio Mira on border of Carchi Province, between Ibarra and Lita, 2 km E of Lita.",NA,NA,NA,NA,"D. Don","Imbabura","-78.4480555","0.8330556",NA,NA,"665.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"424","2013-07-16 16:39:00-03","MO","MOBOT","3222511","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.Wurdack","Enrique Forero|Roberto Jaramillo M.|Henry León","Forero 1598","1976","5","28","South America","Colombia","Parque Nal. Nat. Los Catios. Alrededores del Campamento de Tilupo.",NA,NA,NA,NA,"D. Don","Chocó","-77.1811111","7.8180556",NA,"Riosucio","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"425","2020-07-21 14:07:00-03","MO","MOBOT","3222536","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Renate Seidel|M. Schulte","Seidel 2400","1988",NA,NA,"South America","Bolivia","Alto Beni Sapecho, Carretera a Inicua, Borde del camino.",NA,NA,NA,NA,"D. Don","La Paz","-67.55","-15.3333333",NA,"Sud Yungas","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"426","2015-09-25 06:24:00-03","MO","MOBOT","3222586","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","R.L. Liesner","René Chávez A.","Chávez Alfaro 1045","1972",NA,NA,"South America","Peru","Rio Inambari. Bosque humedo tropical.",NA,NA,NA,NA,"D. Don","Madre de Dios","-69.0833333","-12.5",NA,"Manu","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"427","2013-07-16 16:40:00-03","MO","MOBOT","3222601","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.Wurdack","Ordoñez","Ordoñez 059","1974","3","29","South America","Colombia","Alrededores de Acandí. Bosque costero.",NA,NA,NA,NA,"D. Don","Chocó","-77.2333333","8.5333333",NA,"Acandi","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"428","2010-02-09 21:19:00-02","MO","MOBOT","3222657","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","A. Gentry","Enrique Forero|Roberto Jaramillo M.|Henry Y. Bernal|Henry León|M.M. Pulido","Forero 5885","1979","4","27","South America","Colombia","Carretera Tutunendo. Alrededores del campamento EL 12. Alto Río Atrato.",NA,NA,NA,NA,"D. Don","Chocó","-76.3047222","5.7352777",NA,"El Carmen","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"429","2015-07-26 05:59:00-03","MO","MOBOT","3222823","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","F.J. Breteler","Breteler 4187","1964",NA,NA,"South America","Venezuela","Near Barinitas. Primary forest on moist slope.",NA,NA,NA,NA,"D. Don","Barinas","-70.425","8.7658333",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"430","2009-06-28 10:40:00-03","MO","MOBOT","3222943","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Sidney T. McDaniel","McDaniel 10782","1968","8","4","South America","Peru","Intuto, Río Tigre, moist forest on bank of river, not innundated, edge.",NA,NA,NA,NA,"D. Don","Loreto","-74.7333333","-3.5333333",NA,"Loreto","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"431","2020-07-21 12:33:00-03","MO","MOBOT","3222970","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","R. Seidel","Renate Seidel|D. Vaquiata|M. Humaday","Seidel 7306","1993","7","22","South America","Bolivia","Alto Beni, serranía de Marimonos, colonia Tarapacá. Barbecho.",NA,NA,NA,NA,"D. Don","La Paz","-67.35","-15.5333333",NA,"Sud Yungas","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"432","2015-09-25 06:24:00-03","MO","MOBOT","3223077","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","R.L. Liesner","René Chávez A.","Chávez Alfaro 797","1971","10","10","South America","Peru","Sintuya. Bosque humedo tropical.",NA,NA,NA,NA,"D. Don","Madre de Dios","-71.25","-12.6833333",NA,"Manu","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"433","2011-06-08 12:20:00-03","MO","MOBOT","3223095","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Manuel Rimachi Y.","Rimachi Y. 1174","1974","8","21","South America","Peru","Dtto. Las Amazonas. Rio Amazonas. Quebrada Yanamono, below Indiana, upland rainforest over clay.",NA,NA,NA,NA,"D. Don","Loreto","-72.8436111","-3.4486111","140.00000000","Maynas","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"434","2008-10-17 11:38:00-03","MO","MOBOT","3223216","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","R. Liesner","Roy F. Steinbach","Steinbach 772","1967","3","2","South America","Bolivia","Entre la foresta baja a orillas de monte Buena Vista.",NA,NA,NA,NA,"D. Don","Santa Cruz","-63.6191667","-17.4561111",NA,"Ichilo","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"435","2008-05-27 22:02:00-03","MO","MOBOT","3223271","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Stephan G. Beck","Beck 21679","1995","1","12","South America","Bolivia","Villa Tunari pocos Km. hacia Puerto Villarroel. Bosque húmedo, alterado sobre el río Chapare.",NA,NA,NA,NA,"D. Don","Cochabamba","-65.36666","-16.96666",NA,"Chapare","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-04-14 17:47:00-03","MO","MOBOT","3223339","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Stephan G. Beck","Beck 3777","1980","11","28","South America","Bolivia","Caranavi 27.8 Kms. hacia Guanay. Al borde del camino.",NA,NA,NA,NA,"D. Don","La Paz","-67.7747223","-15.5780556",NA,"Larecaja","865.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"437","2008-10-21 10:47:00-02","MO","MOBOT","3223344","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Wendell H. Camp","Camp E-3725","1945","6","8","South America","Ecuador","Junction of the Province of Guayas, Cañar, Chimborazo & Bolivar: Foothills of the western cordillera near the village of Bucay.",NA,NA,NA,NA,"D. Don","Guayas","-79.6091667","-2.7236111","381.00000000",NA,"304.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"438","2010-11-22 06:06:00-02","MO","MOBOT","3223371","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Lynn J. Gillespie|S. Tiwari","Gillespie 2149","1989","10","6","South America","Guyana","Cuyuni-Mazaruni Region: Aurora, along track 1-3 km S of camp. Disturbed evergreen forest.",NA,NA,NA,NA,"D. Don",NA,"-59.73333","6.78333",NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2011-06-08 11:54:00-03","MO","MOBOT","3223394","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","José Schunke V.","Schunke Vigo 5080","1971","10","26","South America","Peru","Dtto. Rupa Rupa. En bosque secundario. Al este de Tingo María.",NA,NA,NA,NA,"D. Don","Huánuco","-75.985","-9.2891666",NA,"Leoncio Prado","672.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"440","2013-07-28 05:59:00-03","MO","MOBOT","3223451","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Gunnar Wilhelm Harling|G.T. Storm|Bertil Ström","Harling 6956","1968",NA,NA,"South America","Ecuador","Hacienda Cotapino (Concepción).",NA,NA,NA,NA,"D. Don","Napo","-77.45","-0.8",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"441","2008-10-17 15:43:00-03","MO","MOBOT","3223461","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","F. Javier Fernández Casas","Fernández Casas 7937","1982",NA,NA,"South America","Bolivia","Entre Villa Tunari y Puerto Villarroel, bosques y malezas junto a la ruta.",NA,NA,NA,NA,"D. Don","Cochabamba","-65.3666667","-16.9666667",NA,NA,"340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"442","2011-02-26 21:18:00-03","MO","MOBOT","3223493","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Steve Hilty","Hilty MrX-20","1973","3",NA,"South America","Colombia","Alto Yunda, Rio Anchicaya.",NA,NA,NA,NA,"D. Don","Valle del Cauca","-76.8397222","3.4794445",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"443","2017-05-30 10:41:00-03","MO","MOBOT","3223589","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangeli (NY)","José Schunke V.|J.G. Graham","Schunke Vigo 14791","2002","2","13","South America","Peru","Prov. Purus. Dtto. Purus. Rio la Novia, margen derecha del caserio de la comunidad nativa San Jose. Bosque alto, terreno humedo.",NA,NA,NA,NA,"D. Don","Ucayali","-70.95","-10.2",NA,NA,"189.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"444","2008-10-17 15:59:00-03","MO","MOBOT","3223593","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Stephan G. Beck","Beck 6586","1981","3","18","South America","Bolivia","Santa Cruz 130 kms. NW, linea recta, puente rio Yapacaní, 35 kms. hacia Puerto Grether. Bosque alto con árboles -30 m., con poca influencia humana.",NA,NA,NA,NA,"D. Don","Santa Cruz","-64.1802778","-17.2927777",NA,"Ichilo","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"445","2018-06-20 04:12:00-03","MO","MOBOT","3223614","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"Rubén P. Sauleda","Sauleda 3824","1980","7","30","South America","Ecuador","Prov.: Quevedo-Santo Domingo Road, 6.0 km north of Luz de America, in orange grove.",NA,NA,NA,NA,"D. Don","Pichincha","-79.1858333","-0.3577778",NA,NA,"198.12000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"446","2008-05-27 22:02:00-03","MO","MOBOT","3223630","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"J.S. de la Cruz","de la Cruz 1973","1922","9","3","South America","Guyana","Vicinity of Bartica, on the Essequibo River.",NA,NA,NA,NA,"D. Don","Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2015-12-29 21:39:00-02","MO","MOBOT","3223682","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F.A.Michelangeli (NY)","M.J. Plotkin","Plotkin 222","1983","8","19","South America","Suriname","Secondary vegetation at edge of village.",NA,NA,NA,NA,"D. Don","Sipaliwini","-56.7833333","2.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"448","2010-02-09 21:19:00-02","MO","MOBOT","3223726","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","A. Gentry","Enrique Forero|Roberto Jaramillo M.|Henry Y. Bernal|Henry León|M.M. Pulido","Forero 5423","1979","4","21","South America","Colombia","Carretera Panamericana (en construcción). Río Pató.",NA,NA,NA,NA,"D. Don","Chocó","-76.93333","5.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2013-07-28 05:59:00-03","MO","MOBOT","3223737","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Gunnar Wilhelm Harling|Lennart Andersson","Harling 12946","1974",NA,NA,"South America","Ecuador","Road Limón (General Plaza)-Macas, near Yurupaza.",NA,NA,NA,NA,"D. Don","Morona-Santiago","-78.3166667","-2.8333333",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"450","2018-10-03 04:36:00-03","MO","MOBOT","3223746","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F.A.Michelangeli (NY)","Xavier Cornejo S.|Carmen Bonifaz B.","Cornejo Sotomayor 37490","1995","3","15","South America","Ecuador","Cerro Azul, al pied el rio Chilola. Bosque humedo premontano, b=nublado Estacional, secundario.",NA,NA,NA,NA,"D. Don",NA,"-79.7166667","-3.4666667",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"451","2009-07-17 10:53:00-03","MO","MOBOT","3223839","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Hólguer Lugo S.","Lugo Sánchez 5160","1976",NA,NA,"South America","Ecuador","Pomona, ca 10 km E of Puyopungu.",NA,NA,NA,NA,"D. Don","Pastaza","-77.8833333","-1.6833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"452","2008-10-20 13:32:00-02","MO","MOBOT","3223861","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Henry León","León 100","1976",NA,NA,"South America","Colombia","Parque Natural Nal. Los Katyos. Tilupo. Quebrada La Virgen.",NA,NA,NA,NA,"D. Don","Chocó","-77.1811111","7.8180556",NA,"Riosucio","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"453","2013-07-28 05:59:00-03","MO","MOBOT","3223915","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Gunnar Wilhelm Harling|Lennart Andersson","Harling 12900","1974",NA,NA,"South America","Ecuador","Road Limón (General Plaza)-Macas, ca km 20 from Limón, primary rain forest and rastrojos.",NA,NA,NA,NA,"D. Don","Morona-Santiago","-78.5333333","-3.0333333","900.00000000",NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"454","2013-07-28 05:59:00-03","MO","MOBOT","3223916","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Gunnar Wilhelm Harling|Lennart Andersson","Harling 13059","1974",NA,NA,"South America","Ecuador","Road Limón (General Plaza)-Macas, between Tayusa and Bella Unión.",NA,NA,NA,NA,"D. Don","Morona-Santiago","-78.2666667","-2.7166667",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"455","2009-07-17 10:54:00-03","MO","MOBOT","3224153","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Hólguer Lugo S.","Lugo Sánchez 3430","1973",NA,NA,"South America","Ecuador","Guamanyacu, road Coca (Puerto Francisco de Orellana). Lago Agrio, ca. 40 km north east of Coca.",NA,NA,NA,NA,"D. Don","Napo","-76.8894444","-0.3275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"456","2012-04-28 05:14:00-03","MO","MOBOT","3224168","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","R.L. Liesner","Gabriel Gutiérrez V.","Gutierrez Villegas 17C230","1947","10","11","South America","Colombia","Selva pluvial y abierta; carretera al mar en los alrededores del Río Ampurrumiadó; 3750-5000 mmprecipitación pluvial, anuales.",NA,NA,NA,NA,"D. Don","Antioquia","-76.4333333","7.0333333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"457","2008-05-27 22:02:00-03","MO","MOBOT","3224194","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Michael H. Nee","Nee 34396","1987","3","15","South America","Brazil","Tall tropical evergreen forest, with the large trees recently removed. Slightly hilly, with outcrops of schist. Lecythidaceae, Orbignya phalerata. Mun. Ariquemes, 9.5 km. SE of Ariquemes on hwy. BR 364, then 3.6 km. E on Linea 55.",NA,NA,NA,NA,"D. Don","Rondônia","-62.98333","-10",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2010-02-11 22:35:00-02","MO","MOBOT","3224244","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Enrique Forero|Roberto Jaramillo M.|Miguel A. Pabón E.|Josefina Espina Z.|Zulma Piñeros","Forero 2141","1976",NA,NA,"South America","Colombia","Nóvita. Río Agará. Entre La Italia (Pueblo Nuevo) y Curundó.",NA,NA,NA,NA,"D. Don","Chocó","-76.55","4.8666667","450.00000000","San José del Palmar","430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"459","2012-04-19 13:06:00-03","MO","MOBOT","3224279","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","H.A. Gleason","R.D. Metcalf","Metcalf 30640","1942","5","26","South America","Peru","Near Sagrario, on trail. Moist open hillside, much fog and rain.",NA,NA,NA,NA,"D. Don","Puno","-69.6833333","-13.9333333","1300.00000000","Sandia","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"460","2008-10-24 03:33:00-02","MO","MOBOT","3224314","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","R. Liesner","Thomas B. Croat","Croat 19140A","1972","8","13","South America","Peru","Rio Itaya ca. 10 km above Iquitos.",NA,NA,NA,NA,"D. Don","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2008-10-21 16:33:00-02","MO","MOBOT","3224332","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"J.S. de la Cruz","de la Cruz 3054","1923","1","14","South America","Guyana","Pomeroon River, Pomeroon District.",NA,NA,NA,NA,"D. Don",NA,"-58.8333333","7.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"462","2013-08-23 04:12:00-03","MO","MOBOT","3224513","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Pilar Franco","Franco Rosselli 3484","1991",NA,NA,"South America","Colombia","Corregimiento Rio Mistrató, Alrededores.",NA,NA,NA,NA,"D. Don","Risaralda","-76.0666667","5.3",NA,"Mistrato","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"463","2008-05-27 22:02:00-03","MO","MOBOT","3224523","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.J. Wurdack","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 123422","1980","6","6","South America","Venezuela","Cerro Los Manantiales, forested uppermost slopes and ridges, east of Río Guasare, west of Hacienda Los Manantiales, on property of Professor Morales, 12 km west of Corpozulia Campamento Carichuano.",NA,NA,NA,NA,"D. Don","Zulia","-72.33333","11.01666","600.00000000",NA,"520.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2011-02-04 14:53:00-02","MO","MOBOT","3224526","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","John J. Wurdack","Pedro Acevedo-Rodríguez|Deborah Bell|Katheryn Rankin|Stephen F. Smith","Acevedo-Rodríguez 9158","1997","1","27","South America","Peru","Dist. Camisea. Campamento Armihuari, Camimiseas Production Unit. Surrounding camp. Primary, wet forest. Along recently opened area.",NA,NA,NA,NA,"D. Don","Cusco","-72.77888","-11.86333",NA,"Cusco","469.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2011-06-08 11:54:00-03","MO","MOBOT","3224630","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","R. Liesner","José Schunke V.","Schunke Vigo 6557","1973","7","30","South America","Peru","Quebrada de Cascarilla, (Nor-este de Puerto Pizana). Dtto. Tocache Nuevo. Al borde de la quebrada en bosque bajo, con abundante luz solar.",NA,NA,NA,NA,"D. Don","San Martín","-76.65","-8.0038889","370.00000000","Mariscal Cáceres","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"466","2008-10-17 16:03:00-03","MO","MOBOT","3224635","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack","Miguel Bang","Bang 1193","1891",NA,NA,"South America","Bolivia","Vic. Cochabamba.",NA,NA,NA,NA,"D. Don","Cochabamba","-66.15","-17.3833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"467","2011-06-08 11:54:00-03","MO","MOBOT","3224800","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","R. Liesner","José Schunke V.","Schunke Vigo 6557","1973","7","30","South America","Peru","Quebrada de Cascarilla (Nor-este de Puerto Pizana). Dtto. Tocache Nuevo. Al borde de la quebrada en bosque bajo, con abundante luz solar.",NA,NA,NA,NA,"D. Don","San Martín","-76.65","-8.0038889","370.00000000","Mariscal Cáceres","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"468","2011-06-09 17:24:00-03","MO","MOBOT","322708","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack (US)","Percy Núñez V.","Núñez Vargas 5853","1986","8","19","South America","Peru","Manu Park, Cocha Cashu uplands.",NA,NA,NA,NA,"D. Don","Madre de Dios","-71.16666","-11.75",NA,"Manu","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-35",NA,"4"
"469","2008-12-05 10:57:00-02","MO","MOBOT","323015","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. J. Wurdack (US)","Josefina Espina Z.","Espina Z. 1875","1985","11","16","South America","Colombia","Municipio de Pizarro, km. 30-33 de la carretera Pié de Pepé-Puerto Meluk.",NA,NA,NA,NA,"D. Don","Chocó","-76.8333333","5.1166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"2"
"470","2016-10-13 05:56:00-03","MO","MOBOT","323088","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J. Wurdack (US)","Fernando Hurtado|David A. Neill","Hurtado 1528","1989","1","26","South America","Ecuador","Vía Auca, 115 km al S de Coca, 10 km al S de la frontera Napo-Pastaza, cerca del Río Tigüino. Carretera de PETRO-CANADA en construcción. Bosque húmedo Tropical; primario. Lomas de suelo rojo, Oxisol.",NA,NA,NA,NA,"D. Don","Pastaza","-76.91666","-1.25",NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-5",NA,"9"
"471","2013-03-19 13:27:00-03","MO","MOBOT","323163","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F .A. Michelangeli (CAS)","Martín E. Timaná|A. Rubio G.","Timaná 2268","1991","9","14","South America","Peru","Las Piedras. Cusco Amazónico. Plantas colectadas en el camino al lago Sandoval. Bosque fuertemente perturbado, suelo arenoso.",NA,NA,NA,NA,"D. Don","Madre de Dios","-69.05","-12.48333",NA,"Tambopata","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"97",NA,"6"
"472","2013-02-01 08:47:00-02","MO","MOBOT","323219","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F.A.Michelangeli (NY)","Martín E. Timaná|A. Rubio G.","Timaná 2279","1991","9","14","South America","Peru","Las Piedras. Cusco Amazónico. Plantas colectadas en el camino al lago Sandoval. Bosque fuertemente perturbado, suelo arenoso.",NA,NA,NA,NA,"D. Don","Madre de Dios","-69.05","-12.4833333",NA,"Tambopata","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"97",NA,"4"
"473","2018-09-27 16:41:00-03","MO","MOBOT","323314","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","J.Wurdack 1992, !RL","Severo Espinoza|Tiro Coba","Espinoza 641","1990","11","13","South America","Ecuador","Pozo petrolero Namoyacu de UNOCAL. 30 km al sur del pueblo de Curaray.",NA,NA,NA,NA,"D. Don","Pastaza","-76.95","-1.6666667",NA,"Pastaza","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-4",NA,"7"
"474","2013-03-19 13:26:00-03","MO","MOBOT","323703","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Clidemia","dentata","Clidemia dentata","F .A. Michelangeli (CAS)","Martín E. Timaná|Nestor Jaramillo","Timaná 2668","1991","10","17","South America","Peru","Las Piedras. Cusco Amazónico. Plantas colectadas cerca al Lago Sandoval; bosque abierto, vegetación ribréna creciendo en suelos arenosos.",NA,NA,NA,NA,"D. Don","Madre de Dios","-69.05","-12.48333",NA,"Tambopata","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"115",NA,"6"
