"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"503","2013-12-30 20:09:00-02","MO","MOBOT","3155732","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. Graham","G.L. Sobel|J.J. Strudwick|A.B. Anderson|M.G. Silva|R.P. Baia|Carlos S. Rosário","Sobel 4858","1984","10","28","South America","Brazil","Pará","Ilha do Marajó. About 2 km downstream from Bela Vista, on Rio Mocões, Municipio de Anajás. Forest on riverbank.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2008-05-27 22:02:00-03","MO","MOBOT","3155735","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","A. Lourteig","Basil Stergios","Stergios 6143","1983","7","18","South America","Venezuela","Bolívar","Río Venamo, entre río Cuyuní (Anacoco) y Caño Apanao. Selva pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2013-03-02 14:40:00-03","MO","MOBOT","3155771","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","R.L. Liesner","D. Philcox|A. Ferreira","Philcox 3965","1968","1","11","South America","Brazil",NA,"State of Mato Grosso. Expedition Base Camp. Km. 230, Xavantina-Cachimbo road. Riverside through campo-cerrado.","-51.76666","-12.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2008-05-27 22:02:00-03","MO","MOBOT","3155773","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","C. Gracies","Scott A. Mori","Mori 22389","1992","6","17","South America","Brazil","Amazonas","Rio Solimões. Lago Grande de Mancapuru, east end. Plants treated in ETOH.","-61.26666","-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2008-05-27 22:02:00-03","MO","MOBOT","3155810","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","A. Lourteig","Ghillean T. Prance","Prance 13375","1971","6","19","South America","Brazil","Amazonas","Rio Purus, Rio Ituxi. Rio Purus between Campina and Tambaqui. Flooded river banks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2018-01-02 14:49:00-02","MO","MOBOT","3155828","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S.Graham (MO)","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26793","1970","3","3","South America","Brazil","Minas Gerais","Gallery forest, Rio Bicudo, ca. 20cm W. of Corinto.",NA,NA,"525.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"509","2008-05-27 22:02:00-03","MO","MOBOT","3155845","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirley A. Graham","Milton G. da Silva","Silva 3183","1977",NA,NA,"South America","Brazil",NA,"Mato Grosso, Rio Juruena, Aripuanã, Fontanilha, RADAM SC-21-YD, beira do rio, solo úmido, arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2012-12-26 05:08:00-02","MO","MOBOT","3155846","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","G. Aymard","Basil Stergios|Gerardo Aymard|Olivia Palacios|Porfirio Hernández","Stergios 5204","1983","1","18","South America","Venezuela","Bolívar","Reserva Forestal Imataca. Selva pluvial del medio río Botanamo, entre la pica de las minas y el río Guarampín.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2009-08-21 06:56:00-03","MO","MOBOT","3155862","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirley A. Graham","Keiichi Mizoguchi","Mizoguchi 1485","1981","2","12","South America","Brazil","Minas Gerais","Cidade Ipatinga, Usiminas Iron works. (under joint Japanese-Brazilian management) in the outskirts of Usiminas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2008-05-27 22:02:00-03","MO","MOBOT","3155895","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirley A. Graham","Yotaro Sano","Sano 103","1981","5","30","South America","Brazil","Paraná","Municipio de Guaira, Salto-Sete Quedas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2014-07-25 06:20:00-03","MO","MOBOT","3155918","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. Graham","Ghillean T. Prance|Eduardo Lleras|William C. Steward|J.C. Ongley|Dionizio F. Coêlho|José F. Ramos|José F. Lima","Prance 16717","1973","7","23","South America","Brazil","Amazonas","Rio Solimoes and Rio Javari. IIha Aramacó, almost opposite Tabatinga. Varzea forest, white water flooded.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2014-01-06 12:20:00-02","MO","MOBOT","3155935","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. Graham","C. Figueirado|I. Riveiro","Figueirado 567","1995","1","15","South America","Brazil","Acre","Mun. Plácido de Castro: Rio Xipamano. Colocacão Rio Branco. Várzea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2013-08-23 04:12:00-03","MO","MOBOT","3155970","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","A. Lourteig","Baltasar Trujillo","Trujillo 4457","1959",NA,NA,"South America","Venezuela","Delta Amacuro","Alrededores de tucupita, caserio Palo Blanco. terr. Delta Amacuro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2008-05-27 22:02:00-03","MO","MOBOT","3155986","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"MACEDO","MACEDO 2238","1950",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2008-05-27 22:02:00-03","MO","MOBOT","3156038","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Nélida Soria","Soria Rey 4790","1991","10","22","South America","Paraguay","Amambay","Estancia Carmen De La Sierra. Orillas del Rio Aquidaban.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2011-06-09 18:08:00-03","MO","MOBOT","3156109","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. Graham","Franklin Ayala","Ayala Flores 1865","1979","6","23","South America","Peru","Loreto","Quistococha (Iquitos0.",NA,NA,"100.00000000",NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2016-11-15 05:15:00-02","MO","MOBOT","3156154","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Romeo Carnevali|Camilo L. Quarín|J.M. González|A. Isikawa","Krapovickas 23775","1973",NA,NA,"South America","Argentina","Corrientes","Isla Apipé Grande, Puerto San Antonio.",NA,NA,NA,NA,NA,NA,NA,NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2011-04-04 19:26:00-03","MO","MOBOT","3156185","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirley A. Graham","Calaway H. Dodson|J. Torres","Dodson 2965","1964","11","17","South America","Peru",NA,"Road to Santa Maria near Punchana on the bank of the Amazon river.",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2016-03-25 06:58:00-03","MO","MOBOT","3156253","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Christopher Davidson|Josephine Jones","Davidson 9925","1979","12","14","South America","Peru","Loreto","Lower Rio Itaya, near Iquitos. Along the margins of the river in remnants of primary lowland rainforest and in some secondary regrowth places.","-73.25","-3.76666",NA,NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"522","2008-05-27 22:02:00-03","MO","MOBOT","3156315","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","R. Tredwell","Robin Tredwell","Tredwell 60","1981","7","14","South America","Peru","Loreto","Yachupa, Rio Napo. Path through secondary forest away from Yachupa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2011-04-21 06:13:00-03","MO","MOBOT","3156532","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","P. Berry","Wilmer A. Díaz|Silvino Elcoro","Díaz 2927","1996","8","9","South America","Venezuela","Monagas","Municipio Libertador. El Merey. Bosque de pantano estacional. Zona inundable.","-62.84888","8.65388","65.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2009-07-31 08:59:00-03","MO","MOBOT","3156598","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirley Graham","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 115316","1977","10","24","South America","Venezuela","Delta Amacuro","Depto. Tucupita: Caño Jota-Sabuca, between Laguna del Consejo and Caño Mariusa, north of of Río Grande of Río Orinoco.","-61.96666","8.71666","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2011-06-08 12:20:00-03","MO","MOBOT","3157279","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Manuel Rimachi Y.","Rimachi Y. 11032","1994","7","20","South America","Peru","Loreto","Dtto. Punchana. Río Nanay, trocha de la Cocha de Manga Posa, en terreno inunable, frente al puerto de Picuruyacu.",NA,NA,"90.00000000",NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2009-08-05 12:11:00-03","MO","MOBOT","3157671","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirley A. Graham","Jef D. Boeke","Boeke 3274","1980","9","7","South America","Peru","Loreto","Iquitos. Laguna Quistococha. Wet forest, mostly palms.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2008-05-27 22:02:00-03","MO","MOBOT","3157726","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Stephen F. Smith","Smith 221","1984","9","26","South America","Peru","Madre de Dios","Shore of Laguna Chica, Explorer's Inn, near confluence of Rio Tambopata & Rio La Torre, 39 km. SW. of Puerto Moldanado.","-69.33333","-12.83333",NA,NA,NA,NA,NA,NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-08-30 10:45:00-03","MO","MOBOT","3158113","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S.Graham (MO)","F. Javier Fernández Casas","Fernández Casas 7926","1982",NA,NA,"South America","Bolivia","Cochabamba","Cerca de Puerto Villarroel, bosques y malezas junto a la ruta.","-65.205833","-16.996389","300.00000000",NA,NA,NA,NA,NA,"Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"529","2008-05-27 22:02:00-03","MO","MOBOT","3158185","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","St. G. Beck","Stephan G. Beck","Beck 12729","1986",NA,NA,"South America","Bolivia","Beni","Estancia Biologica del Beni, a 50 km. de San Borja. Zona de inundación de la laguna Normandia.",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2008-05-27 22:02:00-03","MO","MOBOT","3158438","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","N. Ritter","Nur Ritter","Ritter 4339","1998","6","25","South America","Bolivia","Santa Cruz","Lago Caiman: a bahia which receives water from the Río Itenez during the rainy season, and is isolated during the dry season. Center of the collecting area.","-60.92833","-13.58777","200.00000000",NA,NA,NA,NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2015-08-13 05:50:00-03","MO","MOBOT","3159456","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","A. Lourteig","R.M. Harley","Harley 21949","1980","4","29","South America","Brazil","Bahia","Chapadão Ocidental da Bahia. 37 km. N. from Correntina, on the Inhaúmas road. Marsh and small stream on sand amid cultivation.","-44.78333","-13.11666","580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2008-05-27 22:02:00-03","MO","MOBOT","3163174","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirley A. Graham","J.S. de la Cruz","de la Cruz 4577","1927","7",NA,"South America","Guyana",NA,"Pomeroon District; Moruka River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2008-05-27 22:02:00-03","MO","MOBOT","3163357","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirley A. Graham","I. Cordeiro","Cordeiro 1029","1992",NA,NA,"South America","Brazil","Mato Grosso do Sul","Bataguacu. Brejo graminoso na varzea do rio Parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2008-05-27 22:02:00-03","MO","MOBOT","3163484","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 39805","1977","3","24","South America","Brazil","Paraná","Parque Nac. 7 Quedas (mun. Guaira).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2008-05-27 22:02:00-03","MO","MOBOT","3163572","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","R.C. Foster","* SCHURY","SCHURY 662","1944","9","6","South America","Brazil","Bahia","Sandstone serrus; nertao.",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2008-05-27 22:02:00-03","MO","MOBOT","3163713","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","T.B. Cavalcanti","Ezechias P. Heringer","Heringer 3006","1979",NA,NA,"South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2011-05-18 16:37:00-03","MO","MOBOT","3163720","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Nelson A. Rosa|M.R. dos Santos","Rosa 2012","1977","5","25","South America","Brazil",NA,"Mato Grosso. rio Juruena, cachoeira. Ondas, ponto (SC.21-V8), ilha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2012-04-13 10:09:00-03","MO","MOBOT","3164244","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirlye A. Graham","A. A. Sáenz|Osvaldo Morrone","Sáenz 437","1987","5","2","South America","Argentina","Corrientes","Itatí.",NA,NA,NA,NA,NA,NA,NA,NA,"Itatí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"539","2011-06-08 12:20:00-03","MO","MOBOT","3164381","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirley A. Graham","Manuel Rimachi Y.","Rimachi Y. 4880","1980","2","19","South America","Peru","Loreto","Dtto. Indiana, Río Amazonas, Quebrada de Yanayacu, in freq. inundated lowlands.",NA,NA,NA,NA,NA,NA,NA,NA,"Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2009-07-17 06:11:00-03","MO","MOBOT","3165367","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirley A. Graham","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 22317","1979","5","17","South America","Peru","Loreto","Dtto. Las Amazonas. Rio Napo, Juancho Playa disturbed scrub along river, sandy silty alluvium.",NA,NA,NA,NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2008-05-27 22:02:00-03","MO","MOBOT","3165713","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirley A. Graham","Boris A. Krukoff","Krukoff 5936","1934","8","28","South America","Brazil","Pará","Region of the Lower Amazon. Near Bocca do Paru. On varzea land.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2012-05-24 05:04:00-03","MO","MOBOT","3166417","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirley A. Graham","Juan Revilla","Revilla Cardenas 754","1976","6","18","South America","Peru","Loreto","Distrito: Pebas; Río Yahuasyacu, afluente del Río Ampiyacu.",NA,NA,NA,NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2008-05-27 22:02:00-03","MO","MOBOT","3166812","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirley A. Graham","Thomas B. Croat","Croat 7617","1969","1","28","South America","Colombia","Amazonas","Intendency of Amazonas, east bank of Amazon ca 1 mi N of Leticia.","-69.972782","-4.184983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2008-05-27 22:02:00-03","MO","MOBOT","3166938","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Shirley A. Graham","Thomas B. Croat","Croat 7564","1969","1","27","South America","Colombia","Amazonas","East bank of Amazon River ca. 3 miles N of Leticia; disturbed area, marshy in places.","-70.032698","-4.126322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2012-06-27 15:30:00-03","MO","MOBOT","3168861","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S.Graham (MO)","Loy R. Phillippe|Francisco J. Ortega|L. Crane|S. Huhndorf|J. Schocknecht","Phillippe 21417","1993","1","22","South America","Venezuela","Apure","First bridge west of Módulo, branch of Caño Guaritico. Lagune Hermosa Quadrangle # 6238 (Scale 1:100,000).","-69.635","7.5558333","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"546","2012-06-27 15:30:00-03","MO","MOBOT","3169122","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S.Graham (MO)","W. Wilbert","Wilbert 260","1997","5",NA,"South America","Venezuela","Delta Amacuro","West bank of the Winikina River north of the village of Morichito in the State of Delta Amacuro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"547","2008-05-27 22:02:00-03","MO","MOBOT","3170874","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. Graham (MO)","Nélida Soria","Soria Rey 4540","1991","7","10","South America","Paraguay","Amambay","Estancia Carmen de la Sierra. Orillas del Rio Aquidaban, 1000 m del Casco Central de la Estancia. Orillas del rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2012-06-27 15:38:00-03","MO","MOBOT","3171509","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S.Graham (MO)","James F. Smith","Smith 3405","1996","4","3","South America","Ecuador","Sucumbíos","Along Rio Cuyabeno, near Puente Cuyabeno where road from Lago Agrio crosses river.","-76.3333333","0.0833333","400.00000000",NA,NA,NA,NA,NA,"Cuyabeno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"549","2012-06-27 15:31:00-03","MO","MOBOT","3171994","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S.Graham (MO)","Shunsuke Tsugaru|Yotaro Sano","Tsugaru B-852","1987","8","9","South America","Brazil","Amazonas","River side and small islets of Rio Amazonas within 100km lower reaches from Manaus. Collected by boat. Exposed river side by receding the water so dry season. On sandy soil in light tropical rain forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"550","2012-06-27 15:31:00-03","MO","MOBOT","3172028","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S.Graham (MO)","Shunsuke Tsugaru|Yotaro Sano","Tsugaru B-853","1987","8","9","South America","Brazil","Amazonas","River side and small islets of Rio Amazonas within 100km lower reaches from Manaus. Collected by boat. Exposed river side by receding the water so dry season. On sandy soil in light tropical rain forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"551","2008-05-27 22:02:00-03","MO","MOBOT","3172195","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. Graham (MO)","Lúcia G. Lohmann","Lohmann 277","1999","6","30","South America","Brazil","Amazonas","Rio Solimões, margem esquerda. Lago encantado, Várzea.","-60.41666","-3.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2008-05-27 22:02:00-03","MO","MOBOT","3410465","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Glocimar Perira da Silva 03/","PEREIRA-SILVA","PEREIRA-SILVA 4829","2001","3","14","South America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2013-01-20 20:24:00-02","MO","MOBOT","3410491","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","T. B. Cavalcanti et al","Taciana B. Cavalcanti|et al.","Cavalcanti 2708","2001","5","17","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2012-05-02 08:57:00-03","MO","MOBOT","3410603","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"B.M.T. Walter|et al.","Walter 4136","1988",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2008-05-27 22:02:00-03","MO","MOBOT","3410658","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Walter","Walter 5112","2002",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2013-01-20 20:24:00-02","MO","MOBOT","3410691","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Taciana B. Cavalcanti|et al.","Cavalcanti 1397",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2008-05-27 22:02:00-03","MO","MOBOT","3410773","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Hamilton","Hamilton 279",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2012-04-05 09:23:00-03","MO","MOBOT","3410823","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"S.P. Cordovil","Cordovil 0234",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
