"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","infraspecificEpithet"
"344","2014-08-28 16:22:00-03","MO","MOBOT","100738528","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"S. Zuluaga","Zuluaga R. 191","1982","4","11","Colombia","Chocó",NA,"Parque Nacional Natural Los Katíos, sector Tilupo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2014-08-28 16:22:00-03","MO","MOBOT","100738530","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"S. Zuluaga","Zuluaga R. 357","1982","4","12","Colombia","Chocó",NA,"Parque Nacional Los Katíos, sector Tilupo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2014-08-28 16:40:00-03","MO","MOBOT","100738597","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Jon Ricketson (MO),",NA,NA,NA,"José Cuatrecasas","Cuatrecasas 13062","1941","11","13","Colombia","Norte de Santander",NA,"Región del Sararé, Hoya del Río Cubugón, El Indio, Cordillera Oriental",NA,NA,NA,NA,"420.00000000","480.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2014-08-28 16:40:00-03","MO","MOBOT","100738672","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Jon Ricketson (MO),",NA,NA,NA,"Gloria A. Galeano","Galeano Garcés 1151","1986","4","26","Colombia","Amazonas",NA,"Río Caqueta, frente a la Isla Mariñame, ca. 1 hora trocha adentro, en terraza antigua",NA,NA,NA,NA,"120.00000000","180.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-03-07 04:38:00-03","MO","MOBOT","100738679","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"H. García Barriga","Garcia Barriga 6494","1938","12","28","Colombia","Valle del Cauca",NA,"Hacienda El Trejo, entre El Cerrito y Palmira",NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2014-08-28 16:40:00-03","MO","MOBOT","100738719","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","John J. Pipoly (MO),",NA,NA,NA,"Terry W. Henkel","Henkel 4953","1994","3","5","Guyana","Upper Takutu-Upper Essequibo",NA,"Acarai Mts., Tinarnau Creek at northwestern base of Tinarnau Peak",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2014-08-28 16:40:00-03","MO","MOBOT","100738780","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Joseph H. Kirkbride, Jr.","Kirkbride, Jr. 2586","1972","10","27","Colombia","Magdalena",NA,"Along trail from Pueblito to Playa Brava, Parque Nacional Tayrona",NA,NA,NA,NA,"250.00000000","300.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2014-08-28 16:40:00-03","MO","MOBOT","100738794","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"N. de Lopez","Lopez 57","1969","5","15","Colombia","Magdalena","Santa Marta","En El Cabo de San Juan de Guía, jurisdicción de Taganga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2014-08-28 16:40:00-03","MO","MOBOT","100738799","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Jon Ricketson (MO),",NA,NA,NA,"G. Lozano C.","Lozano Contreras 4794","1984","10","1","Colombia","Cauca",NA,"Entre San Rafael y Santa Cecilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2014-08-28 16:40:00-03","MO","MOBOT","100738822","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","John J. Pipoly (MO),",NA,NA,NA,"Tim McDowell","McDowell 4829","1991","5","19","Guyana","Potaro-Siparuni",NA,"Along North Fork River",NA,NA,NA,NA,"105.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2014-08-28 16:40:00-03","MO","MOBOT","100738853","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Jon Ricketson (MO),",NA,NA,NA,"Roelof A.A. Oldeman","Oldeman 511","1966","6","4","French Guiana",NA,NA,"Approuague, Athenase, layan sur Crique Angèle",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2014-08-28 16:40:00-03","MO","MOBOT","100738866","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Jorge A. Pérez-Zabala","Pérez-Zabala 1747","2001","8","6","Colombia","Antioquia",NA,"Hacienda Monte Negro",NA,NA,NA,NA,"750.00000000","800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2014-08-28 16:40:00-03","MO","MOBOT","100738889","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Jon Ricketson (MO),",NA,NA,NA,"John James Pipoly, III","Pipoly 8374","1986","8","7","Guyana","Barima-Waini",NA,"Barima River Head, Eclipse Falls, 5 mi W of Arakaka, construction camp at dam site",NA,NA,NA,NA,"20.00000000","80.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2014-08-28 16:40:00-03","MO","MOBOT","100738897","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Jon Ricketson (MO),",NA,NA,NA,"Timothy C. Plowman","Plowman 2025","1968","11","14","Colombia","Putumayo","Mocoa","Camino Viejo San Antonio",NA,NA,NA,NA,"650.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2014-08-28 16:40:00-03","MO","MOBOT","100738917","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Juan Guillermo Ramírez","Ramírez Arango 621","1987","2","23","Colombia","Antioquia","San Luis","Quebrada La Cristalina",NA,NA,NA,NA,"500.00000000","770.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2014-08-28 16:40:00-03","MO","MOBOT","100738923","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Jon Ricketson (MO),",NA,NA,NA,"R. Romero Castañeda","Romero Castañeda 2806","1951","6","21","Colombia","Nariño","Tumaco","Espriella",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2014-08-28 16:40:00-03","MO","MOBOT","100738926","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"R. Romero Castañeda","Romero Castañeda 6081","1956","10",NA,"Colombia","Chocó","Riosucio","Correg. de Truandó, orillas del Río Chintadó, a 3 km de su confluencia con el Río Truandó",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2014-08-28 16:40:00-03","MO","MOBOT","100738965","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Jon Ricketson (MO),",NA,NA,NA,"José Schunke V.","Schunke Vigo 2985","1969","1","12","Peru","Huánuco","Pachitea","Dtto. Honoria, Bosque Nacional de Iparia, Región de bosque seco tropical, a lo largo del Río Pachitea cerca del pueblo de Puerto Inca, a unos 8.5 km en distancia lineal de la confluencia con el Río Ucayali, a orilla del río en bosque alto a 1 km arriba de",NA,NA,NA,NA,"400.00000000","500.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2014-08-28 16:40:00-03","MO","MOBOT","100738971","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Jon Ricketson (MO),",NA,NA,NA,"José Schunke V.","Schunke Vigo 4477","1970","10","5","Peru","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo, Tananta, margen izquierda del río Huallaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2014-08-28 16:40:00-03","MO","MOBOT","100738972","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Jon Ricketson (MO),",NA,NA,NA,"José Schunke V.","Schunke Vigo 4617","1971","1","4","Peru","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo, a orilla del río en bosque alto, Puerto Pizana, margen derecha del río Huallaga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2014-08-28 16:40:00-03","MO","MOBOT","100738986","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Jon Ricketson (MO),",NA,NA,NA,"Djaja D. Soejarto","Soejarto 1244","1964","8","7","Colombia","Putumayo",NA,"Along Río Putumayo, above the confluence with Río Mocoa",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2014-08-28 16:40:00-03","MO","MOBOT","100739005","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Jorge H. Torres","Torres R. 3118","1986","4","13","Colombia","Amazonas",NA,"Araracuara, Escarpo hacia Puerto Arturo, caño La Cascada y la Cueva los Guácharos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2014-08-28 16:40:00-03","MO","MOBOT","100739010","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Jon Ricketson (MO),",NA,NA,NA,"Dino Tuberquia","Tuberquia 568","1998","1","27","Colombia","Chocó","Nuquí","Corregimiento de Arusí, Región de cabo Corrientes, Quebrada Arusisito",NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2017-07-04 16:39:00-03","MO","MOBOT","100740964","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","A. Fuentes (LPB)",NA,NA,NA,"Beatriz Nieto Ariza|Huber Villca Corani|Cartagena Chuqui, Julio Teddy|Racua Amutari, Belisario|Rubín de Celis Castillo, Daniel Fernando","Nieto Ariza 704","2014","7","23","Bolivia","La Paz","Abel Iturralde","Ixiamas, conseción de la empresa forestal Bosques del Norte, arroyo Muri","-67.8970277","-13.4301945",NA,NA,"196.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-13","3",NA
"368","2017-07-04 16:38:00-03","MO","MOBOT","100740979","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","A. Fuentes (LPB)",NA,NA,NA,"Beatriz Nieto Ariza|Huber Villca Corani|Cartagena Chuqui, Julio Teddy|Racua Amutari, Belisario|Rubín de Celis Castillo, Daniel Fernando","Nieto Ariza 719","2014","7","23","Bolivia","La Paz","Abel Iturralde","Ixiamas, conseción de la empresa forestal Bosques del Norte, arroyo Muri","-67.8970277","-13.4301945",NA,NA,"196.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-13","3",NA
"369","2020-09-27 08:49:00-03","MO","MOBOT","101224630","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","D.A. Neill (ECUAMZ)",NA,NA,NA,"Jocelyne Roman","Roman 5","2019","6","21","Ecuador","Pastaza","Pastaza","Puyo. Barrio el Paico. Margen izquierdo vía Puyo-Macas, E45 de la ruta Panamericana.","-77.9936111","-1.4663889",NA,NA,"930.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"370","2008-05-27 22:02:00-03","MO","MOBOT","1857052","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","conf. J.J. Pipoly (FTG)",NA,NA,NA,"Manuel J. Macía|et al.","Macía 3941","2001","4","26","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Plano inundable próximo al río Enadere, región de Tumupasa","-67.95444","-14.21638",NA,NA,"460.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2008-05-27 22:02:00-03","MO","MOBOT","1864437","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","conf. J.J. Pipoly (FTG)",NA,NA,NA,"Manuel J. Macía|et al.","Macía 4341","2001","5","14","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Plano inundable próximo al río Yariapo, región de Tumupasa","-67.94361","-14.22555",NA,NA,"530.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-04-13 16:44:00-03","MO","MOBOT","2370158","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","A. Fuentes (LPB)",NA,NA,NA,"Alejandro Araujo M.|et al.","Araujo Murakami 1616","2004","11","26","Bolivia","La Paz","Franz Tamayo","Madidi, Chalalan, orilla de la laguna. Bosque amazonico preandino estacional inundable, Ribera de laguna con dominancia de Mauritia flexuosa Oenocarpus bataua, Cariniana domestica, Ceiba ssp y Pachira insignis.","-67.9238889","-14.4230556",NA,NA,"350.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-18","1",NA
"373","2012-04-18 09:45:00-03","MO","MOBOT","2481115","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Jan C. Lindeman|J.H. de Haas","Lindeman 209","1966","9","29","Brazil","Paraná",NA,"Serra do Mar above Bela Vista",NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2015-06-18 06:28:00-03","MO","MOBOT","403801","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello","Holm-Nielsen 22334","1980","3","21","Ecuador","Pastaza",NA,"Namoyacu at Río Curaray.","-76.78333","-1.45",NA,NA,"230.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2008-05-27 22:02:00-03","MO","MOBOT","403826","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","W.C. Steere",NA,NA,NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 375","1968","6","6","Ecuador","Pastaza",NA,"Shell-Mera rain forest.","-78.05","-1.48333",NA,NA,"1050.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2013-02-13 05:33:00-02","MO","MOBOT","934380","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","R. Guillén (MO)",NA,NA,NA,"Mario Saldias P.|Bonifacio Mostacedo C.|René Guillén V.|M. Menacho","Saldias Paz 3364","1993","11","2","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. 15 km SE del campamento Los Fierros, sobre el camino al aserradero Tarbo. Bosque alto en llanura.","-60.76666","-14.66666",NA,NA,"225.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2016-12-07 05:17:00-02","MO","MOBOT","2541493","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","D.A. Neill (MO)",NA,NA,NA,"Jürgen Homeier|Florian A. Werner|Marcus Lehnert|N. Mandl","Homeier 1506","2004","11","8","Ecuador","Zamora-Chinchipe",NA,"Río Nangaritza between Las Orquideas and Shaimi","-78.61778","-3.59194",NA,NA,"890.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-06-02 17:07:00-03","MO","MOBOT","101196248","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Efraín Freire","Freire Mayorga 8783","2009","9","1","Ecuador","Carchi","Tulcán","Tobar Donoso, orillas del Río San Juan","-78.5777778","1.1911111",NA,NA,"125.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"379","2014-06-03 12:58:00-03","MO","MOBOT","1102353","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","J. Ricketson (MO)",NA,NA,NA,"Gerardo Aymard|Comiskey|R. Graham","Aymard C. 11306","1996","7","26","Bolivia","Beni","Yacuma","Río Curiraba. 16 km NE of El Porvenir (Estación Biológica del Beni). Plot-9. Moist Forest with a dominance of Swietenia macrophylla King. GPS unit used.","-66.3166667","-14.7166667",NA,NA,"220.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","2",NA
"380","2020-08-31 08:50:55-03","INPA","INPA","164738","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, T","2010",NA,NA,"Jansen-Jacobs, MJ","995","1987","11","18","Guyana",NA,NA,"Kanuku Mts., Maipaima, Camp 3 on Tsikoma Creek","-59.5","3.366667","-59.5","3.366667","160","160",NA,"INPA0164738","INPA0164738 INPA0164738_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-08-31 08:50:56-03","INPA","INPA","30349","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly III, JJ","1984",NA,NA,"Prance, GT","12036","1971","04","18","Brasil","Acre","Cruzeiro do Sul","Rio Moa, Rio Moa, between Igarapé Ipiranga - Aquidabã","-72.8956","-7.6144","-72.8956","-7.6144",NA,NA,NA,"INPA0030349","INPA0030349 INPA0030349_e INPA0030349_e1","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-08-31 08:50:55-03","INPA","INPA","10491","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, T","2007",NA,NA,"Rodrigues, WA","3926","1961","12","07","Brasil","Amazonas","Maués","Rio Parauari, Mucajá., Rio Parauari, Mucajá. Terra firme, solo arenoso.","-57.538579","-3.956784","-57.538579","-3.956784",NA,NA,NA,"INPA0010491","INPA0010491 INPA0010491_1 INPA0010491_1e INPA0010491_1e1 INPA0010491_e INPA0010491_e1","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-08-31 08:50:55-03","INPA","INPA","12079","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carijó, T","2005","07","04","Rodrigues, RS","MG4027","1903","12","01","Brasil","Pará",NA,"Rio Guamá, Rio Guamá, Ourém","-49.5","-2","-49.5","-2",NA,NA,NA,"INPA0012079","INPA0012079 INPA0012079_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-08-31 08:50:55-03","INPA","INPA","142712","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, T","2007",NA,NA,"Granville, JJ de","5226","1982","11","09","Guyana","Cayenne",NA,"Region de Paul Isnard. Montagre Lucifer, sommer zone sud. Foret claire broussarlleuse su curasse lateritique.",NA,NA,NA,NA,"550","550",NA,"INPA0142712","INPA0142712 INPA0142712_e INPA0142712_e1","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-08-31 08:50:55-03","INPA","INPA","159371","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, T","2007",NA,NA,"Callejas, R","5084","1987","08","05","Colômbia","Antioquia","Dabeiba","32 km S.E. de Mutatá en la via Mutatá-Dabeiba, Rio Cheve, sitio Chever.",NA,NA,NA,NA,NA,NA,NA,"INPA0159371","INPA0159371 INPA0159371_e INPA0159371_e1","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-08-31 08:50:55-03","INPA","INPA","137415","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, T","2007",NA,NA,"Ferreira, CAC","5100","1984","09","30","Brasil","Acre","Mâncio Lima","Serra do Moa, Serra do Moa. Local central.","-73","-7","-73","-7",NA,NA,NA,"INPA0137415","INPA0137415 INPA0137415_e INPA0137415_e1","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-08-31 08:50:55-03","INPA","INPA","12070","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, T","2005","07",NA,"Huber, JE","MG1382","1904","04","08","Brasil","Amazonas","Boca do Acre","Rio Purús, Ponto Alegre, Alto Purus, Ponto Alegre","-65.133333","-4.245667","-65.133333","-4.245667",NA,NA,NA,"INPA0012070","INPA0012070 INPA0012070_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-08-31 08:50:55-03","INPA","INPA","159399","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, T","2010",NA,NA,"Ferreira, CAC","10035","1989","10","12","Brasil","Acre","Mâncio Lima","PARNA Serra do Divisor, Margem direita ao alto rio Moa. Serra do Divisor entre o lugar Pedernal e fazenda Boa Vista. Mata de beira de rio, solo areno-pedregoso.","-73.633333","-7.416667","-73.633333","-7.416667",NA,NA,NA,"INPA0159399","INPA0159399 INPA0159399_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-08-31 08:50:55-03","INPA","INPA","167451","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, T","2010",NA,NA,"Milliken, W","252","1987","05","22","Brasil","Roraima",NA,"SEMA Ecological Reserve, Ilha de Maracá","-62.683333","3.716667","-62.683333","3.716667",NA,NA,NA,"INPA0167451","INPA0167451 INPA0167451_e INPA0167451_e1","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-08-31 08:50:55-03","INPA","INPA","182350","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, T","2010",NA,NA,"Hoffman, B","1277","1992","04","17","Guyana",NA,NA,"Region: Potaro-Siparuni. Essequibo R at Karupukari crossing; west bank, 1.5 km N of western landing.","-58.666667","4.666667","-58.666667","4.666667",NA,NA,NA,"INPA0182350","INPA0182350 INPA0182350_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-08-31 08:50:55-03","INPA","INPA","199100","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, T","2005","07",NA,"Granville, JJ de","7676","1985","08","20","Guyana",NA,"Cayenne","Montagne Bellevue de l'Inini. Zone cantrale. Versant au vent.",NA,NA,NA,NA,"700","700",NA,"INPA0199100","INPA0199100 INPA0199100_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-08-31 08:50:55-03","INPA","INPA","199121","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Ramos, JF","1999",NA,NA,"Granville, JJ de","7893","1985","08","29","Guyana",NA,"Cayenne","Montagne Bellevue de l'Inini. Zone cantrale.",NA,NA,NA,NA,"600","600",NA,"INPA0199121","INPA0199121 INPA0199121_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-08-31 08:50:55-03","INPA","INPA","215392","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly III, JJ","1997",NA,NA,"Daly, DC","7900","1993","10","25","Brasil","Acre","Sena Madureira","Rio Iaco, Basin of Rio Purus, Rio Iaco, right bank, Nova Olinda, between Igarapé Santo Antônio and Ig. Boa Esperança. Narrow trail through undisturbed forest in low lying area with moist soils, canopy open, species-poor.","-69.216667","-10.116667","-69.216667","-10.116667",NA,NA,NA,"INPA0215392","INPA0215392 INPA0215392_e","Southern America",NA,NA,"Dicotyledon","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
