"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","previousCatalogNumber","sex"
"238","2016-08-04 14:20:00-03","MO","MOBOT","3315832","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (MO)","Rosa","Rosa 2982","1970",NA,NA,"South America","Brazil","Maranhão",NA,"Sta. Inéz, margem direita do Rio Pindará, proxino da Ros. Campo temporerianento alagade.",NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"239","2016-08-03 14:59:00-03","MO","MOBOT","3315855","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (MO)","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 17989","1973","8","24","South America","Peru","Loreto",NA,"Dtto. Nauta. Paraiso, Rio Amazonas, 4º 15, 73º 18, open slightly sandy bar near river.",NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"240","2016-12-02 05:30:00-02","MO","MOBOT","3316220","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski","J.G. Graham|José Schunke V.","Graham 486","1998","7","20","South America","Peru","Ucayali",NA,"Prov.Coronel Portillo, Dtto. de Yarinacocha. Tunchish Caño. Altura sobre nivel del mar. Campo abierto.",NA,NA,NA,NA,NA,NA,"(L.) Less.","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"241","2016-08-03 15:23:00-03","MO","MOBOT","3316384","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (MO)","Manuel Rimachi Y.","Rimachi Y. 10762","1993",NA,NA,"South America","Peru","Loreto","Maynas","Dtto. Iquitos. Río Itaya, en orilla inundable. Caserio de Santa Rosa, Segunda zona.",NA,NA,NA,NA,NA,NA,"(L.) Less.","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"242","2016-08-04 17:46:00-03","MO","MOBOT","3316624","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 20351","1975","10","9","South America","Peru","Loreto","Maynas","Dtto. Iquitos. Padre Isla, side away from Iquitos, snady loam, subj. to annual innundation; occasional, open sandy area.",NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"243","2016-08-04 17:46:00-03","MO","MOBOT","3316815","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski","Manuel Rimachi Y.","Rimachi Y. 3797","1978","8","3","South America","Peru","Loreto","Maynas","Dtto. Indiana. Rio Amazonas. Quebrada de Yanayacu, low freq. inundated marginal forest.",NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"244","2016-08-04 14:19:00-03","MO","MOBOT","3317043","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (MO)","Amaro Macedo","Macedo 3932","1955",NA,NA,"South America","Brazil","Goiás",NA,"Pto Bacional.",NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"245","2016-08-03 14:56:00-03","MO","MOBOT","3317112","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (MO)","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 25361","1981","8","19","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Padre Isla, opposite mouth of Rio Nanay. Subj. to inundation, alluvial sandy-silty soil, mostly open. o",NA,NA,NA,NA,NA,NA,"(L.) Less.","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"246","2016-08-04 14:19:00-03","MO","MOBOT","3317208","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (MO)","Gert G. Hatschbach","Hatschbach 44156","1981",NA,NA,"South America","Brazil","Bahia",NA,"Rio S. Francisco, 2 km aciama de Ibotirama.",NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"247","2016-08-03 15:23:00-03","MO","MOBOT","3317827","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (MO)","Manuel Rimachi Y.","Rimachi Y. 10762","1993",NA,NA,"South America","Peru","Loreto","Maynas","Dtto. Iquitos. Río Itaya, en orilla inundable. Caserio de Santa Rosa, segunda zona.",NA,NA,NA,NA,NA,NA,"(L.) Less.","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"248","2016-08-06 17:46:00-03","MO","MOBOT","3317981","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (MO)","Jaime L. Jaramillo","Jaramillo Asanza 791","1978",NA,NA,"South America","Ecuador","El Oro","Huaquillas","Localidad San Vicente, pequeño caserío, suelo seco arenoso.",NA,NA,NA,NA,NA,NA,"(L.) Less.","0E8","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"249","2016-08-04 18:03:00-03","MO","MOBOT","3318056","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski","Manuel Rimachi Y.","Rimachi Y. 3229","1977","10","4","South America","Peru","Loreto","Maynas","Dtto. Iquitos. Río Amazonas, Quebrada de Yanayacu. in lowland over clay.",NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"250","2016-08-04 17:49:00-03","MO","MOBOT","3318249","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski","Sidney T. McDaniel","McDaniel 14000","1970","7","25","South America","Peru","Loreto","Ucayali","Pucallpa, sandy weedy area near Rio Ucayali.",NA,NA,NA,NA,NA,NA,"(L.) Less.","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"251","2016-08-03 12:13:00-03","MO","MOBOT","3318412","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (US)","Sidney T. McDaniel","McDaniel 10868","1968","8","19","South America","Peru","Loreto","Maynas","Iquitos, bluff on Río Amazonas, moist silty sandy alluvium.",NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"252","2016-08-03 14:57:00-03","MO","MOBOT","3318446","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (MO)","CEDENO","CEDENO 57","1999","12","12","South America","Ecuador","Manabí","Manta","Santa Rosa. La Hornilla, 2 km al Este de la Playa. Bosque seco tropical, secundario con plantaciones de café y plátano. Suelo arenoso.",NA,NA,NA,NA,NA,NA,"(L.) Less.","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"253","2016-08-03 14:43:00-03","MO","MOBOT","3318678","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski","Clarence D. Johnson","Johnson 4151-89","1989","1","12","South America","Ecuador",NA,NA,"7 km N Babahoya.",NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"254","2016-08-03 12:26:00-03","MO","MOBOT","3318830","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (US)","Rodolphe E. Spichiger|Filomeno Encarnación","Spichiger 1061","1981","11","17","South America","Peru","Loreto","Requena","Becerre Isla, abajo de Jernaro Herrera. Habita muele areno-arcilloso, Plantaciones de arros.",NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"255","2016-08-07 18:31:00-03","MO","MOBOT","3318989","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (US)","Ghillean T. Prance|Enrique Forero|Brian L. Wrigley|José F. Ramos|L.G. Farias","Prance 6107","1968","7","16","South America","Bolivia","Pando",NA,"W. bank of Rio Madeira, 2 km. north of Abunã. Muddy river bank.","-65.470276","-9.71481",NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"256","2016-08-03 15:22:00-03","MO","MOBOT","572610","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (MO)","Jens E. Madsen","Madsen 63883","1987","9","3","South America","Ecuador","Guayas",NA,"Isla Puná. Midway between Puná Nueva and Zapote. Savanna with Prosopis, Caesalpinia, Cochlospermum, Capparis, Croton, Ipomoea, and cacti.","-79.9333333","-2.7333333",NA,NA,NA,NA,"(L.) Less.","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"257","2008-05-27 22:02:00-03","MO","MOBOT","572619","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Jens E. Madsen","Madsen 63978","1987","10","1","South America","Ecuador","Guayas",NA,"Isla Punà. Vicinity of Punà Nueva. Disturbed salt marshes.","-79.91666","-2.73333",NA,NA,NA,NA,"(L.) Less.","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2016-08-04 17:46:00-03","MO","MOBOT","573118","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski","Franklin Ayala|et al.","Ayala Flores 3179","1981","12","4","South America","Peru","Loreto","Maynas","Isla Parlamento Búfalos. Río Amazonas. Iquitos. Bosque inundado.",NA,NA,NA,NA,NA,NA,"(L.) Less.","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","4",NA,NA,NA,NA
"259","2016-08-04 18:01:00-03","MO","MOBOT","573191","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski","Franklin Ayala|E. Arévalo S.","Ayala Flores 4241","1983","8","23","South America","Peru",NA,NA,"San Antonio, Río Samiria. Bosque primario.",NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","3",NA,NA,NA,NA
"260","2016-08-04 17:47:00-03","MO","MOBOT","573302","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski","Franklin Ayala","Ayala Flores 3101","1981","11","25","South America","Peru","Loreto","Maynas","Santa Rosa; Río Itaya. Iquitos. Bosque secundario.","-73.25","-3.7666667",NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","4",NA,NA,NA,NA
"261","2008-05-27 22:02:00-03","MO","MOBOT","573326","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Franklin Ayala|et al.","Ayala Flores 3857","1982","8","29","South America","Peru","Loreto","Requena","Boca del Río Puinahua (Río Ucayali), cerca a Huarmisla, a 1 hora de Requena (Río Arriba). Bosque secundario (tahuampa); rodeado de capironas.",NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","4",NA,NA,NA,NA
"262","2016-08-03 16:57:00-03","MO","MOBOT","586483","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (MO)","Thomas B. Croat","Croat 20118","1972","9","13","South America","Peru","Loreto",NA,"Isla Iquitos, across Amazon River at Iquitos.",NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"314","33",NA,NA,NA,NA
"263","2016-08-03 14:45:00-03","MO","MOBOT","595399","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski","Calaway H. Dodson|et al.","Dodson 7150","1978","8","19","South America","Ecuador","Los Ríos","Vinces","Jauneche forest, km 70 Quevedo-Palenque, via Mocachi.","-79.7","-1.2666667",NA,NA,NA,NA,"(L.) Less.","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"264","2016-08-04 14:20:00-03","MO","MOBOT","584630","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (MO)","Thomas B. Croat","Croat 62500","1986","8","22","South America","Brazil","Acre",NA,"CARAMARI AMAZONAS: Río Juruá, North of Cruzeiro do Sul; Lago da Cigana (São Luis), South of Porto Alvaro Nestrinho; Varzea forest along riverbank; Elevation about 150 m.","-72.6","-7.6166667",NA,NA,NA,NA,"(L.) Less.","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-68","6",NA,NA,NA,NA
"265","2016-08-03 14:43:00-03","MO","MOBOT","1528058","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski","Michael H. Nee","Nee 51662","2000","11","27","South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-67.3666667","-16.8333333",NA,NA,NA,NA,"(L.) Less.","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"266","2016-08-03 14:44:00-03","MO","MOBOT","592488","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski","James C. Solomon|Michael J. Balick|Douglas C. Daly|Calvin R. Sperling|Steven R. King","Solomon 8132","1982","7","27","South America","Bolivia","Beni","Cercado","Loma Suarez, ca. 15 km NW of Trinidad. Trail along Río Ibare. Annually inundated, mostly open and disturbed.","-64.9666667","-14.7666667",NA,NA,NA,NA,"(L.) Less.","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-3","7",NA,NA,NA,NA
"267","2016-08-03 15:22:00-03","MO","MOBOT","3316300","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","John Pruski (MO)","M.S. Silveira","Silveira 869","1994","9","21","South America","Brazil","Acre",NA,"Tarauacá: Bacia do Rio Juruá, Rio Tarauacá. Seringal Universo, Colocacão Praia do Carapanã. Floresta de várzea.","-71.3147222","-8.4230556",NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"268","2015-05-20 10:33:38-03","UFERSA","MOSS","3695","S","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Oliveira, O.F. de","Alves, A.de S.","13","1981","07","16","América do Sul","Brasil","Ceará","Lavras da Mangabeira","Sítio Cachoeira","-38.833333","-6.75",NA,"Herbácea; coletada em horta; solo areno-argiloso; independente; ocasional; int. econ. medicinal; n.v. marcela.",NA,NA,"(L.) Less.","240","240",NA,NA,NA,"38W50'00","6S45'00","1981","08","18",NA,NA,NA,NA,NA,NA
"269","2015-05-20 10:33:38-03","UFERSA","MOSS","1956","S","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Oliveira, O.F. de","Alves, A.de S.","13","1981","07","16","América do Sul","Brasil","Ceará","Lavras da Mangabeira","Sítio Cachoeira.","-38.833333","-6.75",NA,"Herbácea; coletada em horta; solo areno-argiloso; independente; ocasional; int. econ. medicinal; n.v. marcela.",NA,NA,"(L.) Less.","240","240",NA,NA,NA,"38W50'00","6S45'00","1981","08","18",NA,NA,NA,NA,NA,NA
"270","2015-05-20 10:33:38-03","UFERSA","MOSS","6806","S","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Oliveira, O.F. de","Gomes Júnior, J.","1","1992","09","30","América do Sul","Brasil","Rio Grande do Norte","Mossoró",NA,"-37.344167","-5.1875",NA,"Flor branca.",NA,NA,"(L.) Less.","16","16",NA,NA,NA,"37W20'39","5S11'15","2003","08","14",NA,NA,NA,NA,NA,NA
"271","2020-08-31 08:52:53-03","INPA","INPA","53454","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","Coêlho, LF","Monteiro, OP","INPA53454","1975","10","24","Southern America","Brasil","Amazonas","Boca do Acre","Rio Acre","-67.3977966308594","-8.75222015380859",NA,NA,"INPA0053454","INPA0053454 INPA0053454_e","(L.) Less.",NA,NA,"220472","auto",NA,NA,NA,"1982","05",NA,NA,NA,NA,NA,NA,NA
"272","2021-01-10 20:42:35-03","INPA","INPA","281831","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Tonizza, MC","HTSA5790","2014","04","20","Southern America","Brasil","Pernambuco","Lagoa Grande",NA,"-40.456389","-9.653056",NA,NA,"INPA0281831",NA,"(L.) Less.",NA,NA,NA,NA,NA,"-40.456389","-9.653056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-08-31 08:52:53-03","INPA","INPA","168467","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","Calago, K","Croat, TB","62500","1986","08","22","Southern America","Brasil","Acre",NA,"Canamarí, Rio Juruá, North of Cruzeiro do Sul; Lago da Cigana (São Luís), South of Porto Alvaro Nestrinho.","-72.6","-7.616667",NA,NA,"INPA0168467","INPA0168467 INPA0168467_e INPA0168467_e1","(L.) Less.","150","150",NA,NA,NA,"-72.6","-7.616667","2002","06",NA,NA,NA,NA,NA,NA,NA
"274","2020-08-31 08:52:53-03","INPA","INPA","124390","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","Pruski, JF","Revilla, J","4669","1980","07","08","Southern America","Brasil","Pará","Breu Branco","Rio Tocantins. Em praia arenosa, Rio Tocantins. Em praia arenosa.","-49.833333","-4",NA,NA,"INPA0124390","INPA0124390 INPA0124390_e INPA0124390_e1","(L.) Less.",NA,NA,NA,NA,NA,"-49.833333","-4","1987","09",NA,NA,NA,NA,NA,NA,NA
"275","2020-08-31 08:52:53-03","INPA","INPA","90961","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","Pruski, JF","Prance, GT","24369","1977","02","11","Southern America","Brasil","Amazonas","Manaus","Furo de Xiborema, between Rios Solimões & Negro., Furo de Xiborena, between rios Solimões and Negro. On muddy river bank.","-59.938885","-3.186275",NA,NA,"INPA0090961","INPA0090961 INPA0090961_e INPA0090961_e1","(L.) Less.",NA,NA,NA,NA,NA,"-59.938885","-3.186275","1987","09",NA,NA,NA,NA,NA,NA,NA
"276","2021-01-10 20:42:35-03","INPA","INPA","27534","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","Coêlho, LF","Castellanos, A","INPA27534","1963","01","25","Southern America","Brasil","Amazonas","Manaus","Educandos, Colônia Oliveira Machado, Educandos, Colônia Oliveira Machado.","-60.047222","-3.171944",NA,NA,"INPA0027534","INPA0027534 INPA0027534_e","(L.) Less.",NA,NA,NA,NA,NA,"-60.047222","-3.171944","1982","05",NA,NA,NA,NA,NA,NA,NA
"277","2020-08-31 08:52:53-03","INPA","INPA","108988","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","Silva, MF da","Junk, WJ","INPA108988","1982","12","02","Southern America","Brasil","Amazonas","Iranduba","IIha da Marchantaria, Iranduba, Ilha da Marchantaria.","-59.938889","-3.239167",NA,NA,"INPA0108988","INPA0108988 INPA0108988_e","(L.) Less.","7","7",NA,NA,NA,"-59.938889","-3.239167","1983",NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-08-31 08:52:53-03","INPA","INPA","109037","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","Silva, MF da","Junk, WJ","INPA109037","1983","01","13","Southern America","Brasil","Amazonas","Iranduba","IIha da Marchantaria, Iranduba, Ilha da Marchantaria.","-59.938889","-3.239167",NA,NA,"INPA0109037","INPA0109037 INPA0109037_e","(L.) Less.","7","7",NA,NA,NA,"-59.938889","-3.239167","1984",NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-01-10 20:42:35-03","INPA","INPA","11351","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Huber, JE","MG1","1898","10","03","Southern America","Peru",NA,NA,"Maramon, Tanixiaco.",NA,NA,NA,NA,"INPA0011351","INPA0011351 INPA0011351_e","(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-08-31 08:52:53-03","INPA","INPA","116464","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","Pruski, JF","Daly, DC","406","1980","10","01","Southern America","Brasil","Maranhão",NA,"Road from São Luiz Gonzaga to Santo Antônio, 53 t 35 km. from Bacabal. Capoeira.","-44.666667","-4.316667",NA,NA,"INPA0116464","INPA0116464 INPA0116464_e INPA0116464_e1","(L.) Less.",NA,NA,NA,NA,NA,"-44.666667","-4.316667","1987","09",NA,NA,NA,NA,NA,NA,NA
"281","2020-08-31 08:52:53-03","INPA","INPA","116608","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","Pruski, JF","Daly, DC","589","1980","10","11","Southern America","Brasil","Maranhão",NA,"Approx. 17 km. N of Tuntum on MA 259, toward Barra da Corda. On degenerating dirt road. By river in wet soil.","-44.666667","-6.166667",NA,NA,"INPA0116608","INPA0116608 INPA0116608_e INPA0116608_e1","(L.) Less.",NA,NA,NA,NA,NA,"-44.666667","-6.166667","1987","09",NA,NA,NA,NA,NA,NA,NA
"282","2020-08-31 08:52:53-03","INPA","INPA","209170","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","Dillon, MO","Graham, J","486","1998","07","20","Southern America","Peru","Ucayali","Coronel Portillo","Dtto: de Yarinacocha. Tunchish Caño. Campo abierto.","-74.566667","-8.35",NA,NA,"INPA0209170","INPA0209170 INPA0209170_e","(L.) Less.","200","200",NA,NA,NA,"-74.566667","-8.35","2001",NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-08-31 08:52:53-03","INPA","INPA","211459","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","Heiden, G","Silveira, M","869","1994","09","21","Southern America","Brasil","Acre","Tarauacá","Rio Tarauacá","-71.379444","-8.460833",NA,NA,"INPA0211459","INPA0211459 INPA0211459_e INPA0211459_e1","(L.) Less.",NA,NA,NA,NA,NA,"-71.379444","-8.460833","2010","09","03",NA,NA,NA,NA,NA,NA
"284","2020-08-31 08:52:53-03","INPA","INPA","22867","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","Pruski, JF","Prance, GT","6107","1968","07","16","Southern America","Bolivia","Pando",NA,"W bank of rio Madeira, 2 km above Abunã, W. bank of rio Madeira, 2 km. north of Abunã. Muddy river bank.",NA,NA,NA,NA,"INPA0022867","INPA0022867 INPA0022867_e INPA0022867_e1","(L.) Less.",NA,NA,NA,NA,NA,NA,NA,"1987","09",NA,NA,NA,NA,NA,NA,NA
"285","2020-08-31 08:52:53-03","INPA","INPA","94123","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","Coêlho, DF; Silva, MF da","Rodrigues, WA","10269","1980","08","22","Southern America","Brasil","Pará","Tucuruí","Rio Tocantins, Vila do Breu Branco., Rio Tocantins, margem do rio, entre Tucuruí e Breu Branco. Solo arenoso. Na praia alta.","-49.663345","-3.947598",NA,NA,"INPA0094123","INPA0094123 INPA0094123_e","(L.) Less.",NA,NA,NA,NA,NA,"-49.663345","-3.947598","1980",NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-08-31 08:52:53-03","INPA","INPA","48515","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa","Rodrigues, WA","Junk, WJ","216","1975","01","21","Southern America","Brasil","Amazonas","Manaus","Furo de Paracuúba, Furo de Paracuúba, perto de Manaus.","-60.0250015258789","-3.10193991661072",NA,NA,"INPA0048515",NA,"(L.) Less.",NA,NA,"138090","auto",NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-08-31 08:52:53-03","INPA","INPA","14590","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Duarte, AP","7323","1962","09","16","Southern America","Brasil","Amazonas","Humaitá","Rio Madeira, Humaitá, Margem do rio Madeira, próximo de Humaitá.","-59.966667","-2.883333",NA,NA,"INPA0014590","INPA0014590 INPA0014590_e INPA0014590_e1","(L.) Less.",NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-07-10 09:45:15-03","MBML","MBML-HERBARIO","37269",NA,"Plantae",NA,NA,"Compositae","Egletes","viscosa","Egletes viscosa","A.M. Teles/VIII-2015","A. P. Fontana; L. Kollmann & C. Esgario","5645","2008","10","24",NA,"Brasil","Espírito Santo","Linhares","Povoação, Reserva de Desenvolvimento Sustentável-RDS, Ilha fluvial do Rio Doce e leito seco","-39.837056","-19.555611",NA,"Erva no sol. Ca. 20cm. Flores amarelas.","MBML037269","MBML037269","(L.) Less.","7","7",NA,NA,NA,"39W50'13,4","19S33'20,2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-28 10:31:20-03","ICAUFMG","MCCA","2469","S","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","IGLESIAS, D.T.","MARTINS, E.R.",NA,"2018","09","20",NA,"Brasil","Minas Gerais","Montes Claros","Linha férrea que atravessa o ICA UFMG","-43.8616981506348","-16.7350006103516",NA,"Crescendo em lagoa seca à margem da rodovia","MCCA02580","MCCA02580","(L.) Less.",NA,NA,"72568","auto",NA,"-438419444.0","-166836111.0","2018","09","20",NA,NA,NA,NA,NA,NA
