"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"468","2008-05-27 22:02:00-03","MO","MOBOT","1535432","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Michael H. Nee","Nee 33525","South America","Bolivia","Santa Cruz","Andres Ibanez, 1 km. N of Center of Cotoca. Weedy, brushy areas, very flat , the soil of fine sand and silt.",NA,NA,NA,NA,NA,NA,"Jacq.","K. Vincent","1987","1","15",NA,"-62.98333","-17.75",NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2008-05-27 22:02:00-03","MO","MOBOT","1536378","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Michael H. Nee","Nee 36309","South America","Bolivia","Santa Cruz","10 km. S of center of Santa Cruz, 1 km. Nof YPFB oil refinery on dirt road to Lomas de Arena, level, sandy, natural grassland with scattered groups of shrubs and low trees.",NA,NA,NA,NA,NA,NA,"Jacq.","M. Nee","1988","2","15","Andrés Ibáñez","-63.18333","-17.875",NA,NA,NA,"425.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2018-10-03 04:36:00-03","MO","MOBOT","1696195","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Xavier Cornejo S.|Carmen Bonifaz B.","Cornejo Sotomayor 5184","South America","Ecuador","Loja","Quebrada El Chirimoyo",NA,NA,NA,NA,NA,NA,"Jacq.","C. Ulloa & R. Liesner (MO)","1995","5","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2018-10-03 04:36:00-03","MO","MOBOT","1696196","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Xavier Cornejo S.|Carmen Bonifaz B.","Cornejo Sotomayor 4396","South America","Ecuador","Manabí",NA,NA,NA,NA,NA,NA,NA,"Jacq.","C. Ulloa & R. Liesner (MO)","1995","8","22","Jaramijó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2013-08-20 13:13:00-03","MO","MOBOT","1710578","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Elsa M. Zardini|M. Vera","Zardini 57613","South America","Paraguay","Concepción","Estancia Primavera-Arroyo Tagatiyá Mí.",NA,NA,NA,NA,NA,NA,"Jacq.","R.Liesner (MO)","2001","11","6",NA,"-57.5702778","-22.5013889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1246","4",NA
"473","2011-06-09 18:10:00-03","MO","MOBOT","1723258","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Bonifacio Mostacedo C.","Mostacedo C. 3403","South America","Bolivia","Santa Cruz","Campamento Las Trancas. Bosque alto, 30-35 m de altura, com predominancia de Anadenanthera colubrina.",NA,NA,NA,NA,NA,NA,"Jacq.","A. Fuentes","1998","1","23","Nuflo de Chavez","-61.84805","-16.52166",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2011-06-08 17:15:00-03","MO","MOBOT","1762226","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"José Steinbach","Steinbach G. 6689","South America","Bolivia","Santa Cruz","Cercos, Buenavista",NA,NA,NA,NA,NA,NA,"Jacq.","A. Gentry (MO)","1924","11","17","Sara",NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2008-05-27 22:02:00-03","MO","MOBOT","1762242","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"R.C. Quevedo|T. Ruiz de Centurión","Quevedo Sopepí 405","South America","Bolivia","Santa Cruz","San Ramón, Puquio Sur - Ladera NO",NA,NA,NA,NA,NA,NA,"Jacq.","R.L. Liesner (MO)","1991","2","23","Nuflo de Chavez","-62.45","-16.6375",NA,NA,NA,"505.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-07-08 13:58:00-03","MO","MOBOT","1762244","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Renate Seidel","Seidel 2797","South America","Bolivia","La Paz","Alto Beni, cerca Palos Blancos, Potrero (de las estancias Elsner), Pastura",NA,NA,NA,NA,NA,NA,"Jacq.","R. Seidel (LPB)","1990","1","30","Sud Yungas","-67.3333333","-15.5",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"477","2008-05-27 22:02:00-03","MO","MOBOT","1762245","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Mónica Moraes|et al.","Moraes R. 1773","South America","Bolivia","Beni","Al W de Trinidad, río Mamoré. Bosque de ribera",NA,NA,NA,NA,NA,NA,"Jacq.","R.L. Liesner (MO)","1993","11","11","Itenez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2011-08-17 10:28:00-03","MO","MOBOT","1762246","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata","Holotype","Miguel Bang","Bang 2421","South America","Bolivia","La Paz","Coroico, Yungas",NA,NA,NA,NA,NA,NA,"Jacq.","H. Sleumer (L)","1894","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"479","2016-11-15 05:15:00-02","MO","MOBOT","1762247","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 36128","South America","Bolivia","Santa Cruz","Alrededores de la Universidad, en loma arenosa de los alrededores",NA,NA,NA,NA,NA,NA,"Jacq.","M. de Pompert","1980","4","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2008-05-27 22:02:00-03","MO","MOBOT","1762248","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Orland E. White","White 2369","South America","Bolivia",NA,"Rio Ibon",NA,NA,NA,NA,NA,NA,"Jacq.","R.L. Liesner (MO)","1922","2","12",NA,NA,NA,NA,NA,NA,"152.40000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2013-10-05 06:33:00-03","MO","MOBOT","1824787","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Gerrit Davidse|Ángel C. González","Davidse 12105A","South America","Venezuela","Apure","Distrito San Fernando; Isla Arapuca in the Río Orinoco near the mouth of the Río Apure. Low, woody disturbed vegetation with occassional open spots.",NA,NA,NA,NA,NA,NA,"Jacq.","Sleumer","1976","4","25",NA,"-66.41666","7.63333",NA,NA,NA,"35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1253",NA,NA
"482","2011-10-22 04:57:00-02","MO","MOBOT","1827206","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Álvaro Cogollo P.|Rafael Borja","Cogollo Pacheco 2094A","South America","Colombia","Antioquia","Cañón del Río Claro, sector nor-occidental, margen izquierda.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1985","8","19","San Luis","-74.65","5.88333",NA,NA,NA,"330.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2011-02-22 10:38:00-03","MO","MOBOT","1827207","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Enrique Rentería A.|et al.","Rentería Arriaga 1941","South America","Colombia","Antioquia","Casabe",NA,NA,NA,NA,NA,NA,"Jacq.","Al Gentry (MO)","1979","10","30",NA,"-73.88333","7.01666",NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2011-02-22 10:38:00-03","MO","MOBOT","1827208","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Enrique Rentería A.|et al.","Rentería Arriaga 4766","South America","Colombia","Antioquia","Urabá-Chigorodó-Malagón. Sector Quebrada La Puerca-Malagón.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1986","3","24",NA,NA,NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2011-06-21 05:11:00-03","MO","MOBOT","1827209","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Ramiro Fonnegra G.|et al.","Fonnegra G. 1891","South America","Colombia","Antioquia","1 km carretera Mutatá-Pavarandó.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1987","4","27","Mutatá","-76.43699","7.240729",NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2011-10-22 04:57:00-02","MO","MOBOT","1827210","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Álvaro Cogollo P.","Cogollo Pacheco 1855","South America","Colombia","Antioquia","Cañón del Río Claro, margen izquierda, sector sur.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Bernal","1984","6","30","San Luis","-74.65","5.88333",NA,NA,NA,"330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2011-10-22 04:57:00-02","MO","MOBOT","1827211","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Álvaro Cogollo P.","Cogollo Pacheco 630","South America","Colombia","Antioquia","Cañón del río Claro, margen izquierda, sector occidental.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Bernal","1983","8","14","San Luis","-74.65","5.88333",NA,NA,NA,"330.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2011-11-08 05:06:00-02","MO","MOBOT","1827212","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Ricardo Callejas|Julio C. Betancur B.|Francisco J. Roldán","Callejas Posada 4426","South America","Colombia","Antioquia","Vía Caucasia-El Bagre, km 9-16, bht.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1987","7","8","Caucasia","-75","7.83333",NA,NA,NA,"60.00000000","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2011-02-22 10:35:00-03","MO","MOBOT","1833493","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Enrique Rentería A.","Rentería Arriaga 3941","South America","Colombia","Antioquia",NA,NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)",NA,NA,NA,"Chigorodó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2011-02-22 10:35:00-03","MO","MOBOT","1836510","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Enrique Rentería A.","Rentería Arriaga 3657","South America","Colombia","Antioquia","Bolombolo. bs-T",NA,NA,NA,NA,NA,NA,"Jacq.","R. Callejas","1985","3","8","Venecia",NA,NA,NA,NA,NA,"545.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2014-01-20 09:08:00-02","MO","MOBOT","1836511","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"L. Castaño|S. Márquez|N. López","Castano 189","South America","Colombia","Antioquia","Reserva Indigena Caiman Nuevo. bh-T",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"1992","8",NA,"Necoclí","-76.7666667","8.4333333",NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"492","2013-05-10 08:36:00-03","MO","MOBOT","1919675","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata","Isotype","August Kappler","Kappler 1374","South America","Suriname",NA,"Arbor fl. albis. Ad ripas fluviorum pr. stationem Victoriam.",NA,NA,NA,NA,NA,NA,"Jacq.","H. Sleumer","1843","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"493","2011-03-09 14:19:00-03","MO","MOBOT","1919682","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata","Isotype","Émile Hassler","Hassler 7612","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Jacq.",NA,"1901","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"494","2019-01-25 04:35:00-02","MO","MOBOT","1925762","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|F. Carazas","Valenzuela Gamarra 170","South America","Peru","Cusco","Dist. Vilcabamba, Paltaybamba, Mesacancha, Bosque Secundario",NA,NA,NA,NA,NA,NA,"Jacq.","R.Liesner (MO)","2002","6","9",NA,"-72.73777","-13.02722",NA,NA,NA,"1540.00000000","1645.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"495","2008-05-27 22:02:00-03","MO","MOBOT","1961438","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Sarah DeWalt|et al.","DeWalt 546","South America","Bolivia","La Paz","Comunidad de Santa Fe Parcela Permanente de 1 ha de Estudio Etnobotanico, 4 km N de la comunidad, bosque amazonico entre sabanas humedas.",NA,NA,NA,NA,NA,NA,"Jacq.","R.L. Liesner (MO)","1995","8","1","Abel Iturralde","-68.2","-13.66666",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2008-05-27 22:02:00-03","MO","MOBOT","2453317","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"* MUELLO","MUELLO s.n.1","South America","Argentina","Formosa",NA,NA,NA,NA,NA,NA,NA,"Jacq.","Sleumer, H. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2012-04-18 09:45:00-03","MO","MOBOT","2457896","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Jan C. Lindeman|J.H. de Haas","Lindeman 4274","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Jacq.","Sleumer, H. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2012-05-18 14:34:00-03","MO","MOBOT","2502792","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Jaime L. Jaramillo|Elena Grijalva","Jaramillo Asanza 11480","South America","Ecuador","Napo","Lagunda de Yuturi. Bosque húmedo tropical. Colecciones en los alrededores de la Laguna, bosque primario. Especies representativas: Guarea, Cecropia, Iriarthea.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1990","2","28",NA,"-76.01666","-0.6",NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2012-07-10 13:32:00-03","MO","MOBOT","255531","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alwyn H. Gentry|Hermes Cuadros V.","Gentry 68235","South America","Colombia","Sucre","Colosó, Estación de Primatos, forest on limestone. Transect 9-10.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1989","10","26","Colosó","-75.3666667","9.5",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"292","4",NA
"500","2014-04-04 05:43:00-03","MO","MOBOT","255573","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 12261","South America","Peru","Loreto","Dtto. Santa Maria de Nanay, Quebrada Yarina. Bosque primario (orilla de quebrada).",NA,NA,NA,NA,NA,NA,"Jacq.","R.E. Gereau","1989","5","23","Maynas","-73.66666","-3.91666",NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","7",NA
"501","2008-05-27 22:02:00-03","MO","MOBOT","255876","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alwyn H. Gentry|David N. Smith|Nestor Jaramillo","Gentry 42147","South America","Peru","Pasco","Río Pichis, 1 hr. below Puerto Bermudez, between P. Bermudez and Paujil. Riverside forest.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner","1983","6","17","Oxapampa","-74.83333","-10.16666",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-142","6",NA
"502","2008-05-27 22:02:00-03","MO","MOBOT","255944","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alwyn H. Gentry|Marielos Peña","Gentry 75245","South America","Bolivia","Santa Cruz","Curuyuqui, seasonally flooded riverside forest along Río Parapetí. Transect 1",NA,NA,NA,NA,NA,NA,"Jacq.","R.L. Liesner (MO)","1991","10","26",NA,"-62.3","-18.76666",NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"770","3",NA
"503","2011-10-07 05:03:00-03","MO","MOBOT","256292","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Sandy Knapp|Jim Mallet","Knapp 7056","South America","Peru","San Martín","toma del Shilcayo, along Río Shilcayo N of Tarapoto. Second growth and gallery forest.",NA,NA,NA,NA,NA,NA,"Jacq.","R.E. Gereau","1986","4","14","San Martín","-76.36666","-6.5",NA,NA,NA,"380.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"86-13","10",NA
"504","2008-05-27 22:02:00-03","MO","MOBOT","256314","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Walter A. Palacios|Daniel Rubio","Palacios Cuenca 9941","South America","Ecuador","Guayas","Cerro Blanco. Vía a la Costa, Km 15. Bosque seco Tropical. Suelos sobre rocas calizas.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1992","3","16","Guayaquil","-79.96666","-2.16666",NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-17","2",NA
"505","2014-04-04 05:43:00-03","MO","MOBOT","256382","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Rodolfo Vásquez","Vásquez Martínez 5018","South America","Peru","Ucayali","Leoncio Prado (Yarinacocha). Bosque inundable estacional.",NA,NA,NA,NA,NA,NA,"Jacq.","R.E. Gereau","1984","5","17","Coronel Portillo","-74.58333","-8.33333",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-9","3",NA
"506","2015-01-23 05:49:00-02","MO","MOBOT","256413","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Rodolfo Vásquez|A. Tye|et al.","Vásquez Martínez 12665","South America","Colombia","Amazonas","Parque Nacional Amacayacu. Proyecto: Inventario y Ecología de las aves del parque Amacayacu. Bosque inundable estacional (Ribereño) aguas del Río Amazonas.",NA,NA,NA,NA,NA,NA,"Jacq.","R.E. Gereau.","1989","8","8","Puerto Nariño","-70.25","-3.75",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"127","5",NA
"507","2014-04-04 05:43:00-03","MO","MOBOT","256620","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 3673","South America","Peru","Loreto","Cocha Pastor, Isla Padre. Bosque inundable estacional.",NA,NA,NA,NA,NA,NA,"Jacq.","R.E. Gereau","1982","12","21","Maynas","-76.16666","-3.75",NA,NA,NA,"116.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-31","7",NA
"508","2012-05-24 05:04:00-03","MO","MOBOT","256844","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Juan Revilla","Revilla Cardenas 2425","South America","Peru","Loreto","Distrito Iquitos. Rio Amazonas, Moena Cano.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald L. Liesner (MO)","1977","2","28","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","3",NA
"509","2019-07-29 21:05:00-03","MO","MOBOT","256897","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Carlos E. Cerón","Cerón Martínez 7751","South America","Ecuador","Napo","Cantón Archidona. Carretera Hollín-Loreto, entre Avila y Loreto. Huiruno, comunidad Quichua. Bosque muy húmedo Tropical. Bosque primario y chacras. Informante; Alberto Siquihua Grefa",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1989","11","24",NA,"-77.3166667","-0.7166667",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-49","7",NA
"510","2010-07-28 09:08:00-03","MO","MOBOT","257089","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alwyn H. Gentry|Elsa M. Zardini","Gentry 54151","South America","Colombia","Valle del Cauca","Hacienda El Medio, Río Paila, between Caserio La Paila and Zarzal.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1986","4","6","Zarzal","-76.2333333","4.3333333",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-49","3",NA
"511","2008-05-27 22:02:00-03","MO","MOBOT","257122","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alwyn H. Gentry|Camilo Díaz S.","Gentry 58274","South America","Peru","Tumbes","Cerros de Amotape, Quebrada Los Conejos, ca. 25 km SE of Cherralique. Premontane moist forest. Transect 4",NA,NA,NA,NA,NA,NA,"Jacq.","R.E. Gereau","1987","6","10",NA,"-80.61666","-4.15",NA,NA,NA,"600.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"87-138","4",NA
"512","2008-05-27 22:02:00-03","MO","MOBOT","257434","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alwyn H. Gentry|Adrian Juncosa","Gentry 40921","South America","Colombia","Valle del Cauca","Armenia turnoff from Cali- Medellin Hwy., just S of Zarzal, N of Andalucia. Dry spiny forest along dried up creek.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1983","2","28",NA,"-76.25","4.41666",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-71","4",NA
"513","2008-05-27 22:02:00-03","MO","MOBOT","257450","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alwyn H. Gentry|Marielos Peña|Bonifacio Mostacedo C.","Gentry 73971","South America","Bolivia","Santa Cruz","Quiapaca, 10 km N of Santiago, valley of Río Tucuvaca dry forest. Transects 9-10.",NA,NA,NA,NA,NA,NA,"Jacq.","A. Fuentes","1991","5","16",NA,"-59.5","-18.33333",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"625","4",NA
"514","2015-01-28 05:47:00-02","MO","MOBOT","257492","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Agustin Rudas L.|F. del Aguila Joaquin|et al.","Rudas Lleras 1513","South America","Colombia","Amazonas","Municipio de Leticia; Parque Nacional Natural Amacayacu; Centro Administrativo Mata-matá (Inderena). Alrededores del Centro Administrativo en bosque secundario en zona de várzea.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1991","3","7",NA,"-70.25","-3.78333",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","9",NA
"515","2008-05-27 22:02:00-03","MO","MOBOT","260822","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Percy Núñez V.|A.M. Lees|S.D. Wright","Núñez Vargas 8008","South America","Peru","Madre de Dios","Parque Nacional Manu, Cocha Juarez, Río Manu.",NA,NA,NA,NA,NA,NA,"Jacq.","R.E. Gereau","1987","5","3","Manu",NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-22","5",NA
"516","2015-01-28 05:47:00-02","MO","MOBOT","257500","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Agustin Rudas L.|F. del Aguila Joaquin|et al.","Rudas Lleras 1523","South America","Colombia","Amazonas","Municipio de Leticia; Parque Nacional Natural Amacayacu; Centro Administrativo Mata-matá (Inderena). Alrededores del Centro Administrativo en bosque secundario en zona de várzea.",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald Liesner","1991","3","7",NA,"-70.25","-3.78333",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","10",NA
"517","2013-11-02 06:36:00-02","MO","MOBOT","257504","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alwyn H. Gentry|L.H. Emmons","Gentry 38757","South America","Peru","Loreto","Yanamono. Explorama Tourist Camp, Río Amazonas above mouth of Río Napo, seasonally inundated tahuampa forest.",NA,NA,NA,NA,NA,NA,"Jacq.","R. Liesner (MO)","1982","12","28","Maynas","-72.83333","-3.46666",NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-3","6",NA
"518","2018-10-02 07:14:00-03","MO","MOBOT","257947","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Alwyn H. Gentry|Percy Núñez V.","Gentry 69847","South America","Peru","Madre de Dios","Cusco Amazónico, 15 km ENE of Puerto Maldonado. TREE PLOT 2-U",NA,NA,NA,NA,NA,NA,"Jacq.","Ronald L. Liesner (MO)","1990","3","3","Tambopata","-69.0833333","-12.5833333",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"437","3",NA
"519","2014-04-04 05:43:00-03","MO","MOBOT","258192","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 12027","South America","Peru","Loreto","Quebrada Supay, Jenaro Herrera (CDJH-IIAP). Bosque inundable estacional.",NA,NA,NA,NA,NA,NA,"Jacq.","R.E. Gereau","1989","4","15","Ucayali","-73.75","-4.91666",NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","6",NA
