"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"200","2020-12-21 16:11:15-03","MBM","MBM","21246","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Hatschbach, G.","29562","1971","04","16","Southern America","Brazil","Mato Grosso do Sul","Rod. BR-262, Passo do Lontra","-56.3782997131348","-20.2406005859375",NA,NA,"MBM021246","MBM021246","Miranda","Haynes, R.R.",NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:11:15-03","MBM","MBM","101911","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Hatschbach, G.; Silva, J.M.; Silva, J.M.","49221","1985","03","18","Southern America","Brazil","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,"MBM101911","MBM101911","Porto Murtinho","Guimarães, E.S.",NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:11:15-03","MBM","MBM","55149","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Hatschbach, G.","39822","1977","03","24","Southern America","Brazil","Paraná","Parque Nacional Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,"MBM055149","MBM055149","Guaíra","Hatschbach, G.",NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:11:15-03","MBM","MBM","64554","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Buttura, A.","116","1979","08","02","Southern America","Brazil","Paraná","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,"MBM064554","MBM064554","Guaíra","Hatschbach, G.",NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:11:15-03","MBM","MBM","74158","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Kummrow, R.; et al.; et al.","1805","1982","02","24","Southern America","Brazil","Paraná","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,"MBM074158","MBM074158","Guaíra","Hatschbach, G.",NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:11:15-03","MBM","MBM","29088","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Hatschbach, G.","9370","1962","10","16","Southern America","Brazil","Paraná","Sete Quedas, Parque Nacional","-54.2557983398438","-24.0799999237061",NA,NA,"MBM029088","MBM029088","Guaíra","Smith, L.B.",NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2015-10-02 19:37:50-03","MNHN","RECOLNAT_MNHN_P","P00735039","PreservedSpecimen",NA,NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Province de Espiritu Santo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00735039' target='other'> <mi>dwc_moreinfo</mi></a>","P00735039","P00735039_01",NA,"Rataj",NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 379",NA,NA,NA
"207","2015-10-02 19:36:22-03","MNHN","RECOLNAT_MNHN_P","P00735034","PreservedSpecimen",NA,NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Balansa, B.",NA,"1876","12","7",NA,"Paraguay",NA,"Bord des marais longeant le Rio-Paraguay, L'Assomption",NA,NA,"hb","reçu le 29 novembre 1877 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00735034' target='other'> <mi>dwc_moreinfo</mi></a>","P00735034","P00735034_01",NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"572",NA,NA,NA
"208","2015-10-02 19:36:33-03","MNHN","RECOLNAT_MNHN_P","P00735035","PreservedSpecimen",NA,NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Balansa, B.",NA,"1876","12","7",NA,"Paraguay",NA,"Bord des marais longeant le Rio-Paraguay, L'Assomption",NA,NA,"hb","reçu le 29 novembre 1877 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00735035' target='other'> <mi>dwc_moreinfo</mi></a>","P00735035","P00735035_01",NA,"Rataj",NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"572",NA,NA,NA
"209","2015-10-02 19:36:55-03","MNHN","RECOLNAT_MNHN_P","P00735036","PreservedSpecimen",NA,NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Grosourdy, R. de",NA,"1864",NA,NA,NA,"[Venezuela ou Ecuador]",NA,"Apure - San Fernando",NA,NA,"hb","cat. n°13 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00735036' target='other'> <mi>dwc_moreinfo</mi></a>","P00735036","P00735036_01",NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2015-10-02 19:37:05-03","MNHN","RECOLNAT_MNHN_P","P00735037","PreservedSpecimen",NA,NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Weddell, H.A.",NA,"1844","5",NA,NA,"Brésil central",NA,"Salinas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00735037' target='other'> <mi>dwc_moreinfo</mi></a>","P00735037","P00735037_01",NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2145",NA,NA,NA
"211","2015-10-06 10:16:40-03","MNHN","RECOLNAT_MNHN_P","P00735038","PreservedSpecimen",NA,NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Weddell, H.A.",NA,"1844","5",NA,NA,"Brésil central",NA,"Salinas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00735038' target='other'> <mi>dwc_moreinfo</mi></a>","P00735038","P00735038_01",NA,"Rataj",NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2145",NA,NA,NA
"212","2015-10-02 19:38:12-03","MNHN","RECOLNAT_MNHN_P","P00735040","PreservedSpecimen",NA,NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Province de Espiritu Santo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00735040' target='other'> <mi>dwc_moreinfo</mi></a>","P00735040","P00735040_01",NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 379",NA,NA,NA
"213","2015-10-02 19:38:34-03","MNHN","RECOLNAT_MNHN_P","P00735041","PreservedSpecimen",NA,NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Province de Espiritu Santo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00735041' target='other'> <mi>dwc_moreinfo</mi></a>","P00735041","P00735041_01",NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 379",NA,NA,NA
"214","2011-02-11 14:20:01-02","MNHN","RECOLNAT_MNHN_P","P00735042","PreservedSpecimen",NA,NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00735042' target='other'> <mi>dwc_moreinfo</mi></a>","P00735042","P00735042_01",NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1538",NA,NA,NA
"215","2017-11-24 16:22:08-02","MNHN","RECOLNAT_MNHN_P","P016961","PreservedSpecimen",NA,NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pignal, M.|Lechat, F.",NA,"1993","5","23",NA,"Brésil","bahia","Praia do Forte, Timeantube","-38","-12.56667","hb","Projet Pau brasil <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p016961' target='other'> <mi>dwc_moreinfo</mi></a>","P016961","P016961_01","praia do forte","Pignal","10","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H 12",NA,NA,NA
"216","2019-01-22 17:34:24-02","MNHN","RECOLNAT_MNHN_P","P00910154","PreservedSpecimen",NA,NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Holm-Nielsen, L.B.|Jaramillo, J.|Bravo, E.",NA,"1980","4","21",NA,"Equateur","Bolivar","Los Rios. Rio Prieto, 4 km E of Babahoyo","-79.5","-1.81667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00910154' target='other'> <mi>dwc_moreinfo</mi></a>","P00910154","P00910154_01",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22959",NA,NA,NA
"217","2020-12-11 11:43:16-03","UFMG","BHCB","116571","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pivari, MOD; Viana, PL","558","2007","09","27","Southern America","Brasil","Minas Gerais","Refúgio Estad. de Vida Silvestre do Rio Pandeiros","-44.633056","-15.665278",NA,"Erva, ca. 0,6m alt. Flores brancas.; Margem de lagoa.","BHCB053811",NA,"Januária",NA,"470","470",NA,NA,NA,NA,"2007","09",NA,"-44.633056","-15.665278",NA,NA,NA,NA,NA,NA
"218","2020-12-11 11:43:16-03","UFMG","BHCB","71305","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Lombardi, JA; Salino, A; Mota, RC da; Viana, PL","4760","2002","05","15","Southern America","Brasil","Minas Gerais","Distrito de Tejuco, margens do Rio Pandeiros.","-44.632833","-15.666528",NA,"PRENSADO EM ÁLCOOL.; Erva esponjosa, sépalas arroxeadas, pétalas brancas, centro da flor amarelo.; Vegetação ribeirinha.","BHCB053763","BHCB053763","Januária",NA,NA,NA,NA,NA,NA,NA,"2002","07",NA,"-44.632833","-15.666528",NA,NA,NA,NA,NA,NA
"219","2020-12-11 11:43:16-03","UFMG","BHCB","33737","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,"Jaíba",NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-11 11:43:16-03","UFMG","BHCB","33488","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,"Jaíba",NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-11 11:43:16-03","UFMG","BHCB","153625","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Carvalho, AT","279","2009","06","28","Southern America","Brasil","Piauí","Alagado 2. Estrada de terra entre Conceição do Canindé e Jacobina do Piauí.","-41.2099990844727","-7.93527984619141",NA,"Pecíolo das folhas mais mole, flores pequenas com mais de doze estames.; Alagado com fundo muito lamoso, onde não foram coletados peixes.","BHCB053765","BHCB053765 BHCB053765_1","Jacobina do Piauí",NA,NA,NA,NA,NA,"35589","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-11 11:43:16-03","UFMG","BHCB","54848","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Barreto, HLM","11483","1942","04","24","Southern America","Brasil","Minas Gerais","Alagoas","-44.9418983459473","-17.3449993133545",NA,"Muito frequente.; Herbácea. Flor alva.; Margem de lagoa.","BHCB053758","BHCB053758","Pirapora",NA,NA,NA,NA,NA,"25004","auto","2010","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-11 11:43:16-03","UFMG","BHCB","83001","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Tameirão Neto, E","3559","2002","10","08","Southern America","Brasil","Goiás","Área de Influência da UHE Queimado, Lagoa do Perta Pé.","-47.334400177002","-15.5371999740601",NA,"Herbáceo, anfíbia. Macrófita aquática.","BHCB053764","BHCB053764","Formosa",NA,NA,NA,NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-11 11:43:16-03","UFMG","BHCB","84966","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Tameirão Neto, E","3628","2003","09","21","Southern America","Brasil","Goiás","Área de Influência da UHE Queimado, Lagoa do Perta Pé.","-47.334400177002","-15.5371999740601",NA,"Herbáceo, anfíbia. Macrófita aquática.","BHCB053762","BHCB053762","Formosa",NA,NA,NA,NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-11 11:43:16-03","UFMG","BHCB","33737","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Tameirão Neto, E","2261","1996","12","18","Southern America","Brasil","Minas Gerais","Distrito de Irrigação do Jaíba - Lagoa Santa, Reserva Legal.","-43.6744003295898","-15.3382997512817",NA,"Herbáceo.; Emergente.","BHCB053761","BHCB053761","Jaíba",NA,NA,NA,NA,NA,"47016","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-11 11:43:16-03","UFMG","BHCB","33488","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Tameirão Neto, E","2012","1996","02","13","Southern America","Brasil","Minas Gerais","Lagoa do Sossego.","-43.6744003295898","-15.3382997512817",NA,"Projeto Jaíba.; Herbáceo.; Aquática - submersa fixa.","BHCB053759","BHCB053759","Jaíba",NA,NA,NA,NA,NA,"47016","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-11 11:43:16-03","UFMG","BHCB","153609","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Carvalho, AT","100","2009","12","10","Southern America","Brasil","Mato Grosso do Sul","Pantanal do Rio Miranda e Abobral, Ponte 11, Área alagada da caixa de empréstimo da ponte 11.","-57.6533012390137","-19.0091991424561",NA,"Identificada com ajuda da Profa. Pott.; Planta com folhas lanceoladas, flores brancas, com mais de doze estames.","BHCB053766","BHCB053766","Corumbá",NA,NA,NA,NA,NA,"295160","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-11 11:43:16-03","UFMG","BHCB","49009","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Guimarães, ES; Scremin-Dias, E; Rodrigues, AC","27","1997","09","10","Southern America","Brasil","Mato Grosso do Sul","Pantanal, Pantanal do Rio Miranda - Abobral, Passo do Lontra. Rodovia MS-184 em frente ao lagão, antes da curva do Leque, do lado esquerdo da estrada, no sentido Rio Miranda - Corumbá.","-57.6533012390137","-19.0091991424561",NA,"Flores brancas. Folhas e escapo floral emersos.; Alagado (1 palmo de água).","BHCB053760","BHCB053760","Corumbá",NA,NA,NA,NA,NA,"295160","auto","1999","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-05-06 14:24:22-03","UFMA","MAR","5914","S","Plantae",NA,NA,"Alistomataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Araújo, A.C.M. e Barbosa, M.M.","44","2011","04","03",NA,"Brasil","Maranhão","Maravilha","-44.806944","-2.955556",NA,"Planta aquática,flor branca, caule triangular e esponjoso",NA,NA,"São João Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º48'25W","02º57'20S",NA,NA,NA,NA,NA,NA
"230","2019-05-06 14:24:21-03","UFMA","MAR","6137","S","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Sousa, E. M.","27","2010","12","06",NA,"Brasil","Maranhão","Barreiro","-44.779722","-3.453611",NA,"Planta subarbustiva ou arbustiva com flores brancas",NA,NA,"Arari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44º46'47W","03º27'13S",NA,NA,NA,NA,NA,NA
"231","2021-02-11 17:17:47-03","UFPR","UPCB","28018","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Cervi, A.C.","3258","1991","08","21",NA,"Brasil","Mato Grosso do Sul","Estrada do Carandazal - Pantanal","-57.6533012390137","-19.0091991424561",NA,"Erva aquática com flores alvas, estames amarelos. Área com influência chaqueana..",NA,NA,"Corumbá","Guimarães, E.S.",NA,NA,NA,NA,"295160","auto","1998","04","28",NA,NA,NA,NA,NA,NA,NA,NA
"232","2009-10-21 21:11:00-02","MO","MOBOT","3386587","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121246","1980","2","18","South America","Venezuela","Sucre","Dist Benítez: Low swampy level ground, sluth of Guaraúnos.","-67.11666","10.53472",NA,NA,NA,NA,NA,"R. R. Haynes, 1982+","5.00000000","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2016-03-24 13:49:00-03","MO","MOBOT","100901685","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Nur Ritter","Ritter 3864","1996","11","17","South America","Bolivia","Beni","City of Trinidad. The road towards Laguna Suarez; approximately 1.5 km from the intersection with the main highway.","-64.885","-14.8511111",NA,NA,NA,NA,"Cercado","N. Ritter (NHA)","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"234","2008-05-27 22:02:00-03","MO","MOBOT","2801366","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Henry H. Rusby","Rusby 1649","1921","11","4","South America","Bolivia","Beni","Pampas near Lake Rogagua","-67.01","-14.04",NA,NA,NA,NA,"Yacuma","Foster's catalog note file","304.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-03-12 11:28:00-03","MO","MOBOT","101060764","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Kriste Ericsson|Reinilda Duré","Ericsson 520","1988","2","18","South America","Paraguay","Presidente Hayes","On the northwest side of the Puente Remanzo, northeast and alongside of the Trans Chaco Highway, beside the Rio Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","1",NA,NA
"236","2008-05-27 22:02:00-03","MO","MOBOT","1092666","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Nur Ritter|Paul F. Foster","Ritter 2438","1996","9","13","South America","Bolivia","Santa Cruz","Bahía Toledo: a large wetland complex formed by the divergence of the Río Paraguá.","-61.12111","-14.70805",NA,NA,NA,NA,"Velasco","N. Ritter (NHA)","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","1117526","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Luzmila Arroyo P.|Marielos Peña","Arroyo Padilla 1327","1996","7","22","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Arroyo Las Londras, camino hacia el Aserradero El Chore. Alrededores del arroyo, en bosque de sartenejal","-61.14444","-14.405",NA,NA,NA,NA,"Velasco","J. Ricketson (MO)","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"238","2008-05-27 22:02:00-03","MO","MOBOT","1124973","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Calaway H. Dodson","Dodson 12907",NA,NA,NA,"South America","Ecuador","Guayas","Capeira, km 21 Guayaquil to Daule. Tropical Dry Forest.","-79.96666","-2",NA,NA,NA,NA,"Guayaquil",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2008-05-27 22:02:00-03","MO","MOBOT","1150569","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Juan Guillermo Ramírez","Ramírez Arango 4587","1993","5","1","South America","Colombia","Bolívar","Corregimiento Canteras. Reserva Natural El Garcero. Finca La Floresta. Bh-T/Bs-T","-74.08333","9",NA,NA,NA,NA,"Margarita","J.G. Ramirez (JAUM)","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2012-03-18 05:12:00-03","MO","MOBOT","1153764","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Antony Jardim|Fabiana Mamani M.","Jardim 3702","1996","11","17","South America","Bolivia","Santa Cruz","Provincia Velasco 30 km al Oeste de San Ignacio de Velasco yendo a Concepcio|n; pozo de agua con Sagittaria, Luduvigia, Alisma, Utricularia.","-62","-16",NA,NA,NA,NA,"Velasco","J. Ricketson (MO)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"241","2013-10-05 06:32:00-03","MO","MOBOT","1304929","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Ronald L. Liesner|Ángel C. González","Liesner 12689","1982","3","14","South America","Venezuela","Portuguesa","50 to 56 km southeast of Guanare on road to Guanarito. Llanos, pastureland, roadsides, streams and ponds.","-69.3","8.83333",NA,NA,NA,NA,NA,"R.Haynes","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64",NA,NA,NA
"242","2008-05-27 22:02:00-03","MO","MOBOT","1396657","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","A.M. Carrión|Ramos|Rojas*|Mauricio Herrera|Karina Osinaga|M. Chávez","Carrión Cuellar 625","1998","10","29","South America","Bolivia","Santa Cruz","Prov. German Busch. Area natural de manejo integrado Otuquis. Canal Sicuri, a 6 km NE de la estancia Arco Iris, abundantes colchas de Eichhornia azurea y E. Crassipes.","-57.75416","-18.91972",NA,NA,NA,NA,"Angel Sandoval","V. Riketson (MO)","84.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","1486159","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Luis E. Forero|Julio C. Betancur B.","Forero Pinto 17","1998","5","29","South America","Colombia","Arauca","Caño Limón, campo petrolero de la Occidental de Colombia.","-71.16666","6.93333",NA,NA,NA,NA,"Arauca",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2008-05-27 22:02:00-03","MO","MOBOT","157867","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Elsa M. Zardini","Zardini 23325","1990","9","9","South America","Paraguay","Central","Tavarory, along Río Paraguay near Destacamento. Inundated savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,"R.R. Haynes (UNA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"434","4",NA,NA
"245","2008-05-27 22:02:00-03","MO","MOBOT","158056","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Thomas Morong","Morong 1039","1888",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2008-05-27 22:02:00-03","MO","MOBOT","158079","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","L.B. Holm-Nielsen","Holm-Nielsen 22948","1980","4","20","South America","Ecuador","Los Ríos","Río Prieto, 4 km E of Babahoyo. Swamp.","-79.5","-1.81666",NA,NA,NA,NA,NA,"L. B. Holm-Nielsen","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2011-06-08 17:17:00-03","MO","MOBOT","158088","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","L.B. Holm-Nielsen|et al.","Holm-Nielsen 22959","1980","4","21","South America","Ecuador","Los Ríos","Río Prieto, 4 km E of Babahoyo. Swamp.","-79.5","-1.81666",NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2011-06-08 17:17:00-03","MO","MOBOT","158096","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","L.B. Holm-Nielsen|et al.","Holm-Nielsen 27747","1980","10","24","South America","Ecuador","Guayas","Road Babahoyo - Guayaquil, near Yaguachi Nuevo. Forest remnants in swamp.","-79.71666","-2.1",NA,NA,NA,NA,NA,"R. Haynes & Holm-Nielsen","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
