"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","scientificNameAuthorship","stateProvince","minimumElevationInMeters","decimalLongitude","decimalLatitude","identifiedBy","county","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"847","2019-12-19 11:19:23-03","UFG","UFG","44963","S","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Resende, I.L.M.; Res","s.n.","2008","05","31",NA,"Brasil",NA,NA,NA,"UFG0044963",NA,NA,NA,NA,"Spruce ex Oliv.","Goiás",NA,"-48.859917","-16.956731","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0044963","2010","01","15",NA,NA,"-48.859917","-16.956731",NA,NA,NA,NA,NA,NA
"848","2019-12-19 11:19:23-03","UFG","UFG","44965","S","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Resende, I.L.M.","s.n.","2008","05","31",NA,"Brasil",NA,NA,NA,"UFG0044965",NA,NA,NA,NA,"Spruce ex Oliv.","Goiás",NA,"-48.859917","-16.956731","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0044965","2010","01","15",NA,NA,"-48.859917","-16.956731",NA,NA,NA,NA,NA,NA
"849","2019-12-19 11:19:23-03","UFG","UFG","44997","S","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Resende, I.L.M.","s.n.","2008","12","15",NA,"Brasil",NA,NA,NA,"UFG0044997",NA,NA,NA,NA,"Spruce ex Oliv.","Goiás",NA,"-48.859917","-16.956731","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0044997","2010","01","15",NA,NA,"-48.859917","-16.956731",NA,NA,NA,NA,NA,NA
"850","2019-12-19 11:19:23-03","UFG","UFG","45011","S","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Resende, I.L.M.","s.n.","2009","01","13",NA,"Brasil",NA,NA,NA,"UFG0045011",NA,NA,NA,NA,"Spruce ex Oliv.","Goiás",NA,"-48.801389","-17.024167","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0045011","2010","01","15",NA,NA,"-48.801389","-17.024167",NA,NA,NA,NA,NA,NA
"851","2019-12-19 11:19:23-03","UFG","UFG","45016","S","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Resende, I.L.M.","1142","2009","02","03",NA,"Brasil",NA,NA,"Nativa herbácea, flores amarelas.","UFG0045016",NA,NA,NA,NA,"Spruce ex Oliv.","Goiás",NA,"-48.7925","-17.0175","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0045016","2010","01","15",NA,NA,"-48.7925","-17.0175",NA,NA,NA,NA,NA,NA
"852","2019-12-19 11:19:23-03","UFG","UFG","45021","S","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Resende, I.L.M.","s.n.","2010","03","03",NA,"Brasil",NA,NA,NA,"UFG0045021",NA,NA,NA,NA,"Spruce ex Oliv.","Goiás",NA,"-48.7925","-17.0175","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0045021","2010","01","15",NA,NA,"-48.7925","-17.0175",NA,NA,NA,NA,NA,NA
"853","2019-12-19 11:19:23-03","UFG","UFG","45022","S","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Resende, I.L.M.","s.n.","2009","03","03",NA,"Brasil",NA,NA,NA,"UFG0045022",NA,NA,NA,NA,"Spruce ex Oliv.","Goiás",NA,"-48.859917","-16.956731","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0045022","2010","01","15",NA,NA,"-48.859917","-16.956731",NA,NA,NA,NA,NA,NA
"854","2019-12-19 11:19:23-03","UFG","UFG","45023","S","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Resende, I.L.M.","s.n.","2009","03","03",NA,"Brasil",NA,NA,NA,"UFG0045023",NA,NA,NA,NA,"Spruce ex Oliv.","Goiás",NA,"-48.801389","-17.024167","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0045023","2010","01","15",NA,NA,"-48.801389","-17.024167",NA,NA,NA,NA,NA,NA
"855","2019-12-19 11:19:23-03","UFG","UFG","45024","S","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Resende, I.L.M.","s.n.","2009","03","03",NA,"Brasil",NA,NA,NA,"UFG0045024",NA,NA,NA,NA,"Spruce ex Oliv.","Goiás",NA,"-48.801389","-17.024167","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0045024","2010","01","15",NA,NA,"-48.801389","-17.024167",NA,NA,NA,NA,NA,NA
"856","2019-12-19 11:19:23-03","UFG","UFG","45050","S","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Resende, I.L.M.","s.n.","2009","01","13",NA,"Brasil",NA,NA,NA,"UFG0045050",NA,NA,NA,NA,"Spruce ex Oliv.","Goiás",NA,"-48.7925","-17.0175","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0045050","2010","01","15",NA,NA,"-48.7925","-17.0175",NA,NA,NA,NA,NA,NA
"857","2019-12-19 11:19:23-03","UFG","UFG","45003","S","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Resende, I.L.M.","894","2008","12","15",NA,"Brasil",NA,NA,NA,"UFG0045003",NA,NA,NA,NA,"Spruce ex Oliv.","Goiás",NA,"-48.9533004760742","-16.9727993011475","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0045003","2010","01","15","39117","auto","-48473.5","-17006.5",NA,NA,NA,NA,NA,NA
"858","2019-12-19 11:19:23-03","UFG","UFG","44953","S","Plantae","Lentibulariaceae","Utricularia","triloba","Utricularia triloba","Resende, I.L.M.","s.n.","2008","05","02",NA,"Brasil",NA,NA,NA,"UFG0044953",NA,NA,NA,NA,"Benj.","Goiás",NA,"-48.7925","-17.0175","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0044953","2010","01","15",NA,NA,"-48.7925","-17.0175",NA,NA,NA,NA,NA,NA
"859","2019-12-19 11:19:23-03","UFG","UFG","44985","S","Plantae","Lentibulariaceae","Utricularia","triloba","Utricularia triloba","Resende, I.L.M.","s.n.","2008","10","11",NA,"Brasil",NA,NA,NA,"UFG0044985",NA,NA,NA,NA,"Benj.","Goiás",NA,"-48.801389","-17.024167","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0044985","2010","01","15",NA,NA,"-48.801389","-17.024167",NA,NA,NA,NA,NA,NA
"860","2019-12-19 11:19:23-03","UFG","UFG","45032","S","Plantae","Lentibulariaceae","Utricularia","triloba","Utricularia triloba","Resende, I.L.M.","s.n.","2009","04","15",NA,"Brasil",NA,NA,NA,"UFG0045032",NA,NA,NA,NA,"Benj.","Goiás",NA,"-48.7925","-17.0175","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0045032","2010","01","15",NA,NA,"-48.7925","-17.0175",NA,NA,NA,NA,NA,NA
"861","2019-12-19 11:19:23-03","UFG","UFG","44952","S","Plantae","Lentibulariaceae","Utricularia","triloba","Utricularia triloba","Resende, I.L.M.","87","2008","05","02",NA,"Brasil",NA,NA,NA,"UFG0044952",NA,NA,NA,NA,"Benj.","Goiás",NA,"-48.9533004760742","-16.9727993011475","Resende, I.L.M.","Bela Vista de Goiás",NA,"UFG0044952","2010","01","15","39117","auto","-48473.5","-17006.5",NA,NA,NA,NA,NA,NA
"862","2019-12-19 11:19:23-03","UFG","UFG","4130","S","Plantae","Lentibulariaceae","Utricularia","triloba","Utricularia triloba","Rizzo, J.A.","4096","1969","04","05",NA,"Brasil",NA,NA,"Campo rupestre. Herbáceo, corola amarela.","UFG0004130",NA,"Reserva Biológica da Serra Dourada",NA,NA,"Benj.","Goiás",NA,"-50.2150001525879","-16.1266994476318","Lopes, F.R.","Mossâmedes",NA,"UFG0004130","1999","04","22","30139","auto",NA,NA,NA,NA,NA,NA,NA,NA
"863","2021-01-26 13:55:34-03","IMA","MAC","23032","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","M.N.Rodrigues; F.Cavalcante; G.Bernardino","1778","2005","08","11",NA,"Brasil",NA,NA,"Erva ca. de 10 cm de altura. Flores amarelas.; Restinga antropizada com solo alagado.","MAC0023032",NA,"Povoado das Cabreiras.",NA,NA,"L.","Alagoas",NA,"-35.893411","-9.697808","F.M.Guedes","Marechal Deodoro",NA,NA,"2017","11","08",NA,NA,"-35.893411","-9.697808",NA,NA,NA,NA,NA,NA
"864","2021-01-26 13:55:34-03","IMA","MAC","25698","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","R.P.Lyra-Lemos; A.C.P.Barros; N.M.Rodrigues","9854","2006","09","27",NA,"Brasil",NA,NA,"Erva (áfila). ca. de 8cm de altura. Flores amarelas.; Restinga arbustiva-arbórea.","MAC0025698",NA,"Dunas do Cavalo Russo, trecho em direção a encosta do tabuleiro.",NA,NA,"L.","Alagoas",NA,"-35.893411","-9.697808","F.M.Guedes","Marechal Deodoro",NA,"MAC0025698","2017","11","08",NA,NA,"-35.893411","-9.697808",NA,NA,NA,NA,NA,NA
"865","2021-01-26 13:55:34-03","IMA","MAC","33646","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","R.P.Lyra-Lemos; J.W.A.Silva; E.C.O.Chagas; M.C.S.Mota","11363","2008","08","30",NA,"Brasil",NA,NA,"Erva áfila. Flores amarelas.; Campo de restinga entre cordões arenosos imundáveis.","MAC0033646",NA,"Próximo ao Brejo Água Santa e Cabreira, Área brejosa no lado esquerdo da AL. 215 em direção à zona urbana.",NA,NA,"L.","Alagoas",NA,"-35.893411","-9.697808","F.M.Guedes","Marechal Deodoro",NA,"MAC0033646","2017","11","08",NA,NA,"-35.893411","-9.697808",NA,NA,NA,NA,NA,NA
"866","2021-01-26 13:55:34-03","IMA","MAC","33712","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","R.P.Lyra-Lemos; J.W.A.Silva; E.C.O.Chagas; M.C.S.Mota","11428","2008","08","30",NA,"Brasil",NA,NA,"Erva ca. 10 cm de alt. Flores amarelas.; Campo de restinga em cordões arenosos imundáveis","MAC0033712",NA,"Próximo ao Brejo Água Santa e Cabreira., Área brejosa do lado esquerdo da AL 215 em direção à zona urbana",NA,NA,"L.","Alagoas",NA,"-35.893411","-9.697808","F.M.Guedes","Marechal Deodoro",NA,"MAC0033712","2017","11","08",NA,NA,"-35.893411","-9.697808",NA,NA,NA,NA,NA,NA
"867","2021-01-26 13:55:34-03","IMA","MAC","34712","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Chagas-Mota","1434","2008","09","25",NA,"Brasil",NA,NA,"Erva aquática ca. 15 cm de altura. Flores amarelas.; Restinga.","MAC0034712",NA,"Dunas do Cavalo Russo, Margem do Riacho Maceiozinho.",NA,NA,"L.","Alagoas",NA,"-35.893411","-9.697808","E.C.O.Chagas","Marechal Deodoro",NA,"MAC0034712","2008","09","25",NA,NA,"-35.893411","-9.697808",NA,NA,NA,NA,NA,NA
"868","2021-01-26 13:55:34-03","IMA","MAC","4208","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","R.P.Lyra-Lemos; A.I.L.Pinheiro","950","1985","08","01",NA,"Brasil",NA,NA,"Erva ca. 4 cm de altura. Flores amarelas.; Restinga.","MAC0004208",NA,"lado direito da AL-101 Sul.",NA,NA,"L.","Alagoas",NA,"-35.947886","-9.813219","F.M.Guedes","Barra de São Miguel",NA,"MAC0004208","2017","11","08",NA,NA,"-35.947886","-9.813219",NA,NA,NA,NA,NA,NA
"869","2021-01-26 13:55:34-03","IMA","MAC","42964","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Chagas-Mota; D.S.Correia; C.S.S.Barros","4468","2009","07","28",NA,"Brasil",NA,NA,"Erva ca. 4 cm de altura. Flores amarelas.; Mata Pluvial Atlântica.","MAC0042964",NA,"Serra Lisa.",NA,NA,"L.","Alagoas",NA,"-36.29775","-9.241017","F.M.Guedes","Chã Preta",NA,"MAC0042964","2017","11","08",NA,NA,"-36.29775","-9.241017",NA,NA,NA,NA,NA,NA
"870","2021-01-26 13:55:34-03","IMA","MAC","43869","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Chagas-Mota","5373","2009","09","11",NA,"Brasil",NA,NA,"Erva ca. 20 cm de altura. Flores amarelas. Frutos verdes.; Restinga.","MAC0043869",NA,"Dunas do Cavalo Russo.",NA,NA,"L.","Alagoas",NA,"-35.893411","-9.697808","E.C.O.Chagas","Marechal Deodoro",NA,"MAC0043869","2009","09","11",NA,NA,"-35.893411","-9.697808",NA,NA,NA,NA,NA,NA
"871","2021-01-26 13:55:34-03","IMA","MAC","4499","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","R.P.Lyra-Lemos; A.I.L.Pinheiro","1075","1985","10","31",NA,"Brasil",NA,NA,"Erva ca. 4 cm de altura. Flores amarelas.; Restinga arbustiva-arbórea.","MAC0004499",NA,NA,NA,NA,"L.","Alagoas",NA,"-36.414789","-10.394183","F.M.Guedes","Piaçabuçu.",NA,"MAC0004499","2017","11","08",NA,NA,"-36.414789","-10.394183",NA,NA,NA,NA,NA,NA
"872","2021-01-26 13:55:34-03","IMA","MAC","52339","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","W.T.C.C.Santos; E.S.França","37","2011","10","23",NA,"Brasil",NA,NA,"Erva sáprofita ca. 10 cm de altura. Flores amarelas.; Mata Atlântica.","MAC0052339",NA,"Reserva Biológica de Pedra Talhada.",NA,NA,"L.","Alagoas",NA,"-36.427672","-9.228003","F.M.Guedes","Quebrangulo",NA,"MAC0052339","2017","11","08",NA,NA,"-36.427672","-9.228003",NA,NA,NA,NA,NA,NA
"873","2021-01-26 13:55:34-03","IMA","MAC","56720","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","R.P.Lyra-Lemos; J.S.Correia; A.Santos","13803","2013","10","06",NA,"Brasil",NA,NA,"Erva ca. 10 cm. Flor amarela.; Mata Atlântica.","MAC0056720",NA,"Reserva Biológica de Pedra Talhada, Três Lagoas.",NA,NA,"L.","Alagoas",NA,"-36.427672","-9.228003","F.M.Guedes","Quebrangulo",NA,"MAC0056720","2017","11","09",NA,NA,"-36.427672","-9.228003",NA,NA,NA,NA,NA,NA
"874","2021-01-26 13:55:34-03","IMA","MAC","56759","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","R.P.Lyra-Lemos; J.S.Correia; A.Santos","13842","2013","10","06",NA,"Brasil",NA,NA,"Erva. Flores amarelas.; Mata Atlântica.","MAC0056759",NA,"Reserva Biológica de Pedra Talhada, Lajedo dos Bois.",NA,NA,"L.","Alagoas",NA,"-36.427672","-9.228003","F.M.Guedes","Quebrangulo",NA,"MAC0056759",NA,NA,NA,NA,NA,"-36.427672","-9.228003",NA,NA,NA,NA,NA,NA
"875","2021-01-26 13:55:34-03","IMA","MAC","57192","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","J.S.Correia; M.W.Tavares-Silva; A.Santos; E.L.Silva","179","2014","08","01",NA,"Brasil",NA,NA,"Erva ca. 10 cm. Flores amarelas.; Mata Atlântica.","MAC0057192",NA,"Reserva Biológica de Pedra Talhada, Três Lagoas.",NA,NA,"L.","Alagoas",NA,"-36.427672","-9.228003","F.M.Guedes","Quebrangulo",NA,"MAC0057192","2017","11","09",NA,NA,"-36.427672","-9.228003",NA,NA,NA,NA,NA,NA
"876","2021-01-26 13:55:34-03","IMA","MAC","6358","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","M.N.Rodrigues; et al.","1007","1987","09","22",NA,"Brasil",NA,NA,"Erva erecta com ca. 15cm de altura. Botões florais cor vinho, pétalas amarelas.; Restinga, alagado entre cordões litorâneos.","MAC0006358",NA,"Vargem Grande.",NA,NA,"L.","Alagoas",NA,"-36.414789","-10.394183","F.M.Guedes","Piaçabuçu",NA,"MAC0006358","2017","11","08",NA,NA,"-36.414789","-10.394183",NA,NA,NA,NA,NA,NA
"877","2021-01-26 13:55:34-03","IMA","MAC","63843","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","R.P.Lyra-Lemos; J.S.Correia; A.Santos","13842","2013","10","06",NA,"Brasil",NA,NA,"Erva. Flores amarelas.; Mata Atlântica.","MAC0063843",NA,"Reserva Biológica de Pedra Talhada, Lajedo dos Bois.",NA,NA,"L.","Alagoas",NA,"-36.427672","-9.228003","F.M.Guedes","Quebrangulo",NA,NA,"2017","11","09",NA,NA,"-36.427672","-9.228003",NA,NA,NA,NA,NA,NA
"878","2021-01-26 13:55:34-03","IMA","MAC","4741","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","triloba","Utricularia triloba","G.L.Esteves; et al.","900","1981","08","27",NA,"Brasil",NA,NA,"Erva. Flor amarela.; Restinga","MAC0004741",NA,NA,NA,NA,"Benj.","Alagoas",NA,"-35.893411","-9.697808","F.M.Guedes","Marechal Deodoro.",NA,"MAC0004741","2017","11","08",NA,NA,"-35.893411","-9.697808",NA,NA,NA,NA,NA,NA
"879","2021-02-04 10:29:01-03","UFRPE","HST","10099","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","A.M.Miranda; M.Grillo, M.I.Bezerra","585","1992","08","06",NA,"Brasil",NA,NA,"Erva; áfila; flores amarelo-ouro.","HST010099",NA,NA,NA,NA,"L.","Pernambuco",NA,NA,NA,"F.M.Guedes","estrada para Porto de Pedras",NA,NA,"2017","04","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2021-02-04 10:29:01-03","UFRPE","HST","13370","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","A.M.Miranda; et al.","5407","2006","01","24",NA,"Brasil",NA,NA,"Erva delgadissima; flores amarelas.","HST013370",NA,"Praia do Forte",NA,NA,"L.","Bahia",NA,"-38.2991981506348","-12.5303001403809","F.M.Guedes","Mata de São João",NA,NA,"2017","04","26","47329","auto",NA,NA,NA,NA,NA,NA,NA,NA
"881","2021-02-04 10:29:01-03","UFRPE","HST","17222","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","S.M.Rodrigues; L.P.Félix","101","1994","05","24",NA,"Brasil",NA,NA,"Paludista; éfila; haste verde amarronzado; flores amarelas.","HST017222",NA,"Reserva Ecológica de Guaribas",NA,NA,"L.","Paraíba",NA,"-35.1260986328125","-6.83861017227173","F.M.Guedes","Mamanguape",NA,NA,"2017","08","07","36853","auto",NA,NA,NA,NA,NA,NA,NA,NA
"882","2021-02-04 10:29:01-03","UFRPE","HST","7620","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","L.P.Félix; et A.M.Miranda","6636","1994","07","10",NA,"Brasil",NA,NA,"Terrestre, em solos alagadiços de fontainha.","HST007620",NA,NA,NA,NA,"L.","Pernambuco",NA,"-34.9063987731934","-7.83416986465454","F.M.Guedes","Igarassu",NA,NA,"2017","04","26","24709","auto",NA,NA,NA,NA,NA,NA,NA,NA
"883","2021-02-04 10:29:01-03","UFRPE","HST","2364","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","S.Tavares","1231","1965","01","13",NA,"Brasil",NA,NA,"Erva de caule marrom; flores amarelas.","HST002364",NA,"Margens da Lagoa do Jiqui",NA,NA,"L.","Rio Grande do Norte",NA,"-35.209400177002","-5.79500007629395","F.M.Guedes","Natal",NA,NA,"2017","04","26","12751","auto",NA,NA,NA,NA,NA,NA,NA,NA
"884","2021-02-04 10:29:01-03","UFRPE","HST","322","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","S.Tavares","322","1953","09","08",NA,"Brasil",NA,NA,"Ervinha; flores amarelas.","HST000322",NA,"Pirangí do Sul",NA,NA,"L.","Rio Grande do Norte",NA,"-35.2085990905762","-6.09111022949219","Lyman B.Smith","Nísia Floresta",NA,NA,"1961","12",NA,"17449","auto",NA,NA,NA,NA,NA,NA,NA,NA
"885","2021-03-01 11:48:23-03","UFPE","UFP","66.673","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Gomes, P; Mendes, K; Amorim, BS; Alves, M; Heald, S","621","2007","10","13",NA,"Brasil",NA,NA,"Flores amarelas.; Complexo florístico vegetaciaonal.","UFP66.673",NA,NA,NA,NA,"L.","Sergipe","224","-37.341111","-10.772222","Silva, T","Itabaiana","224",NA,"2012","12",NA,NA,NA,"-37.341111","-10.772222",NA,NA,NA,NA,NA,NA
"886","2021-03-01 11:48:23-03","UFPE","UFP","85571","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Melo, A; Morel, AS","1511","2017","04","20",NA,"Brasil",NA,NA,"Herbácea de flores amarelas. Habitat formado por Drosera sp (Droseraceae) Luwidgia sp (Onagraceae), Xyris sp (Xyridaceae).; Vegetação aberta, na margem do rio Sono.","UFP085571",NA,NA,NA,NA,"L.","Tocantins","435","-47.204444","-11.291389","Guedes, FM","Mateiros","435",NA,"2017","08","10",NA,NA,"-47.204444","-11.291389",NA,NA,NA,NA,NA,NA
"887","2021-03-01 11:48:23-03","UFPE","UFP","85540","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Guedes, FM; Luna, NK; Pessoa, E; Melo, A","83","2017","11","02",NA,"Brasil",NA,NA,"Corola amarela, lábio inferior trilobado; sépalas com nervuras não atingindo as amrgens.; Restingas alagadas. Mata Atlântica.","UFP085540",NA,NA,NA,NA,"L.","Bahia","72","-39.039722","-15.566389","Guedes, FM","Santa Luzia","72",NA,"2017","11","02",NA,NA,"-39.039722","-15.566389",NA,NA,NA,NA,NA,NA
"888","2020-09-25 10:37:22-03","UFPE","UFP","85511","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Guedes, FM; Cavalcanti, D; Garcia, GS","59","2017","10","03",NA,"Brasil",NA,NA,"Corola amarela, lábio inferior trilobado; sépalas com nervuras não atingindo as margens.; Baixada interdunar alagada, próx. à Maracajaú, Restinga herbácea, sazonalmente inundável.","UFP085511",NA,NA,NA,NA,"L.","Rio Grande do Norte","30","-35.859167","-5.751111","Guedes, FM","Maxaranguape","30",NA,"2017","10","03",NA,NA,"-35.859167","-5.751111",NA,NA,NA,NA,NA,NA
"889","2021-03-01 11:48:23-03","UFPE","UFP","85523","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Guedes, FM; Alves, M","103","2017","12","27",NA,"Brasil",NA,NA,"Corola amarela, lábio inferior trilobado; sépalas com nervuras não atingindo as margens.; Restinga herbácea, sazonalmente inundável.","UFP085523",NA,NA,NA,NA,"L.","Rio Grande do Norte","30","-35.594167","-5.723611","Guedes, FM","Maxaranguape","30",NA,"2017","12","27",NA,NA,"-35.594167","-5.723611",NA,NA,NA,NA,NA,NA
"890","2021-03-01 11:48:23-03","UFPE","UFP","85503","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Guedes, FM; Cavalcanti, D","50","2017","10","03",NA,"Brasil",NA,NA,"Corola amarela, lábio inferior trilobado; sépalas com nervuras não atingindo as margens.; Restinga alagada.","UFP085503",NA,NA,NA,NA,"L.","Rio Grande do Norte",NA,"-35.399722","-5.390278","Guedes, FM","Rio de Fogo",NA,NA,"2017","10","03",NA,NA,"-35.399722","-5.390278",NA,NA,NA,NA,NA,NA
"891","2021-03-01 11:48:23-03","UFPE","UFP","14491","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Luceño, M; Alves, M; Vanzela, A; Mendes, AP; et al.","EBNN461","1996","06","25",NA,"Brasil",NA,NA,"COORD.: 13º35'S - 41º48'W, 1100 m.s.m.; Solo arenoso úmido. Flores amarelas. Frequente.","UFP014491",NA,NA,NA,NA,"L.","Bahia",NA,NA,NA,"Campos, GL","Rio das Contas",NA,NA,"2010","03","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2021-03-01 11:48:23-03","UFPE","UFP","42502","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Gomes, P; Alves, M; Araújo-Alves, A; Maciel, B; et al.","85","2005","07","31",NA,"Brasil",NA,NA,"Erva em local encharcado; flores amarelas.","UFP042502",NA,NA,NA,NA,"L.","Pernambuco","760","-35.835556","-8.335833","Guedes, FM","Bezerros","760",NA,"2018","11","20",NA,NA,"-35.835556","-8.335833",NA,NA,NA,NA,NA,NA
"893","2021-03-01 11:48:23-03","UFPE","UFP","79941","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Cavalcanti, D; Maciel, JR; Amorim, BS; Daneu, L","719","2014","05","30",NA,"Brasil",NA,NA,"Erva, flores amarelas.; Mata Atlântica. Local com solo arenoso, encharcado.","UFP079941",NA,NA,NA,NA,"L.","Bahia",NA,"-39.143333","-15.5075",NA,"Santa Luzia",NA,NA,NA,NA,NA,NA,NA,"-39.143333","-15.5075",NA,NA,NA,NA,NA,NA
"894","2021-03-01 11:48:23-03","UFPE","UFP","85472","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Guedes, FM; Silva, SA","49","2017","09","28",NA,"Brasil",NA,NA,"Corola amarela, lábio inferior trilobado; sépalas com nervuras não atingindo as margens.; Campo rupestre.","UFP085472",NA,NA,NA,NA,"L.","Pernambuco",NA,"-37.229722","-8.631111","Guedes, FM","Bonito",NA,NA,"2017","09","28",NA,NA,"-37.229722","-8.631111",NA,NA,NA,NA,NA,NA
"895","2021-03-01 11:48:23-03","UFPE","UFP","55802","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Sobral-Leite, M; Wanderley, AM","849","2008","06","25",NA,"Brasil",NA,NA,"Hidrófito emergente na wet-flush vegetation. Numerosos indivíduos. Indivíduos em plena floração. Flores flavas e marrons; sem aroma perceptível.; Afloramento rochoso em meio a Floresta Ombrófila Densa das Terras Baixas.","UFP055802",NA,NA,NA,NA,"L.","Pernambuco","112","-35.004722","-8.210556","Galindo, F","Cabo de Santo Agostinho","112",NA,"2017","01","19",NA,NA,"-35.004722","-8.210556",NA,NA,NA,NA,NA,NA
"896","2021-03-01 11:48:23-03","UFPE","UFP","85475","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Guedes, FM; Pessoa, E; Melo, A; Coutinho, T; Vilaça, MD","112","2018","06","13",NA,"Brasil",NA,NA,"Corola amarela, lábio inferior trilobado; sépalas com nervuras não atingindo as margens.; Mata Atlântica.","UFP085475",NA,NA,NA,NA,"L.","Pernambuco","797","-36.207778","-8.866667","Guedes, FM","Bonito","797",NA,"2018","06","13",NA,NA,"-36.207778","-8.866667",NA,NA,NA,NA,NA,NA
