"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","individualCount","relatedCatalogItem","fieldNumber","sex"
"92","2020-03-11 09:00:16-03","URCA","HCDAL","7824","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Miranda, A.M.; et al.","s.n.","1993","08","28",NA,"Brasil","Bahia","Alcobaça",NA,"-39.1955986022949","-17.5193996429443",NA,NA,NA,"Arbusto.",NA,NA,"Semir, J.",NA,"50074","auto",NA,NA,"2001","11","22",NA,NA,NA,NA,NA
"93","2012-10-17 05:07:00-03","MO","MOBOT","3322840","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Robert M. King|Scott A. Mori|Talmon S. dos Santos|José L. Hage","King 8170","1979","7","27","South America","Brazil","Bahia",NA,"Município de Mucugê. Estrada que liga Mucugê cam Andarai a 11 km de primeiro.",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2012-10-17 05:07:00-03","MO","MOBOT","3323147","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Robert M. King|Scott A. Mori|Talmon S. dos Santos|José L. Hage","King 8069","1979","7","21","South America","Brazil","Bahia",NA,"Município de Rio de Contas, a 4 km as NW de Rio de Contas. Campo Rupestre.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2012-10-17 05:07:00-03","MO","MOBOT","3323637","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Robert M. King|Scott A. Mori|Talmon S. dos Santos|José L. Hage","King 8132","1979","7","24","South America","Brazil","Bahia",NA,"Município de Rio de Contas. Base de Pico das Almas, a 18 km as NW de Rio de Contas.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2009-08-28 05:32:00-03","MO","MOBOT","3324376","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Robert M. King|Luther E. Bishop","King 8668","1981","1","25","South America","Brazil","Bahia",NA,"Vicinity of Pico das Almas, of the town of Rio das Contas.",NA,NA,"3500.00000000","4600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2015-03-01 15:05:00-03","MO","MOBOT","3324861","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","A.M. de Carvalho|André M. Amorim|Jomar G. Jardim","Carvalho 4177","1993","2","20","South America","Brazil","Bahia",NA,"Município de Jacobina. Serra do Tombador. Ca 25 Km na estrada Jacobina/Morro do Chapéu. Matas De Galeria & campos Rupestres.",NA,NA,"750.00000000",NA,NA,NA,NA,NA,"H. Robinson, December.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2012-10-17 05:07:00-03","MO","MOBOT","3327087","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Robert M. King|Scott A. Mori|Talmon S. dos Santos|José L. Hage","King 8152","1979","7","26","South America","Brazil","Bahia",NA,"Município de Mucugê, a 3 km as S de Mucugê. Na estrada que vai par Jussiape.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","3327609","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Gert G. Hatschbach","Hatschbach 46552","1983","5","17","South America","Brazil","Bahia",NA,"Rio de Contas, arredores.",NA,NA,NA,NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2009-08-28 05:32:00-03","MO","MOBOT","3328344","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Robert M. King|Luther E. Bishop","King 8712","1981","1","31","South America","Brazil","Bahia",NA,"2 Km along road S of Mucuge.",NA,NA,"792.48000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-08-13 05:50:00-03","MO","MOBOT","3326594","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","R.M. Harley","Harley 15923","1974","2","4","South America","Brazil","Bahia",NA,"By Rio Cumbuca ca. 3km S. of Mucugé, near site of small dam on road to Cascavel. Riverside, damp sandy soil, sandstone rocks and partly burnt-over vegetation.","-41.35","-13.01666","850.00000000",NA,NA,NA,NA,NA,"C. Jeffrey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2011-06-08 12:29:00-03","MO","MOBOT","3361221","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","David J.N. Hind","Hind 50071","1992","1","17","South America","Brazil","Bahia",NA,"Mun. Abaíra: Campo de Ouro Fino (alto). Em capoeira e sobre e entre rochas na encosta do morro.","-41.9","-13.25","1700.00000000","1800.00000000",NA,NA,NA,NA,"D.J.N. Hind, March/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-08-13 05:50:00-03","MO","MOBOT","3360415","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","R.M. Harley|David J.N. Hind","Harley 27255","1988","12","16","South America","Brazil","Bahia",NA,"Mun.: Rio de Contas. Pico das Almas. Vertente leste. Alto do vale acima da Faz. Silvina. Sobre rochas.","-41.96666","-13.51666","1550.00000000",NA,NA,NA,NA,NA,"D.J.N. Hind, March/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2018-02-25 05:30:00-03","MO","MOBOT","3361810","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","R.M. Harley|Rosângela Simão-Bianchini|David J.N. Hind|J.M. Fothergill","Harley 25372","1988","10","24","South America","Brazil","Bahia",NA,"Mun.: Rio de Contas. Pvoado de Mato Grosso, arredores. Campo rupestre. Entre pedras.","-41.83333","-13.46666","1260.00000000",NA,NA,NA,NA,NA,"D.J.N. Hins, March/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-08-31 08:52:56-03","INPA","INPA","200953","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","Baker","Hatschbach, GG","68170","1998","07","24","Southern America","Brasil","Minas Gerais","Gouveia","Estrada para Barão de Guarani, próximo à descida da serra.","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"INPA0200953","INPA0200953 INPA0200953_e","Robinson, HE",NA,"37970","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"106","2020-08-31 08:52:56-03","INPA","INPA","220483","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","Baker","Roque, N","526","2001","07","02","Southern America","Brasil","Bahia","Lençóis","Lençóis. Campo rupestre.","-41.408333","-12.458333","723","723",NA,NA,"INPA0220483","INPA0220483 INPA0220483_e",NA,NA,NA,NA,"-41.408333","-12.458333",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-28 10:31:20-03","ICAUFMG","MCCA","1570","S","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish",NA,"28","2017","08","19",NA,"Brasil","Minas Gerais","Grão Mogol","Trilha do barão. Próximo a entrada da gruta.","-42.8897018432617","-16.5594005584717","1152","1152",NA,NA,"MCCA01626","MCCA01626","IGLESIAS, D.T.",NA,"67219","auto","-429072222.0","-164961111.0","2017","09","05",NA,NA,NA,NA,NA
"108","2021-03-04 11:04:29-03","UFRB","HURB","15183","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Costa, G.; Conceição, A.A.; Araújo, T.; Coelho, J,; Campo,L. & Gandara, A.","2245","2016","12","11",NA,"Brasil","Bahia","Lençóis","Mucugezinho;","-41.3899993896484","-12.563099861145",NA,NA,NA,NA,"HURB000015183",NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-04 11:04:30-03","UFRB","HURB","21838","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Fonseca, G.V.; Sousa, N.M.X. & Sousa, J.C.","325","2018","10","14",NA,"Brasil","Bahia","Boninal","Povoado Mulungu; Morro de Areia","-41.860278","-12.752222","1136","1136",NA,NA,"HURB000021838",NA,"G.V.Fonseca",NA,NA,NA,"41º51'37W","12º45'08S","2018","12","04",NA,NA,NA,NA,NA
"110","2020-06-15 15:28:48-03","UNESP-RC","HRCB","53860","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Miranda, A.M.","s/n","1993","08","28",NA,"Brasil","Bahia","Alcobaça",NA,"-39.1955986022949","-17.5193996429443",NA,NA,NA,NA,NA,NA,"Semir, J.",NA,"50074","auto",NA,NA,"2001","11","22",NA,NA,NA,NA,NA
"111","2019-12-19 11:17:25-03","UFG","UFG","40559","S","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Teles, A.M.; et al.","357","2007","03","20",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto",NA,"-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"UFG0040559","UFG0040559","Teles, A.M.",NA,"26697","auto",NA,NA,"2007","03","20",NA,NA,NA,NA,NA
"112","2021-02-04 10:26:32-03","UFRPE","HST","11353","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","A.A.Ribeiro-Filho","257","2001","02","26",NA,"Brasil","Bahia","Lençóis","Rio Mandassaia","-41.3899993896484","-12.563099861145",NA,NA,NA,"Arvoreta ca. 2,9 m alt. Folhas cartáceas, levemente discolores. Capítulos enegrecidos.","HST011353",NA,NA,NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-04 10:26:32-03","UFRPE","HST","7577","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","M.L.Guedes; et al.","5158","1997","06","28",NA,"Brasil","Bahia","Palmeiras","Pai Inácio","-41.5588989257812","-12.5289001464844",NA,NA,NA,"Árvore de ca. 3 m. Folhas simples discolores. Capítulo cilíndrico, sessil. Aquênio ocasionalmente com 4 ângulos.","HST007577",NA,"M.L.Guedes",NA,"20767","auto",NA,NA,"1997","10",NA,NA,NA,NA,NA,NA
"114","2021-03-01 11:53:21-03","UFPE","UFP","73137","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","D.C.","Cotas-Lima, JL; Maciel, JR; Benko-Iseppon, AM; Delgado Jr.","796","2012","12","07",NA,"Brasil","Bahia","Morro do chapéu",NA,"-41.1325","-11.566944","960","960",NA,"Material tratado com álcool 90%.; Arbustivo, ca. 3,0 m. de altura. Folhas coriáceas, discolores, face superior verde-escura, inferior glauca. Cipselas com pappus dourados.","UFP073137",NA,"Costa-Lima, JL",NA,NA,NA,"-41.1325","-11.566944","2012","12",NA,NA,NA,NA,NA,NA
"115","2020-09-12 05:00:02-03","US","US","3089988","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","N. F. F. MacLeish, V. F. Ferreira, G. L. Smith & J. G. Stutts","701","1980","10","4","South America - Neotropics","Brazil","Minas Gerais",NA,"Between Mendanha and Diamantina, 10 km northeast of Diamantina on Estrada 367",NA,NA,NA,NA,NA,NA,"US01635673","US01635673_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US","2752737","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","W. Anderson, M. Stieber & J. H. Kirkbride","35116","1972","2","2","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil, Serra do Espinhaco, Espinhaco ca 35 km SW of Gouveia, km 243 on M. G. 259",NA,NA,"1080",NA,NA,NA,"US01635669","US01635669_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"117","2020-09-12 05:00:02-03","US","US","3516608","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","D. J. N. Hind & R. Queiroz","H50928","1992","1","21","South America - Neotropics","Brazil","Bahia",NA,"Mun. Abaira, Campo de Ouro Fino (alto)","-41.9","13.25","1700","1800",NA,NA,"US01635676","US01635676_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"118","2020-09-12 05:00:02-03","US","US","2931796","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","G. Hatschbach","41421","1978","4","23","South America - Neotropics","Brazil","Minas Gerais",NA,"Ribeirao (mun. Grao Mogol)",NA,NA,NA,NA,NA,NA,"US01635674","US01635674_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"119","2020-09-12 05:00:02-03","US","US","3315395","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","S. Splett","868","1995","3","11","South America - Neotropics","Brazil","Minas Gerais",NA,"Cerrado, Campos de Areias Quartzosas, Penha da Franca, ca de 100 km ao nordeste de Diamantina","-43.08","-18.08","1000",NA,NA,NA,"US01635671","US01635671_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"120","2020-09-12 05:00:02-03","US","US","3195064","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","G. Davidse, T. P. Ramamoorthy & D. Vital","11909","1976","4","3","South America - Neotropics","Brazil","Bahia",NA,"19 km E of Morro do Chapeu along Highway BA-052, Chapada da Diamantina",NA,NA,"900",NA,NA,NA,"US01635682","US01635682_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"121","2020-09-12 05:00:02-03","US","US","3369479","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","68170","1998","7","24","South America - Neotropics","Brazil","Minas Gerais",NA,"Estrada para Barao de Guacui, proximo a descida da serra (Mun. Gouveia)",NA,NA,NA,NA,NA,NA,"US01635686","US01635686_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"122","2020-09-12 05:00:02-03","US","US","2709676","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","27887","1970","3","19","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil, Serra do Espinhaco, ca 18 km E of Diamantina",NA,NA,"1100",NA,NA,NA,"US01635668","US01635668_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"123","2020-09-12 05:00:02-03","US","US","3499407","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","W. Ganev","3316",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Municipio de Abaira, Encosta Serra do rei","-41.9","-13.3","1600",NA,NA,NA,"US01635683","US01635683_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"124","2020-09-12 05:00:02-03","US","US","2400054","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","B. Maguire, G. Mendes Magalhaes & C. K. Maguire","49247","1960","8","17","South America - Neotropics","Brazil","Minas Gerais",NA,"Slopes and summit of Serra Grao Mogul",NA,NA,"900","1100",NA,NA,"US01635675","US01635675_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"125","2020-09-12 05:00:02-03","US","US","2851665","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","18660","1977","2","13","South America - Neotropics","Brazil","Bahia",NA,"Serra do Sincora, 5 km S. of Andarai on road to Mucuge, by bridge over the Rio Paraguacu","-41.32","-12.83","400",NA,NA,NA,"US01635687","US01635687_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"126","2020-09-12 05:00:02-03","US","US","3118556","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","G. Hatschbach, M. M. Hatschbach & O. S. Ribas","52102","1988","5","17","South America - Neotropics","Brazil","Minas Gerais",NA,"Grao Mogol, subida para Pasto",NA,NA,NA,NA,NA,NA,"US01635670","US01635670_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"127","2020-09-12 05:00:02-03","US","US","3499481","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","A. Pereira, J. Costa, E. Melo & M. Ferreira","1751","1995","4","24","South America - Neotropics","Brazil","Bahia",NA,"Chapada Diamantina, Mun. Palmeiras, Pai Inacio, Topo do morro de Pai Inacio, proximo ao cruzeiro","-41.4714","-12.4586","1180",NA,NA,NA,"US01635684","US01635684_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"128","2020-09-12 05:00:02-03","US","US","2400327","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","B. Maguire, G. Mendes Magalhaes & C. K. Maguire","49119","1960","8","9","South America - Neotropics","Brazil","Minas Gerais",NA,"Ca 3-5 km east of Serra, road to Diamantina",NA,NA,NA,NA,NA,NA,"US01635672","US01635672_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"129","2020-09-12 05:00:02-03","US","US","2776993","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15923","1974","2","4","South America - Neotropics","Brazil","Bahia",NA,"Serra do Sincora, by Rio Cumbuca ca 3 km S of Mucuge, near site of small dam on road to Cascavel","-41.35","-13.02","850",NA,NA,NA,"US01635688","US01635688_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"130","2020-09-12 05:00:02-03","US","US","3692251","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","B. Loeuille, M. Lusa & M. Roscamp","672","2012","5","26","South America","Brazil","Bahia",NA,"Rio de Contas: Chapada Dimantina. Pico das Almas.","-41.9657","-13.526","1876",NA,NA,NA,"US01311646","US01311646_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"131","2020-09-12 05:00:02-03","US","US","3254016","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","R. M. Harley, R. Simão, D. J. N. Hind, J. Fothergill & et al.","25372","1988","10","24","South America - Neotropics","Brazil","Bahia",NA,"Mun. Rio de Contas, Povoado de Mato Grosso","-41.83","-13.47","1260",NA,NA,NA,"US01635685","US01635685_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"132","2020-09-12 05:00:02-03","US","US","1615662","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","santosii","Eremanthus santosii","H. Rob.","H. M. Curran","387","1918","6","1","South America - Neotropics","Brazil","Bahia",NA,"Mt. Peludo",NA,NA,NA,NA,NA,NA,"US01636056","US01636056_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"133","2020-09-12 05:00:02-03","US","US","2918111","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","santosii","Eremanthus santosii","H. Rob.","R. M. Harley, G. L. Bromley, A. M. Carvalho & G. Martinelli","20809","1980","3","23","South America - Neotropics","Brazil","Bahia",NA,"Serra do Sincorá. W. of Barra da Estiva on the road 3-13km to Jussiape","-41.42","-13.67","1000","1300",NA,NA,"US01636053","US01636053_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"134","2020-09-12 05:00:02-03","US","US","3254250","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","santosii","Eremanthus santosii","H. Rob.","W. Ganev","671","1992","7","16","South America - Neotropics","Brazil","Bahia",NA,"Município de Abaíra: Campos de Ouro Fino, próximo a Serra dos Bicanos","-41.9","-13.27","1650",NA,NA,NA,"US01636055","US01636055_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"135","2020-09-12 05:00:02-03","US","US","2847113","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","santosii","Eremanthus santosii","H. Rob.","T. S. S.","1812",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Ba. Santa Maria Eterna Km. 1. a Canavieiras",NA,NA,NA,NA,NA,NA,"US01636054","US01636054_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"136","2020-09-12 05:00:02-03","US","US","2847091","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","santosii","Eremanthus santosii","H. Rob.","T. S. Santos","820","1970","5","18","South America - Neotropics","Brazil","Bahia",NA,"Santa Merie eterns, 1-2 km de estrada a Canavieires.",NA,NA,NA,NA,NA,NA,"US00516843","US00516843_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"Isotype","1",NA,NA,NA
"137","2020-09-02 16:21:15-03","Cenargen","CEN","21836","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) MacLeish","Lídio Coradin","8694","1992","09","22",NA,"Brasil","BA","MORRO DO CHAPEU","Estrada Morro do Chapéu - Utinga, km 6.","-41.1561012268066","-11.5500001907349","1100","1100","Exsicatas",NA,"CEN00021836","CEN00021836","J. Semir",NA,"98143","auto","-4106667.0","-1210000.0","1997",NA,NA,NA,"5",NA,NA,NA
"138","2019-11-13 11:16:30-03","USP","SPF","215034","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Loeuille, B","672","2012","05","26",NA,"Brasil","Bahia","Rio de Contas","Chapada Diamantina, Pico das Almas.","-41.96575","-13.526028","1876","1876",NA,NA,"SPF00215034",NA,"Loeuille, B",NA,NA,NA,"-41.96575","-13.526028","2012",NA,NA,NA,NA,NA,NA,NA
"139","2019-10-07 09:11:26-03","UEFS","HUEFS","187195","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Conceição, A.A.","4155","2012","07","05",NA,"Brasil","Bahia","Ibicoara","Gerais do Macho Bonho.","-41.266667","-13.216667","1050","1050",NA,NA,"HUEFS0187195","HUEFS0187195",NA,"Asteranae",NA,NA,"41W16'","13S13'",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-10-07 09:11:26-03","UEFS","HUEFS","179743","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Silva, U.C.S","139","2011","11","05",NA,"Brasil","Bahia","Palmeiras","Serra Negra.","-41.603333","-12.599167","998","998",NA,"Campo rupestre associado à caatinga.","HUEFS0179743","HUEFS0179743",NA,"Asteranae",NA,NA,"41W36'12''","12S35'57''",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-10-07 09:11:26-03","UEFS","HUEFS","22491","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Carvalho, A.M.de","4195","1993","02","20",NA,"Brasil","Bahia","Jacobina","Monte Tambor","-40.5182991027832","-11.1806001663208","550","550",NA,NA,"HUEFS0022491","HUEFS0022491","H.Robinson","Asteranae","62396","auto",NA,NA,"1993","02",NA,NA,NA,NA,NA,NA
"142","2019-10-07 09:11:52-03","UEFS","HUEFS","192396","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Almeida-Silva, G.","271","2012","07","30",NA,"Brasil","Bahia","Palmeiras","Parque Nacional Chapada Diamantina - Serra da Fumaça.","-41.481111","-12.606667","1200","1200",NA,"Campo rupestre dominado por Vellozia sincorana.","HUEFS0192396","HUEFS0192396",NA,"Asteranae",NA,NA,"41W28'52''","12S36'24''",NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-10-07 09:11:52-03","UEFS","HUEFS","205364","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Neves, D.M.","1543","2013","08","02",NA,"Brazil","Bahia","Palmeiras","Morro do Pai Inácio. Chapada da Diamatina","-41.5075","-12.420556","1100","1100",NA,"Campo rupestre","HUEFS0205364","HUEFS0205364 HUEFS0205364_01",NA,"Asteranae",NA,NA,"41W30'27''","12S25'14''",NA,NA,NA,NA,NA,NA,NA,NA
