"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","decimalLongitude","decimalLatitude","identifiedBy","imagecode","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","sex"
"99","2009-12-15 10:02:00-02","MO","MOBOT","2384310","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Eliana Ramírez","Ramírez 44","1999","12","4","South America","Ecuador","Pichincha","km 11 y 1/2 vía Quevedo. Estación Biológica Gustavo Orcés. Bosque húmedo Tropicaldisturbado el 60%","600.00000000",NA,NA,NA,NA,"Santo Domingo de Los Colorados","-79.21666","-0.33194","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2009-12-15 10:02:00-02","MO","MOBOT","2384318","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Eliana Ramírez","Ramírez 33","1999","11","27","South America","Ecuador","Pichincha","km 11 y 1/2 vía Quevedo. Estación Biológica Gustavo Orcés. Bosque húmedo Tropicaldisturbado el 60%","600.00000000",NA,NA,NA,NA,"Santo Domingo de Los Colorados","-79.21666","-0.33194","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2009-12-15 10:02:00-02","MO","MOBOT","2384326","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Eliana Ramírez","Ramírez 29","1999","11","27","South America","Ecuador","Pichincha","km 11 y 1/2 vía Quevedo. Estación Biológica Gustavo Orcés. Bosque húmedo Tropicaldisturbado el 60%","600.00000000",NA,NA,NA,NA,"Santo Domingo de Los Colorados","-79.21666","-0.33194","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2018-10-03 04:36:00-03","MO","MOBOT","2384344","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Xavier Cornejo S.|Carmen Bonifaz B.","Cornejo Sotomayor 2282","1994","4","2","South America","Ecuador","Guayas","10 km al norte de Montañita. Bosque transicional seco-húmedo Tropical. B. secundario.","110.00000000",NA,NA,NA,NA,NA,"-80.75","-1.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2013-05-01 05:57:00-03","MO","MOBOT","2384354","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Xavier Cornejo S.","Cornejo Sotomayor 44","1993","6",NA,"South America","Ecuador","El Oro","Hacienda Daucay. Bosque Húmedo Premontano. Bosque Intervenido.","200.00000000","700.00000000",NA,NA,NA,NA,"-79.75","-3.48333","X. Cornejo (GUAY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2018-10-03 04:36:00-03","MO","MOBOT","2384365","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Xavier Cornejo S.|Carmen Bonifaz B.","Cornejo Sotomayor 1877","1994","2","22","South America","Ecuador","Esmeraldas","La Tola. Alrededores de Olmedo. Bosque primario de manglar húmedo transicional tropical.","300.00000000",NA,NA,NA,NA,"Eloy Alfaro","-79.05","1.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2013-12-29 16:29:00-02","MO","MOBOT","2384372","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Armando Castellanos","Castellanos 99","1990","10","29","South America","Ecuador","Cañar","Parroquia Chontamarca; localidad Hda. Lucia. Bosque arbustivo abierto, presencia de muchas bromelias y he lechos; suelo pedregoso, húmedo y con hojarasca.","600.00000000",NA,NA,NA,NA,"Cañar","-79.13333","-2.43333","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2009-09-22 18:39:00-03","MO","MOBOT","2384389","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Gwilym P. Lewis|Bente B. Klitgaard","Lewis 3342","1997","5","28","South America","Ecuador","Manabí","Puerto Lopez to Rio Blanco, km 5. Vegetation: deciduos cactus thorn scrub with Armatocereus.","200.00000000",NA,NA,NA,NA,"Puerto López","-80.78333","-1.58333","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","2384408","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","MALDONADO","MALDONADO 27","1995","1","14","South America","Ecuador","Azuay","Tendales. Sobre una oca margen derecho Río Jubones.","680.00000000",NA,NA,NA,NA,NA,NA,NA,"J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-05-20 17:37:00-03","MO","MOBOT","2384416","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","H. Balslev","Balslev 1947","1981","9","5","South America","Ecuador","Carchi","Alrededores de Maldonado, 90 al oeste de Tulcan","1500.00000000",NA,NA,NA,NA,"Tulcán","-78.1083333","0.9108333","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"109","2011-02-28 13:11:00-03","MO","MOBOT","2384427","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","José M. Manzanares","Manzanares Vilaplana 1665","1990","3",NA,"South America","Ecuador","Esmeraldas","Esmeraldas y Quininde, en árbol de naranja.","100.00000000",NA,NA,NA,NA,"Quinindé","-79.73333","0.35","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2014-01-18 11:27:00-02","MO","MOBOT","2384670","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","José M. Manzanares|Francisco Oliva-Esteve","Manzanares Vilaplana 7718","2004","7","7","South America","Ecuador","Pichincha","Pedro Vicente Maldonado","900.00000000",NA,NA,NA,NA,"Quito","-79.08333","0.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2009-09-12 09:59:00-03","MO","MOBOT","2402018","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Thomas B. Croat|Geneviève Ferry","Croat 93046","2004","8","7","South America","Ecuador","Carchi","Along new unfinished road from El Chical to El Carmen, departing main El Chical to Peñas Blancas road 0.6 km W of Bridge over Río Chical, just W of El Chical, 3.3. km S of jct.","1300.00000000",NA,NA,NA,NA,NA,"-78.1936111","0.9836111","J. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1723","1",NA
"112","2019-09-03 04:36:00-03","MO","MOBOT","2700016","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Homero Vargas|W. Defas|B. Becerra","Vargas López 5260","2005","4","5","South America","Ecuador","El Oro","Parroquia El Placer. Reserva Ecológica Buenaventura, propiedad de la Fundación Jocotoco. Recorrido desde la Cripta de la Virgen hasta la salida a la carretera de Moromoro, sendero Tapaculo de El Oro. Bosque intervenido con parches de bosque primario. Bosque Húmedo Montano.","1080.00000000",NA,NA,NA,NA,"Piñas","-79.73944","-3.66527","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","1",NA
"113","2019-09-03 04:36:00-03","MO","MOBOT","2700667","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Homero Vargas|W. Defas|B. Becerra","Vargas López 5278","2005","4","5","South America","Ecuador","El Oro","Parroquia El Placer. Reserva Ecológica Buenaventura, propiedad de la Fundación Jocotoco. Recorrido desde la Cripta de la Virgen hasta la salida a la carretera de Moromoro, sendero Tapaculo de El Oro. Bosque intervenido con parches de bosque primario. Bosque Húmedo Montano.","1080.00000000",NA,NA,NA,NA,"Piñas","-79.73944","-3.66527","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","6",NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","2774264","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","M. Kessler|et al.","Kessler 10305","1997","6","24","South America","Bolivia","La Paz","10 km de Camata hacia Apolo","1300.00000000",NA,NA,NA,NA,"Bautista Saavedra","-68.68333","-15.21666","Luther",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2017-06-22 14:09:00-03","MO","MOBOT","2806452","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","George S. Bunting|Ronald L. Liesner|A.J. Rosario T.|Romer León","Bunting 11995","1982","11","9","South America","Venezuela","Zulia","Dtto. Mara. Cuenca del río Guasare, alrededores del Destacamento Guasare No. 1 (La Yolanda), en la Hacienda Chiquinquirá, en la orilla izquierda del Guasare ca. 3 km río abajo del Destacamento, al borde de un caño, en bosque húmedo original","200.00000000","250.00000000",NA,NA,NA,NA,"-72.4916666","10.8694445","Yuribia Vivas, B.Holst,H.Luther(SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"116","2017-06-22 14:09:00-03","MO","MOBOT","2806453","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 119874","1979","11","10","South America","Venezuela","Táchira","Forested slopes, Cerro Las Minas, 18-20 km southeast of Santa Ana, on sandstone substrate","1150.00000000","1250.00000000",NA,NA,NA,NA,"-72.2166667","7.6","Yuribia Vivas, B.Holst,H.Luther(SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2017-06-22 14:11:00-03","MO","MOBOT","2806455","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 122691","1980","5","28","South America","Venezuela","Zulia","Distrito Mara: lower slopes (NW side) of Cerro Negro, following quebrada to Lagunita Araguaney, SE of Río Guasare, 2.5-3 km (by air) SE of Rancho 505","400.00000000","530.00000000",NA,NA,NA,NA,"-72.4166667","10.925","Yuribia Vivas, B.Holst,H.Luther(SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"118","2011-06-16 16:00:00-03","MO","MOBOT","3001442","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Miryam Monsalve B.","Monsalve Benavides 342","1984","9","5","South America","Colombia","Valle del Cauca","Bajo Calima; Concessión Pulpapel / Buenaventura. Bosque Pluvial Tropical. Suelos deficientes en nutrientes principalmente en P, Va, K, Mg, Cu, B, Mn, Zn, y un alto porcentaje de saturación de Al.","100.00000000",NA,NA,NA,NA,NA,NA,NA,"M. Monsalve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2009-05-28 03:32:00-03","MO","MOBOT","3006704","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Rivas","Rivas 44","1999","5","22","South America","Colombia","Antioquia",NA,"950.00000000",NA,NA,NA,NA,"Amalfi","-75.13333","6.78333","J. Betancur (COL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","600516","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Suhero","Suhero s. n. 15",NA,NA,NA,"South America","Venezuela","Amazonas","Marahuaca","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2011-06-10 10:23:00-03","MO","MOBOT","600523","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Julian A. Steyermark|et al.","Steyermark 114465",NA,NA,NA,"South America","Venezuela","Delta Amacuro",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","600909","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Erik Asplund","Asplund 16513",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2017-06-22 14:12:00-03","MO","MOBOT","601477","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Alwyn H. Gentry","Gentry 41147","1983","5","8","South America","Venezuela","Zulia","Headwaters of Río Guasare, Serrania de Perijá, tropical moist forest.","280.00000000",NA,NA,NA,NA,NA,"-72.4833333","10.8666667","Yuribia Vivas, B.Holst,H.Luther(SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-85","2",NA
"124","2011-06-13 14:54:00-03","MO","MOBOT","605655","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Carlos E. Cerón","Cerón Martínez 11714","1990","8","2","South America","Ecuador","Manabí","Parroquia Machalilla. Parque Nacional Machalilla. Comunidad Agua Blanca. Monte Espinoso Tropical. Informantes: Isidro Ventura, Enrique Vásquez, Elías Maldonado.","125.00000000",NA,NA,NA,NA,"Jipijapa","-80.73333","-1.51666","Harry E. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-77","2",NA
"125","2011-06-09 16:54:00-03","MO","MOBOT","605818","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Carlos E. Cerón","Cerón Martínez 13362","1991","2","22","South America","Ecuador","Guayas","Parroquia Taura. Reserva Ecológica Manglares-Churute; sector San Alejandro y Cerro Pancho Diablo. Bosque muy seco Tropical y bosque seco Premontano. Transectos de 50 x 2 x 4 m y plantas útiles.","6.00000000","200.00000000",NA,NA,NA,"Milagro","-79.66666","-2.45","C. Cerón (QAP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-9","4",NA
"126","2011-06-08 17:18:00-03","MO","MOBOT","605978","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","L.B. Holm-Nielsen|et al.","Holm-Nielsen 2616","2005","3","30","South America","Ecuador","Los Ríos","Surroundings of Montalvo (foothills of the Andes, c. 40 km E of Babahoyo). Rain forest with coffee and cocoa-plantations.","100.00000000","200.00000000",NA,NA,NA,NA,"-79.28333","-1.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","605989","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Jens E. Madsen","Madsen 63698","1987","6","26","South America","Ecuador","Manabí","Vicinity of Salango. Savanna and semi-deciduous forest close to beach.","0E8","50.00000000",NA,NA,NA,NA,"-80.85","-1.6","H.E. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","606000","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Jens E. Madsen","Madsen 86896","1990","3","5","South America","Ecuador","Loja","Vecinity of Orianga. Forest.","1100.00000000",NA,NA,NA,NA,"Paltas","-79.85","-3.86666","H.E. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","606010","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Jens E. Madsen","Madsen 86913","1990","3","5","South America","Ecuador","Loja","Vecinity of Orianga. Forest.","1100.00000000",NA,NA,NA,NA,"Paltas","-79.85","-3.86666","H.E. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","606870","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Lars P. Kvist|L.B. Holm-Nielsen","Kvist 40265","1982","6","11","South America","Ecuador","Pichincha","Km. 37 on the road from Santo Domingo to Quevedo. Forest remnants on about 10 ha. left. Dominated by tall Ceiba, palms and Cecropia.","100.00000000",NA,NA,NA,NA,NA,"-79.41666","-0.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","606880","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","B. Løjtnant|Ulf Molau","Løjtnant 15248","1979","6","26","South America","Ecuador","Esmeraldas","Esmeraldas-Colonel C. concha road, c. 7 km S of Tabiazo. Secondary evergreen tropical forest.","50.00000000",NA,NA,NA,NA,NA,"-79.68333","0.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","606889","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","B. Løjtnant|Ulf Molau","Løjtnant 15546","1979","7","5","South America","Ecuador","Bolívar","Hacienda La Elvira, c. 3 km W of Bucay. Secondary forest and cultivated areas with solitary trees.","500.00000000",NA,NA,NA,NA,NA,"-79.11666","-2.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2011-06-09 17:38:00-03","MO","MOBOT","606926","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Abundio Sagástegui A.|et al.","Sagástegui Alva 12362","1984","12","18","South America","Peru","Cajamarca","El Papayo (El Espinal - Monteseco).","1100.00000000",NA,NA,NA,NA,"Santa Cruz",NA,NA,"H. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"301","3",NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","607000","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Thomas B. Croat","Croat 73770","1992","4","9","South America","Ecuador","Cotopaxi","Along road between Guayacan (13.1 km N of La Maná) and Montenuevo (N of Pucayacu), at end of road which branches to the right 23.6 km from Guayacan, in vicinity of Escuela Quindigua, 10.7 km beyond the junction in road to Escuela Quindigua.","1480.00000000","1530.00000000",NA,NA,NA,"La Maná","-79.08333","-0.65","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"217","1",NA
"135","2017-05-18 10:36:00-03","MO","MOBOT","607350","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Daniel Rubio|Carlos Quelal|Nastacuaz, P.","Rubio 1758","1991","6","15","South America","Ecuador","Carchi","Reserva Indígena Awá. Comunidad Gualpi Alto, parroquia Chical. Bosque pluvial Montano Bajo.","1800.00000000",NA,NA,NA,NA,"Tulcán","-78.2","0.9666667","H. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-5","3",NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","607838","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Camilo Díaz S.|et al.","Díaz Santibáñez 5242","1992","10","27","South America","Peru","Tumbes","Matapalo. Parcela V de evaluación permanente.","720.00000000",NA,NA,NA,NA,"Zarumilla","-80.25916","-3.84138","I. Ramirez (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"170","4",NA
"137","2009-08-23 08:26:00-03","MO","MOBOT","607944","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Calaway H. Dodson|L.B. Thien","Dodson 1549","1961","12","14","South America","Ecuador","Carchi","Along railroad tracks. Km #78, Río Blanco, railroad from Ibarra to San Lorenzo. Rainy season.","900.00000000",NA,NA,NA,NA,NA,"-78.25","0.76666","H.E. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","608010","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Alwyn H. Gentry","Gentry 9547","1974","2","2","South America","Ecuador","Los Ríos","Río Palenque Field Station, halfway between Quevedo and Santo Domingo, de los Colorados. Wet forest.","200.00000000",NA,NA,NA,NA,NA,"-79.36666","-0.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3349",NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","608395","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Alwyn H. Gentry|Robin B. Foster|Carmen Josse","Gentry 72604","1991","1","21","South America","Ecuador","Manabí","San Sebastian, Machalilla National Park, ridgetop moist forest.","700.00000000","750.00000000",NA,NA,NA,"Pichincha","-80.7","-1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"551","1",NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","608429","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Alwyn H. Gentry|Robin B. Foster|Carmen Josse","Gentry 72612","1991","1","21","South America","Ecuador","Manabí","San Sebastian, Machalilla National Park, ridgetop moist forest.","700.00000000","750.00000000",NA,NA,NA,"Pichincha","-80.7","-1.6","Harry E. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"551","2",NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","959969","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Camilo Díaz S.|et al.","Díaz Santibáñez 7452","1995","1","20","South America","Peru","Tumbes","Matapalo. El Caucho-Campo Verde, trocha U de evaluación permanente.","650.00000000",NA,NA,NA,NA,"Zarumilla","-80.25916","-3.84138","I. Ramirez (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"226","5",NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","605967","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","L.B. Holm-Nielsen","Holm-Nielsen 22984","1980","4","21","South America","Ecuador","Los Ríos","Road Babahoyo - Guaranda, 10 km E of Montalvo. Epiphytes in orangeplantation.","250.00000000",NA,NA,NA,NA,NA,"-79.23333","-1.76666","H.E. Luther",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-04 11:04:09-03","UFRB","HURB","25935","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","setacea","Tillandsia setacea","Sw.","Leme, E.","724","2020","12","01",NA,"Brasil","Rio de Janeiro","Planta sem local exato de coleta. Doação de Elton Leme para o Banco de Germoplasma de Bromélia;",NA,NA,NA,"especie do Banco de Germoplasma de Bromélia (BGB-577). planta epífita, folhas finas, inflorescência esverdeadas e flores azuladas.","HURB000025935","Teresópolis","-42.968028","-22.429389","E.Leme","HURB000025935",NA,NA,NA,NA,NA,NA,"42º58'4,9W","22º25'45,8S",NA,NA,NA,NA
"144","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","B. Hoffman & H. Benjamin","511","1991","12","8","South America - Neotropics","Guyana","Barima-Waini","Upper Kaituma River; 5 km SW of Port Kaituma; Jonestown Road near railroad","15","20",NA,NA,NA,NA,"-59.9183","7.70833","Holst, Bruce K.",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","J. L. Clark, M. Mailloux & S. Seger","07946","2003","5","12","South America - Neotropics","Ecuador","El Oro","Parroquia: Moromoro. Reserva Ecologica Buenaventura. Remnant patch of forest south of Entrada la Virgin","900","1000",NA,NA,NA,"Piñas","-79.74","-3.6508","Manzanares, J. M.",NA,"Monocotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"146","2019-11-13 11:17:07-03","USP","SPF","221333","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Coutinho Neto, AA","14","2015","12","01",NA,"Brasil","São Paulo","Cidade Universitária Armando de Salles Oliveira, Planta cultivada em casa de vegetação do Departamento de Botânica.","792","792",NA,NA,"SPF00221333","São Paulo","-46.7312","-23.5654","Coutinho Neto, AA",NA,NA,"2015",NA,NA,NA,NA,"-46.7312","-23.5654",NA,NA,NA,NA
"147","2019-07-09 12:55:53-03","F","FMNH-SEEDPLANTS","V0403249F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia",NA,"J. A. Steyermark","62167","1945","4","17","South America","Venezuela",NA,NA,NA,NA,NA,NA,"V0403249F",NA,"-65.9119","7.0758",NA,"V0403249F_01","Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
