"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","individualCount","typeStatus"
"102","2020-12-11 11:45:03-03","UFMG","BHCB","36961","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Clark, LG; Morel, M; Tameirão Neto, E","s.n.","1991","01","29","Southern America","Brasil","Minas Gerais","Brumadinho","Condomínio Retiro das Pedras., Ca. 16km from Belo Horizonte along BR 040, slopes behind community, below Rua Quares Meira Roxa, drainage of the Rio Mutuca, periphery of Serra da Moeda, 1200-1300m.","-43.966667","-20.116667","1200","1300",NA,"Bamboo in large colonies along streams on slopes and the larger stream in the valley. Apparently burned fairly frequently, perhaps bamboo formerly existed in a gallery forest. Culms erect, 1-1,5 cm in diameter, to 2-3 m tall. Subsidia","BHCB019633",NA,"-43.966667","-20.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:45:03-03","UFMG","BHCB","110578","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Carmo, FF","299","2007","03","10","Southern America","Brasil","Minas Gerais","Itabirito","Serra de Capanema, C2","-43.581117","-20.218631","1807","1807",NA,"Em lagoa perene. Afloramento de canga","BHCB019615",NA,"-43.581117","-20.218631",NA,NA,"2007",NA,"06","10",NA,NA,NA
"104","2020-12-11 11:45:03-03","UFMG","BHCB","110575","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Carmo, FF","289","2007","01","10","Southern America","Brasil","Minas Gerais","Itabirito","Serra de Capanema, C2","-43.581111","-20.218639","1807","1807",NA,"Em fendas e depressões na rocha. Afloramento de canga","BHCB019619",NA,"-43.581111","-20.218639",NA,NA,"2007",NA,"06","10",NA,NA,NA
"105","2020-12-11 11:45:03-03","UFMG","BHCB","110569","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Carmo, FF","253","2007","01","10","Southern America","Brasil","Minas Gerais","Itabirito","Serra de Capanema, C3","-43.545297","-20.246411","1605","1605",NA,"Em fendas e depressões na rocha. Afloramento de canga","BHCB019616",NA,"-43.545297","-20.246411",NA,NA,"2007",NA,"06","10",NA,NA,NA
"106","2020-12-11 11:45:03-03","UFMG","BHCB","132744","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Salino, A; Megale, M; Arruda, AJ","14546","2009","08","29","Southern America","Brasil","Espírito Santo","Dores do Rio Preto","PN do Caparaó","-41.801194","-20.454417","2463","2463",NA,"Terrestre; Campo","BHCB045370",NA,"-41.801194","-20.454417",NA,NA,"2017",NA,"02","15",NA,NA,NA
"107","2020-12-11 11:45:03-03","UFMG","BHCB","107907","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Viana, PL; Teles, AM; Almeida, TE; Salino, A; Melo, L; Heringer, G","2530","2006","12","22","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Próximo ao Pico da Bandeira","-41.807511","-20.431667","2660","2660",NA,"Bambu entouceirado, ereto (aprox. 1,5m de altura) em campo de altitude. Folhas dos ramos planas. Espiguetas castanho escuros.Floração não gragária, com raros indivíduos floridos","BHCB019630",NA,"-41.807511","-20.431667",NA,NA,"2007",NA,"02",NA,NA,NA,NA
"108","2020-12-11 11:45:03-03","UFMG","BHCB","107908","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Viana, PL; Teles, AM; Almeida, TE; Salino, A; Melo, L; Heringer, G","2531","2006","12","22","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.807511","-20.431667","2660","2660",NA,"Planta ereta com aproximadamente 1,5 m de altura; Em campo de altitude","BHCB019601",NA,"-41.807511","-20.431667",NA,NA,"2007",NA,"02",NA,NA,NA,NA
"109","2020-12-11 11:45:03-03","UFMG","BHCB","107912","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Viana, PL; Teles, AM; Almeida, TE; Salino, A; Melo, L; Heringer, G","2536","2006","12","22","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.807511","-20.431667","2440","2440",NA,"Bambu ereto, 2m, espiguetas castanhas; Em campo de altitude","BHCB019799",NA,"-41.807511","-20.431667",NA,NA,"2007",NA,"02",NA,NA,NA,NA
"110","2020-12-11 11:45:03-03","UFMG","BHCB","107913","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Viana, PL; Teles, AM; Almeida, TE; Salino, A; Melo, L; Heringer, G","2537","2006","12","22","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.807511","-20.431667","2440","2440",NA,"Planta ereta aproximadamente 2,0m, folhas lineares; Campo de altitude","BHCB019602",NA,"-41.807511","-20.431667",NA,NA,"2007",NA,"02",NA,NA,NA,NA
"111","2020-12-11 11:45:03-03","UFMG","BHCB","107941","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Viana, PL; Teles, AM; Almeida, TE; Salino, A; Melo, L; Heringer, G","2534","2006","12","22","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.807511","-20.431667","2660","2660",NA,"Indivíduo florido solitário; Campo de altitude","BHCB019800",NA,"-41.807511","-20.431667",NA,NA,"2007",NA,"02",NA,NA,NA,NA
"112","2020-12-11 11:45:03-03","UFMG","BHCB","110601","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Carmo, FF","595","2007","03","10","Southern America","Brasil","Minas Gerais","Itabirito","Serra de Capanema","-43.574181","-20.209736","1904","1904",NA,"Borda de lagoa sazonal. Afloramento de canga","BHCB019618",NA,"-43.574181","-20.209736",NA,NA,"2007",NA,"08","18",NA,NA,NA
"113","2020-12-11 11:45:03-03","UFMG","BHCB","115484","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Viana, PL; Mota, NFO; Andrade, LE","3249","2007","11","10","Southern America","Brasil","Minas Gerais","Alagoa","Parque Estadual do Papagaio, Subida para a Pedra do Garrafão, da pousada","-44.768611","-22.203889","2376","2376",NA,"Bambu entouceirado, abundante acima de 2200m de altitude. Touceiras com colmos em sua maioria nanicos e com poucos colmos (1 a 5) maiores, atingindo até 1,5m de altura. Apenas um indivíduo observado em flor; Campo de altitude","BHCB019606",NA,"-44.768611","-22.203889",NA,NA,"2007",NA,"11","10",NA,NA,NA
"114","2020-12-11 11:45:03-03","UFMG","BHCB","122918","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Krieger, L","2434","1976","07","07","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.807511","-20.431667",NA,NA,NA,"Touceiro de 3 a 5 m de altura, folhas forrageiras (cavalo-gado); Terreno humoso-arenoso","BHCB019603",NA,"-41.807511","-20.431667",NA,NA,"1989",NA,"07","26",NA,NA,NA
"115","2020-12-11 11:45:03-03","UFMG","BHCB","125414","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Carmo, FF","3276","2008","05","26","Southern America","Brasil","Minas Gerais","Rio Acima","Serra de Gandarela, C1","-43.683056","-20.093611","1624","1624",NA,"Em fendas e depressões na rocha. Afloramento de canga","BHCB019797",NA,"-43.683056","-20.093611",NA,NA,"2008",NA,"11","06",NA,NA,NA
"116","2020-12-11 11:45:03-03","UFMG","BHCB","125416","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Carmo, FF","3371","2008","07","26","Southern America","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.482778","-20.417222","1650","1650",NA,"Em blocos de quartzito","BHCB019798",NA,"-43.482778","-20.417222",NA,NA,"2008",NA,"11","06",NA,NA,NA
"117","2020-12-11 11:45:03-03","UFMG","BHCB","136249","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS; Batista, JAN","287","2010","03","03","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha entre Tronqueira e Terreirão.","-41.823222","-20.416056","2145","2145",NA,"Terrestre, borda da trilha. Muito comum na área.","BHCB019631",NA,"-41.823222","-20.416056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:45:03-03","UFMG","BHCB","142005","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Oliveira, CT; Giacomin, LL","90","2008","08","27","Southern America","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Subida ao Pico Cangerana","-43.511944","-20.134167","1838","1838",NA,"Erva de 60 cm.","BHCB019621",NA,"-43.511944","-20.134167",NA,NA,"2009",NA,"08","10",NA,NA,NA
"119","2020-12-11 11:45:03-03","UFMG","BHCB","153958","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Mota, NFO; Giacomin, LL","2447","2011","12","17","Southern America","Brasil","Minas Gerais","Alagoa","Parque Estadual do Papagaio, Pico de Santo Agostinho. Fazenda Garrafão.","-44.762306","-22.198389","2375","2375",NA,"Bambu terrestre, cespitoso. Colmos amarelados; Campo de alitutde antropizado no alto do Pico","BHCB019629",NA,"-44.762306","-22.198389",NA,NA,"2011",NA,"12","17",NA,NA,NA
"120","2020-12-11 11:45:03-03","UFMG","BHCB","178917","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","916","2015","09","29","Southern America","Brasil","Minas Gerais","Ouro Preto","RPPN Capanema","-43.605","-20.197222",NA,NA,NA,"Erva arborecente; ca. 1,8 alt; inflorescências castanhas.; Dreno em Campo Rupestre Quartzítico","BHCB045343",NA,"-43.605","-20.197222",NA,NA,"2016",NA,"06",NA,NA,NA,NA
"121","2020-12-11 11:45:03-03","UFMG","BHCB","188481","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Pivari, MOD; Dias, SH; Avelar, R; Souza, NL; Vasconcelos, MF de","2874","2017","05","17","Southern America","Brasil","Minas Gerais","Mariana","Fazenda Córrego das Almas","-43.473611","-20.140556","1703","1703",NA,"Herbácea. Saxícola. 1,6 m de altura. Espiguetas castanhas.; Campo Rupestre Quartizítico.","BHCB188481",NA,"-43.473611","-20.140556",NA,NA,"2017",NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:45:03-03","UFMG","BHCB","189031","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Oliveira, CT","s.n.","2016","07","31","Southern America","Brasil","Minas Gerais","Mariana","Fazenda Córrego das Almas","-43.486944","-20.135",NA,NA,NA,"Mata","BHCB189031",NA,"-43.486944","-20.135",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:45:03-03","UFMG","BHCB","36908","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Clark, LG; Morel, M; Sarahyba, LS; Silvestre, L","660","1990","02","10","Southern America","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Pico das Agulhas Negras, próximo ao abrigo Rebouças, Rio Campo Belo","-44.633333","-22.383333","2300","2300",NA,"Pants in deiscrete clumps, near streams or seeps. Culms to about 1m tall, apparently young, sprouting from the base of old dead culms that are about 2m tall; dead culms probably killed in the sept. 1988 fire here, so the regrowth has","BHCB019607",NA,"-44.633333","-22.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:45:03-03","UFMG","BHCB","36927","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Clark, LG; Morel, M","704","1990","02","23","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha para Pico da Bandeira","-41.816667","-20.45","2200","2200",NA,"A few clumps foudn in flower","BHCB019605",NA,"-41.816667","-20.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:45:03-03","UFMG","BHCB","36928","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Clark, LG; Morel, M","703","1990","02","23","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha do Pico da Bandeira","-41.816667","-20.45","2200","2200",NA,"Common, growing mixed with C. baculifera. Culms to 1cm diam., to 2-3 tall, erect, sometimes slightly arching at tips. Branching intravaginal; central branch apparently developing at the same time as the subsidiaries.; Campo de altitud","BHCB019632",NA,"-41.816667","-20.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:45:03-03","UFMG","BHCB","36964","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Clark, LG; Morel, M","764","1991","01","27","Southern America","Brasil","Minas Gerais","Caeté","Serra da Piedade, Trilha descendo do santuário","-43.666667","-19.816667","1600","1600",NA,"Clumps in hollows on steep slope. Culms erect, to 1cm in diameter, 1-2,5 (-3)m tall. All vegetative. Branching intravaginal; branches several/node, not very long, ascending and if long enough, arching slightly. Culm leaves white farin","BHCB019611",NA,"-43.666667","-19.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:45:03-03","UFMG","BHCB","36950","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Clark, LG; Morel, M; Tameirão Neto, E","769","1991","01","29","Southern America","Brasil","Minas Gerais","Brumadinho","Condomínio Retiro das Pedras., ca. 16 km from Belo Horizonte along BR 040, slopes behind community, below Rua Quares Meira Roxa, drainage of the Rio Mutuca, periphery of Serra da Moeda","-43.966667","-20.116667","1200","1300",NA,"Bamboo along streams on slopes and along the larger stream in the valley. From a clump on a slope by a stream. This area with bamboos completely dead, spikelets fallen. Seedlings observed beneath the parent clump. Culms erect, 1-1,5cm","BHCB019610",NA,"-43.966667","-20.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-11 11:45:03-03","UFMG","BHCB","72531","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Glaziou, AFM","16626","1894","02","10","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"BHCB019622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-11 11:45:03-03","UFMG","BHCB","8211","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Grandi, TSM; et al.","2363","1987","02","25","Southern America","Brasil","Minas Gerais","Ouro Preto","Itacolomi., Ponto mais alto do Itacolomi ( em torno de 1890 m de altitude)","-43.5080986022949","-20.2875003814697","1890","1890",NA,"Campo rupestre;herbáceo;ponto mais alto do Itacolomy;; Herbáceo; Campo rupestre","BHCB019609",NA,NA,NA,"44599","auto","1990",NA,"03","01",NA,NA,NA
"130","2020-12-11 11:45:03-03","UFMG","BHCB","24196","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Teixeira, WA","s.n.","1994","05","07","Southern America","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"Campo rupestre. Entre afloramentos de quartzito, em meio à vegetação mais densa, M.B.R.","BHCB019608",NA,NA,NA,"20553","auto","1995",NA,"10",NA,NA,NA,NA
"131","2020-12-11 11:45:03-03","UFMG","BHCB","76345","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Silva, JM; Cruz, JM","2403","1998","06","20","Southern America","Brasil","Paraná","Paranagua","Serra da Prata","-48.5092010498047","-25.5200004577637","1400","1400",NA,"Ereta, 30cm.; Campo úmido de altitude.","BHCB019604",NA,NA,NA,"24916","auto","2002",NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:45:03-03","UFMG","BHCB","92591","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Mota, RC da","2712","2004","09","15","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Porte arbustivo; flores esverdeadas; Planta coletada em campo de altitude, próximo do Pico do Inficcionado","BHCB019620",NA,NA,NA,"11966","auto","2004",NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:45:03-03","UFMG","BHCB","67048","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Mota, RC da","850","2000","06","11","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Arbusto; material estéril.; Planta coletada em campo rupestre","BHCB019617",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:45:03-03","UFMG","BHCB","56431","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Mota, RC da; Vasconcelos, MF de","253","2000","08","30","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Erva. Flores verdes.; Campo rupestre","BHCB021220",NA,NA,NA,"11966","auto","2015",NA,"02","12",NA,NA,NA
"135","2020-12-11 11:45:03-03","UFMG","BHCB","41427","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Vasconcelos, MF de","s.n.","1998","04","09","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555","1750","1750",NA,"Arbustivo; Campo rupestre","BHCB019613",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-11 11:45:03-03","UFMG","BHCB","39676","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Ribas, OS; Schwerdt, F","1458","1996","07","14","Southern America","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Subida para o Pico Paraná","-49.0553016662598","-25.3055992126465","1700","1700",NA,"Ereta, até 1m.; Matinha nebular da crista do morro.","BHCB019612",NA,NA,NA,"55154","auto","1996",NA,NA,NA,NA,NA,NA
"137","2020-12-11 11:45:03-03","UFMG","BHCB","107994","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Cordeiro, J; Barbosa, E; Marinero, F","2272","2006","02","07","Southern America","Brasil","Paraná","Tijucas do Sul","Serra Papanduva.","-49.1988983154297","-25.9281005859375","1673","1673",NA,"Campo de altitude","BHCB019614",NA,NA,NA,"25228","auto","2006",NA,NA,NA,NA,NA,NA
"138","2021-02-11 17:21:17-03","UFPR","UPCB","87544","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Lozano, E.D.","Lozano, E.D. et al.","1360","2013","08","03",NA,"Brasil","Paraná","Morretes","Morro Sete, próximo ao cume","-48.834400177002","-25.476900100708",NA,NA,NA,"Bambu, 1,5m, espigas negras..","UPCB0039591","UPCB0039591",NA,NA,"30514","auto","2013",NA,NA,NA,NA,NA,NA
"139","2021-02-11 17:21:17-03","UFPR","UPCB","58415","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Hatschbach, G.","Cordeiro, J.","2272","2006","02","07",NA,"Brasil","Paraná","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375","1673","1673",NA,"Campo de altitude..","UPCB0039588","UPCB0039588",NA,NA,"25228","auto","2006",NA,"01","01",NA,NA,NA
"140","2021-02-11 17:21:17-03","UFPR","UPCB","61349","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Brotto, M.L.","Brotto, M.L.","189","2008","09","06",NA,"Brasil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos.","-43.031667","-22.461667","2200","2200",NA,"Bambú de 1 m de alt., flores com anteras alvas. Refúgio Vegetacional Altomontano..","UPCB0039590","UPCB0039590","-43.031667","-22.461667",NA,NA,"2008",NA,"09","10",NA,NA,NA
"141","2021-02-11 17:21:17-03","UFPR","UPCB","87684","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Lozano, E.D.","Lozano, E.D. et al.","1360","2013","08","03",NA,"Brasil","Paraná","Morretes","Morro Sete, próximo ao cume","-48.834400177002","-25.476900100708",NA,NA,NA,"Bambu, 1,5m, espigas negras..",NA,NA,NA,NA,"30514","auto","2013",NA,NA,NA,NA,NA,NA
"142","2021-02-11 17:21:17-03","UFPR","UPCB","39178","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Tramujas, A.P.","Tramujas, A.P.",NA,"1997","02","28",NA,"Brasil","Paraná","Campina Grande do Sul","Serra dos Órgãos, Morro Itapiroca","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Herbácea 50cm, frequente em campo altomontano a 1700m s.n.m. Refúgio vegetacional altomontano herbáceo. Nome vulgar: caratuva..","UPCB0039589","UPCB0039589",NA,NA,"55154","auto","1997",NA,"03","27",NA,NA,NA
"143","2010-08-24 09:46:00-03","MO","MOBOT","221685","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Arundinaria","pinifolia","Arundinaria pinifolia","Nees",NA,"F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","231004","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Lynn G. Clark|M. Morel","Clark 704","1990","2","23","South America","Brazil","Minas Gerais",NA,"Mpio. Caparao, Pq. Nac. Caparao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","231015","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Lynn G. Clark|et al.","Clark 790","1991","2","11","South America","Brazil","Rio de Janeiro",NA,"Mpio. Teresopolis, Pq. Nac. Serra dos Orgaos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","231026","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Lynn G. Clark|Paulo G. Windisch","Clark 1056","1992","3","2","South America","Brazil","São Paulo",NA,"Campos do Jordao, Pico de Itapeva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2009-07-09 17:05:00-03","MO","MOBOT","2477122","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Renvoize, S. A.","Gert G. Hatschbach","Hatschbach 22210","1969","9","25","South America","Brazil","Paraná",NA,"Abrigo, Serra Ibitiraquire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2013-08-23 04:12:00-03","MO","MOBOT","2838310","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Lynn G. Clark","Clark 789","1991","2","11","South America","Brazil","Rio de Janeiro",NA,"Mun. Teresópolis, Parque Nacional Serra dos Órgãos, Campo das Antas, trail to Pedra do Sino,","-43.01666","-22.45","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2011-02-28 14:58:00-03","MO","MOBOT","2838532","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Lynn G. Clark|M. Morel","Clark 703","1990","2","23","South America","Brazil","Minas Gerais",NA,"Mun. Caparaó, Parque Nacional do Caparaó, trail to Pico da Bandeira,","-41.81666","-20.45","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2009-10-26 23:35:00-02","MO","MOBOT","2838788","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","L.G. Clark","Ludwig Riedel","Riedel s.n.",NA,NA,NA,"South America","Brazil",NA,NA,"Herb. Acad. Petrop.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
