"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"102","2008-05-27 22:02:00-03","MO","MOBOT","177097","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Ronald Liesner","Alwyn H. Gentry|Elsa M. Zardini|Miryam Monsalve B.","Gentry 53914","1986","4","2","South America","Colombia","Huila",NA,"Finca Merenberg, E of Volcán Puracé, near Cauca border, mature forest remnants. Transect 6","-76.2","2.26666","2280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-35","2",NA,NA
"103","2012-01-22 06:13:00-02","MO","MOBOT","177122","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.C. Solomon (MO)","Brad Boyle|Alice Boyle","Boyle 1468","1993","2","6","South America","Ecuador","Carchi",NA,"Cerro Golondrinas. North-facing slope on south side of upper Río Blanco valley. Very wet cloud forest; even the thinnest twigs are thickly covered with moss.","-78.18333","0.86666","1750.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1093","3",NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","177129","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.C. Solomon (MO)","Brad Boyle|P. O'Hara|Tynberg, A.","Boyle 1601","1993","3","23","South America","Ecuador","Carchi",NA,"Cerro Golondrinas. North-facing slope on south side of upper Río Blanco valley. Very wet cloud forest; even the thinnest twigs are thickly covered with moss.","-78.18333","0.86666","1750.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1094","3",NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","177143","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.C. Solomon (MO)","Brad Boyle|Jason C. Bradford","Boyle 1953","1993","5","23","South America","Ecuador","Carchi",NA,"Approx. 6 km above Maldonado, just below Puente de Palo. Primary Montane Pluvial Forest, on steep slope and ridge crest above road.","-78.1","0.9","2275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1110","3",NA,NA
"106","2011-10-22 04:56:00-02","MO","MOBOT","177207","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A.Lombardi (HRCB)","Alwyn H. Gentry|Hermes Cuadros V.|Álvaro Cogollo P.","Gentry 79043","1993","3","4","South America","Colombia","Antioquia",NA,"Antadó, Valley of Río San Jorge, Paramillo National Park, cloud forest. Transect 10.","-75.9166667","7.25","1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1194","4",NA,NA
"107","2011-06-21 14:58:00-03","MO","MOBOT","177215","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A.Lombardi (HRCB)","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 79064","1993","3","6","South America","Colombia","Antioquia",NA,"Alto de Sapa, montane oak forest, NW of Vega del Ingles, Paramillo National Park. Transect 1.","-75.9","7.1666667","2660.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1197","4",NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","177225","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Ronald Liesner","Alwyn H. Gentry|James C. Solomon","Gentry 52042","1985","10","4","South America","Bolivia","La Paz","Nor Yungas","Sacramento, between Chuspipata and Yolosa. Transect 5.","-67.8","-16.3","2380.00000000","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-343","2",NA,NA
"109","2015-08-23 05:45:00-03","MO","MOBOT","177424","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","F.Delascio & J.Steyermark (FVG2005)","Ronald L. Liesner|B.L. Stannard","Liesner 16934","1984","3","21","South America","Venezuela","Amazonas",NA,"Río Negro. Cerro de La Neblina Camp V. Valley north base of Pico Cardona. Elev. 1250 m. 0º49'N, 66º0'W.","-66.16666","0.81666","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-61","3",NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","177499","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","R. Liesner, 1990 (MO)","Carlos E. Cerón|Factos, Miriam","Cerón Martínez 7527","1989","8","23","South America","Ecuador","Napo",NA,"Cantón Archidona. Carretera Hollín-Loreto. Río Huataraco. Dos horas a pié por bosque primario desde la aldea de Guagua Sumaco. Transectos Hd1 y Hd2 para censo de mamíferos. Bosque muy húmedo Pre-Montano.","-77.53333","-0.71666","800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-46","3",NA,NA
"111","2011-10-28 04:58:00-02","MO","MOBOT","177723","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Lombardi, Fl.Neotrop. 80:185","Olga Salazar de Benavides","Benavides 9597","1988","4","29","South America","Colombia","Nariño","Ricaurte","Reserva La Planada. Quebradas: El Mar - La Calladita.","-77.96666","1.16666","1500.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","5",NA,NA
"112","2013-02-19 11:37:00-03","MO","MOBOT","177805","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","Thomas B. Croat","Croat 72186","1992","2","16","South America","Ecuador","Pichincha",NA,"Along road between Chiriboga (old road to Santo Domingo and Quito) and Quito, near bridge which crosses the Río Saloya, 2 km N of Estación de Redución (Petroecuador), 8.6 km N of Chiriboga; steep roadbanks.","-78.7666667","-0.2166667","2100.00000000","2160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111","3",NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","178357","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Ronald L. Liesner (MO)","David N. Smith|Angel Pretel","Smith 1501","1982","5","11","South America","Peru","Pasco","Oxapampa","Los Chacos (valley of Río Yamaquizu) near Oxapampa. 7 km from turn off of main road. Roadside brush.","-75.36666","-10.56666","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-26","5",NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","178375","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Ronald L. Liesner (MO)","David N. Smith","Smith 4209","1983","5","29","South America","Peru","Pasco","Oxapampa","Rio Yamaquizu valley, Los Chacos, 2-9km from the Oxapampa- La Merced road. Second growth.","-75.36666","-10.56666","2040.00000000","2160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-98","6",NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","178425","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","F.Delascio & J.Steyermark (FVG2005)","Thomas B. Croat","Croat 59458","1984","11","29","South America","Venezuela","Amazonas",NA,"Cerro Neblina; camp #7, south slopes of Cañon Grande, 1800 m, along river below camp. 0º55'N, 66º0'W.","-66","0.91666","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-202","4",NA,NA
"116","2011-07-12 14:37:00-03","MO","MOBOT","178469","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A Lombardi (HRCB)","James C. Solomon|James L. Luteyn|Laurence J. Dorr","Solomon 18995","1990","5","7","South America","Bolivia","La Paz","Nor Yungas","1.2 km al este de Cotapata. Bosque nuboso.","-67.8333333","-16.2833333","3200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","4",NA,NA
"117","2011-07-12 14:37:00-03","MO","MOBOT","178488","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A Lombardi (HRCB)","James C. Solomon|James L. Luteyn|Laurence J. Dorr","Solomon 19038","1990","5","10","South America","Bolivia","La Paz","Murillo","Valle del Río Zongo. Vecinidad de Escuela Cambaya, 28.3 km al norte (abajo) de la cumbre. Bosque nuboso, muy húmedo, pero tambien muy intervenida, con lugares abiertos y notablemente secos.","-68.1166667","-16.1166667","2560.00000000","2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92","4",NA,NA
"118","2011-07-11 16:13:00-03","MO","MOBOT","178504","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","James C. Solomon|James L. Luteyn|Laurence J. Dorr","Solomon 19045","1990","5","10","South America","Bolivia","La Paz","Murillo","Valle del Río Zongo. Vecinidad de Escuela Cambaya, 28.3 km al norte (abajo) de la cumbre. Bosque nuboso, muy húmedo, pero tambien muy intervenida, con lugares abiertos y notablemente secos.","-68.1166667","-16.1166667","2560.00000000","2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92","2",NA,NA
"119","2012-01-09 17:33:00-02","MO","MOBOT","178512","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A Lombardi (HRCB)","James C. Solomon","Solomon 17320","1987","11","11","South America","Bolivia","La Paz","Nor Yungas","0.7 km al E de Cotapata. Bosque nuboso con Weinmannia, Clusia y Brunellia","-67.85","-16.3","3250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-95","7",NA,NA
"120","2015-03-26 09:18:00-03","MO","MOBOT","178520","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A Lombardi (HRCB)","James C. Solomon|James L. Luteyn|Laurence J. Dorr","Solomon 19052","1990","5","10","South America","Bolivia","La Paz","Murillo","Valle del Zongo. 29.7 km al norte (abajo) de la cumbre (ca. 5 km al sur (arriba) de la Planta Hidroelectrica Chururaqui).","-68.1166667","-16.1166667","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93","4",NA,NA
"121","2009-01-22 12:18:00-02","MO","MOBOT","178523","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi","Bruce K. Holst|Julian A. Steyermark","Holst 2625","1986","3","18","South America","Venezuela","Distrito Federal",NA,"LIBERTADOR: 6.2 km along Costa de Maya turnoff from Colonia Tovar road. 2050 m. Cloud forest.",NA,NA,"2050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-1","3",NA,NA
"122","2015-03-26 09:41:00-03","MO","MOBOT","178561","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A Lombardi (HRCB)","James C. Solomon|James L. Luteyn|Laurence J. Dorr","Solomon 19082","1990","5","11","South America","Bolivia","La Paz","Murillo","Valle del Zongo. 29.3 km al norte (abajo) de la cumbre. Río Jachcha Cruz.","-68.1166667","-16.1166667","2200.00000000","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","2",NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","178856","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","M. Merello (MO)","John James Pipoly, III|et al.","Pipoly 17524","1993","12","1","South America","Colombia","Antioquia","Urrao","Zona limitrofe del Parque Nacional Natural Las Orquídeas. Vereda Calles. Alto de Palmitas, ca. 1 km de la Cabaña de Calles del INDERENA. Bosque nublado sobre pendientes fuertes. Colectado con W. Rodríguez, J. Velez & O. Alvarez.","-76.31666","6.53333","1300.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","5",NA,NA
"124","2016-10-13 05:59:00-03","MO","MOBOT","1829195","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","David A. Neill|et al.","Neill 14292","2003","3","14","South America","Ecuador","Napo","Archidona","Parque Nacional Sumaco Napo-Galeras. Cordillera de Galeras. Summit area of the Cordillera. Lower montane wet forest on sandstone substrate.","-77.53277","-0.83194","1690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-08-14 17:38:00-03","MO","MOBOT","1857654","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","A. Fuentes (USZ)","F. Bascopé|Alfredo F. Fuentes|Remberto Alvares|Marcelino Villanueva","Bascopé Sarué 75","2002","6","25","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, quebrada Jatun Chiriuno, 31 km en linea recta al este de Apolo por el camino a San José de Uchupiamonas.","-68.2325","-14.4986111","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-03","1",NA,NA
"126","2017-04-11 10:43:00-03","MO","MOBOT","1858821","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","A. Araujo-M. (LPB)","Carla Maldonado|Renate Seidel|Hector Cabrera|M. Seidel|Honorio Pariamo|Marcelino Villanueva|Remberto Alvares|José Tito","Maldonado Goyzueta 2366","2003","7","29","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San José de Uchipiamonas, cruzando el río Mamacona. Parcela temporal 44.","-68.1869444","-14.4483333","1537.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-29","1",NA,NA
"127","2017-04-11 10:43:00-03","MO","MOBOT","1858844","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","A. Fuentes (USZ)","Carla Maldonado|Renate Seidel|Hector Cabrera|M. Seidel|Honorio Pariamo|Marcelino Villanueva|Remberto Alvares|José Tito","Maldonado Goyzueta 2367","2003","7","29","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San José de Uchipiamonas, cruzando el río Mamacona. Parcela temporal 44.","-68.1869444","-14.4483333","1537.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-29","2",NA,NA
"128","2017-04-11 10:51:00-03","MO","MOBOT","1860544","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","A. Fuentes (USZ)","Carla Maldonado|Renate Seidel|Hector Cabrera|M. Seidel|Honorio Pariamo|Marcelino Villanueva|Remberto Alvares|José Tito","Maldonado Goyzueta 2455","2002","8","1","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San José de Uchupiamonas, a 1 km subiendo el río Mamacona. Parcela temporal 46.","-68.195","-14.4680556","1578.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-31","2",NA,NA
"129","2017-04-11 11:09:00-03","MO","MOBOT","1863872","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","A. Araujo-M. (LPB)","Carla Maldonado|Renate Seidel|Honorio Pariamo|Marcelino Villanueva|Remberto Alvares|José Tito","Maldonado Goyzueta 2637","2002","8","7","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San José de Uchupiamonas, a 1 km subiendo el río Mamacona. Parcela Permanente IV.","-68.1963889","-14.4505556","1626.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-37","1",NA,NA
"130","2012-01-24 04:59:00-02","MO","MOBOT","1877231","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","I. Vargas","D. Soto|et al.","Soto 40","2003","4","13","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","A 26 Km de Comarapa camino al Empalme sobre un bosque nublado","-64.65277","-17.83444","2650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"131","2012-04-20 05:09:00-03","MO","MOBOT","1905712","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (BHCB)","Rocío Rojas","Rojas Gonzáles 1054","2003","3","16","South America","Peru","Pasco","Oxapampa","Distrito Oxapampa. Parque Naciona Yanachaga-Chemillén. Sector San Alberto. Bosque de quebrada.","-75.36666","-10.53333","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"132","2017-08-25 05:21:00-03","MO","MOBOT","1907104","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (BHCB)","Abel Monteagudo|Carlos Mateo|Gregorio Ortiz","Monteagudo Mendoza 3557","2002","8","2","South America","Peru","Pasco","Oxapampa","Distrito Oxapampa. Parte baja. Quebrada San Alberto. Bosque secundario.","-75.33333","-10.5","1900.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"133","2014-04-04 05:51:00-03","MO","MOBOT","1912360","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rocío Rojas|Rosa Ortiz|Nállarett Dávila","van der Werff 17648","2003","6","22","South America","Peru","Pasco","Oxapampa","Chacos. Cloud forest with much bamboo.","-75.28333","-10.61666","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"321","9",NA,NA
"134","2016-04-29 09:12:00-03","MO","MOBOT","1929306","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","A. Fuentes (LPB)","Alfredo F. Fuentes|Susan Whitehead|Ramiro Cuevas|Rolando Cuevas|Evert Cuevas","Fuentes Claros 5712","2003","11","7","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, subiendo 3 horas al E de Virgen del Rosario.","-68.7166667","-14.6141667","1859.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-07","2",NA,NA
"135","2011-02-25 14:05:00-03","MO","MOBOT","1932454","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","Jorge E. Ramos|J. Contreras|R. Ramos|F. Biteri","Ramos 7197","2003","8","10","South America","Ecuador","Cotopaxi",NA,"Cantón Sigchos, bosque al lado izquierdo de vía Sigchos-Las Pampas.","-78.98388","-0.535","2459.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"136","2013-06-02 05:38:00-03","MO","MOBOT","2206253","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","Efraín Suclli","Suclli Montañés 968","2003",NA,NA,"South America","Peru","Cusco",NA,"Dist. Santa Ana, Tunquimayo, Bosque Montano","-72.93333","-13.05","2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"137","2014-04-04 05:52:00-03","MO","MOBOT","2211264","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","Rodolfo Vásquez","Vásquez Martínez 28235","2003","6","13","South America","Peru","Pasco","Oxapampa","Distrito Oxapampa. Parque Nacional Yanachaga-Chemillen. Quebrada Yanachaga. Bosque primario","-75.46666","-10.38333","2250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"138","2015-03-24 21:42:00-03","MO","MOBOT","2281743","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","F. J. Roldan","Alejandro Gil","Gil 454","1999","11","27","South America","Colombia","Antioquia","Abejorral","Vereda El Buey. bh-MB","-75.36666","5.85","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2015-03-01 19:06:00-03","MO","MOBOT","2281744","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.",NA,"Marco A. Correa|Frank Cardona","Correa 1120","1996","8","16","South America","Colombia","Antioquia","Envigado","Vereda El Escobero. bh-MB","-75.58583","6.17194","2350.00000000","2450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2011-11-08 05:06:00-02","MO","MOBOT","2281745","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A.Lombardi (HRCB)","Ricardo Callejas|et al.","Callejas Posada 11535","1995","7","19","South America","Colombia","Antioquia","Bello","Corregimiento de San Felix","-75.5","6.3333333","2700.00000000","3050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"141","2011-11-08 05:06:00-02","MO","MOBOT","2281746","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","H. David","Ricardo Callejas|et al.","Callejas Posada 11535","1995","7","19","South America","Colombia","Antioquia","Bello","Corregimiento de San Felix","-75.5","6.33333","2700.00000000","3050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2014-02-11 20:34:00-02","MO","MOBOT","2281747","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","R. Callejas","Linda K. Albert de Escobar|et al.","Escobar 8062","1987","11","10","South America","Colombia","Antioquia","Caldas","Vereda La Corrala","-75.6","6.08333","2440.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2018-04-03 05:20:00-03","MO","MOBOT","2281748","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","R. Callejas","Álvaro Fernández-Pérez","Fernández-Pérez 71","1983","5","31","South America","Colombia","Antioquia","Belmira","Corregimiento Labores","-75.62361","6.73833","2650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2013-02-15 05:37:00-02","MO","MOBOT","2535981","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","I. Vargas","César Patzi|et al.","Patzi 420","2004","2","6","South America","Bolivia","Santa Cruz","Manuel Maria Caballero",NA,"-64.61027","-17.82027","2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-09-03 04:36:00-03","MO","MOBOT","2604764","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","Homero Vargas|Edwin Narváez|Wendy Torres|P. Escobar","Vargas López 4229","2004","1","21","South America","Ecuador","Carchi","Espejo","Reserva Golondrinas. Sendero entre la Estación Santa Rosa y El Corazón. Bosque Muy Húmedo Montano. Bosque primario.","-78.11666","0.83333","1700.00000000","2050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","4",NA,NA
"146","2015-03-12 06:15:00-03","MO","MOBOT","2726670","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","R.Liesner (MO)","H. van der Werff|Abel Monteagudo|R. Francis|J.L. Mateo|César Rojas","van der Werff 19941","2005","5","7","South America","Peru","Pasco","Oxapampa","Distr. Oxapampa. La Suiza Nueva. Low montane forest, 10-15 m tall and meadows with Xyris, Eriocaulaceae and Trichomanes lucens.","-75.4561111","-10.5622222","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"384","7",NA,NA
"147","2019-01-25 04:35:00-02","MO","MOBOT","2736325","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|J. Latorre","Valenzuela Gamarra 3862","2004","6","17","South America","Peru","Cusco","Calca","Dist. Lacco Yabero. Bosque Húmedo Primario.","-72.4875","-12.47888","2227.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"148","2010-01-04 18:25:00-02","MO","MOBOT","2741433","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","Abel Monteagudo|Antonio Peña|Juan Perea|Rolando Francis","Monteagudo Mendoza 7201","2004","9","20","South America","Peru","Pasco","Oxapampa","Dist. Huancabamba, entre el Río cueva blanca y milpo. Bosque primario con parches de bosque achaparrado.","-75.61333","-10.37583","2720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"149","2018-06-15 05:26:00-03","MO","MOBOT","2744719","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","Juan Perea|R. Francis|Hector Cristobal E.|E. Camavilca","Perea 1598","2004","7","14","South America","Peru","Pasco","Oxapampa","Dist. Huancabamba. Localidad Grapanazu, sector San Daniel, inmediaciones de los Fundos ganaderos y de cultivos. Bosque secundario","-75.45111","-10.44805","2094.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
