"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2094","2008-05-27 22:02:00-03","MO","MOBOT","1857130","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Manuel J. Macía|et al.","Macía 3945","2001","4","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.","conf. L.J. Dorr (US)","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Plano inundable próximo al río Enadere, región de Tumupasa","-67.95444","-14.21638",NA,"460.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2095","2008-05-27 22:02:00-03","MO","MOBOT","1858294","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Manuel J. Macía|et al.","Macía 4007","2001","4","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.","conf. L.J. Dorr (US)","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme bien drenado algo elevado, región de Tumupasa","-67.94888","-14.20777",NA,"560.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2096","2008-07-01 03:33:00-03","MO","MOBOT","1864522","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Manuel J. Macía","Macía 4347","2001","5","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.","M.J. Macía","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Plano inundable próximo al río Yariapo, región de Tumupasa","-67.94361","-14.22555",NA,"530.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2097","2008-05-27 22:02:00-03","MO","MOBOT","1865577","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Manuel J. Macía|et al.","Macía 5454","2001","7","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.","conf. L.J. Dorr (US)","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, región de Tumupasa","-67.91305","-14.17222",NA,"800.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2098","2020-07-15 16:53:00-03","MO","MOBOT","1865954","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Renate Seidel|et al.","Seidel 7955","1996","11","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"La Paz","Alto Beni, Concesión de la Cooperativa San LUis; Inventario Forestal. Monte alto","-67.6","-15.0333333",NA,"440.00000000",NA,"Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2099","2008-05-27 22:02:00-03","MO","MOBOT","1867919","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","B. Kuno|Luis Rea","Kuno 258","1995","6","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.","R. López","La Paz","delta que forman el arroyo Arana y el río Tuichi, pozo Yariapo X-1. Bosque primario, suelo arcilloso, bosque montano húmedo, en transición a bosque húmedo de llanura con elementos de bosque amazónico","-67.76666","-14.45",NA,"320.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2100","2008-05-27 22:02:00-03","MO","MOBOT","1867934","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","B. Kuno|Luis Rea","Kuno 262","1995","6","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.","R. López","La Paz","delta que forman el arroyo Arana y el río Tuichi, pozo Yariapo X-1. Bosque primario, suelo arcilloso, bosque montano húmedo, en transición a bosque húmedo de llanura con elementos de bosque amazónico","-67.76666","-14.45",NA,"320.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2101","2008-05-27 22:02:00-03","MO","MOBOT","1868209","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Manuel J. Macía|et al.","Macía 4559","2001","5","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.","conf. L.J. Dorr (US)","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Plano inundable próximo al río Yariapo, región de Tumupasa","-67.94277","-14.21111",NA,"535.00000000",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2102","2011-06-13 14:54:00-03","MO","MOBOT","188666","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Carlos E. Cerón","Cerón Martínez 11709","1990","8","2","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Lam.","W.S. Alverson (F)","Manabí","Parroquia Machalilla. Parque Nacional Machalilla. Comunidad Agua Blanca. Monte Espinoso Tropical. Informantes: Isidro Ventura, Enrique Vásquez, Elías Maldonado.","-80.73333","-1.51666",NA,"125.00000000",NA,"Jipijapa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-77","3",NA
"2103","2020-06-28 07:27:00-03","MO","MOBOT","1897991","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Alejandro Araujo M.|Susan Whitehead|M. Silman","Araujo Murakami 606","2003","7","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.","A. Araujo (USZ) & M. Silman","La Paz","Parque Nacional Madidi, Rio Tuichi, Laguna Chalalan.","-67.9238889","-14.4230556",NA,"400.00000000",NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-03","1",NA
"2104","2008-05-27 22:02:00-03","MO","MOBOT","1899645","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Israel G. Vargas C.|et al.","Vargas Caballero 6667","2002","3","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.","I. G. Vargas (USZ)","Santa Cruz","Piso Firme, 1-2 km al sur del final de la pista de aterrisaje. Inicios de áreas inmundadas, temporalmente, Tachigali sp, Moronobea sp, Calycophyllum sp, son comunes.","-61.74694","-16.61638",NA,"150.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2105","2008-05-27 22:02:00-03","MO","MOBOT","1899719","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Israel G. Vargas C.","Vargas Caballero 6682","2002","3","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.","P. Fryxell (TEX)","Santa Cruz","(Segundo anillo-Tercer anillo), Av. Centenario Frente a CENETROP. Planta ornamental y de sombra frente a la entrada.",NA,NA,NA,NA,NA,"Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2106","2008-05-27 22:02:00-03","MO","MOBOT","1900599","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Israel G. Vargas C.","Vargas Caballero 6862",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.","I. G. Vargas (USZ)","Santa Cruz","Ciudad de Santa Cruz cuarto anillo Av. Banzer. Planta cultivada en el parque como ornamental.",NA,NA,NA,NA,NA,"Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2107","2011-06-13 15:17:00-03","MO","MOBOT","190940","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Alwyn H. Gentry|Camilo Díaz S.","Gentry 73426","1991","3","5","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Junín","Hacienda La Genoa, Finca Italia; mature forest remnant. TRANSECT # 8","-75.41666","-11.08333",NA,"1160.00000000",NA,"Chanchamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"461","4",NA
"2108","2015-07-08 05:53:00-03","MO","MOBOT","190941","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Daniel Rubio|Galo A. Tipaz|W. Herzog|Tamara Núñez","Rubio 1925","1991","8","17","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Lam.","L. J. Dorr (US)","Guayas","Bosque Protector Cerro Blanco. Carretera a Salinas, km 15.","-79.9666667","-2.1666667",NA,"300.00000000",NA,"Guayaquil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-9","4",NA
"2109","2008-05-27 22:02:00-03","MO","MOBOT","191062","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Leongino Guerrero","Zardini 39619","1994","6","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C. L. Cristobal (CTES)","Central","Border Tavarory-Acosta Ñu. 1 km east of road Ytororó-Tavarory. Patch of forest and inundated savanna.","-57.52722","-25.46638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"909","4",NA
"2110","2008-05-27 22:02:00-03","MO","MOBOT","191168","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Orlando Marulanda|Julio C. Betancur B.","Marulanda 2284","1990","9","5","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Lam.","L.J. Dorr (US)","La Guajira","Municipio Rio Hacha: Entre Arroyo Trincheras y Tomarrazón.","-72.93333","11.1",NA,"250.00000000",NA,"Riohacha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111","2008-05-27 22:02:00-03","MO","MOBOT","191223","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Thomas B. Croat","Croat 51091","1980","11","6","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","Ronald L. Liesner (MO)","San Martín","Province of Tarapoto; along banks of Río Mayo near village of Gunumbique, ca. 6 km S of Tarapoto-Moyobamba road at km 15.","-76.63333","-6.38333",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"442","3",NA
"2112","2014-04-04 05:43:00-03","MO","MOBOT","191236","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 2556","1981","9","18","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","Ronald Liesner","Loreto","Yurimaguas, (alrrededores). Bosque secundario, no inundable.","-76.13333","-5.83333",NA,"170.00000000",NA,"Alto Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81-18","8",NA
"2113","2008-05-27 22:02:00-03","MO","MOBOT","191255","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Thomas B. Croat","Croat 55261","1983","3","20","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Huila","Along hwy. between Giradot and Neiva, S of Giradot, 17.5 km N of Nieva; disturbed vegetation along road.","-75.31666","3.03333",NA,"640.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-6","3",NA
"2114","2008-05-27 22:02:00-03","MO","MOBOT","191262","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Thomas B. Croat","Croat 55311","1983","3","21","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Huila","Along road between Neiva to Baraya and Colombia; 16 km SW of Colombia; 40 km NE of Baraya; 89 km NE of Neiva; elev. 825 m; 3 18'N, 74 52'W.","-74.86666","3.3",NA,"825.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-11","2",NA
"2115","2020-01-29 13:35:00-03","MO","MOBOT","191352","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Hermes Cuadros V.","Cuadros Villalobos 4491","1989","9","21","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Bolívar","Isla Baru.","-75.6","10.2161111",NA,"5.00000000","40.00000000","Cartagena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1",NA
"2116","2008-05-27 22:02:00-03","MO","MOBOT","191418","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Fátima Mereles","Mereles H. 361","1985","11","21","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","A. Schinini","Nueva Asuncion","las calles de Asunción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2117","2017-09-13 10:07:00-03","MO","MOBOT","191426","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Francisco J. Roldán|et al.","Roldán 501","1986","9","29","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Lam.","C. L. Cristobal (CTES)","Antioquia","Corregimiento El Totumo, Km 35 de Turbo a Arboletes, orilla de la carretera","-76.75133","8.33583",NA,"10.00000000",NA,"Turbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"2118","2011-06-09 17:58:00-03","MO","MOBOT","191461","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 47410","1984","6","30","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Bolívar","GALERAZAMBA: N tip off Bolivar Department. Altitude near sea level, thorn scrub forest. Transect # 1","-75.25","10.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-246","3",NA
"2119","2014-04-04 05:43:00-03","MO","MOBOT","191517","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 1509","1981","3","27","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Ucayali","Lago de Yarinacocha (camino de San Jose a Cashibo). Bosque primario.","-74.66666","-8.3",NA,"250.00000000",NA,"Coronel Portillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"385","6",NA
"2120","2008-05-27 22:02:00-03","MO","MOBOT","191522","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Alwyn H. Gentry","Gentry 54062","1986","4","5","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Lam.","Ronald Liesner (MO)","Valle del Cauca","Cauca Valley, Near Yotoco, N of Cali. Dry hillside overlooking PanAmerican Highway.","-76.5","3.75",NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-45","2",NA
"2121","2020-02-22 10:18:00-03","MO","MOBOT","191526","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Alan E. Brant|Omar D. Escobar","Brant 1237","1987","10","10","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Lam.","Carmen L. Cristóbal (CTES)","Antioquia","along road to Nechí; ca. 22 km. from Caucasia- Planeta Rica road; roadside vegetation.","-75.0833333","8.0333333",NA,"60.00000000",NA,"Caucasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-12","7",NA
"2122","2008-05-27 22:02:00-03","MO","MOBOT","191614","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","David R. Brunner","Brunner 1276","1985","11","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Paraguarí","Cerro Acahay Pendiente norte-noreste de la cumbre suroeste y la zona de rocas graniticas en la misma. Bosque alterado de hasta 25 m de altura en el valle central del cerro. Suelo arenoso, rocoso.","-57.15","-25.9",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-10","4",NA
"2123","2008-05-27 22:02:00-03","MO","MOBOT","191620","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","David R. Brunner","Brunner 1785","1986","4","5","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Concepción","Arroyo Tagatiya-mí. Bosque ribereño de 20-35 m de altura cambiando a savanas y campos 0.25 km fuera del arroyo. Suelo calcareo de poco profundidad sobre piedra caliza.","-57.53333","-22.61666",NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-8","5",NA
"2124","2008-05-27 22:02:00-03","MO","MOBOT","191675","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Thomas B. Croat","Croat 55285","1983","3","21","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"Lam.","Ronald Liesner","Huila","Along road between Neiva and Baraya, 43 km NE of Neiva; 6 km S of Baraya; roadside.","-75.05","3.11666",NA,"620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-10","4",NA
"2125","2018-09-25 15:40:00-03","MO","MOBOT","191753","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Vlastimil Zak|Severo Espinoza","Zak 5156","1990","2","21","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Lam.","L.J. Dorr (NY)","Pastaza","Pozo petrolero Ramirez. 20 km al sur de la población de Curaray.","-76.85","-1.5333333",NA,"300.00000000",NA,"Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-1","10",NA
"2126","2008-05-27 22:02:00-03","MO","MOBOT","191812","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|A. Aguayo","Zardini 14965","1989","10","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. Isolated peak 10 kms W of Melgarejo; tall forest.","-56.41666","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"153","4",NA
"2127","2010-02-22 20:42:00-03","MO","MOBOT","191828","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Calaway H. Dodson|T.A. Dodson|Alvin Embree|R. Perry","Dodson 7010","1978","8","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Lam.","Ronald Liesner","Los Ríos","Jauneche forest, km 70 Quevedo-Palenque, via Mocachi. Palenque on Estero Peñafiel. Along path to woods 200 m from town.","-79.7","-1.26666",NA,"70.00000000",NA,"Vinces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128","2013-10-09 05:40:00-03","MO","MOBOT","191842","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Ramón Velásquez","Zardini 10851","1989","2","17","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest on eastern slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","4",NA
"2129","2013-10-09 05:40:00-03","MO","MOBOT","191860","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Ramón Velásquez","Zardini 10867","1989","2","17","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest on eastern slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","4",NA
"2130","2013-10-09 05:40:00-03","MO","MOBOT","191866","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Ramón Velásquez","Zardini 10875","1989","2","17","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest on eastern slope.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","4",NA
"2131","2008-05-27 22:02:00-03","MO","MOBOT","191877","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini","Zardini 4687","1988","6","11","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Paraguarí","Macizo Acahay. In forest within inner valley.","-57.15","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-26","3",NA
"2132","2008-05-27 22:02:00-03","MO","MOBOT","191881","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Leongino Guerrero","Zardini 37193","1993","11","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C. Crisobal (CTES)","Caaguazú","Between Coronel Oviedo and Caaguazú; Route 2, km 148. Patch of forest.","-56.25","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"848","4",NA
"2133","2008-05-27 22:02:00-03","MO","MOBOT","191901","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|et al.","Zardini 2632","1987","5","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","Ronald Liesner","Presidente Hayes","Cerrito. Cercanias del Río Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-18","6",NA
"2134","2008-05-27 22:02:00-03","MO","MOBOT","191995","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Alwyn H. Gentry|Lidia Pérez de Molas|David R. Brunner","Gentry 51923","1985","10","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Paraguarí","La Rosada, near entrance to Ybycui National Park.","-56.83333","-26",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-328","4",NA
"2135","2013-10-05 06:35:00-03","MO","MOBOT","1920331","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Gerrit Davidse|Ángel C. González","Davidse 13358","1977","5","16","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"Apure","Distrito San Fernando; banks of the Río Arauca, 5 km directly (in a straight line) ESE of Güirimita.","-66.76666","7.36666",NA,"35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1361",NA,NA
"2136","2008-05-27 22:02:00-03","MO","MOBOT","192044","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Alwyn H. Gentry|Marielos Peña|Bonifacio Mostacedo C.","Gentry 74015","1991","5","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Lam.","J. Bradford (MO)","Santa Cruz","Cerro de Santiago, 4 km NE of Santiago, semi-closed cerrado. Transects 2-4.","-59.5","-18.33333",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"629","3",NA
"2137","2008-05-27 22:02:00-03","MO","MOBOT","192051","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Alwyn H. Gentry|Percy Núñez V.","Gentry 54211","1986","6","7","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","Ronald Liesner","Madre de Dios","Puerto Maldonado, outskirts of city along road paralleling Rio Tambopata. Weedy roadside second growth.","-69.16666","-12.58333",NA,"200.00000000",NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-55","4",NA
"2138","2008-05-27 22:02:00-03","MO","MOBOT","192064","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|A. Aguayo","Zardini 11145","1989","3","5","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Road Melgarejo-Antena, 6 kms South of Melgarejo. Edge of forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","4",NA
"2139","2011-06-09 17:27:00-03","MO","MOBOT","192074","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Tulio Tillería","Zardini 29767","1992","1","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristobal (CTES)","Paraguarí","Acahay Massif. Easternmost Peak. Western part. Gallery forest.","-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"641","5",NA
"2140","2011-06-13 14:54:00-03","MO","MOBOT","192106","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Carlos E. Cerón","Cerón Martínez 11682","1990","8","2","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Lam.","Carlos Cerón, 1990 (QAP)","Manabí","Parroquia Machalilla. Parque Nacional Machalilla. Comunidad Agua Blanca. Monte Espinoso Tropical. Informantes: Isidro Ventura, Enrique Vásquez, Elías Maldonado.","-80.73333","-1.51666",NA,"125.00000000",NA,"Jipijapa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-77","5",NA
"2141","2008-05-27 22:02:00-03","MO","MOBOT","192132","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|R. Velázquez","Zardini 11244","1989","3","5","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Guairá","Road Melgarejo-Antena. Forest along eastern slopes.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","6",NA
"2142","2012-05-17 14:59:00-03","MO","MOBOT","192139","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Elsa M. Zardini|Isabel Basualdo|Mirtha Ortiz","Zardini 2969","1987","9","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.L. Cristóbal (CTES)","Caazapá","Distrito Yuty. Desvio a Tres de Mayo. Compañia Capitindy. In forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-30","5",NA
