"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","typeStatus","year","month","day","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"184","2011-06-09 16:54:00-03","MO","MOBOT","406294","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Carlos E. Cerón","Cerón Martínez 6077","South America","Ecuador","Napo",NA,NA,NA,NA,"Canton Tena Estación Biológica Jatun Sacha. 8 km al este de Misahuallí. Bosque muy húmedo Tropical.",NA,NA,"(A. DC.) Eyma",NA,"1989","1","23","400.00000000",NA,NA,"-77.6","-1.06666","T. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-2","6",NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","406341","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Walter A. Palacios","Palacios Cuenca 3035","South America","Ecuador","Napo",NA,NA,NA,NA,"Estación Biológica JATUN SACHA. 8 km abajo de Misahuallí en la margen derecha del Río Napo. Bosque muy húmedo Tropical. Arboles de potreros sobre suelos rojos de colinas.",NA,NA,"(A. DC.) Eyma",NA,"1988","9","26","450.00000000",NA,NA,"-77.61666","-1.06666","W. Palacios (QAME)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-21","10",NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","406358","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Carlos E. Cerón|Miguel Cerón","Cerón Martínez 4658","South America","Ecuador","Napo",NA,NA,NA,NA,"Estación Biológica Jatun Sacha. Bosque muy húmedo Tropical. Bosque primario y potrero.",NA,NA,"(A. DC.) Eyma",NA,"1988","8","24","450.00000000",NA,NA,"-77.6","-1.06666","T. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-18","5",NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","406457","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Walter A. Palacios","Palacios Cuenca 3122","South America","Ecuador","Napo",NA,NA,NA,NA,"Estación Biológica JATUN SACHA. Bosque muy húmedo Tropical. Bosque primario sobre suelos rojos de colinas.",NA,NA,"(A. DC.) Eyma",NA,"1988","10","6","450.00000000",NA,NA,"-77.61666","-1.06666","W. Palacios (QAME)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-30","10",NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","406532","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Walter A. Palacios","Palacios Cuenca 3180","South America","Ecuador","Napo",NA,NA,NA,NA,"5 km al Norte de Coca y de la vía Coca-Payamino. Finca Tipán. Bosque húmedo Tropical. Arboles dejados en potreros sobre suelos rojos relativamente planos.",NA,NA,"(A. DC.) Eyma",NA,"1988","10","22","250.00000000",NA,NA,"-77","-0.41666","W. Palacios (QAME)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-32","7",NA
"189","2014-04-04 05:45:00-03","MO","MOBOT","406708","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 39168","South America","Peru","Loreto",NA,NA,NA,NA,"Mishana. Rio Nanay halfway between Iquitos and Santa Maria de Nanay. Tree plot ca. 1 km N of Campamento Uno. Upland forest on white sand.",NA,NA,"(A. DC.) Eyma",NA,"1983","1","6","140.00000000",NA,NA,"-73.21388","-3.64277","O. Phillips","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-7","3",NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","406760","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Carlos E. Cerón|Carlos Iguago|Zaldumbide, Edy","Cerón Martínez 8473","South America","Ecuador","Napo",NA,NA,NA,NA,"Cantón Tena. Estación Biológica Jatun Sacha. 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Bosque primario, suelo aluvial, cerca al Río Napo. Parcela Permanente 05.",NA,NA,"(A. DC.) Eyma",NA,"1990","1","28","400.00000000",NA,NA,"-77.6","-1.06666","T.D. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-4","8",NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","406787","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Alwyn H. Gentry|Carlos E. Cerón|C. Blaney|Gladys Benavides","Gentry 64008","South America","Ecuador","Napo",NA,NA,NA,NA,"Huamani Centro Calluhua Yacu, 31 km E of Tena-Baeza Road, on new road to Coca. TRANSECT 1",NA,NA,"(A. DC.) Eyma",NA,"1988","12","23","1150.00000000",NA,NA,"-77.66666","-0.66666","T.D. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-301","3",NA
"192","2013-12-25 13:00:00-02","MO","MOBOT","406797","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Walter A. Palacios","Palacios Cuenca 1412","South America","Ecuador","Napo",NA,NA,NA,NA,"Reserva Biológica 'Jatun Sacha'. Río Napo, 8 km. río abajo de Misahuallí, márgen derecha. Bosque primario. Suelos rojos de colinas.",NA,NA,"(A. DC.) Eyma",NA,"1986","10","2","450.00000000",NA,NA,"-77.5","-1.1333333","T. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-13","10",NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","406877","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Fernando Hurtado","Hurtado 762","South America","Ecuador","Napo",NA,NA,NA,NA,"Carretera Hollín-Loreto, km 40-50. Bosque pluvial Premontano. Bosque primario. Alrededores de la comunidad Huamaní y del Río Pucuno.",NA,NA,"(A. DC.) Eyma",NA,"1988","10","10","1200.00000000",NA,NA,"-77.6","-0.71666","T. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-11","10",NA
"194","2014-04-04 05:45:00-03","MO","MOBOT","406937","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 17047","South America","Peru","Loreto",NA,NA,NA,NA,"Dtto. Iquitos, Allpahuayo-IIAP. Bosque primario, inundable solo cuando hay grandes lluvias (Quebrada Shimbaico), muestreo de 1000 m cuadrada en subparcelas de 50 x 2 m; individuos iguales ó mayores que 2.5 cm de dimetro. Transecto No. 3",NA,NA,"(A. DC.) Eyma",NA,"1991","7","6","150.00000000","180.00000000",NA,"-73.5","-4.16666","Vasquez (MO)","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"431","4",NA
"195","2014-04-04 05:45:00-03","MO","MOBOT","406984","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9451","South America","Peru","Loreto",NA,NA,NA,NA,"Dtto. Iquitos, Guayabamba. Terrenos de cultivo.",NA,NA,"Pierre",NA,"1987","8","27","120.00000000",NA,NA,"-73.33333","-3.83333","T. Pennington (K)","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-33","2",NA
"196","2016-10-13 05:56:00-03","MO","MOBOT","407100","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","David A. Neill|Fernando Hurtado","Neill 8869","South America","Ecuador","Pastaza",NA,NA,NA,NA,"Via Auca, 115 km S of Coca, 10 km S of Napo-Pastaza border; near Río Tiguino. Tropical Moist Forest on low hills. Primary forest; trees felled for road construction. Entrance road to PETROCANADA oil well site.",NA,NA,"(A. DC.) Eyma",NA,"1989","1","26","320.00000000",NA,NA,"-76.91666","-1.25","T. Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-5","28",NA
"197","2018-06-03 05:28:00-03","MO","MOBOT","407372","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Alberto Dik","Dik 214","South America","Ecuador","Napo",NA,NA,NA,NA,"Parque Nacional Yasuní. Carretera y oleoducto de Maxus en construcción, km 27. Bosque húmedo Tropical. Bosque primario sobre colinas, suelo rojo.",NA,NA,"(A. DC.) Eyma",NA,"1993","8","16","230.00000000",NA,NA,"-76.46666","-0.58333","T.D. Pennington (K)","La Joya de los Sachas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-07-21 09:28:00-03","MO","MOBOT","407574","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Armando Grijalva|Guillermo Grefa","Grijalva 75","South America","Ecuador","Napo",NA,NA,NA,NA,"Comunidad de Pompeya, lado sur del Río Napo. Campamento de Maxus. Río Jivino, carretera Maxus Km 1-5. Bosque húmedo Tropical. Bosque primario, colinas de suelo rojo.",NA,NA,"(A. DC.) Eyma",NA,"1992","9","1","220.00000000",NA,NA,"-76.6166667","-0.4166667","T.D. Pennington (K)","La Joya de los Sachas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"199","2019-08-01 21:58:00-03","MO","MOBOT","407599","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Armando Grijalva|Guillermo Grefa","Grijalva 83","South America","Ecuador","Napo",NA,NA,NA,NA,"Comunidad de Pompeya, lado sur del Río Napo. Campamento de Maxus. Río Jivino, carretera Maxus Km 1-5. Bosque húmedo Tropical. Bosque primario, colinas de suelo rojo.",NA,NA,"(A. DC.) Eyma",NA,"1992","9","1","220.00000000",NA,NA,"-76.6166667","-0.4166667","T.D. Pennington (K)","La Joya de los Sachas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"200","2019-01-24 10:55:00-02","MO","MOBOT","407606","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Thomas B. Croat","Croat 19163","South America","Peru","Loreto",NA,NA,NA,NA,"Río Itaya above Iquitos.",NA,NA,"(A. DC.) Eyma",NA,"1972","8","14",NA,NA,NA,"-73.2325","-3.765","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"284","18",NA
"201","2019-07-21 08:57:00-03","MO","MOBOT","407639","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Armando Grijalva|Nestor Andi|Bryan Hayum","Grijalva 132","South America","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,"(A. DC.) Eyma",NA,"1992","10","1","220.00000000",NA,NA,"-76.6166667","-0.4166667","T.D. Pennington (K)","La Joya de los Sachas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"202","2014-04-04 05:45:00-03","MO","MOBOT","407877","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 14727","South America","Peru","Loreto",NA,NA,NA,NA,"Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana - IIAP. Bosque primario, vegetación sobre suelo arcillo-arenoso (arena blanca), estrato inferior con dominancia de Lepidocaryum tessmannii (irapay), y esøtrato medio con relativa abundancia de Jessenia bataua subsp. bataua (huangurahui); drenaje irregular, pequeøñas y lígeras ondulaciones del terreno. Levantamiento florístico de la parcela A de 1 Ha; 500 x 20 m; correspondienø te al inventario de 2 Has. SUBPARCELA No. 6",NA,NA,"(A. DC.) Eyma",NA,"1990","11",NA,"150.00000000","180.00000000",NA,"-73.5","-4.16666","O. Phillips","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"230","4",NA
"203","2011-06-10 15:20:00-03","MO","MOBOT","407893","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","John James Pipoly, III","Pipoly 16357","South America","Colombia","Amazonas",NA,NA,NA,NA,"Parque Nacional Natural Amacayacu. Quebrada de Agua Pudre, ca. 1.5 km NE de desemboca dura sobre el río Amacayacu; Muestreo Permanente Estratégica del MO. Bosque muy húmedo.",NA,NA,"(A. DC.) Eyma",NA,"1991","11","18","200.00000000","220.00000000",NA,"-70.25","-3.78333","A. Rudas (COL)","Leticia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","4",NA
"204","2011-06-10 15:20:00-03","MO","MOBOT","407945","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","John James Pipoly, III","Pipoly 15993","South America","Colombia","Amazonas",NA,NA,NA,NA,"Parque Nacional Natural Amacayacu. Quebrada de Agua Pudre, ca. 1.5 km NE de desemboca dura sobre el río Amacayacu; Muestreo Permanente Estratégica del MO. Bosque muy húmedo.",NA,NA,"(A. DC.) Eyma",NA,"1991","11","15","200.00000000","220.00000000",NA,"-70.25","-3.78333","A. Rudas (COL)","Leticia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","4",NA
"205","2011-06-10 15:20:00-03","MO","MOBOT","408000","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","John James Pipoly, III","Pipoly 16430","South America","Colombia","Amazonas",NA,NA,NA,NA,"Parque Nacional Natural Amacayacu. Quebrada de Agua Pudre, ca. 1.5 km NE de desemboca dura sobre el río Amacayacu; Muestreo Permanente Estratégica del MO. Bosque muy húmedo.",NA,NA,"(A. DC.) Eyma",NA,"1991","11","18","200.00000000","220.00000000",NA,"-70.25","-3.78333","A. Rudas (COL)","Leticia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","4",NA
"206","2014-04-04 05:45:00-03","MO","MOBOT","408016","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 42641","South America","Peru","Loreto",NA,NA,NA,NA,"Quebrada Surusari, Río Napo. Mature forest on upland lateritic soil.",NA,NA,"(A. DC.) Eyma",NA,"1983","7","6","130.00000000",NA,NA,"-72.91666","-3.25","T. Pennington","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-167","8",NA
"207","2011-06-10 15:20:00-03","MO","MOBOT","408195","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","John James Pipoly, III","Pipoly 16163","South America","Colombia","Amazonas",NA,NA,NA,NA,"Parque Nacional Natural Amacayacu. Quebrada de Agua Pudre, ca. 1.5 km NE de desemboca dura sobre el río Amacayacu; Muestreo Permanente Estratégica del MO. Bosque muy húmedo.",NA,NA,"(A. DC.) Eyma",NA,"1991","11","15","200.00000000","220.00000000",NA,"-70.25","-3.78333","A. Rudas (COL)","Leticia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","4",NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","408649","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Alwyn H. Gentry|et al.","Gentry 56570","South America","Peru","Loreto",NA,NA,NA,NA,"Jenaro Herrera, Río Ucayali. Upland forest on well-drained soil. Transect 8",NA,NA,"(A. DC.) Eyma",NA,"1987","2","24",NA,NA,NA,"-73.75","-4.91666","O. Phillips","Requena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-38","2",NA
"209","2008-05-27 22:02:00-03","MO","MOBOT","408703","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Alwyn H. Gentry|et al.","Gentry 56615","South America","Peru","Loreto",NA,NA,NA,NA,"Jenaro Herrera, Río Ucayali. Upland forest on well-drained soil. Transect 9",NA,NA,"(A. DC.) Eyma",NA,"1987","2","24",NA,NA,NA,"-73.75","-4.91666","O. Phillips","Requena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-39","1",NA
"210","2008-05-27 22:02:00-03","MO","MOBOT","409024","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Djaja D. Soejarto|et al.","Soejarto 3916","South America","Colombia","Antioquia",NA,NA,NA,NA,"Corregimiento de Providencia, Valle del Rio Anori entre Dos Bocas y Anori, Buenos Aires",NA,NA,"(A. DC.) Eyma",NA,"1973","4","26","400.00000000","700.00000000",NA,NA,NA,"T. Pennington (K)","Anorí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","409032","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Djaja D. Soejarto|et al.","Soejarto 3930","South America","Colombia","Antioquia",NA,NA,NA,NA,"Corregimiento de Providencia, Valle del Rio Anori entre Dos Bocas y Anori, Buenos Aires, forest road along Rio Anori, 4 km from Providencia towards Anori",NA,NA,"(A. DC.) Eyma",NA,"1973","4","26","400.00000000","700.00000000",NA,NA,NA,"T. Pennington (K)","Anorí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","409039","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Djaja D. Soejarto|et al.","Soejarto 4055","South America","Colombia","Antioquia",NA,NA,NA,NA,"Corregimiento de Providencia, Valle del Rio Anori entre Dos Bocas y Anori, Buenos Aires, forest along ridge above road to Anori, 4 km from Providencia",NA,NA,"(A. DC.) Eyma",NA,"1973","5","24","400.00000000","900.00000000",NA,NA,NA,"T. Pennington (K)","Anorí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2010-07-06 17:04:00-03","MO","MOBOT","776814","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","F. García Cossio|Enzo Agualimpia","García Cossio 459","South America","Colombia","Chocó",NA,NA,NA,NA,"Parque Nacional de Utría: Colecciones realizadas en la playa ubicada al surñ este de las bocas del Río San Pichí.",NA,NA,"(A. DC.) Eyma",NA,"1990","6","10","0E8","100.00000000",NA,"-77.3333333","6.3333333","A. Alves-Araújo (UFPE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","2",NA
"214","2014-01-24 10:57:00-02","MO","MOBOT","880297","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Milton Aulestia|Nestor Andi|Enomenga, Nenquerei","Aulestia 1401","South America","Ecuador","Napo",NA,NA,NA,NA,"Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción Km. 67-69. Bosque húmedo Tropical. Bosque primario. Colinas de suelo rojo.",NA,NA,"(A. DC.) Eyma",NA,"1993","12","1","250.00000000",NA,NA,"-76.3666667","-0.8166667","D. Neill (MO)","Aguarico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"215","2008-05-27 22:02:00-03","MO","MOBOT","909991","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Ernesto Ancuash Atsut","Ancuash Atsut 1124","South America","Peru","Amazonas",NA,NA,NA,NA,"Río Cenepa. Vicinity of Huampami, ca. 5 km. east of Chávez Valdívia. 3 km. arriba de la boca de la Huampami. En bosque secundario.",NA,NA,"(A. DC.) Eyma",NA,"1978","7","25","200.00000000","250.00000000",NA,"-78.63333","-4.5","T.D. Pennington (K)","Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","3",NA
"216","2013-11-13 05:54:00-02","MO","MOBOT","917074","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Milton Aulestia|Mipo, I.","Aulestia 3377","South America","Ecuador","Napo",NA,NA,NA,NA,"Reserva Etnica Huaorani. Carretera y oleoducto de Maxus, Km 116. Area de carretera y plataforma del pozo Iro, Km 4. Bosque húmedo Tropical. Bosque primario. Colinas de suelos rojos.",NA,NA,"(A. DC.) Eyma",NA,"1995","2","11","240.00000000",NA,NA,"-76.2","-1.06666","T.D. Pennington (K)","Aguarico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","932829","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Brent Berlin","Berlin 734","South America","Peru","Amazonas",NA,NA,NA,NA,"Rio Cenepa region. South of Huampami, across Rio Cenepa from mouth of Quebrada. Primary forest.",NA,NA,"(A. DC.) Eyma",NA,"1972","12","27","213.36000000","274.32000000",NA,NA,NA,"T.D. Pennington (K)","Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","3",NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","945122","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Rubio Kayap","Kayap 169","South America","Peru","Amazonas",NA,NA,NA,NA,"Rio Cenepa region. Lugar Aintami.",NA,NA,"(A. DC.) Eyma",NA,"1973","1","19",NA,NA,NA,NA,NA,"T.D. Pennington","Condorcanqui",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","3",NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","970004","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Ramiro Fonnegra G.|et al.","Fonnegra G. 1332","South America","Colombia","Antioquia",NA,NA,NA,NA,"Pavarandó.",NA,NA,"(A. DC.) Eyma",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Puente","Mutatá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2018-09-06 09:16:00-03","MO","MOBOT","987777","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Rodolfo Vásquez|Nestor Jaramillo|Ricardo Apanú|R. Kugkumas","Vásquez Martínez 19953","South America","Peru","Amazonas",NA,NA,NA,NA,"Distrito Imaza: Región del Marañon. Comunidad de Yamayakat, Quebrada Kusu - Chapi, Río Marañon.",NA,NA,"(A. DC.) Eyma",NA,"1995","2",NA,"550.00000000",NA,NA,"-78.3166667","-4.9166667","C. Díaz (MO)","Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"544","4",NA
"221","2018-09-06 09:17:00-03","MO","MOBOT","988408","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Rodolfo Vásquez|Nestor Jaramillo|Ricardo Apanú|R. Kugkumas","Vásquez Martínez 19529","South America","Peru","Amazonas",NA,NA,NA,NA,"Distrito Imaza: Región del Marañon. Comunidad de Yamayakat, Quebrada Kusu - Chapi, Río Marañon.",NA,NA,"(A. DC.) Eyma",NA,"1995","2",NA,"550.00000000",NA,NA,"-78.3166667","-4.9166667","C. Díaz (MO)","Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"544","4",NA
"222","2008-05-27 22:02:00-03","MO","MOBOT","1128183","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","John L. Clark|et al.","Clark 2019","South America","Ecuador","Esmeraldas",NA,NA,NA,NA,"The Mache-Chindul Ecological Reserve. Bilsa Biological Station. Mache Mountains, 35 km W of Quinindé, 5 km W of Santa Isabel. Premontane wet forest.",NA,NA,"Pierre",NA,"1996","2","16","400.00000000","600.00000000",NA,"-79.73333","0.35","J.L. Clark (QCNE)","Quinindé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2011-03-24 19:05:00-03","MO","MOBOT","2962531","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Camilo Kajekai|Grupo Shuar","Kajekai 123","South America","Ecuador","Morona-Santiago",NA,NA,NA,NA,"Región de la Cordillera del Cóndor. Centro Shuar Kaputna, al lado sur del Río Santiago. Suelo aluvial, en planicie del río, con piedras. Bosque maduro con dosel de 30 m.",NA,NA,"Pierre",NA,"2003","10","11","300.00000000",NA,NA,"-77.9227778","-3.0230556",NA,"Tiwintza",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA
"224","2019-04-15 22:08:00-03","MO","MOBOT","3578291","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Jürgen Homeier|M.A. Chinchero","Homeier 1952","South America","Ecuador","Napo",NA,NA,NA,NA,"Parque Nacional Sumaco-Galeras, southern slope of Sumaco volcano, wet lower montane forest",NA,NA,"Pierre",NA,"2005","10","19","1580.00000000",NA,NA,"-77.5833333","-0.6166667","T.D.Pennington (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"225","2016-12-07 05:17:00-02","MO","MOBOT","3578539","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Jürgen Homeier|M.A. Chinchero|E. Jaramillo C.|D. Simba","Homeier 3432","South America","Ecuador","Napo",NA,NA,NA,NA,"Parque Nacional Sumaco-Galeras, southern slope of Sumaco volcano, wet lower montane forest",NA,NA,"Pierre",NA,"2008","3","23",NA,NA,NA,"-77.58333","-0.61666","M.A. Chinchero (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"226","2016-12-07 05:17:00-02","MO","MOBOT","3578552","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|L. Guachamin","Homeier 2966","South America","Ecuador","Napo",NA,NA,NA,NA,"area of the biological station Jatun Sacha, tropical lowland forest",NA,NA,"Pierre",NA,"2007","10","16",NA,NA,NA,"-77.61666","-1.06666","E. Jaramillo (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"227","2016-12-07 05:17:00-02","MO","MOBOT","3578983","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|L. Guachamin","Homeier 2998","South America","Ecuador","Napo",NA,NA,NA,NA,"area of the biological station Jatun Sacha, tropical lowland forest",NA,NA,"Pierre",NA,"2007","10","17",NA,NA,NA,"-77.61666","-1.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"228","2016-12-07 05:17:00-02","MO","MOBOT","3579683","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Jürgen Homeier|M.A. Chinchero|E. Jaramillo|D. Simba|M. Unger","Homeier 3740","South America","Ecuador","Napo",NA,NA,NA,NA,"Parque Nacional Sumaco-Galeras, Cordillera Galleras, premontane rain forest",NA,NA,"Pierre",NA,"2008","4","5",NA,NA,NA,"-77.58333","-0.81666","M.A. Chinchero (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"229","2010-09-21 16:30:00-03","MO","MOBOT","404845","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","William Pariona|R.C. Quevedo","Pariona 1184","South America","Bolivia","Cochabamba",NA,NA,NA,NA,"Km 240 Santa Cruz-Cochabamba. Trees of the Sacta Valley. Supported: Sub Projects of The Protection of Natural Resources and Biodiversity Support Program - WWF.",NA,NA,"Pierre",NA,"1991","9",NA,"212.00000000",NA,NA,"-64.7666667","-17","C. Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
