"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","identifiedBy","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","coordinatePrecision","geoFlag"
"99","2012-07-10 14:59:00-03","MO","MOBOT","1083410","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Ricardo Callejas|Allan J. Bornstein","Callejas Posada 11032","1993","12","31","South America","Colombia","Bolívar","Archipiélago San Bernanrdo, isla de Tintipán, mar Caribe, 2 horas por bote NW de Tolú (dpto. Sucre). Islas con abundante mangle.",NA,NA,NA,NA,"(L.) Sarg.",NA,"D. Daly (NY)","Cartagena","-75.8427777","9.7936111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","2020-04-14 09:48:00-03","MO","MOBOT","1187604","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Pablo Stevenson","Stevenson Diaz 487","1993","7",NA,"South America","Colombia","Meta","Serranía Chamusa. Centro de Investigaciones Primatológicas La Macarena. Trocha Sur 350 m.",NA,NA,NA,NA,"(L.) Sarg.","350.00000000","P. Stevenson","La Macarena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","120239","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","James L. Zarucchi|César E. Barbosa","Zarucchi 3644","1985","3","8","South America","Colombia","Vichada","Parque Nacional Natural El Tuparro, Centro Administrativo, Lat. 5º20'N, Long. 67º51'W, alt ca. 90 m.",NA,NA,NA,NA,"(L.) Sarg.","90.00000000","D. Daly",NA,"-67.85","5.33333",NA,NA,NA,NA,NA,NA,NA,NA,"85-61","5",NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","120403","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Hermes Cuadros V.","Cuadros Villalobos 4458","1989","9","4","South America","Colombia","Bolívar","Isla de Tierrabomba.",NA,NA,NA,NA,"(L.) Sarg.","5.00000000",NA,"Cartagena","-75.53333","10.33333","30.00000000",NA,NA,NA,NA,NA,NA,NA,"4","1",NA,NA
"103","2011-06-10 11:46:00-03","MO","MOBOT","120523","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Gerrit Davidse|Otto Huber","Davidse 15316","1978","4","17","South America","Venezuela","Amazonas","Departamento Atures: 23 km NE of Puerto Ayacucho and 10 km E of the highway, hills and base of hills, near Cachama.",NA,NA,NA,NA,"(L.) Sarg.","90.00000000",NA,NA,"-67.4","5.85",NA,NA,NA,NA,NA,NA,NA,NA,"78-29","1",NA,NA
"104","2011-06-09 17:58:00-03","MO","MOBOT","121719","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 47455","1984","7","1","South America","Colombia","Bolívar","GALERAZAMBA: N tip of Bolivar. Altitud near sea level. Thorn scrub forest. Transect # 7",NA,NA,NA,NA,"(L.) Sarg.",NA,"D. Daly (NY)",NA,"-75.25","10.8",NA,NA,NA,NA,NA,NA,NA,NA,"84-253","5",NA,NA
"105","2017-10-05 10:59:00-03","MO","MOBOT","122084","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Hermes Cuadros V.","Cuadros Villalobos 3149","1986","9","2","South America","Colombia","Bolívar","Municipio San Juan Nepomuceno, Loma de los Colorados,",NA,NA,NA,NA,"(L.) Sarg.","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-24","2",NA,NA
"106","2010-08-20 15:43:00-03","MO","MOBOT","122202","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","James L. Zarucchi|Hermes Cuadros V.","Zarucchi 3948","1985","8","6","South America","Colombia","Bolívar","Ca. 16 km SW of crossing of Canal del Dique at Pasacaballos, Isla Barú.",NA,NA,NA,NA,"(L.) Sarg.","5.00000000",NA,"Cartagena","-75.6833333","10.15",NA,NA,NA,NA,NA,NA,NA,NA,"85-10","8",NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","122209","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","James L. Zarucchi|Beatriz E. Echeverry C.","Zarucchi 4657","1987","3","12","South America","Colombia","Antioquia","Mpio. de Venecia; 4.2 km E of Bolombolo on road to Venecia, Hacienda La Plata. Tropical dry forest on hillside.",NA,NA,NA,NA,"(L.) Sarg.","920.00000000","D. Daly (NY)",NA,"-75.8","6.01666",NA,NA,NA,NA,NA,NA,NA,NA,"87-8","6",NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","122238","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","James L. Zarucchi|Julio C. Betancur B.","Zarucchi 6419","1988","5","10","South America","Colombia","Antioquia","along road from San Andrés to Ituango, 1.5 km before crossing of Río Cauca. Tropical dry forest; disturbed roadside vegetation.",NA,NA,NA,NA,"(L.) Sarg.","350.00000000",NA,"Toledo","-75.7","7.05",NA,NA,NA,NA,NA,NA,NA,NA,"88-11","7",NA,NA
"109","2013-05-29 05:40:00-03","MO","MOBOT","122280","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","James L. Zarucchi|Alan E. Brant|et al.","Zarucchi 5468","1987","9","19","South America","Colombia","Antioquia","Mpio. de Antioquia; along road Santa Fé de Antioquia-Anzá, 9 km from crossing of Río Tonuzco on way to Anzá along west bank of Río Cauca. Disturbed tropical dry forest.",NA,NA,NA,NA,"(L.) Sarg.","590.00000000","D. Daly (NY)",NA,"-75.85","6.46666",NA,NA,NA,NA,NA,NA,NA,NA,"87-65","8",NA,NA
"110","2012-07-10 13:24:00-03","MO","MOBOT","122883","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 68130","1989","10","25","South America","Colombia","Sucre","Colosó, Estación de Primatos, forest on limestone. Transect 1.",NA,NA,NA,NA,"(L.) Sarg.","300.00000000",NA,"Colosó","-75.3666667","9.5",NA,NA,NA,NA,NA,NA,NA,NA,"284","3",NA,NA
"111","2011-06-09 17:58:00-03","MO","MOBOT","123366","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 57465","1987","5","7","South America","Colombia","Bolívar","Loma de Los Colorados, Mun. San Juan Nepomuceno, ca. 2 km S of San Juan, Cartagena-Magangue road, disturbed moist forest. Transect 1.",NA,NA,NA,NA,"(L.) Sarg.","200.00000000","Al Gentry",NA,"-75.16666","9.96666","250.00000000",NA,NA,NA,NA,NA,NA,NA,"87-92","2",NA,NA
"112","2020-03-07 04:38:00-03","MO","MOBOT","1361571","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","H. García Barriga","Garcia Barriga 2413","1934","10","3","South America","Colombia","Cundinamarca","De Girardot a Tocaima.",NA,NA,NA,NA,"(L.) Sarg.","350.00000000","Cuatrecasas, Webbia 12(2)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","1361573","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Hugh M. Curran","Curran 346",NA,NA,NA,"South America","Colombia","Bolívar","Region de Loba, Cano Papayal, cerca de Estrella.",NA,NA,NA,NA,"(L.) Sarg.",NA,"Cuatrecasas, Webbia 12(2)","San Martin de Loba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","1361574","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","R. Romero Castañeda","Romero Castañeda 4413","1953","11","24","South America","Colombia","La Guajira","4 leguas al E de Carraipia, en la cordillera.",NA,NA,NA,NA,"(L.) Sarg.",NA,"Cuatrecasas, Webbia 12(2)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","1361576","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","R. Romero Castañeda","Romero Castañeda 1073","1948","4","24","South America","Colombia","Magdalena","Tucurinca.",NA,NA,NA,NA,"(L.) Sarg.","100.00000000","Cuatrecasas, Webbia 12(2)",NA,"-74.16666","10.65","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","1361578","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Armando Dugand","Dugand G. 225",NA,NA,NA,"South America","Colombia","Atlántico","Santa Rosa, cerca de Barranquilla.",NA,NA,NA,NA,"(L.) Sarg.",NA,"Cuatrecasas, Webbia 12(2)","Barranquilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2011-06-21 05:10:00-03","MO","MOBOT","1572487","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Ramiro Fonnegra G.|et al.","Fonnegra G. 7338","2000","11","3","South America","Colombia","Antioquia","Municipio Santa Fe de Antioquia. Carretera Santa Fe. Manglar. Río Tonuzco.",NA,NA,NA,NA,"(L.) Sarg.","500.00000000","M. Merello (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2011-06-21 05:10:00-03","MO","MOBOT","1572924","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Ramiro Fonnegra G.|et al.","Fonnegra G. 7391","2001","5","17","South America","Colombia","Magdalena","Corregimiento de san Valentín, Vereda Bocas de saino. Parcelas 1 a 10. Reforestadora san Sebastían. Transición bosque húmedo tropical a bosque seco tropical.",NA,NA,NA,NA,"(L.) Sarg.","30.00000000",NA,"San Sebastian de Buenavista","-74.41666","9.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","1796436","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Alwyn H. Gentry|Gilberto N. Morillo|Beatriz de Morillo","Gentry 10997","1974","4","30","South America","Venezuela","Lara","Near Centro Comercial Los Leones, Barquisimeto, dry deciduous thorny scrub.",NA,NA,NA,NA,"(L.) Sarg.","540.00000000","Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3523",NA,NA,NA
"120","2018-09-21 04:36:00-03","MO","MOBOT","2047631","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Ricardo Callejas|S. P. Churchill|P. Acevedo|Inés Sastre de Jesús|Carlos J. Castaño","Callejas Posada 2176","1986","8","3","South America","Colombia","Antioquia","Carretera Liborina-Sabanalarga, 3 km N de Liborina. Bosque seco tropical. (sensu Holdrige).",NA,NA,NA,NA,"(L.) Sarg.","910.00000000","D. Daly","Liborina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-04-29 14:46:00-03","MO","MOBOT","2047632","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Rubén Sánchez","Sánchez 65a","1980","5","16","South America","Colombia","Antioquia",NA,NA,NA,NA,NA,"(L.) Sarg.",NA,NA,"Peque",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","2772606","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Julian A. Steyermark","Steyermark 110874","1974","8","30","South America","Venezuela","Falcón","Distrito Silva: La Peñita (vieja toma de agua) de las escarpas calcáreas que miran al norte, a lo largo del Golfete de Guare, al sur de Chichiriviche. Barranca con bosque.",NA,NA,NA,NA,"(L.) Sarg.","10.00000000",NA,NA,"-68.28333","10.9","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","2816590","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","* ROYS","ROYS 13","1969","5","29","South America","Colombia","La Guajira","Riohacha. (Guajira).",NA,NA,NA,NA,"(L.) Sarg.",NA,"J. Riverh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2011-03-01 12:21:00-03","MO","MOBOT","2816762","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","R. Romero Castañeda","Romero Castañeda 10767","1966",NA,NA,"South America","Colombia","Magdalena","Corregimienro de Rio frío. Orillas del Río Rio frío.",NA,NA,NA,NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","2816773","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Julian A. Steyermark","Steyermark 108137","1973","9","8","South America","Venezuela","Sucre","Playa Manzanillo, Oeste del Hotel cumanagoto y Suroeste de Cumaná: espinares y cardonales.",NA,NA,NA,NA,"(L.) Sarg.","0E8","Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","2816924","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Albert C. Smith","Smith 3142","1938","3","4","South America","Guyana",NA,"On exposed rock ledges. Western extremity of Kanuku Mountains, in drainage of Takutu River; dense forest",NA,NA,NA,NA,"(L.) Sarg.","300.00000000","A.C. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2014-02-25 05:40:00-03","MO","MOBOT","2816944","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Ángel Fernández","Fernández 6589","1990",NA,NA,"South America","Venezuela","Amazonas","Dpto Atabapo, Rio Ocamo, alrededor del raudal Arate. En bosque semideciduo.",NA,NA,NA,NA,"(L.) Sarg.","270.00000000","R.L. Liesner",NA,"-67.48333","3.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2014-10-29 12:17:00-02","MO","MOBOT","2816982","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Francisco Tamayo","Tamayo 1",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","2817154","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Chávez","Chavez 2","1971",NA,NA,"South America","Venezuela","Falcón","Las Campas, 20 km. al So. de Tucacas, Distrito Silva, Bosque seco tropical (bs-T). Proyecto Conicit-Fudeco.",NA,NA,NA,NA,"(L.) Sarg.","200.00000000","Ronald Liesner",NA,"-68.5","10.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2011-10-27 09:09:00-02","MO","MOBOT","2817228","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Brian M. Boom|A. Eisenberg","Boom 6055","1985","4","5","South America","Venezuela","Bolívar","Distrito Cedeño, valley of Caño Colorado, vicinity of Panare Indian village, ca 30 km SW of National Guard post at Maniapure, Granite outcrop.",NA,NA,NA,NA,"(L.) Sarg.","200.00000000","D. Daly",NA,"-66.61666","6.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2009-11-09 21:31:00-02","MO","MOBOT","2817251","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131766","1985","9","12","South America","Venezuela","Bolívar","Wooded strip along crevasse Igneous forested slopes, Serranía de Pijiguao, 160 km. SW of Caicara del Orinoco.",NA,NA,NA,NA,"(L.) Sarg.","100.00000000","Ronald Liesner",NA,"-66.75","6.58333","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2010-07-07 16:18:00-03","MO","MOBOT","2817312","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Luis E. Forero","Forero Pinto 492","1976","6","23","South America","Colombia","Chocó","Corregimiento de Unguia; Reserva Indígena Cuna de Arquía",NA,NA,NA,NA,"(L.) Sarg.","100.00000000","Ronald Liesner","Acandi","-77.1","8.0186111",NA,NA,NA,NA,NA,NA,NA,NA,"3","1",NA,NA
"133","2010-07-07 17:00:00-03","MO","MOBOT","2817393","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Luis E. Forero","Forero Pinto 520","1976","7","2","South America","Colombia","Chocó","Corregimiento de Unguia; Reserva Indígena Cuna de Arquía.",NA,NA,NA,NA,"(L.) Sarg.","100.00000000","Ronald Liesner","Acandi","-77.1","8.0186111",NA,NA,NA,NA,NA,NA,NA,NA,"4","1",NA,NA
"134","2010-02-09 16:13:00-02","MO","MOBOT","2817489","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Enrique Forero|Roberto Jaramillo M.","Forero 490","1966","4","22","South America","Colombia","Bolívar","Cerros rocosos, calcáreos.",NA,NA,NA,NA,"(L.) Sarg.","80.00000000","Ronald Liesner","Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2015-03-12 21:44:00-03","MO","MOBOT","2817706","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","George S. Bunting|Lourdes Cárdenas|Giovanna Ferrari","Bunting 6433","1978","6","17","South America","Venezuela","Falcón","Dtto. Buchivacoa: carretera Dabajuro-Re-presa Mamito-Fundo :El Peruano, al sur de Dabajuro; en el trayecto entre Dabajuro y la represa, una distancia de 20 km., en bosque seco al lado de una corriente.",NA,NA,NA,NA,"(L.) Sarg.",NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"136","2009-09-03 12:45:00-03","MO","MOBOT","2817723","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 123363","1980","6","5","South America","Venezuela","Zulia","Distrito Mara: Sierra de la Corbata, deciduous forest on limestone slopes, mostly on ridge bordering southeast facing slopes, 3-4 km NNE of Parcelamiento Cachirí.",NA,NA,NA,NA,"(L.) Sarg.","100.00000000","D. Daly",NA,"-72.25","10.86666","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2009-09-14 20:57:00-03","MO","MOBOT","2817828","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 122841","1980","5","29","South America","Venezuela","Zulia","Distrito Mara: virgin semi-evergreen forested slopes at Pozo de la Danta, along Quebrada de la Danta, over limestone substrate, northeast of Puerto Delicias (Campamento Militar), 14 km NE of Rancho 505.",NA,NA,NA,NA,"(L.) Sarg.","200.00000000","D. Daly",NA,"-72.35","10.98888","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2012-12-23 05:06:00-02","MO","MOBOT","2817977","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Luis Valverde","Valverde 1266","1990",NA,NA,"South America","Venezuela","Mérida","Carretera Ejido-Los Guaimaros - Mérida",NA,NA,NA,NA,"(L.) Sarg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2010-10-05 21:17:00-03","MO","MOBOT","2818044","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","George S. Bunting|Miguel Fucci","Bunting 7671","1979","5","24","South America","Venezuela","Zulia","Dtto. Bolívar: vía entre la carretera Lara Zulia y Piedras Blancas, (desciando en km, 70 de la Lara-Zulia al SE del Puente sobre el Lago), entre km. 8-9 semi-deciduo.",NA,NA,NA,NA,"(L.) Sarg.",NA,"D. Daly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2012-09-14 17:26:00-03","MO","MOBOT","2818166","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Orlando Marulanda|Julio C. Betancur B.","Marulanda 2104","1990","8","31","South America","Colombia",NA,"Municipio Fonseca: Corregimiento Distracción, sitio Las Casitas-El Socorro, bosque a 2 km, sitiio moderada mente pendiente con abundantes rocas, biem drenado, algo perturbado, parcela.",NA,NA,NA,NA,"(L.) Sarg.","500.00000000",NA,NA,"-72.98444","10.15027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2014-10-01 15:16:00-03","MO","MOBOT","3133961","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Francisco J. Roldán|et al.","Roldán 3250","2000","4","12","South America","Colombia","Antioquia","Carretera antigua Santa fe de Antioquia-Manglar, km 4, orilla de la carretera.",NA,NA,NA,NA,"(L.) Sarg.","500.00000000","M. Merello (MO)","Santa Fé de Antioquia","-75.9166667","6.5833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","3278661","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Douglas C. Daly","Daly 5317a","1987","8","6","South America","Colombia","Antioquia","Mun Santa Fe de Antioquia, between Uramita and Santa Fe, 13 km S of Uramita. Disturbed dry tropical forest.",NA,NA,NA,NA,"(L.) Sarg.","1080.00000000",NA,"Santa Fé de Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2011-11-08 05:06:00-02","MO","MOBOT","3454095","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Ricardo Callejas","Callejas Posada 2228","1986","3","8","South America","Colombia","Antioquia","Carr. Liborina-Sabanalarga, 3 km N de Liborina. Bosque seco tropical. (sensu Holdrige).",NA,NA,NA,NA,"(L.) Sarg.","910.00000000","D. Daly","Liborina","-75.814685","6.704735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2010-11-23 21:46:00-02","MO","MOBOT","2818522","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|H.J.M. Sipman|V. James","Jansen-Jacobs 2695","1992","9","29","South America","Guyana","Rupununi","Kusad Mountains. Forest along creek on slope.",NA,NA,NA,NA,"(L.) Sarg.","250.00000000","D. Daly",NA,"-59.83333","2.75","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2016-02-03 14:11:00-02","MO","MOBOT","1097474","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","Alwyn H. Gentry|Rosa Ortiz|Hermes Cuadros V.","Gentry 79647","1993","6","5","South America","Colombia","San Andrés & Providencia","Isla de Providencia. Forest on trail from Santa Isabel Town to summit, Transect 1.",NA,NA,NA,NA,"(L.) Sarg.","230.00000000",NA,"Providencia","-81.3666667","13.35",NA,NA,NA,NA,NA,NA,NA,NA,"1327","3",NA,NA
"146","2020-08-31 09:08:55-03","INPA","INPA","132434","S","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","Prance, GT","28745","1984","02","02","Southern America","Brasil","Rondônia","3 km from km 211, lower slopes of Pico Rondon. Granite rock outcrop",NA,NA,"INPA0132434","INPA0132434 INPA0132434_e","(L.) Sarg.",NA,"Daly, DC",NA,"-62.8","1.533333",NA,"-62.8","1.533333",NA,NA,"1986",NA,NA,NA,NA,NA,NA
"147","2021-01-04 11:29:35-03","UEMA","SLUI","1154","PreservedSpecimen","Plantae","Angiospermae",NA,"Burseraceae","Bursera","simaruba","Bursera simaruba","I. A. Rodrigues; M. Dantas",NA,"1980","04","29",NA,"Brasil","Pará","Alto sumuru-Serra da memoria",NA,"Doação","SLUI001154",NA,"(L.) Sarg.",NA,NA,"Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto"
"148","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","M. J. Jansen-Jacobs, B. Welle, H. J. M. Sipman & V. James","2695","1992","9","29","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kusad Mountains, Rupununi District",NA,NA,NA,NA,"(L.) Sarg.","250","Daly, D. C.",NA,"-59.83","2.75","450",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"149","2020-09-12 05:00:02-03","US","US","3254524","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","G. T. Prance, I. L. Amaral, J. J. Pipoly, A. S. Tavares, M. G. Silva & C. D. A. Mota","28745","1984","2","2","South America - Neotropics","Brazil",NA,"Vicinity of Pico Rondon, Perimetral Norte Highway km 211. 3km from km 211; lower of Pico Rondon",NA,NA,"US01866364","US01866364_01 US01866364_02","(L.) Sarg.",NA,NA,NA,"-62.8","1.53",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"150","2020-09-12 05:00:02-03","US","US","2514629","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","J. A. Steyermark","88232","1961","1","8","South America - Neotropics","Venezuela","Bolívar","Altiplanicie de Nuria, E of Miamo",NA,NA,"US00759026",NA,"(L.) Sarg.","300","Daly, D. C.",NA,"-61.33","7.66","500",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"151","2020-09-12 05:00:02-03","US","US","3263364","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Bursera","simaruba","Bursera simaruba","B. M. Boom & A. Eisenberg","6055","1985","4","5","South America - Neotropics","Venezuela","Bolívar","Caño Colorado valley, Panare Indian village vic., ca 30 km SW of National Guard post at Maniapure",NA,NA,"US00759030",NA,"(L.) Sarg.","200","Daly, D. C.","Cedeño","-66.61","6.75",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
