"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"717","2021-02-11 17:18:43-03","UFPR","UPCB","40881","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presl","Kozera, C.","2000","05",NA,"Gatti, G.","439","1999","05","17","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Área Projeto Sucessão","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Erva apoiante, fruto bordô. Floresta ombrófila densa submontana, capoeirinha herbáceo/arbustiva, local sem sombreamento..",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"718","2020-05-25 15:13:54-03","FSU","FSU","000086043","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota melaleuca","(Rchb. ex Schltr. & Cham.) Standl.",NA,NA,NA,NA,"J. A. Duke","15343(2)",NA,NA,NA,"Colombia",NA,NA,NA,"-73.07613424","3.904662172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"melaleuca",NA,NA,NA,NA,NA,NA,NA,NA
"719","2020-05-25 15:13:54-03","FSU","FSU","000086061","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota pterota","C. Presl",NA,NA,NA,NA,"Edwin L. Tyson, Merle Kuns","1009",NA,NA,NA,"Bolivia",NA,NA,NA,"-64.66191955","-16.72385144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pterota",NA,NA,NA,NA,NA,NA,NA,NA
"720","2020-05-25 15:13:54-03","FSU","FSU","000086043","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota melaleuca","(Rchb. ex Schltr. & Cham.) Standl.",NA,NA,NA,NA,"J. A. Duke","15343(2)",NA,NA,NA,"Colombia",NA,NA,NA,"-73.07613424","3.904662172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"melaleuca",NA,NA,NA,NA,NA,NA,NA,NA
"721","2019-04-24 09:08:00-03","MO","MOBOT","1584826","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 21843","1980","3","18","Ecuador","Pastaza",NA,"Curaray. Northern bank 2 km W of the school. Tall rain forest with Ficus and Ceiba as the upper dominants.","-76.96666","-1.36666",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2019-04-24 09:08:00-03","MO","MOBOT","1584902","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"George Eiten|Liene T. Eiten","Eiten 10121","1969","12","30","Brazil","Tocantins",NA,"Mpio. de Colinas do Tocantins (ex Colinas de Goiäs): near city of Colinas de Tocantins. In shade of gallery forest.","-48.5","-8.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2019-04-24 09:08:00-03","MO","MOBOT","263520","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Juan Revilla|Aguiar, Joaquim Macedo de","Revilla Cardenas 1616","1976","10","22","Peru","Loreto","Maynas","Distrito Iquitos. Rio Nanay, Caserio Tarapoto a (6) seis vuellás aguas arriba de Morona Cocha.","-73.3333333","-3.7833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","43",NA,NA
"724","2019-04-24 09:08:00-03","MO","MOBOT","264434","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|José Campos de la Cruz|Daniel Fast","Lewis 11982","1986","11","21","Peru","Loreto","Alto Amazonas","Puranchim, Río Sinchiyacu.","-76.9166667","-2.8333333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","86-13",NA,NA
"725","2019-04-24 09:08:00-03","MO","MOBOT","264604","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|Constancio Velásquez","Zardini 10387","1989","1","27","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Cerrado on NW corner of the park.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","38",NA,NA
"726","2019-04-24 09:08:00-03","MO","MOBOT","264698","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 722","1987","1","17","Ecuador","Napo",NA,"Reserva Biológica Jatun Sacha. Río Napo, 8 km abajo de Misahuallí.","-77.6","-1.0666667",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"6","87-1",NA,NA
"727","2019-04-24 09:08:00-03","MO","MOBOT","264768","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre|Camilo Díaz S.","Lewis 10881","1986","6","10","Peru","Loreto","Loreto","Nueva Jerusalem and vicinity, Río Macusari, 220 (river) to 300 (village) m elev. Mostly low, but ridged, rain- forest, terra firma. Mayna Jívaro","-76.25","-2.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","86-3",NA,NA
"728","2019-04-24 09:08:00-03","MO","MOBOT","1584909","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"George Eiten|Liene T. Eiten","Eiten 4583","1962","5","16","Brazil","Maranhão",NA,"Mpio. de Lorêto: Ilha de Balsas region, between the Rios Balsas and Parnaíba. Several km E of main house of Fazenda Morros, about 35 km S of Lorêto. Edge of dammed pond at Sambaíba.","-45.03333","-7.38333",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-04-24 09:08:00-03","MO","MOBOT","264811","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis","Lewis 11536","1986","6","27","Peru","Loreto","Alto Amazonas","Washintsa and vicinity, Río Huasaga. Low secondary and primary rainforest, terra firma and flooded river banks. Achual Jívaro","-76.3333333","-3.3333333",NA,NA,"185.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","86-10",NA,NA
"730","2019-04-24 09:08:00-03","MO","MOBOT","264917","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 1305","1987","4","24","Ecuador","Napo",NA,"Reserva Biológica Jatun Sacha. Río Napo, 8 km al E de Misahuallí. Bosque muy Húmedo Tropical.","-77.6","-1.06666",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"6","87-7",NA,NA
"731","2019-04-24 09:08:00-03","MO","MOBOT","265125","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre","Lewis 10450","1985","12","29","Peru","Loreto","Loreto","Jerusalem and vicinity, Río Macusari, 220 (river) to 300 (village) m elev.","-76.25","-2.9166667",NA,NA,"220.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","85-5",NA,NA
"732","2019-04-24 09:08:00-03","MO","MOBOT","265147","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Walter H. Lewis|Memory Elvin-Lewis|José Campos de la Cruz|Daniel Fast","Lewis 12373","1986","12","1","Peru","Loreto",NA,"2 km S of Pinsha Cocha, Río Morona. Primary rainforest, terra firma.","-77.3333333","-4.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","86-18",NA,NA
"733","2019-04-24 09:08:00-03","MO","MOBOT","265302","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Thomas B. Croat","Croat 17644A","1972","7","4","Peru","Loreto",NA,"Quebrada Nawampa, near mouth of Río Tigre; edge of forest or in forest.","-74.0833333","-4.4333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","232",NA,NA
"734","2019-04-24 09:08:00-03","MO","MOBOT","2653044","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Simon Lægaard","Lægaard 101053","1992","1","28","Ecuador","Sucumbíos",NA,"Between Pandayacu and Rio Dashiño. Along trail in secondary forest.","-77.35","-0.03333",NA,NA,"550.00000000","600.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2019-04-24 10:26:00-03","MO","MOBOT","265313","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Thomas B. Croat","Croat 17674","1972","7","5","Peru","Loreto",NA,"Quebrada Nawampa, near mouth of Río Tigre; in forest.","-74.15","-5.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","234",NA,NA
"736","2019-04-24 09:08:00-03","MO","MOBOT","265335","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Thomas B. Croat","Croat 17953","1972","7","10","Peru","Loreto",NA,"Río Paranapura, above Yurimaguas.","-76.08333","-5.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","244",NA,NA
"737","2019-04-24 09:08:00-03","MO","MOBOT","265380","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Thomas B. Croat","Croat 18077","1972","7","11","Peru","Loreto",NA,"Quebrada Shanuce, above Yurimanguas; disturbed forest.","-76.08333","-5.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"6","247",NA,NA
"738","2019-04-24 09:08:00-03","MO","MOBOT","265440","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"José Schunke V.","Schunke Vigo 10755","1979","2","1","Peru","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo; Quebrada de Challua-Yacu.",NA,NA,NA,NA,"480.00000000","500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5",NA,NA,NA
"739","2019-04-24 09:08:00-03","MO","MOBOT","265490","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 12615","1989","6","4","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Cerrado forest, 5 kms N of administration area. 26.00S-26.07S 56.46W-56.53W","-56.8","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","99",NA,NA
"740","2019-04-24 09:08:00-03","MO","MOBOT","265530","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Percy Núñez V.|Gregorio Ortiz","Núñez Vargas 12829","1991","2","2","Peru","Cusco","La Convención","Río Manguriari (Manguyari). Alto Urubamba; upstream to Río Manguriari.","-72.6666667","-12.7833333",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","65",NA,NA
"741","2020-03-02 04:32:00-03","MO","MOBOT","265540","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"R. M. Rueda","Rueda 1094","1992","8","10","Ecuador","Napo","Tena","Estación Biologica Jatun Sacha, Sendero a Río Napo.","-77.6","-1.06666",NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","32",NA,NA
"742","2019-04-24 09:08:00-03","MO","MOBOT","265589","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 27120","1991","3","9","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Central area. Forest on slopes facing east.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","569",NA,NA
"743","2019-04-24 09:08:00-03","MO","MOBOT","265786","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Thomas B. Croat","Croat 20153","1972","9","14","Peru","Loreto",NA,"Near mouth of Río Napo; forest.","-72.6536111","-3.4591667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","315",NA,NA
"744","2019-04-24 09:08:00-03","MO","MOBOT","2658033","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello|Eduardo Asanza C.","Holm-Nielsen 25870","1980","9","4","Ecuador","Esmeraldas",NA,"Río Santiago, upstream from Rocafuerte. Rain forest.","-78.8","1",NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2019-04-24 09:08:00-03","MO","MOBOT","265922","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Flavio Coello","Coello H. 135","1988","3","29","Ecuador","Napo",NA,"Parque Nacional Yasuní. Pozo Petrolero Amo II de Conoco Bosque muy húmedo Tropical. Bosque primario.","-76.08333","-0.86666",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"6","88-2",NA,NA
"746","2019-04-24 09:08:00-03","MO","MOBOT","265985","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Julian A. Steyermark|James L. Luteyn","Steyermark 129715","1984","1","8","Venezuela","Amazonas",NA,"Dpto. Rio Negro. Cerro de la Neblina; selva virgen pluvial, vecindades del campamento base a lo largo del rio Mawarinuma, afluente del rio Baria.","-66.16666","0.83333",NA,NA,"110.00000000","130.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2019-04-24 09:08:00-03","MO","MOBOT","266115","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Hermes Cuadros V.","Cuadros Villalobos 962","1979","10","27","Colombia","Valle del Cauca","Buenaventura","corr. Bocas del Tigre, quebrada Mondoyá. Altura 5 m.","-77.2666667","3.9",NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","80-15",NA,NA
"748","2019-04-24 09:08:00-03","MO","MOBOT","266154","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 27205","1991","3","9","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Northern area. Forest at base.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","573",NA,NA
"749","2020-12-28 04:51:00-03","MO","MOBOT","266173","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"David N. Smith|Óscar Tovar|Blanca León","Smith 1433","1982","5","6","Peru","Junín","Satipo","Km 103 on road to Satipo. Anthropogenic grassland-brushfield with a few trees.","-74.6666667","-11.1833333",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"6","82-13",NA,NA
"750","2019-04-24 09:08:00-03","MO","MOBOT","266245","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Ronald L. Liesner|Vicki A. Funk","Liesner 15854","1984","2","11","Venezuela","Amazonas",NA,"Río Negro. 5 to 7 km by river east of Cerro de La Neblina Base Camp on Río Mawarinuma. Along river. Ca. 2 km by air. Elev. 140 m. 0º50'N, 66º10'W.","-66.16666","0.83333",NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","84-10",NA,NA
"751","2019-04-24 09:08:00-03","MO","MOBOT","266275","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 33763","1992","11","18","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyratí. 6 km S of Villeta, on trail to Paraguay River. Gallery Forest on Paraguay River.","-57.56666","-25.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","783",NA,NA
"752","2019-04-24 09:08:00-03","MO","MOBOT","266343","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 1008","1968","6","27","Ecuador","Napo",NA,"Archidona.","-77.8","-0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2019-04-24 09:08:00-03","MO","MOBOT","1584911","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"George Eiten|Liene T. Eiten","Eiten 4599","1962","5","16","Brazil","Maranhão",NA,"Dpto. de Lorêto: Ilha de Balsas region, between the Rios Balsas and Parnaíba. Several km E of main house of Fazenda Morros, about 35 km S of Lorêto. Damp sedgey soil back of the dam at the pond at Sambaíba.","-45.03333","-7.38333",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2019-04-24 09:08:00-03","MO","MOBOT","1627294","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 21108","1968","3","13","Brazil","Goiás",NA,"Northern Goiás. Shallow water, creek margin. Cut-over gallery forest, land of George Yunes & Cia., Rio das Lontras, Araguaina.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2019-04-24 09:08:00-03","MO","MOBOT","1702065","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"José Steinbach","Steinbach G. 6860","1924","12","29","Bolivia","Santa Cruz","Sara","Desmentes. Buena Vista.",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2019-04-24 09:08:00-03","MO","MOBOT","1702156","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Alfredo F. Fuentes","Fuentes Claros 647","1995","4","11","Bolivia","Santa Cruz","Nuflo de Chavez","Estancia San Miguelito, 200 km NE de la cidudad de Santa Cruz; campamento La Pascana WCS. Bosque semideciduo chiquitano.","-61.78333","-17.08333",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2019-04-24 09:08:00-03","MO","MOBOT","3135356","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Robert Kral|Ronald L. Liesner","Kral 71847","1984","11","27","Venezuela","Amazonas",NA,"Dto. Rio Negro. Moist gravel banks of upper end of first large island upstream from Neblina Base camp along Rio Mawarinuma.","-66.16666","9.83333",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2019-04-24 09:08:00-03","MO","MOBOT","1495076","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Wilmer A. Díaz","Díaz 2818","1996","6","23","Venezuela","Bolívar",NA,"Mpio. Heres. Morichal San Isidro. Detràs de la Casa de San Isidro. En área húmeda.","-63.58333","8.25",NA,NA,"18.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2019-04-24 09:08:00-03","MO","MOBOT","3134271","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Luis Chacón Q.","Chacón Q. 1038","2001","9","30","Venezuela","Bolívar",NA,"Mun. Heres. Sector 24 de Julio. Ciudad Bolívar. Maleza en áreas cultivadas.","-63.58333","8.25",NA,NA,"18.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2019-04-24 09:08:00-03","MO","MOBOT","271423","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 19363","1990","2","25","Paraguay","Cordillera",NA,"Confluence of Río Paraguay and Río Salado. Chaco forest.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","298",NA,NA
"761","2019-04-24 09:08:00-03","MO","MOBOT","3134969","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Ynés Mexia","Mexia 8473","1936","12","19","Ecuador","Esmeraldas",NA,"Parroquia de Concepcion; island in Rio Santiago; above Playa Rica; sandy overflowed land.","-78.77722","-0.84361",NA,NA,"108.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2019-04-24 09:08:00-03","MO","MOBOT","3134991","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Brian M. Boom","Boom 1352","1982","5","4","Ecuador","Esmeraldas",NA,"San José, km 321 along railroad from Ibarra to San Lorenzo. Tropical moist forest.","-78","1",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2019-04-24 09:08:00-03","MO","MOBOT","3135379","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8134","1980","1","31","Brazil","Goiás",NA,"Mun. Presidente Kennedy: Road from highway BR-153 to Itaporã, 12 km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Féinho.","-48.61666","-3.41666",NA,NA,"400.00000000","500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2019-04-24 09:08:00-03","MO","MOBOT","2664317","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Simon Lægaard","Lægaard 55499","1985","10","26","Ecuador","Imbabura",NA,"At Lita, along roads and railway, mostly lightopen.","-78.45","1.83333",NA,NA,"500.00000000","600.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2017-03-30 10:17:00-03","MO","MOBOT","100607458","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","K. Bauters (GENT)",NA,NA,NA,"J. de Egea Juvinel|M. Peña-Chocarro|T. Hostettler","de Egea Juvinel 343","2004","2","22","Paraguay","Itapúa",NA,"Yacyreta.","-56.7522222","-27.4044444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"766","2019-04-24 09:08:00-03","MO","MOBOT","3134981","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Gerrit Davidse (MO)",NA,NA,NA,"Marion J. Jansen-Jacobs|J. Behari-Ramdas|A. Grant|G. Ramharrakh|H. Ter Steege|O. Bánki|F. van Troon|R. Ho Tsoi","Jansen-Jacobs 6279","2003","1","26","Suriname","Marowijne",NA,"Nassau Mts., Plateau C, lateritic rocky soil. Along trail in forest.","-54.6","4.81666",NA,NA,"500.00000000","550.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
