"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","day","stateProvince","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"93","2020-09-12 05:00:02-03","US","US","3494779","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","11618","2004","6","South America - Neotropics","Guyana","Mt. Maringma, base of summit escarpment, Arabaru River","1370",NA,NA,"US00892143","Mathieu, G.","12","Cuyuni-Mazaruni",NA,"-60.5821","5.20275",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"94","2020-09-12 05:00:02-03","US","US","2838536","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","9642","1969","2","South America - Neotropics","Brazil","Vicinity of Auaris","760",NA,NA,"US01331459",NA,"6",NA,NA,"-64.37","4.05","800","US01331459_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"95","2020-09-12 05:00:02-03","US","US","3494796","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","10777","2003","7","South America - Neotropics","Guyana","Mt. Wokomung, summit","1560",NA,NA,"US00892159","Mathieu, G.","11","Potaro-Siparuni",NA,"-59.8616","5.06758",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"96","2020-09-12 05:00:02-03","US","US","3711716","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","K. J. Wurdack, K. M. Redden, S. N. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","5324","2010","7","South America - Neotropics","Guyana","Tulameng Mtn., along rocky creek on eastern foot, near Camp 6, ca 5km east of summit (summit 1534m, N 5°33'27.1, W 60°59'34.7)","910",NA,NA,"US01909488","Lim, Jun Ying","14","Cuyuni-Mazaruni",NA,"-60.9588","5.55289",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"97","2019-12-09 17:30:38-03","UFPR","EFC","919","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A.Dietr.","Kuniyoshi, Y.S.; Roderjan, C.V.","5006","1986","09",NA,"Brasil","Rio da Onça",NA,NA,"Epífita em floresta secundária.","EFC000919","Machado-Silva, T.","19","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"2017","09","05","24916","auto",NA,NA,NA
"98","2019-11-13 11:28:19-03","USP","SPF","124028","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A.Dietr.","Bautista, HP","PCD3483","1996","07",NA,"Brasil","Serra da Chapadinha",NA,NA,NA,"SPF00124028","Carvalho-Silva, M","08","Bahia","Lençóis","-41.3899993896484","-12.563099861145",NA,"SPF00124028",NA,NA,NA,NA,"2006","10",NA,"47385","auto",NA,NA,NA
"99","2019-07-09 14:03:17-03","F","FMNH-SEEDPLANTS","V0454355F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"H. van der Werff & et al.","18181","2003","7","South America","Peru",NA,NA,NA,NA,"V0454355F",NA,"9",NA,NA,"-74.14","-9.1839",NA,"V0454355F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-07-09 14:03:05-03","F","FMNH-SEEDPLANTS","V0454356F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"G. T. Prance & et al.","10182","1969","2","South America","Brazil",NA,NA,NA,NA,"V0454356F",NA,"22",NA,NA,"-52.8731","-10.8339",NA,"V0454356F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-07-09 14:02:52-03","F","FMNH-SEEDPLANTS","V0454357F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"M. T. Madison","3947","1977","4","South America","Ecuador",NA,NA,NA,NA,"V0454357F",NA,"13",NA,NA,"-78.1869","-1.4628",NA,"V0454357F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-07-09 14:03:05-03","F","FMNH-SEEDPLANTS","V0457150F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"M. Acosta Solis","13880","1949","9","South America","Ecuador",NA,NA,NA,NA,"V0457150F",NA,"10",NA,NA,"-78.1869","-1.4628",NA,"V0457150F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-07-09 14:03:05-03","F","FMNH-SEEDPLANTS","V0457151F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"C. H. Dodson & A. H. Gentry","9558","1980","3","South America","Ecuador",NA,NA,NA,NA,"V0457151F",NA,"20",NA,NA,"-78.1869","-1.4628",NA,"V0457151F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-07-09 14:02:53-03","F","FMNH-SEEDPLANTS","V0457152F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"D. D. Soejarto & et al.","9391","1939","12","South America","Ecuador",NA,NA,NA,NA,"V0457152F",NA,"13",NA,NA,"-78.1869","-1.4628",NA,"V0457152F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-07-09 14:02:53-03","F","FMNH-SEEDPLANTS","V0457153F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"C. H. Dodson","5156","1972","9","South America","Ecuador",NA,NA,NA,NA,"V0457153F",NA,"17",NA,NA,"-78.1869","-1.4628",NA,"V0457153F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-07-23 12:17:58-03","CEPLAC","CEPEC","104672","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"Amorim, A. M.","4783","2005","02",NA,"Brasil","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel em direção à serra.","600",NA,NA,NA,"A. M. Amorim","07","Bahia","Barro Preto","-39.202778","-14.770278","600",NA,NA,"39W12'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-07-23 12:17:58-03","CEPLAC","CEPEC","116480","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"Fontana, A. P.","2612","2007","01",NA,"Brasil","Serra da Pedra Lascada. 13,7 km de Barro Preto, na estrada que passa pela faz. São Miguel em direção à serra.","556",NA,"Em cultivo.",NA,"Sem Informação","16","Bahia","Barro Preto","-39.5425","-14.771944","556",NA,NA,"39W32'33","14S46'19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-07-23 12:17:58-03","CEPLAC","CEPEC","110939","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"Amorim, A. M.","5651","2006","02",NA,"Brasil","Divisa entre Bahia e Minas Gerais. Fazenda Duas Barras. Reserva do Alto Cariri. Trilha da Divisa Bahia-Minas Gerais.","950",NA,"UNICATA.",NA,"E. F. Guimarães","09","Minas Gerais","SANTA MARIA DO SALTO","-40.054444","-16.406389","950",NA,NA,"40W3'16","16S24'23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-07-23 12:17:58-03","CEPLAC","CEPEC","111680","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"Amorim, A. M.","5786","2006","04",NA,"Brasil","Topo da Serra do Peito-de-Moça. Ramal ca. 22,4 km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","1000",NA,"UNICATA.",NA,"Sem Informação","15","Bahia","arataca","-39.341667","-15.173611","1000",NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-07-23 12:17:58-03","CEPLAC","CEPEC","112723","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"Lopes, M. M. M.","1020","2006","08",NA,"Brasil","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Topo da encosta.","1000",NA,"UNICATA.",NA,"Sem Informação","06","Bahia","arataca","-39.341667","-15.173611","1000",NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-07-23 12:17:58-03","CEPLAC","CEPEC","114439","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"Lopes, M. M. M.","1047","2006","08",NA,"Brasil","RPPN Serra Bonita. 10 km W de Camacã na estrada para Jacarecí, 6 km SW na estrada para a RPPN e Torre de transmissão; Trilha do Mirante.","850",NA,"UNICATA.",NA,"Sem Informação","11","Bahia","CAMACAN","-39.565278","-15.391667","850",NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-07-23 12:17:58-03","CEPLAC","CEPEC","114660","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"Amorim, A. M.","6538","2006","10",NA,"Brasil","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.","900",NA,"UNICATA.",NA,"Sem Informação","22","Bahia","CAMACAN","-39.565278","-15.391667","900",NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-07-23 12:17:58-03","CEPLAC","CEPEC","115774","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"Amorim, A. M.","6712","2007","01",NA,"Brasil","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","1000",NA,NA,NA,"Sem Informação","20","Bahia","arataca","-39.341667","-15.173611","1000",NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-07-23 12:17:58-03","CEPLAC","CEPEC","123826","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"Perdiz, R. de O.","328","2009","02",NA,"Brasil","Trilha da Serra. Rumo ao Peito de Moça, cortando o riacho para direita.","700",NA,NA,NA,"Sem Informação","07","Bahia","arataca","-39.343611","-15.161944","700",NA,NA,"39W20'37","15S9'43",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-07-23 12:17:58-03","CEPLAC","CEPEC","127232","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"Jardim, A. B.","100","2008","10",NA,"Brasil","Serra das Lontras. Rod. Arataca/Una entrada 9,5Km. Faz. Oreon. 6Km da entrada. Trilha mageando o rio. Topo da Serra das Lontras.",NA,NA,"Área com muitas briófitas.",NA,"D. Carneiro","11","Bahia","arataca","-39.391111","-15.197222",NA,NA,NA,"39w23'28","15s11'50",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-07-23 12:17:58-03","CEPLAC","CEPEC","30541","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"R. M. Harley","22405","1980","05",NA,"Brasil","14Km NW Lencois. Serra do Brejao.",NA,NA,NA,NA,"R. Callejas","22","Bahia","LENÇÓIS","-41.45","-12.45",NA,NA,NA,"41W27'0","12S27'0","30/12/1983",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-07-23 12:17:58-03","CEPLAC","CEPEC","55443","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"W. W. Thomas","9367","1992","05",NA,"Brasil","Faz. Boa Esperança, perto da Reserva Estadual da cidade, 8Km acima do Rio Vermelho, 2Km acima da junção da Ro. p/ Taquara.",NA,NA,NA,NA,"E. F. Guimarães","15","Bahia","WENCESLAU GUIMARÃES","-39.783333","-13.6",NA,NA,NA,"39W47'","13S36'","30/12/2008",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-07-23 12:17:58-03","CEPLAC","CEPEC","34279","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia",NA,"G. Hatschbach","46683","1983","08",NA,"Brasil","22Km a E de Ibatiba.",NA,NA,NA,NA,"R. Callejas","03","Espírito Santo","iuna","-41.5358009338379","-20.3458003997803",NA,NA,NA,"0*0'0","0*0'0","30/12/1983",NA,NA,NA,"32198","auto",NA,NA,NA
"119","2019-11-21 10:14:15-03","IBt","SP","487339","S","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A.Dietr.","Pignal, M; Silva Jr, MR","3281","2008","06",NA,"Brasil","Serra das Piabas","1109",NA,NA,"SP051327","Marcusso, GM","27","Bahia","Ibicuí","-40.046111","-14.864444","1109","SP051327",NA,"-40.046111","-14.864444",NA,"2018","09","18",NA,NA,NA,NA,NA
"120","2019-04-15 20:15:07-03","GH","HU-HERB","GH 01982269","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietrich","G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","10182","1969","2","South America","Brazil","Serra dos Surucucus, Northwest of Mission Station",NA,"Sheet",NA,NA,NA,"22","Roraima (Terr.)",NA,"-63.55","2.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10182",NA,"undetermined"
